,BCO US Equity
2023-03-21,50.2822
2023-03-22,48.1505
2023-03-23,46.9929
2023-03-24,52.0006
2023-03-25,52.0006
2023-03-26,52.0006
2023-03-27,53.7102
2023-03-28,53.1528
2023-03-29,53.2206
2023-03-30,53.8159
2023-03-31,55.4917
2023-04-01,55.4917
2023-04-02,55.4917
2023-04-03,54.2338
2023-04-04,52.0651
2023-04-05,51.3725
2023-04-06,51.8692
2023-04-07,51.8692
2023-04-08,51.8692
2023-04-09,51.8692
2023-04-10,52.8211
2023-04-11,52.6843
2023-04-12,52.9679
2023-04-13,54.8203
2023-04-14,52.2786
2023-04-15,52.2786
2023-04-16,52.2786
2023-04-17,54.1375
2023-04-18,54.3979
2023-04-19,53.5835
2023-04-20,52.0447
2023-04-21,51.9712
2023-04-22,51.9712
2023-04-23,51.9712
2023-04-24,51.5755
2023-04-25,48.0269
2023-04-26,46.1751
2023-04-27,48.3468
2023-04-28,48.0724
2023-04-29,48.0724
2023-04-30,48.0724
2023-05-01,47.7222
2023-05-02,46.5641
2023-05-03,44.338
2023-05-04,43.8289
2023-05-05,49.4982
2023-05-06,49.4982
2023-05-07,49.4982
2023-05-08,49.2002
2023-05-09,49.1282
2023-05-10,54.2845
2023-05-11,53.6614
2023-05-12,53.1244
2023-05-13,53.1244
2023-05-14,53.1244
2023-05-15,53.8412
2023-05-16,53.1802
2023-05-17,55.6548
2023-05-18,57.8482
2023-05-19,56.1817
2023-05-20,56.1817
2023-05-21,56.1817
2023-05-22,58.3094
2023-05-23,55.8128
2023-05-24,54.2375
2023-05-25,55.0093
2023-05-26,56.8511
2023-05-27,56.8511
2023-05-28,56.8511
2023-05-29,56.8511
2023-05-30,53.1883
2023-05-31,53.3214
2023-06-01,53.7465
2023-06-02,58.3603
2023-06-03,58.3603
2023-06-04,58.3603
2023-06-05,57.3142
2023-06-06,60.4323
2023-06-07,59.0197
2023-06-08,60.9359
2023-06-09,60.1977
2023-06-10,60.1977
2023-06-11,60.1977
2023-06-12,60.3082
2023-06-13,61.7373
2023-06-14,60.4174
2023-06-15,61.039
2023-06-16,60.8145
2023-06-17,60.8145
2023-06-18,60.8145
2023-06-19,60.8145
2023-06-20,59.149
2023-06-21,57.7559
2023-06-22,58.3677
2023-06-23,51.3612
2023-06-24,51.3612
2023-06-25,51.3612
2023-06-26,53.4816
2023-06-27,52.8993
2023-06-28,51.0267
2023-06-29,51.95
2023-06-30,50.4284
2023-07-01,50.4284
2023-07-02,50.4284
2023-07-03,52.1267
2023-07-04,52.1267
2023-07-05,47.2432
2023-07-06,46.8861
2023-07-07,46.9239
2023-07-08,46.9239
2023-07-09,46.9239
2023-07-10,47.311
2023-07-11,47.0271
2023-07-12,49.7742
2023-07-13,50.397
2023-07-14,49.6635
2023-07-15,49.6635
2023-07-16,49.6635
2023-07-17,51.2102
2023-07-18,52.3092
2023-07-19,52.3475
2023-07-20,52.7789
2023-07-21,49.5712
2023-07-22,49.5712
2023-07-23,49.5712
2023-07-24,50.1281
2023-07-25,51.8401
2023-07-26,54.4948
2023-07-27,56.5934
2023-07-28,58.4297
2023-07-29,58.4297
2023-07-30,58.4297
2023-07-31,60.2807
2023-08-01,60.7367
2023-08-02,58.4159
2023-08-03,58.8684
2023-08-04,59.6095
2023-08-05,59.6095
2023-08-06,59.6095
2023-08-07,62.1582
2023-08-08,58.5072
2023-08-09,50.686
2023-08-10,55.1672
2023-08-11,55.1115
2023-08-12,55.1115
2023-08-13,55.1115
2023-08-14,56.6074
2023-08-15,56.0995
2023-08-16,55.4854
2023-08-17,54.6668
2023-08-18,56.8054
2023-08-19,56.8054
2023-08-20,56.8054
2023-08-21,55.6817
2023-08-22,55.1279
2023-08-23,56.9961
2023-08-24,57.6206
2023-08-25,58.8258
2023-08-26,58.8258
2023-08-27,58.8258
2023-08-28,59.3917
2023-08-29,60.6054
2023-08-30,61.2202
2023-08-31,60.0091
2023-09-01,61.3383
2023-09-02,61.3383
2023-09-03,61.3383
2023-09-04,61.3383
2023-09-05,57.9689
2023-09-06,58.5821
2023-09-07,58.5582
2023-09-08,58.9393
2023-09-09,58.9393
2023-09-10,58.9393
2023-09-11,58.8376
2023-09-12,59.754
2023-09-13,58.8766
2023-09-14,60.9953
2023-09-15,59.3077
2023-09-16,59.3077
2023-09-17,59.3077
2023-09-18,59.7285
2023-09-19,55.2089
2023-09-20,55.1599
2023-09-21,51.9593
2023-09-22,49.7103
2023-09-23,49.7103
2023-09-24,49.7103
2023-09-25,50.2615
2023-09-26,43.9082
2023-09-27,48.5869
2023-09-28,51.5793
2023-09-29,50.0075
2023-09-30,50.0075
2023-10-01,50.0075
2023-10-02,49.37
2023-10-03,46.9826
2023-10-04,49.0452
2023-10-05,48.8412
2023-10-06,50.3746
2023-10-07,50.3746
2023-10-08,50.3746
2023-10-09,51.1982
2023-10-10,51.8518
2023-10-11,44.8357
2023-10-12,47.5324
2023-10-13,46.3845
2023-10-14,46.3845
2023-10-15,46.3845
2023-10-16,49.4243
2023-10-17,47.9668
2023-10-18,46.7722
2023-10-19,44.2245
2023-10-20,42.3283
2023-10-21,42.3283
2023-10-22,42.3283
2023-10-23,42.6265
2023-10-24,45.2619
2023-10-25,43.1218
2023-10-26,41.1381
2023-10-27,40.3642
2023-10-28,40.3642
2023-10-29,40.3642
2023-10-30,42.367
2023-10-31,42.6658
2023-11-01,42.4231
2023-11-02,44.8954
2023-11-03,50.6786
2023-11-04,50.6786
2023-11-05,50.6786
2023-11-06,50.22
2023-11-07,56.9772
2023-11-08,53.5416
2023-11-09,53.6673
2023-11-10,54.9828
2023-11-11,54.9828
2023-11-12,54.9828
2023-11-13,54.1203
2023-11-14,58.941
2023-11-15,57.5509
2023-11-16,56.2783
2023-11-17,58.4303
2023-11-18,58.4303
2023-11-19,58.4303
2023-11-20,59.144
2023-11-21,57.5335
2023-11-22,58.3781
2023-11-23,58.3781
2023-11-24,59.3762
2023-11-25,59.3762
2023-11-26,59.3762
2023-11-27,59.5892
2023-11-28,58.6903
2023-11-29,58.8642
2023-11-30,59.5416
2023-12-01,63.7755
2023-12-02,63.7755
2023-12-03,63.7755
2023-12-04,65.108
2023-12-05,64.4793
2023-12-06,64.4908
2023-12-07,65.2095
2023-12-08,65.6388
2023-12-09,65.6388
2023-12-10,65.6388
2023-12-11,66.696
2023-12-12,65.4507
2023-12-13,67.8867
2023-12-14,69.2074
2023-12-15,66.3833
2023-12-16,66.3833
2023-12-17,66.3833
2023-12-18,64.7477
2023-12-19,66.2963
2023-12-20,65.816
2023-12-21,66.9094
2023-12-22,66.5914
2023-12-23,66.5914
2023-12-24,66.5914
2023-12-25,66.5914
2023-12-26,67.5044
2023-12-27,68.124
2023-12-28,66.7828
2023-12-29,64.849
2023-12-30,64.849
2023-12-31,64.849
2024-01-01,64.849
2024-01-02,61.0781
2024-01-03,55.0967
2024-01-04,54.3743
2024-01-05,53.7726
2024-01-06,53.7726
2024-01-07,53.7726
2024-01-08,56.0156
2024-01-09,53.373
2024-01-10,53.5294
2024-01-11,52.1893
2024-01-12,51.0459
2024-01-13,51.0459
2024-01-14,51.0459
2024-01-15,51.0459
2024-01-16,49.6909
2024-01-17,50.3286
2024-01-18,51.4428
2024-01-19,52.2173
2024-01-20,52.2173
2024-01-21,52.2173
2024-01-22,54.7134
2024-01-23,54.0969
2024-01-24,52.1365
2024-01-25,52.8088
2024-01-26,53.0422
2024-01-27,53.0422
2024-01-28,53.0422
2024-01-29,53.1896
2024-01-30,51.8634
2024-01-31,49.5119
2024-02-01,52.5075
2024-02-02,49.171
2024-02-03,49.171
2024-02-04,49.171
2024-02-05,47.2566
2024-02-06,49.0193
2024-02-07,47.277
2024-02-08,51.2159
2024-02-09,53.0555
2024-02-10,53.0555
2024-02-11,53.0555
2024-02-12,53.5421
2024-02-13,47.7034
2024-02-14,51.6423
2024-02-15,52.8715
2024-02-16,49.9802
2024-02-17,49.9802
2024-02-18,49.9802
2024-02-19,49.9802
2024-02-20,50.1245
2024-02-21,49.7779
2024-02-22,50.1009
2024-02-23,51.7397
2024-02-24,51.7397
2024-02-25,51.7397
2024-02-26,48.2419
2024-02-27,48.7613
2024-02-28,47.4959
2024-02-29,53.016
2024-03-01,52.3403
2024-03-02,52.3403
2024-03-03,52.3403
2024-03-04,53.3852
2024-03-05,53.19
2024-03-06,55.0889
2024-03-07,55.1654
2024-03-08,54.991
2024-03-09,54.991
2024-03-10,54.991
2024-03-11,54.4764
2024-03-12,55.6971
2024-03-13,56.4801
2024-03-14,54.0112
2024-03-15,54.945
2024-03-16,54.945
2024-03-17,54.945
2024-03-18,56.1671
2024-03-19,56.5677
2024-03-20,57.8948
2024-03-21,59.7857
2024-03-22,59.6227
2024-03-23,59.6227
2024-03-24,59.6227
2024-03-25,62.0528
2024-03-26,63.9177
2024-03-27,65.0355
2024-03-28,66.6452
2024-03-29,66.6452
2024-03-30,66.6452
2024-03-31,66.6452
2024-04-01,63.6849
2024-04-02,62.1858
2024-04-03,61.2536
2024-04-04,56.8869
2024-04-05,57.5976
2024-04-06,57.5976
2024-04-07,57.5976
2024-04-08,58.137
