,MAR US Equity
2021-02-21,60.7312
2021-02-22,64.6374
2021-02-23,68.2715
2021-02-24,71.694
2021-02-25,64.9397
2021-02-26,63.2591
2021-02-27,63.2591
2021-02-28,63.2591
2021-03-01,63.4528
2021-03-02,63.6905
2021-03-03,61.4178
2021-03-04,60.1231
2021-03-05,61.3012
2021-03-06,61.3012
2021-03-07,61.3012
2021-03-08,63.1454
2021-03-09,60.2431
2021-03-10,60.3198
2021-03-11,61.2543
2021-03-12,62.0047
2021-03-13,62.0047
2021-03-14,62.0047
2021-03-15,63.7842
2021-03-16,61.1986
2021-03-17,63.9439
2021-03-18,62.5162
2021-03-19,60.8152
2021-03-20,60.8152
2021-03-21,60.8152
2021-03-22,60.1582
2021-03-23,53.2322
2021-03-24,53.7538
2021-03-25,55.709
2021-03-26,55.8557
2021-03-27,55.8557
2021-03-28,55.8557
2021-03-29,54.2063
2021-03-30,56.3849
2021-03-31,56.2933
2021-04-01,56.391
2021-04-02,56.391
2021-04-03,56.391
2021-04-04,56.391
2021-04-05,58.0055
2021-04-06,58.4186
2021-04-07,56.094
2021-04-08,56.4955
2021-04-09,55.6927
2021-04-10,55.6927
2021-04-11,55.6927
2021-04-12,56.2752
2021-04-13,55.8041
2021-04-14,56.3501
2021-04-15,55.9741
2021-04-16,55.4605
2021-04-17,55.4605
2021-04-18,55.4605
2021-04-19,54.7706
2021-04-20,49.5866
2021-04-21,51.8067
2021-04-22,53.2421
2021-04-23,54.5239
2021-04-24,54.5239
2021-04-25,54.5239
2021-04-26,54.6138
2021-04-27,55.5668
2021-04-28,55.2904
2021-04-29,56.5099
2021-04-30,54.0855
2021-05-01,54.0855
2021-05-02,54.0855
2021-05-03,54.384
2021-05-04,53.1477
2021-05-05,50.284
2021-05-06,48.606
2021-05-07,52.1345
2021-05-08,52.1345
2021-05-09,52.1345
2021-05-10,47.2037
2021-05-11,48.0881
2021-05-12,43.907
2021-05-13,46.6751
2021-05-14,49.7706
2021-05-15,49.7706
2021-05-16,49.7706
2021-05-17,47.3447
2021-05-18,47.2822
2021-05-19,47.0393
2021-05-20,46.7107
2021-05-21,46.7364
2021-05-22,46.7364
2021-05-23,46.7364
2021-05-24,49.1669
2021-05-25,49.9058
2021-05-26,51.2737
2021-05-27,52.3708
2021-05-28,50.4329
2021-05-29,50.4329
2021-05-30,50.4329
2021-05-31,50.4329
2021-06-01,51.7407
2021-06-02,49.5838
2021-06-03,47.7819
2021-06-04,49.2034
2021-06-05,49.2034
2021-06-06,49.2034
2021-06-07,49.5628
2021-06-08,52.2584
2021-06-09,50.6173
2021-06-10,50.7436
2021-06-11,50.3087
2021-06-12,50.3087
2021-06-13,50.3087
2021-06-14,50.6835
2021-06-15,50.8751
2021-06-16,50.0135
2021-06-17,48.6681
2021-06-18,45.9998
2021-06-19,45.9998
2021-06-20,45.9998
2021-06-21,49.8886
2021-06-22,48.5665
2021-06-23,48.298
2021-06-24,48.0144
2021-06-25,47.4104
2021-06-26,47.4104
2021-06-27,47.4104
2021-06-28,43.6768
2021-06-29,42.9637
2021-06-30,44.5986
2021-07-01,47.3902
2021-07-02,49.3509
2021-07-03,49.3509
2021-07-04,49.3509
2021-07-05,49.3509
2021-07-06,48.309
2021-07-07,47.8283
2021-07-08,46.0332
2021-07-09,50.7328
2021-07-10,50.7328
2021-07-11,50.7328
2021-07-12,50.0711
2021-07-13,47.0071
2021-07-14,48.2394
2021-07-15,48.1496
2021-07-16,44.3259
2021-07-17,44.3259
2021-07-18,44.3259
2021-07-19,41.1561
2021-07-20,45.1913
2021-07-21,49.7379
2021-07-22,48.2917
2021-07-23,48.8541
2021-07-24,48.8541
2021-07-25,48.8541
2021-07-26,51.5099
2021-07-27,52.2538
2021-07-28,53.1217
2021-07-29,55.5897
2021-07-30,53.9045
2021-07-31,53.9045
2021-08-01,53.9045
2021-08-02,52.9347
2021-08-03,51.0185
2021-08-04,47.3311
2021-08-05,50.3202
2021-08-06,50.218
2021-08-07,50.218
2021-08-08,50.218
2021-08-09,46.8273
2021-08-10,47.547
2021-08-11,47.6552
2021-08-12,45.1698
2021-08-13,44.8879
2021-08-14,44.8879
2021-08-15,44.8879
2021-08-16,43.9777
2021-08-17,42.0244
2021-08-18,41.7749
2021-08-19,42.032
2021-08-20,42.9244
2021-08-21,42.9244
2021-08-22,42.9244
2021-08-23,45.8323
2021-08-24,48.32
2021-08-25,48.329
2021-08-26,45.6827
2021-08-27,47.8326
2021-08-28,47.8326
2021-08-29,47.8326
2021-08-30,47.0779
2021-08-31,47.1155
2021-09-01,46.8491
2021-09-02,47.4145
2021-09-03,45.3148
2021-09-04,45.3148
2021-09-05,45.3148
2021-09-06,45.3148
2021-09-07,46.3893
2021-09-08,46.1481
2021-09-09,48.5173
2021-09-10,48.0909
2021-09-11,48.0909
2021-09-12,48.0909
2021-09-13,52.2753
2021-09-14,54.3455
2021-09-15,56.2903
2021-09-16,56.3888
2021-09-17,55.4193
2021-09-18,55.4193
2021-09-19,55.4193
2021-09-20,54.2612
2021-09-21,53.3955
2021-09-22,55.5597
2021-09-23,59.9908
2021-09-24,61.8477
2021-09-25,61.8477
2021-09-26,61.8477
2021-09-27,63.0817
2021-09-28,62.2418
2021-09-29,60.3294
2021-09-30,56.2632
2021-10-01,61.7628
2021-10-02,61.7628
2021-10-03,61.7628
2021-10-04,60.928
2021-10-05,61.1245
2021-10-06,60.987
2021-10-07,62.6194
2021-10-08,61.8947
2021-10-09,61.8947
2021-10-10,61.8947
2021-10-11,61.5931
2021-10-12,62.0396
2021-10-13,58.8594
2021-10-14,59.3168
2021-10-15,62.7577
2021-10-16,62.7577
2021-10-17,62.7577
2021-10-18,61.8262
2021-10-19,57.3786
2021-10-20,55.649
2021-10-21,57.4534
2021-10-22,56.5533
2021-10-23,56.5533
2021-10-24,56.5533
2021-10-25,56.5846
2021-10-26,57.5718
2021-10-27,60.3756
2021-10-28,60.4976
2021-10-29,60.5346
2021-10-30,60.5346
2021-10-31,60.5346
2021-11-01,61.872
2021-11-02,59.8213
2021-11-03,63.0231
2021-11-04,62.5158
2021-11-05,64.8568
2021-11-06,64.8568
2021-11-07,64.8568
2021-11-08,65.3529
2021-11-09,61.2053
2021-11-10,57.2787
2021-11-11,53.4148
2021-11-12,53.0642
2021-11-13,53.0642
2021-11-14,53.0642
2021-11-15,52.3354
2021-11-16,50.8104
2021-11-17,53.0945
2021-11-18,52.1854
2021-11-19,51.44
2021-11-20,51.44
2021-11-21,51.44
2021-11-22,52.725
2021-11-23,53.603
2021-11-24,53.7497
2021-11-25,53.7497
2021-11-26,44.9554
2021-11-27,44.9554
2021-11-28,44.9554
2021-11-29,47.8458
2021-11-30,45.4651
2021-12-01,42.0529
2021-12-02,48.8218
2021-12-03,48.0539
2021-12-04,48.0539
2021-12-05,48.0539
2021-12-06,52.6004
2021-12-07,52.4802
2021-12-08,53.2026
2021-12-09,52.8358
2021-12-10,55.2212
2021-12-11,55.2212
2021-12-12,55.2212
2021-12-13,50.1134
2021-12-14,50.3334
2021-12-15,48.4387
2021-12-16,48.1603
2021-12-17,47.7749
2021-12-18,47.7749
2021-12-19,47.7749
2021-12-20,47.4237
2021-12-21,53.4252
2021-12-22,55.9876
2021-12-23,57.4707
2021-12-24,57.4707
2021-12-25,57.4707
2021-12-26,57.4707
2021-12-27,58.3169
2021-12-28,58.3394
2021-12-29,58.1765
2021-12-30,56.7904
2021-12-31,57.0285
2022-01-01,57.0285
2022-01-02,57.0285
2022-01-03,55.9127
2022-01-04,58.502
2022-01-05,55.5079
2022-01-06,56.0513
2022-01-07,56.9722
2022-01-08,56.9722
2022-01-09,56.9722
2022-01-10,53.2752
2022-01-11,55.3244
2022-01-12,55.0548
2022-01-13,54.7706
2022-01-14,53.3778
2022-01-15,53.3778
2022-01-16,53.3778
2022-01-17,53.3778
2022-01-18,50.8063
2022-01-19,47.0239
2022-01-20,48.8775
2022-01-21,49.0913
2022-01-22,49.0913
2022-01-23,49.0913
2022-01-24,48.1928
2022-01-25,49.1857
2022-01-26,50.4796
2022-01-27,46.8365
2022-01-28,50.9708
2022-01-29,50.9708
2022-01-30,50.9708
2022-01-31,52.1521
2022-02-01,53.4198
2022-02-02,51.8129
2022-02-03,52.5951
2022-02-04,53.0994
2022-02-05,53.0994
2022-02-06,53.0994
2022-02-07,55.3221
2022-02-08,58.7027
2022-02-09,59.8325
2022-02-10,60.4821
2022-02-11,56.5344
2022-02-12,56.5344
2022-02-13,56.5344
2022-02-14,57.4032
2022-02-15,62.6592
2022-02-16,63.6282
2022-02-17,59.6703
2022-02-18,57.3154
2022-02-19,57.3154
2022-02-20,57.3154
2022-02-21,57.3154
2022-02-22,56.0481
2022-02-23,52.6053
2022-02-24,53.0571
2022-02-25,56.1711
2022-02-26,56.1711
2022-02-27,56.1711
2022-02-28,53.4123
2022-03-01,50.2553
2022-03-02,52.114
2022-03-03,50.4916
2022-03-04,47.0903
2022-03-05,47.0903
2022-03-06,47.0903
2022-03-07,41.8092
2022-03-08,44.5225
2022-03-09,48.0607
2022-03-10,49.5989
2022-03-11,49.1505
2022-03-12,49.1505
2022-03-13,49.1505
2022-03-14,49.2125
2022-03-15,51.5722
2022-03-16,54.3571
2022-03-17,53.7867
2022-03-18,53.7589
2022-03-19,53.7589
2022-03-20,53.7589
2022-03-21,53.0557
2022-03-22,53.3712
2022-03-23,51.679
2022-03-24,53.9202
2022-03-25,53.6467
2022-03-26,53.6467
2022-03-27,53.6467
2022-03-28,53.6679
2022-03-29,57.0888
2022-03-30,55.9075
2022-03-31,55.4631
2022-04-01,54.1464
2022-04-02,54.1464
2022-04-03,54.1464
2022-04-04,54.6681
2022-04-05,54.2403
2022-04-06,49.4212
2022-04-07,48.5605
2022-04-08,48.1014
2022-04-09,48.1014
2022-04-10,48.1014
2022-04-11,47.2862
2022-04-12,47.7989
2022-04-13,54.8694
2022-04-14,57.2877
2022-04-15,57.2877
2022-04-16,57.2877
2022-04-17,57.2877
2022-04-18,58.5093
2022-04-19,60.972
2022-04-20,61.6084
2022-04-21,57.6841
2022-04-22,54.9211
2022-04-23,54.9211
2022-04-24,54.9211
2022-04-25,56.3044
2022-04-26,53.3426
2022-04-27,54.732
2022-04-28,56.7034
2022-04-29,52.8584
2022-04-30,52.8584
2022-05-01,52.8584
2022-05-02,53.1478
2022-05-03,50.5089
2022-05-04,54.2844
2022-05-05,52.4764
2022-05-06,50.0028
2022-05-07,50.0028
2022-05-08,50.0028
2022-05-09,46.2025
2022-05-10,48.1944
2022-05-11,47.7074
2022-05-12,46.1616
2022-05-13,47.789
2022-05-14,47.789
2022-05-15,47.789
2022-05-16,46.045
2022-05-17,47.2822
2022-05-18,42.9201
2022-05-19,44.3507
2022-05-20,43.6874
2022-05-21,43.6874
2022-05-22,43.6874
2022-05-23,45.0449
2022-05-24,42.9573
2022-05-25,46.3012
2022-05-26,50.8793
2022-05-27,51.8353
2022-05-28,51.8353
2022-05-29,51.8353
2022-05-30,51.8353
2022-05-31,51.4109
2022-06-01,50.9747
2022-06-02,52.5846
2022-06-03,52.6811
2022-06-04,52.6811
2022-06-05,52.6811
2022-06-06,53.9298
2022-06-07,53.7168
2022-06-08,51.7545
2022-06-09,49.1742
2022-06-10,45.8531
2022-06-11,45.8531
2022-06-12,45.8531
2022-06-13,42.8623
2022-06-14,42.9218
2022-06-15,44.2134
2022-06-16,40.6572
2022-06-17,40.6931
2022-06-18,40.6931
2022-06-19,40.6931
2022-06-20,40.6931
2022-06-21,39.4095
2022-06-22,37.6845
2022-06-23,36.5845
2022-06-24,39.9599
2022-06-25,39.9599
2022-06-26,39.9599
2022-06-27,40.3749
2022-06-28,39.8408
2022-06-29,39.4949
2022-06-30,38.8695
2022-07-01,40.6611
2022-07-02,40.6611
2022-07-03,40.6611
2022-07-04,40.6611
2022-07-05,40.4714
2022-07-06,39.295
2022-07-07,41.0614
2022-07-08,40.7056
2022-07-09,40.7056
2022-07-10,40.7056
2022-07-11,40.689
2022-07-12,41.5268
2022-07-13,42.5635
2022-07-14,42.5542
2022-07-15,44.1743
2022-07-16,44.1743
2022-07-17,44.1743
2022-07-18,44.9492
2022-07-19,48.7089
2022-07-20,49.6529
2022-07-21,48.7686
2022-07-22,48.7181
2022-07-23,48.7181
2022-07-24,48.7181
2022-07-25,49.9568
2022-07-26,48.8133
2022-07-27,52.5899
2022-07-28,52.8587
2022-07-29,53.267
2022-07-30,53.267
2022-07-31,53.267
2022-08-01,53.6932
2022-08-02,52.8096
2022-08-03,53.4648
2022-08-04,53.2216
2022-08-05,51.8413
2022-08-06,51.8413
2022-08-07,51.8413
2022-08-08,52.6497
2022-08-09,52.9867
2022-08-10,54.5625
2022-08-11,54.4777
2022-08-12,56.3535
2022-08-13,56.3535
2022-08-14,56.3535
2022-08-15,55.6355
2022-08-16,57.5586
2022-08-17,55.6233
2022-08-18,56.5668
2022-08-19,53.6414
2022-08-20,53.6414
2022-08-21,53.6414
2022-08-22,51.0658
2022-08-23,51.5664
2022-08-24,52.4677
2022-08-25,54.3349
2022-08-26,49.9085
2022-08-27,49.9085
2022-08-28,49.9085
2022-08-29,49.2355
2022-08-30,47.6059
2022-08-31,47.9057
2022-09-01,48.0671
2022-09-02,48.288
2022-09-03,48.288
2022-09-04,48.288
2022-09-05,48.288
2022-09-06,46.9164
2022-09-07,50.9677
2022-09-08,52.2648
2022-09-09,54.3204
2022-09-10,54.3204
2022-09-11,54.3204
2022-09-12,55.2762
2022-09-13,50.7151
2022-09-14,53.828
2022-09-15,53.8054
2022-09-16,48.4713
2022-09-17,48.4713
2022-09-18,48.4713
2022-09-19,50.1159
2022-09-20,49.8797
2022-09-21,44.4101
2022-09-22,40.2474
2022-09-23,39.013
2022-09-24,39.013
2022-09-25,39.013
2022-09-26,38.4289
2022-09-27,40.2361
2022-09-28,43.8017
2022-09-29,42.1273
2022-09-30,41.942
2022-10-01,41.942
2022-10-02,41.942
2022-10-03,42.4096
2022-10-04,46.9384
2022-10-05,46.7248
2022-10-06,44.9908
2022-10-07,43.6074
2022-10-08,43.6074
2022-10-09,43.6074
2022-10-10,43.0743
2022-10-11,42.1625
2022-10-12,44.3572
2022-10-13,45.2984
2022-10-14,45.5173
2022-10-15,45.5173
2022-10-16,45.5173
2022-10-17,48.4892
2022-10-18,49.8899
2022-10-19,49.8899
2022-10-20,48.2687
2022-10-21,52.156
2022-10-22,52.156
2022-10-23,52.156
2022-10-24,53.0666
2022-10-25,53.3441
2022-10-26,53.0628
2022-10-27,53.8438
2022-10-28,55.9731
2022-10-29,55.9731
2022-10-30,55.9731
2022-10-31,56.2556
2022-11-01,56.2231
2022-11-02,50.8527
2022-11-03,46.6172
2022-11-04,48.3138
2022-11-05,48.3138
2022-11-06,48.3138
2022-11-07,47.9262
2022-11-08,49.406
2022-11-09,48.7856
2022-11-10,54.169
2022-11-11,57.3662
2022-11-12,57.3662
2022-11-13,57.3662
2022-11-14,54.485
2022-11-15,55.6981
2022-11-16,55.5818
2022-11-17,54.4539
2022-11-18,55.4522
2022-11-19,55.4522
2022-11-20,55.4522
2022-11-21,54.6125
2022-11-22,56.2487
2022-11-23,55.1795
2022-11-24,55.1795
2022-11-25,55.8045
2022-11-26,55.8045
2022-11-27,55.8045
2022-11-28,53.1467
2022-11-29,54.603
2022-11-30,56.9896
2022-12-01,56.8686
2022-12-02,57.1276
2022-12-03,57.1276
2022-12-04,57.1276
2022-12-05,54.3725
2022-12-06,53.2115
2022-12-07,50.9259
2022-12-08,53.1325
2022-12-09,53.4528
2022-12-10,53.4528
2022-12-11,53.4528
2022-12-12,54.739
2022-12-13,54.7001
2022-12-14,51.813
2022-12-15,49.0434
2022-12-16,47.9477
2022-12-17,47.9477
2022-12-18,47.9477
2022-12-19,46.3475
2022-12-20,45.7213
2022-12-21,44.6424
2022-12-22,43.6601
2022-12-23,44.7775
2022-12-24,44.7775
2022-12-25,44.7775
2022-12-26,44.7775
2022-12-27,44.6226
2022-12-28,42.7925
2022-12-29,44.8105
2022-12-30,45.5814
2022-12-31,45.5814
2023-01-01,45.5814
2023-01-02,45.5814
2023-01-03,44.7796
2023-01-04,46.5788
2023-01-05,45.8608
2023-01-06,49.5543
2023-01-07,49.5543
2023-01-08,49.5543
2023-01-09,48.9024
2023-01-10,49.4126
2023-01-11,53.4644
2023-01-12,54.5425
2023-01-13,55.7903
2023-01-14,55.7903
2023-01-15,55.7903
2023-01-16,55.7903
2023-01-17,55.0998
2023-01-18,54.0486
2023-01-19,54.967
2023-01-20,58.9879
2023-01-21,58.9879
2023-01-22,58.9879
2023-01-23,60.3036
2023-01-24,60.6809
2023-01-25,62.3205
2023-01-26,63.6281
2023-01-27,63.3753
2023-01-28,63.3753
2023-01-29,63.3753
2023-01-30,60.2739
2023-01-31,62.1006
2023-02-01,62.8012
2023-02-02,63.2832
2023-02-03,61.512
2023-02-04,61.512
2023-02-05,61.512
2023-02-06,59.4255
2023-02-07,61.4147
2023-02-08,60.0299
2023-02-09,60.6099
2023-02-10,57.2043
2023-02-11,57.2043
2023-02-12,57.2043
2023-02-13,59.2188
2023-02-14,63.3264
2023-02-15,62.6827
2023-02-16,58.3518
2023-02-17,55.6425
2023-02-18,55.6425
2023-02-19,55.6425
2023-02-20,55.6425
2023-02-21,54.1782
2023-02-22,54.1061
2023-02-23,55.3045
2023-02-24,53.9634
2023-02-25,53.9634
2023-02-26,53.9634
2023-02-27,53.3648
2023-02-28,53.0519
2023-03-01,53.2053
2023-03-02,54.3323
2023-03-03,55.9629
2023-03-04,55.9629
2023-03-05,55.9629
2023-03-06,57.4477
2023-03-07,55.9716
2023-03-08,55.8471
2023-03-09,50.7205
2023-03-10,48.1576
2023-03-11,48.1576
2023-03-12,48.1576
2023-03-13,45.2248
2023-03-14,47.0157
2023-03-15,43.9714
2023-03-16,46.2822
2023-03-17,44.6756
