,TXN US Equity
,RSI_30D
2023-03-05,52.2098
2023-03-06,50.1292
2023-03-07,49.3632
2023-03-08,52.5172
2023-03-09,50.3492
2023-03-10,48.9944
2023-03-11,48.9944
2023-03-12,48.9944
2023-03-13,50.7094
2023-03-14,52.0727
2023-03-15,51.0098
2023-03-16,53.0375
2023-03-17,51.8862
2023-03-18,51.8862
2023-03-19,51.8862
2023-03-20,54.3755
2023-03-21,53.7501
2023-03-22,52.0252
2023-03-23,54.8643
2023-03-24,54.2188
2023-03-25,54.2188
2023-03-26,54.2188
2023-03-27,52.1898
2023-03-28,52.5185
2023-03-29,55.0959
2023-03-30,57.2593
2023-03-31,58.406
2023-04-01,58.406
2023-04-02,58.406
2023-04-03,56.7595
2023-04-04,53.5836
2023-04-05,51.0679
2023-04-06,51.7418
2023-04-07,51.7418
2023-04-08,51.7418
2023-04-09,51.7418
2023-04-10,52.6941
2023-04-11,53.026
2023-04-12,51.1132
2023-04-13,52.3099
2023-04-14,52.1997
2023-04-15,52.1997
2023-04-16,52.1997
2023-04-17,53.0416
2023-04-18,53.2565
2023-04-19,50.3935
2023-04-20,49.9987
2023-04-21,50.3486
2023-04-22,50.3486
2023-04-23,50.3486
2023-04-24,49.3484
2023-04-25,44.0825
2023-04-26,40.6817
2023-04-27,41.4494
2023-04-28,43.2595
2023-04-29,43.2595
2023-04-30,43.2595
2023-05-01,42.89
2023-05-02,40.9815
2023-05-03,40.5793
2023-05-04,39.8591
2023-05-05,44.5129
2023-05-06,44.5129
2023-05-07,44.5129
2023-05-08,43.3466
2023-05-09,42.4688
2023-05-10,42.5181
2023-05-11,41.1453
2023-05-12,41.8785
2023-05-13,41.8785
2023-05-14,41.8785
2023-05-15,45.2381
2023-05-16,43.7819
2023-05-17,45.6681
2023-05-18,49.6533
2023-05-19,49.9084
2023-05-20,49.9084
2023-05-21,49.9084
2023-05-22,50.5562
2023-05-23,49.5659
2023-05-24,47.2817
2023-05-25,49.5774
2023-05-26,54.8927
2023-05-27,54.8927
2023-05-28,54.8927
2023-05-29,54.8927
2023-05-30,55.0836
2023-05-31,52.7133
2023-06-01,54.1874
2023-06-02,53.6673
2023-06-03,53.6673
2023-06-04,53.6673
2023-06-05,49.459
2023-06-06,49.5414
2023-06-07,50.8988
2023-06-08,51.0897
2023-06-09,49.6655
2023-06-10,49.6655
2023-06-11,49.6655
2023-06-12,52.5444
2023-06-13,55.1373
2023-06-14,54.8704
2023-06-15,55.6139
2023-06-16,54.3441
2023-06-17,54.3441
2023-06-18,54.3441
2023-06-19,54.3441
2023-06-20,52.1226
2023-06-21,48.7872
2023-06-22,50.5993
2023-06-23,46.6665
2023-06-24,46.6665
2023-06-25,46.6665
2023-06-26,47.5734
2023-06-27,53.3968
2023-06-28,52.3239
2023-06-29,53.6304
2023-06-30,55.8401
2023-07-01,55.8401
2023-07-02,55.8401
2023-07-03,55.6194
2023-07-04,55.6194
2023-07-05,52.9308
2023-07-06,51.5656
2023-07-07,50.68
2023-07-08,50.68
2023-07-09,50.68
2023-07-10,54.7961
2023-07-11,54.2898
2023-07-12,56.6616
2023-07-13,57.1475
2023-07-14,55.2093
2023-07-15,55.2093
2023-07-16,55.2093
2023-07-17,56.9077
2023-07-18,57.0925
2023-07-19,57.0835
2023-07-20,53.7783
2023-07-21,56.8134
2023-07-22,56.8134
2023-07-23,56.8134
2023-07-24,56.4388
2023-07-25,57.9015
2023-07-26,49.9201
2023-07-27,51.1097
2023-07-28,52.4039
2023-07-29,52.4039
2023-07-30,52.4039
2023-07-31,53.502
2023-08-01,52.2548
2023-08-02,48.04
2023-08-03,47.6113
2023-08-04,45.4102
2023-08-05,45.4102
2023-08-06,45.4102
2023-08-07,45.8113
2023-08-08,44.3652
2023-08-09,44.8017
2023-08-10,45.0412
2023-08-11,44.1126
2023-08-12,44.1126
2023-08-13,44.1126
2023-08-14,47.628
2023-08-15,46.0053
2023-08-16,44.3609
2023-08-17,44.3946
2023-08-18,45.0234
2023-08-19,45.0234
2023-08-20,45.0234
2023-08-21,46.2802
2023-08-22,45.6589
2023-08-23,47.9973
2023-08-24,44.8828
2023-08-25,46.7542
2023-08-26,46.7542
2023-08-27,46.7542
2023-08-28,47.4935
2023-08-29,49.1274
2023-08-30,47.9939
2023-08-31,47.0932
2023-09-01,48.6028
2023-09-02,48.6028
2023-09-03,48.6028
2023-09-04,48.6028
2023-09-05,48.53
2023-09-06,47.1571
2023-09-07,44.5789
2023-09-08,44.5412
2023-09-09,44.5412
2023-09-10,44.5412
2023-09-11,45.6634
2023-09-12,43.8359
2023-09-13,44.6838
2023-09-14,46.3124
2023-09-15,43.6162
2023-09-16,43.6162
2023-09-17,43.6162
2023-09-18,43.8234
2023-09-19,44.1368
2023-09-20,43.2985
2023-09-21,41.9511
2023-09-22,41.8797
2023-09-23,41.8797
2023-09-24,41.8797
2023-09-25,42.5427
2023-09-26,40.1802
2023-09-27,40.3898
2023-09-28,41.5091
2023-09-29,41.4413
2023-09-30,41.4413
2023-10-01,41.4413
2023-10-02,42.581
2023-10-03,40.2531
2023-10-04,41.1408
2023-10-05,38.7736
2023-10-06,41.0908
2023-10-07,41.0908
2023-10-08,41.0908
2023-10-09,40.8538
2023-10-10,42.0151
2023-10-11,41.7177
2023-10-12,39.6664
2023-10-13,37.8092
2023-10-14,37.8092
2023-10-15,37.8092
2023-10-16,39.8172
2023-10-17,39.7829
2023-10-18,37.7323
2023-10-19,37.0203
2023-10-20,34.617
2023-10-21,34.617
2023-10-22,34.617
2023-10-23,33.5445
2023-10-24,34.3912
2023-10-25,30.9082
2023-10-26,33.9049
2023-10-27,33.3058
2023-10-28,33.3058
2023-10-29,33.3058
2023-10-30,32.4188
2023-10-31,34.4835
2023-11-01,36.0365
2023-11-02,41.1837
2023-11-03,44.4456
2023-11-04,44.4456
2023-11-05,44.4456
2023-11-06,42.183
2023-11-07,41.4553
2023-11-08,40.3706
2023-11-09,38.873
2023-11-10,43.2509
2023-11-11,43.2509
2023-11-12,43.2509
2023-11-13,42.1981
2023-11-14,46.3531
2023-11-15,48.1939
2023-11-16,48.2128
2023-11-17,50.7565
2023-11-18,50.7565
2023-11-19,50.7565
2023-11-20,51.5855
2023-11-21,49.6042
2023-11-22,50.0742
2023-11-23,50.0742
2023-11-24,49.7478
2023-11-25,49.7478
2023-11-26,49.7478
2023-11-27,48.7898
2023-11-28,49.0971
2023-11-29,49.4112
2023-11-30,48.9014
2023-12-01,51.54
2023-12-02,51.54
2023-12-03,51.54
2023-12-04,53.7251
2023-12-05,53.533
2023-12-06,52.1709
2023-12-07,53.8219
2023-12-08,53.0663
2023-12-09,53.0663
2023-12-10,53.0663
2023-12-11,55.9594
2023-12-12,53.5771
2023-12-13,57.1574
2023-12-14,62.5158
2023-12-15,62.3538
2023-12-16,62.3538
2023-12-17,62.3538
2023-12-18,60.93
2023-12-19,61.7302
2023-12-20,57.9553
2023-12-21,59.2218
2023-12-22,60.307
2023-12-23,60.307
2023-12-24,60.307
2023-12-25,60.307
2023-12-26,62.1782
2023-12-27,62.4772
2023-12-28,62.8319
2023-12-29,61.2908
2023-12-30,61.2908
2023-12-31,61.2908
2024-01-01,61.2908
2024-01-02,59.8446
2024-01-03,56.9267
2024-01-04,54.4474
2024-01-05,55.0131
2024-01-06,55.0131
2024-01-07,55.0131
2024-01-08,57.9405
2024-01-09,58.0144
2024-01-10,56.4405
2024-01-11,54.608
2024-01-12,53.8085
2024-01-13,53.8085
2024-01-14,53.8085
2024-01-15,53.8085
2024-01-16,52.7254
2024-01-17,51.1493
2024-01-18,55.3826
2024-01-19,60.6693
2024-01-20,60.6693
2024-01-21,60.6693
2024-01-22,61.4956
2024-01-23,60.9455
2024-01-24,56.3982
2024-01-25,53.82
2024-01-26,50.8012
2024-01-27,50.8012
2024-01-28,50.8012
2024-01-29,52.418
2024-01-30,50.0522
2024-01-31,48.4299
2024-02-01,48.0708
2024-02-02,47.6542
2024-02-03,47.6542
2024-02-04,47.6542
2024-02-05,47.3941
2024-02-06,46.926
2024-02-07,47.3321
2024-02-08,48.7915
2024-02-09,50.9306
2024-02-10,50.9306
2024-02-11,50.9306
2024-02-12,49.6377
2024-02-13,45.7848
2024-02-14,46.8146
2024-02-15,49.5735
2024-02-16,49.2663
2024-02-17,49.2663
2024-02-18,49.2663
2024-02-19,49.2663
2024-02-20,51.4902
2024-02-21,52.7078
2024-02-22,53.9134
2024-02-23,52.1411
2024-02-24,52.1411
2024-02-25,52.1411
2024-02-26,52.7049
2024-02-27,53.3021
2024-02-28,51.3124
2024-02-29,55.217
2024-03-01,58.2224
2024-03-02,58.2224
2024-03-03,58.2224
2024-03-04,59.2788
2024-03-05,57.3366
2024-03-06,58.3024
2024-03-07,60.8373
2024-03-08,57.6692
2024-03-09,57.6692
2024-03-10,57.6692
2024-03-11,59.0722
2024-03-12,59.5202
2024-03-13,57.2667
2024-03-14,55.6825
2024-03-15,56.7906
2024-03-16,56.7906
2024-03-17,56.7906
2024-03-18,53.4731
2024-03-19,51.1836
2024-03-20,53.869
2024-03-21,55.903
2024-03-22,55.7957
2024-03-23,55.7957
2024-03-24,55.7957
2024-03-25,54.2016
2024-03-26,51.4583
2024-03-27,55.398
2024-03-28,56.3873
2024-03-29,56.3873
2024-03-30,56.3873
2024-03-31,56.3873
2024-04-01,55.4007
2024-04-02,52.8178
2024-04-03,52.7996
2024-04-04,51.1561
2024-04-05,50.2356
2024-04-06,50.2356
2024-04-07,50.2356
2024-04-08,52.3374
