,SCS US Equity
2020-08-12,50.5544
2020-08-13,49.8585
2020-08-14,50.5045
2020-08-15,50.5045
2020-08-16,50.5045
2020-08-17,49.368
2020-08-18,46.1982
2020-08-19,47.6873
2020-08-20,48.0591
2020-08-21,46.9095
2020-08-22,46.9095
2020-08-23,46.9095
2020-08-24,47.1709
2020-08-25,46.1137
2020-08-26,44.9555
2020-08-27,46.485
2020-08-28,47.3787
2020-08-29,47.3787
2020-08-30,47.3787
2020-08-31,45.504
2020-09-01,45.1463
2020-09-02,47.2894
2020-09-03,45.5704
2020-09-04,43.9189
2020-09-05,43.9189
2020-09-06,43.9189
2020-09-07,43.9189
2020-09-08,43.8602
2020-09-09,42.2248
2020-09-10,41.1478
2020-09-11,41.7144
2020-09-12,41.7144
2020-09-13,41.7144
2020-09-14,45.2216
2020-09-15,44.3024
2020-09-16,49.729
2020-09-17,56.7977
2020-09-18,58.255
2020-09-19,58.255
2020-09-20,58.255
2020-09-21,54.9927
2020-09-22,52.1493
2020-09-23,44.6382
2020-09-24,43.9871
2020-09-25,44.0996
2020-09-26,44.0996
2020-09-27,44.0996
2020-09-28,45.1812
2020-09-29,45.978
2020-09-30,46.3811
2020-10-01,50.1043
2020-10-02,54.0912
2020-10-03,54.0912
2020-10-04,54.0912
2020-10-05,53.3293
2020-10-06,53.6189
2020-10-07,53.6189
2020-10-08,53.7724
2020-10-09,53.9825
2020-10-10,53.9825
2020-10-11,53.9825
2020-10-12,55.7006
2020-10-13,55.907
2020-10-14,55.3072
2020-10-15,56.4355
2020-10-16,57.4411
2020-10-17,57.4411
2020-10-18,57.4411
2020-10-19,55.4211
2020-10-20,56.5653
2020-10-21,54.5646
2020-10-22,54.6219
2020-10-23,56.1094
2020-10-24,56.1094
2020-10-25,56.1094
2020-10-26,51.6621
2020-10-27,49.8058
2020-10-28,48.0783
2020-10-29,47.2023
2020-10-30,45.9324
2020-10-31,45.9324
2020-11-01,45.9324
2020-11-02,47.9092
2020-11-03,50.4101
2020-11-04,46.915
2020-11-05,48.5152
2020-11-06,46.9389
2020-11-07,46.9389
2020-11-08,46.9389
2020-11-09,56.7509
2020-11-10,57.7348
2020-11-11,56.2386
2020-11-12,53.3768
2020-11-13,55.0162
2020-11-14,55.0162
2020-11-15,55.0162
2020-11-16,58.2243
2020-11-17,57.0068
2020-11-18,55.2679
2020-11-19,54.9968
2020-11-20,55.6274
2020-11-21,55.6274
2020-11-22,55.6274
2020-11-23,55.9919
2020-11-24,58.8343
2020-11-25,56.7348
2020-11-26,56.7348
2020-11-27,56.3879
2020-11-28,56.3879
2020-11-29,56.3879
2020-11-30,52.564
2020-12-01,54.194
2020-12-02,53.8114
2020-12-03,54.6628
2020-12-04,57.917
2020-12-05,57.917
2020-12-06,57.917
2020-12-07,58.2145
2020-12-08,57.4344
2020-12-09,58.7539
2020-12-10,57.3441
2020-12-11,52.5256
2020-12-12,52.5256
2020-12-13,52.5256
2020-12-14,54.1208
2020-12-15,57.9472
2020-12-16,57.5566
2020-12-17,54.8261
2020-12-18,56.6963
2020-12-19,56.6963
2020-12-20,56.6963
2020-12-21,51.0782
2020-12-22,51.605
2020-12-23,53.6695
2020-12-24,55.7989
2020-12-25,55.7989
2020-12-26,55.7989
2020-12-27,55.7989
2020-12-28,54.4546
2020-12-29,53.662
2020-12-30,55.2211
2020-12-31,55.721
2021-01-01,55.721
2021-01-02,55.721
2021-01-03,55.721
2021-01-04,51.6918
2021-01-05,52.9941
2021-01-06,54.5979
2021-01-07,53.996
2021-01-08,53.9448
2021-01-09,53.9448
2021-01-10,53.9448
2021-01-11,51.5163
2021-01-12,54.6409
2021-01-13,54.2335
2021-01-14,53.8699
2021-01-15,52.9777
2021-01-16,52.9777
2021-01-17,52.9777
2021-01-18,52.9777
2021-01-19,53.678
2021-01-20,54.242
2021-01-21,54.1851
2021-01-22,55.8607
2021-01-23,55.8607
2021-01-24,55.8607
2021-01-25,53.8243
2021-01-26,54.2189
2021-01-27,52.367
2021-01-28,52.6805
2021-01-29,50.6681
2021-01-30,50.6681
2021-01-31,50.6681
2021-02-01,52.8507
2021-02-02,53.7288
2021-02-03,53.3059
2021-02-04,56.635
2021-02-05,54.7979
2021-02-06,54.7979
2021-02-07,54.7979
2021-02-08,55.4948
2021-02-09,55.1181
2021-02-10,53.612
2021-02-11,53.1115
2021-02-12,54.3781
2021-02-13,54.3781
2021-02-14,54.3781
2021-02-15,54.3781
2021-02-16,52.7751
2021-02-17,50.9721
2021-02-18,49.2901
2021-02-19,51.0793
2021-02-20,51.0793
2021-02-21,51.0793
2021-02-22,56.148
2021-02-23,56.345
2021-02-24,58.6055
2021-02-25,55.3861
2021-02-26,53.7104
2021-02-27,53.7104
2021-02-28,53.7104
2021-03-01,55.5965
2021-03-02,54.7464
2021-03-03,56.6564
2021-03-04,56.2784
2021-03-05,58.1097
2021-03-06,58.1097
2021-03-07,58.1097
2021-03-08,62.6269
2021-03-09,59.3775
2021-03-10,62.2963
2021-03-11,62.0503
2021-03-12,63.7176
2021-03-13,63.7176
2021-03-14,63.7176
2021-03-15,62.5799
2021-03-16,59.8177
2021-03-17,60.2213
2021-03-18,60.7515
2021-03-19,59.3663
2021-03-20,59.3663
2021-03-21,59.3663
2021-03-22,55.8343
2021-03-23,52.6488
2021-03-24,51.8573
2021-03-25,50.7522
2021-03-26,51.9132
2021-03-27,51.9132
2021-03-28,51.9132
2021-03-29,48.7594
2021-03-30,50.4443
2021-03-31,50.4443
2021-04-01,51.3839
2021-04-02,51.3839
2021-04-03,51.3839
2021-04-04,51.3839
2021-04-05,51.856
2021-04-06,51.511
2021-04-07,49.9635
2021-04-08,50.4765
2021-04-09,50.2987
2021-04-10,50.2987
2021-04-11,50.2987
2021-04-12,49.995
2021-04-13,49.0153
2021-04-14,51.4159
2021-04-15,51.2878
2021-04-16,52.272
2021-04-17,52.272
2021-04-18,52.272
2021-04-19,51.6646
2021-04-20,48.189
2021-04-21,50.1794
2021-04-22,47.5001
2021-04-23,49.4055
2021-04-24,49.4055
2021-04-25,49.4055
2021-04-26,48.5548
2021-04-27,48.6202
2021-04-28,48.0517
2021-04-29,49.2787
2021-04-30,47.2887
2021-05-01,47.2887
2021-05-02,47.2887
2021-05-03,49.533
2021-05-04,48.3079
2021-05-05,48.3774
2021-05-06,49.0158
2021-05-07,51.3
2021-05-08,51.3
2021-05-09,51.3
2021-05-10,53.0792
2021-05-11,49.9338
2021-05-12,46.9893
2021-05-13,48.9525
2021-05-14,51.5146
2021-05-15,51.5146
2021-05-16,51.5146
2021-05-17,51.4478
2021-05-18,51.1733
2021-05-19,50.0004
2021-05-20,50.4838
2021-05-21,51.25
2021-05-22,51.25
2021-05-23,51.25
2021-05-24,52.8289
2021-05-25,51.7731
2021-05-26,51.3184
2021-05-27,53.5012
2021-05-28,51.572
2021-05-29,51.572
2021-05-30,51.572
2021-05-31,51.572
2021-06-01,54.4918
2021-06-02,52.6587
2021-06-03,52.2797
2021-06-04,52.4919
2021-06-05,52.4919
2021-06-06,52.4919
2021-06-07,54.1786
2021-06-08,53.8489
2021-06-09,54.6341
2021-06-10,54.2867
2021-06-11,54.0202
2021-06-12,54.0202
2021-06-13,54.0202
2021-06-14,50.8358
2021-06-15,52.556
2021-06-16,51.0443
2021-06-17,48.1773
2021-06-18,45.741
2021-06-19,45.741
2021-06-20,45.741
2021-06-21,50.165
2021-06-22,50.5375
2021-06-23,51.0672
2021-06-24,55.8218
2021-06-25,54.7694
2021-06-26,54.7694
2021-06-27,54.7694
2021-06-28,51.8153
2021-06-29,52.3055
2021-06-30,54.56
2021-07-01,55.0924
2021-07-02,52.3309
2021-07-03,52.3309
2021-07-04,52.3309
2021-07-05,52.3309
2021-07-06,50.878
2021-07-07,50.7246
2021-07-08,48.4581
2021-07-09,50.88
2021-07-10,50.88
2021-07-11,50.88
2021-07-12,51.7593
2021-07-13,50.3604
2021-07-14,48.6963
2021-07-15,48.1723
2021-07-16,46.4015
2021-07-17,46.4015
2021-07-18,46.4015
2021-07-19,44.8386
2021-07-20,47.3407
2021-07-21,47.9111
2021-07-22,44.8931
2021-07-23,45.9004
2021-07-24,45.9004
2021-07-25,45.9004
2021-07-26,47.1495
2021-07-27,46.9998
2021-07-28,46.9998
2021-07-29,47.7978
2021-07-30,45.8916
2021-07-31,45.8916
2021-08-01,45.8916
2021-08-02,47.34
2021-08-03,47.4309
2021-08-04,43.8277
2021-08-05,46.3921
2021-08-06,47.9717
2021-08-07,47.9717
2021-08-08,47.9717
2021-08-09,46.6293
2021-08-10,48.7248
2021-08-11,49.9115
2021-08-12,48.5822
2021-08-13,48.2498
2021-08-14,48.2498
2021-08-15,48.2498
2021-08-16,47.4936
2021-08-17,46.9857
2021-08-18,44.6009
2021-08-19,44.0427
2021-08-20,46.1348
2021-08-21,46.1348
2021-08-22,46.1348
2021-08-23,47.0131
2021-08-24,49.0196
2021-08-25,49.3972
2021-08-26,49.3028
2021-08-27,52.5849
2021-08-28,52.5849
2021-08-29,52.5849
2021-08-30,50.7402
2021-08-31,50.4511
2021-09-01,51.1232
2021-09-02,50.8176
2021-09-03,48.9994
2021-09-04,48.9994
2021-09-05,48.9994
2021-09-06,48.9994
2021-09-07,47.157
2021-09-08,44.1728
2021-09-09,43.0622
2021-09-10,41.8076
2021-09-11,41.8076
2021-09-12,41.8076
2021-09-13,44.6967
2021-09-14,44.2596
2021-09-15,46.8412
2021-09-16,47.6768
2021-09-17,47.2923
2021-09-18,47.2923
2021-09-19,47.2923
2021-09-20,44.6827
2021-09-21,42.5984
2021-09-22,45.1356
2021-09-23,39.9705
2021-09-24,38.9076
2021-09-25,38.9076
2021-09-26,38.9076
2021-09-27,43.0829
2021-09-28,42.9311
2021-09-29,43.751
2021-09-30,41.2238
2021-10-01,43.8466
2021-10-02,43.8466
2021-10-03,43.8466
2021-10-04,42.4629
2021-10-05,41.6323
2021-10-06,40.298
2021-10-07,41.5891
2021-10-08,41.3578
2021-10-09,41.3578
2021-10-10,41.3578
2021-10-11,40.8099
2021-10-12,41.1555
2021-10-13,40.1058
2021-10-14,42.6659
2021-10-15,42.5803
2021-10-16,42.5803
2021-10-17,42.5803
2021-10-18,42.6992
2021-10-19,44.0184
2021-10-20,45.436
2021-10-21,44.8485
2021-10-22,44.5506
2021-10-23,44.5506
2021-10-24,44.5506
2021-10-25,43.1664
2021-10-26,42.3878
2021-10-27,39.1888
2021-10-28,40.5157
2021-10-29,38.5161
2021-10-30,38.5161
2021-10-31,38.5161
2021-11-01,42.5939
2021-11-02,41.6125
2021-11-03,46.9047
2021-11-04,44.4579
2021-11-05,48.7593
2021-11-06,48.7593
2021-11-07,48.7593
2021-11-08,46.7955
2021-11-09,45.0057
2021-11-10,44.0919
2021-11-11,45.3443
2021-11-12,45.2569
2021-11-13,45.2569
2021-11-14,45.2569
2021-11-15,49.018
2021-11-16,48.0037
2021-11-17,47.8176
2021-11-18,45.5347
2021-11-19,44.8263
2021-11-20,44.8263
2021-11-21,44.8263
2021-11-22,47.4684
2021-11-23,47.9837
2021-11-24,46.9358
2021-11-25,46.9358
2021-11-26,42.25
2021-11-27,42.25
2021-11-28,42.25
2021-11-29,40.544
2021-11-30,37.4181
2021-12-01,36.1091
2021-12-02,41.117
2021-12-03,40.9756
2021-12-04,40.9756
2021-12-05,40.9756
2021-12-06,45.4395
2021-12-07,46.9727
2021-12-08,47.4222
2021-12-09,45.8928
2021-12-10,44.8686
2021-12-11,44.8686
2021-12-12,44.8686
2021-12-13,42.8883
2021-12-14,41.7876
2021-12-15,43.3908
2021-12-16,43.0839
2021-12-17,40.1468
2021-12-18,40.1468
2021-12-19,40.1468
2021-12-20,39.0454
2021-12-21,40.0032
2021-12-22,40.6464
2021-12-23,43.0464
2021-12-24,43.0464
2021-12-25,43.0464
2021-12-26,43.0464
2021-12-27,46.0551
2021-12-28,46.9252
2021-12-29,46.2394
2021-12-30,47.5286
2021-12-31,48.5111
2022-01-01,48.5111
2022-01-02,48.5111
2022-01-03,50.1526
2022-01-04,52.2817
2022-01-05,52.4644
2022-01-06,50.6591
2022-01-07,50.2615
2022-01-08,50.2615
2022-01-09,50.2615
2022-01-10,49.8567
2022-01-11,51.5714
2022-01-12,53.6915
2022-01-13,57.6971
2022-01-14,58.974
2022-01-15,58.974
2022-01-16,58.974
2022-01-17,58.974
2022-01-18,58.7447
2022-01-19,56.2558
2022-01-20,52.7855
2022-01-21,50.5377
2022-01-22,50.5377
2022-01-23,50.5377
2022-01-24,51.919
2022-01-25,52.5586
2022-01-26,51.7448
2022-01-27,49.3723
2022-01-28,50.83
2022-01-29,50.83
2022-01-30,50.83
2022-01-31,52.708
2022-02-01,52.6041
2022-02-02,51.9681
2022-02-03,49.1991
2022-02-04,48.1185
2022-02-05,48.1185
2022-02-06,48.1185
2022-02-07,48.438
2022-02-08,50.9385
2022-02-09,49.8955
2022-02-10,48.8606
2022-02-11,48.6518
2022-02-12,48.6518
2022-02-13,48.6518
2022-02-14,50.2995
2022-02-15,53.5864
2022-02-16,55.7617
2022-02-17,54.8369
2022-02-18,55.8777
2022-02-19,55.8777
2022-02-20,55.8777
2022-02-21,55.8777
2022-02-22,52.4664
2022-02-23,49.5459
2022-02-24,49.0416
2022-02-25,52.5396
2022-02-26,52.5396
2022-02-27,52.5396
2022-02-28,50.2946
2022-03-01,46.9022
2022-03-02,50.0943
2022-03-03,51.5551
2022-03-04,47.8428
2022-03-05,47.8428
2022-03-06,47.8428
2022-03-07,44.8294
2022-03-08,47.1559
2022-03-09,47.5222
2022-03-10,46.3588
2022-03-11,45.134
2022-03-12,45.134
2022-03-13,45.134
2022-03-14,46.4035
2022-03-15,45.9802
2022-03-16,50.3815
2022-03-17,51.9331
2022-03-18,52.8648
2022-03-19,52.8648
2022-03-20,52.8648
2022-03-21,50.2974
2022-03-22,51.0007
2022-03-23,49.1134
2022-03-24,43.2755
2022-03-25,45.0116
2022-03-26,45.0116
2022-03-27,45.0116
2022-03-28,45.1942
2022-03-29,49.2892
2022-03-30,49.7028
2022-03-31,49.7875
2022-04-01,49.482
2022-04-02,49.482
2022-04-03,49.482
2022-04-04,47.172
2022-04-05,44.3184
2022-04-06,43.4128
2022-04-07,42.8095
2022-04-08,43.62
2022-04-09,43.62
2022-04-10,43.62
2022-04-11,44.7341
2022-04-12,45.2428
2022-04-13,49.2988
2022-04-14,48.071
2022-04-15,48.071
2022-04-16,48.071
2022-04-17,48.071
2022-04-18,48.4505
2022-04-19,50.5979
2022-04-20,52.4681
2022-04-21,53.4235
2022-04-22,52.5298
2022-04-23,52.5298
2022-04-24,52.5298
2022-04-25,53.7742
2022-04-26,51.9624
2022-04-27,51.6623
2022-04-28,53.9548
2022-04-29,49.9368
2022-04-30,49.9368
2022-05-01,49.9368
2022-05-02,47.6964
2022-05-03,47.0845
2022-05-04,55.3042
2022-05-05,52.9364
2022-05-06,48.7758
2022-05-07,48.7758
2022-05-08,48.7758
2022-05-09,47.731
2022-05-10,47.4307
2022-05-11,46.9721
2022-05-12,47.8416
2022-05-13,49.1357
2022-05-14,49.1357
2022-05-15,49.1357
2022-05-16,49.7377
2022-05-17,53.1775
2022-05-18,51.5273
2022-05-19,52.7254
2022-05-20,50.3234
2022-05-21,50.3234
2022-05-22,50.3234
2022-05-23,50.0706
2022-05-24,49.984
2022-05-25,51.9607
2022-05-26,53.6895
2022-05-27,55.0443
2022-05-28,55.0443
2022-05-29,55.0443
2022-05-30,55.0443
2022-05-31,54.2714
2022-06-01,52.7392
2022-06-02,51.7938
2022-06-03,51.0367
2022-06-04,51.0367
2022-06-05,51.0367
2022-06-06,52.9916
2022-06-07,55.4189
2022-06-08,53.6405
2022-06-09,53.3453
2022-06-10,49.0631
2022-06-11,49.0631
2022-06-12,49.0631
2022-06-13,45.3013
2022-06-14,44.6849
2022-06-15,43.3871
2022-06-16,37.7788
2022-06-17,39.1352
2022-06-18,39.1352
2022-06-19,39.1352
2022-06-20,39.1352
2022-06-21,40.0051
2022-06-22,40.2993
2022-06-23,41.7761
2022-06-24,46.7705
2022-06-25,46.7705
2022-06-26,46.7705
2022-06-27,48.0283
2022-06-28,46.2932
2022-06-29,44.2099
2022-06-30,43.7186
2022-07-01,43.5043
2022-07-02,43.5043
2022-07-03,43.5043
2022-07-04,43.5043
2022-07-05,43.5997
2022-07-06,43.1038
2022-07-07,44.8023
2022-07-08,44.5594
2022-07-09,44.5594
2022-07-10,44.5594
2022-07-11,44.5594
2022-07-12,45.0903
2022-07-13,45.4146
2022-07-14,43.8945
2022-07-15,44.4601
2022-07-16,44.4601
2022-07-17,44.4601
2022-07-18,43.3745
2022-07-19,49.2503
2022-07-20,50.506
2022-07-21,51.3679
2022-07-22,50.4589
2022-07-23,50.4589
2022-07-24,50.4589
2022-07-25,50.7594
2022-07-26,50.7594
2022-07-27,52.307
2022-07-28,51.7462
2022-07-29,49.9725
2022-07-30,49.9725
2022-07-31,49.9725
2022-08-01,52.2982
2022-08-02,49.0796
2022-08-03,51.1529
2022-08-04,51.8625
2022-08-05,52.0683
2022-08-06,52.0683
2022-08-07,52.0683
2022-08-08,54.0985
2022-08-09,51.7191
2022-08-10,53.9158
2022-08-11,55.8972
2022-08-12,58.2829
2022-08-13,58.2829
2022-08-14,58.2829
2022-08-15,59.13
2022-08-16,61.0914
2022-08-17,59.2528
2022-08-18,59.3372
2022-08-19,56.666
2022-08-20,56.666
2022-08-21,56.666
2022-08-22,55.3766
2022-08-23,55.0234
2022-08-24,56.46
2022-08-25,58.1205
2022-08-26,51.8677
2022-08-27,51.8677
2022-08-28,51.8677
2022-08-29,51.4513
2022-08-30,49.4984
2022-08-31,47.1595
2022-09-01,46.0343
2022-09-02,45.5657
2022-09-03,45.5657
2022-09-04,45.5657
2022-09-05,45.5657
2022-09-06,44.6259
2022-09-07,46.4539
2022-09-08,46.9072
2022-09-09,49.5576
2022-09-10,49.5576
2022-09-11,49.5576
2022-09-12,51.2365
2022-09-13,44.1165
2022-09-14,44.2234
2022-09-15,35.9089
2022-09-16,34.0415
2022-09-17,34.0415
2022-09-18,34.0415
2022-09-19,34.9952
2022-09-20,34.9952
2022-09-21,34.2878
2022-09-22,29.5057
2022-09-23,25.6118
2022-09-24,25.6118
2022-09-25,25.6118
2022-09-26,25.6118
2022-09-27,23.9225
2022-09-28,26.5806
2022-09-29,25.4825
2022-09-30,24.5679
2022-10-01,24.5679
2022-10-02,24.5679
2022-10-03,29.0553
2022-10-04,32.9676
2022-10-05,32.5786
2022-10-06,32.1427
2022-10-07,31.7906
2022-10-08,31.7906
2022-10-09,31.7906
2022-10-10,31.7906
2022-10-11,31.6977
2022-10-12,30.633
2022-10-13,30.842
2022-10-14,31.2704
2022-10-15,31.2704
2022-10-16,31.2704
2022-10-17,31.2203
2022-10-18,32.5593
2022-10-19,31.9691
2022-10-20,31.8065
2022-10-21,33.5551
2022-10-22,33.5551
2022-10-23,33.5551
2022-10-24,34.596
2022-10-25,37.7354
2022-10-26,37.2076
2022-10-27,37.9927
2022-10-28,40.415
2022-10-29,40.415
2022-10-30,40.415
2022-10-31,42.7294
2022-11-01,43.2477
2022-11-02,40.4458
2022-11-03,41.4011
2022-11-04,43.785
2022-11-05,43.785
2022-11-06,43.785
2022-11-07,44.5961
2022-11-08,44.4303
2022-11-09,42.3926
2022-11-10,47.567
2022-11-11,49.5502
2022-11-12,49.5502
2022-11-13,49.5502
2022-11-14,48.5994
2022-11-15,49.866
2022-11-16,48.3688
2022-11-17,48.5568
2022-11-18,48.7498
2022-11-19,48.7498
2022-11-20,48.7498
2022-11-21,50.0111
2022-11-22,50.8769
2022-11-23,51.4567
2022-11-24,51.4567
2022-11-25,51.0412
2022-11-26,51.0412
2022-11-27,51.0412
2022-11-28,48.4126
2022-11-29,48.6232
2022-11-30,45.8181
2022-12-01,47.3354
2022-12-02,42.4987
2022-12-03,42.4987
2022-12-04,42.4987
2022-12-05,39.8921
2022-12-06,40.2267
2022-12-07,39.2472
2022-12-08,39.7145
2022-12-09,37.8332
2022-12-10,37.8332
2022-12-11,37.8332
2022-12-12,39.7236
2022-12-13,38.3658
2022-12-14,37.9927
2022-12-15,36.8076
2022-12-16,36.513
2022-12-17,36.513
2022-12-18,36.513
2022-12-19,34.0468
2022-12-20,41.1018
2022-12-21,39.7812
2022-12-22,43.4369
2022-12-23,44.3358
2022-12-24,44.3358
2022-12-25,44.3358
2022-12-26,44.3358
2022-12-27,43.9345
2022-12-28,43.4464
2022-12-29,45.4325
2022-12-30,45.2569
2022-12-31,45.2569
2023-01-01,45.2569
2023-01-02,45.2569
2023-01-03,48.0592
2023-01-04,49.8303
2023-01-05,48.4997
2023-01-06,50.266
2023-01-07,50.266
2023-01-08,50.266
2023-01-09,49.4857
2023-01-10,50.7704
2023-01-11,51.4581
2023-01-12,52.2468
2023-01-13,51.8114
2023-01-14,51.8114
2023-01-15,51.8114
2023-01-16,51.8114
2023-01-17,52.4266
2023-01-18,49.6922
2023-01-19,48.0335
2023-01-20,47.827
2023-01-21,47.827
2023-01-22,47.827
2023-01-23,47.9427
2023-01-24,47.399
2023-01-25,47.6447
2023-01-26,48.0215
2023-01-27,48.909
2023-01-28,48.909
2023-01-29,48.909
2023-01-30,50.4106
2023-01-31,53.3646
2023-02-01,53.3646
2023-02-02,53.0938
2023-02-03,52.9548
2023-02-04,52.9548
2023-02-05,52.9548
2023-02-06,51.0206
2023-02-07,51.5437
2023-02-08,49.4931
2023-02-09,46.3162
2023-02-10,48.108
2023-02-11,48.108
2023-02-12,48.108
2023-02-13,51.3391
2023-02-14,50.8154
2023-02-15,51.329
2023-02-16,51.9775
2023-02-17,54.1271
2023-02-18,54.1271
2023-02-19,54.1271
2023-02-20,54.1271
2023-02-21,53.2567
2023-02-22,52.963
2023-02-23,55.3811
2023-02-24,53.4367
2023-02-25,53.4367
2023-02-26,53.4367
2023-02-27,54.9472
2023-02-28,53.4524
2023-03-01,54.3516
2023-03-02,55.371
2023-03-03,58.9288
2023-03-04,58.9288
2023-03-05,58.9288
2023-03-06,51.435
2023-03-07,50.3111
2023-03-08,50.8053
2023-03-09,50.2879
2023-03-10,47.7714
2023-03-11,47.7714
2023-03-12,47.7714
2023-03-13,44.1172
2023-03-14,45.8577
2023-03-15,44.6406
2023-03-16,45.5912
2023-03-17,44.1353
2023-03-18,44.1353
2023-03-19,44.1353
2023-03-20,44.4178
2023-03-21,46.5161
