,VMW US Equity
2020-03-24,41.4563
2020-03-25,43.252
2020-03-26,47.1454
2020-03-27,43.8641
2020-03-28,43.8641
2020-03-29,43.8641
2020-03-30,45.9361
2020-03-31,46.1854
2020-04-01,44.326
2020-04-02,45.3086
2020-04-03,44.8507
2020-04-04,44.8507
2020-04-05,44.8507
2020-04-06,47.5137
2020-04-07,47.7802
2020-04-08,50.7131
2020-04-09,51.1118
2020-04-10,51.1118
2020-04-11,51.1118
2020-04-12,51.1118
2020-04-13,50.4588
2020-04-14,52.9976
2020-04-15,51.8672
2020-04-16,52.5977
2020-04-17,53.0914
2020-04-18,53.0914
2020-04-19,53.0914
2020-04-20,51.2838
2020-04-21,47.9376
2020-04-22,49.2932
2020-04-23,48.6104
2020-04-24,49.4133
2020-04-25,49.4133
2020-04-26,49.4133
2020-04-27,50.2314
2020-04-28,50.0808
2020-04-29,52.5378
2020-04-30,50.8646
2020-05-01,48.03
2020-05-02,48.03
2020-05-03,48.03
2020-05-04,48.5103
2020-05-05,48.726
2020-05-06,48.7714
2020-05-07,51.9186
2020-05-08,55.0341
2020-05-09,55.0341
2020-05-10,55.0341
2020-05-11,55.3796
2020-05-12,53.7596
2020-05-13,52.1207
2020-05-14,51.5903
2020-05-15,51.9116
2020-05-16,51.9116
2020-05-17,51.9116
2020-05-18,54.0848
2020-05-19,54.2166
2020-05-20,54.5824
2020-05-21,52.5752
2020-05-22,51.4817
2020-05-23,51.4817
2020-05-24,51.4817
2020-05-25,51.4817
2020-05-26,53.1928
2020-05-27,54.0635
2020-05-28,55.4414
2020-05-29,61.4
2020-05-30,61.4
2020-05-31,61.4
2020-06-01,60.1192
2020-06-02,59.397
2020-06-03,57.2909
2020-06-04,56.5258
2020-06-05,57.2871
2020-06-06,57.2871
2020-06-07,57.2871
2020-06-08,58.2186
2020-06-09,54.9749
2020-06-10,54.0472
2020-06-11,49.5122
2020-06-12,49.2907
2020-06-13,49.2907
2020-06-14,49.2907
2020-06-15,49.8394
2020-06-16,51.2047
2020-06-17,52.1123
2020-06-18,53.2382
2020-06-19,56.7274
2020-06-20,56.7274
2020-06-21,56.7274
2020-06-22,55.1501
2020-06-23,55.7323
2020-06-24,57.3617
2020-06-25,55.3854
2020-06-26,53.6651
2020-06-27,53.6651
2020-06-28,53.6651
2020-06-29,55.8254
2020-06-30,57.5886
2020-07-01,56.5271
2020-07-02,54.6217
2020-07-03,54.6217
2020-07-04,54.6217
2020-07-05,54.6217
2020-07-06,54.1933
2020-07-07,52.0972
2020-07-08,52.8631
2020-07-09,53.3823
2020-07-10,52.2398
2020-07-11,52.2398
2020-07-12,52.2398
2020-07-13,47.9433
2020-07-14,47.8639
2020-07-15,48.7136
2020-07-16,48.8148
2020-07-17,48.8516
2020-07-18,48.8516
2020-07-19,48.8516
2020-07-20,51.8849
2020-07-21,50.9074
2020-07-22,51.39
2020-07-23,50.0637
2020-07-24,49.2535
2020-07-25,49.2535
2020-07-26,49.2535
2020-07-27,49.4618
2020-07-28,47.7758
2020-07-29,48.694
2020-07-30,48.0786
2020-07-31,49.0118
2020-08-01,49.0118
2020-08-02,49.0118
2020-08-03,51.0379
2020-08-04,51.1126
2020-08-05,52.8834
2020-08-06,51.7293
2020-08-07,50.2529
2020-08-08,50.2529
2020-08-09,50.2529
2020-08-10,49.6393
2020-08-11,49.2078
2020-08-12,49.0956
2020-08-13,46.506
2020-08-14,45.5717
2020-08-15,45.5717
2020-08-16,45.5717
2020-08-17,46.0522
2020-08-18,48.0177
2020-08-19,48.4131
2020-08-20,48.1447
2020-08-21,48.088
2020-08-22,48.088
2020-08-23,48.088
2020-08-24,50.9918
2020-08-25,49.673
2020-08-26,52.0575
2020-08-27,51.4574
2020-08-28,53.9939
2020-08-29,53.9939
2020-08-30,53.9939
2020-08-31,52.5253
2020-09-01,49.8397
2020-09-02,54.2436
2020-09-03,51.7817
2020-09-04,46.9815
2020-09-05,46.9815
2020-09-06,46.9815
2020-09-07,46.9815
2020-09-08,45.0112
2020-09-09,49.1777
2020-09-10,48.9671
2020-09-11,50.5158
2020-09-12,50.5158
2020-09-13,50.5158
2020-09-14,49.6685
2020-09-15,51.3222
2020-09-16,52.5136
2020-09-17,49.9545
2020-09-18,49.8102
2020-09-19,49.8102
2020-09-20,49.8102
2020-09-21,49.1347
2020-09-22,50.8871
2020-09-23,48.249
2020-09-24,49.2795
2020-09-25,50.2367
2020-09-26,50.2367
2020-09-27,50.2367
2020-09-28,51.2411
2020-09-29,53.2446
2020-09-30,51.5938
2020-10-01,52.3542
2020-10-02,50.9476
2020-10-03,50.9476
2020-10-04,50.9476
2020-10-05,52.5381
2020-10-06,53.958
2020-10-07,54.5024
2020-10-08,56.2847
2020-10-09,57.1393
2020-10-10,57.1393
2020-10-11,57.1393
2020-10-12,57.6545
2020-10-13,59.5703
2020-10-14,59.982
2020-10-15,57.5563
2020-10-16,57.0082
2020-10-17,57.0082
2020-10-18,57.0082
2020-10-19,54.4754
2020-10-20,54.1423
2020-10-21,54.2468
2020-10-22,52.376
2020-10-23,53.6191
2020-10-24,53.6191
2020-10-25,53.6191
2020-10-26,47.8719
2020-10-27,45.1913
2020-10-28,39.2435
2020-10-29,39.1682
2020-10-30,38.5619
2020-10-31,38.5619
2020-11-01,38.5619
2020-11-02,37.552
2020-11-03,42.0278
2020-11-04,43.5641
2020-11-05,48.9738
2020-11-06,48.6636
2020-11-07,48.6636
2020-11-08,48.6636
2020-11-09,49.0862
2020-11-10,48.4278
2020-11-11,48.9031
2020-11-12,47.3491
2020-11-13,50.0097
2020-11-14,50.0097
2020-11-15,50.0097
2020-11-16,52.0305
2020-11-17,53.0971
2020-11-18,53.9152
2020-11-19,54.9335
2020-11-20,54.1767
2020-11-21,54.1767
2020-11-22,54.1767
2020-11-23,55.0074
2020-11-24,56.1401
2020-11-25,48.9747
2020-11-26,48.9747
2020-11-27,49.2709
2020-11-28,49.2709
2020-11-29,49.2709
2020-11-30,47.6638
2020-12-01,48.3482
2020-12-02,48.8072
2020-12-03,48.1701
2020-12-04,47.9569
2020-12-05,47.9569
2020-12-06,47.9569
2020-12-07,47.5617
2020-12-08,49.6972
2020-12-09,48.8371
2020-12-10,49.4406
2020-12-11,49.4497
2020-12-12,49.4497
2020-12-13,49.4497
2020-12-14,51.0926
2020-12-15,52.0282
2020-12-16,51.7163
2020-12-17,54.9552
2020-12-18,47.8334
2020-12-19,47.8334
2020-12-20,47.8334
2020-12-21,49.6072
2020-12-22,48.2352
2020-12-23,49.5505
2020-12-24,50.2468
2020-12-25,50.2468
2020-12-26,50.2468
2020-12-27,50.2468
2020-12-28,49.3953
2020-12-29,47.3093
2020-12-30,46.1989
2020-12-31,48.2268
2021-01-01,48.2268
2021-01-02,48.2268
2021-01-03,48.2268
2021-01-04,46.9188
2021-01-05,47.9449
2021-01-06,47.6019
2021-01-07,51.7611
2021-01-08,50.698
2021-01-09,50.698
2021-01-10,50.698
2021-01-11,49.4961
2021-01-12,50.7484
2021-01-13,43.13
2021-01-14,45.19
2021-01-15,44.663
2021-01-16,44.663
2021-01-17,44.663
2021-01-18,44.663
2021-01-19,42.9072
2021-01-20,43.2474
2021-01-21,44.5591
2021-01-22,44.9392
2021-01-23,44.9392
2021-01-24,44.9392
2021-01-25,46.5839
2021-01-26,50.2945
2021-01-27,54.0424
2021-01-28,49.9173
2021-01-29,48.1239
2021-01-30,48.1239
2021-01-31,48.1239
2021-02-01,47.9923
2021-02-02,51.8161
2021-02-03,51.5212
2021-02-04,53.2171
2021-02-05,53.9577
2021-02-06,53.9577
2021-02-07,53.9577
2021-02-08,54.7276
2021-02-09,55.3427
2021-02-10,54.3217
2021-02-11,51.3317
2021-02-12,52.9572
2021-02-13,52.9572
2021-02-14,52.9572
2021-02-15,52.9572
2021-02-16,51.3415
2021-02-17,49.8179
2021-02-18,50.7666
2021-02-19,52.491
2021-02-20,52.491
2021-02-21,52.491
2021-02-22,51.7968
2021-02-23,52.0479
2021-02-24,54.1058
2021-02-25,51.2569
2021-02-26,47.0369
2021-02-27,47.0369
2021-02-28,47.0369
2021-03-01,48.8388
2021-03-02,47.9415
2021-03-03,47.8094
2021-03-04,47.8094
2021-03-05,51.8344
2021-03-06,51.8344
2021-03-07,51.8344
2021-03-08,51.6123
2021-03-09,52.2232
2021-03-10,53.4078
2021-03-11,54.759
2021-03-12,55.2487
2021-03-13,55.2487
2021-03-14,55.2487
2021-03-15,56.252
2021-03-16,54.6744
2021-03-17,56.28
2021-03-18,53.4126
2021-03-19,52.5244
2021-03-20,52.5244
2021-03-21,52.5244
2021-03-22,52.5418
2021-03-23,51.2898
2021-03-24,51.1237
2021-03-25,53.0213
2021-03-26,58.9348
2021-03-27,58.9348
2021-03-28,58.9348
2021-03-29,59.4166
2021-03-30,55.0124
2021-03-31,55.2144
2021-04-01,56.7222
2021-04-02,56.7222
2021-04-03,56.7222
2021-04-04,56.7222
2021-04-05,56.7608
2021-04-06,55.0042
2021-04-07,57.2584
2021-04-08,56.2257
2021-04-09,57.3599
2021-04-10,57.3599
2021-04-11,57.3599
2021-04-12,57.9238
2021-04-13,57.5738
2021-04-14,58.4584
2021-04-15,61.9175
2021-04-16,64.5891
2021-04-17,64.5891
2021-04-18,64.5891
2021-04-19,68.0132
2021-04-20,63.5634
2021-04-21,63.6287
2021-04-22,62.1017
2021-04-23,62.8657
2021-04-24,62.8657
2021-04-25,62.8657
2021-04-26,58.8872
2021-04-27,59.5293
2021-04-28,57.4199
2021-04-29,58.7906
2021-04-30,57.1025
2021-05-01,57.1025
2021-05-02,57.1025
2021-05-03,56.8791
2021-05-04,56.9397
2021-05-05,56.2851
2021-05-06,58.0695
2021-05-07,58.8882
2021-05-08,58.8882
2021-05-09,58.8882
2021-05-10,59.0795
2021-05-11,56.1698
2021-05-12,51.7674
2021-05-13,56.2328
2021-05-14,57.7856
2021-05-15,57.7856
2021-05-16,57.7856
2021-05-17,56.9951
2021-05-18,55.9428
2021-05-19,53.595
2021-05-20,54.994
2021-05-21,54.7081
2021-05-22,54.7081
2021-05-23,54.7081
2021-05-24,55.3565
2021-05-25,54.2943
2021-05-26,53.9143
2021-05-27,54.3233
2021-05-28,51.0142
2021-05-29,51.0142
2021-05-30,51.0142
2021-05-31,51.0142
2021-06-01,53.9592
2021-06-02,52.3553
2021-06-03,52.6796
2021-06-04,53.9078
2021-06-05,53.9078
2021-06-06,53.9078
2021-06-07,53.6813
2021-06-08,54.5081
2021-06-09,54.4316
2021-06-10,55.7972
2021-06-11,56.4318
2021-06-12,56.4318
2021-06-13,56.4318
2021-06-14,52.407
2021-06-15,50.7319
2021-06-16,49.1373
2021-06-17,48.7287
2021-06-18,46.365
2021-06-19,46.365
2021-06-20,46.365
2021-06-21,49.3165
2021-06-22,49.6216
2021-06-23,47.9687
2021-06-24,47.8099
2021-06-25,49.2227
2021-06-26,49.2227
2021-06-27,49.2227
2021-06-28,51.699
2021-06-29,53.9258
2021-06-30,51.9586
2021-07-01,48.1071
2021-07-02,49.6651
2021-07-03,49.6651
2021-07-04,49.6651
2021-07-05,49.6651
2021-07-06,48.7757
2021-07-07,50.0469
2021-07-08,50.2512
2021-07-09,51.543
2021-07-10,51.543
2021-07-11,51.543
2021-07-12,46.5152
2021-07-13,43.73
2021-07-14,43.1537
2021-07-15,43.6326
2021-07-16,42.868
2021-07-17,42.868
2021-07-18,42.868
2021-07-19,43.7601
2021-07-20,48.5818
2021-07-21,49.592
2021-07-22,50.1933
2021-07-23,51.6067
2021-07-24,51.6067
2021-07-25,51.6067
2021-07-26,50.6229
2021-07-27,50.1912
2021-07-28,48.6422
2021-07-29,47.7765
2021-07-30,46.8221
2021-07-31,46.8221
2021-08-01,46.8221
2021-08-02,47.3254
2021-08-03,50.8402
2021-08-04,50.2438
2021-08-05,52.2299
2021-08-06,50.8232
2021-08-07,50.8232
2021-08-08,50.8232
2021-08-09,50.6639
2021-08-10,50.1986
2021-08-11,50.8061
2021-08-12,49.8979
2021-08-13,51.1623
2021-08-14,51.1623
2021-08-15,51.1623
2021-08-16,50.7585
2021-08-17,48.4939
2021-08-18,47.2544
2021-08-19,45.6303
2021-08-20,48.6432
2021-08-21,48.6432
2021-08-22,48.6432
2021-08-23,51.5413
2021-08-24,50.4536
2021-08-25,52.3135
2021-08-26,52.6718
2021-08-27,41.5951
2021-08-28,41.5951
2021-08-29,41.5951
2021-08-30,43.2347
2021-08-31,42.6029
2021-09-01,40.8779
2021-09-02,40.2984
2021-09-03,39.4106
2021-09-04,39.4106
2021-09-05,39.4106
2021-09-06,39.4106
2021-09-07,40.0805
2021-09-08,40.212
2021-09-09,40.0483
2021-09-10,36.4424
2021-09-11,36.4424
2021-09-12,36.4424
2021-09-13,37.4072
2021-09-14,35.7548
2021-09-15,38.4055
2021-09-16,36.7791
2021-09-17,36.6035
2021-09-18,36.6035
2021-09-19,36.6035
2021-09-20,35.9977
2021-09-21,35.2809
2021-09-22,35.7862
2021-09-23,41.0904
2021-09-24,45.2846
2021-09-25,45.2846
2021-09-26,45.2846
2021-09-27,49.2328
2021-09-28,49.4953
2021-09-29,50.6774
2021-09-30,48.759
2021-10-01,52.0695
2021-10-02,52.0695
2021-10-03,52.0695
2021-10-04,48.6366
2021-10-05,50.2384
2021-10-06,51.4904
2021-10-07,53.6398
2021-10-08,47.9953
2021-10-09,47.9953
2021-10-10,47.9953
2021-10-11,47.7819
2021-10-12,46.857
2021-10-13,49.1316
2021-10-14,52.3427
2021-10-15,55.6754
2021-10-16,55.6754
2021-10-17,55.6754
2021-10-18,56.4494
2021-10-19,59.7063
2021-10-20,60.688
2021-10-21,61.6743
2021-10-22,63.2174
2021-10-23,63.2174
2021-10-24,63.2174
2021-10-25,59.2344
2021-10-26,54.4213
2021-10-27,50.8729
2021-10-28,49.716
2021-10-29,49.2386
2021-10-30,49.2386
2021-10-31,49.2386
2021-11-01,49.8511
2021-11-02,58.1831
2021-11-03,55.1064
2021-11-04,52.062
2021-11-05,49.0066
2021-11-06,49.0066
2021-11-07,49.0066
2021-11-08,52.0286
2021-11-09,52.4365
2021-11-10,49.2287
2021-11-11,48.6362
2021-11-12,49.7414
2021-11-13,49.7414
2021-11-14,49.7414
2021-11-15,49.0351
2021-11-16,49.2722
2021-11-17,47.9215
2021-11-18,45.5656
2021-11-19,45.7869
2021-11-20,45.7869
2021-11-21,45.7869
2021-11-22,44.3416
2021-11-23,42.6855
2021-11-24,44.8269
2021-11-25,44.8269
2021-11-26,47.7385
2021-11-27,47.7385
2021-11-28,47.7385
2021-11-29,46.5319
2021-11-30,43.7899
2021-12-01,41.8687
2021-12-02,44.9162
2021-12-03,46.2429
2021-12-04,46.2429
2021-12-05,46.2429
2021-12-06,43.8835
2021-12-07,44.8334
2021-12-08,43.5021
2021-12-09,42.1183
2021-12-10,42.4214
2021-12-11,42.4214
2021-12-12,42.4214
2021-12-13,41.5629
2021-12-14,40.5606
2021-12-15,43.3573
2021-12-16,44.4297
2021-12-17,44.7838
2021-12-18,44.7838
2021-12-19,44.7838
2021-12-20,44.9799
2021-12-21,45.8647
2021-12-22,45.4568
2021-12-23,46.9712
2021-12-24,46.9712
2021-12-25,46.9712
2021-12-26,46.9712
2021-12-27,46.4253
2021-12-28,47.6631
2021-12-29,48.0768
2021-12-30,47.4751
2021-12-31,46.1453
2022-01-01,46.1453
2022-01-02,46.1453
2022-01-03,48.6468
2022-01-04,50.9819
2022-01-05,51.4584
2022-01-06,50.5477
2022-01-07,50.9031
2022-01-08,50.9031
2022-01-09,50.9031
2022-01-10,53.0389
2022-01-11,54.7238
2022-01-12,53.1636
2022-01-13,53.666
2022-01-14,55.4269
2022-01-15,55.4269
2022-01-16,55.4269
2022-01-17,55.4269
2022-01-18,54.8574
2022-01-19,54.2441
2022-01-20,55.0243
2022-01-21,53.4894
2022-01-22,53.4894
2022-01-23,53.4894
2022-01-24,55.0317
2022-01-25,51.9123
2022-01-26,51.567
2022-01-27,54.1761
2022-01-28,58.4062
2022-01-29,58.4062
2022-01-30,58.4062
2022-01-31,57.5777
2022-02-01,57.5649
2022-02-02,59.723
2022-02-03,58.6243
2022-02-04,59.6422
2022-02-05,59.6422
2022-02-06,59.6422
2022-02-07,60.2401
2022-02-08,60.9581
2022-02-09,63.8741
2022-02-10,60.9401
2022-02-11,50.9358
2022-02-12,50.9358
2022-02-13,50.9358
2022-02-14,49.4742
2022-02-15,52.4734
2022-02-16,51.5949
2022-02-17,50.1317
2022-02-18,48.491
2022-02-19,48.491
2022-02-20,48.491
2022-02-21,48.491
2022-02-22,46.411
2022-02-23,44.4309
2022-02-24,44.4735
2022-02-25,44.4955
2022-02-26,44.4955
2022-02-27,44.4955
2022-02-28,43.7595
2022-03-01,42.5087
2022-03-02,46.638
2022-03-03,47.1699
2022-03-04,46.3667
2022-03-05,46.3667
2022-03-06,46.3667
2022-03-07,40.5205
2022-03-08,38.6939
2022-03-09,43.8854
2022-03-10,43.2564
2022-03-11,40.7442
2022-03-12,40.7442
2022-03-13,40.7442
2022-03-14,39.4177
2022-03-15,41.9461
2022-03-16,43.7551
2022-03-17,44.5134
2022-03-18,45.9908
2022-03-19,45.9908
2022-03-20,45.9908
2022-03-21,45.9081
2022-03-22,47.4611
2022-03-23,47.0393
2022-03-24,48.0834
2022-03-25,49.0724
2022-03-26,49.0724
2022-03-27,49.0724
2022-03-28,49.4609
2022-03-29,49.937
2022-03-30,46.9761
2022-03-31,44.8756
2022-04-01,45.2467
2022-04-02,45.2467
2022-04-03,45.2467
2022-04-04,47.0161
2022-04-05,46.7191
2022-04-06,42.6545
2022-04-07,42.9272
2022-04-08,42.7519
2022-04-09,42.7519
2022-04-10,42.7519
2022-04-11,42.8244
2022-04-12,43.6604
2022-04-13,46.5833
2022-04-14,46.0608
2022-04-15,46.0608
2022-04-16,46.0608
2022-04-17,46.0608
2022-04-18,42.0621
2022-04-19,44.6301
2022-04-20,44.1971
2022-04-21,43.382
2022-04-22,41.4585
2022-04-23,41.4585
2022-04-24,41.4585
2022-04-25,43.8533
2022-04-26,41.1084
2022-04-27,42.1932
2022-04-28,45.5456
2022-04-29,43.0507
2022-04-30,43.0507
2022-05-01,43.0507
2022-05-02,44.919
2022-05-03,44.2651
2022-05-04,45.2129
2022-05-05,40.7211
2022-05-06,37.8798
2022-05-07,37.8798
2022-05-08,37.8798
2022-05-09,36.894
2022-05-10,35.8095
2022-05-11,36.5126
2022-05-12,38.2328
2022-05-13,38.9059
2022-05-14,38.9059
2022-05-15,38.9059
2022-05-16,39.4092
2022-05-17,40.496
2022-05-18,34.8429
2022-05-19,36.3838
2022-05-20,37.2674
2022-05-21,37.2674
2022-05-22,37.2674
2022-05-23,56.6898
2022-05-24,54.1385
2022-05-25,56.79
2022-05-26,58.8346
2022-05-27,61.2665
2022-05-28,61.2665
2022-05-29,61.2665
2022-05-30,61.2665
2022-05-31,60.3928
2022-06-01,61.0419
2022-06-02,62.1584
2022-06-03,62.3055
2022-06-04,62.3055
2022-06-05,62.3055
2022-06-06,61.3275
2022-06-07,61.2273
2022-06-08,59.7208
2022-06-09,58.2062
2022-06-10,56.8612
2022-06-11,56.8612
2022-06-12,56.8612
2022-06-13,54.5684
2022-06-14,53.6501
2022-06-15,53.2993
2022-06-16,49.7816
2022-06-17,49.818
2022-06-18,49.818
2022-06-19,49.818
2022-06-20,49.818
2022-06-21,50.5385
2022-06-22,50.5536
2022-06-23,48.6212
2022-06-24,51.1311
2022-06-25,51.1311
2022-06-26,51.1311
2022-06-27,50.8944
2022-06-28,49.7742
2022-06-29,48.7816
2022-06-30,47.988
2022-07-01,48.0573
2022-07-02,48.0573
2022-07-03,48.0573
2022-07-04,48.0573
2022-07-05,48.0325
2022-07-06,47.1349
2022-07-07,49.4282
2022-07-08,47.8291
2022-07-09,47.8291
2022-07-10,47.8291
2022-07-11,46.7416
2022-07-12,45.3946
2022-07-13,44.8161
2022-07-14,43.9512
2022-07-15,45.7199
2022-07-16,45.7199
2022-07-17,45.7199
2022-07-18,46.0052
2022-07-19,49.2011
2022-07-20,50.4648
2022-07-21,50.2541
2022-07-22,48.6583
2022-07-23,48.6583
2022-07-24,48.6583
2022-07-25,48.5342
2022-07-26,48.5145
2022-07-27,50.8657
2022-07-28,51.4988
2022-07-29,51.3251
2022-07-30,51.3251
2022-07-31,51.3251
2022-08-01,51.2915
2022-08-02,50.7989
2022-08-03,52.0616
2022-08-04,52.1952
2022-08-05,52.4806
2022-08-06,52.4806
2022-08-07,52.4806
2022-08-08,52.4288
2022-08-09,51.5729
2022-08-10,55.5778
2022-08-11,55.6652
2022-08-12,57.659
2022-08-13,57.659
2022-08-14,57.659
2022-08-15,58.1432
2022-08-16,58.3787
2022-08-17,55.9229
2022-08-18,57.5477
2022-08-19,56.2834
2022-08-20,56.2834
2022-08-21,56.2834
2022-08-22,51.481
2022-08-23,51.7344
2022-08-24,52.5765
2022-08-25,55.7586
2022-08-26,51.8457
2022-08-27,51.8457
2022-08-28,51.8457
2022-08-29,51.31
2022-08-30,50.3955
2022-08-31,48.5324
2022-09-01,47.0985
2022-09-02,48.1976
2022-09-03,48.1976
2022-09-04,48.1976
2022-09-05,48.1976
2022-09-06,46.8199
2022-09-07,48.2957
2022-09-08,50.04
2022-09-09,51.4823
2022-09-10,51.4823
2022-09-11,51.4823
2022-09-12,52.1778
2022-09-13,47.6711
2022-09-14,48.9613
2022-09-15,46.1086
2022-09-16,44.7543
2022-09-17,44.7543
2022-09-18,44.7543
2022-09-19,44.7953
2022-09-20,43.1746
2022-09-21,43.1746
2022-09-22,42.9596
2022-09-23,41.5952
2022-09-24,41.5952
2022-09-25,41.5952
2022-09-26,39.5646
2022-09-27,40.3457
2022-09-28,41.9454
2022-09-29,40.0427
2022-09-30,38.9646
2022-10-01,38.9646
2022-10-02,38.9646
2022-10-03,42.2747
2022-10-04,48.2722
2022-10-05,48.3617
2022-10-06,47.25
2022-10-07,44.6639
2022-10-08,44.6639
2022-10-09,44.6639
2022-10-10,41.7611
2022-10-11,40.4843
2022-10-12,40.7458
2022-10-13,41.7027
2022-10-14,41.2469
2022-10-15,41.2469
2022-10-16,41.2469
2022-10-17,43.6901
2022-10-18,44.0548
2022-10-19,43.657
2022-10-20,43.5136
2022-10-21,46.5849
2022-10-22,46.5849
2022-10-23,46.5849
2022-10-24,47.9829
2022-10-25,49.133
2022-10-26,48.9671
2022-10-27,48.154
2022-10-28,51.6347
2022-10-29,51.6347
2022-10-30,51.6347
2022-10-31,50.7357
2022-11-01,50.8642
2022-11-02,49.8628
2022-11-03,45.9774
2022-11-04,48.3153
2022-11-05,48.3153
2022-11-06,48.3153
2022-11-07,49.1615
2022-11-08,50.0655
2022-11-09,48.0688
2022-11-10,53.6426
2022-11-11,55.2971
2022-11-12,55.2971
2022-11-13,55.2971
2022-11-14,54.7031
2022-11-15,55.5914
2022-11-16,54.1124
2022-11-17,54.2552
2022-11-18,55.7193
2022-11-19,55.7193
2022-11-20,55.7193
2022-11-21,55.9901
2022-11-22,58.0379
2022-11-23,59.2017
2022-11-24,59.2017
2022-11-25,59.0429
2022-11-26,59.0429
2022-11-27,59.0429
2022-11-28,56.0365
2022-11-29,56.7049
2022-11-30,60.8794
2022-12-01,61.0925
2022-12-02,59.6074
2022-12-03,59.6074
2022-12-04,59.6074
2022-12-05,57.557
2022-12-06,55.8373
2022-12-07,55.0769
2022-12-08,56.6051
2022-12-09,58.6667
2022-12-10,58.6667
2022-12-11,58.6667
2022-12-12,60.6482
2022-12-13,61.882
2022-12-14,62.8224
2022-12-15,60.0116
2022-12-16,57.8987
2022-12-17,57.8987
2022-12-18,57.8987
2022-12-19,56.3308
2022-12-20,55.9638
2022-12-21,57.6751
2022-12-22,56.9296
2022-12-23,56.8059
2022-12-24,56.8059
2022-12-25,56.8059
2022-12-26,56.8059
2022-12-27,56.6423
2022-12-28,54.582
2022-12-29,57.1558
2022-12-30,58.1664
2022-12-31,58.1664
2023-01-01,58.1664
2023-01-02,58.1664
2023-01-03,57.3454
2023-01-04,58.1781
2023-01-05,55.9377
2023-01-06,61.6058
2023-01-07,61.6058
2023-01-08,61.6058
2023-01-09,58.3152
2023-01-10,58.298
2023-01-11,59.0488
2023-01-12,59.9198
2023-01-13,58.7563
2023-01-14,58.7563
2023-01-15,58.7563
2023-01-16,58.7563
2023-01-17,58.822
2023-01-18,57.8317
2023-01-19,55.0302
2023-01-20,56.5764
2023-01-21,56.5764
2023-01-22,56.5764
2023-01-23,58.0411
2023-01-24,58.9333
2023-01-25,57.5897
2023-01-26,59.4087
2023-01-27,55.7451
2023-01-28,55.7451
2023-01-29,55.7451
2023-01-30,51.4162
2023-01-31,52.4015
2023-02-01,53.6639
2023-02-02,54.6367
2023-02-03,50.9737
2023-02-04,50.9737
2023-02-05,50.9737
2023-02-06,47.4216
2023-02-07,49.8893
2023-02-08,46.6553
2023-02-09,46.8508
2023-02-10,43.7622
2023-02-11,43.7622
2023-02-12,43.7622
2023-02-13,45.8967
2023-02-14,45.2495
2023-02-15,46.2036
2023-02-16,44.162
2023-02-17,44.0228
2023-02-18,44.0228
2023-02-19,44.0228
2023-02-20,44.0228
2023-02-21,41.958
2023-02-22,39.9496
2023-02-23,41.5318
2023-02-24,40.3387
2023-02-25,40.3387
2023-02-26,40.3387
2023-02-27,38.403
2023-02-28,37.5097
2023-03-01,37.4662
2023-03-02,39.5664
2023-03-03,50.8079
2023-03-04,50.8079
2023-03-05,50.8079
2023-03-06,51.4326
2023-03-07,52.2444
2023-03-08,52.4314
2023-03-09,49.9115
2023-03-10,49.0124
2023-03-11,49.0124
2023-03-12,49.0124
2023-03-13,46.9335
2023-03-14,50.3476
2023-03-15,51.3924
2023-03-16,52.8154
2023-03-17,49.8237
2023-03-18,49.8237
