,XEL US Equity
2020-11-22,46.4187
2020-11-23,44.5587
2020-11-24,44.1351
2020-11-25,44.076
2020-11-26,44.076
2020-11-27,43.1005
2020-11-28,43.1005
2020-11-29,43.1005
2020-11-30,42.5832
2020-12-01,45.3247
2020-12-02,46.0104
2020-12-03,43.1685
2020-12-04,40.2407
2020-12-05,40.2407
2020-12-06,40.2407
2020-12-07,42.4661
2020-12-08,41.4088
2020-12-09,40.5298
2020-12-10,39.8372
2020-12-11,39.5064
2020-12-12,39.5064
2020-12-13,39.5064
2020-12-14,39.6216
2020-12-15,42.403
2020-12-16,41.5345
2020-12-17,45.3577
2020-12-18,43.4731
2020-12-19,43.4731
2020-12-20,43.4731
2020-12-21,42.0625
2020-12-22,41.8039
2020-12-23,40.7667
2020-12-24,41.6877
2020-12-25,41.6877
2020-12-26,41.6877
2020-12-27,41.6877
2020-12-28,43.6425
2020-12-29,43.9243
2020-12-30,44.5836
2020-12-31,47.42
2021-01-01,47.42
2021-01-02,47.42
2021-01-03,47.42
2021-01-04,45.0466
2021-01-05,43.6332
2021-01-06,47.4976
2021-01-07,44.6395
2021-01-08,46.1856
2021-01-09,46.1856
2021-01-10,46.1856
2021-01-11,43.3469
2021-01-12,41.4109
2021-01-13,45.4675
2021-01-14,42.7122
2021-01-15,45.9817
2021-01-16,45.9817
2021-01-17,45.9817
2021-01-18,45.9817
2021-01-19,45.502
2021-01-20,47.1449
2021-01-21,46.5004
2021-01-22,45.7921
2021-01-23,45.7921
2021-01-24,45.7921
2021-01-25,49.73
2021-01-26,48.2909
2021-01-27,44.4529
2021-01-28,44.1248
2021-01-29,44.9423
2021-01-30,44.9423
2021-01-31,44.9423
2021-02-01,44.8453
2021-02-02,45.4781
2021-02-03,43.4548
2021-02-04,44.4819
2021-02-05,44.1782
2021-02-06,44.1782
2021-02-07,44.1782
2021-02-08,41.834
2021-02-09,41.5847
2021-02-10,42.0247
2021-02-11,40.6202
2021-02-12,40.5609
2021-02-13,40.5609
2021-02-14,40.5609
2021-02-15,40.5609
2021-02-16,38.563
2021-02-17,39.726
2021-02-18,43.6845
2021-02-19,43.2023
2021-02-20,43.2023
2021-02-21,43.2023
2021-02-22,39.9403
2021-02-23,43.9459
2021-02-24,40.7341
2021-02-25,40.0821
2021-02-26,37.959
2021-02-27,37.959
2021-02-28,37.959
2021-03-01,39.4455
2021-03-02,39.1509
2021-03-03,37.5306
2021-03-04,39.9396
2021-03-05,45.839
2021-03-06,45.839
2021-03-07,45.839
2021-03-08,47.1861
2021-03-09,47.606
2021-03-10,47.6739
2021-03-11,47.0013
2021-03-12,48.6015
2021-03-13,48.6015
2021-03-14,48.6015
2021-03-15,50.845
2021-03-16,51.5956
2021-03-17,49.9255
2021-03-18,49.2611
2021-03-19,50.6434
2021-03-20,50.6434
2021-03-21,50.6434
2021-03-22,52.3726
2021-03-23,55.9246
2021-03-24,56.2046
2021-03-25,57.051
2021-03-26,57.6757
2021-03-27,57.6757
2021-03-28,57.6757
2021-03-29,59.047
2021-03-30,56.3376
2021-03-31,57.3599
2021-04-01,57.9305
2021-04-02,57.9305
2021-04-03,57.9305
2021-04-04,57.9305
2021-04-05,60.5077
2021-04-06,60.6023
2021-04-07,60.2738
2021-04-08,59.2766
2021-04-09,58.3983
2021-04-10,58.3983
2021-04-11,58.3983
2021-04-12,59.4276
2021-04-13,60.6245
2021-04-14,61.0416
2021-04-15,63.5951
2021-04-16,64.369
2021-04-17,64.369
2021-04-18,64.369
2021-04-19,64.5968
2021-04-20,66.5514
2021-04-21,65.7368
2021-04-22,65.0208
2021-04-23,64.8746
2021-04-24,64.8746
2021-04-25,64.8746
2021-04-26,63.1131
2021-04-27,60.9724
2021-04-28,60.3023
2021-04-29,62.0072
2021-04-30,63.6028
2021-05-01,63.6028
2021-05-02,63.6028
2021-05-03,64.2739
2021-05-04,64.7364
2021-05-05,60.7085
2021-05-06,62.481
2021-05-07,61.6538
2021-05-08,61.6538
2021-05-09,61.6538
2021-05-10,64.3497
2021-05-11,59.0724
2021-05-12,56.4331
2021-05-13,58.5494
2021-05-14,59.8245
2021-05-15,59.8245
2021-05-16,59.8245
2021-05-17,57.0412
2021-05-18,57.0637
2021-05-19,56.3324
2021-05-20,58.6399
2021-05-21,59.6446
2021-05-22,59.6446
2021-05-23,59.6446
2021-05-24,58.4629
2021-05-25,57.1028
2021-05-26,56.3459
2021-05-27,54.0899
2021-05-28,55.6257
2021-05-29,55.6257
2021-05-30,55.6257
2021-05-31,55.6257
2021-06-01,52.9808
2021-06-02,53.6032
2021-06-03,54.23
2021-06-04,52.9956
2021-06-05,52.9956
2021-06-06,52.9956
2021-06-07,53.1061
2021-06-08,49.1635
2021-06-09,50.7398
2021-06-10,51.5313
2021-06-11,51.2575
2021-06-12,51.2575
2021-06-13,51.2575
2021-06-14,51.2496
2021-06-15,51.5883
2021-06-16,47.1803
2021-06-17,49.0388
2021-06-18,44.2603
2021-06-19,44.2603
2021-06-20,44.2603
2021-06-21,45.9418
2021-06-22,44.9292
2021-06-23,43.6036
2021-06-24,43.7027
2021-06-25,46.4303
2021-06-26,46.4303
2021-06-27,46.4303
2021-06-28,46.3197
2021-06-29,42.7647
2021-06-30,43.3313
2021-07-01,47.0026
2021-07-02,46.4343
2021-07-03,46.4343
2021-07-04,46.4343
2021-07-05,46.4343
2021-07-06,47.2202
2021-07-07,49.1347
2021-07-08,48.5761
2021-07-09,49.1116
2021-07-10,49.1116
2021-07-11,49.1116
2021-07-12,49.6539
2021-07-13,48.8305
2021-07-14,50.4962
2021-07-15,52.4733
2021-07-16,53.7177
2021-07-17,53.7177
2021-07-18,53.7177
2021-07-19,50.8298
2021-07-20,50.4708
2021-07-21,47.0341
2021-07-22,47.6377
2021-07-23,50.9466
2021-07-24,50.9466
2021-07-25,50.9466
2021-07-26,51.0708
2021-07-27,54.4977
2021-07-28,52.0074
2021-07-29,52.2746
2021-07-30,50.5288
2021-07-31,50.5288
2021-08-01,50.5288
2021-08-02,51.4909
2021-08-03,51.9277
2021-08-04,52.7142
2021-08-05,53.6246
2021-08-06,53.0417
2021-08-07,53.0417
2021-08-08,53.0417
2021-08-09,53.1734
2021-08-10,51.6384
2021-08-11,52.8741
2021-08-12,51.809
2021-08-13,52.6892
2021-08-14,52.6892
2021-08-15,52.6892
2021-08-16,55.1632
2021-08-17,55.7534
2021-08-18,53.2556
2021-08-19,55.8621
2021-08-20,57.3867
2021-08-21,57.3867
2021-08-22,57.3867
2021-08-23,51.3234
2021-08-24,49.0088
2021-08-25,49.0767
2021-08-26,49.0429
2021-08-27,50.4536
2021-08-28,50.4536
2021-08-29,50.4536
2021-08-30,51.5972
2021-08-31,50.5726
2021-09-01,53.9509
2021-09-02,55.7349
2021-09-03,53.7691
2021-09-04,53.7691
2021-09-05,53.7691
2021-09-06,53.7691
2021-09-07,47.4437
2021-09-08,51.797
2021-09-09,51.6714
2021-09-10,47.2015
2021-09-11,47.2015
2021-09-12,47.2015
2021-09-13,45.373
2021-09-14,44.0339
2021-09-15,42.3681
2021-09-16,41.267
2021-09-17,38.9404
2021-09-18,38.9404
2021-09-19,38.9404
2021-09-20,37.7089
2021-09-21,37.3813
2021-09-22,37.1587
2021-09-23,36.5064
2021-09-24,38.1334
2021-09-25,38.1334
2021-09-26,38.1334
2021-09-27,35.721
2021-09-28,33.9953
2021-09-29,38.6155
2021-09-30,38.239
2021-10-01,38.2163
2021-10-02,38.2163
2021-10-03,38.2163
2021-10-04,43.1355
2021-10-05,41.6748
2021-10-06,44.9832
2021-10-07,44.0792
2021-10-08,42.2025
2021-10-09,42.2025
2021-10-10,42.2025
2021-10-11,40.4444
2021-10-12,42.2774
2021-10-13,46.5051
2021-10-14,49.3749
2021-10-15,50.6906
2021-10-16,50.6906
2021-10-17,50.6906
2021-10-18,47.4982
2021-10-19,48.1735
2021-10-20,49.8807
2021-10-21,49.9872
2021-10-22,49.8229
2021-10-23,49.8229
2021-10-24,49.8229
2021-10-25,47.4306
2021-10-26,46.9588
2021-10-27,44.2046
2021-10-28,46.9789
2021-10-29,47.7227
2021-10-30,47.7227
2021-10-31,47.7227
2021-11-01,47.4842
2021-11-02,48.1102
2021-11-03,44.9186
2021-11-04,43.8491
2021-11-05,46.1027
2021-11-06,46.1027
2021-11-07,46.1027
2021-11-08,43.4814
2021-11-09,46.0556
2021-11-10,48.2936
2021-11-11,46.0663
2021-11-12,45.1704
2021-11-13,45.1704
2021-11-14,45.1704
2021-11-15,48.4764
2021-11-16,47.9693
2021-11-17,50.2829
2021-11-18,48.6185
2021-11-19,50.6515
2021-11-20,50.6515
2021-11-21,50.6515
2021-11-22,53.6337
2021-11-23,52.3622
2021-11-24,51.5817
2021-11-25,51.5817
2021-11-26,49.5022
2021-11-27,49.5022
2021-11-28,49.5022
2021-11-29,51.6219
2021-11-30,47.0439
2021-12-01,48.2687
2021-12-02,49.3789
2021-12-03,50.6731
2021-12-04,50.6731
2021-12-05,50.6731
2021-12-06,50.6981
2021-12-07,52.8314
2021-12-08,55.3197
2021-12-09,54.4587
2021-12-10,53.6506
2021-12-11,53.6506
2021-12-12,53.6506
2021-12-13,55.8697
2021-12-14,55.6666
2021-12-15,58.8303
2021-12-16,59.1048
2021-12-17,53.5639
2021-12-18,53.5639
2021-12-19,53.5639
2021-12-20,53.8393
2021-12-21,52.9598
2021-12-22,53.9019
2021-12-23,53.5604
2021-12-24,53.5604
2021-12-25,53.5604
2021-12-26,53.5604
2021-12-27,54.0869
2021-12-28,56.0505
2021-12-29,56.8616
2021-12-30,57.5059
2021-12-31,55.8132
2022-01-01,55.8132
2022-01-02,55.8132
2022-01-03,56.4142
2022-01-04,57.4859
2022-01-05,59.1067
2022-01-06,57.2858
2022-01-07,58.7466
2022-01-08,58.7466
2022-01-09,58.7466
2022-01-10,60.516
2022-01-11,56.3695
2022-01-12,56.3378
2022-01-13,57.4031
2022-01-14,57.2351
2022-01-15,57.2351
2022-01-16,57.2351
2022-01-17,57.2351
2022-01-18,55.2934
2022-01-19,54.4045
2022-01-20,54.5724
2022-01-21,54.6875
2022-01-22,54.6875
2022-01-23,54.6875
2022-01-24,51.9968
2022-01-25,53.3493
2022-01-26,52.4658
2022-01-27,56.2695
2022-01-28,58.6058
2022-01-29,58.6058
2022-01-30,58.6058
2022-01-31,57.9651
2022-02-01,53.9957
2022-02-02,56.8683
2022-02-03,56.4704
2022-02-04,54.2138
2022-02-05,54.2138
2022-02-06,54.2138
2022-02-07,54.1166
2022-02-08,54.3706
2022-02-09,55.3649
2022-02-10,48.7414
2022-02-11,48.4007
2022-02-12,48.4007
2022-02-13,48.4007
2022-02-14,46.8209
2022-02-15,46.0435
2022-02-16,45.5407
2022-02-17,46.0822
2022-02-18,45.7878
2022-02-19,45.7878
2022-02-20,45.7878
2022-02-21,45.7878
2022-02-22,45.607
2022-02-23,42.6728
2022-02-24,42.3934
2022-02-25,50.4475
2022-02-26,50.4475
2022-02-27,50.4475
2022-02-28,50.7443
2022-03-01,48.2905
2022-03-02,51.4033
2022-03-03,55.543
2022-03-04,60.2904
2022-03-05,60.2904
2022-03-06,60.2904
2022-03-07,60.8788
2022-03-08,56.796
2022-03-09,55.7997
2022-03-10,56.5211
2022-03-11,56.9975
2022-03-12,56.9975
2022-03-13,56.9975
2022-03-14,55.8664
2022-03-15,57.5509
2022-03-16,54.6157
2022-03-17,55.6892
2022-03-18,53.0636
2022-03-19,53.0636
2022-03-20,53.0636
2022-03-21,54.3601
2022-03-22,54.0396
2022-03-23,54.2678
2022-03-24,55.7331
2022-03-25,57.7147
2022-03-26,57.7147
2022-03-27,57.7147
2022-03-28,58.966
2022-03-29,60.2941
2022-03-30,61.3683
2022-03-31,60.847
2022-04-01,62.1337
2022-04-02,62.1337
2022-04-03,62.1337
2022-04-04,61.9521
2022-04-05,62.7846
2022-04-06,66.6962
2022-04-07,65.1467
2022-04-08,65.6383
2022-04-09,65.6383
2022-04-10,65.6383
2022-04-11,63.9222
2022-04-12,64.6903
2022-04-13,63.3331
2022-04-14,63.2188
2022-04-15,63.2188
2022-04-16,63.2188
2022-04-17,63.2188
2022-04-18,62.6725
2022-04-19,64.1379
2022-04-20,65.262
2022-04-21,65.0552
2022-04-22,61.0521
2022-04-23,61.0521
2022-04-24,61.0521
2022-04-25,58.8061
2022-04-26,57.6363
2022-04-27,56.1556
2022-04-28,60.9857
2022-04-29,55.6104
2022-04-30,55.6104
2022-05-01,55.6104
2022-05-02,53.8231
2022-05-03,52.2336
2022-05-04,55.4356
2022-05-05,53.6487
2022-05-06,54.372
2022-05-07,54.372
2022-05-08,54.372
2022-05-09,55.7752
2022-05-10,55.2816
2022-05-11,56.4771
2022-05-12,55.1427
2022-05-13,57.4694
2022-05-14,57.4694
2022-05-15,57.4694
2022-05-16,58.2791
2022-05-17,59.3848
2022-05-18,57.9977
2022-05-19,58.2926
2022-05-20,55.6319
2022-05-21,55.6319
2022-05-22,55.6319
2022-05-23,57.2912
2022-05-24,60.5546
2022-05-25,58.6857
2022-05-26,56.31
2022-05-27,59.4748
2022-05-28,59.4748
2022-05-29,59.4748
2022-05-30,59.4748
2022-05-31,56.4116
2022-06-01,55.758
2022-06-02,56.609
2022-06-03,54.7919
2022-06-04,54.7919
2022-06-05,54.7919
2022-06-06,54.2812
2022-06-07,56.4311
2022-06-08,49.7297
2022-06-09,45.3596
2022-06-10,44.7781
2022-06-11,44.7781
2022-06-12,44.7781
2022-06-13,39.6725
2022-06-14,36.34
2022-06-15,36.2932
2022-06-16,34.8989
2022-06-17,33.3666
2022-06-18,33.3666
2022-06-19,33.3666
2022-06-20,33.3666
2022-06-21,35.7517
2022-06-22,38.485
2022-06-23,42.2244
2022-06-24,45.1667
2022-06-25,45.1667
2022-06-26,45.1667
2022-06-27,46.8512
2022-06-28,48.2605
2022-06-29,48.7293
2022-06-30,49.9032
2022-07-01,53.6369
2022-07-02,53.6369
2022-07-03,53.6369
2022-07-04,53.6369
2022-07-05,48.1926
2022-07-06,50.3247
2022-07-07,47.7302
2022-07-08,47.7692
2022-07-09,47.7692
2022-07-10,47.7692
2022-07-11,48.3467
2022-07-12,47.6143
2022-07-13,47.0471
2022-07-14,47.2853
2022-07-15,48.6958
2022-07-16,48.6958
2022-07-17,48.6958
2022-07-18,45.9374
2022-07-19,46.6251
2022-07-20,44.2581
2022-07-21,44.4894
2022-07-22,46.709
2022-07-23,46.709
2022-07-24,46.709
2022-07-25,48.4458
2022-07-26,50.0447
2022-07-27,50.1301
2022-07-28,54.1041
2022-07-29,55.9032
2022-07-30,55.9032
2022-07-31,55.9032
2022-08-01,55.9216
2022-08-02,56.4115
2022-08-03,58.0085
2022-08-04,58.4661
2022-08-05,56.5288
2022-08-06,56.5288
2022-08-07,56.5288
2022-08-08,56.724
2022-08-09,58.4975
2022-08-10,59.0448
2022-08-11,57.6879
2022-08-12,60.2399
2022-08-13,60.2399
2022-08-14,60.2399
2022-08-15,61.5376
2022-08-16,62.0986
2022-08-17,61.8652
2022-08-18,61.9761
2022-08-19,61.8212
2022-08-20,61.8212
2022-08-21,61.8212
2022-08-22,59.5424
2022-08-23,57.0438
2022-08-24,57.175
2022-08-25,58.6348
2022-08-26,55.2885
2022-08-27,55.2885
2022-08-28,55.2885
2022-08-29,56.8181
2022-08-30,54.2313
2022-08-31,53.0492
2022-09-01,55.7051
2022-09-02,53.0265
2022-09-03,53.0265
2022-09-04,53.0265
2022-09-05,53.0265
2022-09-06,53.0958
2022-09-07,58.4633
2022-09-08,57.4196
2022-09-09,58.1917
2022-09-10,58.1917
2022-09-11,58.1917
2022-09-12,59.0388
2022-09-13,53.017
2022-09-14,54.5049
2022-09-15,50.0907
2022-09-16,51.1924
2022-09-17,51.1924
2022-09-18,51.1924
2022-09-19,52.5064
2022-09-20,50.1774
2022-09-21,48.1166
2022-09-22,48.0126
2022-09-23,46.1736
2022-09-24,46.1736
2022-09-25,46.1736
2022-09-26,43.0853
2022-09-27,40.3458
2022-09-28,41.6574
2022-09-29,36.2389
2022-09-30,34.4624
2022-10-01,34.4624
2022-10-02,34.4624
2022-10-03,38.0215
2022-10-04,40.0552
2022-10-05,37.1532
2022-10-06,34.1511
2022-10-07,32.0586
2022-10-08,32.0586
2022-10-09,32.0586
2022-10-10,32.819
2022-10-11,32.4115
2022-10-12,30.4656
2022-10-13,34.349
2022-10-14,33.4054
2022-10-15,33.4054
2022-10-16,33.4054
2022-10-17,36.9482
2022-10-18,38.9187
2022-10-19,38.2877
2022-10-20,36.6616
2022-10-21,38.9535
2022-10-22,38.9535
2022-10-23,38.9535
2022-10-24,40.248
2022-10-25,41.7878
2022-10-26,42.1078
2022-10-27,43.3952
2022-10-28,47.1833
2022-10-29,47.1833
2022-10-30,47.1833
2022-10-31,46.786
2022-11-01,48.1579
2022-11-02,47.2174
2022-11-03,46.9602
2022-11-04,47.6972
2022-11-05,47.6972
2022-11-06,47.6972
2022-11-07,47.1885
2022-11-08,48.7712
2022-11-09,47.9222
2022-11-10,53.9666
2022-11-11,51.1254
2022-11-12,51.1254
2022-11-13,51.1254
2022-11-14,50.0156
2022-11-15,50.9501
2022-11-16,52.4766
2022-11-17,50.4171
2022-11-18,52.446
2022-11-19,52.446
2022-11-20,52.446
2022-11-21,52.928
2022-11-22,53.2061
2022-11-23,53.7875
2022-11-24,53.7875
2022-11-25,54.5059
2022-11-26,54.5059
2022-11-27,54.5059
2022-11-28,54.021
2022-11-29,52.9251
2022-11-30,55.3048
2022-12-01,55.2416
2022-12-02,53.0448
2022-12-03,53.0448
2022-12-04,53.0448
2022-12-05,52.1057
2022-12-06,53.2957
2022-12-07,52.3496
2022-12-08,54.11
2022-12-09,54.1659
2022-12-10,54.1659
2022-12-11,54.1659
2022-12-12,57.3046
2022-12-13,57.3219
2022-12-14,56.4942
2022-12-15,55.015
2022-12-16,53.4077
2022-12-17,53.4077
2022-12-18,53.4077
2022-12-19,52.2349
2022-12-20,52.422
2022-12-21,54.314
2022-12-22,53.4065
2022-12-23,55.2388
2022-12-24,55.2388
2022-12-25,55.2388
2022-12-26,55.2388
2022-12-27,56.4973
2022-12-28,55.2027
2022-12-29,56.2152
2022-12-30,53.8
2022-12-31,53.8
2023-01-01,53.8
2023-01-02,53.8
2023-01-03,53.7005
2023-01-04,54.9915
2023-01-05,51.4541
2023-01-06,55.6819
2023-01-07,55.6819
2023-01-08,55.6819
2023-01-09,56.9862
2023-01-10,57.2315
2023-01-11,58.4936
2023-01-12,56.3621
2023-01-13,54.4337
2023-01-14,54.4337
2023-01-15,54.4337
2023-01-16,54.4337
2023-01-17,54.2368
2023-01-18,48.907
2023-01-19,47.3374
2023-01-20,48.573
2023-01-21,48.573
2023-01-22,48.573
2023-01-23,47.4424
2023-01-24,48.2046
2023-01-25,48.7175
2023-01-26,49.2842
2023-01-27,48.4306
2023-01-28,48.4306
2023-01-29,48.4306
2023-01-30,47.6689
2023-01-31,49.3424
2023-02-01,51.3597
2023-02-02,51.2341
2023-02-03,47.4405
2023-02-04,47.4405
2023-02-05,47.4405
2023-02-06,49.45
2023-02-07,49.6443
2023-02-08,47.2265
2023-02-09,46.0331
2023-02-10,48.9537
2023-02-11,48.9537
2023-02-12,48.9537
2023-02-13,49.5141
2023-02-14,47.7914
2023-02-15,47.6037
2023-02-16,46.1046
2023-02-17,48.0864
2023-02-18,48.0864
2023-02-19,48.0864
2023-02-20,48.0864
2023-02-21,46.1889
2023-02-22,45.0314
2023-02-23,44.2222
2023-02-24,43.0659
2023-02-25,43.0659
2023-02-26,43.0659
2023-02-27,42.1665
2023-02-28,40.3997
2023-03-01,37.8313
2023-03-02,41.0238
2023-03-03,43.1681
2023-03-04,43.1681
2023-03-05,43.1681
2023-03-06,43.0616
2023-03-07,40.1116
2023-03-08,42.3529
2023-03-09,42.0438
2023-03-10,39.9719
2023-03-11,39.9719
2023-03-12,39.9719
2023-03-13,45.5749
2023-03-14,47.2054
2023-03-15,51.4672
2023-03-16,51.3068
2023-03-17,50.4701
2023-03-18,50.4701
