,MOH US Equity
2020-04-28,57.7276
2020-04-29,57.0877
2020-04-30,56.7642
2020-05-01,59.5492
2020-05-02,59.5492
2020-05-03,59.5492
2020-05-04,60.9674
2020-05-05,61.7273
2020-05-06,62.2812
2020-05-07,59.7013
2020-05-08,58.956
2020-05-09,58.956
2020-05-10,58.956
2020-05-11,59.9513
2020-05-12,60.443
2020-05-13,57.7079
2020-05-14,58.3765
2020-05-15,59.9185
2020-05-16,59.9185
2020-05-17,59.9185
2020-05-18,56.5534
2020-05-19,57.4936
2020-05-20,57.5911
2020-05-21,59.1273
2020-05-22,59.2846
2020-05-23,59.2846
2020-05-24,59.2846
2020-05-25,59.2846
2020-05-26,59.7751
2020-05-27,59.7454
2020-05-28,60.8256
2020-05-29,60.2834
2020-05-30,60.2834
2020-05-31,60.2834
2020-06-01,58.8485
2020-06-02,58.8669
2020-06-03,56.7748
2020-06-04,54.0012
2020-06-05,52.7779
2020-06-06,52.7779
2020-06-07,52.7779
2020-06-08,53.0969
2020-06-09,54.5225
2020-06-10,56.0823
2020-06-11,51.2879
2020-06-12,51.6901
2020-06-13,51.6901
2020-06-14,51.6901
2020-06-15,49.9914
2020-06-16,52.8179
2020-06-17,51.0286
2020-06-18,52.0472
2020-06-19,55.5126
2020-06-20,55.5126
2020-06-21,55.5126
2020-06-22,55.5513
2020-06-23,54.9525
2020-06-24,52.1825
2020-06-25,52.9702
2020-06-26,50.3543
2020-06-27,50.3543
2020-06-28,50.3543
2020-06-29,51.4579
2020-06-30,54.1387
2020-07-01,54.6021
2020-07-02,55.7899
2020-07-03,55.7899
2020-07-04,55.7899
2020-07-05,55.7899
2020-07-06,56.1504
2020-07-07,55.875
2020-07-08,55.8369
2020-07-09,53.8123
2020-07-10,52.7098
2020-07-11,52.7098
2020-07-12,52.7098
2020-07-13,52.7723
2020-07-14,56.7807
2020-07-15,56.9437
2020-07-16,55.9778
2020-07-17,56.7459
2020-07-18,56.7459
2020-07-19,56.7459
2020-07-20,52.9881
2020-07-21,54.053
2020-07-22,55.1187
2020-07-23,54.9977
2020-07-24,55.3406
2020-07-25,55.3406
2020-07-26,55.3406
2020-07-27,54.1326
2020-07-28,53.6862
2020-07-29,56.7519
2020-07-30,56.3566
2020-07-31,54.8998
2020-08-01,54.8998
2020-08-02,54.8998
2020-08-03,55.4695
2020-08-04,55.9313
2020-08-05,59.4817
2020-08-06,59.6159
2020-08-07,60.4343
2020-08-08,60.4343
2020-08-09,60.4343
2020-08-10,55.9378
2020-08-11,53.6663
2020-08-12,56.7165
2020-08-13,57.2897
2020-08-14,57.6417
2020-08-15,57.6417
2020-08-16,57.6417
2020-08-17,58.4977
2020-08-18,56.6775
2020-08-19,57.0345
2020-08-20,54.7025
2020-08-21,53.7986
2020-08-22,53.7986
2020-08-23,53.7986
2020-08-24,49.6127
2020-08-25,50.0001
2020-08-26,49.3846
2020-08-27,50.8916
2020-08-28,50.9394
2020-08-29,50.9394
2020-08-30,50.9394
2020-08-31,51.6391
2020-09-01,52.288
2020-09-02,56.3569
2020-09-03,50.6745
2020-09-04,50.0401
2020-09-05,50.0401
2020-09-06,50.0401
2020-09-07,50.0401
2020-09-08,45.772
2020-09-09,46.0245
2020-09-10,43.9812
2020-09-11,42.7169
2020-09-12,42.7169
2020-09-13,42.7169
2020-09-14,48.8065
2020-09-15,50.1251
2020-09-16,51.3542
2020-09-17,49.8277
2020-09-18,51.5217
2020-09-19,51.5217
2020-09-20,51.5217
2020-09-21,44.0918
2020-09-22,39.3485
2020-09-23,38.2924
2020-09-24,38.2978
2020-09-25,42.7149
2020-09-26,42.7149
2020-09-27,42.7149
2020-09-28,43.4893
2020-09-29,47.5909
2020-09-30,52.2108
2020-10-01,54.1239
2020-10-02,55.9618
2020-10-03,55.9618
2020-10-04,55.9618
2020-10-05,58.5985
2020-10-06,57.2009
2020-10-07,58.9275
2020-10-08,57.2397
2020-10-09,56.994
2020-10-10,56.994
2020-10-11,56.994
2020-10-12,58.7268
2020-10-13,58.3666
2020-10-14,57.9938
2020-10-15,59.2536
2020-10-16,60.6388
2020-10-17,60.6388
2020-10-18,60.6388
2020-10-19,58.6702
2020-10-20,58.6254
2020-10-21,58.6726
2020-10-22,60.257
2020-10-23,60.7639
2020-10-24,60.7639
2020-10-25,60.7639
2020-10-26,56.8214
2020-10-27,56.2392
2020-10-28,51.2554
2020-10-29,48.6881
2020-10-30,48.4257
2020-10-31,48.4257
2020-11-01,48.4257
2020-11-02,53.4463
2020-11-03,57.8178
2020-11-04,59.4711
2020-11-05,59.417
2020-11-06,58.7953
2020-11-07,58.7953
2020-11-08,58.7953
2020-11-09,55.0976
2020-11-10,59.2012
2020-11-11,58.7591
2020-11-12,57.3774
2020-11-13,58.6131
2020-11-14,58.6131
2020-11-15,58.6131
2020-11-16,58.2407
2020-11-17,58.5198
2020-11-18,55.6475
2020-11-19,53.8749
2020-11-20,53.0679
2020-11-21,53.0679
2020-11-22,53.0679
2020-11-23,53.0422
2020-11-24,52.1585
2020-11-25,51.1383
2020-11-26,51.1383
2020-11-27,52.8437
2020-11-28,52.8437
2020-11-29,52.8437
2020-11-30,51.5626
2020-12-01,52.8195
2020-12-02,53.1635
2020-12-03,53.1971
2020-12-04,55.5098
2020-12-05,55.5098
2020-12-06,55.5098
2020-12-07,54.3829
2020-12-08,55.8611
2020-12-09,53.2431
2020-12-10,50.8875
2020-12-11,48.8968
2020-12-12,48.8968
2020-12-13,48.8968
2020-12-14,48.6784
2020-12-15,50.6661
2020-12-16,49.1354
2020-12-17,50.5044
2020-12-18,49.7245
2020-12-19,49.7245
2020-12-20,49.7245
2020-12-21,49.8193
2020-12-22,51.5089
2020-12-23,52.7804
2020-12-24,52.0691
2020-12-25,52.0691
2020-12-26,52.0691
2020-12-27,52.0691
2020-12-28,51.7679
2020-12-29,52.1725
2020-12-30,51.8542
2020-12-31,54.7677
2021-01-01,54.7677
2021-01-02,54.7677
2021-01-03,54.7677
2021-01-04,56.3374
2021-01-05,56.2602
2021-01-06,64.0229
2021-01-07,66.0164
2021-01-08,66.337
2021-01-09,66.337
2021-01-10,66.337
2021-01-11,65.5451
2021-01-12,63.1976
2021-01-13,58.0796
2021-01-14,55.6579
2021-01-15,54.1963
2021-01-16,54.1963
2021-01-17,54.1963
2021-01-18,54.1963
2021-01-19,53.4083
2021-01-20,54.8693
2021-01-21,54.7084
2021-01-22,55.0535
2021-01-23,55.0535
2021-01-24,55.0535
2021-01-25,55.7934
2021-01-26,52.9023
2021-01-27,51.7023
2021-01-28,52.4217
2021-01-29,49.9908
2021-01-30,49.9908
2021-01-31,49.9908
2021-02-01,50.2364
2021-02-02,49.2114
2021-02-03,48.6305
2021-02-04,46.5482
2021-02-05,45.621
2021-02-06,45.621
2021-02-07,45.621
2021-02-08,44.603
2021-02-09,46.584
2021-02-10,46.6919
2021-02-11,52.0059
2021-02-12,52.0157
2021-02-13,52.0157
2021-02-14,52.0157
2021-02-15,52.0157
2021-02-16,51.5512
2021-02-17,52.3131
2021-02-18,51.8597
2021-02-19,54.3075
2021-02-20,54.3075
2021-02-21,54.3075
2021-02-22,56.0323
2021-02-23,56.4142
2021-02-24,56.8463
2021-02-25,52.4126
2021-02-26,51.2729
2021-02-27,51.2729
2021-02-28,51.2729
2021-03-01,54.1017
2021-03-02,54.4115
2021-03-03,48.5264
2021-03-04,47.5435
2021-03-05,52.2907
2021-03-06,52.2907
2021-03-07,52.2907
2021-03-08,51.1208
2021-03-09,51.5336
2021-03-10,54.0729
2021-03-11,56.5339
2021-03-12,57.9443
2021-03-13,57.9443
2021-03-14,57.9443
2021-03-15,58.5701
2021-03-16,58.4642
2021-03-17,54.6118
2021-03-18,55.9688
2021-03-19,57.2815
2021-03-20,57.2815
2021-03-21,57.2815
2021-03-22,57.8399
2021-03-23,57.9398
2021-03-24,58.1138
2021-03-25,57.4455
2021-03-26,57.517
2021-03-27,57.517
2021-03-28,57.517
2021-03-29,56.9167
2021-03-30,57.8763
2021-03-31,56.8931
2021-04-01,57.7794
2021-04-02,57.7794
2021-04-03,57.7794
2021-04-04,57.7794
2021-04-05,58.417
2021-04-06,56.031
2021-04-07,54.6442
2021-04-08,54.2067
2021-04-09,59.5978
2021-04-10,59.5978
2021-04-11,59.5978
2021-04-12,59.5065
2021-04-13,60.2771
2021-04-14,61.1054
2021-04-15,63.3442
2021-04-16,63.9047
2021-04-17,63.9047
2021-04-18,63.9047
2021-04-19,65.768
2021-04-20,64.0614
2021-04-21,64.8999
2021-04-22,63.8905
2021-04-23,64.9042
2021-04-24,64.9042
2021-04-25,64.9042
2021-04-26,63.3626
2021-04-27,61.2356
2021-04-28,59.573
2021-04-29,62.081
2021-04-30,62.704
2021-05-01,62.704
2021-05-02,62.704
2021-05-03,63.2349
2021-05-04,66.8545
2021-05-05,65.5558
2021-05-06,65.8255
2021-05-07,67.5578
2021-05-08,67.5578
2021-05-09,67.5578
2021-05-10,67.9167
2021-05-11,63.3202
2021-05-12,58.9677
2021-05-13,62.5225
2021-05-14,59.4946
2021-05-15,59.4946
2021-05-16,59.4946
2021-05-17,60.1814
2021-05-18,59.9804
2021-05-19,57.8159
2021-05-20,56.353
2021-05-21,56.4841
2021-05-22,56.4841
2021-05-23,56.4841
2021-05-24,54.8462
2021-05-25,54.1959
2021-05-26,53.2938
2021-05-27,52.4174
2021-05-28,53.061
2021-05-29,53.061
2021-05-30,53.061
2021-05-31,53.061
2021-06-01,51.5516
2021-06-02,51.4378
2021-06-03,52.3598
2021-06-04,51.3993
2021-06-05,51.3993
2021-06-06,51.3993
2021-06-07,48.8293
2021-06-08,53.3041
2021-06-09,50.7664
2021-06-10,52.2711
2021-06-11,50.6941
2021-06-12,50.6941
2021-06-13,50.6941
2021-06-14,47.7846
2021-06-15,50.4145
2021-06-16,47.7682
2021-06-17,51.5037
2021-06-18,46.0826
2021-06-19,46.0826
2021-06-20,46.0826
2021-06-21,49.7482
2021-06-22,49.6922
2021-06-23,50.838
2021-06-24,51.4463
2021-06-25,53.9601
2021-06-26,53.9601
2021-06-27,53.9601
2021-06-28,53.6034
2021-06-29,54.9933
2021-06-30,52.7905
2021-07-01,54.2926
2021-07-02,54.7657
2021-07-03,54.7657
2021-07-04,54.7657
2021-07-05,54.7657
2021-07-06,53.9509
2021-07-07,54.51
2021-07-08,52.5011
2021-07-09,54.5119
2021-07-10,54.5119
2021-07-11,54.5119
2021-07-12,54.753
2021-07-13,54.3256
2021-07-14,53.0596
2021-07-15,56.1294
2021-07-16,53.7953
2021-07-17,53.7953
2021-07-18,53.7953
2021-07-19,49.6798
2021-07-20,51.8965
2021-07-21,53.099
2021-07-22,53.6589
2021-07-23,55.5226
2021-07-24,55.5226
2021-07-25,55.5226
2021-07-26,53.4579
2021-07-27,54.7442
2021-07-28,54.0307
2021-07-29,51.6337
2021-07-30,59.905
2021-07-31,59.905
2021-08-01,59.905
2021-08-02,60.3932
2021-08-03,61.6399
2021-08-04,62.1559
2021-08-05,56.2288
2021-08-06,54.3382
2021-08-07,54.3382
2021-08-08,54.3382
2021-08-09,52.3986
2021-08-10,49.8798
2021-08-11,47.0634
2021-08-12,46.1055
2021-08-13,46.4795
2021-08-14,46.4795
2021-08-15,46.4795
2021-08-16,48.9738
2021-08-17,52.004
2021-08-18,48.9726
2021-08-19,53.1097
2021-08-20,54.6688
2021-08-21,54.6688
2021-08-22,54.6688
2021-08-23,52.7718
2021-08-24,54.6533
2021-08-25,53.3933
2021-08-26,53.0494
2021-08-27,54.8962
2021-08-28,54.8962
2021-08-29,54.8962
2021-08-30,53.3791
2021-08-31,54.6866
2021-09-01,52.9884
2021-09-02,55.9414
2021-09-03,56.7223
2021-09-04,56.7223
2021-09-05,56.7223
2021-09-06,56.7223
2021-09-07,53.7019
2021-09-08,50.9441
2021-09-09,49.5217
2021-09-10,46.9913
2021-09-11,46.9913
2021-09-12,46.9913
2021-09-13,51.3081
2021-09-14,50.9276
2021-09-15,52.5014
2021-09-16,53.8294
2021-09-17,56.8469
2021-09-18,56.8469
2021-09-19,56.8469
2021-09-20,56.5102
2021-09-21,57.1887
2021-09-22,56.2021
2021-09-23,58.1557
2021-09-24,59.8023
2021-09-25,59.8023
2021-09-26,59.8023
2021-09-27,57.4448
2021-09-28,54.3661
2021-09-29,55.8953
2021-09-30,52.1766
2021-10-01,52.2511
2021-10-02,52.2511
2021-10-03,52.2511
2021-10-04,51.4181
2021-10-05,51.3802
2021-10-06,51.8296
2021-10-07,54.447
2021-10-08,55.7636
2021-10-09,55.7636
2021-10-10,55.7636
2021-10-11,55.0628
2021-10-12,55.6663
2021-10-13,53.2387
2021-10-14,55.0106
2021-10-15,55.0304
2021-10-16,55.0304
2021-10-17,55.0304
2021-10-18,53.1926
2021-10-19,55.4699
2021-10-20,58.4993
2021-10-21,60.5848
2021-10-22,61.1238
2021-10-23,61.1238
2021-10-24,61.1238
2021-10-25,60.9713
2021-10-26,61.6068
2021-10-27,59.5362
2021-10-28,60.0855
2021-10-29,59.3074
2021-10-30,59.3074
2021-10-31,59.3074
2021-11-01,60.1533
2021-11-02,58.201
2021-11-03,61.693
2021-11-04,61.1715
2021-11-05,61.5754
2021-11-06,61.5754
2021-11-07,61.5754
2021-11-08,61.8875
2021-11-09,62.0137
2021-11-10,60.3716
2021-11-11,63.9854
2021-11-12,64.2073
2021-11-13,64.2073
2021-11-14,64.2073
2021-11-15,61.5514
2021-11-16,61.2417
2021-11-17,60.9063
2021-11-18,60.4148
2021-11-19,55.1892
2021-11-20,55.1892
2021-11-21,55.1892
2021-11-22,57.2756
2021-11-23,58.7426
2021-11-24,58.9446
2021-11-25,58.9446
2021-11-26,51.3597
2021-11-27,51.3597
2021-11-28,51.3597
2021-11-29,53.5278
2021-11-30,48.1606
2021-12-01,47.0155
2021-12-02,49.4754
2021-12-03,48.633
2021-12-04,48.633
2021-12-05,48.633
2021-12-06,48.2635
2021-12-07,50.8725
2021-12-08,53.354
2021-12-09,52.4304
2021-12-10,55.3887
2021-12-11,55.3887
2021-12-12,55.3887
2021-12-13,54.4652
2021-12-14,56.397
2021-12-15,59.0773
2021-12-16,55.8398
2021-12-17,54.1394
2021-12-18,54.1394
2021-12-19,54.1394
2021-12-20,52.5186
2021-12-21,55.8734
2021-12-22,58.3806
2021-12-23,58.4897
2021-12-24,58.4897
2021-12-25,58.4897
2021-12-26,58.4897
2021-12-27,60.2153
2021-12-28,60.3857
2021-12-29,60.9996
2021-12-30,59.0032
2021-12-31,57.7919
2022-01-01,57.7919
2022-01-02,57.7919
2022-01-03,57.0878
2022-01-04,51.6436
2022-01-05,50.9551
2022-01-06,47.0397
2022-01-07,46.3341
2022-01-08,46.3341
2022-01-09,46.3341
2022-01-10,46.309
2022-01-11,48.1956
2022-01-12,47.3763
2022-01-13,46.2871
2022-01-14,45.1394
2022-01-15,45.1394
2022-01-16,45.1394
2022-01-17,45.1394
2022-01-18,41.7497
2022-01-19,43.5956
2022-01-20,43.868
2022-01-21,42.8261
2022-01-22,42.8261
2022-01-23,42.8261
2022-01-24,43.6144
2022-01-25,40.3582
2022-01-26,39.7386
2022-01-27,43.2724
2022-01-28,47.1911
2022-01-29,47.1911
2022-01-30,47.1911
2022-01-31,49.2925
2022-02-01,48.2242
2022-02-02,51.2748
2022-02-03,51.982
2022-02-04,52.4071
2022-02-05,52.4071
2022-02-06,52.4071
2022-02-07,52.0088
2022-02-08,55.5502
2022-02-09,55.4598
2022-02-10,54.9049
2022-02-11,53.6145
2022-02-12,53.6145
2022-02-13,53.6145
2022-02-14,55.2054
2022-02-15,59.3439
2022-02-16,60.1624
2022-02-17,58.9577
2022-02-18,56.7038
2022-02-19,56.7038
2022-02-20,56.7038
2022-02-21,56.7038
2022-02-22,53.6352
2022-02-23,52.1135
2022-02-24,53.4257
2022-02-25,57.0792
2022-02-26,57.0792
2022-02-27,57.0792
2022-02-28,52.5541
2022-03-01,54.1949
2022-03-02,52.9214
2022-03-03,54.7525
2022-03-04,57.6415
2022-03-05,57.6415
2022-03-06,57.6415
2022-03-07,53.2718
2022-03-08,52.1464
2022-03-09,53.302
2022-03-10,54.5274
2022-03-11,53.392
2022-03-12,53.392
2022-03-13,53.392
2022-03-14,51.8095
2022-03-15,57.451
2022-03-16,58.0057
2022-03-17,59.968
2022-03-18,61.4328
2022-03-19,61.4328
2022-03-20,61.4328
2022-03-21,59.1668
2022-03-22,59.3809
2022-03-23,57.0297
2022-03-24,58.5473
2022-03-25,59.2365
2022-03-26,59.2365
2022-03-27,59.2365
2022-03-28,59.8972
2022-03-29,60.1166
2022-03-30,59.2781
2022-03-31,56.1969
2022-04-01,57.8886
2022-04-02,57.8886
2022-04-03,57.8886
2022-04-04,53.9137
2022-04-05,54.1019
2022-04-06,56.8731
2022-04-07,57.872
2022-04-08,56.107
2022-04-09,56.107
2022-04-10,56.107
2022-04-11,54.4477
2022-04-12,54.0181
2022-04-13,54.735
2022-04-14,55.2924
2022-04-15,55.2924
2022-04-16,55.2924
2022-04-17,55.2924
2022-04-18,54.0554
2022-04-19,54.9761
2022-04-20,58.6269
2022-04-21,55.9694
2022-04-22,50.5178
2022-04-23,50.5178
2022-04-24,50.5178
2022-04-25,51.0058
2022-04-26,49.3168
2022-04-27,50.0743
2022-04-28,47.3685
2022-04-29,46.7721
2022-04-30,46.7721
2022-05-01,46.7721
2022-05-02,44.6621
2022-05-03,44.8716
2022-05-04,46.7308
2022-05-05,46.5582
2022-05-06,45.4483
2022-05-07,45.4483
2022-05-08,45.4483
2022-05-09,41.9656
2022-05-10,40.85
2022-05-11,39.7672
2022-05-12,40.2513
2022-05-13,42.7645
2022-05-14,42.7645
2022-05-15,42.7645
2022-05-16,45.7044
2022-05-17,47.2002
2022-05-18,46.0229
2022-05-19,47.9639
2022-05-20,48.0402
2022-05-21,48.0402
2022-05-22,48.0402
2022-05-23,48.8821
2022-05-24,49.1735
2022-05-25,49.9642
2022-05-26,44.5876
2022-05-27,46.8761
2022-05-28,46.8761
2022-05-29,46.8761
2022-05-30,46.8761
2022-05-31,42.431
2022-06-01,41.6501
2022-06-02,42.3496
2022-06-03,40.2929
2022-06-04,40.2929
2022-06-05,40.2929
2022-06-06,42.2065
2022-06-07,42.7668
2022-06-08,41.4341
2022-06-09,39.6579
2022-06-10,39.5006
2022-06-11,39.5006
2022-06-12,39.5006
2022-06-13,35.8907
2022-06-14,35.7718
2022-06-15,35.4438
2022-06-16,34.0997
2022-06-17,33.4036
2022-06-18,33.4036
2022-06-19,33.4036
2022-06-20,33.4036
2022-06-21,36.478
2022-06-22,37.3411
2022-06-23,39.5245
2022-06-24,40.1724
2022-06-25,40.1724
2022-06-26,40.1724
2022-06-27,43.2467
2022-06-28,42.5376
2022-06-29,46.1555
2022-06-30,45.5607
2022-07-01,46.8215
2022-07-02,46.8215
2022-07-03,46.8215
2022-07-04,46.8215
2022-07-05,45.4031
2022-07-06,46.2318
2022-07-07,45.7013
2022-07-08,48.0912
2022-07-09,48.0912
2022-07-10,48.0912
2022-07-11,48.3942
2022-07-12,48.1705
2022-07-13,47.0273
2022-07-14,48.1663
2022-07-15,53.4122
2022-07-16,53.4122
2022-07-17,53.4122
2022-07-18,53.0625
2022-07-19,55.4653
2022-07-20,53.1074
2022-07-21,54.2772
2022-07-22,53.9272
2022-07-23,53.9272
2022-07-24,53.9272
2022-07-25,56.0121
2022-07-26,56.3403
2022-07-27,55.0994
2022-07-28,58.8255
2022-07-29,61.9172
2022-07-30,61.9172
2022-07-31,61.9172
2022-08-01,60.6888
2022-08-02,61.2883
2022-08-03,61.584
2022-08-04,59.4022
2022-08-05,59.8953
2022-08-06,59.8953
2022-08-07,59.8953
2022-08-08,60.7603
2022-08-09,60.4413
2022-08-10,61.3106
2022-08-11,60.619
2022-08-12,61.9258
2022-08-13,61.9258
2022-08-14,61.9258
2022-08-15,62.2347
2022-08-16,62.5748
2022-08-17,61.1985
2022-08-18,59.5099
2022-08-19,60.5601
2022-08-20,60.5601
2022-08-21,60.5601
2022-08-22,59.3548
2022-08-23,55.4735
2022-08-24,56.2382
2022-08-25,57.6237
2022-08-26,61.5112
2022-08-27,61.5112
2022-08-28,61.5112
2022-08-29,63.5384
2022-08-30,59.0631
2022-08-31,59.5169
2022-09-01,60.7403
2022-09-02,59.3065
2022-09-03,59.3065
2022-09-04,59.3065
2022-09-05,59.3065
2022-09-06,59.4669
2022-09-07,61.9217
2022-09-08,64.1297
2022-09-09,61.5066
2022-09-10,61.5066
2022-09-11,61.5066
2022-09-12,61.858
2022-09-13,58.9185
2022-09-14,55.5777
2022-09-15,57.5036
2022-09-16,56.4443
2022-09-17,56.4443
2022-09-18,56.4443
2022-09-19,57.9387
2022-09-20,55.3193
2022-09-21,52.8034
2022-09-22,51.8209
2022-09-23,51.5042
2022-09-24,51.5042
2022-09-25,51.5042
2022-09-26,50.7047
2022-09-27,51.2671
2022-09-28,53.4186
2022-09-29,52.3125
2022-09-30,51.7538
2022-10-01,51.7538
2022-10-02,51.7538
2022-10-03,55.4602
2022-10-04,58.6269
2022-10-05,60.5324
2022-10-06,60.3408
2022-10-07,57.8263
2022-10-08,57.8263
2022-10-09,57.8263
2022-10-10,58.3971
2022-10-11,59.1551
2022-10-12,58.3257
2022-10-13,60.4279
2022-10-14,57.8294
2022-10-15,57.8294
2022-10-16,57.8294
2022-10-17,58.0395
2022-10-18,60.4646
2022-10-19,57.3937
2022-10-20,57.7928
2022-10-21,59.8303
2022-10-22,59.8303
2022-10-23,59.8303
2022-10-24,61.1859
2022-10-25,61.713
2022-10-26,62.6547
2022-10-27,54.5342
2022-10-28,55.4621
2022-10-29,55.4621
2022-10-30,55.4621
2022-10-31,56.9252
2022-11-01,55.6712
2022-11-02,53.3047
2022-11-03,54.2376
2022-11-04,46.0664
2022-11-05,46.0664
2022-11-06,46.0664
2022-11-07,46.1899
2022-11-08,47.7253
2022-11-09,45.068
2022-11-10,46.1649
2022-11-11,42.465
2022-11-12,42.465
2022-11-13,42.465
2022-11-14,41.6659
2022-11-15,40.9174
2022-11-16,41.2429
2022-11-17,41.0298
2022-11-18,43.4041
2022-11-19,43.4041
2022-11-20,43.4041
2022-11-21,43.1307
2022-11-22,43.0198
2022-11-23,44.7605
2022-11-24,44.7605
2022-11-25,47.4396
2022-11-26,47.4396
2022-11-27,47.4396
2022-11-28,47.2391
2022-11-29,45.8501
2022-11-30,51.3114
2022-12-01,50.5827
2022-12-02,50.3312
2022-12-03,50.3312
2022-12-04,50.3312
2022-12-05,50.6924
2022-12-06,50.8968
2022-12-07,52.3317
2022-12-08,52.5165
2022-12-09,53.0772
2022-12-10,53.0772
2022-12-11,53.0772
2022-12-12,57.4939
2022-12-13,55.515
2022-12-14,55.8073
2022-12-15,51.26
2022-12-16,49.6563
2022-12-17,49.6563
2022-12-18,49.6563
2022-12-19,48.403
2022-12-20,47.541
2022-12-21,49.3532
2022-12-22,49.9871
2022-12-23,49.8871
2022-12-24,49.8871
2022-12-25,49.8871
2022-12-26,49.8871
2022-12-27,49.5835
2022-12-28,48.7407
2022-12-29,49.1306
2022-12-30,47.7815
2022-12-31,47.7815
2023-01-01,47.7815
2023-01-02,47.7815
2023-01-03,43.2316
2023-01-04,41.2915
2023-01-05,36.5699
2023-01-06,38.1132
2023-01-07,38.1132
2023-01-08,38.1132
2023-01-09,36.5694
2023-01-10,35.3401
2023-01-11,40.4079
2023-01-12,39.3378
2023-01-13,39.84
2023-01-14,39.84
2023-01-15,39.84
2023-01-16,39.84
2023-01-17,39.5536
2023-01-18,38.2922
2023-01-19,39.6785
2023-01-20,39.4803
2023-01-21,39.4803
2023-01-22,39.4803
2023-01-23,39.4211
2023-01-24,39.0646
2023-01-25,39.603
2023-01-26,40.2144
2023-01-27,41.3343
2023-01-28,41.3343
2023-01-29,41.3343
2023-01-30,42.5661
2023-01-31,47.1667
2023-02-01,47.1325
2023-02-02,44.0912
2023-02-03,42.8024
2023-02-04,42.8024
2023-02-05,42.8024
2023-02-06,42.0292
2023-02-07,43.958
2023-02-08,46.1502
2023-02-09,43.7978
2023-02-10,45.2704
2023-02-11,45.2704
2023-02-12,45.2704
2023-02-13,43.3275
2023-02-14,42.7614
2023-02-15,41.2482
2023-02-16,40.8918
2023-02-17,42.567
2023-02-18,42.567
2023-02-19,42.567
2023-02-20,42.567
2023-02-21,41.2408
2023-02-22,42.0538
2023-02-23,41.8675
2023-02-24,39.3588
2023-02-25,39.3588
2023-02-26,39.3588
2023-02-27,38.8322
2023-02-28,35.1616
2023-03-01,34.6704
2023-03-02,37.066
2023-03-03,38.6652
2023-03-04,38.6652
2023-03-05,38.6652
2023-03-06,38.8914
2023-03-07,37.2204
2023-03-08,34.8829
2023-03-09,33.2443
2023-03-10,32.3812
2023-03-11,32.3812
2023-03-12,32.3812
2023-03-13,33.8253
2023-03-14,33.0301
2023-03-15,32.8733
2023-03-16,34.8812
2023-03-17,34.8572
2023-03-18,34.8572
