,INTC US Equity
2020-06-16,50.7798
2020-06-17,50.8957
2020-06-18,50.3372
2020-06-19,49.7042
2020-06-20,49.7042
2020-06-21,49.7042
2020-06-22,50.364
2020-06-23,50.118
2020-06-24,48.9114
2020-06-25,48.0747
2020-06-26,46.6375
2020-06-27,46.6375
2020-06-28,46.6375
2020-06-29,47.8667
2020-06-30,50.2675
2020-07-01,48.749
2020-07-02,49.2466
2020-07-03,49.2466
2020-07-04,49.2466
2020-07-05,49.2466
2020-07-06,49.8914
2020-07-07,47.9989
2020-07-08,48.4918
2020-07-09,48.1925
2020-07-10,50.0557
2020-07-11,50.0557
2020-07-12,50.0557
2020-07-13,48.5111
2020-07-14,49.194
2020-07-15,49.2809
2020-07-16,49.4778
2020-07-17,51.0155
2020-07-18,51.0155
2020-07-19,51.0155
2020-07-20,52.9945
2020-07-21,52.1418
2020-07-22,52.7535
2020-07-23,51.4891
2020-07-24,37.4686
2020-07-25,37.4686
2020-07-26,37.4686
2020-07-27,36.4024
2020-07-28,36.059
2020-07-29,34.8531
2020-07-30,34.7708
2020-07-31,34.4971
2020-08-01,34.4971
2020-08-02,34.4971
2020-08-03,35.646
2020-08-04,37.3026
2020-08-05,37.0529
2020-08-06,37.0284
2020-08-07,36.3548
2020-08-08,36.3548
2020-08-09,36.3548
2020-08-10,38.8891
2020-08-11,37.5503
2020-08-12,39.6374
2020-08-13,38.7925
2020-08-14,39.4914
2020-08-15,39.4914
2020-08-16,39.4914
2020-08-17,39.5779
2020-08-18,39.1723
2020-08-19,38.7034
2020-08-20,40.6332
2020-08-21,40.8854
2020-08-22,40.8854
2020-08-23,40.8854
2020-08-24,40.658
2020-08-25,41.3568
2020-08-26,41.6509
2020-08-27,41.3825
2020-08-28,43.9479
2020-08-29,43.9479
2020-08-30,43.9479
2020-08-31,45.2005
2020-09-01,44.8813
2020-09-02,48.3263
2020-09-03,44.6485
2020-09-04,44.0703
2020-09-05,44.0703
2020-09-06,44.0703
2020-09-07,44.0703
2020-09-08,41.9491
2020-09-09,43.6517
2020-09-10,42.4543
2020-09-11,43.2353
2020-09-12,43.2353
2020-09-13,43.2353
2020-09-14,43.5572
2020-09-15,45.0211
2020-09-16,45.9308
2020-09-17,45.8248
2020-09-18,44.9029
2020-09-19,44.9029
2020-09-20,44.9029
2020-09-21,44.5364
2020-09-22,45.1628
2020-09-23,42.7112
2020-09-24,43.6631
2020-09-25,45.8003
2020-09-26,45.8003
2020-09-27,45.8003
2020-09-28,49.58
2020-09-29,49.0105
2020-09-30,50.4577
2020-10-01,51.5665
2020-10-02,48.5604
2020-10-03,48.5604
2020-10-04,48.5604
2020-10-05,50.22
2020-10-06,49.4434
2020-10-07,52.5285
2020-10-08,54.0891
2020-10-09,52.6815
2020-10-10,52.6815
2020-10-11,52.6815
2020-10-12,55.0155
2020-10-13,54.8834
2020-10-14,54.1305
2020-10-15,54.8175
2020-10-16,55.5296
2020-10-17,55.5296
2020-10-18,55.5296
2020-10-19,56.4906
2020-10-20,53.2322
2020-10-21,53.4014
2020-10-22,54.3774
2020-10-23,41.549
2020-10-24,41.549
2020-10-25,41.549
2020-10-26,39.0731
2020-10-27,37.3911
2020-10-28,35.3642
2020-10-29,35.1655
2020-10-30,35.6197
2020-10-31,35.6197
2020-11-01,35.6197
2020-11-02,36.11
2020-11-03,37.1822
2020-11-04,39.4724
2020-11-05,40.2995
2020-11-06,39.7735
2020-11-07,39.7735
2020-11-08,39.7735
2020-11-09,40.3567
2020-11-10,40.051
2020-11-11,42.6085
2020-11-12,39.8995
2020-11-13,41.3058
2020-11-14,41.3058
2020-11-15,41.3058
2020-11-16,43.2713
2020-11-17,41.9572
2020-11-18,41.0391
2020-11-19,42.5876
2020-11-20,42.1176
2020-11-21,42.1176
2020-11-22,42.1176
2020-11-23,43.9806
2020-11-24,46.506
2020-11-25,46.6108
2020-11-26,46.6108
2020-11-27,47.6717
2020-11-28,47.6717
2020-11-29,47.6717
2020-11-30,49.9849
2020-12-01,52.8818
2020-12-02,53.662
2020-12-03,56.0741
2020-12-04,58.1321
2020-12-05,58.1321
2020-12-06,58.1321
2020-12-07,53.4819
2020-12-08,54.5151
2020-12-09,52.9749
2020-12-10,53.3924
2020-12-11,52.0588
2020-12-12,52.0588
2020-12-13,52.0588
2020-12-14,53.7281
2020-12-15,54.1632
2020-12-16,55.1804
2020-12-17,53.9021
2020-12-18,46.3616
2020-12-19,46.3616
2020-12-20,46.3616
2020-12-21,44.158
2020-12-22,43.7861
2020-12-23,44.7985
2020-12-24,46.0549
2020-12-25,46.0549
2020-12-26,46.0549
2020-12-27,46.0549
2020-12-28,46.0549
2020-12-29,51.5323
2020-12-30,50.0811
2020-12-31,52.3994
2021-01-01,52.3994
2021-01-02,52.3994
2021-01-03,52.3994
2021-01-04,52.0489
2021-01-05,54.042
2021-01-06,55.0496
2021-01-07,57.2084
2021-01-08,55.8341
2021-01-09,55.8341
2021-01-10,55.8341
2021-01-11,55.5529
2021-01-12,58.8653
2021-01-13,64.7893
2021-01-14,67.7663
2021-01-15,63.7196
2021-01-16,63.7196
2021-01-17,63.7196
2021-01-18,63.7196
2021-01-19,64.2617
2021-01-20,65.1548
2021-01-21,69.5435
2021-01-22,57.9824
2021-01-23,57.9824
2021-01-24,57.9824
2021-01-25,55.9582
2021-01-26,55.5798
2021-01-27,52.9697
2021-01-28,56.2191
2021-01-29,55.3323
2021-01-30,55.3323
2021-01-31,55.3323
2021-02-01,56.8301
2021-02-02,58.4309
2021-02-03,57.8884
2021-02-04,59.6635
2021-02-05,58.5942
2021-02-06,58.5942
2021-02-07,58.5942
2021-02-08,59.7918
2021-02-09,59.1061
2021-02-10,59.208
2021-02-11,61.444
2021-02-12,62.7921
2021-02-13,62.7921
2021-02-14,62.7921
2021-02-15,62.7921
2021-02-16,63.5487
2021-02-17,62.3172
2021-02-18,61.8374
2021-02-19,63.5319
2021-02-20,63.5319
2021-02-21,63.5319
2021-02-22,59.0739
2021-02-23,59.5967
2021-02-24,62.1238
2021-02-25,57.1406
2021-02-26,57.6196
2021-02-27,57.6196
2021-02-28,57.6196
2021-03-01,60.1647
2021-03-02,57.3808
2021-03-03,55.2211
2021-03-04,52.8118
2021-03-05,55.8693
2021-03-06,55.8693
2021-03-07,55.8693
2021-03-08,54.5198
2021-03-09,57.8564
2021-03-10,57.2098
2021-03-11,58.4231
2021-03-12,57.7677
2021-03-13,57.7677
2021-03-14,57.7677
2021-03-15,58.8054
2021-03-16,59.9382
2021-03-17,61.0572
2021-03-18,57.6349
2021-03-19,57.6767
2021-03-20,57.6767
2021-03-21,57.6767
2021-03-22,59.8652
2021-03-23,56.3967
2021-03-24,54.2202
2021-03-25,54.1901
2021-03-26,57.65
2021-03-27,57.65
2021-03-28,57.65
2021-03-29,57.0711
2021-03-30,55.9249
2021-03-31,56.2116
2021-04-01,56.9048
2021-04-02,56.9048
2021-04-03,56.9048
2021-04-04,56.9048
2021-04-05,59.3158
2021-04-06,57.6721
2021-04-07,58.5095
2021-04-08,59.4713
2021-04-09,60.8897
2021-04-10,60.8897
2021-04-11,60.8897
2021-04-12,56.0975
2021-04-13,55.8031
2021-04-14,54.1659
2021-04-15,55.2601
2021-04-16,54.8197
2021-04-17,54.8197
2021-04-18,54.8197
2021-04-19,53.0068
2021-04-20,51.5427
2021-04-21,52.9871
2021-04-22,51.2029
2021-04-23,46.4362
2021-04-24,46.4362
2021-04-25,46.4362
2021-04-26,45.8004
2021-04-27,44.757
2021-04-28,44.2946
2021-04-29,45.3952
2021-04-30,44.3648
2021-05-01,44.3648
2021-05-02,44.3648
2021-05-03,43.9929
2021-05-04,43.49
2021-05-05,43.4187
2021-05-06,44.716
2021-05-07,45.6166
2021-05-08,45.6166
2021-05-09,45.6166
2021-05-10,43.0474
2021-05-11,41.7178
2021-05-12,39.7771
2021-05-13,40.5627
2021-05-14,43.1964
2021-05-15,43.1964
2021-05-16,43.1964
2021-05-17,43.1669
2021-05-18,42.4316
2021-05-19,43.4883
2021-05-20,44.6802
2021-05-21,44.9449
2021-05-22,44.9449
2021-05-23,44.9449
2021-05-24,46.7296
2021-05-25,46.5699
2021-05-26,46.6746
2021-05-27,48.3709
2021-05-28,47.2012
2021-05-29,47.2012
2021-05-30,47.2012
2021-05-31,47.2012
2021-06-01,46.7601
2021-06-02,48.0483
2021-06-03,45.647
2021-06-04,48.0926
2021-06-05,48.0926
2021-06-06,48.0926
2021-06-07,47.5442
2021-06-08,47.3646
2021-06-09,47.3646
2021-06-10,48.2479
2021-06-11,49.3356
2021-06-12,49.3356
2021-06-13,49.3356
2021-06-14,50.1202
2021-06-15,49.6523
2021-06-16,47.8724
2021-06-17,47.7803
2021-06-18,44.4433
2021-06-19,44.4433
2021-06-20,44.4433
2021-06-21,44.9699
2021-06-22,44.9699
2021-06-23,43.6203
2021-06-24,45.8525
2021-06-25,45.4845
2021-06-26,45.4845
2021-06-27,45.4845
2021-06-28,49.591
2021-06-29,47.857
2021-06-30,46.453
2021-07-01,46.1544
2021-07-02,48.1434
2021-07-03,48.1434
2021-07-04,48.1434
2021-07-05,48.1434
2021-07-06,46.5542
2021-07-07,46.2478
2021-07-08,44.9071
2021-07-09,46.593
2021-07-10,46.593
2021-07-11,46.593
2021-07-12,48.5998
2021-07-13,48.9751
2021-07-14,48.0675
2021-07-15,46.2683
2021-07-16,44.2416
2021-07-17,44.2416
2021-07-18,44.2416
2021-07-19,43.4677
2021-07-20,45.2683
2021-07-21,48.0904
2021-07-22,47.4009
2021-07-23,40.7708
2021-07-24,40.7708
2021-07-25,40.7708
2021-07-26,44.3354
2021-07-27,42.0758
2021-07-28,41.861
2021-07-29,43.5682
2021-07-30,43.6226
2021-07-31,43.6226
2021-08-01,43.6226
2021-08-02,43.5358
2021-08-03,44.6185
2021-08-04,44.2489
2021-08-05,45.245
2021-08-06,45.3348
2021-08-07,45.3348
2021-08-08,45.3348
2021-08-09,45.7339
2021-08-10,45.4435
2021-08-11,46.0873
2021-08-12,44.4591
2021-08-13,44.3242
2021-08-14,44.3242
2021-08-15,44.3242
2021-08-16,44.2685
2021-08-17,42.1355
2021-08-18,40.8308
2021-08-19,41.7635
2021-08-20,40.6241
2021-08-21,40.6241
2021-08-22,40.6241
2021-08-23,45.0261
2021-08-24,46.96
2021-08-25,46.96
2021-08-26,44.9749
2021-08-27,47.5389
2021-08-28,47.5389
2021-08-29,47.5389
2021-08-30,47.7048
2021-08-31,48.112
2021-09-01,46.8845
2021-09-02,47.0993
2021-09-03,46.3877
2021-09-04,46.3877
2021-09-05,46.3877
2021-09-06,46.3877
2021-09-07,46.9157
2021-09-08,46.6441
2021-09-09,46.0581
2021-09-10,47.8136
2021-09-11,47.8136
2021-09-12,47.8136
2021-09-13,52.034
2021-09-14,50.3137
2021-09-15,52.3923
2021-09-16,51.3189
2021-09-17,49.2664
2021-09-18,49.2664
2021-09-19,49.2664
2021-09-20,45.0783
2021-09-21,44.7402
2021-09-22,47.0914
2021-09-23,48.9807
2021-09-24,49.6475
2021-09-25,49.6475
2021-09-26,49.6475
2021-09-27,51.1761
2021-09-28,48.8737
2021-09-29,47.1771
2021-09-30,46.4897
2021-10-01,48.6284
2021-10-02,48.6284
2021-10-03,48.6284
2021-10-04,47.313
2021-10-05,49.0672
2021-10-06,49.1766
2021-10-07,49.9185
2021-10-08,48.5618
2021-10-09,48.5618
2021-10-10,48.5618
2021-10-11,47.2338
2021-10-12,43.0534
2021-10-13,43.4205
2021-10-14,49.5511
2021-10-15,51.4108
2021-10-16,51.4108
2021-10-17,51.4108
2021-10-18,51.4439
2021-10-19,53.8481
2021-10-20,54.3537
2021-10-21,56.3033
2021-10-22,38.5987
2021-10-23,38.5987
2021-10-24,38.5987
2021-10-25,38.503
2021-10-26,36.3923
2021-10-27,35.6936
2021-10-28,36.3098
2021-10-29,39.2268
2021-10-30,39.2268
2021-10-31,39.2268
2021-11-01,40.9007
2021-11-02,41.8348
2021-11-03,43.4166
2021-11-04,44.2142
2021-11-05,46.0095
2021-11-06,46.0095
2021-11-07,46.0095
2021-11-08,47.8042
2021-11-09,46.9081
2021-11-10,45.7918
2021-11-11,45.2099
2021-11-12,44.6486
2021-11-13,44.6486
2021-11-14,44.6486
2021-11-15,44.6809
2021-11-16,45.6326
2021-11-17,44.5927
2021-11-18,43.1213
2021-11-19,42.6974
2021-11-20,42.6974
2021-11-21,42.6974
2021-11-22,43.8048
2021-11-23,41.8353
2021-11-24,44.1825
2021-11-25,44.1825
2021-11-26,41.6036
2021-11-27,41.6036
2021-11-28,41.6036
2021-11-29,45.6863
2021-11-30,43.6177
2021-12-01,42.1374
2021-12-02,45.0321
2021-12-03,44.3939
2021-12-04,44.3939
2021-12-05,44.3939
2021-12-06,49.5425
2021-12-07,53.5799
2021-12-08,51.3729
2021-12-09,48.1925
2021-12-10,48.4783
2021-12-11,48.4783
2021-12-12,48.4783
2021-12-13,47.0386
2021-12-14,46.315
2021-12-15,48.9419
2021-12-16,49.3647
2021-12-17,48.8159
2021-12-18,48.8159
2021-12-19,48.8159
2021-12-20,46.2332
2021-12-21,49.4093
2021-12-22,49.9323
2021-12-23,50.8263
2021-12-24,50.8263
2021-12-25,50.8263
2021-12-26,50.8263
2021-12-27,52.4536
2021-12-28,51.9455
2021-12-29,52.1321
2021-12-30,51.8643
2021-12-31,51.1397
2022-01-01,51.1397
2022-01-02,51.1397
2022-01-03,55.7016
2022-01-04,55.4822
2022-01-05,57.2965
2022-01-06,57.639
2022-01-07,55.7555
2022-01-08,55.7555
2022-01-09,55.7555
2022-01-10,59.9587
2022-01-11,61.4568
2022-01-12,60.8845
2022-01-13,58.2443
2022-01-14,59.951
2022-01-15,59.951
2022-01-16,59.951
2022-01-17,59.951
2022-01-18,56.9715
2022-01-19,53.6277
2022-01-20,49.4651
2022-01-21,49.4651
2022-01-22,49.4651
2022-01-23,49.4651
2022-01-24,49.2064
2022-01-25,46.8251
2022-01-26,48.71
2022-01-27,40.8149
2022-01-28,40.222
2022-01-29,40.222
2022-01-30,40.222
2022-01-31,43.1328
2022-02-01,43.4724
2022-02-02,44.9378
2022-02-03,42.4381
2022-02-04,42.6948
2022-02-05,42.6948
2022-02-06,42.6948
2022-02-07,43.1638
2022-02-08,44.8931
2022-02-09,47.7637
2022-02-10,45.427
2022-02-11,42.8846
2022-02-12,42.8846
2022-02-13,42.8846
2022-02-14,42.7839
2022-02-15,45.0784
2022-02-16,44.6263
2022-02-17,43.2172
2022-02-18,38.4079
2022-02-19,38.4079
2022-02-20,38.4079
2022-02-21,38.4079
2022-02-22,37.8058
2022-02-23,37.7359
2022-02-24,43.3464
2022-02-25,45.7644
2022-02-26,45.7644
2022-02-27,45.7644
2022-02-28,45.744
2022-03-01,43.96
2022-03-02,48.7742
2022-03-03,46.8645
2022-03-04,47.1831
2022-03-05,47.1831
2022-03-06,47.1831
2022-03-07,46.3817
2022-03-08,46.0085
2022-03-09,46.3311
2022-03-10,44.2886
2022-03-11,42.6252
2022-03-12,42.6252
2022-03-13,42.6252
2022-03-14,39.951
2022-03-15,41.048
2022-03-16,45.6107
2022-03-17,46.8042
2022-03-18,47.5282
2022-03-19,47.5282
2022-03-20,47.5282
2022-03-21,47.3991
2022-03-22,49.7535
2022-03-23,49.4786
2022-03-24,56.4312
2022-03-25,56.8166
2022-03-26,56.8166
2022-03-27,56.8166
2022-03-28,56.0353
2022-03-29,57.4355
2022-03-30,55.4124
2022-03-31,51.1611
2022-04-01,48.1951
2022-04-02,48.1951
2022-04-03,48.1951
2022-04-04,50.4299
2022-04-05,48.3134
2022-04-06,47.1839
2022-04-07,47.2271
2022-04-08,46.1707
2022-04-09,46.1707
2022-04-10,46.1707
2022-04-11,45.2972
2022-04-12,45.1597
2022-04-13,46.3862
2022-04-14,43.7281
2022-04-15,43.7281
2022-04-16,43.7281
2022-04-17,43.7281
2022-04-18,46.0434
2022-04-19,48.9341
2022-04-20,49.326
2022-04-21,48.0338
2022-04-22,46.0689
2022-04-23,46.0689
2022-04-24,46.0689
2022-04-25,47.2774
2022-04-26,44.2402
2022-04-27,43.6748
2022-04-28,47.4282
2022-04-29,41.666
2022-04-30,41.666
2022-05-01,41.666
2022-05-02,44.601
2022-05-03,44.8107
2022-05-04,47.8336
2022-05-05,45.093
2022-05-06,44.5896
2022-05-07,44.5896
2022-05-08,44.5896
2022-05-09,42.5739
2022-05-10,44.5555
2022-05-11,42.6445
2022-05-12,42.6661
2022-05-13,44.3117
2022-05-14,44.3117
2022-05-15,44.3117
2022-05-16,43.4294
2022-05-17,46.2403
2022-05-18,42.8219
2022-05-19,42.2855
2022-05-20,41.7133
2022-05-21,41.7133
2022-05-22,41.7133
2022-05-23,42.496
2022-05-24,41.9466
2022-05-25,43.1673
2022-05-26,46.004
2022-05-27,48.2382
2022-05-28,48.2382
2022-05-29,48.2382
2022-05-30,48.2382
2022-05-31,47.9887
2022-06-01,47.3839
2022-06-02,48.951
2022-06-03,46.128
2022-06-04,46.128
2022-06-05,46.128
2022-06-06,46.0333
2022-06-07,46.4654
2022-06-08,42.2315
2022-06-09,40.2206
2022-06-10,38.9164
2022-06-11,38.9164
2022-06-12,38.9164
2022-06-13,36.8183
2022-06-14,37.2156
2022-06-15,39.0014
2022-06-16,37.0196
2022-06-17,36.478
2022-06-18,36.478
2022-06-19,36.478
2022-06-20,36.478
2022-06-21,38.3931
2022-06-22,37.8495
2022-06-23,37.9274
2022-06-24,40.9895
2022-06-25,40.9895
2022-06-26,40.9895
2022-06-27,41.0396
2022-06-28,39.5615
2022-06-29,38.7297
2022-06-30,39.0543
2022-07-01,37.2345
2022-07-02,37.2345
2022-07-03,37.2345
2022-07-04,37.2345
2022-07-05,38.2088
2022-07-06,39.0478
2022-07-07,42.1619
2022-07-08,41.8732
2022-07-09,41.8732
2022-07-10,41.8732
2022-07-11,40.3674
2022-07-12,40.3955
2022-07-13,40.3955
2022-07-14,41.8598
2022-07-15,44.43
2022-07-16,44.43
2022-07-17,44.43
2022-07-18,44.6802
2022-07-19,48.69
2022-07-20,49.542
2022-07-21,49.6691
2022-07-22,46.2684
2022-07-23,46.2684
2022-07-24,46.2684
2022-07-25,46.1756
2022-07-26,45.7015
2022-07-27,49.005
2022-07-28,47.845
2022-07-29,40.6447
2022-07-30,40.6447
2022-07-31,40.6447
2022-08-01,42.3602
2022-08-02,40.5866
2022-08-03,41.9367
2022-08-04,40.992
2022-08-05,40.4775
2022-08-06,40.4775
2022-08-07,40.4775
2022-08-08,40.458
2022-08-09,38.7988
2022-08-10,41.2618
2022-08-11,41.8879
2022-08-12,43.3642
2022-08-13,43.3642
2022-08-14,43.3642
2022-08-15,44.0149
2022-08-16,43.6763
2022-08-17,42.7466
2022-08-18,44.0096
2022-08-19,42.1324
2022-08-20,42.1324
2022-08-21,42.1324
2022-08-22,38.908
2022-08-23,39.2515
2022-08-24,39.0656
2022-08-25,42.3013
2022-08-26,39.1099
2022-08-27,39.1099
2022-08-28,39.1099
2022-08-29,38.2896
2022-08-30,36.9901
2022-08-31,36.352
2022-09-01,36.0493
2022-09-02,35.0307
2022-09-03,35.0307
2022-09-04,35.0307
2022-09-05,35.0307
2022-09-06,33.4725
2022-09-07,34.489
2022-09-08,34.8441
2022-09-09,37.339
2022-09-10,37.339
2022-09-11,37.339
2022-09-12,37.6867
2022-09-13,33.3426
2022-09-14,33.1511
2022-09-15,32.5531
2022-09-16,34.0019
2022-09-17,34.0019
2022-09-18,34.0019
2022-09-19,34.7272
2022-09-20,33.8049
2022-09-21,32.8826
2022-09-22,32.1421
2022-09-23,31.1445
2022-09-24,31.1445
2022-09-25,31.1445
2022-09-26,30.1756
2022-09-27,30.035
2022-09-28,31.0322
2022-09-29,29.6653
2022-09-30,28.6051
2022-10-01,28.6051
2022-10-02,28.6051
2022-10-03,33.4455
2022-10-04,36.1689
2022-10-05,36.0435
2022-10-06,35.0789
2022-10-07,32.2455
2022-10-08,32.2455
2022-10-09,32.2455
2022-10-10,31.3135
2022-10-11,31.0281
2022-10-12,32.1871
2022-10-13,36.3461
2022-10-14,35.2982
2022-10-15,35.2982
2022-10-16,35.2982
2022-10-17,37.172
2022-10-18,36.0086
2022-10-19,36.4946
2022-10-20,36.8001
2022-10-21,40.1161
2022-10-22,40.1161
2022-10-23,40.1161
2022-10-24,40.8733
2022-10-25,41.7084
2022-10-26,41.1851
2022-10-27,38.8173
2022-10-28,48.0252
2022-10-29,48.0252
2022-10-30,48.0252
2022-10-31,46.3749
2022-11-01,46.0424
2022-11-02,43.8415
2022-11-03,43.7677
2022-11-04,47.4027
2022-11-05,47.4027
2022-11-06,47.4027
2022-11-07,48.0239
2022-11-08,48.2347
2022-11-09,45.6102
2022-11-10,51.9244
2022-11-11,53.5915
2022-11-12,53.5915
2022-11-13,53.5915
2022-11-14,53.3629
2022-11-15,54.2708
2022-11-16,50.9102
2022-11-17,51.8512
2022-11-18,51.7942
2022-11-19,51.7942
2022-11-20,51.7942
2022-11-21,49.1903
2022-11-22,51.5734
2022-11-23,51.1504
2022-11-24,51.1504
2022-11-25,50.213
2022-11-26,50.213
2022-11-27,50.213
2022-11-28,48.4995
2022-11-29,49.0117
2022-11-30,52.2931
2022-12-01,51.5886
2022-12-02,50.3603
2022-12-03,50.3603
2022-12-04,50.3603
2022-12-05,49.6614
2022-12-06,48.0238
2022-12-07,47.2601
2022-12-08,47.6112
2022-12-09,47.0224
2022-12-10,47.0224
2022-12-11,47.0224
2022-12-12,48.5047
2022-12-13,48.6368
2022-12-14,47.1656
2022-12-15,43.9199
2022-12-16,43.2814
2022-12-17,43.2814
2022-12-18,43.2814
2022-12-19,42.9167
2022-12-20,41.9324
2022-12-21,43.428
2022-12-22,41.018
2022-12-23,41.4867
2022-12-24,41.4867
2022-12-25,41.4867
2022-12-26,41.4867
2022-12-27,41.0647
2022-12-28,39.944
2022-12-29,42.6559
2022-12-30,43.5222
2022-12-31,43.5222
2023-01-01,43.5222
2023-01-02,43.5222
2023-01-03,44.7007
2023-01-04,48.2388
2023-01-05,47.8388
2023-01-06,51.8643
2023-01-07,51.8643
2023-01-08,51.8643
2023-01-09,53.6968
2023-01-10,54.1019
2023-01-11,55.3758
2023-01-12,56.7097
2023-01-13,56.0013
2023-01-14,56.0013
2023-01-15,56.0013
2023-01-16,56.0013
2023-01-17,54.0233
2023-01-18,51.1293
2023-01-19,49.7678
2023-01-20,52.4544
2023-01-21,52.4544
2023-01-22,52.4544
2023-01-23,55.6734
2023-01-24,54.4033
2023-01-25,53.6081
2023-01-26,54.8192
2023-01-27,48.3565
2023-01-28,48.3565
2023-01-29,48.3565
2023-01-30,47.7232
2023-01-31,48.7482
2023-02-01,51.3277
2023-02-02,54.5964
2023-02-03,54.9596
2023-02-04,54.9596
2023-02-05,54.9596
2023-02-06,50.8177
2023-02-07,51.8852
2023-02-08,49.39
2023-02-09,47.8899
2023-02-10,48.1137
2023-02-11,48.1137
2023-02-12,48.1137
2023-02-13,50.4709
2023-02-14,50.7487
2023-02-15,51.4065
2023-02-16,49.2982
2023-02-17,47.4702
2023-02-18,47.4702
2023-02-19,47.4702
2023-02-20,47.4702
2023-02-21,43.1243
2023-02-22,41.6238
2023-02-23,42.1182
2023-02-24,40.9148
2023-02-25,40.9148
2023-02-26,40.9148
2023-02-27,40.3065
2023-02-28,40.421
2023-03-01,41.9573
2023-03-02,45.1401
2023-03-03,45.8463
2023-03-04,45.8463
2023-03-05,45.8463
2023-03-06,44.628
2023-03-07,43.2928
2023-03-08,44.9593
2023-03-09,46.6183
2023-03-10,49.2989
2023-03-11,49.2989
2023-03-12,49.2989
2023-03-13,48.4281
2023-03-14,51.8802
2023-03-15,53.1056
2023-03-16,58.0013
2023-03-17,56.7208
2023-03-18,56.7208
2023-03-19,56.7208
