,GIS US Equity
2022-01-29,60.8421
2022-01-30,60.8421
2022-01-31,58.3199
2022-02-01,56.823
2022-02-02,58.1663
2022-02-03,58.8789
2022-02-04,54.9697
2022-02-05,54.9697
2022-02-06,54.9697
2022-02-07,55.5639
2022-02-08,56.3493
2022-02-09,55.4404
2022-02-10,51.8159
2022-02-11,54.5778
2022-02-12,54.5778
2022-02-13,54.5778
2022-02-14,53.1938
2022-02-15,51.225
2022-02-16,50.4886
2022-02-17,53.4591
2022-02-18,54.4473
2022-02-19,54.4473
2022-02-20,54.4473
2022-02-21,54.4473
2022-02-22,51.8832
2022-02-23,51.1753
2022-02-24,46.7302
2022-02-25,53.3077
2022-02-26,53.3077
2022-02-27,53.3077
2022-02-28,51.7834
2022-03-01,50.1669
2022-03-02,51.8
2022-03-03,53.7829
2022-03-04,53.3624
2022-03-05,53.3624
2022-03-06,53.3624
2022-03-07,52.0981
2022-03-08,42.9511
2022-03-09,43.8638
2022-03-10,41.8644
2022-03-11,40.3027
2022-03-12,40.3027
2022-03-13,40.3027
2022-03-14,41.1239
2022-03-15,43.0422
2022-03-16,41.7923
2022-03-17,43.3325
2022-03-18,41.7101
2022-03-19,41.7101
2022-03-20,41.7101
2022-03-21,42.8309
2022-03-22,42.542
2022-03-23,46.6632
2022-03-24,51.5984
2022-03-25,53.7397
2022-03-26,53.7397
2022-03-27,53.7397
2022-03-28,52.5033
2022-03-29,54.1504
2022-03-30,54.719
2022-03-31,54.173
2022-04-01,56.4804
2022-04-02,56.4804
2022-04-03,56.4804
2022-04-04,55.5585
2022-04-05,56.9126
2022-04-06,58.0379
2022-04-07,59.0736
2022-04-08,59.8852
2022-04-09,59.8852
2022-04-10,59.8852
2022-04-11,60.5405
2022-04-12,60.3008
2022-04-13,60.8026
2022-04-14,61.2887
2022-04-15,61.2887
2022-04-16,61.2887
2022-04-17,61.2887
2022-04-18,61.0277
2022-04-19,62.8285
2022-04-20,64.9423
2022-04-21,65.5987
2022-04-22,63.2508
2022-04-23,63.2508
2022-04-24,63.2508
2022-04-25,62.2487
2022-04-26,58.5088
2022-04-27,59.2236
2022-04-28,61.1337
2022-04-29,56.5003
2022-04-30,56.5003
2022-05-01,56.5003
2022-05-02,53.1198
2022-05-03,53.5111
2022-05-04,56.098
2022-05-05,55.9314
2022-05-06,57.3503
2022-05-07,57.3503
2022-05-08,57.3503
2022-05-09,61.494
2022-05-10,56.7166
2022-05-11,56.8348
2022-05-12,57.6527
2022-05-13,59.3811
2022-05-14,59.3811
2022-05-15,59.3811
2022-05-16,60.0632
2022-05-17,58.5104
2022-05-18,46.4494
2022-05-19,43.9236
2022-05-20,45.7873
2022-05-21,45.7873
2022-05-22,45.7873
2022-05-23,46.7648
2022-05-24,50.0551
2022-05-25,50.2849
2022-05-26,50.6761
2022-05-27,51.5246
2022-05-28,51.5246
2022-05-29,51.5246
2022-05-30,51.5246
2022-05-31,51.4395
2022-06-01,49.883
2022-06-02,48.9593
2022-06-03,48.3489
2022-06-04,48.3489
2022-06-05,48.3489
2022-06-06,49.2073
2022-06-07,50.0881
2022-06-08,49.4962
2022-06-09,47.3373
2022-06-10,48.4171
2022-06-11,48.4171
2022-06-12,48.4171
2022-06-13,45.5811
2022-06-14,44.3396
2022-06-15,44.1154
2022-06-16,45.184
2022-06-17,44.0782
2022-06-18,44.0782
2022-06-19,44.0782
2022-06-20,44.0782
2022-06-21,48.1663
2022-06-22,48.287
2022-06-23,50.8448
2022-06-24,54.4086
2022-06-25,54.4086
2022-06-26,54.4086
2022-06-27,55.2428
2022-06-28,53.3228
2022-06-29,61.2825
2022-06-30,62.369
2022-07-01,62.8711
2022-07-02,62.8711
2022-07-03,62.8711
2022-07-04,62.8711
2022-07-05,61.2791
2022-07-06,62.9037
2022-07-07,62.4699
2022-07-08,62.5171
2022-07-09,62.5171
2022-07-10,62.5171
2022-07-11,62.8713
2022-07-12,63.1334
2022-07-13,63.972
2022-07-14,59.243
2022-07-15,59.6355
2022-07-16,59.6355
2022-07-17,59.6355
2022-07-18,57.1261
2022-07-19,57.9192
2022-07-20,55.4676
2022-07-21,54.7265
2022-07-22,55.8057
2022-07-23,55.8057
2022-07-24,55.8057
2022-07-25,57.0448
2022-07-26,57.3639
2022-07-27,55.783
2022-07-28,57.3891
2022-07-29,57.7755
2022-07-30,57.7755
2022-07-31,57.7755
2022-08-01,59.5914
2022-08-02,59.5332
2022-08-03,59.2936
2022-08-04,59.0476
2022-08-05,60.4271
2022-08-06,60.4271
2022-08-07,60.4271
2022-08-08,60.8261
2022-08-09,62.2159
2022-08-10,63.3209
2022-08-11,61.2326
2022-08-12,61.3177
2022-08-13,61.3177
2022-08-14,61.3177
2022-08-15,60.089
2022-08-16,61.8466
2022-08-17,60.8078
2022-08-18,61.6083
2022-08-19,62.6389
2022-08-20,62.6389
2022-08-21,62.6389
2022-08-22,60.9464
2022-08-23,61.7872
2022-08-24,63.0764
2022-08-25,61.0558
2022-08-26,55.7485
2022-08-27,55.7485
2022-08-28,55.7485
2022-08-29,57.9047
2022-08-30,57.1367
2022-08-31,56.5547
2022-09-01,57.4513
2022-09-02,55.9903
2022-09-03,55.9903
2022-09-04,55.9903
2022-09-05,55.9903
2022-09-06,51.6084
2022-09-07,54.1692
2022-09-08,52.2713
2022-09-09,53.005
2022-09-10,53.005
2022-09-11,53.005
2022-09-12,53.637
2022-09-13,48.5695
2022-09-14,48.7642
2022-09-15,50.5624
2022-09-16,51.0545
2022-09-17,51.0545
2022-09-18,51.0545
2022-09-19,52.6263
2022-09-20,51.39
2022-09-21,61.0928
2022-09-22,62.9732
2022-09-23,58.5287
2022-09-24,58.5287
2022-09-25,58.5287
2022-09-26,57.2057
2022-09-27,55.4513
2022-09-28,57.0699
2022-09-29,54.378
2022-09-30,51.8035
2022-10-01,51.8035
2022-10-02,51.8035
2022-10-03,55.508
2022-10-04,55.5458
2022-10-05,53.6364
2022-10-06,48.9216
2022-10-07,49.7186
2022-10-08,49.7186
2022-10-09,49.7186
2022-10-10,51.8851
2022-10-11,53.7894
2022-10-12,53.722
2022-10-13,56.4656
2022-10-14,53.9501
2022-10-15,53.9501
2022-10-16,53.9501
2022-10-17,53.2864
2022-10-18,54.9306
2022-10-19,54.6069
2022-10-20,51.343
2022-10-21,52.0937
2022-10-22,52.0937
2022-10-23,52.0937
2022-10-24,53.263
2022-10-25,54.6068
2022-10-26,54.7256
2022-10-27,57.614
2022-10-28,60.5456
2022-10-29,60.5456
2022-10-30,60.5456
2022-10-31,60.5622
2022-11-01,57.3429
2022-11-02,56.1931
2022-11-03,54.0894
2022-11-04,54.3839
2022-11-05,54.3839
2022-11-06,54.3839
2022-11-07,54.6446
2022-11-08,55.3954
2022-11-09,56.9495
2022-11-10,55.0174
2022-11-11,49.6725
2022-11-12,49.6725
2022-11-13,49.6725
2022-11-14,49.0798
2022-11-15,50.1135
2022-11-16,53.4807
2022-11-17,54.8621
2022-11-18,57.1955
2022-11-19,57.1955
2022-11-20,57.1955
2022-11-21,58.8545
2022-11-22,59.1818
2022-11-23,60.2325
2022-11-24,60.2325
2022-11-25,60.5597
2022-11-26,60.5597
2022-11-27,60.5597
2022-11-28,60.4514
2022-11-29,60.2008
2022-11-30,64.3761
2022-12-01,64.5637
2022-12-02,66.2492
2022-12-03,66.2492
2022-12-04,66.2492
2022-12-05,65.6036
2022-12-06,62.9499
2022-12-07,65.8112
2022-12-08,66.2941
2022-12-09,61.6276
2022-12-10,61.6276
2022-12-11,61.6276
2022-12-12,63.1949
2022-12-13,63.396
2022-12-14,63.96
2022-12-15,62.9016
2022-12-16,62.845
2022-12-17,62.845
2022-12-18,62.845
2022-12-19,63.1708
2022-12-20,53.0631
2022-12-21,57.0376
2022-12-22,56.615
2022-12-23,57.031
2022-12-24,57.031
2022-12-25,57.031
2022-12-26,57.031
2022-12-27,57.952
2022-12-28,55.2258
2022-12-29,54.3737
2022-12-30,53.1895
2022-12-31,53.1895
2023-01-01,53.1895
2023-01-02,53.1895
2023-01-03,51.8023
2023-01-04,53.1467
2023-01-05,54.173
2023-01-06,57.0724
2023-01-07,57.0724
2023-01-08,57.0724
2023-01-09,55.3325
2023-01-10,53.8857
2023-01-11,53.6553
2023-01-12,50.4848
2023-01-13,50.4414
2023-01-14,50.4414
2023-01-15,50.4414
2023-01-16,50.4414
2023-01-17,49.0236
2023-01-18,42.4692
2023-01-19,40.8953
2023-01-20,40.9189
2023-01-21,40.9189
2023-01-22,40.9189
2023-01-23,40.8177
2023-01-24,40.1504
2023-01-25,42.3021
2023-01-26,40.4313
2023-01-27,43.0839
2023-01-28,43.0839
2023-01-29,43.0839
2023-01-30,43.8434
2023-01-31,44.2044
2023-02-01,43.4909
2023-02-02,39.7427
2023-02-03,39.0432
2023-02-04,39.0432
2023-02-05,39.0432
2023-02-06,43.2273
2023-02-07,41.7115
2023-02-08,40.7432
2023-02-09,39.8698
2023-02-10,42.0211
2023-02-11,42.0211
2023-02-12,42.0211
2023-02-13,43.2523
2023-02-14,41.0425
2023-02-15,40.6301
2023-02-16,40.6301
2023-02-17,44.7393
2023-02-18,44.7393
2023-02-19,44.7393
2023-02-20,44.7393
2023-02-21,51.7886
2023-02-22,52.0128
2023-02-23,52.0512
2023-02-24,52.7173
2023-02-25,52.7173
2023-02-26,52.7173
2023-02-27,53.3871
2023-02-28,50.206
2023-03-01,48.854
2023-03-02,49.0689
2023-03-03,50.4688
2023-03-04,50.4688
2023-03-05,50.4688
2023-03-06,49.4097
2023-03-07,49.257
2023-03-08,49.5566
2023-03-09,48.3525
2023-03-10,48.0789
2023-03-11,48.0789
2023-03-12,48.0789
2023-03-13,51.108
2023-03-14,51.9528
2023-03-15,53.7191
2023-03-16,52.5058
2023-03-17,50.8237
2023-03-18,50.8237
2023-03-19,50.8237
2023-03-20,52.802
