,AVNT US Equity
2021-01-30,49.3028
2021-01-31,49.3028
2021-02-01,53.5691
2021-02-02,53.6412
2021-02-03,53.0871
2021-02-04,52.7834
2021-02-05,54.065
2021-02-06,54.065
2021-02-07,54.065
2021-02-08,56.4722
2021-02-09,57.0631
2021-02-10,55.7581
2021-02-11,58.0498
2021-02-12,59.5022
2021-02-13,59.5022
2021-02-14,59.5022
2021-02-15,59.5022
2021-02-16,58.5159
2021-02-17,58.4158
2021-02-18,56.8063
2021-02-19,59.3413
2021-02-20,59.3413
2021-02-21,59.3413
2021-02-22,59.3941
2021-02-23,58.2203
2021-02-24,60.4145
2021-02-25,55.8392
2021-02-26,55.2976
2021-02-27,55.2976
2021-02-28,55.2976
2021-03-01,58.5519
2021-03-02,58.4297
2021-03-03,62.1116
2021-03-04,57.3691
2021-03-05,60.0869
2021-03-06,60.0869
2021-03-07,60.0869
2021-03-08,60.9262
2021-03-09,60.0779
2021-03-10,62.1133
2021-03-11,63.1006
2021-03-12,64.5477
2021-03-13,64.5477
2021-03-14,64.5477
2021-03-15,64.1838
2021-03-16,62.9884
2021-03-17,64.8775
2021-03-18,65.4627
2021-03-19,64.5315
2021-03-20,64.5315
2021-03-21,64.5315
2021-03-22,59.7902
2021-03-23,51.1697
2021-03-24,52.5841
2021-03-25,56.4393
2021-03-26,57.9702
2021-03-27,57.9702
2021-03-28,57.9702
2021-03-29,54.9207
2021-03-30,55.3402
2021-03-31,54.5256
2021-04-01,55.5484
2021-04-02,55.5484
2021-04-03,55.5484
2021-04-04,55.5484
2021-04-05,57.2876
2021-04-06,56.8046
2021-04-07,55.4127
2021-04-08,55.5847
2021-04-09,56.6079
2021-04-10,56.6079
2021-04-11,56.6079
2021-04-12,57.0021
2021-04-13,55.419
2021-04-14,56.9645
2021-04-15,57.0294
2021-04-16,58.7504
2021-04-17,58.7504
2021-04-18,58.7504
2021-04-19,57.3297
2021-04-20,55.0281
2021-04-21,56.6112
2021-04-22,54.561
2021-04-23,56.8128
2021-04-24,56.8128
2021-04-25,56.8128
2021-04-26,57.5384
2021-04-27,57.0536
2021-04-28,57.3745
2021-04-29,56.6827
2021-04-30,57.6683
2021-05-01,57.6683
2021-05-02,57.6683
2021-05-03,59.7652
2021-05-04,58.8172
2021-05-05,61.3689
2021-05-06,61.5573
2021-05-07,62.2397
2021-05-08,62.2397
2021-05-09,62.2397
2021-05-10,59.6661
2021-05-11,60.7629
2021-05-12,55.6189
2021-05-13,58.2317
2021-05-14,59.6429
2021-05-15,59.6429
2021-05-16,59.6429
2021-05-17,59.063
2021-05-18,56.4295
2021-05-19,54.9226
2021-05-20,54.6382
2021-05-21,54.9906
2021-05-22,54.9906
2021-05-23,54.9906
2021-05-24,55.8861
2021-05-25,52.8494
2021-05-26,54.1009
2021-05-27,55.1431
2021-05-28,55.1814
2021-05-29,55.1814
2021-05-30,55.1814
2021-05-31,55.1814
2021-06-01,56.9488
2021-06-02,54.3729
2021-06-03,54.5894
2021-06-04,54.6298
2021-06-05,54.6298
2021-06-06,54.6298
2021-06-07,53.6893
2021-06-08,53.7326
2021-06-09,52.1659
2021-06-10,50.4954
2021-06-11,52.5082
2021-06-12,52.5082
2021-06-13,52.5082
2021-06-14,50.0405
2021-06-15,52.1829
2021-06-16,51.8404
2021-06-17,46.8905
2021-06-18,44.1918
2021-06-19,44.1918
2021-06-20,44.1918
2021-06-21,47.8958
2021-06-22,47.6912
2021-06-23,48.7113
2021-06-24,47.748
2021-06-25,48.3352
2021-06-26,48.3352
2021-06-27,48.3352
2021-06-28,47.0019
2021-06-29,46.7178
2021-06-30,48.9757
2021-07-01,49.1936
2021-07-02,47.5822
2021-07-03,47.5822
2021-07-04,47.5822
2021-07-05,47.5822
2021-07-06,43.5212
2021-07-07,45.6429
2021-07-08,43.4134
2021-07-09,47.2104
2021-07-10,47.2104
2021-07-11,47.2104
2021-07-12,47.8292
2021-07-13,46.2706
2021-07-14,45.8379
2021-07-15,46.5032
2021-07-16,43.8413
2021-07-17,43.8413
2021-07-18,43.8413
2021-07-19,41.5524
2021-07-20,45.2487
2021-07-21,46.8483
2021-07-22,46.6643
2021-07-23,48.5005
2021-07-24,48.5005
2021-07-25,48.5005
2021-07-26,48.8235
2021-07-27,48.2865
2021-07-28,48.5062
2021-07-29,50.3959
2021-07-30,49.9101
2021-07-31,49.9101
2021-08-01,49.9101
2021-08-02,47.3596
2021-08-03,48.8372
2021-08-04,44.7214
2021-08-05,46.3473
2021-08-06,48.9519
2021-08-07,48.9519
2021-08-08,48.9519
2021-08-09,47.9576
2021-08-10,50.2349
2021-08-11,51.3363
2021-08-12,52.3602
2021-08-13,53.5043
2021-08-14,53.5043
2021-08-15,53.5043
2021-08-16,52.4518
2021-08-17,51.6018
2021-08-18,52.2841
2021-08-19,47.8558
2021-08-20,50.1126
2021-08-21,50.1126
2021-08-22,50.1126
2021-08-23,52.2934
2021-08-24,53.3589
2021-08-25,54.3491
2021-08-26,55.1836
2021-08-27,58.4848
2021-08-28,58.4848
2021-08-29,58.4848
2021-08-30,57.6544
2021-08-31,57.4095
2021-09-01,53.2509
2021-09-02,52.368
2021-09-03,51.2448
2021-09-04,51.2448
2021-09-05,51.2448
2021-09-06,51.2448
2021-09-07,48.419
2021-09-08,46.0525
2021-09-09,47.1796
2021-09-10,45.9911
2021-09-11,45.9911
2021-09-12,45.9911
2021-09-13,47.0203
2021-09-14,45.4893
2021-09-15,47.4124
2021-09-16,46.1491
2021-09-17,43.7079
2021-09-18,43.7079
2021-09-19,43.7079
2021-09-20,42.1436
2021-09-21,41.1666
2021-09-22,43.7821
2021-09-23,47.375
2021-09-24,46.7737
2021-09-25,46.7737
2021-09-26,46.7737
2021-09-27,49.3619
2021-09-28,47.86
2021-09-29,48.3619
2021-09-30,46.298
2021-10-01,47.9126
2021-10-02,47.9126
2021-10-03,47.9126
2021-10-04,48.3024
2021-10-05,50.4367
2021-10-06,48.2598
2021-10-07,51.0279
2021-10-08,50.651
2021-10-09,50.651
2021-10-10,50.651
2021-10-11,50.1244
2021-10-12,50.5595
2021-10-13,50.5595
2021-10-14,54.2381
2021-10-15,57.4303
2021-10-16,57.4303
2021-10-17,57.4303
2021-10-18,56.9945
2021-10-19,57.2878
2021-10-20,59.6473
2021-10-21,60.1189
2021-10-22,61.8667
2021-10-23,61.8667
2021-10-24,61.8667
2021-10-25,65.7718
2021-10-26,66.0855
2021-10-27,59.1821
2021-10-28,61.7212
2021-10-29,58.9095
2021-10-30,58.9095
2021-10-31,58.9095
2021-11-01,61.1181
2021-11-02,60.5199
2021-11-03,61.6053
2021-11-04,64.3587
2021-11-05,64.9164
2021-11-06,64.9164
2021-11-07,64.9164
2021-11-08,65.8519
2021-11-09,66.3857
2021-11-10,63.7799
2021-11-11,65.4461
2021-11-12,65.5611
2021-11-13,65.5611
2021-11-14,65.5611
2021-11-15,66.1583
2021-11-16,68.0192
2021-11-17,68.0329
2021-11-18,67.8229
2021-11-19,65.349
2021-11-20,65.349
2021-11-21,65.349
2021-11-22,64.4986
2021-11-23,65.0821
2021-11-24,63.0569
2021-11-25,63.0569
2021-11-26,57.5783
2021-11-27,57.5783
2021-11-28,57.5783
2021-11-29,57.6541
2021-11-30,51.8376
2021-12-01,50.5353
2021-12-02,55.6628
2021-12-03,53.3693
2021-12-04,53.3693
2021-12-05,53.3693
2021-12-06,54.9832
2021-12-07,54.8088
2021-12-08,53.7288
2021-12-09,51.0526
2021-12-10,52.3959
2021-12-11,52.3959
2021-12-12,52.3959
2021-12-13,48.3388
2021-12-14,48.0745
2021-12-15,48.0745
2021-12-16,47.1201
2021-12-17,47.3889
2021-12-18,47.3889
2021-12-19,47.3889
2021-12-20,44.7059
2021-12-21,49.1213
2021-12-22,50.6477
2021-12-23,51.3431
2021-12-24,51.3431
2021-12-25,51.3431
2021-12-26,51.3431
2021-12-27,53.8785
2021-12-28,54.1407
2021-12-29,55.4688
2021-12-30,52.7955
2021-12-31,53.2231
2022-01-01,53.2231
2022-01-02,53.2231
2022-01-03,54.3127
2022-01-04,56.3238
2022-01-05,53.1141
2022-01-06,53.2112
2022-01-07,52.8263
2022-01-08,52.8263
2022-01-09,52.8263
2022-01-10,49.822
2022-01-11,51.5087
2022-01-12,50.9185
2022-01-13,50.4095
2022-01-14,50.2964
2022-01-15,50.2964
2022-01-16,50.2964
2022-01-17,50.2964
2022-01-18,48.2369
2022-01-19,45.7912
2022-01-20,43.584
2022-01-21,41.5669
2022-01-22,41.5669
2022-01-23,41.5669
2022-01-24,44.562
2022-01-25,43.3655
2022-01-26,42.735
2022-01-27,40.9938
2022-01-28,40.1478
2022-01-29,40.1478
2022-01-30,40.1478
2022-01-31,40.9877
2022-02-01,43.1789
2022-02-02,43.2302
2022-02-03,40.7556
2022-02-04,38.8616
2022-02-05,38.8616
2022-02-06,38.8616
2022-02-07,40.1786
2022-02-08,45.5746
2022-02-09,50.0437
2022-02-10,48.833
2022-02-11,49.2907
2022-02-12,49.2907
2022-02-13,49.2907
2022-02-14,49.2907
2022-02-15,54.4803
2022-02-16,53.9354
2022-02-17,51.4446
2022-02-18,48.8704
2022-02-19,48.8704
2022-02-20,48.8704
2022-02-21,48.8704
2022-02-22,48.5586
2022-02-23,46.2322
2022-02-24,44.6891
2022-02-25,49.9728
2022-02-26,49.9728
2022-02-27,49.9728
2022-02-28,48.986
2022-03-01,45.3665
2022-03-02,48.7892
2022-03-03,48.2878
2022-03-04,45.5808
2022-03-05,45.5808
2022-03-06,45.5808
2022-03-07,40.8566
2022-03-08,40.4007
2022-03-09,45.2526
2022-03-10,44.9913
2022-03-11,44.7537
2022-03-12,44.7537
2022-03-13,44.7537
2022-03-14,44.3541
2022-03-15,44.7043
2022-03-16,48.7283
2022-03-17,50.1633
2022-03-18,49.473
2022-03-19,49.473
2022-03-20,49.473
2022-03-21,49.3851
2022-03-22,48.8998
2022-03-23,46.8707
2022-03-24,46.7138
2022-03-25,46.2686
2022-03-26,46.2686
2022-03-27,46.2686
2022-03-28,45.5678
2022-03-29,49.2766
2022-03-30,46.6908
2022-03-31,44.3506
2022-04-01,45.747
2022-04-02,45.747
2022-04-03,45.747
2022-04-04,45.4223
2022-04-05,43.8794
2022-04-06,41.4013
2022-04-07,41.184
2022-04-08,40.3085
2022-04-09,40.3085
2022-04-10,40.3085
2022-04-11,41.8165
2022-04-12,42.1373
2022-04-13,44.1399
2022-04-14,43.3117
2022-04-15,43.3117
2022-04-16,43.3117
2022-04-17,43.3117
2022-04-18,43.7069
2022-04-19,46.3472
2022-04-20,56.9383
2022-04-21,55.7382
2022-04-22,52.8392
2022-04-23,52.8392
2022-04-24,52.8392
2022-04-25,53.098
2022-04-26,50.178
2022-04-27,50.0565
2022-04-28,50.7267
2022-04-29,48.6473
2022-04-30,48.6473
2022-05-01,48.6473
2022-05-02,48.4541
2022-05-03,49.8949
2022-05-04,53.3953
2022-05-05,49.8301
2022-05-06,47.876
2022-05-07,47.876
2022-05-08,47.876
2022-05-09,46.2097
2022-05-10,44.6037
2022-05-11,43.2724
2022-05-12,43.7988
2022-05-13,45.504
2022-05-14,45.504
2022-05-15,45.504
2022-05-16,44.7695
2022-05-17,48.0863
2022-05-18,46.4152
2022-05-19,45.9937
2022-05-20,45.5005
2022-05-21,45.5005
2022-05-22,45.5005
2022-05-23,47.5373
2022-05-24,46.2267
2022-05-25,48.4786
2022-05-26,49.9129
2022-05-27,51.4022
2022-05-28,51.4022
2022-05-29,51.4022
2022-05-30,51.4022
2022-05-31,50.4304
2022-06-01,49.4629
2022-06-02,53.8646
2022-06-03,53.3075
2022-06-04,53.3075
2022-06-05,53.3075
2022-06-06,54.1699
2022-06-07,55.6969
2022-06-08,52.4543
2022-06-09,51.6995
2022-06-10,46.3364
2022-06-11,46.3364
2022-06-12,46.3364
2022-06-13,43.0118
2022-06-14,42.3523
2022-06-15,42.4882
2022-06-16,37.2763
2022-06-17,38.4501
2022-06-18,38.4501
2022-06-19,38.4501
2022-06-20,38.4501
2022-06-21,38.8251
2022-06-22,38.6967
2022-06-23,38.0973
2022-06-24,42.9833
2022-06-25,42.9833
2022-06-26,42.9833
2022-06-27,41.3237
2022-06-28,40.5605
2022-06-29,39.8394
2022-06-30,39.0677
2022-07-01,37.9404
2022-07-02,37.9404
2022-07-03,37.9404
2022-07-04,37.9404
2022-07-05,36.9902
2022-07-06,36.7075
2022-07-07,39.7806
2022-07-08,39.1165
2022-07-09,39.1165
2022-07-10,39.1165
2022-07-11,38.9902
2022-07-12,39.3055
2022-07-13,39.2605
2022-07-14,39.0909
2022-07-15,41.8555
2022-07-16,41.8555
2022-07-17,41.8555
2022-07-18,42.4787
2022-07-19,47.3247
2022-07-20,47.2879
2022-07-21,48.0402
2022-07-22,47.8244
2022-07-23,47.8244
2022-07-24,47.8244
2022-07-25,49.1976
2022-07-26,45.163
2022-07-27,48.6093
2022-07-28,48.3442
2022-07-29,48.4895
2022-07-30,48.4895
2022-07-31,48.4895
2022-08-01,48.0501
2022-08-02,46.3135
2022-08-03,48.2696
2022-08-04,48.6825
2022-08-05,49.6025
2022-08-06,49.6025
2022-08-07,49.6025
2022-08-08,50.691
2022-08-09,50.7351
2022-08-10,54.3022
2022-08-11,52.4652
2022-08-12,59.59
2022-08-13,59.59
2022-08-14,59.59
2022-08-15,60.0106
2022-08-16,60.499
2022-08-17,56.2362
2022-08-18,56.8283
2022-08-19,55.9776
2022-08-20,55.9776
2022-08-21,55.9776
2022-08-22,52.014
2022-08-23,52.7907
2022-08-24,52.1668
2022-08-25,54.3969
2022-08-26,50.1815
2022-08-27,50.1815
2022-08-28,50.1815
2022-08-29,48.9059
2022-08-30,48.6613
2022-08-31,47.9738
2022-09-01,46.9075
2022-09-02,45.9269
2022-09-03,45.9269
2022-09-04,45.9269
2022-09-05,45.9269
2022-09-06,41.0448
2022-09-07,45.0388
2022-09-08,46.2155
2022-09-09,48.1051
2022-09-10,48.1051
2022-09-11,48.1051
2022-09-12,47.9077
2022-09-13,43.477
2022-09-14,40.8563
2022-09-15,40.0855
2022-09-16,38.3472
2022-09-17,38.3472
2022-09-18,38.3472
2022-09-19,40.6708
2022-09-20,39.078
2022-09-21,37.4171
2022-09-22,37.1835
2022-09-23,35.5267
2022-09-24,35.5267
2022-09-25,35.5267
2022-09-26,34.2398
2022-09-27,32.0955
2022-09-28,33.2847
2022-09-29,32.2292
2022-09-30,31.8732
2022-10-01,31.8732
2022-10-02,31.8732
2022-10-03,36.5828
2022-10-04,39.7324
2022-10-05,38.61
2022-10-06,37.7506
2022-10-07,35.6784
2022-10-08,35.6784
2022-10-09,35.6784
2022-10-10,35.4284
2022-10-11,35.1855
2022-10-12,35.346
2022-10-13,36.3934
2022-10-14,37.8742
2022-10-15,37.8742
2022-10-16,37.8742
2022-10-17,41.3605
2022-10-18,43.2376
2022-10-19,41.6736
2022-10-20,40.6885
2022-10-21,42.4788
2022-10-22,42.4788
2022-10-23,42.4788
2022-10-24,42.3528
2022-10-25,44.4815
2022-10-26,44.8815
2022-10-27,44.8639
2022-10-28,45.8524
2022-10-29,45.8524
2022-10-30,45.8524
2022-10-31,45.608
2022-11-01,46.7374
2022-11-02,36.413
2022-11-03,36.0264
2022-11-04,37.4451
2022-11-05,37.4451
2022-11-06,37.4451
2022-11-07,38.7622
2022-11-08,38.7844
2022-11-09,38.3241
2022-11-10,45.0505
2022-11-11,47.4659
2022-11-12,47.4659
2022-11-13,47.4659
2022-11-14,47.6308
2022-11-15,47.3235
2022-11-16,46.4284
2022-11-17,44.9731
2022-11-18,46.0113
2022-11-19,46.0113
2022-11-20,46.0113
2022-11-21,44.6943
2022-11-22,47.7675
2022-11-23,48.919
2022-11-24,48.919
2022-11-25,48.919
2022-11-26,48.919
2022-11-27,48.919
2022-11-28,46.7675
2022-11-29,47.9614
2022-11-30,50.4739
2022-12-01,51.5066
2022-12-02,52.4026
2022-12-03,52.4026
2022-12-04,52.4026
2022-12-05,50.3765
2022-12-06,48.6242
2022-12-07,48.6445
2022-12-08,48.9576
2022-12-09,49.8432
2022-12-10,49.8432
2022-12-11,49.8432
2022-12-12,50.6862
2022-12-13,51.8581
2022-12-14,50.6355
2022-12-15,48.2389
2022-12-16,48.5108
2022-12-17,48.5108
2022-12-18,48.5108
2022-12-19,46.6515
2022-12-20,48.1694
2022-12-21,50.5861
2022-12-22,47.6293
2022-12-23,49.3693
2022-12-24,49.3693
2022-12-25,49.3693
2022-12-26,49.3693
2022-12-27,49.523
2022-12-28,47.3557
2022-12-29,50.2276
2022-12-30,49.5606
2022-12-31,49.5606
2023-01-01,49.5606
2023-01-02,49.5606
2023-01-03,50.0256
2023-01-04,53.5684
2023-01-05,54.1686
2023-01-06,57.7817
2023-01-07,57.7817
2023-01-08,57.7817
2023-01-09,57.7082
2023-01-10,58.8459
2023-01-11,58.9728
2023-01-12,57.8915
2023-01-13,58.7689
2023-01-14,58.7689
2023-01-15,58.7689
2023-01-16,58.7689
2023-01-17,57.6345
2023-01-18,56.7974
2023-01-19,55.2184
2023-01-20,57.9256
2023-01-21,57.9256
2023-01-22,57.9256
2023-01-23,59.4436
2023-01-24,58.8872
2023-01-25,58.6035
2023-01-26,59.6101
2023-01-27,60.1316
2023-01-28,60.1316
2023-01-29,60.1316
2023-01-30,59.1591
2023-01-31,61.1883
2023-02-01,62.4056
2023-02-02,65.0181
2023-02-03,61.3385
2023-02-04,61.3385
2023-02-05,61.3385
2023-02-06,58.5888
2023-02-07,59.5178
2023-02-08,56.4604
2023-02-09,52.6625
2023-02-10,51.762
2023-02-11,51.762
2023-02-12,51.762
2023-02-13,53.9281
2023-02-14,53.3636
2023-02-15,60.3776
2023-02-16,59.5157
2023-02-17,60.9333
2023-02-18,60.9333
2023-02-19,60.9333
2023-02-20,60.9333
2023-02-21,56.9512
2023-02-22,58.161
2023-02-23,58.2976
2023-02-24,59.4781
2023-02-25,59.4781
2023-02-26,59.4781
2023-02-27,60.3366
2023-02-28,60.9573
2023-03-01,61.3464
2023-03-02,61.536
2023-03-03,62.3012
2023-03-04,62.3012
2023-03-05,62.3012
2023-03-06,58.1657
2023-03-07,55.6997
2023-03-08,56.1705
2023-03-09,53.2208
2023-03-10,50.2646
2023-03-11,50.2646
2023-03-12,50.2646
2023-03-13,48.5864
2023-03-14,51.4169
2023-03-15,47.3137
2023-03-16,48.9898
2023-03-17,47.6376
2023-03-18,47.6376
