,HES US Equity
2021-02-18,56.1768
2021-02-19,59.002
2021-02-20,59.002
2021-02-21,59.002
2021-02-22,60.68
2021-02-23,63.1122
2021-02-24,63.5541
2021-02-25,60.9792
2021-02-26,59.0556
2021-02-27,59.0556
2021-02-28,59.0556
2021-03-01,59.0556
2021-03-02,57.9609
2021-03-03,60.7019
2021-03-04,63.376
2021-03-05,66.5526
2021-03-06,66.5526
2021-03-07,66.5526
2021-03-08,64.8281
2021-03-09,60.5995
2021-03-10,60.9131
2021-03-11,62.7232
2021-03-12,61.8218
2021-03-13,61.8218
2021-03-14,61.8218
2021-03-15,60.5236
2021-03-16,57.7561
2021-03-17,59.3498
2021-03-18,55.2157
2021-03-19,56.3647
2021-03-20,56.3647
2021-03-21,56.3647
2021-03-22,56.2374
2021-03-23,54.4565
2021-03-24,56.4218
2021-03-25,56.2678
2021-03-26,59.251
2021-03-27,59.251
2021-03-28,59.251
2021-03-29,58.383
2021-03-30,57.6812
2021-03-31,57.331
2021-04-01,60.6172
2021-04-02,60.6172
2021-04-03,60.6172
2021-04-04,60.6172
2021-04-05,56.1441
2021-04-06,56.7827
2021-04-07,58.123
2021-04-08,58.4886
2021-04-09,58.8162
2021-04-10,58.8162
2021-04-11,58.8162
2021-04-12,57.7333
2021-04-13,54.7634
2021-04-14,56.4673
2021-04-15,54.3954
2021-04-16,52.9739
2021-04-17,52.9739
2021-04-18,52.9739
2021-04-19,53.0359
2021-04-20,51.0983
2021-04-21,51.4171
2021-04-22,50.2485
2021-04-23,50.5623
2021-04-24,50.5623
2021-04-25,50.5623
2021-04-26,51.569
2021-04-27,54.152
2021-04-28,59.4873
2021-04-29,60.1858
2021-04-30,57.3355
2021-05-01,57.3355
2021-05-02,57.3355
2021-05-03,59.5061
2021-05-04,59.6887
2021-05-05,62.819
2021-05-06,63.085
2021-05-07,64.0553
2021-05-08,64.0553
2021-05-09,64.0553
2021-05-10,64.0789
2021-05-11,62.0942
2021-05-12,62.0801
2021-05-13,59.722
2021-05-14,63.8408
2021-05-15,63.8408
2021-05-16,63.8408
2021-05-17,65.4111
2021-05-18,63.1969
2021-05-19,60.5185
2021-05-20,59.5428
2021-05-21,59.517
2021-05-22,59.517
2021-05-23,59.517
2021-05-24,61.4593
2021-05-25,59.1624
2021-05-26,60.5238
2021-05-27,61.5295
2021-05-28,59.7177
2021-05-29,59.7177
2021-05-30,59.7177
2021-05-31,59.7177
2021-06-01,62.9699
2021-06-02,63.4567
2021-06-03,62.2474
2021-06-04,63.3863
2021-06-05,63.3863
2021-06-06,63.3863
2021-06-07,63.4906
2021-06-08,64.4025
2021-06-09,62.5434
2021-06-10,62.672
2021-06-11,63.2379
2021-06-12,63.2379
2021-06-13,63.2379
2021-06-14,62.0961
2021-06-15,63.8634
2021-06-16,60.7142
2021-06-17,56.801
2021-06-18,55.1718
2021-06-19,55.1718
2021-06-20,55.1718
2021-06-21,60.6856
2021-06-22,58.4957
2021-06-23,58.0937
2021-06-24,58.2825
2021-06-25,59.0279
2021-06-26,59.0279
2021-06-27,59.0279
2021-06-28,55.1258
2021-06-29,55.1356
2021-06-30,56.2492
2021-07-01,57.7563
2021-07-02,56.8276
2021-07-03,56.8276
2021-07-04,56.8276
2021-07-05,56.8276
2021-07-06,53.1558
2021-07-07,51.0558
2021-07-08,50.2301
2021-07-09,51.7675
2021-07-10,51.7675
2021-07-11,51.7675
2021-07-12,52.404
2021-07-13,51.5806
2021-07-14,47.6309
2021-07-15,45.5697
2021-07-16,43.6171
2021-07-17,43.6171
2021-07-18,43.6171
2021-07-19,41.1489
2021-07-20,41.8868
2021-07-21,44.4047
2021-07-22,43.1741
2021-07-23,42.5961
2021-07-24,42.5961
2021-07-25,42.5961
2021-07-26,44.433
2021-07-27,42.7226
2021-07-28,46.7834
2021-07-29,46.9762
2021-07-30,45.7461
2021-07-31,45.7461
2021-08-01,45.7461
2021-08-02,43.195
2021-08-03,44.6359
2021-08-04,41.7937
2021-08-05,43.3884
2021-08-06,43.333
2021-08-07,43.333
2021-08-08,43.333
2021-08-09,41.9477
2021-08-10,43.1632
2021-08-11,43.3782
2021-08-12,42.6036
2021-08-13,40.6549
2021-08-14,40.6549
2021-08-15,40.6549
2021-08-16,38.4537
2021-08-17,37.5547
2021-08-18,36.1841
2021-08-19,35.2619
2021-08-20,36.3276
2021-08-21,36.3276
2021-08-22,36.3276
2021-08-23,39.7433
2021-08-24,41.6618
2021-08-25,43.1569
2021-08-26,41.3093
2021-08-27,44.4181
2021-08-28,44.4181
2021-08-29,44.4181
2021-08-30,43.6661
2021-08-31,43.3408
2021-09-01,43.4201
2021-09-02,46.5899
2021-09-03,45.1434
2021-09-04,45.1434
2021-09-05,45.1434
2021-09-06,45.1434
2021-09-07,45.4013
2021-09-08,43.8758
2021-09-09,43.7694
2021-09-10,42.8978
2021-09-11,42.8978
2021-09-12,42.8978
2021-09-13,47.7118
2021-09-14,45.2711
2021-09-15,49.7325
2021-09-16,49.189
2021-09-17,48.2757
2021-09-18,48.2757
2021-09-19,48.2757
2021-09-20,44.3873
2021-09-21,44.1024
2021-09-22,48.261
2021-09-23,52.3176
2021-09-24,52.9471
2021-09-25,52.9471
2021-09-26,52.9471
2021-09-27,56.4592
2021-09-28,55.9336
2021-09-29,55.5845
2021-09-30,55.287
2021-10-01,58.0986
2021-10-02,58.0986
2021-10-03,58.0986
2021-10-04,59.5237
2021-10-05,60.6465
2021-10-06,59.0786
2021-10-07,59.718
2021-10-08,64.1194
2021-10-09,64.1194
2021-10-10,64.1194
2021-10-11,64.6247
2021-10-12,64.7713
2021-10-13,63.6658
2021-10-14,64.2118
2021-10-15,64.378
2021-10-16,64.378
2021-10-17,64.378
2021-10-18,62.9386
2021-10-19,63.7354
2021-10-20,62.9397
2021-10-21,59.9978
2021-10-22,61.0363
2021-10-23,61.0363
2021-10-24,61.0363
2021-10-25,60.8339
2021-10-26,61.4665
2021-10-27,55.2767
2021-10-28,53.9743
2021-10-29,52.6539
2021-10-30,52.6539
2021-10-31,52.6539
2021-11-01,54.8127
2021-11-02,52.0304
2021-11-03,51.2316
2021-11-04,51.8057
2021-11-05,52.2842
2021-11-06,52.2842
2021-11-07,52.2842
2021-11-08,56.4
2021-11-09,56.257
2021-11-10,50.8037
2021-11-11,50.266
2021-11-12,51.2228
2021-11-13,51.2228
2021-11-14,51.2228
2021-11-15,51.3579
2021-11-16,50.1955
2021-11-17,48.5095
2021-11-18,49.5444
2021-11-19,44.465
2021-11-20,44.465
2021-11-21,44.465
2021-11-22,46.3416
2021-11-23,50.7774
2021-11-24,50.8515
2021-11-25,50.8515
2021-11-26,45.2084
2021-11-27,45.2084
2021-11-28,45.2084
2021-11-29,45.2421
2021-11-30,43.8056
2021-12-01,42.3171
2021-12-02,47.1106
2021-12-03,45.9478
2021-12-04,45.9478
2021-12-05,45.9478
2021-12-06,47.3145
2021-12-07,50.1754
2021-12-08,50.7562
2021-12-09,48.9455
2021-12-10,49.3688
2021-12-11,49.3688
2021-12-12,49.3688
2021-12-13,47.2913
2021-12-14,46.6797
2021-12-15,45.9096
2021-12-16,46.1886
2021-12-17,42.4075
2021-12-18,42.4075
2021-12-19,42.4075
2021-12-20,42.017
2021-12-21,45.9045
2021-12-22,45.5336
2021-12-23,44.9363
2021-12-24,44.9363
2021-12-25,44.9363
2021-12-26,44.9363
2021-12-27,47.3778
2021-12-28,47.0419
2021-12-29,46.4127
2021-12-30,45.6771
2021-12-31,45.7648
2022-01-01,45.7648
2022-01-02,45.7648
2022-01-03,49.1144
2022-01-04,53.789
2022-01-05,53.4058
2022-01-06,57.5925
2022-01-07,58.7801
2022-01-08,58.7801
2022-01-09,58.7801
2022-01-10,57.008
2022-01-11,61.0491
2022-01-12,62.2064
2022-01-13,61.0249
2022-01-14,61.9272
2022-01-15,61.9272
2022-01-16,61.9272
2022-01-17,61.9272
2022-01-18,62.2364
2022-01-19,61.0189
2022-01-20,58.2163
2022-01-21,56.6907
2022-01-22,56.6907
2022-01-23,56.6907
2022-01-24,57.6328
2022-01-25,59.9991
2022-01-26,55.6211
2022-01-27,57.2847
2022-01-28,58.3828
2022-01-29,58.3828
2022-01-30,58.3828
2022-01-31,59.437
2022-02-01,60.4101
2022-02-02,59.9185
2022-02-03,58.5629
2022-02-04,61.5339
2022-02-05,61.5339
2022-02-06,61.5339
2022-02-07,61.035
2022-02-08,58.6731
2022-02-09,58.6731
2022-02-10,57.5437
2022-02-11,60.8031
2022-02-12,60.8031
2022-02-13,60.8031
2022-02-14,58.9908
2022-02-15,57.1448
2022-02-16,58.0875
2022-02-17,58.0135
2022-02-18,57.5959
2022-02-19,57.5959
2022-02-20,57.5959
2022-02-21,57.5959
2022-02-22,57.5959
2022-02-23,57.6651
2022-02-24,58.9708
2022-02-25,61.0961
2022-02-26,61.0961
2022-02-27,61.0961
2022-02-28,64.1086
2022-03-01,64.3826
2022-03-02,64.6943
2022-03-03,63.4548
2022-03-04,63.6394
2022-03-05,63.6394
2022-03-06,63.6394
2022-03-07,57.8144
2022-03-08,57.1464
2022-03-09,57.2282
2022-03-10,58.6766
2022-03-11,54.4493
2022-03-12,54.4493
2022-03-13,54.4493
2022-03-14,53.9364
2022-03-15,52.4914
2022-03-16,54.3607
2022-03-17,56.873
2022-03-18,57.1487
2022-03-19,57.1487
2022-03-20,57.1487
2022-03-21,62.9863
2022-03-22,60.018
2022-03-23,63.6486
2022-03-24,63.8612
2022-03-25,65.7005
2022-03-26,65.7005
2022-03-27,65.7005
2022-03-28,63.5397
2022-03-29,63.7403
2022-03-30,64.3935
2022-03-31,62.3631
2022-04-01,63.8748
2022-04-02,63.8748
2022-04-03,63.8748
2022-04-04,64.4206
2022-04-05,61.6373
2022-04-06,60.6213
2022-04-07,61.7339
2022-04-08,65.3234
2022-04-09,65.3234
2022-04-10,65.3234
2022-04-11,63.8373
2022-04-12,64.4591
2022-04-13,65.9239
2022-04-14,65.9882
2022-04-15,65.9882
2022-04-16,65.9882
2022-04-17,65.9882
2022-04-18,66.7031
2022-04-19,64.8099
2022-04-20,65.1941
2022-04-21,58.9253
2022-04-22,54.6331
2022-04-23,54.6331
2022-04-24,54.6331
2022-04-25,50.6998
2022-04-26,49.6002
2022-04-27,50.8292
2022-04-28,53.0665
2022-04-29,50.9866
2022-04-30,50.9866
2022-05-01,50.9866
2022-05-02,50.3099
2022-05-03,54.3769
2022-05-04,58.0479
2022-05-05,56.111
2022-05-06,61.4355
2022-05-07,61.4355
2022-05-08,61.4355
2022-05-09,52.4235
2022-05-10,51.7074
2022-05-11,54.3417
2022-05-12,53.3435
2022-05-13,57.0364
2022-05-14,57.0364
2022-05-15,57.0364
2022-05-16,58.5932
2022-05-17,59.3827
2022-05-18,56.0802
2022-05-19,55.4996
2022-05-20,55.4293
2022-05-21,55.4293
2022-05-22,55.4293
2022-05-23,57.6665
2022-05-24,58.1218
2022-05-25,59.045
2022-05-26,59.8769
2022-05-27,61.3894
2022-05-28,61.3894
2022-05-29,61.3894
2022-05-30,61.3894
2022-05-31,61.1974
2022-06-01,63.6506
2022-06-02,62.5301
2022-06-03,63.44
2022-06-04,63.44
2022-06-05,63.44
2022-06-06,62.2201
2022-06-07,63.6221
2022-06-08,63.9292
2022-06-09,61.2266
2022-06-10,61.7442
2022-06-11,61.7442
2022-06-12,61.7442
2022-06-13,56.1704
2022-06-14,55.2533
2022-06-15,52.8798
2022-06-16,46.8362
2022-06-17,43.2983
2022-06-18,43.2983
2022-06-19,43.2983
2022-06-20,43.2983
2022-06-21,46.7672
2022-06-22,44.2377
2022-06-23,42.1066
2022-06-24,43.7477
2022-06-25,43.7477
2022-06-26,43.7477
2022-06-27,47.2467
2022-06-28,50.8252
2022-06-29,48.764
2022-06-30,46.9058
2022-07-01,46.6077
2022-07-02,46.6077
2022-07-03,46.6077
2022-07-04,46.6077
2022-07-05,42.9144
2022-07-06,41.6621
2022-07-07,44.4324
2022-07-08,44.6009
2022-07-09,44.6009
2022-07-10,44.6009
2022-07-11,43.6971
2022-07-12,41.8159
2022-07-13,42.7174
2022-07-14,41.8527
2022-07-15,42.5579
2022-07-16,42.5579
2022-07-17,42.5579
2022-07-18,45.6209
2022-07-19,48.2986
2022-07-20,48.802
2022-07-21,47.8953
2022-07-22,46.7603
2022-07-23,46.7603
2022-07-24,46.7603
2022-07-25,49.8376
2022-07-26,49.1932
2022-07-27,50.0773
2022-07-28,51.6064
2022-07-29,53.5362
2022-07-30,53.5362
2022-07-31,53.5362
2022-08-01,51.1442
2022-08-02,51.6653
2022-08-03,49.2007
2022-08-04,45.8765
2022-08-05,47.7831
2022-08-06,47.7831
2022-08-07,47.7831
2022-08-08,48.4649
2022-08-09,50.0534
2022-08-10,50.6668
2022-08-11,53.3376
2022-08-12,54.2278
2022-08-13,54.2278
2022-08-14,54.2278
2022-08-15,52.7391
2022-08-16,52.3575
2022-08-17,53.4802
2022-08-18,55.8677
2022-08-19,55.6753
2022-08-20,55.6753
2022-08-21,55.6753
2022-08-22,55.3832
2022-08-23,57.6315
2022-08-24,59.2558
2022-08-25,60.061
2022-08-26,60.0206
2022-08-27,60.0206
2022-08-28,60.0206
2022-08-29,61.1076
2022-08-30,57.4953
2022-08-31,56.4648
2022-09-01,53.2731
2022-09-02,55.9276
2022-09-03,55.9276
2022-09-04,55.9276
2022-09-05,55.9276
2022-09-06,54.8649
2022-09-07,53.8002
2022-09-08,53.8877
2022-09-09,56.5473
2022-09-10,56.5473
2022-09-11,56.5473
2022-09-12,59.0361
2022-09-13,56.609
2022-09-14,58.987
2022-09-15,56.6883
2022-09-16,54.6237
2022-09-17,54.6237
2022-09-18,54.6237
2022-09-19,53.6797
2022-09-20,53.0155
2022-09-21,51.3783
2022-09-22,49.7041
2022-09-23,43.9434
2022-09-24,43.9434
2022-09-25,43.9434
2022-09-26,41.9618
2022-09-27,42.2062
2022-09-28,46.9666
2022-09-29,47.4879
2022-09-30,47.4018
2022-10-01,47.4018
2022-10-02,47.4018
2022-10-03,52.08
2022-10-04,55.8701
2022-10-05,57.2239
2022-10-06,58.8316
2022-10-07,57.4289
2022-10-08,57.4289
2022-10-09,57.4289
2022-10-10,56.5208
2022-10-11,54.8648
2022-10-12,55.6296
2022-10-13,57.3602
2022-10-14,53.3021
2022-10-15,53.3021
2022-10-16,53.3021
2022-10-17,54.4891
2022-10-18,54.9739
2022-10-19,56.5563
2022-10-20,57.1272
2022-10-21,59.713
2022-10-22,59.713
2022-10-23,59.713
2022-10-24,60.0254
2022-10-25,59.6665
2022-10-26,62.6306
2022-10-27,62.2399
2022-10-28,61.3022
2022-10-29,61.3022
2022-10-30,61.3022
2022-10-31,61.5875
2022-11-01,62.6249
2022-11-02,60.4198
2022-11-03,61.2473
2022-11-04,63.3148
2022-11-05,63.3148
2022-11-06,63.3148
2022-11-07,64.2978
2022-11-08,63.9369
2022-11-09,56.2573
2022-11-10,57.3249
2022-11-11,60.0433
2022-11-12,60.0433
2022-11-13,60.0433
2022-11-14,59.9951
2022-11-15,61.7776
2022-11-16,59.8541
2022-11-17,59.833
2022-11-18,57.9451
2022-11-19,57.9451
2022-11-20,57.9451
2022-11-21,55.8567
2022-11-22,59.4018
2022-11-23,57.2773
2022-11-24,57.2773
2022-11-25,57.1851
2022-11-26,57.1851
2022-11-27,57.1851
2022-11-28,53.8275
2022-11-29,55.1076
2022-11-30,56.0955
2022-12-01,55.7405
2022-12-02,56.0865
2022-12-03,56.0865
2022-12-04,56.0865
2022-12-05,53.7905
2022-12-06,50.6746
2022-12-07,50.1676
2022-12-08,49.3586
2022-12-09,46.9333
2022-12-10,46.9333
2022-12-11,46.9333
2022-12-12,49.9235
2022-12-13,51.6754
2022-12-14,51.0554
2022-12-15,50.1374
2022-12-16,49.3437
2022-12-17,49.3437
2022-12-18,49.3437
2022-12-19,49.7408
2022-12-20,51.2583
2022-12-21,53.8505
2022-12-22,50.6046
2022-12-23,54.2518
2022-12-24,54.2518
2022-12-25,54.2518
2022-12-26,54.2518
2022-12-27,55.1802
2022-12-28,52.1611
2022-12-29,53.3889
2022-12-30,53.918
2022-12-31,53.918
2023-01-01,53.918
2023-01-02,53.918
2023-01-03,49.4983
2023-01-04,50.6729
2023-01-05,52.9956
2023-01-06,54.5317
2023-01-07,54.5317
2023-01-08,54.5317
2023-01-09,54.8038
2023-01-10,54.4151
2023-01-11,55.306
2023-01-12,58.1505
2023-01-13,58.8817
2023-01-14,58.8817
2023-01-15,58.8817
2023-01-16,58.8817
2023-01-17,58.4817
2023-01-18,57.8359
2023-01-19,59.4345
2023-01-20,59.931
2023-01-21,59.931
2023-01-22,59.931
2023-01-23,60.1184
2023-01-24,59.1016
2023-01-25,61.2269
2023-01-26,62.5086
2023-01-27,59.1833
2023-01-28,59.1833
2023-01-29,59.1833
2023-01-30,55.8944
2023-01-31,54.763
2023-02-01,50.848
2023-02-02,47.6012
2023-02-03,46.9144
2023-02-04,46.9144
2023-02-05,46.9144
2023-02-06,46.7587
2023-02-07,50.5157
2023-02-08,50.1844
2023-02-09,48.9001
2023-02-10,52.4815
2023-02-11,52.4815
2023-02-12,52.4815
2023-02-13,52.7292
2023-02-14,53.2973
2023-02-15,51.9782
2023-02-16,50.5088
2023-02-17,45.6224
2023-02-18,45.6224
2023-02-19,45.6224
2023-02-20,45.6224
2023-02-21,45.8526
2023-02-22,45.1521
2023-02-23,45.958
2023-02-24,48.0824
2023-02-25,48.0824
2023-02-26,48.0824
2023-02-27,48.039
2023-02-28,45.5012
2023-03-01,47.6635
2023-03-02,49.2392
2023-03-03,49.8341
2023-03-04,49.8341
2023-03-05,49.8341
2023-03-06,50.0934
2023-03-07,47.0789
2023-03-08,46.4473
2023-03-09,45.2289
2023-03-10,42.976
2023-03-11,42.976
2023-03-12,42.976
2023-03-13,40.3578
2023-03-14,40.3969
2023-03-15,36.4043
2023-03-16,39.4609
2023-03-17,38.2872
2023-03-18,38.2872
2023-03-19,38.2872
