,ZUMZ US Equity
2020-04-01,29.8578
2020-04-02,29.4368
2020-04-03,29.4646
2020-04-04,29.4646
2020-04-05,29.4646
2020-04-06,36.154
2020-04-07,40.8087
2020-04-08,44.2577
2020-04-09,46.233
2020-04-10,46.233
2020-04-11,46.233
2020-04-12,46.233
2020-04-13,45.1876
2020-04-14,45.7151
2020-04-15,44.6291
2020-04-16,43.8616
2020-04-17,46.4366
2020-04-18,46.4366
2020-04-19,46.4366
2020-04-20,44.4122
2020-04-21,43.5904
2020-04-22,41.7417
2020-04-23,41.4948
2020-04-24,41.9828
2020-04-25,41.9828
2020-04-26,41.9828
2020-04-27,46.7838
2020-04-28,47.5452
2020-04-29,49.7753
2020-04-30,47.1017
2020-05-01,47.3921
2020-05-02,47.3921
2020-05-03,47.3921
2020-05-04,45.7468
2020-05-05,45.0653
2020-05-06,44.097
2020-05-07,43.8235
2020-05-08,46.32
2020-05-09,46.32
2020-05-10,46.32
2020-05-11,47.013
2020-05-12,44.5093
2020-05-13,42.9598
2020-05-14,42.406
2020-05-15,44.6431
2020-05-16,44.6431
2020-05-17,44.6431
2020-05-18,48.124
2020-05-19,46.8112
2020-05-20,46.7745
2020-05-21,50.4671
2020-05-22,49.5396
2020-05-23,49.5396
2020-05-24,49.5396
2020-05-25,49.5396
2020-05-26,53.2264
2020-05-27,56.4517
2020-05-28,55.2591
2020-05-29,54.5717
2020-05-30,54.5717
2020-05-31,54.5717
2020-06-01,55.1153
2020-06-02,57.6696
2020-06-03,59.8513
2020-06-04,61.9772
2020-06-05,62.3324
2020-06-06,62.3324
2020-06-07,62.3324
2020-06-08,63.3144
2020-06-09,60.2026
2020-06-10,56.7133
2020-06-11,53.5778
2020-06-12,54.8453
2020-06-13,54.8453
2020-06-14,54.8453
2020-06-15,55.782
2020-06-16,57.8475
2020-06-17,55.5361
2020-06-18,56.9097
2020-06-19,54.4982
2020-06-20,54.4982
2020-06-21,54.4982
2020-06-22,56.5394
2020-06-23,56.423
2020-06-24,53.5263
2020-06-25,52.6011
2020-06-26,52.4526
2020-06-27,52.4526
2020-06-28,52.4526
2020-06-29,55.2782
2020-06-30,54.7529
2020-07-01,55.0312
2020-07-02,55.3322
2020-07-03,55.3322
2020-07-04,55.3322
2020-07-05,55.3322
2020-07-06,55.724
2020-07-07,52.8275
2020-07-08,53.0455
2020-07-09,50.4148
2020-07-10,51.123
2020-07-11,51.123
2020-07-12,51.123
2020-07-13,50.2994
2020-07-14,50.7201
2020-07-15,52.195
2020-07-16,52.2349
2020-07-17,51.4123
2020-07-18,51.4123
2020-07-19,51.4123
2020-07-20,49.4316
2020-07-21,51.164
2020-07-22,51.6087
2020-07-23,53.8641
2020-07-24,50.5335
2020-07-25,50.5335
2020-07-26,50.5335
2020-07-27,49.7854
2020-07-28,50.0042
2020-07-29,50.2285
2020-07-30,46.6759
2020-07-31,45.1452
2020-08-01,45.1452
2020-08-02,45.1452
2020-08-03,43.0321
2020-08-04,46.5164
2020-08-05,46.8797
2020-08-06,45.0399
2020-08-07,47.5363
2020-08-08,47.5363
2020-08-09,47.5363
2020-08-10,48.6866
2020-08-11,49.3275
2020-08-12,49.4626
2020-08-13,49.0343
2020-08-14,49.628
2020-08-15,49.628
2020-08-16,49.628
2020-08-17,51.4082
2020-08-18,48.0779
2020-08-19,46.5821
2020-08-20,45.9181
2020-08-21,46.9774
2020-08-22,46.9774
2020-08-23,46.9774
2020-08-24,49.2775
2020-08-25,50.9631
2020-08-26,53.3888
2020-08-27,54.4579
2020-08-28,52.9015
2020-08-29,52.9015
2020-08-30,52.9015
2020-08-31,51.8628
2020-09-01,53.6774
2020-09-02,56.5044
2020-09-03,55.4159
2020-09-04,55.0762
2020-09-05,55.0762
2020-09-06,55.0762
2020-09-07,55.0762
2020-09-08,56.1459
2020-09-09,53.8131
2020-09-10,49.6426
2020-09-11,56.2675
2020-09-12,56.2675
2020-09-13,56.2675
2020-09-14,60.6209
2020-09-15,57.2489
2020-09-16,58.7576
2020-09-17,59.2075
2020-09-18,57.3984
2020-09-19,57.3984
2020-09-20,57.3984
2020-09-21,54.2443
2020-09-22,54.3314
2020-09-23,52.2723
2020-09-24,51.4057
2020-09-25,51.4444
2020-09-26,51.4444
2020-09-27,51.4444
2020-09-28,52.4443
2020-09-29,52.4006
2020-09-30,52.7474
2020-10-01,52.6307
2020-10-02,53.4823
2020-10-03,53.4823
2020-10-04,53.4823
2020-10-05,54.8061
2020-10-06,54.0733
2020-10-07,57.2726
2020-10-08,59.0399
2020-10-09,59.5372
2020-10-10,59.5372
2020-10-11,59.5372
2020-10-12,59.4543
2020-10-13,59.8784
2020-10-14,61.2508
2020-10-15,62.1257
2020-10-16,61.2131
2020-10-17,61.2131
2020-10-18,61.2131
2020-10-19,57.5956
2020-10-20,55.9676
2020-10-21,54.6407
2020-10-22,56.596
2020-10-23,57.106
2020-10-24,57.106
2020-10-25,57.106
2020-10-26,55.8334
2020-10-27,53.9804
2020-10-28,51.1746
2020-10-29,51.4794
2020-10-30,48.6519
2020-10-31,48.6519
2020-11-01,48.6519
2020-11-02,52.0202
2020-11-03,53.5619
2020-11-04,51.1611
2020-11-05,54.2545
2020-11-06,52.8447
2020-11-07,52.8447
2020-11-08,52.8447
2020-11-09,62.1022
2020-11-10,61.309
2020-11-11,57.7481
2020-11-12,54.981
2020-11-13,55.7963
2020-11-14,55.7963
2020-11-15,55.7963
2020-11-16,57.3607
2020-11-17,57.7556
2020-11-18,58.2061
2020-11-19,59.4003
2020-11-20,59.6323
2020-11-21,59.6323
2020-11-22,59.6323
2020-11-23,61.8552
2020-11-24,62.9265
2020-11-25,62.8222
2020-11-26,62.8222
2020-11-27,63.7846
2020-11-28,63.7846
2020-11-29,63.7846
2020-11-30,62.915
2020-12-01,63.2712
2020-12-02,64.5053
2020-12-03,64.964
2020-12-04,60.3721
2020-12-05,60.3721
2020-12-06,60.3721
2020-12-07,61.7125
2020-12-08,61.0634
2020-12-09,61.0811
2020-12-10,60.4015
2020-12-11,59.9701
2020-12-12,59.9701
2020-12-13,59.9701
2020-12-14,61.2119
2020-12-15,62.2374
2020-12-16,60.9345
2020-12-17,62.3564
2020-12-18,60.8295
2020-12-19,60.8295
2020-12-20,60.8295
2020-12-21,57.1249
2020-12-22,56.3757
2020-12-23,57.0023
2020-12-24,55.1925
2020-12-25,55.1925
2020-12-26,55.1925
2020-12-27,55.1925
2020-12-28,56.7463
2020-12-29,56.457
2020-12-30,56.4799
2020-12-31,56.8564
2021-01-01,56.8564
2021-01-02,56.8564
2021-01-03,56.8564
2021-01-04,53.6178
2021-01-05,54.5599
2021-01-06,61.2641
2021-01-07,61.6011
2021-01-08,62.8099
2021-01-09,62.8099
2021-01-10,62.8099
2021-01-11,67.1106
2021-01-12,68.4552
2021-01-13,68.6264
2021-01-14,70.1754
2021-01-15,70.4339
2021-01-16,70.4339
2021-01-17,70.4339
2021-01-18,70.4339
2021-01-19,69.7102
2021-01-20,64.1045
2021-01-21,64.4638
2021-01-22,65.8309
2021-01-23,65.8309
2021-01-24,65.8309
2021-01-25,67.1534
2021-01-26,64.1659
2021-01-27,59.5101
2021-01-28,60.9249
2021-01-29,61.0279
2021-01-30,61.0279
2021-01-31,61.0279
2021-02-01,59.145
2021-02-02,61.2644
2021-02-03,63.0649
2021-02-04,65.74
2021-02-05,65.2703
2021-02-06,65.2703
2021-02-07,65.2703
2021-02-08,67.6343
2021-02-09,65.44
2021-02-10,64.4397
2021-02-11,66.0364
2021-02-12,63.3353
2021-02-13,63.3353
2021-02-14,63.3353
2021-02-15,63.3353
2021-02-16,62.3428
2021-02-17,60.435
2021-02-18,59.1446
2021-02-19,60.5128
2021-02-20,60.5128
2021-02-21,60.5128
2021-02-22,63.2352
2021-02-23,60.7763
2021-02-24,62.6504
2021-02-25,59.1015
2021-02-26,55.893
2021-02-27,55.893
2021-02-28,55.893
2021-03-01,59.0548
2021-03-02,57.9266
2021-03-03,57.468
2021-03-04,55.4356
2021-03-05,56.5187
2021-03-06,56.5187
2021-03-07,56.5187
2021-03-08,60.5904
2021-03-09,58.5211
2021-03-10,58.0935
2021-03-11,58.6097
2021-03-12,53.7717
2021-03-13,53.7717
2021-03-14,53.7717
2021-03-15,53.3999
2021-03-16,51.8764
2021-03-17,52.8924
2021-03-18,52.3905
2021-03-19,55.0217
2021-03-20,55.0217
2021-03-21,55.0217
2021-03-22,49.8046
2021-03-23,46.9218
2021-03-24,44.7439
2021-03-25,49.7752
2021-03-26,50.4829
2021-03-27,50.4829
2021-03-28,50.4829
2021-03-29,47.972
2021-03-30,49.7555
2021-03-31,49.0218
2021-04-01,50.0163
2021-04-02,50.0163
2021-04-03,50.0163
2021-04-04,50.0163
2021-04-05,49.6821
2021-04-06,50.52
2021-04-07,51.5422
2021-04-08,53.0797
2021-04-09,55.6583
2021-04-10,55.6583
2021-04-11,55.6583
2021-04-12,55.139
2021-04-13,53.1994
2021-04-14,52.3404
2021-04-15,54.1229
2021-04-16,53.0487
2021-04-17,53.0487
2021-04-18,53.0487
2021-04-19,50.494
2021-04-20,47.1573
2021-04-21,49.0069
2021-04-22,48.9899
2021-04-23,51.6367
2021-04-24,51.6367
2021-04-25,51.6367
2021-04-26,48.3419
2021-04-27,49.9675
2021-04-28,49.6274
2021-04-29,50.3614
2021-04-30,48.3152
2021-05-01,48.3152
2021-05-02,48.3152
2021-05-03,52.6034
2021-05-04,50.2597
2021-05-05,50.7857
2021-05-06,52.5692
2021-05-07,53.1126
2021-05-08,53.1126
2021-05-09,53.1126
2021-05-10,50.6247
2021-05-11,48.3801
2021-05-12,44.8453
2021-05-13,47.0367
2021-05-14,49.9674
2021-05-15,49.9674
2021-05-16,49.9674
2021-05-17,51.4268
2021-05-18,49.4781
2021-05-19,48.0797
2021-05-20,45.9758
2021-05-21,46.1788
2021-05-22,46.1788
2021-05-23,46.1788
2021-05-24,47.389
2021-05-25,47.8334
2021-05-26,51.7567
2021-05-27,51.4096
2021-05-28,50.2153
2021-05-29,50.2153
2021-05-30,50.2153
2021-05-31,50.2153
2021-06-01,51.87
2021-06-02,51.4237
2021-06-03,51.3358
2021-06-04,55.6625
2021-06-05,55.6625
2021-06-06,55.6625
2021-06-07,57.4356
2021-06-08,58.2779
2021-06-09,55.9316
2021-06-10,53.3201
2021-06-11,54.0746
2021-06-12,54.0746
2021-06-13,54.0746
2021-06-14,52.4436
2021-06-15,51.6807
2021-06-16,52.3167
2021-06-17,49.1746
2021-06-18,47.748
2021-06-19,47.748
2021-06-20,47.748
2021-06-21,50.2101
2021-06-22,51.8138
2021-06-23,52.8609
2021-06-24,54.5333
2021-06-25,56.892
2021-06-26,56.892
2021-06-27,56.892
2021-06-28,54.9505
2021-06-29,55.4988
2021-06-30,56.4475
2021-07-01,60.0032
2021-07-02,57.9726
2021-07-03,57.9726
2021-07-04,57.9726
2021-07-05,57.9726
2021-07-06,55.7299
2021-07-07,52.8578
2021-07-08,52.2407
2021-07-09,55.0847
2021-07-10,55.0847
2021-07-11,55.0847
2021-07-12,54.8236
2021-07-13,51.7766
2021-07-14,49.8194
2021-07-15,46.1511
2021-07-16,45.3633
2021-07-17,45.3633
2021-07-18,45.3633
2021-07-19,42.0178
2021-07-20,46.0683
2021-07-21,47.9849
2021-07-22,46.565
2021-07-23,47.0797
2021-07-24,47.0797
2021-07-25,47.0797
2021-07-26,47.6778
2021-07-27,46.3711
2021-07-28,46.7087
2021-07-29,48.3734
2021-07-30,47.6479
2021-07-31,47.6479
2021-08-01,47.6479
2021-08-02,48.8623
2021-08-03,48.49
2021-08-04,42.5748
2021-08-05,45.9907
2021-08-06,46.7023
2021-08-07,46.7023
2021-08-08,46.7023
2021-08-09,45.8464
2021-08-10,48.408
2021-08-11,48.1936
2021-08-12,48.1642
2021-08-13,46.5758
2021-08-14,46.5758
2021-08-15,46.5758
2021-08-16,46.3853
2021-08-17,42.8824
2021-08-18,44.2362
2021-08-19,45.2347
2021-08-20,45.8571
2021-08-21,45.8571
2021-08-22,45.8571
2021-08-23,48.0462
2021-08-24,49.1991
2021-08-25,47.1725
2021-08-26,46.6865
2021-08-27,48.3215
2021-08-28,48.3215
2021-08-29,48.3215
2021-08-30,46.5045
2021-08-31,44.5635
2021-09-01,46.4349
2021-09-02,46.8203
2021-09-03,44.6163
2021-09-04,44.6163
2021-09-05,44.6163
2021-09-06,44.6163
2021-09-07,43.344
2021-09-08,42.2396
2021-09-09,44.5806
2021-09-10,42.0157
2021-09-11,42.0157
2021-09-12,42.0157
2021-09-13,43.1862
2021-09-14,42.0028
2021-09-15,43.6746
2021-09-16,45.6592
2021-09-17,51.0008
2021-09-18,51.0008
2021-09-19,51.0008
2021-09-20,48.1473
2021-09-21,46.655
2021-09-22,48.6164
2021-09-23,49.8076
2021-09-24,49.0238
2021-09-25,49.0238
2021-09-26,49.0238
2021-09-27,52.3783
2021-09-28,51.9072
2021-09-29,51.5871
2021-09-30,46.6081
2021-10-01,48.8929
2021-10-02,48.8929
2021-10-03,48.8929
2021-10-04,49.5334
2021-10-05,47.4587
2021-10-06,47.4162
2021-10-07,49.5956
2021-10-08,48.3951
2021-10-09,48.3951
2021-10-10,48.3951
2021-10-11,46.5669
2021-10-12,48.0379
2021-10-13,47.2481
2021-10-14,47.2332
2021-10-15,46.7008
2021-10-16,46.7008
2021-10-17,46.7008
2021-10-18,48.8808
2021-10-19,47.8062
2021-10-20,48.1013
2021-10-21,49.6263
2021-10-22,49.3535
2021-10-23,49.3535
2021-10-24,49.3535
2021-10-25,50.0283
2021-10-26,48.5149
2021-10-27,47.1759
2021-10-28,47.9006
2021-10-29,48.9305
2021-10-30,48.9305
2021-10-31,48.9305
2021-11-01,52.6762
2021-11-02,55.1202
2021-11-03,59.4786
2021-11-04,61.9233
2021-11-05,64.495
2021-11-06,64.495
2021-11-07,64.495
2021-11-08,64.5172
2021-11-09,65.8709
2021-11-10,62.5588
2021-11-11,62.8864
2021-11-12,62.5829
2021-11-13,62.5829
2021-11-14,62.5829
2021-11-15,62.2927
2021-11-16,64.0659
2021-11-17,60.9564
2021-11-18,64.151
2021-11-19,60.9919
2021-11-20,60.9919
2021-11-21,60.9919
2021-11-22,63.8965
2021-11-23,58.7747
2021-11-24,55.656
2021-11-25,55.656
2021-11-26,52.1975
2021-11-27,52.1975
2021-11-28,52.1975
2021-11-29,52.3896
2021-11-30,50.006
2021-12-01,47.2275
2021-12-02,48.7883
2021-12-03,50.0092
2021-12-04,50.0092
2021-12-05,50.0092
2021-12-06,52.149
2021-12-07,53.2653
2021-12-08,52.8355
2021-12-09,51.6991
2021-12-10,52.7113
2021-12-11,52.7113
2021-12-12,52.7113
2021-12-13,49.7993
2021-12-14,51.555
2021-12-15,52.1279
2021-12-16,48.602
2021-12-17,48.3104
2021-12-18,48.3104
2021-12-19,48.3104
2021-12-20,45.5231
2021-12-21,48.1608
2021-12-22,49.0709
2021-12-23,50.1411
2021-12-24,50.1411
2021-12-25,50.1411
2021-12-26,50.1411
2021-12-27,52.6107
2021-12-28,52.3239
2021-12-29,53.0649
2021-12-30,53.3329
2021-12-31,52.8027
2022-01-01,52.8027
2022-01-02,52.8027
2022-01-03,52.8312
2022-01-04,53.8416
2022-01-05,51.8238
2022-01-06,52.4976
2022-01-07,50.2519
2022-01-08,50.2519
2022-01-09,50.2519
2022-01-10,47.2863
2022-01-11,48.3898
2022-01-12,47.0461
2022-01-13,46.5465
2022-01-14,45.6324
2022-01-15,45.6324
2022-01-16,45.6324
2022-01-17,45.6324
2022-01-18,44.6807
2022-01-19,43.9657
2022-01-20,41.4452
2022-01-21,41.4179
2022-01-22,41.4179
2022-01-23,41.4179
2022-01-24,48.4886
2022-01-25,49.3363
2022-01-26,47.4228
2022-01-27,46.6478
2022-01-28,46.7497
2022-01-29,46.7497
2022-01-30,46.7497
2022-01-31,49.573
2022-02-01,50.6555
2022-02-02,48.3652
2022-02-03,46.7661
2022-02-04,47.7606
2022-02-05,47.7606
2022-02-06,47.7606
2022-02-07,48.3025
2022-02-08,50.9974
2022-02-09,51.7431
2022-02-10,50.707
2022-02-11,48.3587
2022-02-12,48.3587
2022-02-13,48.3587
2022-02-14,47.515
2022-02-15,50.7202
2022-02-16,51.3796
2022-02-17,48.0236
2022-02-18,48.2937
2022-02-19,48.2937
2022-02-20,48.2937
2022-02-21,48.2937
2022-02-22,45.3676
2022-02-23,44.8986
2022-02-24,48.6885
2022-02-25,49.6769
2022-02-26,49.6769
2022-02-27,49.6769
2022-02-28,49.5635
2022-03-01,47.2535
2022-03-02,50.4808
2022-03-03,52.0449
2022-03-04,49.6209
2022-03-05,49.6209
2022-03-06,49.6209
2022-03-07,44.713
2022-03-08,47.7879
2022-03-09,50.3694
2022-03-10,47.9576
2022-03-11,44.2237
2022-03-12,44.2237
2022-03-13,44.2237
2022-03-14,44.8017
2022-03-15,45.7412
2022-03-16,48.0915
2022-03-17,48.6876
2022-03-18,49.558
2022-03-19,49.558
2022-03-20,49.558
2022-03-21,45.2735
2022-03-22,46.3383
2022-03-23,44.8063
2022-03-24,44.9733
2022-03-25,44.5801
2022-03-26,44.5801
2022-03-27,44.5801
2022-03-28,45.7976
2022-03-29,47.8745
2022-03-30,45.307
2022-03-31,43.1725
2022-04-01,43.7779
2022-04-02,43.7779
2022-04-03,43.7779
2022-04-04,43.6134
2022-04-05,43.4576
2022-04-06,42.8503
2022-04-07,43.065
2022-04-08,43.4496
2022-04-09,43.4496
2022-04-10,43.4496
2022-04-11,43.5436
2022-04-12,44.0626
2022-04-13,45.4837
2022-04-14,45.715
2022-04-15,45.715
2022-04-16,45.715
2022-04-17,45.715
2022-04-18,44.3678
2022-04-19,48.281
2022-04-20,47.9591
2022-04-21,46.9703
2022-04-22,43.9027
2022-04-23,43.9027
2022-04-24,43.9027
2022-04-25,44.397
2022-04-26,42.3289
2022-04-27,42.1169
2022-04-28,45.3341
2022-04-29,42.7377
2022-04-30,42.7377
2022-05-01,42.7377
2022-05-02,45.3032
2022-05-03,45.2875
2022-05-04,45.6984
2022-05-05,43.1593
2022-05-06,41.6391
2022-05-07,41.6391
2022-05-08,41.6391
2022-05-09,39.6642
2022-05-10,39.2319
2022-05-11,37.5516
2022-05-12,40.0563
2022-05-13,40.9226
2022-05-14,40.9226
2022-05-15,40.9226
2022-05-16,40.5237
2022-05-17,41.6142
2022-05-18,38.288
2022-05-19,37.41
2022-05-20,37.7056
2022-05-21,37.7056
2022-05-22,37.7056
2022-05-23,36.5119
2022-05-24,33.7901
2022-05-25,41.4679
2022-05-26,44.2075
2022-05-27,44.532
2022-05-28,44.532
2022-05-29,44.532
2022-05-30,44.532
2022-05-31,42.9252
2022-06-01,43.2279
2022-06-02,45.4718
2022-06-03,41.242
2022-06-04,41.242
2022-06-05,41.242
2022-06-06,40.3393
2022-06-07,39.7099
2022-06-08,39.6837
2022-06-09,40.2131
2022-06-10,38.4027
2022-06-11,38.4027
2022-06-12,38.4027
2022-06-13,37.88
2022-06-14,37.5758
2022-06-15,38.6615
2022-06-16,36.2397
2022-06-17,38.1767
2022-06-18,38.1767
2022-06-19,38.1767
2022-06-20,38.1767
2022-06-21,37.6523
2022-06-22,36.9521
2022-06-23,38.3881
2022-06-24,40.6733
2022-06-25,40.6733
2022-06-26,40.6733
2022-06-27,40.3576
2022-06-28,38.9861
2022-06-29,38.0129
2022-06-30,36.9726
2022-07-01,36.0091
2022-07-02,36.0091
2022-07-03,36.0091
2022-07-04,36.0091
2022-07-05,37.3073
2022-07-06,36.1201
2022-07-07,38.0609
2022-07-08,37.88
2022-07-09,37.88
2022-07-10,37.88
2022-07-11,37.3145
2022-07-12,37.4451
2022-07-13,37.7402
2022-07-14,37.1956
2022-07-15,39.2297
2022-07-16,39.2297
2022-07-17,39.2297
2022-07-18,40.4959
2022-07-19,44.611
2022-07-20,45.8076
2022-07-21,44.8848
2022-07-22,44.8036
2022-07-23,44.8036
2022-07-24,44.8036
2022-07-25,44.1427
2022-07-26,40.4579
2022-07-27,41.877
2022-07-28,42.2199
2022-07-29,41.4225
2022-07-30,41.4225
2022-07-31,41.4225
2022-08-01,43.9595
2022-08-02,43.0459
2022-08-03,45.8157
2022-08-04,45.7941
2022-08-05,44.665
2022-08-06,44.665
2022-08-07,44.665
2022-08-08,47.4245
2022-08-09,45.036
2022-08-10,46.9215
2022-08-11,49.0895
2022-08-12,50.9768
2022-08-13,50.9768
2022-08-14,50.9768
2022-08-15,48.8083
2022-08-16,53.5816
2022-08-17,52.0439
2022-08-18,51.3269
2022-08-19,50.2525
2022-08-20,50.2525
2022-08-21,50.2525
2022-08-22,46.9484
2022-08-23,47.3159
2022-08-24,46.2389
2022-08-25,47.6609
2022-08-26,46.4741
2022-08-27,46.4741
2022-08-28,46.4741
2022-08-29,46.4741
2022-08-30,45.3097
2022-08-31,43.4536
2022-09-01,43.3503
2022-09-02,42.5762
2022-09-03,42.5762
2022-09-04,42.5762
2022-09-05,42.5762
2022-09-06,44.4886
2022-09-07,48.5
2022-09-08,45.759
2022-09-09,48.2288
2022-09-10,48.2288
2022-09-11,48.2288
2022-09-12,46.5105
2022-09-13,40.3243
2022-09-14,40.3489
2022-09-15,40.6784
2022-09-16,40.4827
2022-09-17,40.4827
2022-09-18,40.4827
2022-09-19,41.2536
2022-09-20,40.634
2022-09-21,38.5814
2022-09-22,37.4891
2022-09-23,38.122
2022-09-24,38.122
2022-09-25,38.122
2022-09-26,37.7446
2022-09-27,38.6126
2022-09-28,41.2426
2022-09-29,39.8304
2022-09-30,38.6699
2022-10-01,38.6699
2022-10-02,38.6699
2022-10-03,39.4182
2022-10-04,40.9972
2022-10-05,40.4214
2022-10-06,40.912
2022-10-07,39.6252
2022-10-08,39.6252
2022-10-09,39.6252
2022-10-10,38.9603
2022-10-11,38.3568
2022-10-12,39.0305
2022-10-13,40.5759
2022-10-14,39.4953
2022-10-15,39.4953
2022-10-16,39.4953
2022-10-17,41.5744
2022-10-18,41.103
2022-10-19,38.8909
2022-10-20,38.5809
2022-10-21,40.2012
2022-10-22,40.2012
2022-10-23,40.2012
2022-10-24,40.5188
2022-10-25,45.6907
2022-10-26,45.6644
2022-10-27,44.6268
2022-10-28,46.2152
2022-10-29,46.2152
2022-10-30,46.2152
2022-10-31,45.5803
2022-11-01,45.9808
2022-11-02,43.471
2022-11-03,44.7732
2022-11-04,45.6928
2022-11-05,45.6928
2022-11-06,45.6928
2022-11-07,46.9781
2022-11-08,46.3804
2022-11-09,41.7386
2022-11-10,50.0864
2022-11-11,52.0894
2022-11-12,52.0894
2022-11-13,52.0894
2022-11-14,50.5364
2022-11-15,52.6133
2022-11-16,49.0616
2022-11-17,49.9928
2022-11-18,50.6411
2022-11-19,50.6411
2022-11-20,50.6411
2022-11-21,48.5573
2022-11-22,51.9332
2022-11-23,52.3499
2022-11-24,52.3499
2022-11-25,51.3213
2022-11-26,51.3213
2022-11-27,51.3213
2022-11-28,49.6225
2022-11-29,50.0236
2022-11-30,49.0804
2022-12-01,45.4813
2022-12-02,49.1993
2022-12-03,49.1993
2022-12-04,49.1993
2022-12-05,47.3229
2022-12-06,47.5647
2022-12-07,48.8336
2022-12-08,50.2125
2022-12-09,48.1227
2022-12-10,48.1227
2022-12-11,48.1227
2022-12-12,48.3697
2022-12-13,48.8178
2022-12-14,47.5373
2022-12-15,43.7756
2022-12-16,42.273
2022-12-17,42.273
2022-12-18,42.273
2022-12-19,39.9924
2022-12-20,40.5557
2022-12-21,42.986
2022-12-22,43.2896
2022-12-23,45.4241
2022-12-24,45.4241
2022-12-25,45.4241
2022-12-26,45.4241
2022-12-27,45.8399
2022-12-28,46.0223
2022-12-29,47.9265
2022-12-30,47.6505
2022-12-31,47.6505
2023-01-01,47.6505
2023-01-02,47.6505
2023-01-03,48.4793
2023-01-04,50.1865
2023-01-05,49.57
2023-01-06,52.3469
2023-01-07,52.3469
2023-01-08,52.3469
2023-01-09,53.0019
2023-01-10,54.2466
2023-01-11,54.4734
2023-01-12,56.6145
2023-01-13,55.117
2023-01-14,55.117
2023-01-15,55.117
2023-01-16,55.117
2023-01-17,53.5495
2023-01-18,52.3116
2023-01-19,51.8425
2023-01-20,54.5244
2023-01-21,54.5244
2023-01-22,54.5244
2023-01-23,56.1151
2023-01-24,54.9957
2023-01-25,57.4357
2023-01-26,57.7874
2023-01-27,58.2812
2023-01-28,58.2812
2023-01-29,58.2812
2023-01-30,58.086
2023-01-31,58.4603
2023-02-01,61.4468
2023-02-02,64.5435
2023-02-03,64.0446
2023-02-04,64.0446
2023-02-05,64.0446
2023-02-06,58.2601
2023-02-07,58.4685
2023-02-08,55.5294
2023-02-09,53.494
2023-02-10,52.9254
2023-02-11,52.9254
2023-02-12,52.9254
2023-02-13,54.4857
2023-02-14,51.8684
2023-02-15,53.9232
2023-02-16,52.8888
2023-02-17,53.1587
2023-02-18,53.1587
2023-02-19,53.1587
2023-02-20,53.1587
2023-02-21,49.2059
2023-02-22,49.932
2023-02-23,50.7552
2023-02-24,47.9924
2023-02-25,47.9924
2023-02-26,47.9924
2023-02-27,46.5046
2023-02-28,46.7097
2023-03-01,46.5558
2023-03-02,47.239
2023-03-03,47.7842
2023-03-04,47.7842
2023-03-05,47.7842
2023-03-06,44.9646
2023-03-07,44.9023
2023-03-08,47.2822
2023-03-09,44.8638
2023-03-10,42.3016
2023-03-11,42.3016
2023-03-12,42.3016
2023-03-13,39.6369
2023-03-14,39.0457
2023-03-15,36.753
2023-03-16,36.1625
2023-03-17,34.5324
2023-03-18,34.5324
2023-03-19,34.5324
2023-03-20,33.584
