,CLB US Equity
2020-04-01,24.6457
2020-04-02,25.0822
2020-04-03,25.7773
2020-04-04,25.7773
2020-04-05,25.7773
2020-04-06,26.9274
2020-04-07,27.3252
2020-04-08,28.9821
2020-04-09,30.7834
2020-04-10,30.7834
2020-04-11,30.7834
2020-04-12,30.7834
2020-04-13,31.2904
2020-04-14,31.6931
2020-04-15,31.127
2020-04-16,30.12
2020-04-17,32.8976
2020-04-18,32.8976
2020-04-19,32.8976
2020-04-20,33.5084
2020-04-21,33.8643
2020-04-22,36.5292
2020-04-23,41.7336
2020-04-24,41.7842
2020-04-25,41.7842
2020-04-26,41.7842
2020-04-27,43.1891
2020-04-28,46.629
2020-04-29,52.4588
2020-04-30,52.2465
2020-05-01,48.0231
2020-05-02,48.0231
2020-05-03,48.0231
2020-05-04,50.1662
2020-05-05,47.3781
2020-05-06,46.4638
2020-05-07,45.9419
2020-05-08,51.1483
2020-05-09,51.1483
2020-05-10,51.1483
2020-05-11,50.1895
2020-05-12,50.6957
2020-05-13,48.0399
2020-05-14,48.8596
2020-05-15,49.5651
2020-05-16,49.5651
2020-05-17,49.5651
2020-05-18,54.146
2020-05-19,51.0259
2020-05-20,52.5605
2020-05-21,52.2749
2020-05-22,52.1772
2020-05-23,52.1772
2020-05-24,52.1772
2020-05-25,52.1772
2020-05-26,52.3982
2020-05-27,53.7436
2020-05-28,52.6471
2020-05-29,53.1228
2020-05-30,53.1228
2020-05-31,53.1228
2020-06-01,52.19
2020-06-02,54.7695
2020-06-03,55.5234
2020-06-04,58.0299
2020-06-05,63.8096
2020-06-06,63.8096
2020-06-07,63.8096
2020-06-08,66.6098
2020-06-09,65.331
2020-06-10,61.3086
2020-06-11,52.7854
2020-06-12,55.2811
2020-06-13,55.2811
2020-06-14,55.2811
2020-06-15,51.247
2020-06-16,51.8574
2020-06-17,48.9608
2020-06-18,49.3828
2020-06-19,48.7076
2020-06-20,48.7076
2020-06-21,48.7076
2020-06-22,50.3222
2020-06-23,51.3058
2020-06-24,48.5032
2020-06-25,50.0272
2020-06-26,48.969
2020-06-27,48.969
2020-06-28,48.969
2020-06-29,48.5411
2020-06-30,50.0209
2020-07-01,50.0678
2020-07-02,51.5115
2020-07-03,51.5115
2020-07-04,51.5115
2020-07-05,51.5115
2020-07-06,52.4241
2020-07-07,51.9782
2020-07-08,52.6671
2020-07-09,49.3621
2020-07-10,50.5049
2020-07-11,50.5049
2020-07-12,50.5049
2020-07-13,49.5
2020-07-14,51.0287
2020-07-15,51.5292
2020-07-16,50.2369
2020-07-17,49.6024
2020-07-18,49.6024
2020-07-19,49.6024
2020-07-20,49.4587
2020-07-21,53.1429
2020-07-22,53.0287
2020-07-23,55.2671
2020-07-24,55.4948
2020-07-25,55.4948
2020-07-26,55.4948
2020-07-27,54.713
2020-07-28,53.0647
2020-07-29,53.7936
2020-07-30,52.1189
2020-07-31,50.512
2020-08-01,50.512
2020-08-02,50.512
2020-08-03,53.0976
2020-08-04,54.8578
2020-08-05,56.8323
2020-08-06,54.6104
2020-08-07,53.8974
2020-08-08,53.8974
2020-08-09,53.8974
2020-08-10,55.6269
2020-08-11,55.3081
2020-08-12,55.4665
2020-08-13,54.5335
2020-08-14,55.4201
2020-08-15,55.4201
2020-08-16,55.4201
2020-08-17,54.4363
2020-08-18,53.2315
2020-08-19,53.6916
2020-08-20,52.8267
2020-08-21,50.4631
2020-08-22,50.4631
2020-08-23,50.4631
2020-08-24,52.0632
2020-08-25,50.6857
2020-08-26,48.7813
2020-08-27,48.6726
2020-08-28,49.373
2020-08-29,49.373
2020-08-30,49.373
2020-08-31,47.218
2020-09-01,47.584
2020-09-02,45.4746
2020-09-03,45.7822
2020-09-04,47.3939
2020-09-05,47.3939
2020-09-06,47.3939
2020-09-07,47.3939
2020-09-08,43.3909
2020-09-09,42.9147
2020-09-10,40.9027
2020-09-11,40.7885
2020-09-12,40.7885
2020-09-13,40.7885
2020-09-14,40.7102
2020-09-15,42.1471
2020-09-16,44.6716
2020-09-17,43.5483
2020-09-18,42.4028
2020-09-19,42.4028
2020-09-20,42.4028
2020-09-21,40.7399
2020-09-22,41.1526
2020-09-23,39.6629
2020-09-24,38.885
2020-09-25,37.6889
2020-09-26,37.6889
2020-09-27,37.6889
2020-09-28,39.149
2020-09-29,39.0461
2020-09-30,37.6342
2020-10-01,35.754
2020-10-02,37.7121
2020-10-03,37.7121
2020-10-04,37.7121
2020-10-05,39.6159
2020-10-06,40.79
2020-10-07,41.9265
2020-10-08,43.6363
2020-10-09,42.5983
2020-10-10,42.5983
2020-10-11,42.5983
2020-10-12,41.4621
2020-10-13,40.2166
2020-10-14,42.1769
2020-10-15,41.9398
2020-10-16,39.8099
2020-10-17,39.8099
2020-10-18,39.8099
2020-10-19,39.7871
2020-10-20,40.4203
2020-10-21,39.0971
2020-10-22,40.9539
2020-10-23,42.2849
2020-10-24,42.2849
2020-10-25,42.2849
2020-10-26,41.5706
2020-10-27,41.897
2020-10-28,39.063
2020-10-29,39.7716
2020-10-30,40.6361
2020-10-31,40.6361
2020-11-01,40.6361
2020-11-02,43.9984
2020-11-03,43.2893
2020-11-04,43.3619
2020-11-05,45.1779
2020-11-06,43.9249
2020-11-07,43.9249
2020-11-08,43.9249
2020-11-09,54.2437
2020-11-10,52.8449
2020-11-11,52.4874
2020-11-12,51.2325
2020-11-13,53.4266
2020-11-14,53.4266
2020-11-15,53.4266
2020-11-16,59.0701
2020-11-17,59.7513
2020-11-18,58.8957
2020-11-19,59.12
2020-11-20,56.842
2020-11-21,56.842
2020-11-22,56.842
2020-11-23,63.6568
2020-11-24,65.0581
2020-11-25,65.2777
2020-11-26,65.2777
2020-11-27,64.029
2020-11-28,64.029
2020-11-29,64.029
2020-11-30,57.8106
2020-12-01,60.1344
2020-12-02,62.0506
2020-12-03,62.6637
2020-12-04,65.8651
2020-12-05,65.8651
2020-12-06,65.8651
2020-12-07,64.1195
2020-12-08,66.3794
2020-12-09,65.9553
2020-12-10,69.0135
2020-12-11,67.3101
2020-12-12,67.3101
2020-12-13,67.3101
2020-12-14,64.606
2020-12-15,65.537
2020-12-16,64.912
2020-12-17,58.1747
2020-12-18,56.0355
2020-12-19,56.0355
2020-12-20,56.0355
2020-12-21,56.2608
2020-12-22,57.1005
2020-12-23,58.9194
2020-12-24,58.086
2020-12-25,58.086
2020-12-26,58.086
2020-12-27,58.086
2020-12-28,58.4852
2020-12-29,57.0436
2020-12-30,58.7377
2020-12-31,58.188
2021-01-01,58.188
2021-01-02,58.188
2021-01-03,58.188
2021-01-04,60.2355
2021-01-05,64.4527
2021-01-06,66.16
2021-01-07,66.6337
2021-01-08,63.909
2021-01-09,63.909
2021-01-10,63.909
2021-01-11,64.9985
2021-01-12,68.2524
2021-01-13,67.8953
2021-01-14,69.409
2021-01-15,65.1629
2021-01-16,65.1629
2021-01-17,65.1629
2021-01-18,65.1629
2021-01-19,66.5018
2021-01-20,66.5018
2021-01-21,64.0857
2021-01-22,66.0578
2021-01-23,66.0578
2021-01-24,66.0578
2021-01-25,65.0673
2021-01-26,65.956
2021-01-27,59.7566
2021-01-28,59.7709
2021-01-29,59.8452
2021-01-30,59.8452
2021-01-31,59.8452
2021-02-01,61.1932
2021-02-02,63.5313
2021-02-03,63.9724
2021-02-04,63.6346
2021-02-05,63.6346
2021-02-06,63.6346
2021-02-07,63.6346
2021-02-08,64.5363
2021-02-09,62.255
2021-02-10,63.3278
2021-02-11,60.3929
2021-02-12,59.6954
2021-02-13,59.6954
2021-02-14,59.6954
2021-02-15,59.6954
2021-02-16,61.1518
2021-02-17,62.1014
2021-02-18,57.9906
2021-02-19,58.8798
2021-02-20,58.8798
2021-02-21,58.8798
2021-02-22,59.3414
2021-02-23,57.5511
2021-02-24,60.8426
2021-02-25,60.0321
2021-02-26,58.261
2021-02-27,58.261
2021-02-28,58.261
2021-03-01,60.3581
2021-03-02,55.5192
2021-03-03,55.2878
2021-03-04,55.9439
2021-03-05,57.4565
2021-03-06,57.4565
2021-03-07,57.4565
2021-03-08,60.7461
2021-03-09,61.3352
2021-03-10,65.3677
2021-03-11,60.5347
2021-03-12,57.2972
2021-03-13,57.2972
2021-03-14,57.2972
2021-03-15,54.4327
2021-03-16,52.0182
2021-03-17,51.9501
2021-03-18,49.1382
2021-03-19,49.2223
2021-03-20,49.2223
2021-03-21,49.2223
2021-03-22,48.2159
2021-03-23,43.4273
2021-03-24,44.0599
2021-03-25,44.8617
2021-03-26,46.3795
2021-03-27,46.3795
2021-03-28,46.3795
2021-03-29,43.8242
2021-03-30,43.1944
2021-03-31,43.7456
2021-04-01,46.1857
2021-04-02,46.1857
2021-04-03,46.1857
2021-04-04,46.1857
2021-04-05,43.9
2021-04-06,44.1633
2021-04-07,43.455
2021-04-08,43.09
2021-04-09,41.9211
2021-04-10,41.9211
2021-04-11,41.9211
2021-04-12,40.9657
2021-04-13,42.5529
2021-04-14,44.6072
2021-04-15,43.2939
2021-04-16,43.2939
2021-04-17,43.2939
2021-04-18,43.2939
2021-04-19,43.013
2021-04-20,41.129
2021-04-21,42.9129
2021-04-22,42.8458
2021-04-23,44.7681
2021-04-24,44.7681
2021-04-25,44.7681
2021-04-26,45.8418
2021-04-27,47.2912
2021-04-28,49.0185
2021-04-29,49.0396
2021-04-30,45.8622
2021-05-01,45.8622
2021-05-02,45.8622
2021-05-03,48.1367
2021-05-04,48.4117
2021-05-05,52.352
2021-05-06,53.3119
2021-05-07,56.7902
2021-05-08,56.7902
2021-05-09,56.7902
2021-05-10,55.025
2021-05-11,55.2357
2021-05-12,56.0867
2021-05-13,55.1378
2021-05-14,56.5676
2021-05-15,56.5676
2021-05-16,56.5676
2021-05-17,57.6113
2021-05-18,58.9433
2021-05-19,59.6754
2021-05-20,60.1032
2021-05-21,62.491
2021-05-22,62.491
2021-05-23,62.491
2021-05-24,63.73
2021-05-25,63.1902
2021-05-26,64.7055
2021-05-27,67.6312
2021-05-28,68.5266
2021-05-29,68.5266
2021-05-30,68.5266
2021-05-31,68.5266
2021-06-01,67.5738
2021-06-02,72.672
2021-06-03,72.6821
2021-06-04,74.3271
2021-06-05,74.3271
2021-06-06,74.3271
2021-06-07,74.6374
2021-06-08,73.8538
2021-06-09,71.9559
2021-06-10,73.3914
2021-06-11,72.0098
2021-06-12,72.0098
2021-06-13,72.0098
2021-06-14,66.0658
2021-06-15,65.6291
2021-06-16,65.0852
2021-06-17,58.9927
2021-06-18,56.713
2021-06-19,56.713
2021-06-20,56.713
2021-06-21,60.3578
2021-06-22,58.4073
2021-06-23,56.9547
2021-06-24,57.5451
2021-06-25,56.6212
2021-06-26,56.6212
2021-06-27,56.6212
2021-06-28,51.5917
2021-06-29,50.9844
2021-06-30,50.79
2021-07-01,51.0707
2021-07-02,50.4199
2021-07-03,50.4199
2021-07-04,50.4199
2021-07-05,50.4199
2021-07-06,46.7894
2021-07-07,46.9811
2021-07-08,45.8032
2021-07-09,45.9252
2021-07-10,45.9252
2021-07-11,45.9252
2021-07-12,46.2173
2021-07-13,48.4402
2021-07-14,47.1522
2021-07-15,44.1924
2021-07-16,42.1868
2021-07-17,42.1868
2021-07-18,42.1868
2021-07-19,40.6209
2021-07-20,43.3559
2021-07-21,45.0266
2021-07-22,44.4077
2021-07-23,42.1404
2021-07-24,42.1404
2021-07-25,42.1404
2021-07-26,44.2236
2021-07-27,43.9754
2021-07-28,46.5212
2021-07-29,43.6988
2021-07-30,43.521
2021-07-31,43.521
2021-08-01,43.521
2021-08-02,43.0434
2021-08-03,42.8589
2021-08-04,38.6651
2021-08-05,39.1005
2021-08-06,38.9349
2021-08-07,38.9349
2021-08-08,38.9349
2021-08-09,37.7472
2021-08-10,37.672
2021-08-11,37.6564
2021-08-12,36.8549
2021-08-13,36.1525
2021-08-14,36.1525
2021-08-15,36.1525
2021-08-16,34.5191
2021-08-17,33.156
2021-08-18,32.4444
2021-08-19,30.7321
2021-08-20,30.4593
2021-08-21,30.4593
2021-08-22,30.4593
2021-08-23,34.9006
2021-08-24,38.618
2021-08-25,38.9208
2021-08-26,37.921
2021-08-27,42.6865
2021-08-28,42.6865
2021-08-29,42.6865
2021-08-30,41.3494
2021-08-31,40.3885
2021-09-01,40.2218
2021-09-02,41.9326
2021-09-03,41.5052
2021-09-04,41.5052
2021-09-05,41.5052
2021-09-06,41.5052
2021-09-07,40.5956
2021-09-08,39.7994
2021-09-09,40.7609
2021-09-10,42.1157
2021-09-11,42.1157
2021-09-12,42.1157
2021-09-13,44.6084
2021-09-14,42.8378
2021-09-15,43.8874
2021-09-16,42.8162
2021-09-17,42.302
2021-09-18,42.302
2021-09-19,42.302
2021-09-20,42.2414
2021-09-21,41.4636
2021-09-22,39.75
2021-09-23,41.8599
2021-09-24,42.516
2021-09-25,42.516
2021-09-26,42.516
2021-09-27,47.4017
2021-09-28,46.7947
2021-09-29,43.7066
2021-09-30,44.8569
2021-10-01,48.0983
2021-10-02,48.0983
2021-10-03,48.0983
2021-10-04,48.8873
2021-10-05,47.9953
2021-10-06,45.0518
2021-10-07,47.471
2021-10-08,51.2544
2021-10-09,51.2544
2021-10-10,51.2544
2021-10-11,50.3116
2021-10-12,52.4858
2021-10-13,52.7189
2021-10-14,54.2389
2021-10-15,53.8163
2021-10-16,53.8163
2021-10-17,53.8163
2021-10-18,50.4441
2021-10-19,49.6004
2021-10-20,49.0499
2021-10-21,46.387
2021-10-22,46.1925
2021-10-23,46.1925
2021-10-24,46.1925
2021-10-25,45.7295
2021-10-26,44.9308
2021-10-27,42.0601
2021-10-28,39.6877
2021-10-29,42.2624
2021-10-30,42.2624
2021-10-31,42.2624
2021-11-01,43.5875
2021-11-02,42.3215
2021-11-03,45.0722
2021-11-04,45.71
2021-11-05,47.0833
2021-11-06,47.0833
2021-11-07,47.0833
2021-11-08,48.9391
2021-11-09,49.6455
2021-11-10,46.6959
2021-11-11,44.6177
2021-11-12,43.8477
2021-11-13,43.8477
2021-11-14,43.8477
2021-11-15,44.8065
2021-11-16,46.2053
2021-11-17,43.7387
2021-11-18,42.5434
2021-11-19,40.7175
2021-11-20,40.7175
2021-11-21,40.7175
2021-11-22,42.6279
2021-11-23,44.6083
2021-11-24,44.6083
2021-11-25,44.6083
2021-11-26,41.1757
2021-11-27,41.1757
2021-11-28,41.1757
2021-11-29,42.8643
2021-11-30,39.3407
2021-12-01,38.5003
2021-12-02,40.1266
2021-12-03,41.4567
2021-12-04,41.4567
2021-12-05,41.4567
2021-12-06,44.1544
2021-12-07,45.368
2021-12-08,44.947
2021-12-09,44.3509
2021-12-10,44.7031
2021-12-11,44.7031
2021-12-12,44.7031
2021-12-13,42.5391
2021-12-14,40.6833
2021-12-15,40.4256
2021-12-16,39.8627
2021-12-17,40.2317
2021-12-18,40.2317
2021-12-19,40.2317
2021-12-20,39.3575
2021-12-21,42.9022
2021-12-22,42.9616
2021-12-23,43.1454
2021-12-24,43.1454
2021-12-25,43.1454
2021-12-26,43.1454
2021-12-27,43.7701
2021-12-28,42.4668
2021-12-29,42.4426
2021-12-30,41.8746
2021-12-31,40.9865
2022-01-01,40.9865
2022-01-02,40.9865
2022-01-03,47.7389
2022-01-04,51.2247
2022-01-05,48.6544
2022-01-06,50.3887
2022-01-07,52.3803
2022-01-08,52.3803
2022-01-09,52.3803
2022-01-10,53.1439
2022-01-11,54.4835
2022-01-12,52.8632
2022-01-13,52.0762
2022-01-14,54.9505
2022-01-15,54.9505
2022-01-16,54.9505
2022-01-17,54.9505
2022-01-18,53.1043
2022-01-19,52.7097
2022-01-20,50.7053
2022-01-21,50.8931
2022-01-22,50.8931
2022-01-23,50.8931
2022-01-24,53.2866
2022-01-25,55.3641
2022-01-26,55.1828
2022-01-27,52.066
2022-01-28,51.809
2022-01-29,51.809
2022-01-30,51.809
2022-01-31,52.4031
2022-02-01,55.0359
2022-02-02,52.7927
2022-02-03,48.4858
2022-02-04,52.7046
2022-02-05,52.7046
2022-02-06,52.7046
2022-02-07,51.1478
2022-02-08,49.1936
2022-02-09,49.9793
2022-02-10,50.0566
2022-02-11,55.2367
2022-02-12,55.2367
2022-02-13,55.2367
2022-02-14,54.8839
2022-02-15,53.2073
2022-02-16,52.8571
2022-02-17,51.7458
2022-02-18,50.2271
2022-02-19,50.2271
2022-02-20,50.2271
2022-02-21,50.2271
2022-02-22,49.9345
2022-02-23,48.7854
2022-02-24,50.0033
2022-02-25,51.257
2022-02-26,51.257
2022-02-27,51.257
2022-02-28,53.661
2022-03-01,53.5126
2022-03-02,54.4508
2022-03-03,52.2393
2022-03-04,52.2393
2022-03-05,52.2393
2022-03-06,52.2393
2022-03-07,61.1456
2022-03-08,67.7001
2022-03-09,62.9531
2022-03-10,63.3931
2022-03-11,58.901
2022-03-12,58.901
2022-03-13,58.901
2022-03-14,58.7574
2022-03-15,55.9141
2022-03-16,55.9869
2022-03-17,57.1941
2022-03-18,52.2318
2022-03-19,52.2318
2022-03-20,52.2318
2022-03-21,52.8068
2022-03-22,52.6756
2022-03-23,52.5181
2022-03-24,54.5462
2022-03-25,57.8642
2022-03-26,57.8642
2022-03-27,57.8642
2022-03-28,56.3052
2022-03-29,57.385
2022-03-30,57.7093
2022-03-31,56.5468
2022-04-01,58.0353
2022-04-02,58.0353
2022-04-03,58.0353
2022-04-04,58.4038
2022-04-05,55.697
2022-04-06,56.3425
2022-04-07,57.7513
2022-04-08,59.5988
2022-04-09,59.5988
2022-04-10,59.5988
2022-04-11,55.1343
2022-04-12,56.9782
2022-04-13,57.3264
2022-04-14,58.4256
2022-04-15,58.4256
2022-04-16,58.4256
2022-04-17,58.4256
2022-04-18,57.9367
2022-04-19,54.9573
2022-04-20,51.6986
2022-04-21,49.4196
2022-04-22,48.1963
2022-04-23,48.1963
2022-04-24,48.1963
2022-04-25,44.776
2022-04-26,44.0773
2022-04-27,43.7429
2022-04-28,42.5552
2022-04-29,42.1665
2022-04-30,42.1665
2022-05-01,42.1665
2022-05-02,41.2027
2022-05-03,40.5209
2022-05-04,43.1006
2022-05-05,43.0022
2022-05-06,46.6348
2022-05-07,46.6348
2022-05-08,46.6348
2022-05-09,40.4814
2022-05-10,39.4751
2022-05-11,39.1504
2022-05-12,38.592
2022-05-13,39.5624
2022-05-14,39.5624
2022-05-15,39.5624
2022-05-16,41.2494
2022-05-17,42.426
2022-05-18,42.0849
2022-05-19,43.1619
2022-05-20,42.8004
2022-05-21,42.8004
2022-05-22,42.8004
2022-05-23,46.3146
2022-05-24,46.6636
2022-05-25,46.9945
2022-05-26,48.863
2022-05-27,50.5447
2022-05-28,50.5447
2022-05-29,50.5447
2022-05-30,50.5447
2022-05-31,51.9656
2022-06-01,53.2622
2022-06-02,53.9284
2022-06-03,55.6208
2022-06-04,55.6208
2022-06-05,55.6208
2022-06-06,56.824
2022-06-07,58.2915
2022-06-08,56.1457
2022-06-09,48.4674
2022-06-10,46.2247
2022-06-11,46.2247
2022-06-12,46.2247
2022-06-13,41.642
2022-06-14,39.6737
2022-06-15,39.822
2022-06-16,38.4053
2022-06-17,36.0706
2022-06-18,36.0706
2022-06-19,36.0706
2022-06-20,36.0706
2022-06-21,38.1796
2022-06-22,36.5707
2022-06-23,34.8796
2022-06-24,36.0871
2022-06-25,36.0871
2022-06-26,36.0871
2022-06-27,38.2787
2022-06-28,39.0981
2022-06-29,39.6507
2022-06-30,38.4372
2022-07-01,38.4898
2022-07-02,38.4898
2022-07-03,38.4898
2022-07-04,38.4898
2022-07-05,36.489
2022-07-06,35.7905
2022-07-07,37.4154
2022-07-08,37.4154
2022-07-09,37.4154
2022-07-10,37.4154
2022-07-11,35.9628
2022-07-12,34.199
2022-07-13,34.0919
2022-07-14,32.2267
2022-07-15,33.6683
2022-07-16,33.6683
2022-07-17,33.6683
2022-07-18,36.0431
2022-07-19,38.8129
2022-07-20,38.7778
2022-07-21,37.5145
2022-07-22,38.5783
2022-07-23,38.5783
2022-07-24,38.5783
2022-07-25,40.1729
2022-07-26,39.0674
2022-07-27,43.0516
2022-07-28,42.6734
2022-07-29,43.7496
2022-07-30,43.7496
2022-07-31,43.7496
2022-08-01,41.8789
2022-08-02,42.8678
2022-08-03,40.6046
2022-08-04,38.8371
2022-08-05,39.0395
2022-08-06,39.0395
2022-08-07,39.0395
2022-08-08,39.7467
2022-08-09,39.4704
2022-08-10,39.6254
2022-08-11,41.9041
2022-08-12,41.728
2022-08-13,41.728
2022-08-14,41.728
2022-08-15,40.4741
2022-08-16,39.5256
2022-08-17,40.1194
2022-08-18,42.2383
2022-08-19,40.8355
2022-08-20,40.8355
2022-08-21,40.8355
2022-08-22,41.0348
2022-08-23,43.9943
2022-08-24,45.0908
2022-08-25,45.1225
2022-08-26,42.9389
2022-08-27,42.9389
2022-08-28,42.9389
2022-08-29,42.8632
2022-08-30,41.5736
2022-08-31,41.1716
2022-09-01,41.2451
2022-09-02,43.9945
2022-09-03,43.9945
2022-09-04,43.9945
2022-09-05,43.9945
2022-09-06,44.3841
2022-09-07,42.9781
2022-09-08,43.1272
2022-09-09,48.3967
2022-09-10,48.3967
2022-09-11,48.3967
2022-09-12,48.3047
2022-09-13,46.0415
2022-09-14,49.409
2022-09-15,47.6469
2022-09-16,44.4247
2022-09-17,44.4247
2022-09-18,44.4247
2022-09-19,44.3177
2022-09-20,43.0842
2022-09-21,42.2382
2022-09-22,42.1579
2022-09-23,37.6427
2022-09-24,37.6427
2022-09-25,37.6427
2022-09-26,36.3657
2022-09-27,37.463
2022-09-28,40.08
2022-09-29,39.7408
2022-09-30,38.0512
2022-10-01,38.0512
2022-10-02,38.0512
2022-10-03,42.8973
2022-10-04,45.5967
2022-10-05,47.8145
2022-10-06,47.9048
2022-10-07,48.3974
2022-10-08,48.3974
2022-10-09,48.3974
2022-10-10,46.9341
2022-10-11,46.1139
2022-10-12,45.1845
2022-10-13,49.3452
2022-10-14,47.8987
2022-10-15,47.8987
2022-10-16,47.8987
2022-10-17,49.6987
2022-10-18,50.0617
2022-10-19,52.959
2022-10-20,52.959
2022-10-21,55.9431
2022-10-22,55.9431
2022-10-23,55.9431
2022-10-24,56.9374
2022-10-25,58.3697
2022-10-26,59.5864
2022-10-27,55.0672
2022-10-28,55.5134
2022-10-29,55.5134
2022-10-30,55.5134
2022-10-31,55.8601
2022-11-01,56.5074
2022-11-02,54.2114
2022-11-03,57.5657
2022-11-04,58.636
2022-11-05,58.636
2022-11-06,58.636
2022-11-07,59.2297
2022-11-08,59.8018
2022-11-09,56.453
2022-11-10,57.1397
2022-11-11,62.891
2022-11-12,62.891
2022-11-13,62.891
2022-11-14,61.2055
2022-11-15,62.3557
2022-11-16,59.906
2022-11-17,60.3092
2022-11-18,57.9316
2022-11-19,57.9316
2022-11-20,57.9316
2022-11-21,54.0508
2022-11-22,55.53
2022-11-23,55.1322
2022-11-24,55.1322
2022-11-25,54.8508
2022-11-26,54.8508
2022-11-27,54.8508
2022-11-28,52.4798
2022-11-29,54.2851
2022-11-30,56.4736
2022-12-01,55.9008
2022-12-02,57.0767
2022-12-03,57.0767
2022-12-04,57.0767
2022-12-05,53.8827
2022-12-06,50.361
2022-12-07,47.6666
2022-12-08,48.2284
2022-12-09,46.0546
2022-12-10,46.0546
2022-12-11,46.0546
2022-12-12,47.9945
2022-12-13,48.8893
2022-12-14,50.0016
2022-12-15,48.4473
2022-12-16,47.8267
2022-12-17,47.8267
2022-12-18,47.8267
2022-12-19,46.8285
2022-12-20,50.3083
2022-12-21,52.2739
2022-12-22,49.2639
2022-12-23,50.6658
2022-12-24,50.6658
2022-12-25,50.6658
2022-12-26,50.6658
2022-12-27,50.693
2022-12-28,48.148
2022-12-29,51.3281
2022-12-30,52.26
2022-12-31,52.26
2023-01-01,52.26
2023-01-02,52.26
2023-01-03,49.0738
2023-01-04,50.0876
2023-01-05,49.8176
2023-01-06,54.0455
2023-01-07,54.0455
2023-01-08,54.0455
2023-01-09,56.5039
2023-01-10,57.7918
2023-01-11,57.8575
2023-01-12,59.1074
2023-01-13,59.3046
2023-01-14,59.3046
2023-01-15,59.3046
2023-01-16,59.3046
2023-01-17,60.9908
2023-01-18,59.679
2023-01-19,58.4755
2023-01-20,60.502
2023-01-21,60.502
2023-01-22,60.502
2023-01-23,60.72
2023-01-24,59.6308
2023-01-25,61.6964
2023-01-26,59.8237
2023-01-27,61.1972
2023-01-28,61.1972
2023-01-29,61.1972
2023-01-30,60.5411
2023-01-31,62.1326
2023-02-01,62.5451
2023-02-02,61.0252
2023-02-03,62.8061
2023-02-04,62.8061
2023-02-05,62.8061
2023-02-06,61.0039
2023-02-07,62.6238
2023-02-08,62.5134
2023-02-09,59.7181
2023-02-10,60.4549
2023-02-11,60.4549
2023-02-12,60.4549
2023-02-13,60.5271
2023-02-14,58.3573
2023-02-15,57.2772
2023-02-16,58.5214
2023-02-17,52.8321
2023-02-18,52.8321
2023-02-19,52.8321
2023-02-20,52.8321
2023-02-21,49.9609
2023-02-22,48.512
2023-02-23,51.1008
2023-02-24,52.7132
2023-02-25,52.7132
2023-02-26,52.7132
2023-02-27,53.2804
2023-02-28,52.6889
2023-03-01,58.1976
2023-03-02,56.7857
2023-03-03,58.9601
2023-03-04,58.9601
2023-03-05,58.9601
2023-03-06,55.9265
2023-03-07,54.3202
2023-03-08,53.1431
2023-03-09,51.1843
2023-03-10,48.9447
2023-03-11,48.9447
2023-03-12,48.9447
2023-03-13,44.8373
2023-03-14,45.2289
2023-03-15,42.5296
2023-03-16,42.3567
2023-03-17,42.0692
2023-03-18,42.0692
2023-03-19,42.0692
2023-03-20,44.0924
2023-03-21,45.2439
2023-03-22,44.4427
