,CSX US Equity
2021-04-12,59.4433
2021-04-13,57.8945
2021-04-14,58.6648
2021-04-15,59.3651
2021-04-16,58.8995
2021-04-17,58.8995
2021-04-18,58.8995
2021-04-19,59.0008
2021-04-20,58.4476
2021-04-21,64.122
2021-04-22,62.3157
2021-04-23,63.8765
2021-04-24,63.8765
2021-04-25,63.8765
2021-04-26,62.2432
2021-04-27,61.4206
2021-04-28,60.5514
2021-04-29,59.9041
2021-04-30,58.9784
2021-05-01,58.9784
2021-05-02,58.9784
2021-05-03,59.8963
2021-05-04,60.2903
2021-05-05,59.2861
2021-05-06,61.3013
2021-05-07,62.1143
2021-05-08,62.1143
2021-05-09,62.1143
2021-05-10,62.1576
2021-05-11,58.4284
2021-05-12,54.4639
2021-05-13,56.2266
2021-05-14,57.7478
2021-05-15,57.7478
2021-05-16,57.7478
2021-05-17,55.0999
2021-05-18,52.2614
2021-05-19,51.2776
2021-05-20,51.1301
2021-05-21,51.1483
2021-05-22,51.1483
2021-05-23,51.1483
2021-05-24,53.0621
2021-05-25,52.4803
2021-05-26,54.9141
2021-05-27,54.3078
2021-05-28,54.7533
2021-05-29,54.7533
2021-05-30,54.7533
2021-05-31,54.7533
2021-06-01,55.0796
2021-06-02,53.4838
2021-06-03,53.715
2021-06-04,53.5315
2021-06-05,53.5315
2021-06-06,53.5315
2021-06-07,50.101
2021-06-08,50.2712
2021-06-09,49.5502
2021-06-10,47.1142
2021-06-11,48.3923
2021-06-12,48.3923
2021-06-13,48.3923
2021-06-14,48.5301
2021-06-15,51.055
2021-06-16,48.4639
2021-06-17,46.439
2021-06-18,43.5573
2021-06-19,43.5573
2021-06-20,43.5573
2021-06-21,46.0066
2021-06-22,44.9966
2021-06-23,43.8322
2021-06-24,44.9959
2021-06-25,46.7656
2021-06-26,46.7656
2021-06-27,46.7656
2021-06-28,45.5877
2021-06-29,44.3346
2021-06-30,47.9428
2021-07-01,49.2516
2021-07-02,51.157
2021-07-03,51.157
2021-07-04,51.157
2021-07-05,51.157
2021-07-06,49.992
2021-07-07,53.5205
2021-07-08,42.6298
2021-07-09,47.4272
2021-07-10,47.4272
2021-07-11,47.4272
2021-07-12,47.0113
2021-07-13,46.8225
2021-07-14,46.5325
2021-07-15,47.4857
2021-07-16,45.989
2021-07-17,45.989
2021-07-18,45.989
2021-07-19,42.7806
2021-07-20,44.857
2021-07-21,47.0118
2021-07-22,52.4351
2021-07-23,53.0675
2021-07-24,53.0675
2021-07-25,53.0675
2021-07-26,53.4336
2021-07-27,50.8199
2021-07-28,48.5556
2021-07-29,49.4479
2021-07-30,50.581
2021-07-31,50.581
2021-08-01,50.581
2021-08-02,49.4348
2021-08-03,51.1284
2021-08-04,48.6024
2021-08-05,49.7604
2021-08-06,50.5126
2021-08-07,50.5126
2021-08-08,50.5126
2021-08-09,50.9683
2021-08-10,53.7117
2021-08-11,58.1655
2021-08-12,58.7633
2021-08-13,57.2953
2021-08-14,57.2953
2021-08-15,57.2953
2021-08-16,57.2953
2021-08-17,56.5396
2021-08-18,56.6306
2021-08-19,55.6063
2021-08-20,56.28
2021-08-21,56.28
2021-08-22,56.28
2021-08-23,56.9557
2021-08-24,53.8791
2021-08-25,54.3384
2021-08-26,53.2415
2021-08-27,54.1458
2021-08-28,54.1458
2021-08-29,54.1458
2021-08-30,52.5537
2021-08-31,49.2284
2021-09-01,49.2866
2021-09-02,49.5262
2021-09-03,46.249
2021-09-04,46.249
2021-09-05,46.249
2021-09-06,46.249
2021-09-07,43.7206
2021-09-08,44.866
2021-09-09,43.15
2021-09-10,41.2307
2021-09-11,41.2307
2021-09-12,41.2307
2021-09-13,40.9949
2021-09-14,39.1424
2021-09-15,41.5339
2021-09-16,41.9385
2021-09-17,39.1366
2021-09-18,39.1366
2021-09-19,39.1366
2021-09-20,36.8449
2021-09-21,36.5985
2021-09-22,37.6762
2021-09-23,40.1324
2021-09-24,41.5619
2021-09-25,41.5619
2021-09-26,41.5619
2021-09-27,42.5086
2021-09-28,42.2055
2021-09-29,41.4913
2021-09-30,38.5061
2021-10-01,42.6377
2021-10-02,42.6377
2021-10-03,42.6377
2021-10-04,43.7456
2021-10-05,49.2344
2021-10-06,54.7455
2021-10-07,52.8216
2021-10-08,55.2184
2021-10-09,55.2184
2021-10-10,55.2184
2021-10-11,54.092
2021-10-12,52.1529
2021-10-13,54.2178
2021-10-14,57.7782
2021-10-15,60.5069
2021-10-16,60.5069
2021-10-17,60.5069
2021-10-18,60.7584
2021-10-19,60.0797
2021-10-20,61.3813
2021-10-21,63.3252
2021-10-22,64.6956
2021-10-23,64.6956
2021-10-24,64.6956
2021-10-25,65.6981
2021-10-26,65.45
2021-10-27,66.0142
2021-10-28,67.2509
2021-10-29,66.7878
2021-10-30,66.7878
2021-10-31,66.7878
2021-11-01,63.6771
2021-11-02,63.6771
2021-11-03,63.6111
2021-11-04,61.9492
2021-11-05,61.8155
2021-11-06,61.8155
2021-11-07,61.8155
2021-11-08,62.0695
2021-11-09,62.3716
2021-11-10,61.8619
2021-11-11,59.3536
2021-11-12,59.8824
2021-11-13,59.8824
2021-11-14,59.8824
2021-11-15,59.5908
2021-11-16,59.292
2021-11-17,61.2514
2021-11-18,64.3048
2021-11-19,63.3036
2021-11-20,63.3036
2021-11-21,63.3036
2021-11-22,63.0691
2021-11-23,64.9915
2021-11-24,63.172
2021-11-25,63.172
2021-11-26,58.1894
2021-11-27,58.1894
2021-11-28,58.1894
2021-11-29,58.8982
2021-11-30,52.7077
2021-12-01,51.4263
2021-12-02,56.9831
2021-12-03,58.1661
2021-12-04,58.1661
2021-12-05,58.1661
2021-12-06,61.8628
2021-12-07,63.0736
2021-12-08,62.2069
2021-12-09,60.1309
2021-12-10,60.6503
2021-12-11,60.6503
2021-12-12,60.6503
2021-12-13,56.3832
2021-12-14,55.8817
2021-12-15,58.2301
2021-12-16,58.6442
2021-12-17,53.9424
2021-12-18,53.9424
2021-12-19,53.9424
2021-12-20,51.8674
2021-12-21,54.6824
2021-12-22,55.2326
2021-12-23,58.106
2021-12-24,58.106
2021-12-25,58.106
2021-12-26,58.106
2021-12-27,59.6167
2021-12-28,60.4647
2021-12-29,61.0532
2021-12-30,59.5627
2021-12-31,60.6334
2022-01-01,60.6334
2022-01-02,60.6334
2022-01-03,57.6983
2022-01-04,59.8261
2022-01-05,58.7697
2022-01-06,59.8129
2022-01-07,58.6753
2022-01-08,58.6753
2022-01-09,58.6753
2022-01-10,53.5638
2022-01-11,52.3955
2022-01-12,53.87
2022-01-13,54.3007
2022-01-14,52.7717
2022-01-15,52.7717
2022-01-16,52.7717
2022-01-17,52.7717
2022-01-18,47.3056
2022-01-19,47.3056
2022-01-20,47.2616
2022-01-21,42.5877
2022-01-22,42.5877
2022-01-23,42.5877
2022-01-24,43.8967
2022-01-25,41.4879
2022-01-26,41.2319
2022-01-27,40.8963
2022-01-28,45.3453
2022-01-29,45.3453
2022-01-30,45.3453
2022-01-31,44.5087
2022-02-01,46.9208
2022-02-02,49.1611
2022-02-03,46.6661
2022-02-04,45.4337
2022-02-05,45.4337
2022-02-06,45.4337
2022-02-07,42.9721
2022-02-08,45.1478
2022-02-09,47.9607
2022-02-10,45.1117
2022-02-11,42.9309
2022-02-12,42.9309
2022-02-13,42.9309
2022-02-14,45.3551
2022-02-15,47.9739
2022-02-16,50.3942
2022-02-17,50.1218
2022-02-18,48.4204
2022-02-19,48.4204
2022-02-20,48.4204
2022-02-21,48.4204
2022-02-22,46.8499
2022-02-23,43.9038
2022-02-24,44.7594
2022-02-25,48.0867
2022-02-26,48.0867
2022-02-27,48.0867
2022-02-28,46.6512
2022-03-01,44.6849
2022-03-02,49.583
2022-03-03,51.9402
2022-03-04,58.2891
2022-03-05,58.2891
2022-03-06,58.2891
2022-03-07,56.7666
2022-03-08,50.2377
2022-03-09,49.1379
2022-03-10,49.9727
2022-03-11,49.3739
2022-03-12,49.3739
2022-03-13,49.3739
2022-03-14,48.0053
2022-03-15,48.4233
2022-03-16,52.2421
2022-03-17,54.1795
2022-03-18,54.2073
2022-03-19,54.2073
2022-03-20,54.2073
2022-03-21,55.738
2022-03-22,55.4591
2022-03-23,54.0938
2022-03-24,54.947
2022-03-25,55.6526
2022-03-26,55.6526
2022-03-27,55.6526
2022-03-28,57.4065
2022-03-29,57.8307
2022-03-30,58.1755
2022-03-31,56.775
2022-04-01,49.8883
2022-04-02,49.8883
2022-04-03,49.8883
2022-04-04,50.2103
2022-04-05,49.1005
2022-04-06,47.196
2022-04-07,47.442
2022-04-08,46.1395
2022-04-09,46.1395
2022-04-10,46.1395
2022-04-11,45.8536
2022-04-12,46.5013
2022-04-13,48.3075
2022-04-14,48.9391
2022-04-15,48.9391
2022-04-16,48.9391
2022-04-17,48.9391
2022-04-18,47.8365
2022-04-19,49.8717
2022-04-20,49.9091
2022-04-21,53.5017
2022-04-22,47.2603
2022-04-23,47.2603
2022-04-24,47.2603
2022-04-25,47.6859
2022-04-26,45.9902
2022-04-27,47.3425
2022-04-28,49.9026
2022-04-29,47.0806
2022-04-30,47.0806
2022-05-01,47.0806
2022-05-02,46.9228
2022-05-03,47.7915
2022-05-04,51.1353
2022-05-05,48.3293
2022-05-06,48.7741
2022-05-07,48.7741
2022-05-08,48.7741
2022-05-09,45.1842
2022-05-10,42.8232
2022-05-11,44.223
2022-05-12,43.7401
2022-05-13,45.303
2022-05-14,45.303
2022-05-15,45.303
2022-05-16,44.7941
2022-05-17,46.6186
2022-05-18,42.4398
2022-05-19,38.9762
2022-05-20,38.9762
2022-05-21,38.9762
2022-05-22,38.9762
2022-05-23,40.076
2022-05-24,39.2681
2022-05-25,40.2034
2022-05-26,41.8627
2022-05-27,44.0005
2022-05-28,44.0005
2022-05-29,44.0005
2022-05-30,44.0005
2022-05-31,43.25
2022-06-01,44.0474
2022-06-02,46.2425
2022-06-03,44.7645
2022-06-04,44.7645
2022-06-05,44.7645
2022-06-06,44.8784
2022-06-07,46.477
2022-06-08,44.1136
2022-06-09,42.2185
2022-06-10,39.8133
2022-06-11,39.8133
2022-06-12,39.8133
2022-06-13,37.6697
2022-06-14,37.3724
2022-06-15,37.7115
2022-06-16,36.7592
2022-06-17,36.4504
2022-06-18,36.4504
2022-06-19,36.4504
2022-06-20,36.4504
2022-06-21,36.7253
2022-06-22,36.2922
2022-06-23,35.9631
2022-06-24,39.9969
2022-06-25,39.9969
2022-06-26,39.9969
2022-06-27,39.2533
2022-06-28,38.7172
2022-06-29,38.6565
2022-06-30,38.4694
2022-07-01,39.8745
2022-07-02,39.8745
2022-07-03,39.8745
2022-07-04,39.8745
2022-07-05,37.265
2022-07-06,39.151
2022-07-07,40.8455
2022-07-08,40.022
2022-07-09,40.022
2022-07-10,40.022
2022-07-11,39.5599
2022-07-12,38.1601
2022-07-13,37.5527
2022-07-14,37.3907
2022-07-15,40.9735
2022-07-16,40.9735
2022-07-17,40.9735
2022-07-18,40.8668
2022-07-19,45.2442
2022-07-20,45.2913
2022-07-21,50.804
2022-07-22,50.3871
2022-07-23,50.3871
2022-07-24,50.3871
2022-07-25,52.2515
2022-07-26,51.4258
2022-07-27,54.0733
2022-07-28,53.5327
2022-07-29,55.8898
2022-07-30,55.8898
2022-07-31,55.8898
2022-08-01,56.8753
2022-08-02,54.7657
2022-08-03,56.0765
2022-08-04,57.2839
2022-08-05,58.2902
2022-08-06,58.2902
2022-08-07,58.2902
2022-08-08,56.8551
2022-08-09,56.1159
2022-08-10,60.9795
2022-08-11,61.2987
2022-08-12,61.9112
2022-08-13,61.9112
2022-08-14,61.9112
2022-08-15,60.8109
2022-08-16,61.8138
2022-08-17,61.9481
2022-08-18,61.2241
2022-08-19,58.3996
2022-08-20,58.3996
2022-08-21,58.3996
2022-08-22,56.9875
2022-08-23,57.2646
2022-08-24,57.2101
2022-08-25,58.6743
2022-08-26,51.7987
2022-08-27,51.7987
2022-08-28,51.7987
2022-08-29,52.1851
2022-08-30,47.9727
2022-08-31,47.8885
2022-09-01,47.7153
2022-09-02,46.1188
2022-09-03,46.1188
2022-09-04,46.1188
2022-09-05,46.1188
2022-09-06,47.3501
2022-09-07,49.269
2022-09-08,50.7544
2022-09-09,52.6372
2022-09-10,52.6372
2022-09-11,52.6372
2022-09-12,53.5557
2022-09-13,47.7205
2022-09-14,46.3729
2022-09-15,42.3949
2022-09-16,40.1114
2022-09-17,40.1114
2022-09-18,40.1114
2022-09-19,41.966
2022-09-20,40.5987
2022-09-21,39.5265
2022-09-22,37.7452
2022-09-23,35.1841
2022-09-24,35.1841
2022-09-25,35.1841
2022-09-26,34.5037
2022-09-27,33.9336
2022-09-28,36.0673
2022-09-29,34.8189
2022-09-30,33.3272
2022-10-01,33.3272
2022-10-02,33.3272
2022-10-03,37.2699
2022-10-04,40.5346
2022-10-05,39.6204
2022-10-06,38.252
2022-10-07,36.5759
2022-10-08,36.5759
2022-10-09,36.5759
2022-10-10,36.0769
2022-10-11,35.8521
2022-10-12,36.5678
2022-10-13,40.7217
2022-10-14,40.1143
2022-10-15,40.1143
2022-10-16,40.1143
2022-10-17,43.9389
2022-10-18,45.0624
2022-10-19,43.368
2022-10-20,40.657
2022-10-21,42.6866
2022-10-22,42.6866
2022-10-23,42.6866
2022-10-24,45.2954
2022-10-25,47.6796
2022-10-26,47.7189
2022-10-27,47.8808
2022-10-28,49.5381
2022-10-29,49.5381
2022-10-30,49.5381
2022-10-31,48.9102
2022-11-01,48.9521
2022-11-02,46.811
2022-11-03,48.8263
2022-11-04,51.3807
2022-11-05,51.3807
2022-11-06,51.3807
2022-11-07,52.6611
2022-11-08,52.7392
2022-11-09,50.3767
2022-11-10,56.8798
2022-11-11,59.1096
2022-11-12,59.1096
2022-11-13,59.1096
2022-11-14,58.5011
2022-11-15,56.399
2022-11-16,56.101
2022-11-17,54.8591
2022-11-18,54.5575
2022-11-19,54.5575
2022-11-20,54.5575
2022-11-21,56.0224
2022-11-22,58.166
2022-11-23,58.6623
2022-11-24,58.6623
2022-11-25,58.4233
2022-11-26,58.4233
2022-11-27,58.4233
2022-11-28,56.8888
2022-11-29,58.885
2022-11-30,60.6064
2022-12-01,60.556
2022-12-02,57.4405
2022-12-03,57.4405
2022-12-04,57.4405
2022-12-05,54.2334
2022-12-06,53.3963
2022-12-07,52.2975
2022-12-08,54.6529
2022-12-09,54.199
2022-12-10,54.199
2022-12-11,54.199
2022-12-12,57.1442
2022-12-13,58.9205
2022-12-14,58.5824
2022-12-15,54.428
2022-12-16,53.9008
2022-12-17,53.9008
2022-12-18,53.9008
2022-12-19,51.8652
2022-12-20,49.9951
2022-12-21,51.9468
2022-12-22,50.8983
2022-12-23,52.0204
2022-12-24,52.0204
2022-12-25,52.0204
2022-12-26,52.0204
2022-12-27,51.9765
2022-12-28,50.2234
2022-12-29,51.9016
2022-12-30,50.7511
2022-12-31,50.7511
2023-01-01,50.7511
2023-01-02,50.7511
2023-01-03,50.3074
2023-01-04,52.0424
2023-01-05,50.3599
2023-01-06,55.5436
2023-01-07,55.5436
2023-01-08,55.5436
2023-01-09,55.2659
2023-01-10,56.2465
2023-01-11,56.4365
2023-01-12,56.5925
2023-01-13,56.228
2023-01-14,56.228
2023-01-15,56.228
2023-01-16,56.228
2023-01-17,56.9652
2023-01-18,54.9956
2023-01-19,51.6034
2023-01-20,53.606
2023-01-21,53.606
2023-01-22,53.606
2023-01-23,53.778
2023-01-24,52.8156
2023-01-25,48.9521
2023-01-26,45.1553
2023-01-27,44.8753
2023-01-28,44.8753
2023-01-29,44.8753
2023-01-30,44.0675
2023-01-31,49.0053
2023-02-01,51.8389
2023-02-02,55.8189
2023-02-03,54.1865
2023-02-04,54.1865
2023-02-05,54.1865
2023-02-06,53.2291
2023-02-07,54.1435
2023-02-08,52.6354
2023-02-09,49.2152
2023-02-10,50.9832
2023-02-11,50.9832
2023-02-12,50.9832
2023-02-13,51.2227
2023-02-14,50.4156
2023-02-15,51.375
2023-02-16,48.9875
2023-02-17,49.4217
2023-02-18,49.4217
2023-02-19,49.4217
2023-02-20,49.4217
2023-02-21,46.8633
2023-02-22,44.5543
2023-02-23,47.498
2023-02-24,47.9312
2023-02-25,47.9312
2023-02-26,47.9312
2023-02-27,48.5048
2023-02-28,47.3428
2023-03-01,49.0125
2023-03-02,50.8429
2023-03-03,50.2651
2023-03-04,50.2651
2023-03-05,50.2651
2023-03-06,47.6373
2023-03-07,44.299
2023-03-08,46.9245
2023-03-09,44.9953
2023-03-10,44.0045
2023-03-11,44.0045
2023-03-12,44.0045
2023-03-13,42.4639
2023-03-14,43.417
2023-03-15,42.3998
2023-03-16,44.0936
2023-03-17,42.5407
2023-03-18,42.5407
2023-03-19,42.5407
2023-03-20,43.8556
