,RHI US Equity
2020-06-15,53.1078
2020-06-16,53.9722
2020-06-17,54.1426
2020-06-18,53.0061
2020-06-19,52.2231
2020-06-20,52.2231
2020-06-21,52.2231
2020-06-22,52.4112
2020-06-23,53.2613
2020-06-24,49.89
2020-06-25,51.0287
2020-06-26,51.3703
2020-06-27,51.3703
2020-06-28,51.3703
2020-06-29,52.9758
2020-06-30,54.2462
2020-07-01,52.288
2020-07-02,52.5919
2020-07-03,52.5919
2020-07-04,52.5919
2020-07-05,52.5919
2020-07-06,53.5107
2020-07-07,50.8229
2020-07-08,50.736
2020-07-09,48.9186
2020-07-10,50.9524
2020-07-11,50.9524
2020-07-12,50.9524
2020-07-13,52.168
2020-07-14,52.7803
2020-07-15,55.5998
2020-07-16,56.3286
2020-07-17,55.4857
2020-07-18,55.4857
2020-07-19,55.4857
2020-07-20,53.7245
2020-07-21,54.4447
2020-07-22,54.3606
2020-07-23,54.7943
2020-07-24,52.8545
2020-07-25,52.8545
2020-07-26,52.8545
2020-07-27,52.1553
2020-07-28,50.1789
2020-07-29,51.4844
2020-07-30,49.785
2020-07-31,49.6852
2020-08-01,49.6852
2020-08-02,49.6852
2020-08-03,49.9102
2020-08-04,51.3139
2020-08-05,53.6369
2020-08-06,52.8726
2020-08-07,54.1582
2020-08-08,54.1582
2020-08-09,54.1582
2020-08-10,56.5477
2020-08-11,57.921
2020-08-12,58.6557
2020-08-13,58.3815
2020-08-14,58.7497
2020-08-15,58.7497
2020-08-16,58.7497
2020-08-17,59.1239
2020-08-18,59.0316
2020-08-19,58.7469
2020-08-20,57.3174
2020-08-21,55.5462
2020-08-22,55.5462
2020-08-23,55.5462
2020-08-24,57.6606
2020-08-25,54.3945
2020-08-26,52.7212
2020-08-27,52.7597
2020-08-28,52.7597
2020-08-29,52.7597
2020-08-30,52.7597
2020-08-31,51.0019
2020-09-01,51.5096
2020-09-02,54.5353
2020-09-03,50.774
2020-09-04,50.7316
2020-09-05,50.7316
2020-09-06,50.7316
2020-09-07,50.7316
2020-09-08,47.9405
2020-09-09,49.1412
2020-09-10,46.319
2020-09-11,47.9831
2020-09-12,47.9831
2020-09-13,47.9831
2020-09-14,51.5166
2020-09-15,52.4146
2020-09-16,52.6079
2020-09-17,52.2131
2020-09-18,51.7223
2020-09-19,51.7223
2020-09-20,51.7223
2020-09-21,48.1079
2020-09-22,49.4827
2020-09-23,47.3923
2020-09-24,47.791
2020-09-25,49.4001
2020-09-26,49.4001
2020-09-27,49.4001
2020-09-28,51.0049
2020-09-29,49.5525
2020-09-30,50.36
2020-10-01,49.4743
2020-10-02,53.7452
2020-10-03,53.7452
2020-10-04,53.7452
2020-10-05,55.7102
2020-10-06,54.4782
2020-10-07,58.0957
2020-10-08,59.2187
2020-10-09,59.8828
2020-10-10,59.8828
2020-10-11,59.8828
2020-10-12,60.9196
2020-10-13,58.8468
2020-10-14,56.753
2020-10-15,56.0886
2020-10-16,55.7749
2020-10-17,55.7749
2020-10-18,55.7749
2020-10-19,52.8808
2020-10-20,54.6044
2020-10-21,52.372
2020-10-22,54.3424
2020-10-23,45.3229
2020-10-24,45.3229
2020-10-25,45.3229
2020-10-26,44.1333
2020-10-27,43.1856
2020-10-28,40.8334
2020-10-29,42.175
2020-10-30,44.727
2020-10-31,44.727
2020-11-01,44.727
2020-11-02,46.5379
2020-11-03,48.4008
2020-11-04,45.9822
2020-11-05,47.9756
2020-11-06,47.1604
2020-11-07,47.1604
2020-11-08,47.1604
2020-11-09,61.7047
2020-11-10,63.6226
2020-11-11,61.8534
2020-11-12,59.4651
2020-11-13,61.2433
2020-11-14,61.2433
2020-11-15,61.2433
2020-11-16,64.1081
2020-11-17,63.0599
2020-11-18,62.7984
2020-11-19,58.0516
2020-11-20,56.1375
2020-11-21,56.1375
2020-11-22,56.1375
2020-11-23,60.6034
2020-11-24,61.9259
2020-11-25,60.9193
2020-11-26,60.9193
2020-11-27,60.4478
2020-11-28,60.4478
2020-11-29,60.4478
2020-11-30,58.5013
2020-12-01,59.1157
2020-12-02,59.1262
2020-12-03,58.9705
2020-12-04,60.3528
2020-12-05,60.3528
2020-12-06,60.3528
2020-12-07,58.0757
2020-12-08,58.5809
2020-12-09,57.9866
2020-12-10,57.2077
2020-12-11,57.2942
2020-12-12,57.2942
2020-12-13,57.2942
2020-12-14,55.4385
2020-12-15,55.7824
2020-12-16,54.5429
2020-12-17,54.1226
2020-12-18,55.1243
2020-12-19,55.1243
2020-12-20,55.1243
2020-12-21,53.3679
2020-12-22,53.383
2020-12-23,53.7385
2020-12-24,53.6282
2020-12-25,53.6282
2020-12-26,53.6282
2020-12-27,53.6282
2020-12-28,54.4033
2020-12-29,53.5734
2020-12-30,53.2607
2020-12-31,53.9215
2021-01-01,53.9215
2021-01-02,53.9215
2021-01-03,53.9215
2021-01-04,51.2955
2021-01-05,52.9529
2021-01-06,56.3254
2021-01-07,57.7833
2021-01-08,56.3495
2021-01-09,56.3495
2021-01-10,56.3495
2021-01-11,53.8044
2021-01-12,55.9123
2021-01-13,54.414
2021-01-14,57.0722
2021-01-15,54.1117
2021-01-16,54.1117
2021-01-17,54.1117
2021-01-18,54.1117
2021-01-19,54.7499
2021-01-20,58.3859
2021-01-21,60.2313
2021-01-22,60.5309
2021-01-23,60.5309
2021-01-24,60.5309
2021-01-25,60.8624
2021-01-26,58.917
2021-01-27,54.8504
2021-01-28,53.6279
2021-01-29,57.517
2021-01-30,57.517
2021-01-31,57.517
2021-02-01,59.0943
2021-02-02,56.9086
2021-02-03,60.4404
2021-02-04,60.5241
2021-02-05,61.0717
2021-02-06,61.0717
2021-02-07,61.0717
2021-02-08,62.5983
2021-02-09,62.7047
2021-02-10,63.6785
2021-02-11,63.7382
2021-02-12,64.6052
2021-02-13,64.6052
2021-02-14,64.6052
2021-02-15,64.6052
2021-02-16,65.7579
2021-02-17,67.6905
2021-02-18,68.1079
2021-02-19,69.7064
2021-02-20,69.7064
2021-02-21,69.7064
2021-02-22,72.1621
2021-02-23,73.6306
2021-02-24,73.0323
2021-02-25,67.0494
2021-02-26,63.9097
2021-02-27,63.9097
2021-02-28,63.9097
2021-03-01,65.2257
2021-03-02,62.5274
2021-03-03,61.2443
2021-03-04,59.25
2021-03-05,60.5896
2021-03-06,60.5896
2021-03-07,60.5896
2021-03-08,60.9335
2021-03-09,60.1655
2021-03-10,59.6157
2021-03-11,60.6796
2021-03-12,62.0382
2021-03-13,62.0382
2021-03-14,62.0382
2021-03-15,60.3174
2021-03-16,56.7955
2021-03-17,56.7773
2021-03-18,59.242
2021-03-19,57.7812
2021-03-20,57.7812
2021-03-21,57.7812
2021-03-22,55.5818
2021-03-23,52.0899
2021-03-24,52.4648
2021-03-25,54.6528
2021-03-26,57.3257
2021-03-27,57.3257
2021-03-28,57.3257
2021-03-29,56.0016
2021-03-30,57.5755
2021-03-31,58.2433
2021-04-01,57.4907
2021-04-02,57.4907
2021-04-03,57.4907
2021-04-04,57.4907
2021-04-05,58.2128
2021-04-06,59.7605
2021-04-07,60.0639
2021-04-08,60.9381
2021-04-09,62.3712
2021-04-10,62.3712
2021-04-11,62.3712
2021-04-12,63.0038
2021-04-13,63.9075
2021-04-14,64.3084
2021-04-15,62.8197
2021-04-16,64.2092
2021-04-17,64.2092
2021-04-18,64.2092
2021-04-19,60.2474
2021-04-20,59.7653
2021-04-21,61.4974
2021-04-22,64.8762
2021-04-23,66.8806
2021-04-24,66.8806
2021-04-25,66.8806
2021-04-26,67.6239
2021-04-27,68.9029
2021-04-28,66.1558
2021-04-29,67.3527
2021-04-30,64.8327
2021-05-01,64.8327
2021-05-02,64.8327
2021-05-03,64.7064
2021-05-04,66.5167
2021-05-05,66.4729
2021-05-06,67.1006
2021-05-07,67.7913
2021-05-08,67.7913
2021-05-09,67.7913
2021-05-10,68.3239
2021-05-11,65.7015
2021-05-12,60.888
2021-05-13,62.3715
2021-05-14,64.2
2021-05-15,64.2
2021-05-16,64.2
2021-05-17,63.3771
2021-05-18,60.5566
2021-05-19,59.9323
2021-05-20,59.2595
2021-05-21,59.6711
2021-05-22,59.6711
2021-05-23,59.6711
2021-05-24,60.2324
2021-05-25,58.5044
2021-05-26,59.2007
2021-05-27,61.0524
2021-05-28,60.713
2021-05-29,60.713
2021-05-30,60.713
2021-05-31,60.713
2021-06-01,62.8223
2021-06-02,62.7046
2021-06-03,62.3423
2021-06-04,62.8018
2021-06-05,62.8018
2021-06-06,62.8018
2021-06-07,61.426
2021-06-08,63.6432
2021-06-09,63.6432
2021-06-10,63.4323
2021-06-11,61.8681
2021-06-12,61.8681
2021-06-13,61.8681
2021-06-14,61.9339
2021-06-15,63.1673
2021-06-16,62.5523
2021-06-17,54.1911
2021-06-18,50.4255
2021-06-19,50.4255
2021-06-20,50.4255
2021-06-21,53.9199
2021-06-22,53.7973
2021-06-23,53.5246
2021-06-24,56.3262
2021-06-25,56.9176
2021-06-26,56.9176
2021-06-27,56.9176
2021-06-28,55.2589
2021-06-29,54.1275
2021-06-30,55.1326
2021-07-01,55.8423
2021-07-02,54.2711
2021-07-03,54.2711
2021-07-04,54.2711
2021-07-05,54.2711
2021-07-06,49.1498
2021-07-07,51.5983
2021-07-08,49.7401
2021-07-09,53.2422
2021-07-10,53.2422
2021-07-11,53.2422
2021-07-12,52.4199
2021-07-13,50.2778
2021-07-14,51.1988
2021-07-15,49.4369
2021-07-16,48.5085
2021-07-17,48.5085
2021-07-18,48.5085
2021-07-19,45.6526
2021-07-20,49.6522
2021-07-21,51.4646
2021-07-22,49.6689
2021-07-23,59.0779
2021-07-24,59.0779
2021-07-25,59.0779
2021-07-26,59.9533
2021-07-27,61.628
2021-07-28,62.3843
2021-07-29,64.2403
2021-07-30,65.1509
2021-07-31,65.1509
2021-08-01,65.1509
2021-08-02,64.1101
2021-08-03,65.5082
2021-08-04,62.7276
2021-08-05,64.3478
2021-08-06,65.1525
2021-08-07,65.1525
2021-08-08,65.1525
2021-08-09,64.5969
2021-08-10,65.5521
2021-08-11,66.7236
2021-08-12,67.8152
2021-08-13,68.8141
2021-08-14,68.8141
2021-08-15,68.8141
2021-08-16,69.0209
2021-08-17,67.8027
2021-08-18,64.7299
2021-08-19,64.3501
2021-08-20,64.8713
2021-08-21,64.8713
2021-08-22,64.8713
2021-08-23,65.0275
2021-08-24,66.181
2021-08-25,66.8986
2021-08-26,65.4616
2021-08-27,67.0347
2021-08-28,67.0347
2021-08-29,67.0347
2021-08-30,66.6512
2021-08-31,65.3695
2021-09-01,64.5218
2021-09-02,66.0942
2021-09-03,64.601
2021-09-04,64.601
2021-09-05,64.601
2021-09-06,64.601
2021-09-07,60.804
2021-09-08,61.4228
2021-09-09,62.6704
2021-09-10,61.0911
2021-09-11,61.0911
2021-09-12,61.0911
2021-09-13,61.2397
2021-09-14,59.0018
2021-09-15,61.9949
2021-09-16,60.0889
2021-09-17,56.076
2021-09-18,56.076
2021-09-19,56.076
2021-09-20,55.3278
2021-09-21,54.5343
2021-09-22,55.6314
2021-09-23,58.2753
2021-09-24,59.1304
2021-09-25,59.1304
2021-09-26,59.1304
2021-09-27,59.2999
2021-09-28,57.2028
2021-09-29,57.5498
2021-09-30,52.8827
2021-10-01,57.7862
2021-10-02,57.7862
2021-10-03,57.7862
2021-10-04,56.2043
2021-10-05,58.3285
2021-10-06,57.7052
2021-10-07,62.3027
2021-10-08,64.585
2021-10-09,64.585
2021-10-10,64.585
2021-10-11,62.4498
2021-10-12,58.6094
2021-10-13,58.3198
2021-10-14,61.5047
2021-10-15,62.1288
2021-10-16,62.1288
2021-10-17,62.1288
2021-10-18,63.7286
2021-10-19,61.5503
2021-10-20,61.5858
2021-10-21,63.2332
2021-10-22,65.3792
2021-10-23,65.3792
2021-10-24,65.3792
2021-10-25,65.1794
2021-10-26,63.7093
2021-10-27,60.1162
2021-10-28,62.9484
2021-10-29,63.6994
2021-10-30,63.6994
2021-10-31,63.6994
2021-11-01,64.9354
2021-11-02,65.4702
2021-11-03,67.2915
2021-11-04,70.043
2021-11-05,68.4506
2021-11-06,68.4506
2021-11-07,68.4506
2021-11-08,67.5871
2021-11-09,65.868
2021-11-10,63.5499
2021-11-11,64.9816
2021-11-12,63.6229
2021-11-13,63.6229
2021-11-14,63.6229
2021-11-15,62.9984
2021-11-16,64.3055
2021-11-17,61.764
2021-11-18,62.5524
2021-11-19,63.3011
2021-11-20,63.3011
2021-11-21,63.3011
2021-11-22,63.5864
2021-11-23,63.4636
2021-11-24,63.8967
2021-11-25,63.8967
2021-11-26,57.3702
2021-11-27,57.3702
2021-11-28,57.3702
2021-11-29,57.6249
2021-11-30,51.5989
2021-12-01,47.1257
2021-12-02,51.7295
2021-12-03,47.0259
2021-12-04,47.0259
2021-12-05,47.0259
2021-12-06,46.9309
2021-12-07,49.1733
2021-12-08,50.0009
2021-12-09,47.6554
2021-12-10,49.6417
2021-12-11,49.6417
2021-12-12,49.6417
2021-12-13,47.2035
2021-12-14,45.9657
2021-12-15,48.6717
2021-12-16,47.5827
2021-12-17,46.2534
2021-12-18,46.2534
2021-12-19,46.2534
2021-12-20,45.6925
2021-12-21,47.9898
2021-12-22,48.6152
2021-12-23,49.9658
2021-12-24,49.9658
2021-12-25,49.9658
2021-12-26,49.9658
2021-12-27,52.8208
2021-12-28,52.9309
2021-12-29,53.7257
2021-12-30,52.5216
2021-12-31,52.7174
2022-01-01,52.7174
2022-01-02,52.7174
2022-01-03,49.7867
2022-01-04,53.2904
2022-01-05,53.0776
2022-01-06,54.3844
2022-01-07,50.1602
2022-01-08,50.1602
2022-01-09,50.1602
2022-01-10,50.617
2022-01-11,50.3442
2022-01-12,51.5858
2022-01-13,53.2676
2022-01-14,55.7874
2022-01-15,55.7874
2022-01-16,55.7874
2022-01-17,55.7874
2022-01-18,52.4443
2022-01-19,50.6575
2022-01-20,48.2607
2022-01-21,48.4236
2022-01-22,48.4236
2022-01-23,48.4236
2022-01-24,49.6265
2022-01-25,49.7917
2022-01-26,51.3326
2022-01-27,51.1585
2022-01-28,50.1186
2022-01-29,50.1186
2022-01-30,50.1186
2022-01-31,54.1517
2022-02-01,55.807
2022-02-02,58.6082
2022-02-03,57.1466
2022-02-04,59.691
2022-02-05,59.691
2022-02-06,59.691
2022-02-07,60.6371
2022-02-08,63.9354
2022-02-09,65.5895
2022-02-10,62.5732
2022-02-11,60.0313
2022-02-12,60.0313
2022-02-13,60.0313
2022-02-14,58.1065
2022-02-15,61.4466
2022-02-16,62.6863
2022-02-17,58.082
2022-02-18,57.1133
2022-02-19,57.1133
2022-02-20,57.1133
2022-02-21,57.1133
2022-02-22,54.7337
2022-02-23,51.0871
2022-02-24,53.108
2022-02-25,56.9228
2022-02-26,56.9228
2022-02-27,56.9228
2022-02-28,56.1854
2022-03-01,49.1589
2022-03-02,52.718
2022-03-03,53.2462
2022-03-04,52.1883
2022-03-05,52.1883
2022-03-06,52.1883
2022-03-07,46.4189
2022-03-08,43.934
2022-03-09,48.2507
2022-03-10,48.3956
2022-03-11,45.6488
2022-03-12,45.6488
2022-03-13,45.6488
2022-03-14,47.2713
2022-03-15,49.1964
2022-03-16,51.696
2022-03-17,53.3452
2022-03-18,54.9296
2022-03-19,54.9296
2022-03-20,54.9296
2022-03-21,53.0402
2022-03-22,53.0632
2022-03-23,51.5493
2022-03-24,52.0857
2022-03-25,51.9955
2022-03-26,51.9955
2022-03-27,51.9955
2022-03-28,52.0985
2022-03-29,55.8923
2022-03-30,52.7771
2022-03-31,49.1718
2022-04-01,48.7272
2022-04-02,48.7272
2022-04-03,48.7272
2022-04-04,50.8021
2022-04-05,47.9375
2022-04-06,46.8642
2022-04-07,46.5693
2022-04-08,46.2524
2022-04-09,46.2524
2022-04-10,46.2524
2022-04-11,47.0996
2022-04-12,46.8478
2022-04-13,47.1208
2022-04-14,44.7999
2022-04-15,44.7999
2022-04-16,44.7999
2022-04-17,44.7999
2022-04-18,45.4313
2022-04-19,49.23
2022-04-20,50.9771
2022-04-21,51.0938
2022-04-22,48.5821
2022-04-23,48.5821
2022-04-24,48.5821
2022-04-25,48.3479
2022-04-26,45.8674
2022-04-27,38.9976
2022-04-28,40.7722
2022-04-29,38.53
2022-04-30,38.53
2022-05-01,38.53
2022-05-02,38.3121
2022-05-03,39.6638
2022-05-04,42.1496
2022-05-05,40.0656
2022-05-06,38.9849
2022-05-07,38.9849
2022-05-08,38.9849
2022-05-09,37.8046
2022-05-10,39.0137
2022-05-11,37.275
2022-05-12,36.8564
2022-05-13,37.4548
2022-05-14,37.4548
2022-05-15,37.4548
2022-05-16,36.5151
2022-05-17,38.9512
2022-05-18,35.9925
2022-05-19,35.5863
2022-05-20,35.3978
2022-05-21,35.3978
2022-05-22,35.3978
2022-05-23,35.2794
2022-05-24,34.0753
2022-05-25,35.6181
2022-05-26,35.3179
2022-05-27,38.1999
2022-05-28,38.1999
2022-05-29,38.1999
2022-05-30,38.1999
2022-05-31,39.0901
2022-06-01,36.8514
2022-06-02,40.1518
2022-06-03,40.2173
2022-06-04,40.2173
2022-06-05,40.2173
2022-06-06,41.0628
2022-06-07,42.5017
2022-06-08,41.7315
2022-06-09,39.0499
2022-06-10,36.92
2022-06-11,36.92
2022-06-12,36.92
2022-06-13,34.3349
2022-06-14,35.3345
2022-06-15,36.3943
2022-06-16,33.8584
2022-06-17,32.9831
2022-06-18,32.9831
2022-06-19,32.9831
2022-06-20,32.9831
2022-06-21,35.8131
2022-06-22,36.7529
2022-06-23,33.6628
2022-06-24,36.7472
2022-06-25,36.7472
2022-06-26,36.7472
2022-06-27,36.5353
2022-06-28,35.423
2022-06-29,35.2679
2022-06-30,34.8697
2022-07-01,35.4797
2022-07-02,35.4797
2022-07-03,35.4797
2022-07-04,35.4797
2022-07-05,37.6585
2022-07-06,38.407
2022-07-07,40.6193
2022-07-08,39.6374
2022-07-09,39.6374
2022-07-10,39.6374
2022-07-11,38.9675
2022-07-12,38.5236
2022-07-13,37.4876
2022-07-14,37.793
2022-07-15,38.722
2022-07-16,38.722
2022-07-17,38.722
2022-07-18,40.6205
2022-07-19,44.6117
2022-07-20,46.9146
2022-07-21,46.0708
2022-07-22,41.2039
2022-07-23,41.2039
2022-07-24,41.2039
2022-07-25,42.3195
2022-07-26,40.242
2022-07-27,42.709
2022-07-28,43.2308
2022-07-29,44.3345
2022-07-30,44.3345
2022-07-31,44.3345
2022-08-01,44.423
2022-08-02,43.3357
2022-08-03,45.7885
2022-08-04,44.7139
2022-08-05,44.5751
2022-08-06,44.5751
2022-08-07,44.5751
2022-08-08,44.2908
2022-08-09,43.5343
2022-08-10,46.2741
2022-08-11,47.5556
2022-08-12,48.874
2022-08-13,48.874
2022-08-14,48.874
2022-08-15,47.8233
2022-08-16,48.5242
2022-08-17,47.609
2022-08-18,47.464
2022-08-19,47.981
2022-08-20,47.981
2022-08-21,47.981
2022-08-22,45.1341
2022-08-23,44.8631
2022-08-24,45.3952
2022-08-25,48.4063
2022-08-26,44.9534
2022-08-27,44.9534
2022-08-28,44.9534
2022-08-29,44.6316
2022-08-30,43.5353
2022-08-31,44.2574
2022-09-01,44.2574
2022-09-02,43.2223
2022-09-03,43.2223
2022-09-04,43.2223
2022-09-05,43.2223
2022-09-06,44.75
2022-09-07,45.1173
2022-09-08,46.183
2022-09-09,49.5605
2022-09-10,49.5605
2022-09-11,49.5605
2022-09-12,50.6027
2022-09-13,47.0803
2022-09-14,47.275
2022-09-15,46.8168
2022-09-16,44.8316
2022-09-17,44.8316
2022-09-18,44.8316
2022-09-19,47.15
2022-09-20,45.0675
2022-09-21,43.065
2022-09-22,41.1514
2022-09-23,41.8883
2022-09-24,41.8883
2022-09-25,41.8883
2022-09-26,41.8431
2022-09-27,42.2137
2022-09-28,46.4219
2022-09-29,45.718
2022-09-30,46.4677
2022-10-01,46.4677
2022-10-02,46.4677
2022-10-03,47.192
2022-10-04,51.4663
2022-10-05,50.9857
2022-10-06,50.8701
2022-10-07,47.9454
2022-10-08,47.9454
2022-10-09,47.9454
2022-10-10,49.3361
2022-10-11,50.7952
2022-10-12,51.9216
2022-10-13,54.2873
2022-10-14,52.6667
2022-10-15,52.6667
2022-10-16,52.6667
2022-10-17,53.9944
2022-10-18,54.8204
2022-10-19,52.058
2022-10-20,50.6071
2022-10-21,42.2108
2022-10-22,42.2108
2022-10-23,42.2108
2022-10-24,41.3993
2022-10-25,44.9371
2022-10-26,44.826
2022-10-27,44.9948
2022-10-28,49.0155
2022-10-29,49.0155
2022-10-30,49.0155
2022-10-31,47.4553
2022-11-01,48.5883
2022-11-02,46.9978
2022-11-03,42.397
2022-11-04,46.0763
2022-11-05,46.0763
2022-11-06,46.0763
2022-11-07,46.9858
2022-11-08,46.7982
2022-11-09,45.5909
2022-11-10,52.0275
2022-11-11,53.3404
2022-11-12,53.3404
2022-11-13,53.3404
2022-11-14,50.6003
2022-11-15,50.1141
2022-11-16,48.8774
2022-11-17,47.4812
2022-11-18,47.3835
2022-11-19,47.3835
2022-11-20,47.3835
2022-11-21,47.0608
2022-11-22,49.3733
2022-11-23,49.9539
2022-11-24,49.9539
2022-11-25,50.7692
2022-11-26,50.7692
2022-11-27,50.7692
2022-11-28,48.5935
2022-11-29,48.823
2022-11-30,51.9879
2022-12-01,51.6025
2022-12-02,50.3164
2022-12-03,50.3164
2022-12-04,50.3164
2022-12-05,47.9431
2022-12-06,45.9463
2022-12-07,46.0008
2022-12-08,44.9703
2022-12-09,44.9703
2022-12-10,44.9703
2022-12-11,44.9703
2022-12-12,47.6919
2022-12-13,49.2287
2022-12-14,48.627
2022-12-15,45.7952
2022-12-16,45.4907
2022-12-17,45.4907
2022-12-18,45.4907
2022-12-19,44.2489
2022-12-20,43.8362
2022-12-21,46.0262
2022-12-22,44.5071
2022-12-23,46.6594
2022-12-24,46.6594
2022-12-25,46.6594
2022-12-26,46.6594
2022-12-27,46.7938
2022-12-28,45.2606
2022-12-29,47.642
2022-12-30,47.5874
2022-12-31,47.5874
2023-01-01,47.5874
2023-01-02,47.5874
2023-01-03,47.2515
2023-01-04,50.1484
2023-01-05,48.2953
2023-01-06,51.2427
2023-01-07,51.2427
2023-01-08,51.2427
2023-01-09,50.0279
2023-01-10,49.5076
2023-01-11,51.2136
2023-01-12,51.0155
2023-01-13,53.0533
2023-01-14,53.0533
2023-01-15,53.0533
2023-01-16,53.0533
2023-01-17,51.9746
2023-01-18,51.9585
2023-01-19,50.2079
2023-01-20,53.9619
2023-01-21,53.9619
2023-01-22,53.9619
2023-01-23,55.9556
2023-01-24,54.8759
2023-01-25,54.5076
2023-01-26,57.1191
2023-01-27,62.2221
2023-01-28,62.2221
2023-01-29,62.2221
2023-01-30,57.7974
2023-01-31,59.4264
2023-02-01,61.1246
2023-02-02,64.1
2023-02-03,61.5239
2023-02-04,61.5239
2023-02-05,61.5239
2023-02-06,58.1676
2023-02-07,58.3115
2023-02-08,57.5512
2023-02-09,55.1343
2023-02-10,57.2968
2023-02-11,57.2968
2023-02-12,57.2968
2023-02-13,56.9079
2023-02-14,55.8477
2023-02-15,56.7162
2023-02-16,54.4842
2023-02-17,53.7971
2023-02-18,53.7971
2023-02-19,53.7971
2023-02-20,53.7971
2023-02-21,50.4514
2023-02-22,51.0834
2023-02-23,50.4682
2023-02-24,49.1483
2023-02-25,49.1483
2023-02-26,49.1483
2023-02-27,50.6754
2023-02-28,51.9397
2023-03-01,52.2362
2023-03-02,51.905
2023-03-03,52.8882
2023-03-04,52.8882
2023-03-05,52.8882
2023-03-06,52.7766
2023-03-07,51.8548
2023-03-08,51.6583
2023-03-09,48.9101
2023-03-10,46.7702
2023-03-11,46.7702
2023-03-12,46.7702
2023-03-13,46.6521
2023-03-14,46.3794
2023-03-15,43.7214
2023-03-16,43.324
2023-03-17,41.0107
2023-03-18,41.0107
2023-03-19,41.0107
2023-03-20,44.7187
