,PHM US Equity
2020-10-23,48.6196
2020-10-24,48.6196
2020-10-25,48.6196
2020-10-26,45.8591
2020-10-27,44.0891
2020-10-28,45.3222
2020-10-29,44.4412
2020-10-30,43.3716
2020-10-31,43.3716
2020-11-01,43.3716
2020-11-02,46.2342
2020-11-03,48.1837
2020-11-04,53.6899
2020-11-05,53.1371
2020-11-06,49.7626
2020-11-07,49.7626
2020-11-08,49.7626
2020-11-09,44.4565
2020-11-10,47.6671
2020-11-11,48.0694
2020-11-12,46.4302
2020-11-13,48.4297
2020-11-14,48.4297
2020-11-15,48.4297
2020-11-16,48.3379
2020-11-17,48.5732
2020-11-18,49.7897
2020-11-19,49.6211
2020-11-20,49.6916
2020-11-21,49.6916
2020-11-22,49.6916
2020-11-23,52.3153
2020-11-24,50.161
2020-11-25,51.2424
2020-11-26,51.2424
2020-11-27,50.79
2020-11-28,50.79
2020-11-29,50.79
2020-11-30,49.4707
2020-12-01,47.7652
2020-12-02,45.8922
2020-12-03,48.9164
2020-12-04,47.0523
2020-12-05,47.0523
2020-12-06,47.0523
2020-12-07,49.8318
2020-12-08,47.2339
2020-12-09,47.3058
2020-12-10,47.4541
2020-12-11,47.8147
2020-12-12,47.8147
2020-12-13,47.8147
2020-12-14,47.4073
2020-12-15,48.2824
2020-12-16,48.4438
2020-12-17,52.7869
2020-12-18,53.3573
2020-12-19,53.3573
2020-12-20,53.3573
2020-12-21,52.6377
2020-12-22,53.8519
2020-12-23,51.5328
2020-12-24,53.2258
2020-12-25,53.2258
2020-12-26,53.2258
2020-12-27,53.2258
2020-12-28,51.7263
2020-12-29,51.0739
2020-12-30,50.9492
2020-12-31,48.9511
2021-01-01,48.9511
2021-01-02,48.9511
2021-01-03,48.9511
2021-01-04,47.1562
2021-01-05,45.0172
2021-01-06,44.6132
2021-01-07,48.1983
2021-01-08,46.3803
2021-01-09,46.3803
2021-01-10,46.3803
2021-01-11,47.5527
2021-01-12,48.7746
2021-01-13,48.5728
2021-01-14,48.2834
2021-01-15,48.9131
2021-01-16,48.9131
2021-01-17,48.9131
2021-01-18,48.9131
2021-01-19,51.7561
2021-01-20,56.8393
2021-01-21,58.3143
2021-01-22,60.4517
2021-01-23,60.4517
2021-01-24,60.4517
2021-01-25,60.5931
2021-01-26,57.4072
2021-01-27,56.5415
2021-01-28,50.9375
2021-01-29,48.9343
2021-01-30,48.9343
2021-01-31,48.9343
2021-02-01,51.2865
2021-02-02,53.3853
2021-02-03,54.0509
2021-02-04,55.3036
2021-02-05,56.9919
2021-02-06,56.9919
2021-02-07,56.9919
2021-02-08,58.7598
2021-02-09,58.6274
2021-02-10,58.8829
2021-02-11,59.1277
2021-02-12,56.7284
2021-02-13,56.7284
2021-02-14,56.7284
2021-02-15,56.7284
2021-02-16,52.8311
2021-02-17,51.8139
2021-02-18,50.4082
2021-02-19,52.1723
2021-02-20,52.1723
2021-02-21,52.1723
2021-02-22,50.2624
2021-02-23,51.1962
2021-02-24,53.0942
2021-02-25,47.4102
2021-02-26,49.6016
2021-02-27,49.6016
2021-02-28,49.6016
2021-03-01,50.2613
2021-03-02,51.5728
2021-03-03,48.0758
2021-03-04,47.2303
2021-03-05,50.81
2021-03-06,50.81
2021-03-07,50.81
2021-03-08,53.5853
2021-03-09,53.4545
2021-03-10,55.8282
2021-03-11,54.9694
2021-03-12,54.3405
2021-03-13,54.3405
2021-03-14,54.3405
2021-03-15,57.146
2021-03-16,55.921
2021-03-17,58.7689
2021-03-18,53.6024
2021-03-19,54.7147
2021-03-20,54.7147
2021-03-21,54.7147
2021-03-22,54.8358
2021-03-23,53.4858
2021-03-24,53.2443
2021-03-25,56.2761
2021-03-26,59.7458
2021-03-27,59.7458
2021-03-28,59.7458
2021-03-29,57.813
2021-03-30,59.3485
2021-03-31,58.747
2021-04-01,60.1488
2021-04-02,60.1488
2021-04-03,60.1488
2021-04-04,60.1488
2021-04-05,60.6147
2021-04-06,60.8313
2021-04-07,59.8525
2021-04-08,59.0406
2021-04-09,61.0677
2021-04-10,61.0677
2021-04-11,61.0677
2021-04-12,60.0645
2021-04-13,59.9537
2021-04-14,58.7217
2021-04-15,58.6084
2021-04-16,59.8424
2021-04-17,59.8424
2021-04-18,59.8424
2021-04-19,58.6445
2021-04-20,55.9198
2021-04-21,57.0383
2021-04-22,57.0729
2021-04-23,58.3423
2021-04-24,58.3423
2021-04-25,58.3423
2021-04-26,59.8238
2021-04-27,63.4179
2021-04-28,65.5096
2021-04-29,66.9443
2021-04-30,65.2303
2021-05-01,65.2303
2021-05-02,65.2303
2021-05-03,66.7736
2021-05-04,67.477
2021-05-05,67.7496
2021-05-06,66.4146
2021-05-07,67.8537
2021-05-08,67.8537
2021-05-09,67.8537
2021-05-10,68.6236
2021-05-11,61.6957
2021-05-12,53.4858
2021-05-13,57.2609
2021-05-14,57.7957
2021-05-15,57.7957
2021-05-16,57.7957
2021-05-17,56.9297
2021-05-18,53.6394
2021-05-19,52.7076
2021-05-20,53.4379
2021-05-21,52.9271
2021-05-22,52.9271
2021-05-23,52.9271
2021-05-24,53.325
2021-05-25,54.1429
2021-05-26,55.8535
2021-05-27,56.2562
2021-05-28,56.073
2021-05-29,56.073
2021-05-30,56.073
2021-05-31,56.073
2021-06-01,56.6729
2021-06-02,54.9932
2021-06-03,52.8657
2021-06-04,53.9881
2021-06-05,53.9881
2021-06-06,53.9881
2021-06-07,53.494
2021-06-08,53.9482
2021-06-09,51.612
2021-06-10,48.3003
2021-06-11,48.9933
2021-06-12,48.9933
2021-06-13,48.9933
2021-06-14,47.4699
2021-06-15,48.8511
2021-06-16,46.8102
2021-06-17,48.0462
2021-06-18,47.9501
2021-06-19,47.9501
2021-06-20,47.9501
2021-06-21,49.0667
2021-06-22,49.4687
2021-06-23,47.6267
2021-06-24,47.4844
2021-06-25,47.9212
2021-06-26,47.9212
2021-06-27,47.9212
2021-06-28,49.8734
2021-06-29,52.1806
2021-06-30,50.0215
2021-07-01,52.6342
2021-07-02,51.3458
2021-07-03,51.3458
2021-07-04,51.3458
2021-07-05,51.3458
2021-07-06,48.5479
2021-07-07,51.0362
2021-07-08,46.3587
2021-07-09,47.4384
2021-07-10,47.4384
2021-07-11,47.4384
2021-07-12,47.3058
2021-07-13,44.5629
2021-07-14,44.7409
2021-07-15,44.3725
2021-07-16,43.3569
2021-07-17,43.3569
2021-07-18,43.3569
2021-07-19,43.2081
2021-07-20,46.2834
2021-07-21,47.7359
2021-07-22,46.9964
2021-07-23,50.4793
2021-07-24,50.4793
2021-07-25,50.4793
2021-07-26,48.9831
2021-07-27,49.0491
2021-07-28,47.4404
2021-07-29,52.5842
2021-07-30,52.1712
2021-07-31,52.1712
2021-08-01,52.1712
2021-08-02,52.3546
2021-08-03,53.2001
2021-08-04,48.6675
2021-08-05,49.0988
2021-08-06,47.9728
2021-08-07,47.9728
2021-08-08,47.9728
2021-08-09,47.185
2021-08-10,49.1622
2021-08-11,53.1842
2021-08-12,51.2081
2021-08-13,50.9499
2021-08-14,50.9499
2021-08-15,50.9499
2021-08-16,51.5398
2021-08-17,47.0075
2021-08-18,46.8112
2021-08-19,45.6097
2021-08-20,47.8132
2021-08-21,47.8132
2021-08-22,47.8132
2021-08-23,47.2618
2021-08-24,49.8118
2021-08-25,51.1503
2021-08-26,50.2697
2021-08-27,52.511
2021-08-28,52.511
2021-08-29,52.511
2021-08-30,50.8991
2021-08-31,50.2344
2021-09-01,52.0274
2021-09-02,50.9073
2021-09-03,49.0996
2021-09-04,49.0996
2021-09-05,49.0996
2021-09-06,49.0996
2021-09-07,47.6518
2021-09-08,41.6086
2021-09-09,39.8862
2021-09-10,39.0112
2021-09-11,39.0112
2021-09-12,39.0112
2021-09-13,39.8794
2021-09-14,38.1152
2021-09-15,39.1282
2021-09-16,40.734
2021-09-17,42.12
2021-09-18,42.12
2021-09-19,42.12
2021-09-20,39.9292
2021-09-21,39.4776
2021-09-22,41.4564
2021-09-23,40.5422
2021-09-24,40.8794
2021-09-25,40.8794
2021-09-26,40.8794
2021-09-27,43.0632
2021-09-28,40.9463
2021-09-29,42.793
2021-09-30,39.3091
2021-10-01,39.8411
2021-10-02,39.8411
2021-10-03,39.8411
2021-10-04,40.1512
2021-10-05,40.8867
2021-10-06,42.0962
2021-10-07,43.8278
2021-10-08,43.17
2021-10-09,43.17
2021-10-10,43.17
2021-10-11,43.0081
2021-10-12,44.6715
2021-10-13,44.4765
2021-10-14,48.265
2021-10-15,46.403
2021-10-16,46.403
2021-10-17,46.403
2021-10-18,48.7679
2021-10-19,48.4454
2021-10-20,50.8012
2021-10-21,50.5331
2021-10-22,49.5976
2021-10-23,49.5976
2021-10-24,49.5976
2021-10-25,49.9507
2021-10-26,47.075
2021-10-27,47.2613
2021-10-28,47.0411
2021-10-29,45.6235
2021-10-30,45.6235
2021-10-31,45.6235
2021-11-01,47.3223
2021-11-02,45.1574
2021-11-03,46.853
2021-11-04,48.7385
2021-11-05,52.1727
2021-11-06,52.1727
2021-11-07,52.1727
2021-11-08,51.7477
2021-11-09,55.5845
2021-11-10,52.2066
2021-11-11,52.3922
2021-11-12,53.9195
2021-11-13,53.9195
2021-11-14,53.9195
2021-11-15,51.8594
2021-11-16,54.0436
2021-11-17,55.8749
2021-11-18,54.2251
2021-11-19,55.347
2021-11-20,55.347
2021-11-21,55.347
2021-11-22,55.7213
2021-11-23,56.7793
2021-11-24,56.0576
2021-11-25,56.0576
2021-11-26,53.0973
2021-11-27,53.0973
2021-11-28,53.0973
2021-11-29,52.8793
2021-11-30,49.0267
2021-12-01,49.1303
2021-12-02,54.8719
2021-12-03,53.8329
2021-12-04,53.8329
2021-12-05,53.8329
2021-12-06,57.7247
2021-12-07,59.0542
2021-12-08,60.3443
2021-12-09,60.3443
2021-12-10,61.904
2021-12-11,61.904
2021-12-12,61.904
2021-12-13,58.4618
2021-12-14,55.8932
2021-12-15,58.6905
2021-12-16,55.3806
2021-12-17,53.0311
2021-12-18,53.0311
2021-12-19,53.0311
2021-12-20,49.7862
2021-12-21,52.7942
2021-12-22,55.6175
2021-12-23,55.8115
2021-12-24,55.8115
2021-12-25,55.8115
2021-12-26,55.8115
2021-12-27,57.099
2021-12-28,58.6362
2021-12-29,60.8453
2021-12-30,58.4867
2021-12-31,59.3187
2022-01-01,59.3187
2022-01-02,59.3187
2022-01-03,56.8459
2022-01-04,58.2265
2022-01-05,56.4053
2022-01-06,54.0447
2022-01-07,48.6784
2022-01-08,48.6784
2022-01-09,48.6784
2022-01-10,50.0224
2022-01-11,53.3571
2022-01-12,53.5595
2022-01-13,56.6572
2022-01-14,56.9063
2022-01-15,56.9063
2022-01-16,56.9063
2022-01-17,56.9063
2022-01-18,51.9458
2022-01-19,49.4804
2022-01-20,48.2623
2022-01-21,46.8564
2022-01-22,46.8564
2022-01-23,46.8564
2022-01-24,51.121
2022-01-25,49.5036
2022-01-26,46.4769
2022-01-27,44.9179
2022-01-28,47.0638
2022-01-29,47.0638
2022-01-30,47.0638
2022-01-31,49.4123
2022-02-01,50.2059
2022-02-02,52.0874
2022-02-03,49.5883
2022-02-04,43.8663
2022-02-05,43.8663
2022-02-06,43.8663
2022-02-07,44.0617
2022-02-08,46.1624
2022-02-09,48.1458
2022-02-10,44.319
2022-02-11,43.4807
2022-02-12,43.4807
2022-02-13,43.4807
2022-02-14,43.4307
2022-02-15,45.1908
2022-02-16,45.8046
2022-02-17,44.0198
2022-02-18,44.3235
2022-02-19,44.3235
2022-02-20,44.3235
2022-02-21,44.3235
2022-02-22,41.8444
2022-02-23,40.1803
2022-02-24,43.1878
2022-02-25,46.4354
2022-02-26,46.4354
2022-02-27,46.4354
2022-02-28,47.9443
2022-03-01,47.1745
2022-03-02,48.6075
2022-03-03,47.4875
2022-03-04,47.6769
2022-03-05,47.6769
2022-03-06,47.6769
2022-03-07,43.4847
2022-03-08,43.2436
2022-03-09,45.8429
2022-03-10,45.1435
2022-03-11,44.1255
2022-03-12,44.1255
2022-03-13,44.1255
2022-03-14,41.5898
2022-03-15,45.1935
2022-03-16,45.4478
2022-03-17,46.6329
2022-03-18,48.3276
2022-03-19,48.3276
2022-03-20,48.3276
2022-03-21,45.6872
2022-03-22,45.4977
2022-03-23,43.1944
2022-03-24,43.0907
2022-03-25,42.0842
2022-03-26,42.0842
2022-03-27,42.0842
2022-03-28,41.9132
2022-03-29,44.6511
2022-03-30,43.46
2022-03-31,40.3043
2022-04-01,41.1557
2022-04-02,41.1557
2022-04-03,41.1557
2022-04-04,42.5973
2022-04-05,40.9498
2022-04-06,39.518
2022-04-07,38.9062
2022-04-08,39.7172
2022-04-09,39.7172
2022-04-10,39.7172
2022-04-11,41.2539
2022-04-12,41.9049
2022-04-13,43.5976
2022-04-14,42.886
2022-04-15,42.886
2022-04-16,42.886
2022-04-17,42.886
2022-04-18,42.68
2022-04-19,45.7956
2022-04-20,46.2063
2022-04-21,45.2391
2022-04-22,43.0633
2022-04-23,43.0633
2022-04-24,43.0633
2022-04-25,46.415
2022-04-26,44.7281
2022-04-27,43.3379
2022-04-28,46.7787
2022-04-29,44.1674
2022-04-30,44.1674
2022-05-01,44.1674
2022-05-02,45.3859
2022-05-03,47.4282
2022-05-04,51.0683
2022-05-05,47.22
2022-05-06,46.4979
2022-05-07,46.4979
2022-05-08,46.4979
2022-05-09,46.3254
2022-05-10,45.2124
2022-05-11,43.2443
2022-05-12,46.1181
2022-05-13,46.7363
2022-05-14,46.7363
2022-05-15,46.7363
2022-05-16,47.0758
2022-05-17,49.9003
2022-05-18,45.7632
2022-05-19,45.813
2022-05-20,47.5884
2022-05-21,47.5884
2022-05-22,47.5884
2022-05-23,47.1256
2022-05-24,44.9383
2022-05-25,48.3135
2022-05-26,51.353
2022-05-27,52.3763
2022-05-28,52.3763
2022-05-29,52.3763
2022-05-30,52.3763
2022-05-31,51.695
2022-06-01,51.1507
2022-06-02,52.0569
2022-06-03,51.306
2022-06-04,51.306
2022-06-05,51.306
2022-06-06,51.4027
2022-06-07,51.7003
2022-06-08,49.5549
2022-06-09,49.6783
2022-06-10,46.3452
2022-06-11,46.3452
2022-06-12,46.3452
2022-06-13,43.2809
2022-06-14,43.1501
2022-06-15,42.4857
2022-06-16,38.2117
2022-06-17,38.1866
2022-06-18,38.1866
2022-06-19,38.1866
2022-06-20,38.1866
2022-06-21,40.0639
2022-06-22,41.5607
2022-06-23,44.9725
2022-06-24,46.1823
2022-06-25,46.1823
2022-06-26,46.1823
2022-06-27,46.5452
2022-06-28,45.4049
2022-06-29,44.9618
2022-06-30,45.0411
2022-07-01,49.8765
2022-07-02,49.8765
2022-07-03,49.8765
2022-07-04,49.8765
2022-07-05,52.3863
2022-07-06,51.5322
2022-07-07,52.1044
2022-07-08,53.1479
2022-07-09,53.1479
2022-07-10,53.1479
2022-07-11,52.7643
2022-07-12,52.8699
2022-07-13,53.3552
2022-07-14,52.2624
2022-07-15,52.5469
2022-07-16,52.5469
2022-07-17,52.5469
2022-07-18,51.5093
2022-07-19,53.617
2022-07-20,53.2218
2022-07-21,55.5025
2022-07-22,56.1063
2022-07-23,56.1063
2022-07-24,56.1063
2022-07-25,53.3599
2022-07-26,49.4296
2022-07-27,51.1156
2022-07-28,51.2134
2022-07-29,51.0233
2022-07-30,51.0233
2022-07-31,51.0233
2022-08-01,52.1464
2022-08-02,47.1259
2022-08-03,47.4649
2022-08-04,49.0691
2022-08-05,48.5844
2022-08-06,48.5844
2022-08-07,48.5844
2022-08-08,50.9644
2022-08-09,48.2487
2022-08-10,52.0917
2022-08-11,52.3545
2022-08-12,53.6324
2022-08-13,53.6324
2022-08-14,53.6324
2022-08-15,52.4762
2022-08-16,52.7494
2022-08-17,50.4971
2022-08-18,50.9306
2022-08-19,48.03
2022-08-20,48.03
2022-08-21,48.03
2022-08-22,45.5024
2022-08-23,45.8596
2022-08-24,47.9341
2022-08-25,49.9597
2022-08-26,46.0769
2022-08-27,46.0769
2022-08-28,46.0769
2022-08-29,45.8386
2022-08-30,45.9942
2022-08-31,45.3776
2022-09-01,45.1818
2022-09-02,44.9611
2022-09-03,44.9611
2022-09-04,44.9611
2022-09-05,44.9611
2022-09-06,43.6766
2022-09-07,45.7315
2022-09-08,46.202
2022-09-09,48.5108
2022-09-10,48.5108
2022-09-11,48.5108
2022-09-12,49.3627
2022-09-13,43.327
2022-09-14,42.7913
2022-09-15,42.6971
2022-09-16,43.9725
2022-09-17,43.9725
2022-09-18,43.9725
2022-09-19,47.16
2022-09-20,45.7421
2022-09-21,44.7499
2022-09-22,43.8857
2022-09-23,44.5045
2022-09-24,44.5045
2022-09-25,44.5045
2022-09-26,42.0275
2022-09-27,41.3177
2022-09-28,46.1493
2022-09-29,43.6079
2022-09-30,42.4183
2022-10-01,42.4183
2022-10-02,42.4183
2022-10-03,46.5433
2022-10-04,50.212
2022-10-05,49.947
2022-10-06,50.7941
2022-10-07,48.3576
2022-10-08,48.3576
2022-10-09,48.3576
2022-10-10,47.8944
2022-10-11,48.0956
2022-10-12,46.1491
2022-10-13,45.8461
2022-10-14,43.3524
2022-10-15,43.3524
2022-10-16,43.3524
2022-10-17,45.1742
2022-10-18,48.1634
2022-10-19,43.5016
2022-10-20,42.5192
2022-10-21,44.5642
2022-10-22,44.5642
2022-10-23,44.5642
2022-10-24,45.6096
2022-10-25,48.9768
2022-10-26,47.6898
2022-10-27,48.4222
2022-10-28,50.668
2022-10-29,50.668
2022-10-30,50.668
2022-10-31,49.9722
2022-11-01,49.5787
2022-11-02,47.2296
2022-11-03,44.5561
2022-11-04,46.8362
2022-11-05,46.8362
2022-11-06,46.8362
2022-11-07,47.818
2022-11-08,48.2479
2022-11-09,47.5589
2022-11-10,57.2242
2022-11-11,58.1299
2022-11-12,58.1299
2022-11-13,58.1299
2022-11-14,54.375
2022-11-15,56.1247
2022-11-16,56.2498
2022-11-17,54.5211
2022-11-18,54.5379
2022-11-19,54.5379
2022-11-20,54.5379
2022-11-21,53.6358
2022-11-22,55.8997
2022-11-23,57.4781
2022-11-24,57.4781
2022-11-25,57.0859
2022-11-26,57.0859
2022-11-27,57.0859
2022-11-28,55.5607
2022-11-29,56.0294
2022-11-30,57.2224
2022-12-01,57.8566
2022-12-02,56.544
2022-12-03,56.544
2022-12-04,56.544
2022-12-05,54.5328
2022-12-06,53.7905
2022-12-07,56.0769
2022-12-08,55.6334
2022-12-09,54.4839
2022-12-10,54.4839
2022-12-11,54.4839
2022-12-12,56.2033
2022-12-13,58.2588
2022-12-14,59.2052
2022-12-15,60.4424
2022-12-16,58.5297
2022-12-17,58.5297
2022-12-18,58.5297
2022-12-19,55.5705
2022-12-20,54.8648
2022-12-21,56.7219
2022-12-22,57.2235
2022-12-23,56.6201
2022-12-24,56.6201
2022-12-25,56.6201
2022-12-26,56.6201
2022-12-27,56.7772
2022-12-28,54.2847
2022-12-29,56.1735
2022-12-30,55.4347
2022-12-31,55.4347
2023-01-01,55.4347
2023-01-02,55.4347
2023-01-03,56.7929
2023-01-04,59.1205
2023-01-05,59.6042
2023-01-06,60.7858
2023-01-07,60.7858
2023-01-08,60.7858
2023-01-09,60.2729
2023-01-10,60.8426
2023-01-11,63.378
2023-01-12,64.2001
2023-01-13,64.9297
2023-01-14,64.9297
2023-01-15,64.9297
2023-01-16,64.9297
2023-01-17,65.4881
2023-01-18,65.1629
2023-01-19,62.6211
2023-01-20,63.6063
2023-01-21,63.6063
2023-01-22,63.6063
2023-01-23,64.2501
2023-01-24,65.2669
2023-01-25,65.9117
2023-01-26,66.6064
2023-01-27,67.0517
2023-01-28,67.0517
2023-01-29,67.0517
2023-01-30,64.7991
2023-01-31,72.2894
2023-02-01,74.0933
2023-02-02,76.0013
2023-02-03,71.6181
2023-02-04,71.6181
2023-02-05,71.6181
2023-02-06,67.9763
2023-02-07,68.712
2023-02-08,62.2892
2023-02-09,62.3745
2023-02-10,62.9665
2023-02-11,62.9665
2023-02-12,62.9665
2023-02-13,64.9294
2023-02-14,62.7102
2023-02-15,63.0831
2023-02-16,61.0663
2023-02-17,57.3847
2023-02-18,57.3847
2023-02-19,57.3847
2023-02-20,57.3847
2023-02-21,54.1541
2023-02-22,54.7699
2023-02-23,56.2556
2023-02-24,55.3578
2023-02-25,55.3578
2023-02-26,55.3578
2023-02-27,55.5674
2023-02-28,57.2459
2023-03-01,56.2266
2023-03-02,56.3338
2023-03-03,57.9502
2023-03-04,57.9502
2023-03-05,57.9502
2023-03-06,56.9909
2023-03-07,55.2179
2023-03-08,56.5419
2023-03-09,55.7968
2023-03-10,53.5141
2023-03-11,53.5141
2023-03-12,53.5141
2023-03-13,54.9681
2023-03-14,56.5084
2023-03-15,55.5379
2023-03-16,58.0355
2023-03-17,57.0919
2023-03-18,57.0919
