,AGCO US Equity
2020-05-03,46.3811
2020-05-04,45.8271
2020-05-05,45.3103
2020-05-06,44.8395
2020-05-07,45.8632
2020-05-08,47.641
2020-05-09,47.641
2020-05-10,47.641
2020-05-11,46.9293
2020-05-12,44.43
2020-05-13,42.6401
2020-05-14,42.9498
2020-05-15,43.0088
2020-05-16,43.0088
2020-05-17,43.0088
2020-05-18,47.0395
2020-05-19,46.2318
2020-05-20,49.0529
2020-05-21,49.0633
2020-05-22,49.8495
2020-05-23,49.8495
2020-05-24,49.8495
2020-05-25,49.8495
2020-05-26,54.9085
2020-05-27,55.8737
2020-05-28,55.401
2020-05-29,52.6786
2020-05-30,52.6786
2020-05-31,52.6786
2020-06-01,53.9528
2020-06-02,54.4044
2020-06-03,56.6143
2020-06-04,57.9867
2020-06-05,59.6436
2020-06-06,59.6436
2020-06-07,59.6436
2020-06-08,60.1471
2020-06-09,57.6702
2020-06-10,54.2332
2020-06-11,49.9973
2020-06-12,50.7736
2020-06-13,50.7736
2020-06-14,50.7736
2020-06-15,51.1802
2020-06-16,51.8076
2020-06-17,50.1108
2020-06-18,49.6056
2020-06-19,49.6806
2020-06-20,49.6806
2020-06-21,49.6806
2020-06-22,49.6587
2020-06-23,50.1124
2020-06-24,48.4305
2020-06-25,49.5013
2020-06-26,47.9836
2020-06-27,47.9836
2020-06-28,47.9836
2020-06-29,50.1093
2020-06-30,51.2093
2020-07-01,49.447
2020-07-02,50.2615
2020-07-03,50.2615
2020-07-04,50.2615
2020-07-05,50.2615
2020-07-06,52.3782
2020-07-07,50.7982
2020-07-08,49.8176
2020-07-09,48.6912
2020-07-10,49.8519
2020-07-11,49.8519
2020-07-12,49.8519
2020-07-13,53.4878
2020-07-14,56.6559
2020-07-15,57.9345
2020-07-16,57.5884
2020-07-17,58.5539
2020-07-18,58.5539
2020-07-19,58.5539
2020-07-20,56.833
2020-07-21,57.4794
2020-07-22,58.767
2020-07-23,59.1898
2020-07-24,58.8037
2020-07-25,58.8037
2020-07-26,58.8037
2020-07-27,58.8037
2020-07-28,56.7614
2020-07-29,58.2934
2020-07-30,62.7661
2020-07-31,59.4048
2020-08-01,59.4048
2020-08-02,59.4048
2020-08-03,61.2694
2020-08-04,61.5448
2020-08-05,62.2212
2020-08-06,61.6831
2020-08-07,62.0805
2020-08-08,62.0805
2020-08-09,62.0805
2020-08-10,63.7318
2020-08-11,66.1014
2020-08-12,66.3458
2020-08-13,65.7528
2020-08-14,66.3135
2020-08-15,66.3135
2020-08-16,66.3135
2020-08-17,65.4861
2020-08-18,63.3297
2020-08-19,63.4602
2020-08-20,61.8319
2020-08-21,62.8911
2020-08-22,62.8911
2020-08-23,62.8911
2020-08-24,62.8911
2020-08-25,61.2716
2020-08-26,61.5593
2020-08-27,62.8604
2020-08-28,62.8026
2020-08-29,62.8026
2020-08-30,62.8026
2020-08-31,60.0936
2020-09-01,62.7725
2020-09-02,63.2407
2020-09-03,62.6584
2020-09-04,62.9641
2020-09-05,62.9641
2020-09-06,62.9641
2020-09-07,62.9641
2020-09-08,61.4235
2020-09-09,63.7362
2020-09-10,63.8402
2020-09-11,64.3342
2020-09-12,64.3342
2020-09-13,64.3342
2020-09-14,64.5845
2020-09-15,64.6089
2020-09-16,65.3275
2020-09-17,65.3275
2020-09-18,62.6294
2020-09-19,62.6294
2020-09-20,62.6294
2020-09-21,53.9504
2020-09-22,55.4547
2020-09-23,53.3174
2020-09-24,53.547
2020-09-25,54.7294
2020-09-26,54.7294
2020-09-27,54.7294
2020-09-28,56.7836
2020-09-29,56.3271
2020-09-30,58.635
2020-10-01,56.784
2020-10-02,59.3816
2020-10-03,59.3816
2020-10-04,59.3816
2020-10-05,61.2771
2020-10-06,61.7019
2020-10-07,64.0307
2020-10-08,64.8401
2020-10-09,65.8588
2020-10-10,65.8588
2020-10-11,65.8588
2020-10-12,65.9037
2020-10-13,65.9962
2020-10-14,65.2405
2020-10-15,65.5251
2020-10-16,66.5717
2020-10-17,66.5717
2020-10-18,66.5717
2020-10-19,66.3511
2020-10-20,65.7003
2020-10-21,66.1364
2020-10-22,66.759
2020-10-23,67.9647
2020-10-24,67.9647
2020-10-25,67.9647
2020-10-26,64.4294
2020-10-27,56.7106
2020-10-28,53.6563
2020-10-29,54.8969
2020-10-30,54.5291
2020-10-31,54.5291
2020-11-01,54.5291
2020-11-02,59.1354
2020-11-03,66.8118
2020-11-04,65.8733
2020-11-05,69.5542
2020-11-06,69.6275
2020-11-07,69.6275
2020-11-08,69.6275
2020-11-09,67.4434
2020-11-10,66.6302
2020-11-11,65.0446
2020-11-12,66.5021
2020-11-13,68.9311
2020-11-14,68.9311
2020-11-15,68.9311
2020-11-16,72.1246
2020-11-17,66.5168
2020-11-18,65.7388
2020-11-19,64.7947
2020-11-20,64.4539
2020-11-21,64.4539
2020-11-22,64.4539
2020-11-23,66.2468
2020-11-24,68.075
2020-11-25,63.328
2020-11-26,63.328
2020-11-27,63.5551
2020-11-28,63.5551
2020-11-29,63.5551
2020-11-30,62.1015
2020-12-01,61.4586
2020-12-02,61.1158
2020-12-03,62.2447
2020-12-04,58.703
2020-12-05,58.703
2020-12-06,58.703
2020-12-07,56.2453
2020-12-08,56.3676
2020-12-09,57.3101
2020-12-10,56.1451
2020-12-11,56.7054
2020-12-12,56.7054
2020-12-13,56.7054
2020-12-14,55.7386
2020-12-15,63.3685
2020-12-16,64.5002
2020-12-17,66.1202
2020-12-18,68.4272
2020-12-19,68.4272
2020-12-20,68.4272
2020-12-21,68.7063
2020-12-22,68.4335
2020-12-23,68.8475
2020-12-24,68.1083
2020-12-25,68.1083
2020-12-26,68.1083
2020-12-27,68.1083
2020-12-28,66.3822
2020-12-29,64.8634
2020-12-30,65.6758
2020-12-31,66.4691
2021-01-01,66.4691
2021-01-02,66.4691
2021-01-03,66.4691
2021-01-04,65.4714
2021-01-05,67.9988
2021-01-06,71.2861
2021-01-07,74.2769
2021-01-08,70.0833
2021-01-09,70.0833
2021-01-10,70.0833
2021-01-11,71.5196
2021-01-12,71.646
2021-01-13,71.6646
2021-01-14,72.6534
2021-01-15,69.3071
2021-01-16,69.3071
2021-01-17,69.3071
2021-01-18,69.3071
2021-01-19,70.4771
2021-01-20,69.9041
2021-01-21,69.1651
2021-01-22,67.6232
2021-01-23,67.6232
2021-01-24,67.6232
2021-01-25,64.6561
2021-01-26,63.0849
2021-01-27,52.8219
2021-01-28,60.5525
2021-01-29,58.9645
2021-01-30,58.9645
2021-01-31,58.9645
2021-02-01,61.5038
2021-02-02,63.213
2021-02-03,63.4863
2021-02-04,65.4991
2021-02-05,63.9594
2021-02-06,63.9594
2021-02-07,63.9594
2021-02-08,65.248
2021-02-09,65.0131
2021-02-10,62.8402
2021-02-11,63.6333
2021-02-12,61.2656
2021-02-13,61.2656
2021-02-14,61.2656
2021-02-15,61.2656
2021-02-16,60.241
2021-02-17,60.994
2021-02-18,57.1494
2021-02-19,63.0131
2021-02-20,63.0131
2021-02-21,63.0131
2021-02-22,64.479
2021-02-23,64.0819
2021-02-24,66.1398
2021-02-25,65.4412
2021-02-26,65.6206
2021-02-27,65.6206
2021-02-28,65.6206
2021-03-01,66.8609
2021-03-02,64.073
2021-03-03,60.9677
2021-03-04,60.6901
2021-03-05,65.1658
2021-03-06,65.1658
2021-03-07,65.1658
2021-03-08,65.0354
2021-03-09,62.6906
2021-03-10,64.9544
2021-03-11,65.7107
2021-03-12,66.7689
2021-03-13,66.7689
2021-03-14,66.7689
2021-03-15,68.8915
2021-03-16,68.1581
2021-03-17,69.1069
2021-03-18,70.6338
2021-03-19,67.0222
2021-03-20,67.0222
2021-03-21,67.0222
2021-03-22,66.1279
2021-03-23,59.046
2021-03-24,59.7081
2021-03-25,62.1683
2021-03-26,63.038
2021-03-27,63.038
2021-03-28,63.038
2021-03-29,61.4632
2021-03-30,62.9497
2021-03-31,63.0074
2021-04-01,63.4205
2021-04-02,63.4205
2021-04-03,63.4205
2021-04-04,63.4205
2021-04-05,64.1731
2021-04-06,63.6506
2021-04-07,62.4047
2021-04-08,63.2193
2021-04-09,64.2217
2021-04-10,64.2217
2021-04-11,64.2217
2021-04-12,65.1318
2021-04-13,64.8474
2021-04-14,66.0679
2021-04-15,66.2707
2021-04-16,66.7674
2021-04-17,66.7674
2021-04-18,66.7674
2021-04-19,66.5808
2021-04-20,59.4988
2021-04-21,61.4124
2021-04-22,61.3821
2021-04-23,64.7692
2021-04-24,64.7692
2021-04-25,64.7692
2021-04-26,66.0136
2021-04-27,66.3373
2021-04-28,65.8614
2021-04-29,57.8427
2021-04-30,56.1062
2021-05-01,56.1062
2021-05-02,56.1062
2021-05-03,59.0114
2021-05-04,60.2053
2021-05-05,59.8216
2021-05-06,62.3609
2021-05-07,63.0815
2021-05-08,63.0815
2021-05-09,63.0815
2021-05-10,60.5788
2021-05-11,57.3523
2021-05-12,54.1487
2021-05-13,55.2362
2021-05-14,55.8338
2021-05-15,55.8338
2021-05-16,55.8338
2021-05-17,58.1582
2021-05-18,52.5108
2021-05-19,47.7296
2021-05-20,46.0047
2021-05-21,46.465
2021-05-22,46.465
2021-05-23,46.465
2021-05-24,46.8414
2021-05-25,48.2477
2021-05-26,48.7155
2021-05-27,50.5647
2021-05-28,50.3159
2021-05-29,50.3159
2021-05-30,50.3159
2021-05-31,50.3159
2021-06-01,51.7884
2021-06-02,49.4631
2021-06-03,48.587
2021-06-04,48.7522
2021-06-05,48.7522
2021-06-06,48.7522
2021-06-07,49.0296
2021-06-08,48.9991
2021-06-09,46.5588
2021-06-10,44.4244
2021-06-11,44.9142
2021-06-12,44.9142
2021-06-13,44.9142
2021-06-14,41.9297
2021-06-15,42.2331
2021-06-16,41.5138
2021-06-17,39.0757
2021-06-18,39.6457
2021-06-19,39.6457
2021-06-20,39.6457
2021-06-21,41.8499
2021-06-22,42.4055
2021-06-23,43.7581
2021-06-24,44.3324
2021-06-25,48.0087
2021-06-26,48.0087
2021-06-27,48.0087
2021-06-28,46.5378
2021-06-29,44.9714
2021-06-30,47.468
2021-07-01,48.9327
2021-07-02,48.9745
2021-07-03,48.9745
2021-07-04,48.9745
2021-07-05,48.9745
2021-07-06,46.352
2021-07-07,46.802
2021-07-08,43.9108
2021-07-09,47.8465
2021-07-10,47.8465
2021-07-11,47.8465
2021-07-12,48.9016
2021-07-13,46.9152
2021-07-14,45.1687
2021-07-15,44.6009
2021-07-16,43.2238
2021-07-17,43.2238
2021-07-18,43.2238
2021-07-19,40.7282
2021-07-20,44.1442
2021-07-21,46.0571
2021-07-22,44.6079
2021-07-23,45.9566
2021-07-24,45.9566
2021-07-25,45.9566
2021-07-26,46.542
2021-07-27,45.8087
2021-07-28,46.3595
2021-07-29,47.5587
2021-07-30,51.6178
2021-07-31,51.6178
2021-08-01,51.6178
2021-08-02,49.5808
2021-08-03,53.102
2021-08-04,51.186
2021-08-05,52.4709
2021-08-06,53.7378
2021-08-07,53.7378
2021-08-08,53.7378
2021-08-09,54.1167
2021-08-10,56.356
2021-08-11,58.8479
2021-08-12,59.186
2021-08-13,57.0027
2021-08-14,57.0027
2021-08-15,57.0027
2021-08-16,56.2083
2021-08-17,51.5053
2021-08-18,51.3883
2021-08-19,47.6677
2021-08-20,47.8403
2021-08-21,47.8403
2021-08-22,47.8403
2021-08-23,49.8543
2021-08-24,52.5058
2021-08-25,54.8136
2021-08-26,55.2463
2021-08-27,55.5443
2021-08-28,55.5443
2021-08-29,55.5443
2021-08-30,55.4228
2021-08-31,53.4697
2021-09-01,51.9285
2021-09-02,53.8936
2021-09-03,53.5663
2021-09-04,53.5663
2021-09-05,53.5663
2021-09-06,53.5663
2021-09-07,50.4
2021-09-08,48.5108
2021-09-09,46.5064
2021-09-10,45.7003
2021-09-11,45.7003
2021-09-12,45.7003
2021-09-13,46.4357
2021-09-14,45.6531
2021-09-15,48.1148
2021-09-16,47.0704
2021-09-17,44.746
2021-09-18,44.746
2021-09-19,44.746
2021-09-20,42.2205
2021-09-21,42.3041
2021-09-22,44.3119
2021-09-23,46.8513
2021-09-24,43.9975
2021-09-25,43.9975
2021-09-26,43.9975
2021-09-27,47.0795
2021-09-28,46.919
2021-09-29,47.6576
2021-09-30,43.6909
2021-10-01,46.2111
2021-10-02,46.2111
2021-10-03,46.2111
2021-10-04,47.0552
2021-10-05,47.579
2021-10-06,46.3849
2021-10-07,48.2942
2021-10-08,47.9395
2021-10-09,47.9395
2021-10-10,47.9395
2021-10-11,45.7118
2021-10-12,45.3864
2021-10-13,46.4792
2021-10-14,48.2444
2021-10-15,49.1337
2021-10-16,49.1337
2021-10-17,49.1337
2021-10-18,47.2736
2021-10-19,50.304
2021-10-20,51.5456
2021-10-21,52.0879
2021-10-22,51.0643
2021-10-23,51.0643
2021-10-24,51.0643
2021-10-25,53.2673
2021-10-26,49.0472
2021-10-27,47.6028
2021-10-28,45.8419
2021-10-29,44.3921
2021-10-30,44.3921
2021-10-31,44.3921
2021-11-01,45.9288
2021-11-02,46.6384
2021-11-03,44.5086
2021-11-04,44.8137
2021-11-05,47.1979
2021-11-06,47.1979
2021-11-07,47.1979
2021-11-08,48.2311
2021-11-09,45.1898
2021-11-10,45.8077
2021-11-11,46.847
2021-11-12,50.5692
2021-11-13,50.5692
2021-11-14,50.5692
2021-11-15,50.0405
2021-11-16,48.4761
2021-11-17,45.6121
2021-11-18,44.655
2021-11-19,43.2539
2021-11-20,43.2539
2021-11-21,43.2539
2021-11-22,45.3705
2021-11-23,45.6465
2021-11-24,48.1569
2021-11-25,48.1569
2021-11-26,43.111
2021-11-27,43.111
2021-11-28,43.111
2021-11-29,41.0341
2021-11-30,38.6762
2021-12-01,38.0941
2021-12-02,41.9448
2021-12-03,41.8311
2021-12-04,41.8311
2021-12-05,41.8311
2021-12-06,44.8722
2021-12-07,46.8221
2021-12-08,46.7366
2021-12-09,47.5865
2021-12-10,45.4523
2021-12-11,45.4523
2021-12-12,45.4523
2021-12-13,43.9423
2021-12-14,44.8678
2021-12-15,44.2406
2021-12-16,44.1752
2021-12-17,42.2117
2021-12-18,42.2117
2021-12-19,42.2117
2021-12-20,39.9968
2021-12-21,44.5988
2021-12-22,44.7896
2021-12-23,45.8767
2021-12-24,45.8767
2021-12-25,45.8767
2021-12-26,45.8767
2021-12-27,47.1527
2021-12-28,46.5198
2021-12-29,46.2379
2021-12-30,45.3303
2021-12-31,46.5386
2022-01-01,46.5386
2022-01-02,46.5386
2022-01-03,47.6789
2022-01-04,52.3574
2022-01-05,51.6447
2022-01-06,50.8231
2022-01-07,51.3057
2022-01-08,51.3057
2022-01-09,51.3057
2022-01-10,50.2045
2022-01-11,53.1853
2022-01-12,53.1853
2022-01-13,55.889
2022-01-14,54.8913
2022-01-15,54.8913
2022-01-16,54.8913
2022-01-17,54.8913
2022-01-18,55.3646
2022-01-19,50.4201
2022-01-20,48.0965
2022-01-21,47.1289
2022-01-22,47.1289
2022-01-23,47.1289
2022-01-24,48.4296
2022-01-25,46.5332
2022-01-26,46.3283
2022-01-27,43.9123
2022-01-28,45.8096
2022-01-29,45.8096
2022-01-30,45.8096
2022-01-31,47.5786
2022-02-01,48.4807
2022-02-02,46.8797
2022-02-03,46.1749
2022-02-04,45.3768
2022-02-05,45.3768
2022-02-06,45.3768
2022-02-07,46.6324
2022-02-08,55.4188
2022-02-09,58.6858
2022-02-10,58.1724
2022-02-11,56.1313
2022-02-12,56.1313
2022-02-13,56.1313
2022-02-14,56.7118
2022-02-15,59.715
2022-02-16,58.4709
2022-02-17,54.8951
2022-02-18,54.9865
2022-02-19,54.9865
2022-02-20,54.9865
2022-02-21,54.9865
2022-02-22,50.3799
2022-02-23,46.7632
2022-02-24,47.442
2022-02-25,47.6226
2022-02-26,47.6226
2022-02-27,47.6226
2022-02-28,49.0171
2022-03-01,49.3246
2022-03-02,55.0685
2022-03-03,56.7566
2022-03-04,55.6508
2022-03-05,55.6508
2022-03-06,55.6508
2022-03-07,47.2301
2022-03-08,50.9924
2022-03-09,53.4426
2022-03-10,54.4498
2022-03-11,55.0699
2022-03-12,55.0699
2022-03-13,55.0699
2022-03-14,53.654
2022-03-15,52.4403
2022-03-16,54.4486
2022-03-17,55.1382
2022-03-18,55.6648
2022-03-19,55.6648
2022-03-20,55.6648
2022-03-21,58.1391
2022-03-22,58.6936
2022-03-23,60.3752
2022-03-24,61.3398
2022-03-25,63.7501
2022-03-26,63.7501
2022-03-27,63.7501
2022-03-28,64.0567
2022-03-29,59.0973
2022-03-30,60.5065
2022-03-31,60.9457
2022-04-01,59.9307
2022-04-02,59.9307
2022-04-03,59.9307
2022-04-04,58.6805
2022-04-05,56.3461
2022-04-06,53.5878
2022-04-07,53.1381
2022-04-08,53.4613
2022-04-09,53.4613
2022-04-10,53.4613
2022-04-11,54.283
2022-04-12,54.6873
2022-04-13,54.9961
2022-04-14,56.962
2022-04-15,56.962
2022-04-16,56.962
2022-04-17,56.962
2022-04-18,57.1053
2022-04-19,58.0788
2022-04-20,58.9918
2022-04-21,56.3243
2022-04-22,51.0462
2022-04-23,51.0462
2022-04-24,51.0462
2022-04-25,46.7529
2022-04-26,43.3647
2022-04-27,46.2236
2022-04-28,46.6496
2022-04-29,46.7119
2022-04-30,46.7119
2022-05-01,46.7119
2022-05-02,47.7168
2022-05-03,48.7721
2022-05-04,52.4903
2022-05-05,49.1213
2022-05-06,44.79
2022-05-07,44.79
2022-05-08,44.79
2022-05-09,44.1693
2022-05-10,43.3602
2022-05-11,42.2519
2022-05-12,42.1825
2022-05-13,45.0187
2022-05-14,45.0187
2022-05-15,45.0187
2022-05-16,46.0539
2022-05-17,48.6516
2022-05-18,46.5485
2022-05-19,46.7807
2022-05-20,42.3622
2022-05-21,42.3622
2022-05-22,42.3622
2022-05-23,47.7174
2022-05-24,47.8734
2022-05-25,49.2334
2022-05-26,50.1023
2022-05-27,52.3212
2022-05-28,52.3212
2022-05-29,52.3212
2022-05-30,52.3212
2022-05-31,52.5997
2022-06-01,51.2747
2022-06-02,53.5453
2022-06-03,53.3814
2022-06-04,53.3814
2022-06-05,53.3814
2022-06-06,54.9957
2022-06-07,55.4126
2022-06-08,52.6753
2022-06-09,48.1797
2022-06-10,45.6839
2022-06-11,45.6839
2022-06-12,45.6839
2022-06-13,42.0762
2022-06-14,42.3806
2022-06-15,44.0826
2022-06-16,40.9632
2022-06-17,41.1211
2022-06-18,41.1211
2022-06-19,41.1211
2022-06-20,41.1211
2022-06-21,43.059
2022-06-22,40.8708
2022-06-23,36.9429
2022-06-24,39.2514
2022-06-25,39.2514
2022-06-26,39.2514
2022-06-27,40.3867
2022-06-28,40.42
2022-06-29,39.84
2022-06-30,38.7223
2022-07-01,40.085
2022-07-02,40.085
2022-07-03,40.085
2022-07-04,40.085
2022-07-05,38.2255
2022-07-06,37.6207
2022-07-07,40.2867
2022-07-08,39.4591
2022-07-09,39.4591
2022-07-10,39.4591
2022-07-11,38.0886
2022-07-12,37.7022
2022-07-13,36.9987
2022-07-14,36.3025
2022-07-15,37.651
2022-07-16,37.651
2022-07-17,37.651
2022-07-18,37.659
2022-07-19,41.995
2022-07-20,43.1828
2022-07-21,42.9428
2022-07-22,42.4715
2022-07-23,42.4715
2022-07-24,42.4715
2022-07-25,44.4473
2022-07-26,44.0261
2022-07-27,46.9807
2022-07-28,46.5908
2022-07-29,50.564
2022-07-30,50.564
2022-07-31,50.564
2022-08-01,49.4054
2022-08-02,48.2614
2022-08-03,48.2216
2022-08-04,48.8763
2022-08-05,48.8266
2022-08-06,48.8266
2022-08-07,48.8266
2022-08-08,49.5316
2022-08-09,49.155
2022-08-10,51.9231
2022-08-11,53.3306
2022-08-12,53.8169
2022-08-13,53.8169
2022-08-14,53.8169
2022-08-15,53.0848
2022-08-16,54.0073
2022-08-17,52.2005
2022-08-18,53.1458
2022-08-19,52.0464
2022-08-20,52.0464
2022-08-21,52.0464
2022-08-22,49.2026
2022-08-23,51.7471
2022-08-24,53.1433
2022-08-25,55.1356
2022-08-26,51.2926
2022-08-27,51.2926
2022-08-28,51.2926
2022-08-29,51.8821
2022-08-30,50.1266
2022-08-31,49.7484
2022-09-01,48.2118
2022-09-02,48.2961
2022-09-03,48.2961
2022-09-04,48.2961
2022-09-05,48.2961
2022-09-06,48.2473
2022-09-07,50.147
2022-09-08,50.9716
2022-09-09,53.8073
2022-09-10,53.8073
2022-09-11,53.8073
2022-09-12,54.7259
2022-09-13,49.3181
2022-09-14,47.9998
2022-09-15,48.547
2022-09-16,45.7936
2022-09-17,45.7936
2022-09-18,45.7936
2022-09-19,48.2626
2022-09-20,46.6371
2022-09-21,46.0649
2022-09-22,44.144
2022-09-23,41.4867
2022-09-24,41.4867
2022-09-25,41.4867
2022-09-26,40.098
2022-09-27,39.757
2022-09-28,42.6533
2022-09-29,42.0462
2022-09-30,41.7524
2022-10-01,41.7524
2022-10-02,41.7524
2022-10-03,44.7867
2022-10-04,49.8076
2022-10-05,51.0961
2022-10-06,50.4576
2022-10-07,50.2571
2022-10-08,50.2571
2022-10-09,50.2571
2022-10-10,51.7563
2022-10-11,51.6626
2022-10-12,50.3169
2022-10-13,54.4952
2022-10-14,50.9957
2022-10-15,50.9957
2022-10-16,50.9957
2022-10-17,52.2949
2022-10-18,54.4055
2022-10-19,53.79
2022-10-20,53.0417
2022-10-21,56.7089
2022-10-22,56.7089
2022-10-23,56.7089
2022-10-24,56.6913
2022-10-25,58.6964
2022-10-26,59.1064
2022-10-27,60.3723
2022-10-28,61.9512
2022-10-29,61.9512
2022-10-30,61.9512
2022-10-31,62.16
2022-11-01,55.399
2022-11-02,54.3778
2022-11-03,56.0736
2022-11-04,57.9585
2022-11-05,57.9585
2022-11-06,57.9585
2022-11-07,58.6782
2022-11-08,59.7935
2022-11-09,56.7074
2022-11-10,60.9227
2022-11-11,61.164
2022-11-12,61.164
2022-11-13,61.164
2022-11-14,58.6664
2022-11-15,58.4076
2022-11-16,57.2409
2022-11-17,57.6717
2022-11-18,57.2288
2022-11-19,57.2288
2022-11-20,57.2288
2022-11-21,58.0584
2022-11-22,60.0554
2022-11-23,61.9541
2022-11-24,61.9541
2022-11-25,63.245
2022-11-26,63.245
2022-11-27,63.245
2022-11-28,60.596
2022-11-29,60.2814
2022-11-30,62.1185
2022-12-01,60.9346
2022-12-02,63.3362
2022-12-03,63.3362
2022-12-04,63.3362
2022-12-05,59.8877
2022-12-06,60.5109
2022-12-07,61.5825
2022-12-08,61.8487
2022-12-09,59.5306
2022-12-10,59.5306
2022-12-11,59.5306
2022-12-12,59.6289
2022-12-13,60.0701
2022-12-14,59.168
2022-12-15,54.8591
2022-12-16,56.2507
2022-12-17,56.2507
2022-12-18,56.2507
2022-12-19,56.4117
2022-12-20,56.2075
2022-12-21,59.1026
2022-12-22,58.93
2022-12-23,59.155
2022-12-24,59.155
2022-12-25,59.155
2022-12-26,59.155
2022-12-27,59.6857
2022-12-28,60.7908
2022-12-29,62.3804
2022-12-30,62.4084
2022-12-31,62.4084
2023-01-01,62.4084
2023-01-02,62.4084
2023-01-03,60.7463
2023-01-04,59.738
2023-01-05,57.8317
2023-01-06,59.0931
2023-01-07,59.0931
2023-01-08,59.0931
2023-01-09,59.3672
2023-01-10,61.8771
2023-01-11,60.8301
2023-01-12,62.4325
2023-01-13,62.619
2023-01-14,62.619
2023-01-15,62.619
2023-01-16,62.619
2023-01-17,62.1846
2023-01-18,59.7625
2023-01-19,55.4456
2023-01-20,56.9207
2023-01-21,56.9207
2023-01-22,56.9207
2023-01-23,55.6757
2023-01-24,57.2024
2023-01-25,57.7869
2023-01-26,58.3579
2023-01-27,57.9768
2023-01-28,57.9768
2023-01-29,57.9768
2023-01-30,56.2487
2023-01-31,56.9825
2023-02-01,58.0008
2023-02-02,49.6181
2023-02-03,49.738
2023-02-04,49.738
2023-02-05,49.738
2023-02-06,52.4687
2023-02-07,52.4477
2023-02-08,51.877
2023-02-09,51.5812
2023-02-10,55.8095
2023-02-11,55.8095
2023-02-12,55.8095
2023-02-13,55.8095
2023-02-14,52.2577
2023-02-15,53.6212
2023-02-16,52.6355
2023-02-17,55.4853
2023-02-18,55.4853
2023-02-19,55.4853
2023-02-20,55.4853
2023-02-21,55.9199
2023-02-22,55.5343
2023-02-23,58.4951
2023-02-24,55.9715
2023-02-25,55.9715
2023-02-26,55.9715
2023-02-27,57.3549
2023-02-28,56.9306
2023-03-01,58.2357
2023-03-02,58.6414
2023-03-03,59.9537
2023-03-04,59.9537
2023-03-05,59.9537
2023-03-06,57.7425
2023-03-07,54.9739
2023-03-08,54.4941
2023-03-09,51.694
2023-03-10,44.5014
2023-03-11,44.5014
2023-03-12,44.5014
2023-03-13,41.6558
2023-03-14,43.883
2023-03-15,38.4384
2023-03-16,39.853
2023-03-17,37.8174
2023-03-18,37.8174
2023-03-19,37.8174
