,NWE US Equity
2020-07-22,47.5219
2020-07-23,47.2413
2020-07-24,47.2949
2020-07-25,47.2949
2020-07-26,47.2949
2020-07-27,46.0827
2020-07-28,49.4093
2020-07-29,50.2795
2020-07-30,50.2795
2020-07-31,50.0088
2020-08-01,50.0088
2020-08-02,50.0088
2020-08-03,49.0257
2020-08-04,50.6608
2020-08-05,50.9199
2020-08-06,50.1992
2020-08-07,52.9897
2020-08-08,52.9897
2020-08-09,52.9897
2020-08-10,51.0752
2020-08-11,48.6566
2020-08-12,49.254
2020-08-13,48.4267
2020-08-14,48.508
2020-08-15,48.508
2020-08-16,48.508
2020-08-17,47.5956
2020-08-18,46.4045
2020-08-19,45.6797
2020-08-20,44.4879
2020-08-21,44.5354
2020-08-22,44.5354
2020-08-23,44.5354
2020-08-24,46.797
2020-08-25,45.2463
2020-08-26,41.5739
2020-08-27,42.956
2020-08-28,43.0281
2020-08-29,43.0281
2020-08-30,43.0281
2020-08-31,41.967
2020-09-01,41.7102
2020-09-02,43.6715
2020-09-03,44.1512
2020-09-04,42.8981
2020-09-05,42.8981
2020-09-06,42.8981
2020-09-07,42.8981
2020-09-08,41.0245
2020-09-09,42.7917
2020-09-10,41.7487
2020-09-11,40.3361
2020-09-12,40.3361
2020-09-13,40.3361
2020-09-14,41.4696
2020-09-15,41.4976
2020-09-16,42.4391
2020-09-17,41.5791
2020-09-18,39.025
2020-09-19,39.025
2020-09-20,39.025
2020-09-21,39.7134
2020-09-22,40.2293
2020-09-23,38.0872
2020-09-24,39.2339
2020-09-25,40.194
2020-09-26,40.194
2020-09-27,40.194
2020-09-28,41.6102
2020-09-29,40.0326
2020-09-30,40.7548
2020-10-01,41.9189
2020-10-02,45.0006
2020-10-03,45.0006
2020-10-04,45.0006
2020-10-05,47.3792
2020-10-06,48.7708
2020-10-07,49.6883
2020-10-08,50.7091
2020-10-09,50.8719
2020-10-10,50.8719
2020-10-11,50.8719
2020-10-12,52.3112
2020-10-13,48.8475
2020-10-14,47.6627
2020-10-15,50.739
2020-10-16,50.0596
2020-10-17,50.0596
2020-10-18,50.0596
2020-10-19,47.2824
2020-10-20,47.538
2020-10-21,50.9295
2020-10-22,55.4031
2020-10-23,60.0971
2020-10-24,60.0971
2020-10-25,60.0971
2020-10-26,60.2464
2020-10-27,58.8516
2020-10-28,50.087
2020-10-29,48.7854
2020-10-30,49.7014
2020-10-31,49.7014
2020-11-01,49.7014
2020-11-02,52.8581
2020-11-03,56.5854
2020-11-04,52.6039
2020-11-05,52.6039
2020-11-06,50.7944
2020-11-07,50.7944
2020-11-08,50.7944
2020-11-09,58.2556
2020-11-10,61.3679
2020-11-11,60.7282
2020-11-12,56.3753
2020-11-13,58.1103
2020-11-14,58.1103
2020-11-15,58.1103
2020-11-16,61.4015
2020-11-17,60.4269
2020-11-18,57.1689
2020-11-19,56.8464
2020-11-20,57.3168
2020-11-21,57.3168
2020-11-22,57.3168
2020-11-23,59.633
2020-11-24,61.2307
2020-11-25,61.553
2020-11-26,61.553
2020-11-27,59.4492
2020-11-28,59.4492
2020-11-29,59.4492
2020-11-30,54.1524
2020-12-01,53.9424
2020-12-02,53.6156
2020-12-03,52.1446
2020-12-04,52.8489
2020-12-05,52.8489
2020-12-06,52.8489
2020-12-07,52.5821
2020-12-08,52.1283
2020-12-09,51.7953
2020-12-10,49.8202
2020-12-11,50.4536
2020-12-12,50.4536
2020-12-13,50.4536
2020-12-14,51.0626
2020-12-15,54.2533
2020-12-16,51.4358
2020-12-17,51.3794
2020-12-18,51.3794
2020-12-19,51.3794
2020-12-20,51.3794
2020-12-21,49.3363
2020-12-22,52.1233
2020-12-23,51.325
2020-12-24,52.3741
2020-12-25,52.3741
2020-12-26,52.3741
2020-12-27,52.3741
2020-12-28,53.7314
2020-12-29,52.716
2020-12-30,53.5135
2020-12-31,55.3437
2021-01-01,55.3437
2021-01-02,55.3437
2021-01-03,55.3437
2021-01-04,52.891
2021-01-05,52.0404
2021-01-06,56.2965
2021-01-07,53.0115
2021-01-08,51.8333
2021-01-09,51.8333
2021-01-10,51.8333
2021-01-11,51.4455
2021-01-12,53.1847
2021-01-13,54.7902
2021-01-14,53.9579
2021-01-15,55.5807
2021-01-16,55.5807
2021-01-17,55.5807
2021-01-18,55.5807
2021-01-19,51.8979
2021-01-20,50.0042
2021-01-21,49.2421
2021-01-22,48.3406
2021-01-23,48.3406
2021-01-24,48.3406
2021-01-25,49.4751
2021-01-26,47.4503
2021-01-27,46.8262
2021-01-28,47.4985
2021-01-29,46.6781
2021-01-30,46.6781
2021-01-31,46.6781
2021-02-01,47.7209
2021-02-02,48.7998
2021-02-03,47.482
2021-02-04,48.8022
2021-02-05,51.0106
2021-02-06,51.0106
2021-02-07,51.0106
2021-02-08,50.4478
2021-02-09,52.3913
2021-02-10,53.2679
2021-02-11,53.1033
2021-02-12,50.7167
2021-02-13,50.7167
2021-02-14,50.7167
2021-02-15,50.7167
2021-02-16,51.7192
2021-02-17,53.1133
2021-02-18,54.4529
2021-02-19,55.36
2021-02-20,55.36
2021-02-21,55.36
2021-02-22,51.9771
2021-02-23,56.3809
2021-02-24,57.8923
2021-02-25,56.5176
2021-02-26,53.6286
2021-02-27,53.6286
2021-02-28,53.6286
2021-03-01,56.0458
2021-03-02,55.4706
2021-03-03,53.7582
2021-03-04,54.5707
2021-03-05,57.7007
2021-03-06,57.7007
2021-03-07,57.7007
2021-03-08,58.8999
2021-03-09,56.5314
2021-03-10,59.2281
2021-03-11,58.8245
2021-03-12,61.5767
2021-03-13,61.5767
2021-03-14,61.5767
2021-03-15,62.9693
2021-03-16,63.4118
2021-03-17,61.8819
2021-03-18,61.3966
2021-03-19,61.5116
2021-03-20,61.5116
2021-03-21,61.5116
2021-03-22,59.1667
2021-03-23,60.1617
2021-03-24,61.0573
2021-03-25,62.3536
2021-03-26,62.7699
2021-03-27,62.7699
2021-03-28,62.7699
2021-03-29,63.9573
2021-03-30,62.5808
2021-03-31,62.7879
2021-04-01,61.612
2021-04-02,61.612
2021-04-03,61.612
2021-04-04,61.612
2021-04-05,63.787
2021-04-06,63.3974
2021-04-07,63.0298
2021-04-08,63.8077
2021-04-09,65.1315
2021-04-10,65.1315
2021-04-11,65.1315
2021-04-12,66.3537
2021-04-13,65.2367
2021-04-14,65.9175
2021-04-15,66.6791
2021-04-16,68.8859
2021-04-17,68.8859
2021-04-18,68.8859
2021-04-19,67.8868
2021-04-20,69.6012
2021-04-21,69.3902
2021-04-22,65.7484
2021-04-23,62.6365
2021-04-24,62.6365
2021-04-25,62.6365
2021-04-26,59.6267
2021-04-27,56.9109
2021-04-28,55.842
2021-04-29,58.225
2021-04-30,60.1578
2021-05-01,60.1578
2021-05-02,60.1578
2021-05-03,59.5562
2021-05-04,59.0904
2021-05-05,59.3371
2021-05-06,60.7651
2021-05-07,58.5178
2021-05-08,58.5178
2021-05-09,58.5178
2021-05-10,59.7053
2021-05-11,53.4814
2021-05-12,49.2601
2021-05-13,51.2933
2021-05-14,51.0607
2021-05-15,51.0607
2021-05-16,51.0607
2021-05-17,48.5552
2021-05-18,47.5675
2021-05-19,46.2903
2021-05-20,47.1609
2021-05-21,46.7577
2021-05-22,46.7577
2021-05-23,46.7577
2021-05-24,48.4303
2021-05-25,47.1759
2021-05-26,46.943
2021-05-27,46.5861
2021-05-28,47.5487
2021-05-29,47.5487
2021-05-30,47.5487
2021-05-31,47.5487
2021-06-01,47.6602
2021-06-02,47.3219
2021-06-03,48.3716
2021-06-04,48.4307
2021-06-05,48.4307
2021-06-06,48.4307
2021-06-07,49.0039
2021-06-08,48.6506
2021-06-09,51.5139
2021-06-10,52.0669
2021-06-11,52.8285
2021-06-12,52.8285
2021-06-13,52.8285
2021-06-14,52.0314
2021-06-15,53.454
2021-06-16,50.7381
2021-06-17,50.5438
2021-06-18,43.2576
2021-06-19,43.2576
2021-06-20,43.2576
2021-06-21,46.3926
2021-06-22,44.7062
2021-06-23,43.1096
2021-06-24,42.9631
2021-06-25,43.5584
2021-06-26,43.5584
2021-06-27,43.5584
2021-06-28,43.17
2021-06-29,40.0882
2021-06-30,41.8739
2021-07-01,44.3171
2021-07-02,42.9542
2021-07-03,42.9542
2021-07-04,42.9542
2021-07-05,42.9542
2021-07-06,42.3799
2021-07-07,45.3382
2021-07-08,43.2699
2021-07-09,45.0313
2021-07-10,45.0313
2021-07-11,45.0313
2021-07-12,46.8623
2021-07-13,46.0818
2021-07-14,47.4249
2021-07-15,51.0889
2021-07-16,51.1452
2021-07-17,51.1452
2021-07-18,51.1452
2021-07-19,46.5411
2021-07-20,49.6483
2021-07-21,48.7686
2021-07-22,47.5536
2021-07-23,51.6445
2021-07-24,51.6445
2021-07-25,51.6445
2021-07-26,50.6963
2021-07-27,50.9094
2021-07-28,53.0608
2021-07-29,50.071
2021-07-30,48.8323
2021-07-31,48.8323
2021-08-01,48.8323
2021-08-02,48.6469
2021-08-03,50.1844
2021-08-04,48.73
2021-08-05,51.3968
2021-08-06,50.5004
2021-08-07,50.5004
2021-08-08,50.5004
2021-08-09,49.8261
2021-08-10,49.5126
2021-08-11,50.935
2021-08-12,50.2771
2021-08-13,52.1375
2021-08-14,52.1375
2021-08-15,52.1375
2021-08-16,53.921
2021-08-17,56.9059
2021-08-18,52.8987
2021-08-19,53.3172
2021-08-20,55.2949
2021-08-21,55.2949
2021-08-22,55.2949
2021-08-23,53.5869
2021-08-24,51.8131
2021-08-25,52.1137
2021-08-26,50.4272
2021-08-27,53.255
2021-08-28,53.255
2021-08-29,53.255
2021-08-30,52.2375
2021-08-31,52.1163
2021-09-01,54.2308
2021-09-02,55.1358
2021-09-03,55.3774
2021-09-04,55.3774
2021-09-05,55.3774
2021-09-06,55.3774
2021-09-07,53.9091
2021-09-08,56.486
2021-09-09,54.0509
2021-09-10,48.6293
2021-09-11,48.6293
2021-09-12,48.6293
2021-09-13,48.6581
2021-09-14,47.9006
2021-09-15,48.7564
2021-09-16,46.1516
2021-09-17,43.4409
2021-09-18,43.4409
2021-09-19,43.4409
2021-09-20,43.0177
2021-09-21,41.997
2021-09-22,40.9191
2021-09-23,39.238
2021-09-24,40.7628
2021-09-25,40.7628
2021-09-26,40.7628
2021-09-27,41.2592
2021-09-28,38.8531
2021-09-29,41.6011
2021-09-30,38.2708
2021-10-01,40.4332
2021-10-02,40.4332
2021-10-03,40.4332
2021-10-04,43.5648
2021-10-05,43.0393
2021-10-06,45.8932
2021-10-07,45.5884
2021-10-08,43.9765
2021-10-09,43.9765
2021-10-10,43.9765
2021-10-11,40.7616
2021-10-12,41.9077
2021-10-13,41.653
2021-10-14,42.1162
2021-10-15,40.4094
2021-10-16,40.4094
2021-10-17,40.4094
2021-10-18,39.6929
2021-10-19,41.9263
2021-10-20,43.2312
2021-10-21,40.7995
2021-10-22,41.4131
2021-10-23,41.4131
2021-10-24,41.4131
2021-10-25,41.6564
2021-10-26,40.8787
2021-10-27,41.4983
2021-10-28,42.9181
2021-10-29,41.5021
2021-10-30,41.5021
2021-10-31,41.5021
2021-11-01,45.6006
2021-11-02,44.4443
2021-11-03,45.4661
2021-11-04,44.7007
2021-11-05,48.3645
2021-11-06,48.3645
2021-11-07,48.3645
2021-11-08,42.6977
2021-11-09,43.5332
2021-11-10,47.8306
2021-11-11,47.0737
2021-11-12,46.2385
2021-11-13,46.2385
2021-11-14,46.2385
2021-11-15,48.5407
2021-11-16,41.3538
2021-11-17,40.0314
2021-11-18,40.0614
2021-11-19,40.1854
2021-11-20,40.1854
2021-11-21,40.1854
2021-11-22,44.7659
2021-11-23,44.7202
2021-11-24,45.8359
2021-11-25,45.8359
2021-11-26,43.1994
2021-11-27,43.1994
2021-11-28,43.1994
2021-11-29,44.9521
2021-11-30,42.9732
2021-12-01,43.3834
2021-12-02,44.2136
2021-12-03,44.1658
2021-12-04,44.1658
2021-12-05,44.1658
2021-12-06,47.7355
2021-12-07,45.9902
2021-12-08,47.2166
2021-12-09,46.1823
2021-12-10,46.8868
2021-12-11,46.8868
2021-12-12,46.8868
2021-12-13,45.4009
2021-12-14,45.4632
2021-12-15,48.4471
2021-12-16,47.622
2021-12-17,45.6642
2021-12-18,45.6642
2021-12-19,45.6642
2021-12-20,44.8285
2021-12-21,43.7416
2021-12-22,46.8221
2021-12-23,46.8531
2021-12-24,46.8531
2021-12-25,46.8531
2021-12-26,46.8531
2021-12-27,47.7676
2021-12-28,50.6742
2021-12-29,51.7165
2021-12-30,52.665
2021-12-31,51.8037
2022-01-01,51.8037
2022-01-02,51.8037
2022-01-03,50.7542
2022-01-04,51.6146
2022-01-05,51.2507
2022-01-06,51.1828
2022-01-07,52.3258
2022-01-08,52.3258
2022-01-09,52.3258
2022-01-10,51.4709
2022-01-11,48.4031
2022-01-12,48.37
2022-01-13,50.9411
2022-01-14,54.3717
2022-01-15,54.3717
2022-01-16,54.3717
2022-01-17,54.3717
2022-01-18,54.524
2022-01-19,52.7042
2022-01-20,53.3485
2022-01-21,52.1003
2022-01-22,52.1003
2022-01-23,52.1003
2022-01-24,51.8787
2022-01-25,52.982
2022-01-26,54.6298
2022-01-27,54.549
2022-01-28,56.2542
2022-01-29,56.2542
2022-01-30,56.2542
2022-01-31,54.0733
2022-02-01,55.6181
2022-02-02,55.6517
2022-02-03,54.9216
2022-02-04,53.5119
2022-02-05,53.5119
2022-02-06,53.5119
2022-02-07,53.6239
2022-02-08,55.1867
2022-02-09,55.9904
2022-02-10,47.0946
2022-02-11,51.1122
2022-02-12,51.1122
2022-02-13,51.1122
2022-02-14,51.0764
2022-02-15,51.7067
2022-02-16,52.1671
2022-02-17,56.1279
2022-02-18,56.8424
2022-02-19,56.8424
2022-02-20,56.8424
2022-02-21,56.8424
2022-02-22,57.1873
2022-02-23,51.4619
2022-02-24,51.6649
2022-02-25,58.3591
2022-02-26,58.3591
2022-02-27,58.3591
2022-02-28,58.8873
2022-03-01,54.1933
2022-03-02,56.1911
2022-03-03,58.1566
2022-03-04,60.9024
2022-03-05,60.9024
2022-03-06,60.9024
2022-03-07,60.8306
2022-03-08,59.3112
2022-03-09,57.9215
2022-03-10,55.8727
2022-03-11,55.3238
2022-03-12,55.3238
2022-03-13,55.3238
2022-03-14,53.4702
2022-03-15,54.6065
2022-03-16,52.9265
2022-03-17,50.0035
2022-03-18,47.847
2022-03-19,47.847
2022-03-20,47.847
2022-03-21,50.2241
2022-03-22,48.4506
2022-03-23,48.7362
2022-03-24,48.7362
2022-03-25,53.1506
2022-03-26,53.1506
2022-03-27,53.1506
2022-03-28,53.4694
2022-03-29,55.9237
2022-03-30,55.5405
2022-03-31,57.1688
2022-04-01,58.8088
2022-04-02,58.8088
2022-04-03,58.8088
2022-04-04,55.3771
2022-04-05,57.5939
2022-04-06,60.6513
2022-04-07,55.591
2022-04-08,56.1766
2022-04-09,56.1766
2022-04-10,56.1766
2022-04-11,53.6165
2022-04-12,54.8579
2022-04-13,51.6477
2022-04-14,52.5614
2022-04-15,52.5614
2022-04-16,52.5614
2022-04-17,52.5614
2022-04-18,52.6672
2022-04-19,56.8015
2022-04-20,58.6472
2022-04-21,58.8247
2022-04-22,56.0845
2022-04-23,56.0845
2022-04-24,56.0845
2022-04-25,49.7383
2022-04-26,49.5888
2022-04-27,48.4343
2022-04-28,48.6494
2022-04-29,43.6999
2022-04-30,43.6999
2022-05-01,43.6999
2022-05-02,41.5549
2022-05-03,45.9268
2022-05-04,50.073
2022-05-05,48.5628
2022-05-06,49.3191
2022-05-07,49.3191
2022-05-08,49.3191
2022-05-09,49.8278
2022-05-10,49.0408
2022-05-11,49.9074
2022-05-12,49.0446
2022-05-13,50.757
2022-05-14,50.757
2022-05-15,50.757
2022-05-16,53.2859
2022-05-17,55.1232
2022-05-18,56.37
2022-05-19,54.281
2022-05-20,53.2982
2022-05-21,53.2982
2022-05-22,53.2982
2022-05-23,53.9787
2022-05-24,56.3892
2022-05-25,56.7725
2022-05-26,56.9465
2022-05-27,57.8888
2022-05-28,57.8888
2022-05-29,57.8888
2022-05-30,57.8888
2022-05-31,53.7824
2022-06-01,53.1636
2022-06-02,51.9537
2022-06-03,51.5492
2022-06-04,51.5492
2022-06-05,51.5492
2022-06-06,53.8538
2022-06-07,54.5984
2022-06-08,51.5451
2022-06-09,49.4141
2022-06-10,49.5719
2022-06-11,49.5719
2022-06-12,49.5719
2022-06-13,43.7585
2022-06-14,40.8003
2022-06-15,43.273
2022-06-16,41.0139
2022-06-17,40.209
2022-06-18,40.209
2022-06-19,40.209
2022-06-20,40.209
2022-06-21,41.181
2022-06-22,43.9804
2022-06-23,46.3671
2022-06-24,49.1111
2022-06-25,49.1111
2022-06-26,49.1111
2022-06-27,51.0702
2022-06-28,50.8838
2022-06-29,50.8598
2022-06-30,51.0747
2022-07-01,54.631
2022-07-02,54.631
2022-07-03,54.631
2022-07-04,54.631
2022-07-05,47.8298
2022-07-06,49.1398
2022-07-07,47.1072
2022-07-08,46.4782
2022-07-09,46.4782
2022-07-10,46.4782
2022-07-11,48.2761
2022-07-12,47.7443
2022-07-13,46.6804
2022-07-14,47.1434
2022-07-15,47.712
2022-07-16,47.712
2022-07-17,47.712
2022-07-18,45.1559
2022-07-19,46.4743
2022-07-20,43.3056
2022-07-21,41.4154
2022-07-22,42.4135
2022-07-23,42.4135
2022-07-24,42.4135
2022-07-25,44.6469
2022-07-26,44.4011
2022-07-27,44.0459
2022-07-28,46.0678
2022-07-29,45.1902
2022-07-30,45.1902
2022-07-31,45.1902
2022-08-01,42.8073
2022-08-02,43.2456
2022-08-03,42.5706
2022-08-04,43.7347
2022-08-05,43.5787
2022-08-06,43.5787
2022-08-07,43.5787
2022-08-08,44.7154
2022-08-09,45.702
2022-08-10,46.343
2022-08-11,45.3364
2022-08-12,47.8554
2022-08-13,47.8554
2022-08-14,47.8554
2022-08-15,49.0418
2022-08-16,48.8775
2022-08-17,48.8211
2022-08-18,49.0037
2022-08-19,48.9435
2022-08-20,48.9435
2022-08-21,48.9435
2022-08-22,47.0297
2022-08-23,46.705
2022-08-24,45.6672
2022-08-25,46.6483
2022-08-26,46.5862
2022-08-27,46.5862
2022-08-28,46.5862
2022-08-29,44.7065
2022-08-30,43.0283
2022-08-31,39.5524
2022-09-01,42.3176
2022-09-02,41.2879
2022-09-03,41.2879
2022-09-04,41.2879
2022-09-05,41.2879
2022-09-06,40.8397
2022-09-07,44.7446
2022-09-08,46.0192
2022-09-09,48.0302
2022-09-10,48.0302
2022-09-11,48.0302
2022-09-12,49.6473
2022-09-13,45.3284
2022-09-14,48.0148
2022-09-15,45.5871
2022-09-16,45.9406
2022-09-17,45.9406
2022-09-18,45.9406
2022-09-19,47.5117
2022-09-20,46.0701
2022-09-21,44.298
2022-09-22,45.1045
2022-09-23,43.6603
2022-09-24,43.6603
2022-09-25,43.6603
2022-09-26,40.4029
2022-09-27,37.1368
2022-09-28,39.7092
2022-09-29,38.8325
2022-09-30,36.7151
2022-10-01,36.7151
2022-10-02,36.7151
2022-10-03,41.6669
2022-10-04,44.3913
2022-10-05,41.6773
2022-10-06,40.8849
2022-10-07,40.2802
2022-10-08,40.2802
2022-10-09,40.2802
2022-10-10,39.591
2022-10-11,42.6079
2022-10-12,40.8217
2022-10-13,44.6669
2022-10-14,43.6305
2022-10-15,43.6305
2022-10-16,43.6305
2022-10-17,45.7633
2022-10-18,47.7806
2022-10-19,46.9253
2022-10-20,45.7488
2022-10-21,48.4751
2022-10-22,48.4751
2022-10-23,48.4751
2022-10-24,47.8411
2022-10-25,44.6793
2022-10-26,47.9747
2022-10-27,51.2864
2022-10-28,51.7888
2022-10-29,51.7888
2022-10-30,51.7888
2022-10-31,50.3243
2022-11-01,50.3727
2022-11-02,50.4725
2022-11-03,48.2392
2022-11-04,49.6379
2022-11-05,49.6379
2022-11-06,49.6379
2022-11-07,46.8259
2022-11-08,47.2523
2022-11-09,47.1545
2022-11-10,53.2363
2022-11-11,51.2767
2022-11-12,51.2767
2022-11-13,51.2767
2022-11-14,51.1021
2022-11-15,52.4192
2022-11-16,52.5154
2022-11-17,50.9951
2022-11-18,56.5433
2022-11-19,56.5433
2022-11-20,56.5433
2022-11-21,57.4859
2022-11-22,59.2738
2022-11-23,59.3131
2022-11-24,59.3131
2022-11-25,61.469
2022-11-26,61.469
2022-11-27,61.469
2022-11-28,59.9721
2022-11-29,58.8671
2022-11-30,61.3304
2022-12-01,58.3964
2022-12-02,59.8993
2022-12-03,59.8993
2022-12-04,59.8993
2022-12-05,59.9951
2022-12-06,58.7177
2022-12-07,57.8775
2022-12-08,59.7079
2022-12-09,57.7817
2022-12-10,57.7817
2022-12-11,57.7817
2022-12-12,58.9241
2022-12-13,59.4401
2022-12-14,59.5887
2022-12-15,56.2667
2022-12-16,55.8236
2022-12-17,55.8236
2022-12-18,55.8236
2022-12-19,56.0622
2022-12-20,55.8128
2022-12-21,57.8732
2022-12-22,58.4858
2022-12-23,59.9903
2022-12-24,59.9903
2022-12-25,59.9903
2022-12-26,59.9903
2022-12-27,61.5857
2022-12-28,61.2
2022-12-29,62.7993
2022-12-30,61.0519
2022-12-31,61.0519
2023-01-01,61.0519
2023-01-02,61.0519
2023-01-03,62.055
2023-01-04,60.5843
2023-01-05,57.2953
2023-01-06,59.2728
2023-01-07,59.2728
2023-01-08,59.2728
2023-01-09,57.0661
2023-01-10,55.8777
2023-01-11,57.0042
2023-01-12,58.0146
2023-01-13,56.4417
2023-01-14,56.4417
2023-01-15,56.4417
2023-01-16,56.4417
2023-01-17,54.6797
2023-01-18,49.9589
2023-01-19,48.0052
2023-01-20,47.7369
2023-01-21,47.7369
2023-01-22,47.7369
2023-01-23,47.8575
2023-01-24,51.0685
2023-01-25,49.2708
2023-01-26,50.6403
2023-01-27,50.869
2023-01-28,50.869
2023-01-29,50.869
2023-01-30,48.5148
2023-01-31,51.0603
2023-02-01,53.0783
2023-02-02,56.3026
2023-02-03,52.8124
2023-02-04,52.8124
2023-02-05,52.8124
2023-02-06,51.7799
2023-02-07,51.9376
2023-02-08,49.6701
2023-02-09,46.1214
2023-02-10,49.8295
2023-02-11,49.8295
2023-02-12,49.8295
2023-02-13,50.7443
2023-02-14,49.55
2023-02-15,50.6982
2023-02-16,50.8821
2023-02-17,54.7729
2023-02-18,54.7729
2023-02-19,54.7729
2023-02-20,54.7729
2023-02-21,53.6734
2023-02-22,52.8849
2023-02-23,52.4014
2023-02-24,52.6385
2023-02-25,52.6385
2023-02-26,52.6385
2023-02-27,53.0951
2023-02-28,52.7239
2023-03-01,49.8687
2023-03-02,51.5543
2023-03-03,52.3409
2023-03-04,52.3409
2023-03-05,52.3409
2023-03-06,52.1532
2023-03-07,49.0873
2023-03-08,50.948
2023-03-09,48.6977
2023-03-10,46.8891
2023-03-11,46.8891
2023-03-12,46.8891
2023-03-13,47.875
2023-03-14,50.858
2023-03-15,51.3761
2023-03-16,52.806
2023-03-17,50.5015
2023-03-18,50.5015
