,PEP US Equity
2020-09-19,45.0119
2020-09-20,45.0119
2020-09-21,44.7286
2020-09-22,46.1167
2020-09-23,44.6508
2020-09-24,45.5538
2020-09-25,48.5056
2020-09-26,48.5056
2020-09-27,48.5056
2020-09-28,54.2612
2020-09-29,53.1353
2020-09-30,54.8579
2020-10-01,57.3364
2020-10-02,53.5484
2020-10-03,53.5484
2020-10-04,53.5484
2020-10-05,53.3754
2020-10-06,50.4801
2020-10-07,52.0604
2020-10-08,53.0541
2020-10-09,53.7507
2020-10-10,53.7507
2020-10-11,53.7507
2020-10-12,57.8019
2020-10-13,59.2141
2020-10-14,57.7674
2020-10-15,56.2481
2020-10-16,56.5733
2020-10-17,56.5733
2020-10-18,56.5733
2020-10-19,53.7494
2020-10-20,53.7843
2020-10-21,53.6307
2020-10-22,53.6431
2020-10-23,53.5687
2020-10-24,53.5687
2020-10-25,53.5687
2020-10-26,51.3581
2020-10-27,52.7826
2020-10-28,46.241
2020-10-29,46.0264
2020-10-30,45.1829
2020-10-31,45.1829
2020-11-01,45.1829
2020-11-02,47.8119
2020-11-03,50.3166
2020-11-04,51.3642
2020-11-05,51.6088
2020-11-06,52.0422
2020-11-07,52.0422
2020-11-08,52.0422
2020-11-09,52.1362
2020-11-10,56.2797
2020-11-11,58.7428
2020-11-12,58.6487
2020-11-13,59.6188
2020-11-14,59.6188
2020-11-15,59.6188
2020-11-16,60.7679
2020-11-17,59.8947
2020-11-18,56.871
2020-11-19,56.7754
2020-11-20,56.9003
2020-11-21,56.9003
2020-11-22,56.9003
2020-11-23,56.2276
2020-11-24,57.5389
2020-11-25,57.7076
2020-11-26,57.7076
2020-11-27,58.2878
2020-11-28,58.2878
2020-11-29,58.2878
2020-11-30,57.6004
2020-12-01,60.0257
2020-12-02,57.3513
2020-12-03,58.4843
2020-12-04,60.2771
2020-12-05,60.2771
2020-12-06,60.2771
2020-12-07,59.3678
2020-12-08,59.565
2020-12-09,59.7937
2020-12-10,57.7652
2020-12-11,58.1967
2020-12-12,58.1967
2020-12-13,58.1967
2020-12-14,56.7181
2020-12-15,57.5326
2020-12-16,57.7156
2020-12-17,58.9651
2020-12-18,60.7502
2020-12-19,60.7502
2020-12-20,60.7502
2020-12-21,57.5048
2020-12-22,54.7744
2020-12-23,55.3936
2020-12-24,56.4223
2020-12-25,56.4223
2020-12-26,56.4223
2020-12-27,56.4223
2020-12-28,59.193
2020-12-29,59.9197
2020-12-30,59.6825
2020-12-31,61.1154
2021-01-01,61.1154
2021-01-02,61.1154
2021-01-03,61.1154
2021-01-04,53.1595
2021-01-05,53.823
2021-01-06,50.7612
2021-01-07,49.9965
2021-01-08,52.7346
2021-01-09,52.7346
2021-01-10,52.7346
2021-01-11,49.32
2021-01-12,48.2984
2021-01-13,50.1749
2021-01-14,48.8622
2021-01-15,48.2797
2021-01-16,48.2797
2021-01-17,48.2797
2021-01-18,48.2797
2021-01-19,49.4094
2021-01-20,48.2222
2021-01-21,45.5542
2021-01-22,44.0587
2021-01-23,44.0587
2021-01-24,44.0587
2021-01-25,46.8712
2021-01-26,49.5449
2021-01-27,44.2038
2021-01-28,46.0441
2021-01-29,42.723
2021-01-30,42.723
2021-01-31,42.723
2021-02-01,43.3841
2021-02-02,45.6019
2021-02-03,45.1316
2021-02-04,47.7043
2021-02-05,49.5897
2021-02-06,49.5897
2021-02-07,49.5897
2021-02-08,48.7935
2021-02-09,47.6626
2021-02-10,45.0948
2021-02-11,41.7514
2021-02-12,40.4998
2021-02-13,40.4998
2021-02-14,40.4998
2021-02-15,40.4998
2021-02-16,41.3432
2021-02-17,41.4778
2021-02-18,43.0165
2021-02-19,39.6288
2021-02-20,39.6288
2021-02-21,39.6288
2021-02-22,39.0504
2021-02-23,40.4172
2021-02-24,39.6145
2021-02-25,37.2937
2021-02-26,36.4379
2021-02-27,36.4379
2021-02-28,36.4379
2021-03-01,38.9947
2021-03-02,39.7832
2021-03-03,37.6255
2021-03-04,38.9012
2021-03-05,45.6762
2021-03-06,45.6762
2021-03-07,45.6762
2021-03-08,44.5804
2021-03-09,44.7632
2021-03-10,46.7758
2021-03-11,46.3034
2021-03-12,46.0628
2021-03-13,46.0628
2021-03-14,46.0628
2021-03-15,46.049
2021-03-16,47.6341
2021-03-17,47.0649
2021-03-18,45.4929
2021-03-19,48.6966
2021-03-20,48.6966
2021-03-21,48.6966
2021-03-22,53.4388
2021-03-23,55.5757
2021-03-24,54.5614
2021-03-25,55.6185
2021-03-26,59.2868
2021-03-27,59.2868
2021-03-28,59.2868
2021-03-29,61.5466
2021-03-30,57.9659
2021-03-31,56.3377
2021-04-01,56.0836
2021-04-02,56.0836
2021-04-03,56.0836
2021-04-04,56.0836
2021-04-05,58.2389
2021-04-06,58.8062
2021-04-07,58.3879
2021-04-08,56.9846
2021-04-09,57.0215
2021-04-10,57.0215
2021-04-11,57.0215
2021-04-12,57.5852
2021-04-13,57.6236
2021-04-14,55.9835
2021-04-15,56.2575
2021-04-16,58.7168
2021-04-17,58.7168
2021-04-18,58.7168
2021-04-19,59.4687
2021-04-20,60.6741
2021-04-21,62.2122
2021-04-22,60.4594
2021-04-23,59.9982
2021-04-24,59.9982
2021-04-25,59.9982
2021-04-26,55.4917
2021-04-27,54.6832
2021-04-28,52.8854
2021-04-29,55.8727
2021-04-30,56.1725
2021-05-01,56.1725
2021-05-02,56.1725
2021-05-03,58.3413
2021-05-04,55.1705
2021-05-05,55.0521
2021-05-06,57.3065
2021-05-07,57.3131
2021-05-08,57.3131
2021-05-09,57.3131
2021-05-10,58.8516
2021-05-11,56.8949
2021-05-12,54.4113
2021-05-13,57.3162
2021-05-14,57.6034
2021-05-15,57.6034
2021-05-16,57.6034
2021-05-17,56.8478
2021-05-18,55.6608
2021-05-19,55.5154
2021-05-20,58.0644
2021-05-21,57.8169
2021-05-22,57.8169
2021-05-23,57.8169
2021-05-24,58.8634
2021-05-25,59.4872
2021-05-26,59.4872
2021-05-27,55.8798
2021-05-28,57.9854
2021-05-29,57.9854
2021-05-30,57.9854
2021-05-31,57.9854
2021-06-01,57.3714
2021-06-02,58.242
2021-06-03,59.0181
2021-06-04,59.2717
2021-06-05,59.2717
2021-06-06,59.2717
2021-06-07,59.0715
2021-06-08,56.0682
2021-06-09,55.4971
2021-06-10,57.9582
2021-06-11,58.102
2021-06-12,58.102
2021-06-13,58.102
2021-06-14,59.5032
2021-06-15,59.5191
2021-06-16,56.1412
2021-06-17,58.48
2021-06-18,52.1943
2021-06-19,52.1943
2021-06-20,52.1943
2021-06-21,54.0722
2021-06-22,54.4296
2021-06-23,50.8394
2021-06-24,52.2245
2021-06-25,53.4489
2021-06-26,53.4489
2021-06-27,53.4489
2021-06-28,54.4764
2021-06-29,54.2797
2021-06-30,56.2883
2021-07-01,56.3367
2021-07-02,57.4891
2021-07-03,57.4891
2021-07-04,57.4891
2021-07-05,57.4891
2021-07-06,57.8457
2021-07-07,58.9153
2021-07-08,59.0294
2021-07-09,58.1232
2021-07-10,58.1232
2021-07-11,58.1232
2021-07-12,58.1756
2021-07-13,63.5984
2021-07-14,65.705
2021-07-15,66.6034
2021-07-16,67.3145
2021-07-17,67.3145
2021-07-18,67.3145
2021-07-19,67.2625
2021-07-20,67.2887
2021-07-21,65.7149
2021-07-22,65.5781
2021-07-23,68.2952
2021-07-24,68.2952
2021-07-25,68.2952
2021-07-26,67.9883
2021-07-27,69.1234
2021-07-28,65.1408
2021-07-29,65.5934
2021-07-30,65.7944
2021-07-31,65.7944
2021-08-01,65.7944
2021-08-02,64.0526
2021-08-03,64.5913
2021-08-04,57.8747
2021-08-05,58.3196
2021-08-06,58.3546
2021-08-07,58.3546
2021-08-08,58.3546
2021-08-09,58.3908
2021-08-10,58.5397
2021-08-11,59.678
2021-08-12,59.7342
2021-08-13,62.3594
2021-08-14,62.3594
2021-08-15,62.3594
2021-08-16,64.8601
2021-08-17,64.426
2021-08-18,59.9436
2021-08-19,64.1344
2021-08-20,62.6897
2021-08-21,62.6897
2021-08-22,62.6897
2021-08-23,61.412
2021-08-24,56.7237
2021-08-25,55.1893
2021-08-26,53.9424
2021-08-27,54.5205
2021-08-28,54.5205
2021-08-29,54.5205
2021-08-30,56.4539
2021-08-31,57.1473
2021-09-01,59.7325
2021-09-02,59.9231
2021-09-03,60.1605
2021-09-04,60.1605
2021-09-05,60.1605
2021-09-06,60.1605
2021-09-07,54.0989
2021-09-08,57.8566
2021-09-09,55.7233
2021-09-10,55.1496
2021-09-11,55.1496
2021-09-12,55.1496
2021-09-13,55.6741
2021-09-14,54.3374
2021-09-15,55.8997
2021-09-16,54.8728
2021-09-17,51.8119
2021-09-18,51.8119
2021-09-19,51.8119
2021-09-20,50.747
2021-09-21,50.6022
2021-09-22,51.5624
2021-09-23,51.8098
2021-09-24,51.9578
2021-09-25,51.9578
2021-09-26,51.9578
2021-09-27,48.6858
2021-09-28,45.3521
2021-09-29,48.1037
2021-09-30,44.5918
2021-10-01,45.7621
2021-10-02,45.7621
2021-10-03,45.7621
2021-10-04,44.4142
2021-10-05,46.354
2021-10-06,53.6324
2021-10-07,55.9186
2021-10-08,55.2097
2021-10-09,55.2097
2021-10-10,55.2097
2021-10-11,55.5497
2021-10-12,56.668
2021-10-13,58.3338
2021-10-14,60.2287
2021-10-15,59.2412
2021-10-16,59.2412
2021-10-17,59.2412
2021-10-18,57.6758
2021-10-19,60.6765
2021-10-20,62.3393
2021-10-21,57.8823
2021-10-22,59.0068
2021-10-23,59.0068
2021-10-24,59.0068
2021-10-25,57.4991
2021-10-26,60.2321
2021-10-27,59.103
2021-10-28,60.4851
2021-10-29,60.4432
2021-10-30,60.4432
2021-10-31,60.4432
2021-11-01,59.7167
2021-11-02,61.7851
2021-11-03,63.8112
2021-11-04,63.8239
2021-11-05,65.918
2021-11-06,65.918
2021-11-07,65.918
2021-11-08,58.5158
2021-11-09,59.9242
2021-11-10,60.6032
2021-11-11,58.0132
2021-11-12,57.9373
2021-11-13,57.9373
2021-11-14,57.9373
2021-11-15,59.5126
2021-11-16,58.5461
2021-11-17,58.6312
2021-11-18,58.7043
2021-11-19,59.2847
2021-11-20,59.2847
2021-11-21,59.2847
2021-11-22,59.7943
2021-11-23,61.4108
2021-11-24,58.0939
2021-11-25,58.0939
2021-11-26,52.9954
2021-11-27,52.9954
2021-11-28,52.9954
2021-11-29,57.4526
2021-11-30,50.2839
2021-12-01,50.837
2021-12-02,53.035
2021-12-03,58.1878
2021-12-04,58.1878
2021-12-05,58.1878
2021-12-06,60.082
2021-12-07,59.7708
2021-12-08,60.0971
2021-12-09,59.7341
2021-12-10,62.6876
2021-12-11,62.6876
2021-12-12,62.6876
2021-12-13,63.5607
2021-12-14,62.8006
2021-12-15,65.0452
2021-12-16,65.2936
2021-12-17,59.1683
2021-12-18,59.1683
2021-12-19,59.1683
2021-12-20,60.3914
2021-12-21,59.5674
2021-12-22,60.7314
2021-12-23,60.4058
2021-12-24,60.4058
2021-12-25,60.4058
2021-12-26,60.4058
2021-12-27,62.2668
2021-12-28,63.2089
2021-12-29,63.8488
2021-12-30,63.2888
2021-12-31,64.4084
2022-01-01,64.4084
2022-01-02,64.4084
2022-01-03,63.0129
2022-01-04,63.2947
2022-01-05,63.9648
2022-01-06,64.0109
2022-01-07,64.2709
2022-01-08,64.2709
2022-01-09,64.2709
2022-01-10,64.3797
2022-01-11,64.1998
2022-01-12,63.762
2022-01-13,64.1349
2022-01-14,66.0207
2022-01-15,66.0207
2022-01-16,66.0207
2022-01-17,66.0207
2022-01-18,62.1319
2022-01-19,63.7743
2022-01-20,60.9939
2022-01-21,61.3779
2022-01-22,61.3779
2022-01-23,61.3779
2022-01-24,59.4531
2022-01-25,55.4323
2022-01-26,52.116
2022-01-27,51.8324
2022-01-28,56.8427
2022-01-29,56.8427
2022-01-30,56.8427
2022-01-31,58.0066
2022-02-01,55.8438
2022-02-02,59.9422
2022-02-03,59.7589
2022-02-04,54.7686
2022-02-05,54.7686
2022-02-06,54.7686
2022-02-07,53.6739
2022-02-08,53.9678
2022-02-09,53.8332
2022-02-10,48.2743
2022-02-11,48.5973
2022-02-12,48.5973
2022-02-13,48.5973
2022-02-14,45.9406
2022-02-15,44.9402
2022-02-16,45.5043
2022-02-17,46.258
2022-02-18,47.8499
2022-02-19,47.8499
2022-02-20,47.8499
2022-02-21,47.8499
2022-02-22,48.8939
2022-02-23,46.4014
2022-02-24,42.4872
2022-02-25,49.4668
2022-02-26,49.4668
2022-02-27,49.4668
2022-02-28,43.896
2022-03-01,42.3335
2022-03-02,45.4102
2022-03-03,45.2148
2022-03-04,48.4653
2022-03-05,48.4653
2022-03-06,48.4653
2022-03-07,44.8059
2022-03-08,40.4237
2022-03-09,40.0083
2022-03-10,37.5536
2022-03-11,36.9211
2022-03-12,36.9211
2022-03-13,36.9211
2022-03-14,39.8245
2022-03-15,43.6852
2022-03-16,44.514
2022-03-17,45.9713
2022-03-18,48.076
2022-03-19,48.076
2022-03-20,48.076
2022-03-21,47.8364
2022-03-22,49.8384
2022-03-23,48.9004
2022-03-24,50.0206
2022-03-25,50.8869
2022-03-26,50.8869
2022-03-27,50.8869
2022-03-28,51.4409
2022-03-29,54.1286
2022-03-30,53.8404
2022-03-31,53.1027
2022-04-01,55.6803
2022-04-02,55.6803
2022-04-03,55.6803
2022-04-04,55.1011
2022-04-05,55.2979
2022-04-06,58.3311
2022-04-07,58.4924
2022-04-08,59.0864
2022-04-09,59.0864
2022-04-10,59.0864
2022-04-11,58.2978
2022-04-12,59.0446
2022-04-13,58.5795
2022-04-14,56.88
2022-04-15,56.88
2022-04-16,56.88
2022-04-17,56.88
2022-04-18,54.6724
2022-04-19,57.5298
2022-04-20,60.2182
2022-04-21,59.2668
2022-04-22,55.4007
2022-04-23,55.4007
2022-04-24,55.4007
2022-04-25,57.1114
2022-04-26,56.4911
2022-04-27,58.1476
2022-04-28,60.7881
2022-04-29,53.2016
2022-04-30,53.2016
2022-05-01,53.2016
2022-05-02,48.8951
2022-05-03,49.143
2022-05-04,54.9184
2022-05-05,51.3522
2022-05-06,51.371
2022-05-07,51.371
2022-05-08,51.371
2022-05-09,52.5952
2022-05-10,52.3732
2022-05-11,51.4846
2022-05-12,51.203
2022-05-13,54.4904
2022-05-14,54.4904
2022-05-15,54.4904
2022-05-16,56.1029
2022-05-17,54.9406
2022-05-18,44.6898
2022-05-19,42.8168
2022-05-20,43.8209
2022-05-21,43.8209
2022-05-22,43.8209
2022-05-23,47.0494
2022-05-24,49.0335
2022-05-25,50.0368
2022-05-26,51.0255
2022-05-27,52.443
2022-05-28,52.443
2022-05-29,52.443
2022-05-30,52.443
2022-05-31,48.8974
2022-06-01,47.8485
2022-06-02,49.059
2022-06-03,47.5013
2022-06-04,47.5013
2022-06-05,47.5013
2022-06-06,48.1435
2022-06-07,49.0958
2022-06-08,48.3484
2022-06-09,45.7856
2022-06-10,45.5654
2022-06-11,45.5654
2022-06-12,45.5654
2022-06-13,43.2638
2022-06-14,40.5076
2022-06-15,42.263
2022-06-16,41.684
2022-06-17,41.7166
2022-06-18,41.7166
2022-06-19,41.7166
2022-06-20,41.7166
2022-06-21,45.5487
2022-06-22,46.8559
2022-06-23,48.848
2022-06-24,50.722
2022-06-25,50.722
2022-06-26,50.722
2022-06-27,50.9236
2022-06-28,48.7303
2022-06-29,51.2549
2022-06-30,51.1878
2022-07-01,53.6367
2022-07-02,53.6367
2022-07-03,53.6367
2022-07-04,53.6367
2022-07-05,53.252
2022-07-06,54.7453
2022-07-07,54.3837
2022-07-08,55.7357
2022-07-09,55.7357
2022-07-10,55.7357
2022-07-11,54.1943
2022-07-12,53.1483
2022-07-13,53.7199
2022-07-14,54.561
2022-07-15,54.6965
2022-07-16,54.6965
2022-07-17,54.6965
2022-07-18,51.4539
2022-07-19,53.258
2022-07-20,51.2864
2022-07-21,51.5441
2022-07-22,52.6836
2022-07-23,52.6836
2022-07-24,52.6836
2022-07-25,52.9335
2022-07-26,54.9629
2022-07-27,54.6673
2022-07-28,57.8431
2022-07-29,57.9556
2022-07-30,57.9556
2022-07-31,57.9556
2022-08-01,59.7962
2022-08-02,57.8733
2022-08-03,59.1214
2022-08-04,57.8511
2022-08-05,56.1355
2022-08-06,56.1355
2022-08-07,56.1355
2022-08-08,55.2369
2022-08-09,55.9148
2022-08-10,57.3936
2022-08-11,56.1753
2022-08-12,58.4944
2022-08-13,58.4944
2022-08-14,58.4944
2022-08-15,60.3429
2022-08-16,61.2941
2022-08-17,61.1482
2022-08-18,61.3196
2022-08-19,60.9641
2022-08-20,60.9641
2022-08-21,60.9641
2022-08-22,58.3469
2022-08-23,58.2266
2022-08-24,59.1946
2022-08-25,59.2056
2022-08-26,52.9646
2022-08-27,52.9646
2022-08-28,52.9646
2022-08-29,52.2241
2022-08-30,50.2424
2022-08-31,49.3132
2022-09-01,51.555
2022-09-02,48.7323
2022-09-03,48.7323
2022-09-04,48.7323
2022-09-05,48.7323
2022-09-06,47.3247
2022-09-07,51.99
2022-09-08,51.2616
2022-09-09,51.9224
2022-09-10,51.9224
2022-09-11,51.9224
2022-09-12,52.7418
2022-09-13,45.1451
2022-09-14,46.6992
2022-09-15,43.8648
2022-09-16,45.2041
2022-09-17,45.2041
2022-09-18,45.2041
2022-09-19,47.3042
2022-09-20,47.5288
2022-09-21,47.0053
2022-09-22,47.2058
2022-09-23,47.1136
2022-09-24,47.1136
2022-09-25,47.1136
2022-09-26,47.0304
2022-09-27,44.2162
2022-09-28,47.7427
2022-09-29,45.4413
2022-09-30,42.0326
2022-10-01,42.0326
2022-10-02,42.0326
2022-10-03,44.5869
2022-10-04,46.8514
2022-10-05,45.6985
2022-10-06,42.5741
2022-10-07,41.4831
2022-10-08,41.4831
2022-10-09,41.4831
2022-10-10,41.7556
2022-10-11,42.7665
2022-10-12,50.5996
2022-10-13,55.4424
2022-10-14,51.0581
2022-10-15,51.0581
2022-10-16,51.0581
2022-10-17,53.2555
2022-10-18,55.1658
2022-10-19,53.5152
2022-10-20,51.7257
2022-10-21,53.0921
2022-10-22,53.0921
2022-10-23,53.0921
2022-10-24,56.749
2022-10-25,57.1899
2022-10-26,57.7934
2022-10-27,57.5939
2022-10-28,60.1055
2022-10-29,60.1055
2022-10-30,60.1055
2022-10-31,59.3994
2022-11-01,58.5024
2022-11-02,55.8225
2022-11-03,55.3438
2022-11-04,56.1887
2022-11-05,56.1887
2022-11-06,56.1887
2022-11-07,57.3816
2022-11-08,57.7973
2022-11-09,55.3834
2022-11-10,58.0279
2022-11-11,54.1786
2022-11-12,54.1786
2022-11-13,54.1786
2022-11-14,52.8666
2022-11-15,53.2745
2022-11-16,54.2887
2022-11-17,55.7698
2022-11-18,56.8751
2022-11-19,56.8751
2022-11-20,56.8751
2022-11-21,59.6738
2022-11-22,59.6893
2022-11-23,59.8808
2022-11-24,59.8808
2022-11-25,58.7144
2022-11-26,58.7144
2022-11-27,58.7144
2022-11-28,58.4473
2022-11-29,56.8658
2022-11-30,59.4173
2022-12-01,60.6938
2022-12-02,60.4257
2022-12-03,60.4257
2022-12-04,60.4257
2022-12-05,57.2254
2022-12-06,55.4637
2022-12-07,55.9811
2022-12-08,57.4684
2022-12-09,56.6272
2022-12-10,56.6272
2022-12-11,56.6272
2022-12-12,57.4515
2022-12-13,57.3219
2022-12-14,56.6481
2022-12-15,52.7374
2022-12-16,52.8349
2022-12-17,52.8349
2022-12-18,52.8349
2022-12-19,53.9271
2022-12-20,53.7853
2022-12-21,55.1919
2022-12-22,53.3278
2022-12-23,54.6428
2022-12-24,54.6428
2022-12-25,54.6428
2022-12-26,54.6428
2022-12-27,55.5399
2022-12-28,53.7477
2022-12-29,54.0152
2022-12-30,52.2223
2022-12-31,52.2223
2023-01-01,52.2223
2023-01-02,52.2223
2023-01-03,50.5777
2023-01-04,50.0042
2023-01-05,47.63
2023-01-06,52.6091
2023-01-07,52.6091
2023-01-08,52.6091
2023-01-09,50.415
2023-01-10,48.6595
2023-01-11,48.9082
2023-01-12,46.2763
2023-01-13,45.6714
2023-01-14,45.6714
2023-01-15,45.6714
2023-01-16,45.6714
2023-01-17,46.7644
2023-01-18,42.0283
2023-01-19,40.1433
2023-01-20,40.4901
2023-01-21,40.4901
2023-01-22,40.4901
2023-01-23,39.7654
2023-01-24,41.9845
2023-01-25,43.6797
2023-01-26,41.9318
2023-01-27,41.3314
2023-01-28,41.3314
2023-01-29,41.3314
2023-01-30,41.1891
2023-01-31,43.407
2023-02-01,44.1707
2023-02-02,42.4267
2023-02-03,41.5201
2023-02-04,41.5201
2023-02-05,41.5201
2023-02-06,45.357
2023-02-07,45.0625
2023-02-08,44.6016
2023-02-09,46.8781
2023-02-10,51.2529
2023-02-11,51.2529
2023-02-12,51.2529
2023-02-13,53.0876
2023-02-14,50.579
2023-02-15,50.8672
2023-02-16,50.2358
2023-02-17,51.2008
2023-02-18,51.2008
2023-02-19,51.2008
2023-02-20,51.2008
2023-02-21,51.0677
2023-02-22,50.9855
2023-02-23,51.2427
2023-02-24,50.7354
2023-02-25,50.7354
2023-02-26,50.7354
2023-02-27,50.6613
2023-02-28,47.2613
2023-03-01,44.4112
2023-03-02,48.9843
2023-03-03,48.7596
2023-03-04,48.7596
2023-03-05,48.7596
2023-03-06,49.2553
2023-03-07,48.0732
2023-03-08,48.7683
2023-03-09,46.9559
2023-03-10,47.3116
2023-03-11,47.3116
2023-03-12,47.3116
2023-03-13,49.8521
2023-03-14,49.5871
2023-03-15,53.9487
2023-03-16,53.7624
2023-03-17,51.6413
2023-03-18,51.6413
