,UPBD US Equity
2020-10-08,59.2241
2020-10-09,62.1929
2020-10-10,62.1929
2020-10-11,62.1929
2020-10-12,61.3469
2020-10-13,61.1483
2020-10-14,57.855
2020-10-15,59.7459
2020-10-16,59.3933
2020-10-17,59.3933
2020-10-18,59.3933
2020-10-19,57.7584
2020-10-20,57.3104
2020-10-21,54.3806
2020-10-22,54.9634
2020-10-23,56.123
2020-10-24,56.123
2020-10-25,56.123
2020-10-26,52.3066
2020-10-27,54.4431
2020-10-28,53.4407
2020-10-29,54.6846
2020-10-30,50.1841
2020-10-31,50.1841
2020-11-01,50.1841
2020-11-02,49.3647
2020-11-03,51.3272
2020-11-04,50.9956
2020-11-05,50.048
2020-11-06,49.4608
2020-11-07,49.4608
2020-11-08,49.4608
2020-11-09,48.9795
2020-11-10,48.9216
2020-11-11,53.1889
2020-11-12,53.566
2020-11-13,55.9767
2020-11-14,55.9767
2020-11-15,55.9767
2020-11-16,59.9298
2020-11-17,57.924
2020-11-18,58.4266
2020-11-19,58.3283
2020-11-20,57.2652
2020-11-21,57.2652
2020-11-22,57.2652
2020-11-23,60.5861
2020-11-24,62.7236
2020-11-25,60.3024
2020-11-26,60.3024
2020-11-27,59.8766
2020-11-28,59.8766
2020-11-29,59.8766
2020-11-30,54.5999
2020-12-01,56.4245
2020-12-02,55.9826
2020-12-03,57.1852
2020-12-04,58.6678
2020-12-05,58.6678
2020-12-06,58.6678
2020-12-07,59.0457
2020-12-08,54.8355
2020-12-09,55.9424
2020-12-10,56.0372
2020-12-11,53.6476
2020-12-12,53.6476
2020-12-13,53.6476
2020-12-14,53.8785
2020-12-15,55.3615
2020-12-16,56.2399
2020-12-17,57.5963
2020-12-18,56.9982
2020-12-19,56.9982
2020-12-20,56.9982
2020-12-21,65.3192
2020-12-22,66.0793
2020-12-23,61.9002
2020-12-24,61.3313
2020-12-25,61.3313
2020-12-26,61.3313
2020-12-27,61.3313
2020-12-28,61.3506
2020-12-29,60.5981
2020-12-30,61.5137
2020-12-31,61.2194
2021-01-01,61.2194
2021-01-02,61.2194
2021-01-03,61.2194
2021-01-04,60.7185
2021-01-05,63.8968
2021-01-06,69.9844
2021-01-07,69.8876
2021-01-08,67.1045
2021-01-09,67.1045
2021-01-10,67.1045
2021-01-11,67.3672
2021-01-12,70.1785
2021-01-13,71.4506
2021-01-14,75.0589
2021-01-15,70.7536
2021-01-16,70.7536
2021-01-17,70.7536
2021-01-18,70.7536
2021-01-19,69.3086
2021-01-20,70.3331
2021-01-21,69.0428
2021-01-22,69.8876
2021-01-23,69.8876
2021-01-24,69.8876
2021-01-25,65.9195
2021-01-26,66.098
2021-01-27,59.7021
2021-01-28,57.8543
2021-01-29,58.0183
2021-01-30,58.0183
2021-01-31,58.0183
2021-02-01,60.2569
2021-02-02,62.4049
2021-02-03,61.6443
2021-02-04,64.3419
2021-02-05,66.6897
2021-02-06,66.6897
2021-02-07,66.6897
2021-02-08,70.0561
2021-02-09,70.2687
2021-02-10,68.8479
2021-02-11,69.4861
2021-02-12,70.0351
2021-02-13,70.0351
2021-02-14,70.0351
2021-02-15,70.0351
2021-02-16,66.4003
2021-02-17,64.6419
2021-02-18,64.8572
2021-02-19,66.2459
2021-02-20,66.2459
2021-02-21,66.2459
2021-02-22,68.6474
2021-02-23,67.855
2021-02-24,68.223
2021-02-25,68.5718
2021-02-26,71.7484
2021-02-27,71.7484
2021-02-28,71.7484
2021-03-01,73.4407
2021-03-02,71.6979
2021-03-03,69.3248
2021-03-04,60.4407
2021-03-05,61.8795
2021-03-06,61.8795
2021-03-07,61.8795
2021-03-08,66.1806
2021-03-09,66.75
2021-03-10,68.2256
2021-03-11,68.9821
2021-03-12,70.6409
2021-03-13,70.6409
2021-03-14,70.6409
2021-03-15,70.9133
2021-03-16,67.6479
2021-03-17,65.3416
2021-03-18,62.6128
2021-03-19,63.7762
2021-03-20,63.7762
2021-03-21,63.7762
2021-03-22,61.0625
2021-03-23,57.1896
2021-03-24,55.096
2021-03-25,57.6462
2021-03-26,59.1345
2021-03-27,59.1345
2021-03-28,59.1345
2021-03-29,55.2359
2021-03-30,56.9681
2021-03-31,56.3219
2021-04-01,57.7754
2021-04-02,57.7754
2021-04-03,57.7754
2021-04-04,57.7754
2021-04-05,56.6758
2021-04-06,57.5676
2021-04-07,56.0125
2021-04-08,56.1434
2021-04-09,56.5447
2021-04-10,56.5447
2021-04-11,56.5447
2021-04-12,56.1101
2021-04-13,54.7401
2021-04-14,55.5589
2021-04-15,54.3931
2021-04-16,54.3433
2021-04-17,54.3433
2021-04-18,54.3433
2021-04-19,53.1181
2021-04-20,49.2767
2021-04-21,50.9898
2021-04-22,50.2506
2021-04-23,52.9968
2021-04-24,52.9968
2021-04-25,52.9968
2021-04-26,54.0629
2021-04-27,57.945
2021-04-28,56.2989
2021-04-29,57.5829
2021-04-30,53.6563
2021-05-01,53.6563
2021-05-02,53.6563
2021-05-03,56.973
2021-05-04,56.9108
2021-05-05,57.0804
2021-05-06,53.7354
2021-05-07,55.2073
2021-05-08,55.2073
2021-05-09,55.2073
2021-05-10,55.2454
2021-05-11,54.6365
2021-05-12,49.9187
2021-05-13,48.8114
2021-05-14,52.2749
2021-05-15,52.2749
2021-05-16,52.2749
2021-05-17,50.7856
2021-05-18,51.2196
2021-05-19,49.8828
2021-05-20,52.2422
2021-05-21,52.2422
2021-05-22,52.2422
2021-05-23,52.2422
2021-05-24,53.389
2021-05-25,52.7186
2021-05-26,56.1741
2021-05-27,58.1848
2021-05-28,57.3324
2021-05-29,57.3324
2021-05-30,57.3324
2021-05-31,57.3324
2021-06-01,59.3127
2021-06-02,55.4993
2021-06-03,54.3794
2021-06-04,53.9986
2021-06-05,53.9986
2021-06-06,53.9986
2021-06-07,57.7564
2021-06-08,60.3025
2021-06-09,57.0219
2021-06-10,54.5926
2021-06-11,56.7669
2021-06-12,56.7669
2021-06-13,56.7669
2021-06-14,54.8347
2021-06-15,54.5424
2021-06-16,52.7155
2021-06-17,48.2101
2021-06-18,44.9504
2021-06-19,44.9504
2021-06-20,44.9504
2021-06-21,46.1694
2021-06-22,43.23
2021-06-23,43.5498
2021-06-24,44.4535
2021-06-25,43.655
2021-06-26,43.655
2021-06-27,43.655
2021-06-28,45.7528
2021-06-29,44.9214
2021-06-30,45.0053
2021-07-01,46.6568
2021-07-02,46.1465
2021-07-03,46.1465
2021-07-04,46.1465
2021-07-05,46.1465
2021-07-06,44.3543
2021-07-07,44.0945
2021-07-08,43.1438
2021-07-09,45.9898
2021-07-10,45.9898
2021-07-11,45.9898
2021-07-12,46.0785
2021-07-13,44.5165
2021-07-14,44.1172
2021-07-15,44.5513
2021-07-16,44.1831
2021-07-17,44.1831
2021-07-18,44.1831
2021-07-19,43.4404
2021-07-20,47.2719
2021-07-21,49.35
2021-07-22,48.7551
2021-07-23,50.6609
2021-07-24,50.6609
2021-07-25,50.6609
2021-07-26,51.12
2021-07-27,51.2411
2021-07-28,51.4123
2021-07-29,53.7202
2021-07-30,52.8771
2021-07-31,52.8771
2021-08-01,52.8771
2021-08-02,53.2489
2021-08-03,55.7471
2021-08-04,51.9418
2021-08-05,52.1873
2021-08-06,53.8638
2021-08-07,53.8638
2021-08-08,53.8638
2021-08-09,54.2261
2021-08-10,55.9409
2021-08-11,57.3912
2021-08-12,62.819
2021-08-13,60.4636
2021-08-14,60.4636
2021-08-15,60.4636
2021-08-16,60.5592
2021-08-17,54.8786
2021-08-18,55.0237
2021-08-19,56.0208
2021-08-20,58.3635
2021-08-21,58.3635
2021-08-22,58.3635
2021-08-23,58.832
2021-08-24,60.6059
2021-08-25,60.0595
2021-08-26,58.6021
2021-08-27,60.2725
2021-08-28,60.2725
2021-08-29,60.2725
2021-08-30,60.1788
2021-08-31,56.4382
2021-09-01,57.0151
2021-09-02,57.8215
2021-09-03,58.0521
2021-09-04,58.0521
2021-09-05,58.0521
2021-09-06,58.0521
2021-09-07,54.583
2021-09-08,52.9382
2021-09-09,53.8082
2021-09-10,50.3858
2021-09-11,50.3858
2021-09-12,50.3858
2021-09-13,51.3797
2021-09-14,49.7995
2021-09-15,51.3627
2021-09-16,52.8658
2021-09-17,53.5028
2021-09-18,53.5028
2021-09-19,53.5028
2021-09-20,50.9906
2021-09-21,51.3577
2021-09-22,53.02
2021-09-23,54.3122
2021-09-24,49.8077
2021-09-25,49.8077
2021-09-26,49.8077
2021-09-27,51.9644
2021-09-28,48.5633
2021-09-29,47.5922
2021-09-30,44.8245
2021-10-01,45.3585
2021-10-02,45.3585
2021-10-03,45.3585
2021-10-04,45.7151
2021-10-05,43.3459
2021-10-06,42.9262
2021-10-07,45.1247
2021-10-08,43.1024
2021-10-09,43.1024
2021-10-10,43.1024
2021-10-11,42.0346
2021-10-12,41.5553
2021-10-13,40.2243
2021-10-14,43.0635
2021-10-15,41.8067
2021-10-16,41.8067
2021-10-17,41.8067
2021-10-18,44.3193
2021-10-19,44.6041
2021-10-20,46.6677
2021-10-21,48.6305
2021-10-22,49.6873
2021-10-23,49.6873
2021-10-24,49.6873
2021-10-25,51.1177
2021-10-26,44.9177
2021-10-27,42.442
2021-10-28,44.5972
2021-10-29,44.1663
2021-10-30,44.1663
2021-10-31,44.1663
2021-11-01,46.2191
2021-11-02,44.2937
2021-11-03,47.7347
2021-11-04,36.8496
2021-11-05,35.4912
2021-11-06,35.4912
2021-11-07,35.4912
2021-11-08,36.6335
2021-11-09,36.9886
2021-11-10,39.39
2021-11-11,39.4627
2021-11-12,40.2932
2021-11-13,40.2932
2021-11-14,40.2932
2021-11-15,40.0496
2021-11-16,40.6527
2021-11-17,39.8864
2021-11-18,39.7036
2021-11-19,39.136
2021-11-20,39.136
2021-11-21,39.136
2021-11-22,41.9743
2021-11-23,41.1888
2021-11-24,41.8183
2021-11-25,41.8183
2021-11-26,42.8343
2021-11-27,42.8343
2021-11-28,42.8343
2021-11-29,42.1478
2021-11-30,38.8886
2021-12-01,38.0242
2021-12-02,40.4507
2021-12-03,41.7483
2021-12-04,41.7483
2021-12-05,41.7483
2021-12-06,44.4325
2021-12-07,47.5395
2021-12-08,49.8054
2021-12-09,49.6253
2021-12-10,48.7138
2021-12-11,48.7138
2021-12-12,48.7138
2021-12-13,48.2903
2021-12-14,49.2637
2021-12-15,46.0608
2021-12-16,44.6326
2021-12-17,45.3628
2021-12-18,45.3628
2021-12-19,45.3628
2021-12-20,44.5258
2021-12-21,48.7831
2021-12-22,48.8433
2021-12-23,47.1943
2021-12-24,47.1943
2021-12-25,47.1943
2021-12-26,47.1943
2021-12-27,48.8412
2021-12-28,48.4431
2021-12-29,49.1262
2021-12-30,48.4315
2021-12-31,47.0993
2022-01-01,47.0993
2022-01-02,47.0993
2022-01-03,48.7422
2022-01-04,49.4057
2022-01-05,45.8311
2022-01-06,46.3993
2022-01-07,45.268
2022-01-08,45.268
2022-01-09,45.268
2022-01-10,43.5899
2022-01-11,42.4258
2022-01-12,45.8503
2022-01-13,44.8056
2022-01-14,43.9424
2022-01-15,43.9424
2022-01-16,43.9424
2022-01-17,43.9424
2022-01-18,41.9366
2022-01-19,41.9937
2022-01-20,39.9107
2022-01-21,38.4503
2022-01-22,38.4503
2022-01-23,38.4503
2022-01-24,45.5714
2022-01-25,45.5023
2022-01-26,42.8661
2022-01-27,41.2151
2022-01-28,43.7963
2022-01-29,43.7963
2022-01-30,43.7963
2022-01-31,42.3442
2022-02-01,43.7324
2022-02-02,40.1247
2022-02-03,39.0989
2022-02-04,38.4838
2022-02-05,38.4838
2022-02-06,38.4838
2022-02-07,40.1486
2022-02-08,42.2637
2022-02-09,43.5226
2022-02-10,41.5602
2022-02-11,40.4077
2022-02-12,40.4077
2022-02-13,40.4077
2022-02-14,42.7514
2022-02-15,45.224
2022-02-16,44.7244
2022-02-17,43.5458
2022-02-18,42.2656
2022-02-19,42.2656
2022-02-20,42.2656
2022-02-21,42.2656
2022-02-22,40.0258
2022-02-23,36.7921
2022-02-24,31.669
2022-02-25,32.2501
2022-02-26,32.2501
2022-02-27,32.2501
2022-02-28,31.4525
2022-03-01,30.3971
2022-03-02,31.7683
2022-03-03,33.8008
2022-03-04,32.7229
2022-03-05,32.7229
2022-03-06,32.7229
2022-03-07,31.966
2022-03-08,34.8894
2022-03-09,34.2244
2022-03-10,33.298
2022-03-11,32.5287
2022-03-12,32.5287
2022-03-13,32.5287
2022-03-14,32.2803
2022-03-15,34.192
2022-03-16,35.1481
2022-03-17,35.2417
2022-03-18,36.0249
2022-03-19,36.0249
2022-03-20,36.0249
2022-03-21,34.6809
2022-03-22,36.0985
2022-03-23,34.9173
2022-03-24,34.8208
2022-03-25,34.3089
2022-03-26,34.3089
2022-03-27,34.3089
2022-03-28,34.857
2022-03-29,37.4921
2022-03-30,36.9084
2022-03-31,35.3543
2022-04-01,34.6176
2022-04-02,34.6176
2022-04-03,34.6176
2022-04-04,34.7957
2022-04-05,34.3002
2022-04-06,35.254
2022-04-07,34.6823
2022-04-08,36.2972
2022-04-09,36.2972
2022-04-10,36.2972
2022-04-11,37.8174
2022-04-12,37.2097
2022-04-13,38.4704
2022-04-14,38.0528
2022-04-15,38.0528
2022-04-16,38.0528
2022-04-17,38.0528
2022-04-18,37.6154
2022-04-19,41.048
2022-04-20,40.3366
2022-04-21,40.0591
2022-04-22,38.4804
2022-04-23,38.4804
2022-04-24,38.4804
2022-04-25,38.6336
2022-04-26,37.4441
2022-04-27,36.9197
2022-04-28,40.1515
2022-04-29,39.0903
2022-04-30,39.0903
2022-05-01,39.0903
2022-05-02,42.6493
2022-05-03,43.4147
2022-05-04,44.1853
2022-05-05,46.741
2022-05-06,45.1138
2022-05-07,45.1138
2022-05-08,45.1138
2022-05-09,49.0284
2022-05-10,46.107
2022-05-11,44.3967
2022-05-12,46.9469
2022-05-13,49.5039
2022-05-14,49.5039
2022-05-15,49.5039
2022-05-16,50.5521
2022-05-17,50.8454
2022-05-18,45.9586
2022-05-19,44.8272
2022-05-20,43.7304
2022-05-21,43.7304
2022-05-22,43.7304
2022-05-23,42.6671
2022-05-24,41.8448
2022-05-25,49.4095
2022-05-26,49.6084
2022-05-27,49.2804
2022-05-28,49.2804
2022-05-29,49.2804
2022-05-30,49.2804
2022-05-31,49.2997
2022-06-01,47.0975
2022-06-02,47.2817
2022-06-03,45.2355
2022-06-04,45.2355
2022-06-05,45.2355
2022-06-06,47.3025
2022-06-07,46.8406
2022-06-08,48.7257
2022-06-09,47.9905
2022-06-10,46.0791
2022-06-11,46.0791
2022-06-12,46.0791
2022-06-13,44.2382
2022-06-14,42.4166
2022-06-15,42.3825
2022-06-16,37.6582
2022-06-17,37.9953
2022-06-18,37.9953
2022-06-19,37.9953
2022-06-20,37.9953
2022-06-21,38.1436
2022-06-22,38.8993
2022-06-23,40.6253
2022-06-24,44.591
2022-06-25,44.591
2022-06-26,44.591
2022-06-27,43.3504
2022-06-28,42.2558
2022-06-29,38.9604
2022-06-30,38.7002
2022-07-01,39.4385
2022-07-02,39.4385
2022-07-03,39.4385
2022-07-04,39.4385
2022-07-05,41.2443
2022-07-06,39.753
2022-07-07,43.3328
2022-07-08,42.474
2022-07-09,42.474
2022-07-10,42.474
2022-07-11,42.043
2022-07-12,42.6927
2022-07-13,42.8155
2022-07-14,41.0501
2022-07-15,44.9024
2022-07-16,44.9024
2022-07-17,44.9024
2022-07-18,46.273
2022-07-19,47.5331
2022-07-20,49.712
2022-07-21,49.9056
2022-07-22,49.9942
2022-07-23,49.9942
2022-07-24,49.9942
2022-07-25,49.8347
2022-07-26,44.7127
2022-07-27,47.4926
2022-07-28,49.4902
2022-07-29,50.1513
2022-07-30,50.1513
2022-07-31,50.1513
2022-08-01,51.1957
2022-08-02,51.1957
2022-08-03,54.1537
2022-08-04,60.1594
2022-08-05,59.2592
2022-08-06,59.2592
2022-08-07,59.2592
2022-08-08,60.915
2022-08-09,59.2853
2022-08-10,60.5381
2022-08-11,61.1875
2022-08-12,62.3597
2022-08-13,62.3597
2022-08-14,62.3597
2022-08-15,60.4949
2022-08-16,62.4119
2022-08-17,60.4952
2022-08-18,59.6826
2022-08-19,56.9717
2022-08-20,56.9717
2022-08-21,56.9717
2022-08-22,55.2487
2022-08-23,56.1989
2022-08-24,54.5403
2022-08-25,55.9957
2022-08-26,52.0814
2022-08-27,52.0814
2022-08-28,52.0814
2022-08-29,52.4312
2022-08-30,50.9769
2022-08-31,49.494
2022-09-01,49.2643
2022-09-02,48.3983
2022-09-03,48.3983
2022-09-04,48.3983
2022-09-05,48.3983
2022-09-06,48.2699
2022-09-07,49.4496
2022-09-08,49.89
2022-09-09,50.9146
2022-09-10,50.9146
2022-09-11,50.9146
2022-09-12,52.134
2022-09-13,49.4257
2022-09-14,49.6413
2022-09-15,50.1782
2022-09-16,45.6885
2022-09-17,45.6885
2022-09-18,45.6885
2022-09-19,47.3301
2022-09-20,45.895
2022-09-21,45.1864
2022-09-22,43.9731
2022-09-23,43.1118
2022-09-24,43.1118
2022-09-25,43.1118
2022-09-26,41.6503
2022-09-27,42.6975
2022-09-28,45.3311
2022-09-29,42.9287
2022-09-30,34.7925
2022-10-01,34.7925
2022-10-02,34.7925
2022-10-03,37.1645
2022-10-04,41.697
2022-10-05,41.9963
2022-10-06,42.3027
2022-10-07,40.3683
2022-10-08,40.3683
2022-10-09,40.3683
2022-10-10,40.268
2022-10-11,40.1648
2022-10-12,41.7352
2022-10-13,42.4523
2022-10-14,40.5881
2022-10-15,40.5881
2022-10-16,40.5881
2022-10-17,40.6682
2022-10-18,39.3693
2022-10-19,38.0075
2022-10-20,37.8142
2022-10-21,39.2099
2022-10-22,39.2099
2022-10-23,39.2099
2022-10-24,40.533
2022-10-25,45.0516
2022-10-26,44.9674
2022-10-27,45.8053
2022-10-28,46.9796
2022-10-29,46.9796
2022-10-30,46.9796
2022-10-31,47.5543
2022-11-01,47.6876
2022-11-02,44.8566
2022-11-03,48.9336
2022-11-04,48.8378
2022-11-05,48.8378
2022-11-06,48.8378
2022-11-07,48.8378
2022-11-08,49.0512
2022-11-09,46.8765
2022-11-10,52.9711
2022-11-11,53.0399
2022-11-12,53.0399
2022-11-13,53.0399
2022-11-14,51.0813
2022-11-15,51.3503
2022-11-16,50.0309
2022-11-17,49.9528
2022-11-18,50.4331
2022-11-19,50.4331
2022-11-20,50.4331
2022-11-21,49.0533
2022-11-22,51.2449
2022-11-23,51.7747
2022-11-24,51.7747
2022-11-25,51.6296
2022-11-26,51.6296
2022-11-27,51.6296
2022-11-28,52.3753
2022-11-29,53.9001
2022-11-30,56.2792
2022-12-01,54.4162
2022-12-02,54.7315
2022-12-03,54.7315
2022-12-04,54.7315
2022-12-05,53.3322
2022-12-06,54.6144
2022-12-07,54.4169
2022-12-08,54.7553
2022-12-09,54.7203
2022-12-10,54.7203
2022-12-11,54.7203
2022-12-12,58.9567
2022-12-13,54.9032
2022-12-14,55.1178
2022-12-15,53.5685
2022-12-16,51.6511
2022-12-17,51.6511
2022-12-18,51.6511
2022-12-19,49.7803
2022-12-20,49.1662
2022-12-21,52.4149
2022-12-22,51.5235
2022-12-23,51.2338
2022-12-24,51.2338
2022-12-25,51.2338
2022-12-26,51.2338
2022-12-27,50.9703
2022-12-28,49.4251
2022-12-29,50.8038
2022-12-30,50.9356
2022-12-31,50.9356
2023-01-01,50.9356
2023-01-02,50.9356
2023-01-03,49.831
2023-01-04,53.8136
2023-01-05,54.7502
2023-01-06,56.6285
2023-01-07,56.6285
2023-01-08,56.6285
2023-01-09,56.1015
2023-01-10,57.2766
2023-01-11,59.0893
2023-01-12,57.937
2023-01-13,58.0537
2023-01-14,58.0537
2023-01-15,58.0537
2023-01-16,58.0537
2023-01-17,56.6314
2023-01-18,55.8628
2023-01-19,51.9117
2023-01-20,55.6599
2023-01-21,55.6599
2023-01-22,55.6599
2023-01-23,58.5788
2023-01-24,57.7097
2023-01-25,57.3651
2023-01-26,57.9992
2023-01-27,59.7985
2023-01-28,59.7985
2023-01-29,59.7985
2023-01-30,58.9414
2023-01-31,61.2402
2023-02-01,63.2184
2023-02-02,68.2106
2023-02-03,67.074
2023-02-04,67.074
2023-02-05,67.074
2023-02-06,64.8773
2023-02-07,65.0066
2023-02-08,62.5446
2023-02-09,58.3418
2023-02-10,57.1227
2023-02-11,57.1227
2023-02-12,57.1227
2023-02-13,58.1059
2023-02-14,57.8172
2023-02-15,60.6256
2023-02-16,59.7361
2023-02-17,58.6237
2023-02-18,58.6237
2023-02-19,58.6237
2023-02-20,58.6237
2023-02-21,52.7933
2023-02-22,55.0518
2023-02-23,54.1269
2023-02-24,54.0298
2023-02-25,54.0298
2023-02-26,54.0298
2023-02-27,54.8128
2023-02-28,54.0979
2023-03-01,54.4491
2023-03-02,54.0215
2023-03-03,56.13
2023-03-04,56.13
2023-03-05,56.13
2023-03-06,53.7593
2023-03-07,54.0029
2023-03-08,54.3759
2023-03-09,52.2924
2023-03-10,49.8321
2023-03-11,49.8321
2023-03-12,49.8321
2023-03-13,46.695
2023-03-14,46.2038
2023-03-15,45.7988
2023-03-16,46.323
2023-03-17,41.4374
2023-03-18,41.4374
