,BWXT US Equity
2020-11-26,54.1094
2020-11-27,52.7847
2020-11-28,52.7847
2020-11-29,52.7847
2020-11-30,51.182
2020-12-01,51.3169
2020-12-02,50.7606
2020-12-03,50.8326
2020-12-04,52.9647
2020-12-05,52.9647
2020-12-06,52.9647
2020-12-07,55.1339
2020-12-08,58.2739
2020-12-09,59.2006
2020-12-10,61.8996
2020-12-11,62.7606
2020-12-12,62.7606
2020-12-13,62.7606
2020-12-14,58.6476
2020-12-15,60.487
2020-12-16,57.6538
2020-12-17,56.387
2020-12-18,55.4966
2020-12-19,55.4966
2020-12-20,55.4966
2020-12-21,53.8355
2020-12-22,52.6839
2020-12-23,57.0408
2020-12-24,54.5377
2020-12-25,54.5377
2020-12-26,54.5377
2020-12-27,54.5377
2020-12-28,54.8663
2020-12-29,53.2958
2020-12-30,54.3451
2020-12-31,54.5886
2021-01-01,54.5886
2021-01-02,54.5886
2021-01-03,54.5886
2021-01-04,51.4423
2021-01-05,52.023
2021-01-06,55.641
2021-01-07,50.972
2021-01-08,51.6151
2021-01-09,51.6151
2021-01-10,51.6151
2021-01-11,52.757
2021-01-12,53.8056
2021-01-13,53.2519
2021-01-14,55.4832
2021-01-15,52.3494
2021-01-16,52.3494
2021-01-17,52.3494
2021-01-18,52.3494
2021-01-19,52.6322
2021-01-20,50.1889
2021-01-21,48.981
2021-01-22,48.7045
2021-01-23,48.7045
2021-01-24,48.7045
2021-01-25,48.2277
2021-01-26,46.8269
2021-01-27,42.1153
2021-01-28,42.7068
2021-01-29,40.5462
2021-01-30,40.5462
2021-01-31,40.5462
2021-02-01,43.0583
2021-02-02,45.5994
2021-02-03,44.4877
2021-02-04,46.7852
2021-02-05,46.1205
2021-02-06,46.1205
2021-02-07,46.1205
2021-02-08,48.095
2021-02-09,47.5217
2021-02-10,48.4077
2021-02-11,51.574
2021-02-12,52.7854
2021-02-13,52.7854
2021-02-14,52.7854
2021-02-15,52.7854
2021-02-16,53.3582
2021-02-17,53.8954
2021-02-18,52.0352
2021-02-19,51.284
2021-02-20,51.284
2021-02-21,51.284
2021-02-22,49.305
2021-02-23,48.6724
2021-02-24,54.7624
2021-02-25,52.6027
2021-02-26,49.7605
2021-02-27,49.7605
2021-02-28,49.7605
2021-03-01,53.6378
2021-03-02,54.46
2021-03-03,53.2657
2021-03-04,49.4702
2021-03-05,52.6772
2021-03-06,52.6772
2021-03-07,52.6772
2021-03-08,53.1093
2021-03-09,52.7965
2021-03-10,55.3362
2021-03-11,56.8293
2021-03-12,58.7636
2021-03-13,58.7636
2021-03-14,58.7636
2021-03-15,60.7083
2021-03-16,59.1509
2021-03-17,60.847
2021-03-18,60.1487
2021-03-19,60.7697
2021-03-20,60.7697
2021-03-21,60.7697
2021-03-22,60.0199
2021-03-23,57.1493
2021-03-24,58.2499
2021-03-25,58.739
2021-03-26,59.6
2021-03-27,59.6
2021-03-28,59.6
2021-03-29,61.2878
2021-03-30,61.578
2021-03-31,61.4192
2021-04-01,62.9508
2021-04-02,62.9508
2021-04-03,62.9508
2021-04-04,62.9508
2021-04-05,64.5326
2021-04-06,64.8706
2021-04-07,62.3829
2021-04-08,63.203
2021-04-09,62.1104
2021-04-10,62.1104
2021-04-11,62.1104
2021-04-12,63.1742
2021-04-13,60.6036
2021-04-14,60.9962
2021-04-15,61.5547
2021-04-16,62.3816
2021-04-17,62.3816
2021-04-18,62.3816
2021-04-19,61.3431
2021-04-20,60.3923
2021-04-21,61.2087
2021-04-22,59.4286
2021-04-23,59.8179
2021-04-24,59.8179
2021-04-25,59.8179
2021-04-26,59.2606
2021-04-27,60.0939
2021-04-28,59.0369
2021-04-29,59.9641
2021-04-30,57.5575
2021-05-01,57.5575
2021-05-02,57.5575
2021-05-03,58.3642
2021-05-04,58.0706
2021-05-05,53.2659
2021-05-06,52.5736
2021-05-07,54.1655
2021-05-08,54.1655
2021-05-09,54.1655
2021-05-10,53.7143
2021-05-11,51.5805
2021-05-12,46.7266
2021-05-13,47.5127
2021-05-14,51.2839
2021-05-15,51.2839
2021-05-16,51.2839
2021-05-17,49.7981
2021-05-18,45.5675
2021-05-19,44.6097
2021-05-20,45.4646
2021-05-21,45.6884
2021-05-22,45.6884
2021-05-23,45.6884
2021-05-24,44.6229
2021-05-25,44.6822
2021-05-26,45.8228
2021-05-27,46.3349
2021-05-28,46.3083
2021-05-29,46.3083
2021-05-30,46.3083
2021-05-31,46.3083
2021-06-01,48.0387
2021-06-02,48.4986
2021-06-03,49.6361
2021-06-04,50.7612
2021-06-05,50.7612
2021-06-06,50.7612
2021-06-07,51.2182
2021-06-08,51.1527
2021-06-09,51.3137
2021-06-10,50.3524
2021-06-11,50.8962
2021-06-12,50.8962
2021-06-13,50.8962
2021-06-14,51.6832
2021-06-15,49.4379
2021-06-16,46.3622
2021-06-17,40.044
2021-06-18,37.2137
2021-06-19,37.2137
2021-06-20,37.2137
2021-06-21,41.5564
2021-06-22,40.5128
2021-06-23,37.9907
2021-06-24,37.7371
2021-06-25,39.6136
2021-06-26,39.6136
2021-06-27,39.6136
2021-06-28,37.595
2021-06-29,36.1997
2021-06-30,37.7805
2021-07-01,37.7805
2021-07-02,39.2133
2021-07-03,39.2133
2021-07-04,39.2133
2021-07-05,39.2133
2021-07-06,38.3679
2021-07-07,38.4791
2021-07-08,36.3522
2021-07-09,40.5136
2021-07-10,40.5136
2021-07-11,40.5136
2021-07-12,39.6279
2021-07-13,39.4869
2021-07-14,37.9728
2021-07-15,37.4021
2021-07-16,37.8658
2021-07-17,37.8658
2021-07-18,37.8658
2021-07-19,33.9236
2021-07-20,43.0846
2021-07-21,42.5462
2021-07-22,41.7368
2021-07-23,42.4602
2021-07-24,42.4602
2021-07-25,42.4602
2021-07-26,42.2244
2021-07-27,41.6502
2021-07-28,42.1252
2021-07-29,43.1846
2021-07-30,42.2049
2021-07-31,42.2049
2021-08-01,42.2049
2021-08-02,40.9161
2021-08-03,36.9149
2021-08-04,32.5993
2021-08-05,32.2081
2021-08-06,36.6211
2021-08-07,36.6211
2021-08-08,36.6211
2021-08-09,37.4376
2021-08-10,41.1695
2021-08-11,42.0115
2021-08-12,42.0115
2021-08-13,41.156
2021-08-14,41.156
2021-08-15,41.156
2021-08-16,41.5127
2021-08-17,42.3991
2021-08-18,41.0357
2021-08-19,38.8157
2021-08-20,44.918
2021-08-21,44.918
2021-08-22,44.918
2021-08-23,46.5938
2021-08-24,48.8581
2021-08-25,49.7868
2021-08-26,49.4682
2021-08-27,49.4137
2021-08-28,49.4137
2021-08-29,49.4137
2021-08-30,48.1243
2021-08-31,49.3746
2021-09-01,48.3101
2021-09-02,50.0967
2021-09-03,49.5737
2021-09-04,49.5737
2021-09-05,49.5737
2021-09-06,49.5737
2021-09-07,49.3368
2021-09-08,48.2635
2021-09-09,47.756
2021-09-10,46.6514
2021-09-11,46.6514
2021-09-12,46.6514
2021-09-13,48.16
2021-09-14,41.8015
2021-09-15,42.1392
2021-09-16,44.3121
2021-09-17,43.8924
2021-09-18,43.8924
2021-09-19,43.8924
2021-09-20,42.8173
2021-09-21,42.5281
2021-09-22,42.1799
2021-09-23,45.7831
2021-09-24,45.0429
2021-09-25,45.0429
2021-09-26,45.0429
2021-09-27,46.6889
2021-09-28,44.3419
2021-09-29,42.7426
2021-09-30,41.3818
2021-10-01,45.4259
2021-10-02,45.4259
2021-10-03,45.4259
2021-10-04,48.0257
2021-10-05,51.1659
2021-10-06,53.4241
2021-10-07,54.1377
2021-10-08,53.1088
2021-10-09,53.1088
2021-10-10,53.1088
2021-10-11,54.2535
2021-10-12,54.5541
2021-10-13,48.5003
2021-10-14,50.3893
2021-10-15,49.1642
2021-10-16,49.1642
2021-10-17,49.1642
2021-10-18,49.5105
2021-10-19,50.1834
2021-10-20,53.4744
2021-10-21,54.0071
2021-10-22,53.8795
2021-10-23,53.8795
2021-10-24,53.8795
2021-10-25,54.4365
2021-10-26,50.7289
2021-10-27,47.1248
2021-10-28,50.3433
2021-10-29,49.618
2021-10-30,49.618
2021-10-31,49.618
2021-11-01,52.0112
2021-11-02,41.6959
2021-11-03,45.8082
2021-11-04,44.8388
2021-11-05,46.5689
2021-11-06,46.5689
2021-11-07,46.5689
2021-11-08,43.3959
2021-11-09,42.8484
2021-11-10,41.8503
2021-11-11,40.757
2021-11-12,43.7705
2021-11-13,43.7705
2021-11-14,43.7705
2021-11-15,44.0723
2021-11-16,41.5533
2021-11-17,40.9435
2021-11-18,40.868
2021-11-19,40.6546
2021-11-20,40.6546
2021-11-21,40.6546
2021-11-22,40.7999
2021-11-23,40.4313
2021-11-24,38.9547
2021-11-25,38.9547
2021-11-26,36.7664
2021-11-27,36.7664
2021-11-28,36.7664
2021-11-29,35.3722
2021-11-30,33.8893
2021-12-01,32.4498
2021-12-02,36.7003
2021-12-03,35.5435
2021-12-04,35.5435
2021-12-05,35.5435
2021-12-06,38.3801
2021-12-07,38.0553
2021-12-08,37.9629
2021-12-09,37.3443
2021-12-10,37.2302
2021-12-11,37.2302
2021-12-12,37.2302
2021-12-13,37.1715
2021-12-14,36.8904
2021-12-15,38.3036
2021-12-16,37.9179
2021-12-17,36.8519
2021-12-18,36.8519
2021-12-19,36.8519
2021-12-20,34.5601
2021-12-21,39.0328
2021-12-22,38.2424
2021-12-23,40.4738
2021-12-24,40.4738
2021-12-25,40.4738
2021-12-26,40.4738
2021-12-27,40.8315
2021-12-28,41.5582
2021-12-29,41.5919
2021-12-30,41.174
2021-12-31,40.8245
2022-01-01,40.8245
2022-01-02,40.8245
2022-01-03,43.1424
2022-01-04,45.3565
2022-01-05,41.8786
2022-01-06,43.0913
2022-01-07,45.7893
2022-01-08,45.7893
2022-01-09,45.7893
2022-01-10,43.8959
2022-01-11,45.5549
2022-01-12,43.8027
2022-01-13,43.7771
2022-01-14,44.3494
2022-01-15,44.3494
2022-01-16,44.3494
2022-01-17,44.3494
2022-01-18,44.8955
2022-01-19,47.303
2022-01-20,45.6967
2022-01-21,45.1305
2022-01-22,45.1305
2022-01-23,45.1305
2022-01-24,44.0575
2022-01-25,42.9727
2022-01-26,37.8334
2022-01-27,35.0406
2022-01-28,33.8634
2022-01-29,33.8634
2022-01-30,33.8634
2022-01-31,37.0551
2022-02-01,36.5426
2022-02-02,36.9754
2022-02-03,36.2508
2022-02-04,34.7982
2022-02-05,34.7982
2022-02-06,34.7982
2022-02-07,36.2331
2022-02-08,38.0155
2022-02-09,41.9006
2022-02-10,38.463
2022-02-11,39.7006
2022-02-12,39.7006
2022-02-13,39.7006
2022-02-14,39.545
2022-02-15,41.9337
2022-02-16,41.8614
2022-02-17,41.1759
2022-02-18,39.6411
2022-02-19,39.6411
2022-02-20,39.6411
2022-02-21,39.6411
2022-02-22,37.2615
2022-02-23,44.9104
2022-02-24,53.4557
2022-02-25,55.5046
2022-02-26,55.5046
2022-02-27,55.5046
2022-02-28,62.1692
2022-03-01,63.0949
2022-03-02,60.5962
2022-03-03,60.8345
2022-03-04,61.0134
2022-03-05,61.0134
2022-03-06,61.0134
2022-03-07,64.7114
2022-03-08,59.7828
2022-03-09,58.5624
2022-03-10,59.3415
2022-03-11,57.4929
2022-03-12,57.4929
2022-03-13,57.4929
2022-03-14,56.0654
2022-03-15,57.7443
2022-03-16,56.7028
2022-03-17,58.2605
2022-03-18,59.2495
2022-03-19,59.2495
2022-03-20,59.2495
2022-03-21,59.9852
2022-03-22,60.5097
2022-03-23,60.4329
2022-03-24,60.4848
2022-03-25,61.5118
2022-03-26,61.5118
2022-03-27,61.5118
2022-03-28,59.4004
2022-03-29,57.9238
2022-03-30,59.6471
2022-03-31,56.8005
2022-04-01,57.4122
2022-04-02,57.4122
2022-04-03,57.4122
2022-04-04,56.9689
2022-04-05,55.4323
2022-04-06,56.5822
2022-04-07,59.3526
2022-04-08,58.0923
2022-04-09,58.0923
2022-04-10,58.0923
2022-04-11,57.3154
2022-04-12,57.5181
2022-04-13,57.9313
2022-04-14,59.7149
2022-04-15,59.7149
2022-04-16,59.7149
2022-04-17,59.7149
2022-04-18,59.9346
2022-04-19,60.5416
2022-04-20,61.3888
2022-04-21,57.6968
2022-04-22,55.4173
2022-04-23,55.4173
2022-04-24,55.4173
2022-04-25,52.0158
2022-04-26,49.3243
2022-04-27,49.0379
2022-04-28,50.5956
2022-04-29,48.5021
2022-04-30,48.5021
2022-05-01,48.5021
2022-05-02,45.8546
2022-05-03,45.8323
2022-05-04,50.125
2022-05-05,47.2482
2022-05-06,45.4221
2022-05-07,45.4221
2022-05-08,45.4221
2022-05-09,40.7263
2022-05-10,41.4584
2022-05-11,38.5696
2022-05-12,40.876
2022-05-13,44.1532
2022-05-14,44.1532
2022-05-15,44.1532
2022-05-16,45.5021
2022-05-17,47.5551
2022-05-18,47.0094
2022-05-19,47.7437
2022-05-20,46.1015
2022-05-21,46.1015
2022-05-22,46.1015
2022-05-23,46.8169
2022-05-24,48.3497
2022-05-25,48.3956
2022-05-26,49.1441
2022-05-27,51.7031
2022-05-28,51.7031
2022-05-29,51.7031
2022-05-30,51.7031
2022-05-31,50.4256
2022-06-01,48.4442
2022-06-02,49.6762
2022-06-03,50.6205
2022-06-04,50.6205
2022-06-05,50.6205
2022-06-06,51.4253
2022-06-07,52.9443
2022-06-08,51.3093
2022-06-09,56.584
2022-06-10,54.0962
2022-06-11,54.0962
2022-06-12,54.0962
2022-06-13,52.0065
2022-06-14,51.1087
2022-06-15,49.8621
2022-06-16,45.8539
2022-06-17,47.2556
2022-06-18,47.2556
2022-06-19,47.2556
2022-06-20,47.2556
2022-06-21,48.7607
2022-06-22,48.072
2022-06-23,48.7751
2022-06-24,54.1597
2022-06-25,54.1597
2022-06-26,54.1597
2022-06-27,55.3183
2022-06-28,53.8424
2022-06-29,54.5753
2022-06-30,57.4623
2022-07-01,59.7385
2022-07-02,59.7385
2022-07-03,59.7385
2022-07-04,59.7385
2022-07-05,55.7602
2022-07-06,57.526
2022-07-07,58.4091
2022-07-08,58.7215
2022-07-09,58.7215
2022-07-10,58.7215
2022-07-11,57.4527
2022-07-12,55.4114
2022-07-13,54.3563
2022-07-14,53.1533
2022-07-15,53.3708
2022-07-16,53.3708
2022-07-17,53.3708
2022-07-18,50.8618
2022-07-19,54.0459
2022-07-20,54.0459
2022-07-21,55.2224
2022-07-22,54.1181
2022-07-23,54.1181
2022-07-24,54.1181
2022-07-25,54.419
2022-07-26,54.1252
2022-07-27,53.4781
2022-07-28,55.7514
2022-07-29,57.843
2022-07-30,57.843
2022-07-31,57.843
2022-08-01,58.1519
2022-08-02,57.6602
2022-08-03,56.4532
2022-08-04,56.4255
2022-08-05,56.3681
2022-08-06,56.3681
2022-08-07,56.3681
2022-08-08,55.6366
2022-08-09,54.7257
2022-08-10,53.6413
2022-08-11,49.8058
2022-08-12,52.1728
2022-08-13,52.1728
2022-08-14,52.1728
2022-08-15,52.4719
2022-08-16,51.4727
2022-08-17,50.3433
2022-08-18,51.3706
2022-08-19,49.7728
2022-08-20,49.7728
2022-08-21,49.7728
2022-08-22,47.8549
2022-08-23,48.2039
2022-08-24,49.4577
2022-08-25,51.5187
2022-08-26,48.0221
2022-08-27,48.0221
2022-08-28,48.0221
2022-08-29,48.1089
2022-08-30,46.555
2022-08-31,45.5834
2022-09-01,44.5437
2022-09-02,43.7438
2022-09-03,43.7438
2022-09-04,43.7438
2022-09-05,43.7438
2022-09-06,43.9453
2022-09-07,51.6763
2022-09-08,48.7999
2022-09-09,52.4347
2022-09-10,52.4347
2022-09-11,52.4347
2022-09-12,52.8734
2022-09-13,48.907
2022-09-14,51.8614
2022-09-15,50.9298
2022-09-16,47.8987
2022-09-17,47.8987
2022-09-18,47.8987
2022-09-19,49.4307
2022-09-20,47.9487
2022-09-21,46.5507
2022-09-22,45.5816
2022-09-23,43.449
2022-09-24,43.449
2022-09-25,43.449
2022-09-26,43.2355
2022-09-27,43.8915
2022-09-28,45.9159
2022-09-29,44.4861
2022-09-30,43.4037
2022-10-01,43.4037
2022-10-02,43.4037
2022-10-03,47.0936
2022-10-04,51.6536
2022-10-05,48.8661
2022-10-06,49.5057
2022-10-07,48.3924
2022-10-08,48.3924
2022-10-09,48.3924
2022-10-10,48.9369
2022-10-11,50.3888
2022-10-12,47.6565
2022-10-13,50.0212
2022-10-14,48.3217
2022-10-15,48.3217
2022-10-16,48.3217
2022-10-17,49.7256
2022-10-18,54.469
2022-10-19,54.1495
2022-10-20,53.1812
2022-10-21,55.6628
2022-10-22,55.6628
2022-10-23,55.6628
2022-10-24,56.2122
2022-10-25,56.7054
2022-10-26,56.4587
2022-10-27,56.4305
2022-10-28,59.7023
2022-10-29,59.7023
2022-10-30,59.7023
2022-10-31,58.4019
2022-11-01,59.7131
2022-11-02,57.8837
2022-11-03,57.0232
2022-11-04,56.7034
2022-11-05,56.7034
2022-11-06,56.7034
2022-11-07,58.6236
2022-11-08,57.1633
2022-11-09,59.8055
2022-11-10,66.536
2022-11-11,61.707
2022-11-12,61.707
2022-11-13,61.707
2022-11-14,57.1509
2022-11-15,58.8313
2022-11-16,59.1105
2022-11-17,57.3817
2022-11-18,57.8551
2022-11-19,57.8551
2022-11-20,57.8551
2022-11-21,57.8909
2022-11-22,57.8401
2022-11-23,60.1927
2022-11-24,60.1927
2022-11-25,61.2928
2022-11-26,61.2928
2022-11-27,61.2928
2022-11-28,58.8987
2022-11-29,58.9352
2022-11-30,60.4595
2022-12-01,61.0997
2022-12-02,62.796
2022-12-03,62.796
2022-12-04,62.796
2022-12-05,60.4315
2022-12-06,58.8407
2022-12-07,55.1735
2022-12-08,57.4229
2022-12-09,55.3531
2022-12-10,55.3531
2022-12-11,55.3531
2022-12-12,56.7569
2022-12-13,55.3459
2022-12-14,55.0287
2022-12-15,52.5598
2022-12-16,53.1509
2022-12-17,53.1509
2022-12-18,53.1509
2022-12-19,50.5006
2022-12-20,49.7576
2022-12-21,52.3716
2022-12-22,50.9207
2022-12-23,51.3413
2022-12-24,51.3413
2022-12-25,51.3413
2022-12-26,51.3413
2022-12-27,51.1503
2022-12-28,49.716
2022-12-29,50.5527
2022-12-30,50.9627
2022-12-31,50.9627
2023-01-01,50.9627
2023-01-02,50.9627
2023-01-03,49.7576
2023-01-04,49.5807
2023-01-05,47.9193
2023-01-06,50.9102
2023-01-07,50.9102
2023-01-08,50.9102
2023-01-09,49.027
2023-01-10,50.0215
2023-01-11,53.2852
2023-01-12,52.3165
2023-01-13,49.4514
2023-01-14,49.4514
2023-01-15,49.4514
2023-01-16,49.4514
2023-01-17,48.6773
2023-01-18,46.5343
2023-01-19,45.0028
2023-01-20,47.4748
2023-01-21,47.4748
2023-01-22,47.4748
2023-01-23,50.1854
2023-01-24,52.6663
2023-01-25,56.371
2023-01-26,57.2462
2023-01-27,57.6755
2023-01-28,57.6755
2023-01-29,57.6755
2023-01-30,54.7783
2023-01-31,56.4163
2023-02-01,55.6187
2023-02-02,56.5614
2023-02-03,54.6808
2023-02-04,54.6808
2023-02-05,54.6808
2023-02-06,54.2146
2023-02-07,55.1809
2023-02-08,52.4731
2023-02-09,51.1987
2023-02-10,52.8928
2023-02-11,52.8928
2023-02-12,52.8928
2023-02-13,53.2607
2023-02-14,53.2843
2023-02-15,54.6574
2023-02-16,54.3723
2023-02-17,54.7386
2023-02-18,54.7386
2023-02-19,54.7386
2023-02-20,54.7386
2023-02-21,52.1958
2023-02-22,51.5484
2023-02-23,51.3193
2023-02-24,55.3474
2023-02-25,55.3474
2023-02-26,55.3474
2023-02-27,57.1912
2023-02-28,55.4231
2023-03-01,58.1882
2023-03-02,58.4505
2023-03-03,59.9449
2023-03-04,59.9449
2023-03-05,59.9449
2023-03-06,55.9334
2023-03-07,55.7593
2023-03-08,57.9916
2023-03-09,59.5335
2023-03-10,53.8792
2023-03-11,53.8792
2023-03-12,53.8792
2023-03-13,54.2407
2023-03-14,54.3794
2023-03-15,55.0142
2023-03-16,57.698
2023-03-17,52.5722
