,BOH US Equity
2023-03-20,26.9378
2023-03-21,31.0754
2023-03-22,29.2544
2023-03-23,28.8494
2023-03-24,29.5224
2023-03-25,29.5224
2023-03-26,29.5224
2023-03-27,31.1269
2023-03-28,31.0611
2023-03-29,33.047
2023-03-30,31.5739
2023-03-31,33.5939
2023-04-01,33.5939
2023-04-02,33.5939
2023-04-03,32.7215
2023-04-04,31.8958
2023-04-05,31.724
2023-04-06,32.8637
2023-04-07,32.8637
2023-04-08,32.8637
2023-04-09,32.8637
2023-04-10,33.9029
2023-04-11,35.2125
2023-04-12,34.1931
2023-04-13,34.1384
2023-04-14,33.1496
2023-04-15,33.1496
2023-04-16,33.1496
2023-04-17,36.0247
2023-04-18,33.6497
2023-04-19,35.8624
2023-04-20,35.7107
2023-04-21,34.8719
2023-04-22,34.8719
2023-04-23,34.8719
2023-04-24,36.3312
2023-04-25,34.5372
2023-04-26,33.7494
2023-04-27,34.0058
2023-04-28,36.4948
2023-04-29,36.4948
2023-04-30,36.4948
2023-05-01,35.8516
2023-05-02,32.3078
2023-05-03,33.7205
2023-05-04,30.2858
2023-05-05,35.3118
2023-05-06,35.3118
2023-05-07,35.3118
2023-05-08,34.7444
2023-05-09,33.204
2023-05-10,31.5262
2023-05-11,28.7618
2023-05-12,27.8439
2023-05-13,27.8439
2023-05-14,27.8439
2023-05-15,29.4187
2023-05-16,30.0313
2023-05-17,35.6142
2023-05-18,35.8738
2023-05-19,35.0454
2023-05-20,35.0454
2023-05-21,35.0454
2023-05-22,39.1094
2023-05-23,38.9943
2023-05-24,38.2506
2023-05-25,38.169
2023-05-26,37.8624
2023-05-27,37.8624
2023-05-28,37.8624
2023-05-29,37.8624
2023-05-30,40.1487
2023-05-31,39.2856
2023-06-01,40.5914
2023-06-02,45.4331
2023-06-03,45.4331
2023-06-04,45.4331
2023-06-05,43.7049
2023-06-06,47.6921
2023-06-07,50.9368
2023-06-08,50.6562
2023-06-09,48.6018
2023-06-10,48.6018
2023-06-11,48.6018
2023-06-12,48.2832
2023-06-13,49.3986
2023-06-14,47.5788
2023-06-15,49.0475
2023-06-16,49.9571
2023-06-17,49.9571
2023-06-18,49.9571
2023-06-19,49.9571
2023-06-20,48.9673
2023-06-21,47.3613
2023-06-22,45.6507
2023-06-23,43.6137
2023-06-24,43.6137
2023-06-25,43.6137
2023-06-26,45.5694
2023-06-27,45.558
2023-06-28,44.9213
2023-06-29,45.2952
2023-06-30,44.0346
2023-07-01,44.0346
2023-07-02,44.0346
2023-07-03,45.8438
2023-07-04,45.8438
2023-07-05,45.4362
2023-07-06,43.6008
2023-07-07,45.5593
2023-07-08,45.5593
2023-07-09,45.5593
2023-07-10,47.3489
2023-07-11,49.6592
2023-07-12,51.8199
2023-07-13,52.8662
2023-07-14,52.7362
2023-07-15,52.7362
2023-07-16,52.7362
2023-07-17,54.0105
2023-07-18,59.1493
2023-07-19,60.6021
2023-07-20,60.4444
2023-07-21,60.1207
2023-07-22,60.1207
2023-07-23,60.1207
2023-07-24,63.6637
2023-07-25,59.939
2023-07-26,62.4593
2023-07-27,60.6647
2023-07-28,61.5038
2023-07-29,61.5038
2023-07-30,61.5038
2023-07-31,61.4729
2023-08-01,58.9949
2023-08-02,56.9712
2023-08-03,56.3911
2023-08-04,57.9095
2023-08-05,57.9095
2023-08-06,57.9095
2023-08-07,58.4124
2023-08-08,57.7298
2023-08-09,57.1956
2023-08-10,58.8524
2023-08-11,58.7702
2023-08-12,58.7702
2023-08-13,58.7702
2023-08-14,56.5929
2023-08-15,52.6061
2023-08-16,52.971
2023-08-17,55.3943
2023-08-18,55.0868
2023-08-19,55.0868
2023-08-20,55.0868
2023-08-21,53.5344
2023-08-22,51.8145
2023-08-23,53.4556
2023-08-24,54.1833
2023-08-25,51.4882
2023-08-26,51.4882
2023-08-27,51.4882
2023-08-28,53.4914
2023-08-29,54.2005
2023-08-30,54.4833
2023-08-31,54.7312
2023-09-01,56.6315
2023-09-02,56.6315
2023-09-03,56.6315
2023-09-04,56.6315
2023-09-05,52.8603
2023-09-06,49.6623
2023-09-07,48.3396
2023-09-08,48.4906
2023-09-09,48.4906
2023-09-10,48.4906
2023-09-11,47.0675
2023-09-12,47.6869
2023-09-13,47.2179
2023-09-14,49.2043
2023-09-15,50.0889
2023-09-16,50.0889
2023-09-17,50.0889
2023-09-18,49.3898
2023-09-19,50.1424
2023-09-20,48.8517
2023-09-21,47.2742
2023-09-22,46.7069
2023-09-23,46.7069
2023-09-24,46.7069
2023-09-25,46.5144
2023-09-26,44.8723
2023-09-27,44.8246
2023-09-28,47.2779
2023-09-29,49.1385
2023-09-30,49.1385
2023-10-01,49.1385
2023-10-02,47.3253
2023-10-03,44.6103
2023-10-04,45.2258
2023-10-05,46.9597
2023-10-06,46.9259
2023-10-07,46.9259
2023-10-08,46.9259
2023-10-09,47.7998
2023-10-10,50.1759
2023-10-11,50.9097
2023-10-12,49.6244
2023-10-13,47.6127
2023-10-14,47.6127
2023-10-15,47.6127
2023-10-16,50.6245
2023-10-17,52.377
2023-10-18,48.6091
2023-10-19,46.9863
2023-10-20,43.4012
2023-10-21,43.4012
2023-10-22,43.4012
2023-10-23,47.1585
2023-10-24,47.7593
2023-10-25,46.2366
2023-10-26,49.0814
2023-10-27,48.6642
2023-10-28,48.6642
2023-10-29,48.6642
2023-10-30,50.033
2023-10-31,50.084
2023-11-01,52.0256
2023-11-02,56.0544
2023-11-03,59.5669
2023-11-04,59.5669
2023-11-05,59.5669
2023-11-06,57.3759
2023-11-07,55.2059
2023-11-08,54.2549
2023-11-09,53.7418
2023-11-10,53.0499
2023-11-11,53.0499
2023-11-12,53.0499
2023-11-13,53.9695
2023-11-14,59.5679
2023-11-15,60.0461
2023-11-16,58.2374
2023-11-17,59.0747
2023-11-18,59.0747
2023-11-19,59.0747
2023-11-20,59.0747
2023-11-21,56.2879
2023-11-22,56.6964
2023-11-23,56.6964
2023-11-24,57.1677
2023-11-25,57.1677
2023-11-26,57.1677
2023-11-27,57.573
2023-11-28,58.2013
2023-11-29,60.8296
2023-11-30,61.196
2023-12-01,66.6159
2023-12-02,66.6159
2023-12-03,66.6159
2023-12-04,67.7971
2023-12-05,65.7261
2023-12-06,65.8243
2023-12-07,68.5098
2023-12-08,68.7452
2023-12-09,68.7452
2023-12-10,68.7452
2023-12-11,68.5684
2023-12-12,68.6622
2023-12-13,73.1312
2023-12-14,75.9937
2023-12-15,72.742
2023-12-16,72.742
2023-12-17,72.742
2023-12-18,71.0411
2023-12-19,71.9637
2023-12-20,68.786
2023-12-21,69.5494
2023-12-22,69.745
2023-12-23,69.745
2023-12-24,69.745
2023-12-25,69.745
2023-12-26,71.0977
2023-12-27,71.106
2023-12-28,70.3992
2023-12-29,67.3442
2023-12-30,67.3442
2023-12-31,67.3442
2024-01-01,67.3442
2024-01-02,67.4417
2024-01-03,62.1825
2024-01-04,62.2048
2024-01-05,62.8827
2024-01-06,62.8827
2024-01-07,62.8827
2024-01-08,62.7662
2024-01-09,62.6063
2024-01-10,60.745
2024-01-11,59.2939
2024-01-12,58.6283
2024-01-13,58.6283
2024-01-14,58.6283
2024-01-15,58.6283
2024-01-16,56.0806
2024-01-17,55.0754
2024-01-18,55.9823
2024-01-19,57.7188
2024-01-20,57.7188
2024-01-21,57.7188
2024-01-22,57.6988
2024-01-23,51.0202
2024-01-24,49.2946
2024-01-25,51.4535
2024-01-26,51.4202
2024-01-27,51.4202
2024-01-28,51.4202
2024-01-29,54.3258
2024-01-30,53.1319
2024-01-31,48.6737
2024-02-01,47.2572
2024-02-02,46.7296
2024-02-03,46.7296
2024-02-04,46.7296
2024-02-05,45.3759
2024-02-06,44.5998
2024-02-07,44.3817
2024-02-08,45.8963
2024-02-09,46.9762
2024-02-10,46.9762
2024-02-11,46.9762
2024-02-12,47.2485
2024-02-13,44.1086
2024-02-14,45.5609
2024-02-15,49.7995
2024-02-16,48.8204
2024-02-17,48.8204
2024-02-18,48.8204
2024-02-19,48.8204
2024-02-20,47.6295
2024-02-21,47.0751
2024-02-22,47.2022
2024-02-23,46.7869
2024-02-24,46.7869
2024-02-25,46.7869
2024-02-26,45.5273
2024-02-27,45.2949
2024-02-28,43.5021
2024-02-29,47.0362
2024-03-01,46.7782
2024-03-02,46.7782
2024-03-03,46.7782
2024-03-04,46.8586
2024-03-05,52.5502
2024-03-06,51.1833
2024-03-07,52.3782
2024-03-08,51.5645
2024-03-09,51.5645
2024-03-10,51.5645
2024-03-11,50.563
2024-03-12,49.147
2024-03-13,48.9418
2024-03-14,45.4441
2024-03-15,45.2733
2024-03-16,45.2733
2024-03-17,45.2733
2024-03-18,45.4007
2024-03-19,45.5754
2024-03-20,49.1712
2024-03-21,50.8983
2024-03-22,47.2554
2024-03-23,47.2554
2024-03-24,47.2554
2024-03-25,47.9739
2024-03-26,47.0529
2024-03-27,51.7308
2024-03-28,51.7114
2024-03-29,51.7114
2024-03-30,51.7114
2024-03-31,51.7114
2024-04-01,48.9077
2024-04-02,47.036
2024-04-03,46.684
2024-04-04,46.9509
2024-04-05,46.0878
2024-04-06,46.0878
2024-04-07,46.0878
2024-04-08,49.5576
