,ITW US Equity
2020-05-24,52.1807
2020-05-25,52.1807
2020-05-26,55.9647
2020-05-27,57.1429
2020-05-28,55.5134
2020-05-29,55.293
2020-05-30,55.293
2020-05-31,55.293
2020-06-01,54.6791
2020-06-02,55.1191
2020-06-03,57.6204
2020-06-04,57.7271
2020-06-05,59.3535
2020-06-06,59.3535
2020-06-07,59.3535
2020-06-08,57.8878
2020-06-09,56.6812
2020-06-10,54.7856
2020-06-11,50.1959
2020-06-12,50.0889
2020-06-13,50.0889
2020-06-14,50.0889
2020-06-15,50.0936
2020-06-16,52.2033
2020-06-17,53.5853
2020-06-18,52.5783
2020-06-19,52.7629
2020-06-20,52.7629
2020-06-21,52.7629
2020-06-22,53.1547
2020-06-23,53.5874
2020-06-24,51.604
2020-06-25,52.5936
2020-06-26,50.8439
2020-06-27,50.8439
2020-06-28,50.8439
2020-06-29,52.7464
2020-06-30,54.9457
2020-07-01,53.5494
2020-07-02,54.6187
2020-07-03,54.6187
2020-07-04,54.6187
2020-07-05,54.6187
2020-07-06,56.0997
2020-07-07,54.6937
2020-07-08,54.0859
2020-07-09,53.4591
2020-07-10,53.8725
2020-07-11,53.8725
2020-07-12,53.8725
2020-07-13,54.2655
2020-07-14,56.7282
2020-07-15,58.1229
2020-07-16,57.7076
2020-07-17,57.9511
2020-07-18,57.9511
2020-07-19,57.9511
2020-07-20,55.3293
2020-07-21,57.2549
2020-07-22,57.612
2020-07-23,58.2434
2020-07-24,58.7667
2020-07-25,58.7667
2020-07-26,58.7667
2020-07-27,60.3052
2020-07-28,58.3081
2020-07-29,59.5706
2020-07-30,58.1712
2020-07-31,57.6477
2020-08-01,57.6477
2020-08-02,57.6477
2020-08-03,58.1801
2020-08-04,57.5126
2020-08-05,59.5046
2020-08-06,59.022
2020-08-07,60.5074
2020-08-08,60.5074
2020-08-09,60.5074
2020-08-10,63.3021
2020-08-11,63.5498
2020-08-12,64.6623
2020-08-13,63.7335
2020-08-14,62.4775
2020-08-15,62.4775
2020-08-16,62.4775
2020-08-17,62.7198
2020-08-18,62.4543
2020-08-19,61.9504
2020-08-20,59.9957
2020-08-21,60.8764
2020-08-22,60.8764
2020-08-23,60.8764
2020-08-24,62.1867
2020-08-25,62.2542
2020-08-26,63.1938
2020-08-27,62.9485
2020-08-28,64.1926
2020-08-29,64.1926
2020-08-30,64.1926
2020-08-31,60.8875
2020-09-01,63.0815
2020-09-02,63.6469
2020-09-03,56.5903
2020-09-04,55.9504
2020-09-05,55.9504
2020-09-06,55.9504
2020-09-07,55.9504
2020-09-08,53.3757
2020-09-09,56.3122
2020-09-10,53.6789
2020-09-11,56.0192
2020-09-12,56.0192
2020-09-13,56.0192
2020-09-14,57.7506
2020-09-15,58.0109
2020-09-16,58.5516
2020-09-17,59.4561
2020-09-18,57.798
2020-09-19,57.798
2020-09-20,57.798
2020-09-21,51.6142
2020-09-22,52.7025
2020-09-23,51.0122
2020-09-24,52.0723
2020-09-25,52.2789
2020-09-26,52.2789
2020-09-27,52.2789
2020-09-28,54.4161
2020-09-29,53.5408
2020-09-30,53.3252
2020-10-01,51.4219
2020-10-02,52.1485
2020-10-03,52.1485
2020-10-04,52.1485
2020-10-05,56.3632
2020-10-06,55.2012
2020-10-07,57.346
2020-10-08,58.2047
2020-10-09,61.067
2020-10-10,61.067
2020-10-11,61.067
2020-10-12,59.3772
2020-10-13,58.8014
2020-10-14,58.747
2020-10-15,59.1961
2020-10-16,61.0098
2020-10-17,61.0098
2020-10-18,61.0098
2020-10-19,57.1208
2020-10-20,57.7935
2020-10-21,57.076
2020-10-22,56.226
2020-10-23,59.5621
2020-10-24,59.5621
2020-10-25,59.5621
2020-10-26,53.781
2020-10-27,52.7743
2020-10-28,48.4472
2020-10-29,51.3201
2020-10-30,50.664
2020-10-31,50.664
2020-11-01,50.664
2020-11-02,54.6616
2020-11-03,58.1262
2020-11-04,54.2706
2020-11-05,57.544
2020-11-06,57.817
2020-11-07,57.817
2020-11-08,57.817
2020-11-09,60.0181
2020-11-10,61.7059
2020-11-11,58.9819
2020-11-12,56.2914
2020-11-13,57.2061
2020-11-14,57.2061
2020-11-15,57.2061
2020-11-16,57.4026
2020-11-17,56.044
2020-11-18,53.5595
2020-11-19,54.0016
2020-11-20,52.0239
2020-11-21,52.0239
2020-11-22,52.0239
2020-11-23,54.7923
2020-11-24,56.6504
2020-11-25,55.8389
2020-11-26,55.8389
2020-11-27,56.4417
2020-11-28,56.4417
2020-11-29,56.4417
2020-11-30,55.6489
2020-12-01,54.9278
2020-12-02,51.5467
2020-12-03,50.5441
2020-12-04,51.5865
2020-12-05,51.5865
2020-12-06,51.5865
2020-12-07,50.0282
2020-12-08,52.2419
2020-12-09,52.4134
2020-12-10,49.7593
2020-12-11,50.4119
2020-12-12,50.4119
2020-12-13,50.4119
2020-12-14,47.9311
2020-12-15,50.5396
2020-12-16,50.6349
2020-12-17,52.073
2020-12-18,50.5692
2020-12-19,50.5692
2020-12-20,50.5692
2020-12-21,50.5557
2020-12-22,49.5466
2020-12-23,49.2628
2020-12-24,49.5978
2020-12-25,49.5978
2020-12-26,49.5978
2020-12-27,49.5978
2020-12-28,49.5537
2020-12-29,48.0996
2020-12-30,50.3317
2020-12-31,51.6015
2021-01-01,51.6015
2021-01-02,51.6015
2021-01-03,51.6015
2021-01-04,51.0098
2021-01-05,51.5386
2021-01-06,55.3138
2021-01-07,55.465
2021-01-08,55.2014
2021-01-09,55.2014
2021-01-10,55.2014
2021-01-11,54.4079
2021-01-12,55.3553
2021-01-13,53.4466
2021-01-14,51.8513
2021-01-15,49.9692
2021-01-16,49.9692
2021-01-17,49.9692
2021-01-18,49.9692
2021-01-19,51.3035
2021-01-20,51.4523
2021-01-21,50.4249
2021-01-22,50.0949
2021-01-23,50.0949
2021-01-24,50.0949
2021-01-25,49.0712
2021-01-26,46.8057
2021-01-27,43.3401
2021-01-28,45.2126
2021-01-29,42.8962
2021-01-30,42.8962
2021-01-31,42.8962
2021-02-01,43.5471
2021-02-02,46.6989
2021-02-03,46.0342
2021-02-04,45.7614
2021-02-05,50.3525
2021-02-06,50.3525
2021-02-07,50.3525
2021-02-08,52.031
2021-02-09,51.2097
2021-02-10,52.529
2021-02-11,49.1277
2021-02-12,49.1621
2021-02-13,49.1621
2021-02-14,49.1621
2021-02-15,49.1621
2021-02-16,47.541
2021-02-17,46.893
2021-02-18,47.8243
2021-02-19,49.7917
2021-02-20,49.7917
2021-02-21,49.7917
2021-02-22,49.4524
2021-02-23,49.9262
2021-02-24,51.6899
2021-02-25,50.955
2021-02-26,50.457
2021-02-27,50.457
2021-02-28,50.457
2021-03-01,54.3151
2021-03-02,54.3669
2021-03-03,55.2929
2021-03-04,51.6227
2021-03-05,56.6329
2021-03-06,56.6329
2021-03-07,56.6329
2021-03-08,59.0927
2021-03-09,56.5947
2021-03-10,58.8058
2021-03-11,57.8993
2021-03-12,59.9265
2021-03-13,59.9265
2021-03-14,59.9265
2021-03-15,62.2889
2021-03-16,61.0938
2021-03-17,61.9691
2021-03-18,63.1198
2021-03-19,60.0128
2021-03-20,60.0128
2021-03-21,60.0128
2021-03-22,60.2904
2021-03-23,57.9333
2021-03-24,60.3774
2021-03-25,61.9039
2021-03-26,64.711
2021-03-27,64.711
2021-03-28,64.711
2021-03-29,63.8743
2021-03-30,62.9768
2021-03-31,59.7774
2021-04-01,59.6419
2021-04-02,59.6419
2021-04-03,59.6419
2021-04-04,59.6419
2021-04-05,60.2541
2021-04-06,60.8419
2021-04-07,57.6073
2021-04-08,56.033
2021-04-09,59.0695
2021-04-10,59.0695
2021-04-11,59.0695
2021-04-12,59.7142
2021-04-13,57.6139
2021-04-14,57.7485
2021-04-15,57.3814
2021-04-16,59.388
2021-04-17,59.388
2021-04-18,59.388
2021-04-19,59.1807
2021-04-20,58.1617
2021-04-21,60.9978
2021-04-22,60.1142
2021-04-23,61.8564
2021-04-24,61.8564
2021-04-25,61.8564
2021-04-26,60.9636
2021-04-27,62.109
2021-04-28,62.5472
2021-04-29,63.0788
2021-04-30,62.7081
2021-05-01,62.7081
2021-05-02,62.7081
2021-05-03,64.845
2021-05-04,66.3999
2021-05-05,66.0005
2021-05-06,66.9014
2021-05-07,67.6735
2021-05-08,67.6735
2021-05-09,67.6735
2021-05-10,68.1647
2021-05-11,64.6596
2021-05-12,59.2898
2021-05-13,63.5065
2021-05-14,63.8524
2021-05-15,63.8524
2021-05-16,63.8524
2021-05-17,62.7892
2021-05-18,57.7043
2021-05-19,57.2503
2021-05-20,57.0585
2021-05-21,57.0065
2021-05-22,57.0065
2021-05-23,57.0065
2021-05-24,57.0713
2021-05-25,57.4852
2021-05-26,54.7023
2021-05-27,55.3857
2021-05-28,56.2266
2021-05-29,56.2266
2021-05-30,56.2266
2021-05-31,56.2266
2021-06-01,57.4956
2021-06-02,57.8823
2021-06-03,58.5241
2021-06-04,59.717
2021-06-05,59.717
2021-06-06,59.717
2021-06-07,56.8918
2021-06-08,55.936
2021-06-09,55.5072
2021-06-10,55.8573
2021-06-11,55.927
2021-06-12,55.927
2021-06-13,55.927
2021-06-14,55.5122
2021-06-15,54.9588
2021-06-16,49.9209
2021-06-17,44.8876
2021-06-18,41.7681
2021-06-19,41.7681
2021-06-20,41.7681
2021-06-21,45.7469
2021-06-22,46.2923
2021-06-23,44.8297
2021-06-24,45.4317
2021-06-25,45.8504
2021-06-26,45.8504
2021-06-27,45.8504
2021-06-28,47.756
2021-06-29,47.2576
2021-06-30,47.9004
2021-07-01,49.1037
2021-07-02,50.2249
2021-07-03,50.2249
2021-07-04,50.2249
2021-07-05,50.2249
2021-07-06,47.0717
2021-07-07,49.89
2021-07-08,48.4291
2021-07-09,52.1573
2021-07-10,52.1573
2021-07-11,52.1573
2021-07-12,52.2478
2021-07-13,52.2478
2021-07-14,53.8169
2021-07-15,54.3412
2021-07-16,52.9989
2021-07-17,52.9989
2021-07-18,52.9989
2021-07-19,49.1511
2021-07-20,53.3798
2021-07-21,53.6346
2021-07-22,51.6358
2021-07-23,50.3491
2021-07-24,50.3491
2021-07-25,50.3491
2021-07-26,51.002
2021-07-27,51.787
2021-07-28,49.6456
2021-07-29,52.3998
2021-07-30,50.4772
2021-07-31,50.4772
2021-08-01,50.4772
2021-08-02,49.2033
2021-08-03,54.3809
2021-08-04,51.2026
2021-08-05,50.5748
2021-08-06,51.3217
2021-08-07,51.3217
2021-08-08,51.3217
2021-08-09,50.8343
2021-08-10,54.199
2021-08-11,56.9625
2021-08-12,55.5728
2021-08-13,55.9552
2021-08-14,55.9552
2021-08-15,55.9552
2021-08-16,57.8659
2021-08-17,55.6096
2021-08-18,52.0669
2021-08-19,52.3677
2021-08-20,52.7225
2021-08-21,52.7225
2021-08-22,52.7225
2021-08-23,52.9186
2021-08-24,52.6812
2021-08-25,52.723
2021-08-26,52.0221
2021-08-27,52.7165
2021-08-28,52.7165
2021-08-29,52.7165
2021-08-30,55.0354
2021-08-31,55.0879
2021-09-01,53.0625
2021-09-02,52.8716
2021-09-03,49.6675
2021-09-04,49.6675
2021-09-05,49.6675
2021-09-06,49.6675
2021-09-07,42.5387
2021-09-08,42.8197
2021-09-09,41.1717
2021-09-10,40.11
2021-09-11,40.11
2021-09-12,40.11
2021-09-13,40.8533
2021-09-14,38.8578
2021-09-15,42.8239
2021-09-16,40.7616
2021-09-17,39.15
2021-09-18,39.15
2021-09-19,39.15
2021-09-20,38.8081
2021-09-21,37.4314
2021-09-22,39.8951
2021-09-23,42.6004
2021-09-24,40.9276
2021-09-25,40.9276
2021-09-26,40.9276
2021-09-27,41.6847
2021-09-28,39.4252
2021-09-29,40.1804
2021-09-30,35.1682
2021-10-01,35.4696
2021-10-02,35.4696
2021-10-03,35.4696
2021-10-04,36.9357
2021-10-05,42.2053
2021-10-06,42.1001
2021-10-07,45.1961
2021-10-08,46.3926
2021-10-09,46.3926
2021-10-10,46.3926
2021-10-11,44.1966
2021-10-12,43.9668
2021-10-13,45.2535
2021-10-14,51.7175
2021-10-15,53.4613
2021-10-16,53.4613
2021-10-17,53.4613
2021-10-18,51.8655
2021-10-19,53.115
2021-10-20,53.4855
2021-10-21,54.2336
2021-10-22,54.269
2021-10-23,54.269
2021-10-24,54.269
2021-10-25,55.1128
2021-10-26,53.2424
2021-10-27,51.5883
2021-10-28,55.5154
2021-10-29,56.6307
2021-10-30,56.6307
2021-10-31,56.6307
2021-11-01,57.4359
2021-11-02,58.528
2021-11-03,57.5066
2021-11-04,60.2028
2021-11-05,61.3054
2021-11-06,61.3054
2021-11-07,61.3054
2021-11-08,60.5632
2021-11-09,61.6252
2021-11-10,61.4877
2021-11-11,60.2608
2021-11-12,63.9784
2021-11-13,63.9784
2021-11-14,63.9784
2021-11-15,64.2849
2021-11-16,66.3833
2021-11-17,66.7608
2021-11-18,64.5631
2021-11-19,65.2504
2021-11-20,65.2504
2021-11-21,65.2504
2021-11-22,65.3722
2021-11-23,66.7478
2021-11-24,63.6597
2021-11-25,63.6597
2021-11-26,55.5247
2021-11-27,55.5247
2021-11-28,55.5247
2021-11-29,58.1749
2021-11-30,52.441
2021-12-01,51.2657
2021-12-02,54.6476
2021-12-03,55.2439
2021-12-04,55.2439
2021-12-05,55.2439
2021-12-06,57.6559
2021-12-07,58.1504
2021-12-08,58.5663
2021-12-09,59.3039
2021-12-10,60.1229
2021-12-11,60.1229
2021-12-12,60.1229
2021-12-13,60.5898
2021-12-14,58.7255
2021-12-15,61.1218
2021-12-16,61.3574
2021-12-17,54.1591
2021-12-18,54.1591
2021-12-19,54.1591
2021-12-20,51.8716
2021-12-21,52.7618
2021-12-22,53.587
2021-12-23,55.6918
2021-12-24,55.6918
2021-12-25,55.6918
2021-12-26,55.6918
2021-12-27,57.9977
2021-12-28,59.3397
2021-12-29,60.2422
2021-12-30,59.7958
2021-12-31,60.7465
2022-01-01,60.7465
2022-01-02,60.7465
2022-01-03,57.3933
2022-01-04,60.1999
2022-01-05,59.2642
2022-01-06,59.2341
2022-01-07,58.7508
2022-01-08,58.7508
2022-01-09,58.7508
2022-01-10,56.4303
2022-01-11,56.6546
2022-01-12,58.2714
2022-01-13,58.8508
2022-01-14,55.5648
2022-01-15,55.5648
2022-01-16,55.5648
2022-01-17,55.5648
2022-01-18,55.7342
2022-01-19,53.8924
2022-01-20,49.6406
2022-01-21,49.4459
2022-01-22,49.4459
2022-01-23,49.4459
2022-01-24,49.8712
2022-01-25,46.3791
2022-01-26,45.6235
2022-01-27,43.6432
2022-01-28,44.8362
2022-01-29,44.8362
2022-01-30,44.8362
2022-01-31,46.9717
2022-02-01,46.2211
2022-02-02,49.0269
2022-02-03,53.7005
2022-02-04,44.1299
2022-02-05,44.1299
2022-02-06,44.1299
2022-02-07,41.6191
2022-02-08,42.1588
2022-02-09,43.228
2022-02-10,39.1778
2022-02-11,38.0532
2022-02-12,38.0532
2022-02-13,38.0532
2022-02-14,39.292
2022-02-15,39.7818
2022-02-16,40.08
2022-02-17,38.3906
2022-02-18,37.632
2022-02-19,37.632
2022-02-20,37.632
2022-02-21,37.632
2022-02-22,37.126
2022-02-23,36.3288
2022-02-24,36.9697
2022-02-25,41.023
2022-02-26,41.023
2022-02-27,41.023
2022-02-28,39.7352
2022-03-01,36.6173
2022-03-02,39.5797
2022-03-03,40.5779
2022-03-04,38.7413
2022-03-05,38.7413
2022-03-06,38.7413
2022-03-07,35.7988
2022-03-08,34.3482
2022-03-09,38.0168
2022-03-10,37.2219
2022-03-11,36.0595
2022-03-12,36.0595
2022-03-13,36.0595
2022-03-14,38.0191
2022-03-15,39.9318
2022-03-16,41.1889
2022-03-17,42.3161
2022-03-18,43.0874
2022-03-19,43.0874
2022-03-20,43.0874
2022-03-21,42.8751
2022-03-22,43.3084
2022-03-23,41.3065
2022-03-24,42.4767
2022-03-25,43.4001
2022-03-26,43.4001
2022-03-27,43.4001
2022-03-28,45.5825
2022-03-29,48.9698
2022-03-30,47.0461
2022-03-31,43.5829
2022-04-01,44.1889
2022-04-02,44.1889
2022-04-03,44.1889
2022-04-04,43.417
2022-04-05,41.8297
2022-04-06,41.0352
2022-04-07,40.9044
2022-04-08,40.0982
2022-04-09,40.0982
2022-04-10,40.0982
2022-04-11,38.3629
2022-04-12,37.7675
2022-04-13,37.4847
2022-04-14,35.6792
2022-04-15,35.6792
2022-04-16,35.6792
2022-04-17,35.6792
2022-04-18,36.0528
2022-04-19,42.5371
2022-04-20,45.2149
2022-04-21,46.644
2022-04-22,43.3425
2022-04-23,43.3425
2022-04-24,43.3425
2022-04-25,43.9819
2022-04-26,40.5856
2022-04-27,40.416
2022-04-28,44.0916
2022-04-29,40.781
2022-04-30,40.781
2022-05-01,40.781
2022-05-02,43.067
2022-05-03,46.1727
2022-05-04,51.882
2022-05-05,48.9324
2022-05-06,49.606
2022-05-07,49.606
2022-05-08,49.606
2022-05-09,49.712
2022-05-10,46.231
2022-05-11,46.4092
2022-05-12,48.8521
2022-05-13,48.8841
2022-05-14,48.8841
2022-05-15,48.8841
2022-05-16,48.5255
2022-05-17,51.8405
2022-05-18,46.5337
2022-05-19,45.1348
2022-05-20,45.7665
2022-05-21,45.7665
2022-05-22,45.7665
2022-05-23,46.2417
2022-05-24,46.7312
2022-05-25,45.966
2022-05-26,47.6169
2022-05-27,49.2283
2022-05-28,49.2283
2022-05-29,49.2283
2022-05-30,49.2283
2022-05-31,50.1045
2022-06-01,48.7372
2022-06-02,50.912
2022-06-03,49.9562
2022-06-04,49.9562
2022-06-05,49.9562
2022-06-06,50.1862
2022-06-07,51.5219
2022-06-08,48.9052
2022-06-09,46.97
2022-06-10,43.0709
2022-06-11,43.0709
2022-06-12,43.0709
2022-06-13,38.9358
2022-06-14,37.7
2022-06-15,38.0629
2022-06-16,34.8917
2022-06-17,34.5137
2022-06-18,34.5137
2022-06-19,34.5137
2022-06-20,34.5137
2022-06-21,36.8448
2022-06-22,36.9214
2022-06-23,36.3374
2022-06-24,42.1235
2022-06-25,42.1235
2022-06-26,42.1235
2022-06-27,41.8118
2022-06-28,39.6994
2022-06-29,39.2301
2022-06-30,40.3175
2022-07-01,40.7978
2022-07-02,40.7978
2022-07-03,40.7978
2022-07-04,40.7978
2022-07-05,40.6761
2022-07-06,40.4428
2022-07-07,43.1198
2022-07-08,41.2254
2022-07-09,41.2254
2022-07-10,41.2254
2022-07-11,41.7517
2022-07-12,41.7055
2022-07-13,39.1546
2022-07-14,37.9283
2022-07-15,41.698
2022-07-16,41.698
2022-07-17,41.698
2022-07-18,41.5129
2022-07-19,46.8188
2022-07-20,47.4107
2022-07-21,49.0282
2022-07-22,49.6167
2022-07-23,49.6167
2022-07-24,49.6167
2022-07-25,49.5758
2022-07-26,51.1426
2022-07-27,53.8098
2022-07-28,57.1919
2022-07-29,59.4931
2022-07-30,59.4931
2022-07-31,59.4931
2022-08-01,59.1764
2022-08-02,57.291
2022-08-03,59.2848
2022-08-04,59.7546
2022-08-05,60.4732
2022-08-06,60.4732
2022-08-07,60.4732
2022-08-08,59.2963
2022-08-09,59.0486
2022-08-10,61.5047
2022-08-11,61.2645
2022-08-12,63.5229
2022-08-13,63.5229
2022-08-14,63.5229
2022-08-15,60.5681
2022-08-16,62.1783
2022-08-17,61.2595
2022-08-18,61.5988
2022-08-19,59.1327
2022-08-20,59.1327
2022-08-21,59.1327
2022-08-22,53.5708
2022-08-23,52.8424
2022-08-24,52.9836
2022-08-25,54.3968
2022-08-26,48.6548
2022-08-27,48.6548
2022-08-28,48.6548
2022-08-29,46.8593
2022-08-30,46.6285
2022-08-31,45.8113
2022-09-01,47.5348
2022-09-02,46.37
2022-09-03,46.37
2022-09-04,46.37
2022-09-05,46.37
2022-09-06,47.9129
2022-09-07,51.4355
2022-09-08,52.1825
2022-09-09,53.7852
2022-09-10,53.7852
2022-09-11,53.7852
2022-09-12,54.4479
2022-09-13,49.5374
2022-09-14,48.4005
2022-09-15,46.0675
2022-09-16,45.6348
2022-09-17,45.6348
2022-09-18,45.6348
2022-09-19,47.9815
2022-09-20,46.3868
2022-09-21,45.1265
2022-09-22,42.9459
2022-09-23,42.3053
2022-09-24,42.3053
2022-09-25,42.3053
2022-09-26,42.0314
2022-09-27,39.9922
2022-09-28,43.7465
2022-09-29,41.939
2022-09-30,40.245
2022-10-01,40.245
2022-10-02,40.245
2022-10-03,44.748
2022-10-04,48.732
2022-10-05,48.4901
2022-10-06,47.9565
2022-10-07,45.4063
2022-10-08,45.4063
2022-10-09,45.4063
2022-10-10,44.7052
2022-10-11,44.6495
2022-10-12,44.1486
2022-10-13,48.0152
2022-10-14,45.3164
2022-10-15,45.3164
2022-10-16,45.3164
2022-10-17,48.43
2022-10-18,49.8848
2022-10-19,49.0381
2022-10-20,47.301
2022-10-21,51.2915
2022-10-22,51.2915
2022-10-23,51.2915
2022-10-24,54.0863
2022-10-25,56.626
2022-10-26,57.4347
2022-10-27,56.9795
2022-10-28,60.3211
2022-10-29,60.3211
2022-10-30,60.3211
2022-10-31,59.9726
2022-11-01,59.8076
2022-11-02,57.2809
2022-11-03,57.9867
2022-11-04,59.9722
2022-11-05,59.9722
2022-11-06,59.9722
2022-11-07,60.2392
2022-11-08,59.4903
2022-11-09,57.321
2022-11-10,63.0706
2022-11-11,63.9381
2022-11-12,63.9381
2022-11-13,63.9381
2022-11-14,63.429
2022-11-15,64.3069
2022-11-16,64.1513
2022-11-17,63.2467
2022-11-18,63.4378
2022-11-19,63.4378
2022-11-20,63.4378
2022-11-21,62.7548
2022-11-22,64.017
2022-11-23,63.9597
2022-11-24,63.9597
2022-11-25,64.0974
2022-11-26,64.0974
2022-11-27,64.0974
2022-11-28,60.1543
2022-11-29,60.2647
2022-11-30,61.8777
2022-12-01,61.8442
2022-12-02,62.2983
2022-12-03,62.2983
2022-12-04,62.2983
2022-12-05,58.8444
2022-12-06,56.7793
2022-12-07,55.622
2022-12-08,56.3752
2022-12-09,55.1374
2022-12-10,55.1374
2022-12-11,55.1374
2022-12-12,57.8902
2022-12-13,58.7189
2022-12-14,57.5231
2022-12-15,52.7555
2022-12-16,51.89
2022-12-17,51.89
2022-12-18,51.89
2022-12-19,52.2251
2022-12-20,52.7695
2022-12-21,55.5345
2022-12-22,53.8948
2022-12-23,55.0476
2022-12-24,55.0476
2022-12-25,55.0476
2022-12-26,55.0476
2022-12-27,56.1748
2022-12-28,53.5758
2022-12-29,55.4238
2022-12-30,54.118
2022-12-31,54.118
2023-01-01,54.118
2023-01-02,54.118
2023-01-03,54.1314
2023-01-04,54.4749
2023-01-05,52.885
2023-01-06,58.1423
2023-01-07,58.1423
2023-01-08,58.1423
2023-01-09,58.1483
2023-01-10,58.4678
2023-01-11,60.3985
2023-01-12,61.3426
2023-01-13,61.8732
2023-01-14,61.8732
2023-01-15,61.8732
2023-01-16,61.8732
2023-01-17,60.9976
2023-01-18,56.9541
2023-01-19,51.61
2023-01-20,55.0028
2023-01-21,55.0028
2023-01-22,55.0028
2023-01-23,56.6264
2023-01-24,56.8271
2023-01-25,56.0615
2023-01-26,56.2438
2023-01-27,57.5019
2023-01-28,57.5019
2023-01-29,57.5019
2023-01-30,56.8927
2023-01-31,60.5497
2023-02-01,62.449
2023-02-02,67.5149
2023-02-03,64.3991
2023-02-04,64.3991
2023-02-05,64.3991
2023-02-06,60.9184
2023-02-07,58.8196
2023-02-08,57.0586
2023-02-09,55.8706
2023-02-10,56.149
2023-02-11,56.149
2023-02-12,56.149
2023-02-13,58.2591
2023-02-14,57.2349
2023-02-15,58.3029
2023-02-16,56.4295
2023-02-17,57.9837
2023-02-18,57.9837
2023-02-19,57.9837
2023-02-20,57.9837
2023-02-21,53.2183
2023-02-22,53.3041
2023-02-23,53.5041
2023-02-24,52.6871
2023-02-25,52.6871
2023-02-26,52.6871
2023-02-27,52.7498
2023-02-28,52.9819
2023-03-01,52.3538
2023-03-02,54.7315
2023-03-03,56.5671
2023-03-04,56.5671
2023-03-05,56.5671
2023-03-06,56.3925
2023-03-07,54.6318
2023-03-08,55.0503
2023-03-09,53.1942
2023-03-10,49.8365
2023-03-11,49.8365
2023-03-12,49.8365
2023-03-13,49.8293
2023-03-14,52.5787
2023-03-15,48.6086
2023-03-16,49.8627
2023-03-17,49.4928
2023-03-18,49.4928
2023-03-19,49.4928
2023-03-20,52.3103
2023-03-21,53.1518
