,ULTA US Equity
,RSI_30D
2023-03-08,60.0082
2023-03-09,58.0085
2023-03-10,58.438
2023-03-11,58.438
2023-03-12,58.438
2023-03-13,54.9496
2023-03-14,56.6418
2023-03-15,58.5968
2023-03-16,54.0694
2023-03-17,51.1513
2023-03-18,51.1513
2023-03-19,51.1513
2023-03-20,52.5059
2023-03-21,54.4734
2023-03-22,52.1481
2023-03-23,54.116
2023-03-24,53.4192
2023-03-25,53.4192
2023-03-26,53.4192
2023-03-27,55.5937
2023-03-28,59.0591
2023-03-29,56.8494
2023-03-30,59.7165
2023-03-31,62.1278
2023-04-01,62.1278
2023-04-02,62.1278
2023-04-03,63.4703
2023-04-04,61.4219
2023-04-05,56.8645
2023-04-06,52.4634
2023-04-07,52.4634
2023-04-08,52.4634
2023-04-09,52.4634
2023-04-10,54.8017
2023-04-11,53.9278
2023-04-12,52.7651
2023-04-13,54.2506
2023-04-14,55.9528
2023-04-15,55.9528
2023-04-16,55.9528
2023-04-17,55.8395
2023-04-18,57.7671
2023-04-19,57.9019
2023-04-20,58.7094
2023-04-21,57.3234
2023-04-22,57.3234
2023-04-23,57.3234
2023-04-24,58.9655
2023-04-25,56.8851
2023-04-26,58.4166
2023-04-27,58.5038
2023-04-28,59.5094
2023-04-29,59.5094
2023-04-30,59.5094
2023-05-01,52.8007
2023-05-02,52.1645
2023-05-03,49.684
2023-05-04,46.9579
2023-05-05,48.8726
2023-05-06,48.8726
2023-05-07,48.8726
2023-05-08,47.6033
2023-05-09,45.7155
2023-05-10,44.4575
2023-05-11,46.9629
2023-05-12,47.533
2023-05-13,47.533
2023-05-14,47.533
2023-05-15,48.2131
2023-05-16,43.4768
2023-05-17,45.1063
2023-05-18,48.1197
2023-05-19,42.4852
2023-05-20,42.4852
2023-05-21,42.4852
2023-05-22,40.2444
2023-05-23,40.2296
2023-05-24,40.4951
2023-05-25,41.7005
2023-05-26,30.476
2023-05-27,30.476
2023-05-28,30.476
2023-05-29,30.476
2023-05-30,29.4554
2023-05-31,29.1587
2023-06-01,28.4093
2023-06-02,33.8523
2023-06-03,33.8523
2023-06-04,33.8523
2023-06-05,33.6542
2023-06-06,33.146
2023-06-07,32.863
2023-06-08,33.8832
2023-06-09,35.2876
2023-06-10,35.2876
2023-06-11,35.2876
2023-06-12,35.6772
2023-06-13,41.0426
2023-06-14,41.0089
2023-06-15,43.0462
2023-06-16,42.399
2023-06-17,42.399
2023-06-18,42.399
2023-06-19,42.399
2023-06-20,42.2322
2023-06-21,43.1073
2023-06-22,44.6518
2023-06-23,44.1442
2023-06-24,44.1442
2023-06-25,44.1442
2023-06-26,46.9381
2023-06-27,46.6661
2023-06-28,46.5804
2023-06-29,47.4928
2023-06-30,48.9898
2023-07-01,48.9898
2023-07-02,48.9898
2023-07-03,50.8328
2023-07-04,50.8328
2023-07-05,51.4983
2023-07-06,48.9342
2023-07-07,49.2385
2023-07-08,49.2385
2023-07-09,49.2385
2023-07-10,51.0193
2023-07-11,52.4391
2023-07-12,52.6558
2023-07-13,49.3274
2023-07-14,49.3448
2023-07-15,49.3448
2023-07-16,49.3448
2023-07-17,49.3657
2023-07-18,49.2725
2023-07-19,48.9024
2023-07-20,46.2496
2023-07-21,45.6026
2023-07-22,45.6026
2023-07-23,45.6026
2023-07-24,44.0542
2023-07-25,43.2089
2023-07-26,44.3393
2023-07-27,42.5611
2023-07-28,41.7192
2023-07-29,41.7192
2023-07-30,41.7192
2023-07-31,41.5552
2023-08-01,40.8375
2023-08-02,39.7216
2023-08-03,39.0337
2023-08-04,40.1404
2023-08-05,40.1404
2023-08-06,40.1404
2023-08-07,40.8423
2023-08-08,40.3084
2023-08-09,43.9213
2023-08-10,44.2547
2023-08-11,43.0741
2023-08-12,43.0741
2023-08-13,43.0741
2023-08-14,48.8288
2023-08-15,48.0231
2023-08-16,48.4925
2023-08-17,44.9002
2023-08-18,47.2457
2023-08-19,47.2457
2023-08-20,47.2457
2023-08-21,45.6342
2023-08-22,40.679
2023-08-23,43.3871
2023-08-24,39.5365
2023-08-25,36.138
2023-08-26,36.138
2023-08-27,36.138
2023-08-28,37.4544
2023-08-29,38.9606
2023-08-30,41.6141
2023-08-31,39.8056
2023-09-01,40.1407
2023-09-02,40.1407
2023-09-03,40.1407
2023-09-04,40.1407
2023-09-05,40.0184
2023-09-06,38.3897
2023-09-07,41.3695
2023-09-08,40.5932
2023-09-09,40.5932
2023-09-10,40.5932
2023-09-11,42.2151
2023-09-12,41.2302
2023-09-13,41.1723
2023-09-14,41.7714
2023-09-15,41.17
2023-09-16,41.17
2023-09-17,41.17
2023-09-18,39.6846
2023-09-19,41.188
2023-09-20,41.06
2023-09-21,39.1697
2023-09-22,37.7635
2023-09-23,37.7635
2023-09-24,37.7635
2023-09-25,37.6773
2023-09-26,35.5378
2023-09-27,36.7043
2023-09-28,39.4026
2023-09-29,39.6248
2023-09-30,39.6248
2023-10-01,39.6248
2023-10-02,41.0738
2023-10-03,38.6825
2023-10-04,39.3842
2023-10-05,37.505
2023-10-06,37.8597
2023-10-07,37.8597
2023-10-08,37.8597
2023-10-09,37.5425
2023-10-10,39.5668
2023-10-11,39.0727
2023-10-12,36.7095
2023-10-13,35.8459
2023-10-14,35.8459
2023-10-15,35.8459
2023-10-16,39.3482
2023-10-17,38.3524
2023-10-18,35.4734
2023-10-19,35.6346
2023-10-20,35.378
2023-10-21,35.378
2023-10-22,35.378
2023-10-23,35.9589
2023-10-24,38.7511
2023-10-25,38.4264
2023-10-26,39.3478
2023-10-27,39.3201
2023-10-28,39.3201
2023-10-29,39.3201
2023-10-30,39.1209
2023-10-31,40.1516
2023-11-01,38.2581
2023-11-02,40.6629
2023-11-03,43.2776
2023-11-04,43.2776
2023-11-05,43.2776
2023-11-06,43.3241
2023-11-07,47.5881
2023-11-08,46.5318
2023-11-09,45.079
2023-11-10,45.4644
2023-11-11,45.4644
2023-11-12,45.4644
2023-11-13,45.8258
2023-11-14,49.1063
2023-11-15,55.6173
2023-11-16,51.7665
2023-11-17,53.0458
2023-11-18,53.0458
2023-11-19,53.0458
2023-11-20,51.6515
2023-11-21,51.3881
2023-11-22,53.0293
2023-11-23,53.0293
2023-11-24,54.8346
2023-11-25,54.8346
2023-11-26,54.8346
2023-11-27,54.8449
2023-11-28,55.9565
2023-11-29,56.6614
2023-11-30,58.6579
2023-12-01,69.755
2023-12-02,69.755
2023-12-03,69.755
2023-12-04,72.2227
2023-12-05,70.0784
2023-12-06,72.1734
2023-12-07,70.3592
2023-12-08,67.4641
2023-12-09,67.4641
2023-12-10,67.4641
2023-12-11,67.5503
2023-12-12,69.3679
2023-12-13,69.3833
2023-12-14,69.6476
2023-12-15,68.0381
2023-12-16,68.0381
2023-12-17,68.0381
2023-12-18,67.175
2023-12-19,67.3643
2023-12-20,62.6961
2023-12-21,62.6582
2023-12-22,60.3538
2023-12-23,60.3538
2023-12-24,60.3538
2023-12-25,60.3538
2023-12-26,61.7863
2023-12-27,63.1322
2023-12-28,63.9323
2023-12-29,64.631
2023-12-30,64.631
2023-12-31,64.631
2024-01-01,64.631
2024-01-02,63.2705
2024-01-03,58.4539
2024-01-04,56.7419
2024-01-05,57.3224
2024-01-06,57.3224
2024-01-07,57.3224
2024-01-08,60.2895
2024-01-09,60.7896
2024-01-10,59.2637
2024-01-11,59.7473
2024-01-12,59.462
2024-01-13,59.462
2024-01-14,59.462
2024-01-15,59.462
2024-01-16,57.1765
2024-01-17,55.9846
2024-01-18,56.7705
2024-01-19,55.6709
2024-01-20,55.6709
2024-01-21,55.6709
2024-01-22,56.9458
2024-01-23,57.8154
2024-01-24,57.364
2024-01-25,61.3557
2024-01-26,61.4513
2024-01-27,61.4513
2024-01-28,61.4513
2024-01-29,64.9429
2024-01-30,65.1132
2024-01-31,62.3204
2024-02-01,62.6842
2024-02-02,63.1375
2024-02-03,63.1375
2024-02-04,63.1375
2024-02-05,61.8702
2024-02-06,61.7051
2024-02-07,64.7843
2024-02-08,65.9784
2024-02-09,66.7834
2024-02-10,66.7834
2024-02-11,66.7834
2024-02-12,67.3369
2024-02-13,68.6704
2024-02-14,66.5757
2024-02-15,67.3343
2024-02-16,67.8416
2024-02-17,67.8416
2024-02-18,67.8416
2024-02-19,67.8416
2024-02-20,69.8573
2024-02-21,68.6477
2024-02-22,69.7884
2024-02-23,70.9742
2024-02-24,70.9742
2024-02-25,70.9742
2024-02-26,72.262
2024-02-27,73.2186
2024-02-28,72.0818
2024-02-29,67.0114
2024-03-01,67.3299
2024-03-02,67.3299
2024-03-03,67.3299
2024-03-04,65.7394
2024-03-05,66.4356
2024-03-06,65.8854
2024-03-07,65.8904
2024-03-08,62.0507
2024-03-09,62.0507
2024-03-10,62.0507
2024-03-11,64.2686
2024-03-12,65.9965
2024-03-13,68.5982
2024-03-14,67.794
2024-03-15,56.2449
2024-03-16,56.2449
2024-03-17,56.2449
2024-03-18,55.043
2024-03-19,53.9806
2024-03-20,52.3343
2024-03-21,52.2024
2024-03-22,51.1678
2024-03-23,51.1678
2024-03-24,51.1678
2024-03-25,46.7107
2024-03-26,49.4119
2024-03-27,49.1708
2024-03-28,51.9398
2024-03-29,51.9398
2024-03-30,51.9398
2024-03-31,51.9398
2024-04-01,53.6504
2024-04-02,50.8033
2024-04-03,34.5846
2024-04-04,36.8507
2024-04-05,36.2669
2024-04-06,36.2669
2024-04-07,36.2669
2024-04-08,38.3525
