,DK US Equity
2020-10-26,40.4994
2020-10-27,39.3514
2020-10-28,37.3264
2020-10-29,39.4183
2020-10-30,40.698
2020-10-31,40.698
2020-11-01,40.698
2020-11-02,43.4576
2020-11-03,44.8059
2020-11-04,43.6654
2020-11-05,45.422
2020-11-06,43.4472
2020-11-07,43.4472
2020-11-08,43.4472
2020-11-09,54.4235
2020-11-10,52.4872
2020-11-11,51.1599
2020-11-12,50.153
2020-11-13,53.8014
2020-11-14,53.8014
2020-11-15,53.8014
2020-11-16,56.6238
2020-11-17,55.1041
2020-11-18,52.3488
2020-11-19,52.6716
2020-11-20,51.2935
2020-11-21,51.2935
2020-11-22,51.2935
2020-11-23,54.8531
2020-11-24,56.2358
2020-11-25,56.0771
2020-11-26,56.0771
2020-11-27,55.5262
2020-11-28,55.5262
2020-11-29,55.5262
2020-11-30,50.9009
2020-12-01,50.9288
2020-12-02,53.1004
2020-12-03,53.4779
2020-12-04,57.9761
2020-12-05,57.9761
2020-12-06,57.9761
2020-12-07,55.6862
2020-12-08,56.1702
2020-12-09,57.9747
2020-12-10,59.9283
2020-12-11,58.0045
2020-12-12,58.0045
2020-12-13,58.0045
2020-12-14,55.4864
2020-12-15,56.1114
2020-12-16,54.5867
2020-12-17,54.6122
2020-12-18,53.2202
2020-12-19,53.2202
2020-12-20,53.2202
2020-12-21,52.7872
2020-12-22,53.237
2020-12-23,55.7967
2020-12-24,54.0389
2020-12-25,54.0389
2020-12-26,54.0389
2020-12-27,54.0389
2020-12-28,53.7147
2020-12-29,54.2541
2020-12-30,56.1729
2020-12-31,55.648
2021-01-01,55.648
2021-01-02,55.648
2021-01-03,55.648
2021-01-04,53.1149
2021-01-05,54.7282
2021-01-06,55.2121
2021-01-07,57.4277
2021-01-08,57.0264
2021-01-09,57.0264
2021-01-10,57.0264
2021-01-11,60.5755
2021-01-12,62.8243
2021-01-13,62.4444
2021-01-14,64.7383
2021-01-15,64.5422
2021-01-16,64.5422
2021-01-17,64.5422
2021-01-18,64.5422
2021-01-19,65.6193
2021-01-20,66.8888
2021-01-21,64.6619
2021-01-22,64.8599
2021-01-23,64.8599
2021-01-24,64.8599
2021-01-25,66.4174
2021-01-26,61.9587
2021-01-27,64.2027
2021-01-28,60.6813
2021-01-29,55.7565
2021-01-30,55.7565
2021-01-31,55.7565
2021-02-01,55.9281
2021-02-02,58.1348
2021-02-03,62.5614
2021-02-04,62.7361
2021-02-05,60.9386
2021-02-06,60.9386
2021-02-07,60.9386
2021-02-08,62.456
2021-02-09,59.9504
2021-02-10,60.8666
2021-02-11,59.9636
2021-02-12,61.8657
2021-02-13,61.8657
2021-02-14,61.8657
2021-02-15,61.8657
2021-02-16,63.5394
2021-02-17,63.2354
2021-02-18,61.0206
2021-02-19,63.9314
2021-02-20,63.9314
2021-02-21,63.9314
2021-02-22,66.6156
2021-02-23,66.8987
2021-02-24,67.9411
2021-02-25,64.9841
2021-02-26,62.1538
2021-02-27,62.1538
2021-02-28,62.1538
2021-03-01,60.0854
2021-03-02,57.1901
2021-03-03,56.7376
2021-03-04,59.1809
2021-03-05,60.5023
2021-03-06,60.5023
2021-03-07,60.5023
2021-03-08,59.9925
2021-03-09,57.4872
2021-03-10,60.16
2021-03-11,61.8876
2021-03-12,59.4525
2021-03-13,59.4525
2021-03-14,59.4525
2021-03-15,59.7064
2021-03-16,57.3632
2021-03-17,55.8426
2021-03-18,51.1734
2021-03-19,52.4324
2021-03-20,52.4324
2021-03-21,52.4324
2021-03-22,51.7423
2021-03-23,50.2517
2021-03-24,51.5535
2021-03-25,53.4329
2021-03-26,54.2611
2021-03-27,54.2611
2021-03-28,54.2611
2021-03-29,52.2351
2021-03-30,50.1967
2021-03-31,50.4407
2021-04-01,54.1363
2021-04-02,54.1363
2021-04-03,54.1363
2021-04-04,54.1363
2021-04-05,52.5802
2021-04-06,52.8102
2021-04-07,52.8339
2021-04-08,51.3162
2021-04-09,49.81
2021-04-10,49.81
2021-04-11,49.81
2021-04-12,48.1953
2021-04-13,48.519
2021-04-14,51.4728
2021-04-15,49.9002
2021-04-16,50.2149
2021-04-17,50.2149
2021-04-18,50.2149
2021-04-19,48.5837
2021-04-20,45.7565
2021-04-21,46.8785
2021-04-22,47.6901
2021-04-23,49.4264
2021-04-24,49.4264
2021-04-25,49.4264
2021-04-26,50.7681
2021-04-27,53.0119
2021-04-28,54.941
2021-04-29,56.0284
2021-04-30,55.1308
2021-05-01,55.1308
2021-05-02,55.1308
2021-05-03,58.9207
2021-05-04,57.1273
2021-05-05,58.1378
2021-05-06,56.666
2021-05-07,57.0334
2021-05-08,57.0334
2021-05-09,57.0334
2021-05-10,54.6946
2021-05-11,53.2184
2021-05-12,50.6666
2021-05-13,46.6661
2021-05-14,49.1727
2021-05-15,49.1727
2021-05-16,49.1727
2021-05-17,50.3053
2021-05-18,48.8296
2021-05-19,45.7691
2021-05-20,45.8501
2021-05-21,45.4057
2021-05-22,45.4057
2021-05-23,45.4057
2021-05-24,46.6722
2021-05-25,45.9855
2021-05-26,48.5581
2021-05-27,48.2224
2021-05-28,50.5096
2021-05-29,50.5096
2021-05-30,50.5096
2021-05-31,50.5096
2021-06-01,54.2664
2021-06-02,56.6771
2021-06-03,56.1052
2021-06-04,56.7374
2021-06-05,56.7374
2021-06-06,56.7374
2021-06-07,55.8167
2021-06-08,55.9598
2021-06-09,53.8838
2021-06-10,53.1157
2021-06-11,51.5089
2021-06-12,51.5089
2021-06-13,51.5089
2021-06-14,49.2932
2021-06-15,49.8301
2021-06-16,49.4877
2021-06-17,46.2548
2021-06-18,44.6934
2021-06-19,44.6934
2021-06-20,44.6934
2021-06-21,47.9418
2021-06-22,52.2045
2021-06-23,52.3055
2021-06-24,50.9414
2021-06-25,51.0223
2021-06-26,51.0223
2021-06-27,51.0223
2021-06-28,46.047
2021-06-29,45.5393
2021-06-30,47.7256
2021-07-01,46.6193
2021-07-02,45.7956
2021-07-03,45.7956
2021-07-04,45.7956
2021-07-05,45.7956
2021-07-06,42.5659
2021-07-07,41.0995
2021-07-08,41.1308
2021-07-09,43.4329
2021-07-10,43.4329
2021-07-11,43.4329
2021-07-12,42.1875
2021-07-13,40.1581
2021-07-14,38.6125
2021-07-15,38.2217
2021-07-16,37.0184
2021-07-17,37.0184
2021-07-18,37.0184
2021-07-19,36.0048
2021-07-20,36.5335
2021-07-21,40.8164
2021-07-22,38.9332
2021-07-23,38.744
2021-07-24,38.744
2021-07-25,38.744
2021-07-26,41.3006
2021-07-27,40.938
2021-07-28,42.8518
2021-07-29,42.6579
2021-07-30,41.9945
2021-07-31,41.9945
2021-08-01,41.9945
2021-08-02,41.3539
2021-08-03,42.8456
2021-08-04,40.7272
2021-08-05,42.6928
2021-08-06,41.6647
2021-08-07,41.6647
2021-08-08,41.6647
2021-08-09,41.0413
2021-08-10,41.1142
2021-08-11,41.3019
2021-08-12,42.2542
2021-08-13,40.592
2021-08-14,40.592
2021-08-15,40.592
2021-08-16,38.5352
2021-08-17,38.2595
2021-08-18,36.894
2021-08-19,34.9691
2021-08-20,36.2283
2021-08-21,36.2283
2021-08-22,36.2283
2021-08-23,39.076
2021-08-24,42.7411
2021-08-25,43.6094
2021-08-26,42.9359
2021-08-27,46.4309
2021-08-28,46.4309
2021-08-29,46.4309
2021-08-30,46.2217
2021-08-31,46.8935
2021-09-01,45.3512
2021-09-02,45.7939
2021-09-03,46.0575
2021-09-04,46.0575
2021-09-05,46.0575
2021-09-06,46.0575
2021-09-07,46.5188
2021-09-08,44.3292
2021-09-09,44.2007
2021-09-10,44.7393
2021-09-11,44.7393
2021-09-12,44.7393
2021-09-13,48.386
2021-09-14,46.3236
2021-09-15,47.5945
2021-09-16,47.1744
2021-09-17,46.4323
2021-09-18,46.4323
2021-09-19,46.4323
2021-09-20,43.9462
2021-09-21,43.3541
2021-09-22,46.8135
2021-09-23,50.2555
2021-09-24,50.0008
2021-09-25,50.0008
2021-09-26,50.0008
2021-09-27,54.8683
2021-09-28,51.9267
2021-09-29,49.8122
2021-09-30,51.5249
2021-10-01,51.5249
2021-10-02,51.5249
2021-10-03,51.5249
2021-10-04,52.5578
2021-10-05,50.9985
2021-10-06,52.3586
2021-10-07,53.8173
2021-10-08,56.2428
2021-10-09,56.2428
2021-10-10,56.2428
2021-10-11,56.7615
2021-10-12,56.4358
2021-10-13,57.8432
2021-10-14,62.1697
2021-10-15,61.6175
2021-10-16,61.6175
2021-10-17,61.6175
2021-10-18,62.0202
2021-10-19,61.6633
2021-10-20,61.0724
2021-10-21,61.0724
2021-10-22,60.5945
2021-10-23,60.5945
2021-10-24,60.5945
2021-10-25,63.1594
2021-10-26,58.8296
2021-10-27,54.3972
2021-10-28,53.3575
2021-10-29,51.95
2021-10-30,51.95
2021-10-31,51.95
2021-11-01,52.614
2021-11-02,48.7615
2021-11-03,47.7286
2021-11-04,46.2424
2021-11-05,48.3232
2021-11-06,48.3232
2021-11-07,48.3232
2021-11-08,46.333
2021-11-09,48.8097
2021-11-10,46.5857
2021-11-11,47.2902
2021-11-12,49.1174
2021-11-13,49.1174
2021-11-14,49.1174
2021-11-15,48.9769
2021-11-16,48.298
2021-11-17,42.9496
2021-11-18,43.4599
2021-11-19,39.8049
2021-11-20,39.8049
2021-11-21,39.8049
2021-11-22,40.4077
2021-11-23,42.8548
2021-11-24,44.8573
2021-11-25,44.8573
2021-11-26,41.1686
2021-11-27,41.1686
2021-11-28,41.1686
2021-11-29,41.0089
2021-11-30,42.1318
2021-12-01,42.8306
2021-12-02,45.443
2021-12-03,43.6488
2021-12-04,43.6488
2021-12-05,43.6488
2021-12-06,46.3165
2021-12-07,47.341
2021-12-08,46.2393
2021-12-09,45.5809
2021-12-10,46.5924
2021-12-11,46.5924
2021-12-12,46.5924
2021-12-13,44.7749
2021-12-14,44.3665
2021-12-15,44.0787
2021-12-16,41.626
2021-12-17,41.5654
2021-12-18,41.5654
2021-12-19,41.5654
2021-12-20,40.3801
2021-12-21,42.7614
2021-12-22,42.0661
2021-12-23,41.031
2021-12-24,41.031
2021-12-25,41.031
2021-12-26,41.031
2021-12-27,43.764
2021-12-28,43.9772
2021-12-29,44.5856
2021-12-30,43.0316
2021-12-31,42.7916
2022-01-01,42.7916
2022-01-02,42.7916
2022-01-03,47.7448
2022-01-04,48.782
2022-01-05,48.9031
2022-01-06,51.5113
2022-01-07,51.1837
2022-01-08,51.1837
2022-01-09,51.1837
2022-01-10,50.56
2022-01-11,53.4547
2022-01-12,52.3408
2022-01-13,53.0416
2022-01-14,56.3262
2022-01-15,56.3262
2022-01-16,56.3262
2022-01-17,56.3262
2022-01-18,55.7371
2022-01-19,54.2472
2022-01-20,47.834
2022-01-21,45.1425
2022-01-22,45.1425
2022-01-23,45.1425
2022-01-24,45.9095
2022-01-25,48.2719
2022-01-26,45.8548
2022-01-27,46.292
2022-01-28,45.4296
2022-01-29,45.4296
2022-01-30,45.4296
2022-01-31,45.4296
2022-02-01,51.7411
2022-02-02,53.5376
2022-02-03,52.3582
2022-02-04,53.1503
2022-02-05,53.1503
2022-02-06,53.1503
2022-02-07,54.8389
2022-02-08,53.4829
2022-02-09,54.0362
2022-02-10,53.9947
2022-02-11,57.9094
2022-02-12,57.9094
2022-02-13,57.9094
2022-02-14,57.2206
2022-02-15,56.4393
2022-02-16,53.6602
2022-02-17,53.0866
2022-02-18,52.2609
2022-02-19,52.2609
2022-02-20,52.2609
2022-02-21,52.2609
2022-02-22,52.0099
2022-02-23,48.477
2022-02-24,52.7067
2022-02-25,52.1922
2022-02-26,52.1922
2022-02-27,52.1922
2022-02-28,49.9794
2022-03-01,49.3341
2022-03-02,50.0793
2022-03-03,47.7833
2022-03-04,53.8081
2022-03-05,53.8081
2022-03-06,53.8081
2022-03-07,52.6652
2022-03-08,60.0899
2022-03-09,60.1154
2022-03-10,63.336
2022-03-11,64.1906
2022-03-12,64.1906
2022-03-13,64.1906
2022-03-14,57.7748
2022-03-15,51.5874
2022-03-16,49.8463
2022-03-17,51.7418
2022-03-18,53.1659
2022-03-19,53.1659
2022-03-20,53.1659
2022-03-21,56.1761
2022-03-22,55.3294
2022-03-23,55.27
2022-03-24,57.0135
2022-03-25,57.0135
2022-03-26,57.0135
2022-03-27,57.0135
2022-03-28,55.0627
2022-03-29,56.3825
2022-03-30,58.0421
2022-03-31,57.4522
2022-04-01,59.7336
2022-04-02,59.7336
2022-04-03,59.7336
2022-04-04,59.0581
2022-04-05,59.9024
2022-04-06,60.1855
2022-04-07,59.4259
2022-04-08,60.0958
2022-04-09,60.0958
2022-04-10,60.0958
2022-04-11,58.0045
2022-04-12,59.1901
2022-04-13,62.1239
2022-04-14,61.561
2022-04-15,61.561
2022-04-16,61.561
2022-04-17,61.561
2022-04-18,65.2327
2022-04-19,64.1451
2022-04-20,63.0574
2022-04-21,58.8899
2022-04-22,56.863
2022-04-23,56.863
2022-04-24,56.863
2022-04-25,54.8462
2022-04-26,57.4016
2022-04-27,58.8968
2022-04-28,61.7202
2022-04-29,58.6429
2022-04-30,58.6429
2022-05-01,58.6429
2022-05-02,59.7249
2022-05-03,62.0268
2022-05-04,67.2035
2022-05-05,64.8779
2022-05-06,64.1228
2022-05-07,64.1228
2022-05-08,64.1228
2022-05-09,55.4213
2022-05-10,56.3056
2022-05-11,57.6015
2022-05-12,59.0551
2022-05-13,60.4742
2022-05-14,60.4742
2022-05-15,60.4742
2022-05-16,62.1776
2022-05-17,63.2126
2022-05-18,62.2368
2022-05-19,60.5972
2022-05-20,60.8247
2022-05-21,60.8247
2022-05-22,60.8247
2022-05-23,61.2344
2022-05-24,60.8907
2022-05-25,61.9046
2022-05-26,60.7203
2022-05-27,62.8523
2022-05-28,62.8523
2022-05-29,62.8523
2022-05-30,62.8523
2022-05-31,61.5416
2022-06-01,64.0613
2022-06-02,63.5194
2022-06-03,65.7505
2022-06-04,65.7505
2022-06-05,65.7505
2022-06-06,67.2357
2022-06-07,69.6599
2022-06-08,68.3444
2022-06-09,68.7701
2022-06-10,66.0154
2022-06-11,66.0154
2022-06-12,66.0154
2022-06-13,59.2499
2022-06-14,60.7435
2022-06-15,60.2049
2022-06-16,56.1804
2022-06-17,50.419
2022-06-18,50.419
2022-06-19,50.419
2022-06-20,50.419
2022-06-21,52.8727
2022-06-22,51.9725
2022-06-23,47.0549
2022-06-24,46.2912
2022-06-25,46.2912
2022-06-26,46.2912
2022-06-27,51.4695
2022-06-28,52.0382
2022-06-29,49.4802
2022-06-30,47.9499
2022-07-01,49.4084
2022-07-02,49.4084
2022-07-03,49.4084
2022-07-04,49.4084
2022-07-05,46.0091
2022-07-06,44.5086
2022-07-07,45.9275
2022-07-08,45.0
2022-07-09,45.0
2022-07-10,45.0
2022-07-11,44.4845
2022-07-12,44.3412
2022-07-13,43.0655
2022-07-14,42.3874
2022-07-15,44.9323
2022-07-16,44.9323
2022-07-17,44.9323
2022-07-18,45.8849
2022-07-19,47.133
2022-07-20,47.8554
2022-07-21,44.9436
2022-07-22,44.9265
2022-07-23,44.9265
2022-07-24,44.9265
2022-07-25,47.7307
2022-07-26,47.8519
2022-07-27,50.2008
2022-07-28,50.2793
2022-07-29,52.4327
2022-07-30,52.4327
2022-07-31,52.4327
2022-08-01,51.0521
2022-08-02,53.4013
2022-08-03,52.4975
2022-08-04,47.6294
2022-08-05,47.5567
2022-08-06,47.5567
2022-08-07,47.5567
2022-08-08,47.5567
2022-08-09,50.6027
2022-08-10,51.1085
2022-08-11,54.7922
2022-08-12,55.4519
2022-08-13,55.4519
2022-08-14,55.4519
2022-08-15,52.7886
2022-08-16,52.8992
2022-08-17,54.7973
2022-08-18,56.5227
2022-08-19,56.0054
2022-08-20,56.0054
2022-08-21,56.0054
2022-08-22,56.2933
2022-08-23,57.7587
2022-08-24,57.1065
2022-08-25,58.2445
2022-08-26,57.1246
2022-08-27,57.1246
2022-08-28,57.1246
2022-08-29,58.3579
2022-08-30,53.5973
2022-08-31,53.3721
2022-09-01,49.4993
2022-09-02,52.2286
2022-09-03,52.2286
2022-09-04,52.2286
2022-09-05,52.2286
2022-09-06,54.2273
2022-09-07,54.1834
2022-09-08,53.7564
2022-09-09,55.4207
2022-09-10,55.4207
2022-09-11,55.4207
2022-09-12,54.5798
2022-09-13,52.6959
2022-09-14,51.5951
2022-09-15,49.0427
2022-09-16,47.3586
2022-09-17,47.3586
2022-09-18,47.3586
2022-09-19,48.1448
2022-09-20,50.0841
2022-09-21,48.4236
2022-09-22,50.6583
2022-09-23,45.2616
2022-09-24,45.2616
2022-09-25,45.2616
2022-09-26,44.4219
2022-09-27,48.1485
2022-09-28,51.9545
2022-09-29,50.1362
2022-09-30,50.4724
2022-10-01,50.4724
2022-10-02,50.4724
2022-10-03,53.1587
2022-10-04,55.806
2022-10-05,54.6533
2022-10-06,56.1015
2022-10-07,54.9463
2022-10-08,54.9463
2022-10-09,54.9463
2022-10-10,53.5808
2022-10-11,51.373
2022-10-12,51.1395
2022-10-13,51.8006
2022-10-14,47.7342
2022-10-15,47.7342
2022-10-16,47.7342
2022-10-17,48.9602
2022-10-18,49.7727
2022-10-19,52.3863
2022-10-20,51.7103
2022-10-21,53.1095
2022-10-22,53.1095
2022-10-23,53.1095
2022-10-24,53.0467
2022-10-25,52.1332
2022-10-26,53.1617
2022-10-27,53.9155
2022-10-28,53.4591
2022-10-29,53.4591
2022-10-30,53.4591
2022-10-31,54.0028
2022-11-01,55.6698
2022-11-02,53.2231
2022-11-03,55.7432
2022-11-04,56.6607
2022-11-05,56.6607
2022-11-06,56.6607
2022-11-07,60.7336
2022-11-08,60.2639
2022-11-09,57.4805
2022-11-10,58.6321
2022-11-11,59.8248
2022-11-12,59.8248
2022-11-13,59.8248
2022-11-14,58.4498
2022-11-15,59.7983
2022-11-16,60.5362
2022-11-17,61.7648
2022-11-18,59.6365
2022-11-19,59.6365
2022-11-20,59.6365
2022-11-21,59.3784
2022-11-22,60.834
2022-11-23,58.383
2022-11-24,58.383
2022-11-25,58.2539
2022-11-26,58.2539
2022-11-27,58.2539
2022-11-28,54.8169
2022-11-29,53.1362
2022-11-30,51.4803
2022-12-01,48.8761
2022-12-02,47.0951
2022-12-03,47.0951
2022-12-04,47.0951
2022-12-05,43.9366
2022-12-06,43.2595
2022-12-07,42.5446
2022-12-08,41.6142
2022-12-09,41.4854
2022-12-10,41.4854
2022-12-11,41.4854
2022-12-12,44.5062
2022-12-13,44.0515
2022-12-14,42.2834
2022-12-15,43.2925
2022-12-16,43.0728
2022-12-17,43.0728
2022-12-18,43.0728
2022-12-19,42.3253
2022-12-20,43.504
2022-12-21,44.1086
2022-12-22,42.9207
2022-12-23,47.2247
2022-12-24,47.2247
2022-12-25,47.2247
2022-12-26,47.2247
2022-12-27,47.1333
2022-12-28,44.4852
2022-12-29,46.4217
2022-12-30,46.1293
2022-12-31,46.1293
2023-01-01,46.1293
2023-01-02,46.1293
2023-01-03,43.4709
2023-01-04,43.1755
2023-01-05,41.6288
2023-01-06,40.513
2023-01-07,40.513
2023-01-08,40.513
2023-01-09,40.6625
2023-01-10,40.536
2023-01-11,41.0735
2023-01-12,42.5891
2023-01-13,42.811
2023-01-14,42.811
2023-01-15,42.811
2023-01-16,42.811
2023-01-17,46.047
2023-01-18,45.3392
2023-01-19,47.9969
2023-01-20,46.9731
2023-01-21,46.9731
2023-01-22,46.9731
2023-01-23,48.7422
2023-01-24,49.6257
2023-01-25,48.3465
2023-01-26,50.2777
2023-01-27,47.6899
2023-01-28,47.6899
2023-01-29,47.6899
2023-01-30,46.6075
2023-01-31,48.4952
2023-02-01,47.5709
2023-02-02,46.5188
2023-02-03,45.6616
2023-02-04,45.6616
2023-02-05,45.6616
2023-02-06,44.6769
2023-02-07,46.6084
2023-02-08,45.4325
2023-02-09,44.6999
2023-02-10,49.731
2023-02-11,49.731
2023-02-12,49.731
2023-02-13,49.1316
2023-02-14,49.9926
2023-02-15,49.5736
2023-02-16,47.883
2023-02-17,47.6177
2023-02-18,47.6177
2023-02-19,47.6177
2023-02-20,47.6177
2023-02-21,48.7915
2023-02-22,47.6561
2023-02-23,49.8426
2023-02-24,50.2596
2023-02-25,50.2596
2023-02-26,50.2596
2023-02-27,51.196
2023-02-28,45.0008
2023-03-01,47.0383
2023-03-02,45.9755
2023-03-03,47.0183
2023-03-04,47.0183
2023-03-05,47.0183
2023-03-06,46.6978
2023-03-07,45.8166
2023-03-08,43.5765
2023-03-09,41.614
2023-03-10,40.8835
2023-03-11,40.8835
2023-03-12,40.8835
2023-03-13,37.9998
2023-03-14,38.8389
2023-03-15,36.0406
2023-03-16,40.0682
2023-03-17,39.9263
2023-03-18,39.9263
