,OXY US Equity
2020-05-14,41.057
2020-05-15,41.19
2020-05-16,41.19
2020-05-17,41.19
2020-05-18,43.9175
2020-05-19,42.7685
2020-05-20,44.1084
2020-05-21,42.8691
2020-05-22,42.668
2020-05-23,42.668
2020-05-24,42.668
2020-05-25,42.668
2020-05-26,43.2873
2020-05-27,43.3342
2020-05-28,41.9351
2020-05-29,40.7316
2020-05-30,40.7316
2020-05-31,40.7316
2020-06-01,42.8464
2020-06-02,45.0629
2020-06-03,46.6565
2020-06-04,46.8842
2020-06-05,56.8652
2020-06-06,56.8652
2020-06-07,56.8652
2020-06-08,61.9596
2020-06-09,59.5028
2020-06-10,55.0255
2020-06-11,49.6731
2020-06-12,51.2836
2020-06-13,51.2836
2020-06-14,51.2836
2020-06-15,52.0769
2020-06-16,53.8303
2020-06-17,51.8519
2020-06-18,52.7572
2020-06-19,52.8155
2020-06-20,52.8155
2020-06-21,52.8155
2020-06-22,53.1146
2020-06-23,52.9064
2020-06-24,49.8892
2020-06-25,50.7654
2020-06-26,49.36
2020-06-27,49.36
2020-06-28,49.36
2020-06-29,49.6484
2020-06-30,50.4047
2020-07-01,48.8687
2020-07-02,49.5301
2020-07-03,49.5301
2020-07-04,49.5301
2020-07-05,49.5301
2020-07-06,50.2499
2020-07-07,48.4109
2020-07-08,48.6562
2020-07-09,46.8821
2020-07-10,47.7299
2020-07-11,47.7299
2020-07-12,47.7299
2020-07-13,46.7428
2020-07-14,47.7987
2020-07-15,48.8083
2020-07-16,48.4785
2020-07-17,47.0659
2020-07-18,47.0659
2020-07-19,47.0659
2020-07-20,45.9465
2020-07-21,49.5641
2020-07-22,48.663
2020-07-23,48.4058
2020-07-24,48.2434
2020-07-25,48.2434
2020-07-26,48.2434
2020-07-27,48.1598
2020-07-28,47.4165
2020-07-29,48.9987
2020-07-30,46.3267
2020-07-31,46.2646
2020-08-01,46.2646
2020-08-02,46.2646
2020-08-03,45.2393
2020-08-04,46.4666
2020-08-05,46.9684
2020-08-06,45.8784
2020-08-07,45.8784
2020-08-08,45.8784
2020-08-09,45.8784
2020-08-10,48.5637
2020-08-11,45.5664
2020-08-12,45.0435
2020-08-13,44.3417
2020-08-14,44.4536
2020-08-15,44.4536
2020-08-16,44.4536
2020-08-17,42.8278
2020-08-18,42.9461
2020-08-19,42.6494
2020-08-20,41.687
2020-08-21,41.1383
2020-08-22,41.1383
2020-08-23,41.1383
2020-08-24,42.6355
2020-08-25,42.3689
2020-08-26,41.0415
2020-08-27,41.3181
2020-08-28,41.6368
2020-08-29,41.6368
2020-08-30,41.6368
2020-08-31,40.6473
2020-09-01,39.9918
2020-09-02,39.7875
2020-09-03,40.5337
2020-09-04,39.6247
2020-09-05,39.6247
2020-09-06,39.6247
2020-09-07,39.6247
2020-09-08,36.649
2020-09-09,36.6904
2020-09-10,34.6335
2020-09-11,34.7624
2020-09-12,34.7624
2020-09-13,34.7624
2020-09-14,34.668
2020-09-15,37.0562
2020-09-16,40.905
2020-09-17,41.7762
2020-09-18,41.1767
2020-09-19,41.1767
2020-09-20,41.1767
2020-09-21,40.1549
2020-09-22,39.5625
2020-09-23,37.7255
2020-09-24,38.7357
2020-09-25,37.584
2020-09-26,37.584
2020-09-27,37.584
2020-09-28,38.1277
2020-09-29,37.1512
2020-09-30,37.2462
2020-10-01,36.3093
2020-10-02,37.2495
2020-10-03,37.2495
2020-10-04,37.2495
2020-10-05,40.3192
2020-10-06,39.143
2020-10-07,39.8594
2020-10-08,43.9544
2020-10-09,42.7499
2020-10-10,42.7499
2020-10-11,42.7499
2020-10-12,42.7163
2020-10-13,41.7312
2020-10-14,41.4923
2020-10-15,42.2738
2020-10-16,40.457
2020-10-17,40.457
2020-10-18,40.457
2020-10-19,39.5441
2020-10-20,40.8231
2020-10-21,39.4087
2020-10-22,41.9948
2020-10-23,41.4564
2020-10-24,41.4564
2020-10-25,41.4564
2020-10-26,39.5007
2020-10-27,38.8573
2020-10-28,37.5583
2020-10-29,38.9125
2020-10-30,38.9125
2020-10-31,38.9125
2020-11-01,38.9125
2020-11-02,41.7257
2020-11-03,41.9385
2020-11-04,42.589
2020-11-05,46.0296
2020-11-06,44.1231
2020-11-07,44.1231
2020-11-08,44.1231
2020-11-09,53.6977
2020-11-10,54.2457
2020-11-11,52.2006
2020-11-12,49.8126
2020-11-13,51.7105
2020-11-14,51.7105
2020-11-15,51.7105
2020-11-16,54.9477
2020-11-17,55.9325
2020-11-18,55.414
2020-11-19,57.094
2020-11-20,57.5332
2020-11-21,57.5332
2020-11-22,57.5332
2020-11-23,64.1599
2020-11-24,66.5837
2020-11-25,66.3108
2020-11-26,66.3108
2020-11-27,65.5695
2020-11-28,65.5695
2020-11-29,65.5695
2020-11-30,61.9851
2020-12-01,59.3424
2020-12-02,61.3963
2020-12-03,62.6795
2020-12-04,67.5839
2020-12-05,67.5839
2020-12-06,67.5839
2020-12-07,65.9537
2020-12-08,67.8395
2020-12-09,68.3605
2020-12-10,71.7297
2020-12-11,70.0419
2020-12-12,70.0419
2020-12-13,70.0419
2020-12-14,63.6928
2020-12-15,64.9723
2020-12-16,63.6222
2020-12-17,62.6892
2020-12-18,60.4478
2020-12-19,60.4478
2020-12-20,60.4478
2020-12-21,57.0884
2020-12-22,55.4195
2020-12-23,57.6769
2020-12-24,56.9997
2020-12-25,56.9997
2020-12-26,56.9997
2020-12-27,56.9997
2020-12-28,56.1625
2020-12-29,55.6614
2020-12-30,57.3115
2020-12-31,55.4014
2021-01-01,55.4014
2021-01-02,55.4014
2021-01-03,55.4014
2021-01-04,55.7573
2021-01-05,59.9173
2021-01-06,61.5941
2021-01-07,62.757
2021-01-08,61.1115
2021-01-09,61.1115
2021-01-10,61.1115
2021-01-11,61.1115
2021-01-12,66.0498
2021-01-13,65.0738
2021-01-14,68.2685
2021-01-15,62.5369
2021-01-16,62.5369
2021-01-17,62.5369
2021-01-18,62.5369
2021-01-19,63.6958
2021-01-20,63.5463
2021-01-21,59.2846
2021-01-22,59.1459
2021-01-23,59.1459
2021-01-24,59.1459
2021-01-25,59.1854
2021-01-26,56.0203
2021-01-27,56.4468
2021-01-28,57.2403
2021-01-29,54.7578
2021-01-30,54.7578
2021-01-31,54.7578
2021-02-01,55.4981
2021-02-02,56.2609
2021-02-03,59.0181
2021-02-04,59.5901
2021-02-05,60.1247
2021-02-06,60.1247
2021-02-07,60.1247
2021-02-08,65.3897
2021-02-09,63.0074
2021-02-10,64.5921
2021-02-11,62.7765
2021-02-12,63.4788
2021-02-13,63.4788
2021-02-14,63.4788
2021-02-15,63.4788
2021-02-16,65.2488
2021-02-17,65.6829
2021-02-18,61.42
2021-02-19,61.6684
2021-02-20,61.6684
2021-02-21,61.6684
2021-02-22,63.4928
2021-02-23,62.2951
2021-02-24,65.7211
2021-02-25,61.8196
2021-02-26,61.4449
2021-02-27,61.4449
2021-02-28,61.4449
2021-03-01,63.1449
2021-03-02,63.4364
2021-03-03,64.7809
2021-03-04,66.6536
2021-03-05,68.5113
2021-03-06,68.5113
2021-03-07,68.5113
2021-03-08,64.4349
2021-03-09,61.5535
2021-03-10,62.6584
2021-03-11,65.0306
2021-03-12,64.1202
2021-03-13,64.1202
2021-03-14,64.1202
2021-03-15,60.7756
2021-03-16,58.1114
2021-03-17,59.5246
2021-03-18,54.2575
2021-03-19,56.6825
2021-03-20,56.6825
2021-03-21,56.6825
2021-03-22,55.3694
2021-03-23,53.6225
2021-03-24,54.426
2021-03-25,53.689
2021-03-26,55.5236
2021-03-27,55.5236
2021-03-28,55.5236
2021-03-29,53.9387
2021-03-30,54.5218
2021-03-31,53.0277
2021-04-01,54.4111
2021-04-02,54.4111
2021-04-03,54.4111
2021-04-04,54.4111
2021-04-05,50.2418
2021-04-06,50.3179
2021-04-07,50.2186
2021-04-08,49.0763
2021-04-09,48.7942
2021-04-10,48.7942
2021-04-11,48.7942
2021-04-12,48.0596
2021-04-13,48.1941
2021-04-14,50.9529
2021-04-15,49.4607
2021-04-16,48.4399
2021-04-17,48.4399
2021-04-18,48.4399
2021-04-19,48.8043
2021-04-20,45.9887
2021-04-21,48.837
2021-04-22,48.1023
2021-04-23,49.3413
2021-04-24,49.3413
2021-04-25,49.3413
2021-04-26,49.9037
2021-04-27,50.3372
2021-04-28,52.5929
2021-04-29,52.2043
2021-04-30,50.7969
2021-05-01,50.7969
2021-05-02,50.7969
2021-05-03,52.5756
2021-05-04,51.8791
2021-05-05,54.5275
2021-05-06,53.5036
2021-05-07,55.1165
2021-05-08,55.1165
2021-05-09,55.1165
2021-05-10,53.1574
2021-05-11,48.2544
2021-05-12,49.6053
2021-05-13,46.5978
2021-05-14,49.7074
2021-05-15,49.7074
2021-05-16,49.7074
2021-05-17,52.3702
2021-05-18,51.2389
2021-05-19,49.5359
2021-05-20,49.2818
2021-05-21,49.6603
2021-05-22,49.6603
2021-05-23,49.6603
2021-05-24,50.3814
2021-05-25,48.5383
2021-05-26,50.0818
2021-05-27,51.8222
2021-05-28,51.5599
2021-05-29,51.5599
2021-05-30,51.5599
2021-05-31,51.5599
2021-06-01,56.7288
2021-06-02,58.1283
2021-06-03,58.2203
2021-06-04,57.8522
2021-06-05,57.8522
2021-06-06,57.8522
2021-06-07,57.8916
2021-06-08,57.9525
2021-06-09,55.6483
2021-06-10,55.5932
2021-06-11,55.5932
2021-06-12,55.5932
2021-06-13,55.5932
2021-06-14,55.4464
2021-06-15,57.5796
2021-06-16,60.434
2021-06-17,53.934
2021-06-18,53.3456
2021-06-19,53.3456
2021-06-20,53.3456
2021-06-21,56.5641
2021-06-22,57.5864
2021-06-23,59.4265
2021-06-24,60.8685
2021-06-25,62.9138
2021-06-26,62.9138
2021-06-27,62.9138
2021-06-28,58.4063
2021-06-29,58.5168
2021-06-30,58.4365
2021-07-01,61.3439
2021-07-02,60.572
2021-07-03,60.572
2021-07-04,60.572
2021-07-05,60.572
2021-07-06,55.2548
2021-07-07,52.866
2021-07-08,53.2315
2021-07-09,54.41
2021-07-10,54.41
2021-07-11,54.41
2021-07-12,53.8054
2021-07-13,53.9958
2021-07-14,48.7954
2021-07-15,47.5325
2021-07-16,44.9453
2021-07-17,44.9453
2021-07-18,44.9453
2021-07-19,42.8504
2021-07-20,44.1723
2021-07-21,48.2474
2021-07-22,47.9076
2021-07-23,47.0408
2021-07-24,47.0408
2021-07-25,47.0408
2021-07-26,48.2571
2021-07-27,46.4977
2021-07-28,47.9584
2021-07-29,47.7058
2021-07-30,46.2768
2021-07-31,46.2768
2021-08-01,46.2768
2021-08-02,45.6322
2021-08-03,47.2029
2021-08-04,45.6262
2021-08-05,46.8667
2021-08-06,47.3636
2021-08-07,47.3636
2021-08-08,47.3636
2021-08-09,45.6416
2021-08-10,47.2935
2021-08-11,48.7318
2021-08-12,48.8065
2021-08-13,46.293
2021-08-14,46.293
2021-08-15,46.293
2021-08-16,44.1167
2021-08-17,42.6443
2021-08-18,41.3766
2021-08-19,38.8009
2021-08-20,38.5454
2021-08-21,38.5454
2021-08-22,38.5454
2021-08-23,42.7778
2021-08-24,45.1187
2021-08-25,45.7494
2021-08-26,44.4186
2021-08-27,48.5019
2021-08-28,48.5019
2021-08-29,48.5019
2021-08-30,47.6083
2021-08-31,48.6584
2021-09-01,47.2987
2021-09-02,50.7963
2021-09-03,49.3068
2021-09-04,49.3068
2021-09-05,49.3068
2021-09-06,49.3068
2021-09-07,48.7246
2021-09-08,47.0661
2021-09-09,47.4854
2021-09-10,47.2803
2021-09-11,47.2803
2021-09-12,47.2803
2021-09-13,51.3168
2021-09-14,50.4318
2021-09-15,53.9821
2021-09-16,52.6413
2021-09-17,51.6994
2021-09-18,51.6994
2021-09-19,51.6994
2021-09-20,48.3491
2021-09-21,48.2384
2021-09-22,51.2857
2021-09-23,53.8615
2021-09-24,54.1517
2021-09-25,54.1517
2021-09-26,54.1517
2021-09-27,58.2105
2021-09-28,57.4801
2021-09-29,57.726
2021-09-30,56.5545
2021-10-01,59.5197
2021-10-02,59.5197
2021-10-03,59.5197
2021-10-04,60.6865
2021-10-05,62.3208
2021-10-06,60.2429
2021-10-07,61.0797
2021-10-08,63.0095
2021-10-09,63.0095
2021-10-10,63.0095
2021-10-11,62.3421
2021-10-12,61.2791
2021-10-13,59.2706
2021-10-14,58.4829
2021-10-15,57.582
2021-10-16,57.582
2021-10-17,57.582
2021-10-18,60.0331
2021-10-19,60.0519
2021-10-20,60.8521
2021-10-21,59.216
2021-10-22,61.3833
2021-10-23,61.3833
2021-10-24,61.3833
2021-10-25,63.6636
2021-10-26,63.903
2021-10-27,58.0804
2021-10-28,59.0729
2021-10-29,58.2651
2021-10-30,58.2651
2021-10-31,58.2651
2021-11-01,60.6407
2021-11-02,59.4108
2021-11-03,58.031
2021-11-04,57.7589
2021-11-05,56.8489
2021-11-06,56.8489
2021-11-07,56.8489
2021-11-08,58.6266
2021-11-09,57.0885
2021-11-10,52.1477
2021-11-11,52.8079
2021-11-12,52.7076
2021-11-13,52.7076
2021-11-14,52.7076
2021-11-15,52.4499
2021-11-16,52.0812
2021-11-17,49.3148
2021-11-18,49.0156
2021-11-19,45.4051
2021-11-20,45.4051
2021-11-21,45.4051
2021-11-22,47.7369
2021-11-23,52.2634
2021-11-24,52.4641
2021-11-25,52.4641
2021-11-26,47.1959
2021-11-27,47.1959
2021-11-28,47.1959
2021-11-29,48.0371
2021-11-30,47.1521
2021-12-01,45.6661
2021-12-02,47.3815
2021-12-03,46.3225
2021-12-04,46.3225
2021-12-05,46.3225
2021-12-06,47.9913
2021-12-07,50.9602
2021-12-08,50.1504
2021-12-09,48.9544
2021-12-10,50.2064
2021-12-11,50.2064
2021-12-12,50.2064
2021-12-13,46.759
2021-12-14,45.7255
2021-12-15,45.2609
2021-12-16,44.9602
2021-12-17,44.2219
2021-12-18,44.2219
2021-12-19,44.2219
2021-12-20,41.9979
2021-12-21,46.2701
2021-12-22,47.0668
2021-12-23,46.9094
2021-12-24,46.9094
2021-12-25,46.9094
2021-12-26,46.9094
2021-12-27,48.9043
2021-12-28,48.5223
2021-12-29,47.9891
2021-12-30,47.2806
2021-12-31,47.3361
2022-01-01,47.3361
2022-01-02,47.3361
2022-01-03,52.6683
2022-01-04,57.6408
2022-01-05,53.692
2022-01-06,55.5961
2022-01-07,56.4732
2022-01-08,56.4732
2022-01-09,56.4732
2022-01-10,54.4222
2022-01-11,58.7537
2022-01-12,58.8409
2022-01-13,57.336
2022-01-14,59.7498
2022-01-15,59.7498
2022-01-16,59.7498
2022-01-17,59.7498
2022-01-18,60.6309
2022-01-19,60.1074
2022-01-20,57.8346
2022-01-21,54.9058
2022-01-22,54.9058
2022-01-23,54.9058
2022-01-24,55.4119
2022-01-25,60.3042
2022-01-26,60.772
2022-01-27,61.0991
2022-01-28,61.6124
2022-01-29,61.6124
2022-01-30,61.6124
2022-01-31,61.7806
2022-02-01,64.3961
2022-02-02,64.9022
2022-02-03,65.4867
2022-02-04,66.6945
2022-02-05,66.6945
2022-02-06,66.6945
2022-02-07,66.9933
2022-02-08,62.2295
2022-02-09,63.7642
2022-02-10,64.3634
2022-02-11,67.7068
2022-02-12,67.7068
2022-02-13,67.7068
2022-02-14,63.0507
2022-02-15,59.7016
2022-02-16,59.2299
2022-02-17,59.5768
2022-02-18,58.8369
2022-02-19,58.8369
2022-02-20,58.8369
2022-02-21,58.8369
2022-02-22,55.8702
2022-02-23,56.5465
2022-02-24,56.9706
2022-02-25,56.524
2022-02-26,56.524
2022-02-27,56.524
2022-02-28,64.5039
2022-03-01,68.2059
2022-03-02,69.8836
2022-03-03,68.418
2022-03-04,75.5921
2022-03-05,75.5921
2022-03-06,75.5921
2022-03-07,73.9981
2022-03-08,72.3984
2022-03-09,74.6095
2022-03-10,75.0396
2022-03-11,74.6658
2022-03-12,74.6658
2022-03-13,74.6658
2022-03-14,69.9401
2022-03-15,67.9421
2022-03-16,65.1452
2022-03-17,69.3939
2022-03-18,66.4399
2022-03-19,66.4399
2022-03-20,66.4399
2022-03-21,69.9668
2022-03-22,67.9023
2022-03-23,68.0501
2022-03-24,64.824
2022-03-25,65.5989
2022-03-26,65.5989
2022-03-27,65.5989
2022-03-28,62.5264
2022-03-29,62.6575
2022-03-30,63.2691
2022-03-31,62.14
2022-04-01,63.3912
2022-04-02,63.3912
2022-04-03,63.3912
2022-04-04,62.889
2022-04-05,59.7229
2022-04-06,60.1043
2022-04-07,61.6658
2022-04-08,65.3266
2022-04-09,65.3266
2022-04-10,65.3266
2022-04-11,59.7663
2022-04-12,60.8502
2022-04-13,61.2748
2022-04-14,60.8764
2022-04-15,60.8764
2022-04-16,60.8764
2022-04-17,60.8764
2022-04-18,62.6956
2022-04-19,61.2585
2022-04-20,62.2442
2022-04-21,59.0097
2022-04-22,55.6119
2022-04-23,55.6119
2022-04-24,55.6119
2022-04-25,53.5116
2022-04-26,53.3889
2022-04-27,54.2249
2022-04-28,55.7601
2022-04-29,53.2703
2022-04-30,53.2703
2022-05-01,53.2703
2022-05-02,56.5883
2022-05-03,57.5024
2022-05-04,59.6794
2022-05-05,60.3291
2022-05-06,62.622
2022-05-07,62.622
2022-05-08,62.622
2022-05-09,53.9752
2022-05-10,55.3844
2022-05-11,55.997
2022-05-12,55.0007
2022-05-13,59.1527
2022-05-14,59.1527
2022-05-15,59.1527
2022-05-16,61.878
2022-05-17,62.0364
2022-05-18,57.9182
2022-05-19,57.549
2022-05-20,56.7783
2022-05-21,56.7783
2022-05-22,56.7783
2022-05-23,58.5503
2022-05-24,58.1507
2022-05-25,59.2362
2022-05-26,61.0343
2022-05-27,62.6845
2022-05-28,62.6845
2022-05-29,62.6845
2022-05-30,62.6845
2022-05-31,60.8076
2022-06-01,61.6581
2022-06-02,60.2924
2022-06-03,61.0806
2022-06-04,61.0806
2022-06-05,61.0806
2022-06-06,60.231
2022-06-07,61.0066
2022-06-08,59.0792
2022-06-09,54.696
2022-06-10,53.2566
2022-06-11,53.2566
2022-06-12,53.2566
2022-06-13,49.1316
2022-06-14,51.3139
2022-06-15,49.5526
2022-06-16,46.3946
2022-06-17,45.4194
2022-06-18,45.4194
2022-06-19,45.4194
2022-06-20,45.4194
2022-06-21,47.6264
2022-06-22,45.7898
2022-06-23,46.1173
2022-06-24,47.5815
2022-06-25,47.5815
2022-06-26,47.5815
2022-06-27,48.966
2022-06-28,51.6556
2022-06-29,49.1658
2022-06-30,48.9601
2022-07-01,50.4803
2022-07-02,50.4803
2022-07-03,50.4803
2022-07-04,50.4803
2022-07-05,49.1882
2022-07-06,49.1882
2022-07-07,51.5435
2022-07-08,50.7191
2022-07-09,50.7191
2022-07-10,50.7191
2022-07-11,49.5407
2022-07-12,47.4104
2022-07-13,48.0976
2022-07-14,47.318
2022-07-15,48.9425
2022-07-16,48.9425
2022-07-17,48.9425
2022-07-18,50.3758
2022-07-19,53.186
2022-07-20,53.8978
2022-07-21,52.156
2022-07-22,51.1196
2022-07-23,51.1196
2022-07-24,51.1196
2022-07-25,54.4561
2022-07-26,51.8964
2022-07-27,52.5958
2022-07-28,52.4403
2022-07-29,55.4665
2022-07-30,55.4665
2022-07-31,55.4665
2022-08-01,54.8627
2022-08-02,54.6614
2022-08-03,50.1091
2022-08-04,46.6251
2022-08-05,48.2592
2022-08-06,48.2592
2022-08-07,48.2592
2022-08-08,49.3257
2022-08-09,51.6956
2022-08-10,52.1353
2022-08-11,54.8114
2022-08-12,54.8483
2022-08-13,54.8483
2022-08-14,54.8483
2022-08-15,53.2837
2022-08-16,52.3611
2022-08-17,51.7579
2022-08-18,53.7091
2022-08-19,59.4088
2022-08-20,59.4088
2022-08-21,59.4088
2022-08-22,56.8555
2022-08-23,60.5497
2022-08-24,61.3551
2022-08-25,60.8616
2022-08-26,59.7857
2022-08-27,59.7857
2022-08-28,59.7857
2022-08-29,61.094
2022-08-30,57.4212
2022-08-31,56.3325
2022-09-01,53.625
2022-09-02,53.9508
2022-09-03,53.9508
2022-09-04,53.9508
2022-09-05,53.9508
2022-09-06,52.0195
2022-09-07,50.5824
2022-09-08,49.7778
2022-09-09,50.8935
2022-09-10,50.8935
2022-09-11,50.8935
2022-09-12,52.0538
2022-09-13,50.5382
2022-09-14,52.366
2022-09-15,50.1895
2022-09-16,49.5035
2022-09-17,49.5035
2022-09-18,49.5035
2022-09-19,49.7854
2022-09-20,49.3631
2022-09-21,47.689
2022-09-22,46.8669
2022-09-23,43.7919
2022-09-24,43.7919
2022-09-25,43.7919
2022-09-26,43.0043
2022-09-27,43.8039
2022-09-28,47.199
2022-09-29,47.989
2022-09-30,47.2987
2022-10-01,47.2987
2022-10-02,47.2987
2022-10-03,50.2277
2022-10-04,52.4383
2022-10-05,54.0106
2022-10-06,56.6185
2022-10-07,55.7885
2022-10-08,55.7885
2022-10-09,55.7885
2022-10-10,51.1659
2022-10-11,49.5367
2022-10-12,50.6343
2022-10-13,53.4378
2022-10-14,52.0414
2022-10-15,52.0414
2022-10-16,52.0414
2022-10-17,52.7001
2022-10-18,53.1116
2022-10-19,53.7849
2022-10-20,54.1754
2022-10-21,56.5235
2022-10-22,56.5235
2022-10-23,56.5235
2022-10-24,55.9939
2022-10-25,56.2503
2022-10-26,57.6541
2022-10-27,56.7972
2022-10-28,56.7569
2022-10-29,56.7569
2022-10-30,56.7569
2022-10-31,57.5459
2022-11-01,58.7745
2022-11-02,55.0653
2022-11-03,56.1882
2022-11-04,57.343
2022-11-05,57.343
2022-11-06,57.343
2022-11-07,59.9962
2022-11-08,58.4094
2022-11-09,50.1108
2022-11-10,52.681
2022-11-11,56.205
2022-11-12,56.205
2022-11-13,56.205
2022-11-14,55.0484
2022-11-15,56.0726
2022-11-16,53.3395
2022-11-17,52.8386
2022-11-18,52.6102
2022-11-19,52.6102
2022-11-20,52.6102
2022-11-21,50.8145
2022-11-22,53.9307
2022-11-23,52.157
2022-11-24,52.157
2022-11-25,51.269
2022-11-26,51.269
2022-11-27,51.269
2022-11-28,49.156
2022-11-29,50.0698
2022-11-30,50.4675
2022-12-01,49.7236
2022-12-02,49.0836
2022-12-03,49.0836
2022-12-04,49.0836
2022-12-05,47.1166
2022-12-06,44.8836
2022-12-07,44.6961
2022-12-08,44.4534
2022-12-09,43.4546
2022-12-10,43.4546
2022-12-11,43.4546
2022-12-12,45.3095
2022-12-13,45.632
2022-12-14,44.9735
2022-12-15,44.399
2022-12-16,43.6995
2022-12-17,43.6995
2022-12-18,43.6995
2022-12-19,43.5642
2022-12-20,43.5178
2022-12-21,45.5592
2022-12-22,43.2636
2022-12-23,46.3773
2022-12-24,46.3773
2022-12-25,46.3773
2022-12-26,46.3773
2022-12-27,46.91
2022-12-28,44.2192
2022-12-29,44.5119
2022-12-30,45.5609
2022-12-31,45.5609
2023-01-01,45.5609
2023-01-02,45.5609
2023-01-03,43.2498
2023-01-04,43.3418
2023-01-05,45.0458
2023-01-06,47.3056
2023-01-07,47.3056
2023-01-08,47.3056
2023-01-09,47.7847
2023-01-10,47.8887
2023-01-11,47.8043
2023-01-12,50.2963
2023-01-13,49.6572
2023-01-14,49.6572
2023-01-15,49.6572
2023-01-16,49.6572
2023-01-17,48.7773
2023-01-18,48.3269
2023-01-19,50.3048
2023-01-20,52.1831
2023-01-21,52.1831
2023-01-22,52.1831
2023-01-23,51.5171
2023-01-24,48.2976
2023-01-25,48.4425
2023-01-26,52.385
2023-01-27,51.5129
2023-01-28,51.5129
2023-01-29,51.5129
2023-01-30,47.8985
2023-01-31,48.914
2023-02-01,47.0595
2023-02-02,45.6305
2023-02-03,43.9807
2023-02-04,43.9807
2023-02-05,43.9807
2023-02-06,44.5038
2023-02-07,49.3208
2023-02-08,48.3668
2023-02-09,47.3348
2023-02-10,50.9395
2023-02-11,50.9395
2023-02-12,50.9395
2023-02-13,49.6801
2023-02-14,51.9137
2023-02-15,47.1954
2023-02-16,46.685
2023-02-17,44.483
2023-02-18,44.483
2023-02-19,44.483
2023-02-20,44.483
2023-02-21,43.3943
2023-02-22,41.7675
2023-02-23,43.03
2023-02-24,42.7424
2023-02-25,42.7424
2023-02-26,42.7424
2023-02-27,42.7178
2023-02-28,42.2149
2023-03-01,44.1698
2023-03-02,45.1054
2023-03-03,46.7216
2023-03-04,46.7216
2023-03-05,46.7216
2023-03-06,47.4242
2023-03-07,46.2074
2023-03-08,48.3544
2023-03-09,46.276
2023-03-10,45.2765
2023-03-11,45.2765
2023-03-12,45.2765
2023-03-13,44.2732
2023-03-14,46.0837
2023-03-15,41.5337
2023-03-16,45.2301
2023-03-17,44.5024
2023-03-18,44.5024
2023-03-19,44.5024
