,VRTX US Equity
2020-09-27,48.8269
2020-09-28,48.6522
2020-09-29,49.7191
2020-09-30,50.466
2020-10-01,51.0438
2020-10-02,45.9716
2020-10-03,45.9716
2020-10-04,45.9716
2020-10-05,49.3242
2020-10-06,46.4106
2020-10-07,48.3212
2020-10-08,49.3668
2020-10-09,49.9161
2020-10-10,49.9161
2020-10-11,49.9161
2020-10-12,51.6914
2020-10-13,52.2524
2020-10-14,50.372
2020-10-15,34.6977
2020-10-16,35.7288
2020-10-17,35.7288
2020-10-18,35.7288
2020-10-19,36.6272
2020-10-20,35.3707
2020-10-21,34.7185
2020-10-22,34.4481
2020-10-23,35.0518
2020-10-24,35.0518
2020-10-25,35.0518
2020-10-26,34.0927
2020-10-27,36.1489
2020-10-28,35.2791
2020-10-29,34.9783
2020-10-30,35.5552
2020-10-31,35.5552
2020-11-01,35.5552
2020-11-02,35.3295
2020-11-03,36.9681
2020-11-04,38.675
2020-11-05,40.5267
2020-11-06,40.8633
2020-11-07,40.8633
2020-11-08,40.8633
2020-11-09,41.955
2020-11-10,39.7401
2020-11-11,40.3353
2020-11-12,41.0346
2020-11-13,44.1074
2020-11-14,44.1074
2020-11-15,44.1074
2020-11-16,43.699
2020-11-17,43.2647
2020-11-18,41.1308
2020-11-19,39.7857
2020-11-20,41.2558
2020-11-21,41.2558
2020-11-22,41.2558
2020-11-23,42.4491
2020-11-24,41.9946
2020-11-25,42.7354
2020-11-26,42.7354
2020-11-27,46.5363
2020-11-28,46.5363
2020-11-29,46.5363
2020-11-30,46.9761
2020-12-01,48.0598
2020-12-02,46.6669
2020-12-03,46.7423
2020-12-04,47.3985
2020-12-05,47.3985
2020-12-06,47.3985
2020-12-07,46.8792
2020-12-08,48.1705
2020-12-09,45.8996
2020-12-10,45.7604
2020-12-11,45.8254
2020-12-12,45.8254
2020-12-13,45.8254
2020-12-14,47.7966
2020-12-15,48.1319
2020-12-16,49.7519
2020-12-17,52.012
2020-12-18,51.9115
2020-12-19,51.9115
2020-12-20,51.9115
2020-12-21,50.8103
2020-12-22,50.9838
2020-12-23,51.4595
2020-12-24,50.7121
2020-12-25,50.7121
2020-12-26,50.7121
2020-12-27,50.7121
2020-12-28,49.6367
2020-12-29,50.1967
2020-12-30,49.7423
2020-12-31,51.7825
2021-01-01,51.7825
2021-01-02,51.7825
2021-01-03,51.7825
2021-01-04,47.9786
2021-01-05,47.5343
2021-01-06,46.5222
2021-01-07,50.0825
2021-01-08,52.2402
2021-01-09,52.2402
2021-01-10,52.2402
2021-01-11,50.9293
2021-01-12,48.1439
2021-01-13,46.9914
2021-01-14,46.4965
2021-01-15,46.2038
2021-01-16,46.2038
2021-01-17,46.2038
2021-01-18,46.2038
2021-01-19,49.8489
2021-01-20,52.3636
2021-01-21,53.3438
2021-01-22,52.7363
2021-01-23,52.7363
2021-01-24,52.7363
2021-01-25,54.6302
2021-01-26,52.4838
2021-01-27,46.1512
2021-01-28,48.6301
2021-01-29,48.1704
2021-01-30,48.1704
2021-01-31,48.1704
2021-02-01,49.5528
2021-02-02,43.16
2021-02-03,40.7745
2021-02-04,42.1896
2021-02-05,42.9955
2021-02-06,42.9955
2021-02-07,42.9955
2021-02-08,42.6424
2021-02-09,42.4197
2021-02-10,41.8889
2021-02-11,41.0506
2021-02-12,43.069
2021-02-13,43.069
2021-02-14,43.069
2021-02-15,43.069
2021-02-16,41.504
2021-02-17,44.0981
2021-02-18,41.9869
2021-02-19,40.8543
2021-02-20,40.8543
2021-02-21,40.8543
2021-02-22,45.177
2021-02-23,45.9389
2021-02-24,46.2522
2021-02-25,44.4493
2021-02-26,44.2602
2021-02-27,44.2602
2021-02-28,44.2602
2021-03-01,43.299
2021-03-02,44.2684
2021-03-03,42.6432
2021-03-04,42.3544
2021-03-05,44.8455
2021-03-06,44.8455
2021-03-07,44.8455
2021-03-08,45.7712
2021-03-09,46.0405
2021-03-10,46.1908
2021-03-11,46.7188
2021-03-12,46.2709
2021-03-13,46.2709
2021-03-14,46.2709
2021-03-15,49.5187
2021-03-16,49.1376
2021-03-17,48.0306
2021-03-18,45.9453
2021-03-19,47.6824
2021-03-20,47.6824
2021-03-21,47.6824
2021-03-22,49.3419
2021-03-23,46.4033
2021-03-24,45.3091
2021-03-25,45.8376
2021-03-26,47.3023
2021-03-27,47.3023
2021-03-28,47.3023
2021-03-29,48.6076
2021-03-30,46.4678
2021-03-31,47.6846
2021-04-01,46.6173
2021-04-02,46.6173
2021-04-03,46.6173
2021-04-04,46.6173
2021-04-05,48.0984
2021-04-06,48.0863
2021-04-07,46.5236
2021-04-08,45.09
2021-04-09,47.2074
2021-04-10,47.2074
2021-04-11,47.2074
2021-04-12,47.3783
2021-04-13,48.978
2021-04-14,49.7811
2021-04-15,52.3686
2021-04-16,51.1933
2021-04-17,51.1933
2021-04-18,51.1933
2021-04-19,51.0477
2021-04-20,51.7105
2021-04-21,51.4166
2021-04-22,48.7097
2021-04-23,50.0904
2021-04-24,50.0904
2021-04-25,50.0904
2021-04-26,49.4237
2021-04-27,48.3922
2021-04-28,46.949
2021-04-29,45.8317
2021-04-30,50.5922
2021-05-01,50.5922
2021-05-02,50.5922
2021-05-03,50.4114
2021-05-04,48.2027
2021-05-05,47.5218
2021-05-06,47.024
2021-05-07,48.4788
2021-05-08,48.4788
2021-05-09,48.4788
2021-05-10,46.9573
2021-05-11,47.0388
2021-05-12,46.8008
2021-05-13,48.2155
2021-05-14,50.4518
2021-05-15,50.4518
2021-05-16,50.4518
2021-05-17,49.8504
2021-05-18,48.473
2021-05-19,47.9942
2021-05-20,50.184
2021-05-21,47.6081
2021-05-22,47.6081
2021-05-23,47.6081
2021-05-24,45.9137
2021-05-25,44.1061
2021-05-26,42.7199
2021-05-27,43.2004
2021-05-28,44.4482
2021-05-29,44.4482
2021-05-30,44.4482
2021-05-31,44.4482
2021-06-01,45.4253
2021-06-02,46.095
2021-06-03,46.8269
2021-06-04,45.8074
2021-06-05,45.8074
2021-06-06,45.8074
2021-06-07,45.1654
2021-06-08,47.1268
2021-06-09,49.4347
2021-06-10,52.2811
2021-06-11,36.5385
2021-06-12,36.5385
2021-06-13,36.5385
2021-06-14,37.9863
2021-06-15,35.2607
2021-06-16,34.6086
2021-06-17,35.3359
2021-06-18,35.0991
2021-06-19,35.0991
2021-06-20,35.0991
2021-06-21,35.0277
2021-06-22,36.0769
2021-06-23,35.3947
2021-06-24,39.2835
2021-06-25,41.2693
2021-06-26,41.2693
2021-06-27,41.2693
2021-06-28,44.0158
2021-06-29,43.3885
2021-06-30,47.0303
2021-07-01,47.4485
2021-07-02,46.3583
2021-07-03,46.3583
2021-07-04,46.3583
2021-07-05,46.3583
2021-07-06,46.0372
2021-07-07,45.3346
2021-07-08,44.5059
2021-07-09,44.8562
2021-07-10,44.8562
2021-07-11,44.8562
2021-07-12,45.0102
2021-07-13,45.0029
2021-07-14,44.6768
2021-07-15,46.6758
2021-07-16,48.5887
2021-07-17,48.5887
2021-07-18,48.5887
2021-07-19,46.2083
2021-07-20,44.225
2021-07-21,44.0216
2021-07-22,43.8353
2021-07-23,47.9203
2021-07-24,47.9203
2021-07-25,47.9203
2021-07-26,46.6892
2021-07-27,50.0065
2021-07-28,49.5106
2021-07-29,48.0087
2021-07-30,49.0404
2021-07-31,49.0404
2021-08-01,49.0404
2021-08-02,46.45
2021-08-03,47.959
2021-08-04,47.5901
2021-08-05,50.5014
2021-08-06,48.5959
2021-08-07,48.5959
2021-08-08,48.5959
2021-08-09,48.3762
2021-08-10,45.285
2021-08-11,44.3839
2021-08-12,44.0542
2021-08-13,43.7106
2021-08-14,43.7106
2021-08-15,43.7106
2021-08-16,41.2063
2021-08-17,47.9979
2021-08-18,45.3362
2021-08-19,45.5659
2021-08-20,46.2668
2021-08-21,46.2668
2021-08-22,46.2668
2021-08-23,48.4291
2021-08-24,49.5251
2021-08-25,50.8256
2021-08-26,48.345
2021-08-27,49.7214
2021-08-28,49.7214
2021-08-29,49.7214
2021-08-30,49.371
2021-08-31,50.0485
2021-09-01,47.4615
2021-09-02,49.2533
2021-09-03,48.2949
2021-09-04,48.2949
2021-09-05,48.2949
2021-09-06,48.2949
2021-09-07,43.8784
2021-09-08,43.2972
2021-09-09,41.0733
2021-09-10,41.528
2021-09-11,41.528
2021-09-12,41.528
2021-09-13,43.5463
2021-09-14,41.9374
2021-09-15,42.3665
2021-09-16,41.1364
2021-09-17,42.3177
2021-09-18,42.3177
2021-09-19,42.3177
2021-09-20,40.4761
2021-09-21,40.6082
2021-09-22,39.5394
2021-09-23,40.409
2021-09-24,39.3522
2021-09-25,39.3522
2021-09-26,39.3522
2021-09-27,39.2088
2021-09-28,37.9157
2021-09-29,38.6329
2021-09-30,38.0246
2021-10-01,37.2641
2021-10-02,37.2641
2021-10-03,37.2641
2021-10-04,35.1983
2021-10-05,34.9334
2021-10-06,39.6325
2021-10-07,38.9681
2021-10-08,38.165
2021-10-09,38.165
2021-10-10,38.165
2021-10-11,38.9365
2021-10-12,39.7026
2021-10-13,41.0743
2021-10-14,41.7536
2021-10-15,41.6383
2021-10-16,41.6383
2021-10-17,41.6383
2021-10-18,40.7695
2021-10-19,46.2804
2021-10-20,46.3699
2021-10-21,48.1585
2021-10-22,44.7164
2021-10-23,44.7164
2021-10-24,44.7164
2021-10-25,46.3498
2021-10-26,45.4798
2021-10-27,42.6615
2021-10-28,43.8799
2021-10-29,47.0943
2021-10-30,47.0943
2021-10-31,47.0943
2021-11-01,47.5924
2021-11-02,43.9493
2021-11-03,51.3382
2021-11-04,55.4129
2021-11-05,54.1713
2021-11-06,54.1713
2021-11-07,54.1713
2021-11-08,53.6049
2021-11-09,52.5595
2021-11-10,49.7594
2021-11-11,48.0602
2021-11-12,49.3067
2021-11-13,49.3067
2021-11-14,49.3067
2021-11-15,48.9388
2021-11-16,50.2516
2021-11-17,50.179
2021-11-18,47.6497
2021-11-19,45.5346
2021-11-20,45.5346
2021-11-21,45.5346
2021-11-22,44.422
2021-11-23,49.3823
2021-11-24,48.8679
2021-11-25,48.8679
2021-11-26,46.6824
2021-11-27,46.6824
2021-11-28,46.6824
2021-11-29,52.1313
2021-11-30,49.5827
2021-12-01,60.86
2021-12-02,60.4341
2021-12-03,59.9293
2021-12-04,59.9293
2021-12-05,59.9293
2021-12-06,60.5943
2021-12-07,60.6807
2021-12-08,61.4406
2021-12-09,62.4137
2021-12-10,62.0985
2021-12-11,62.0985
2021-12-12,62.0985
2021-12-13,62.1494
2021-12-14,62.7751
2021-12-15,63.8472
2021-12-16,64.6714
2021-12-17,65.7256
2021-12-18,65.7256
2021-12-19,65.7256
2021-12-20,66.1959
2021-12-21,67.8685
2021-12-22,69.8835
2021-12-23,70.1988
2021-12-24,70.1988
2021-12-25,70.1988
2021-12-26,70.1988
2021-12-27,68.9794
2021-12-28,68.5246
2021-12-29,69.236
2021-12-30,68.2374
2021-12-31,65.0575
2022-01-01,65.0575
2022-01-02,65.0575
2022-01-03,66.7075
2022-01-04,65.9706
2022-01-05,65.4792
2022-01-06,65.6177
2022-01-07,65.7413
2022-01-08,65.7413
2022-01-09,65.7413
2022-01-10,67.035
2022-01-11,68.3195
2022-01-12,68.3069
2022-01-13,68.5702
2022-01-14,72.5764
2022-01-15,72.5764
2022-01-16,72.5764
2022-01-17,72.5764
2022-01-18,68.9425
2022-01-19,68.6689
2022-01-20,66.0403
2022-01-21,65.4245
2022-01-22,65.4245
2022-01-23,65.4245
2022-01-24,66.4028
2022-01-25,63.4211
2022-01-26,62.8193
2022-01-27,63.9153
2022-01-28,71.7027
2022-01-29,71.7027
2022-01-30,71.7027
2022-01-31,71.7155
2022-02-01,72.8219
2022-02-02,75.7909
2022-02-03,66.466
2022-02-04,64.9589
2022-02-05,64.9589
2022-02-06,64.9589
2022-02-07,65.5458
2022-02-08,63.5798
2022-02-09,65.1193
2022-02-10,58.6319
2022-02-11,57.2194
2022-02-12,57.2194
2022-02-13,57.2194
2022-02-14,55.3837
2022-02-15,56.5651
2022-02-16,57.816
2022-02-17,55.7063
2022-02-18,53.576
2022-02-19,53.576
2022-02-20,53.576
2022-02-21,53.576
2022-02-22,53.9221
2022-02-23,54.2047
2022-02-24,53.8913
2022-02-25,53.9226
2022-02-26,53.9226
2022-02-27,53.9226
2022-02-28,53.7113
2022-03-01,54.1561
2022-03-02,56.3696
2022-03-03,57.3537
2022-03-04,59.1456
2022-03-05,59.1456
2022-03-06,59.1456
2022-03-07,56.5628
2022-03-08,58.469
2022-03-09,58.7819
2022-03-10,60.35
2022-03-11,55.8931
2022-03-12,55.8931
2022-03-13,55.8931
2022-03-14,58.8898
2022-03-15,61.6427
2022-03-16,62.3933
2022-03-17,63.1156
2022-03-18,62.3456
2022-03-19,62.3456
2022-03-20,62.3456
2022-03-21,62.9454
2022-03-22,63.7652
2022-03-23,60.557
2022-03-24,62.4191
2022-03-25,63.5413
2022-03-26,63.5413
2022-03-27,63.5413
2022-03-28,64.4063
2022-03-29,65.4878
2022-03-30,64.1845
2022-03-31,66.2992
2022-04-01,68.5363
2022-04-02,68.5363
2022-04-03,68.5363
2022-04-04,69.5417
2022-04-05,70.0663
2022-04-06,71.0169
2022-04-07,72.3049
2022-04-08,73.8594
2022-04-09,73.8594
2022-04-10,73.8594
2022-04-11,74.1328
2022-04-12,74.1535
2022-04-13,77.2284
2022-04-14,74.4551
2022-04-15,74.4551
2022-04-16,74.4551
2022-04-17,74.4551
2022-04-18,70.0754
2022-04-19,69.6752
2022-04-20,70.699
2022-04-21,67.648
2022-04-22,59.3199
2022-04-23,59.3199
2022-04-24,59.3199
2022-04-25,59.89
2022-04-26,57.2612
2022-04-27,56.9759
2022-04-28,57.6652
2022-04-29,59.8574
2022-04-30,59.8574
2022-05-01,59.8574
2022-05-02,52.8917
2022-05-03,56.2371
2022-05-04,58.208
2022-05-05,54.1772
2022-05-06,48.3044
2022-05-07,48.3044
2022-05-08,48.3044
2022-05-09,41.2697
2022-05-10,43.5801
2022-05-11,41.8568
2022-05-12,44.4315
2022-05-13,46.8577
2022-05-14,46.8577
2022-05-15,46.8577
2022-05-16,49.7388
2022-05-17,52.4826
2022-05-18,49.055
2022-05-19,50.155
2022-05-20,51.2579
2022-05-21,51.2579
2022-05-22,51.2579
2022-05-23,54.4952
2022-05-24,54.5368
2022-05-25,55.3042
2022-05-26,54.8215
2022-05-27,56.1782
2022-05-28,56.1782
2022-05-29,56.1782
2022-05-30,56.1782
2022-05-31,54.0862
2022-06-01,54.3493
2022-06-02,54.576
2022-06-03,54.3101
2022-06-04,54.3101
2022-06-05,54.3101
2022-06-06,53.6713
2022-06-07,55.1346
2022-06-08,56.1298
2022-06-09,49.8017
2022-06-10,47.9841
2022-06-11,47.9841
2022-06-12,47.9841
2022-06-13,44.6639
2022-06-14,46.1623
2022-06-15,47.914
2022-06-16,47.0033
2022-06-17,51.536
2022-06-18,51.536
2022-06-19,51.536
2022-06-20,51.536
2022-06-21,53.9158
2022-06-22,54.6127
2022-06-23,58.0447
2022-06-24,60.541
2022-06-25,60.541
2022-06-26,60.541
2022-06-27,58.4615
2022-06-28,54.3447
2022-06-29,55.5584
2022-06-30,55.9755
2022-07-01,57.5579
2022-07-02,57.5579
2022-07-03,57.5579
2022-07-04,57.5579
2022-07-05,58.0263
2022-07-06,58.6465
2022-07-07,59.5011
2022-07-08,59.5356
2022-07-09,59.5356
2022-07-10,59.5356
2022-07-11,59.4396
2022-07-12,57.6644
2022-07-13,57.1082
2022-07-14,55.9822
2022-07-15,58.1933
2022-07-16,58.1933
2022-07-17,58.1933
2022-07-18,55.2819
2022-07-19,56.4585
2022-07-20,54.7331
2022-07-21,53.7427
2022-07-22,52.5813
2022-07-23,52.5813
2022-07-24,52.5813
2022-07-25,53.8223
2022-07-26,55.438
2022-07-27,54.8996
2022-07-28,52.2658
2022-07-29,52.094
2022-07-30,52.094
2022-07-31,52.094
2022-08-01,49.3982
2022-08-02,49.4105
2022-08-03,49.9037
2022-08-04,49.8264
2022-08-05,55.0955
2022-08-06,55.0955
2022-08-07,55.0955
2022-08-08,57.1848
2022-08-09,58.8186
2022-08-10,57.3978
2022-08-11,55.7541
2022-08-12,56.5947
2022-08-13,56.5947
2022-08-14,56.5947
2022-08-15,60.2403
2022-08-16,59.0611
2022-08-17,57.3312
2022-08-18,55.1419
2022-08-19,56.7834
2022-08-20,56.7834
2022-08-21,56.7834
2022-08-22,54.5238
2022-08-23,51.4333
2022-08-24,53.1629
2022-08-25,53.2314
2022-08-26,49.4738
2022-08-27,49.4738
2022-08-28,49.4738
2022-08-29,49.4435
2022-08-30,49.3498
2022-08-31,49.5148
2022-09-01,52.8664
2022-09-02,49.1993
2022-09-03,49.1993
2022-09-04,49.1993
2022-09-05,49.1993
2022-09-06,48.4927
2022-09-07,50.5695
2022-09-08,52.2909
2022-09-09,53.441
2022-09-10,53.441
2022-09-11,53.441
2022-09-12,53.9453
2022-09-13,48.8293
2022-09-14,50.4203
2022-09-15,51.4672
2022-09-16,52.2248
2022-09-17,52.2248
2022-09-18,52.2248
2022-09-19,50.4015
2022-09-20,51.0971
2022-09-21,48.5383
2022-09-22,50.8509
2022-09-23,49.7262
2022-09-24,49.7262
2022-09-25,49.7262
2022-09-26,47.232
2022-09-27,50.309
2022-09-28,53.0386
2022-09-29,53.1739
2022-09-30,51.8814
2022-10-01,51.8814
2022-10-02,51.8814
2022-10-03,54.6419
2022-10-04,55.7112
2022-10-05,56.1708
2022-10-06,54.7277
2022-10-07,53.3068
2022-10-08,53.3068
2022-10-09,53.3068
2022-10-10,53.0178
2022-10-11,53.2534
2022-10-12,51.103
2022-10-13,53.5744
2022-10-14,52.1577
2022-10-15,52.1577
2022-10-16,52.1577
2022-10-17,53.6097
2022-10-18,54.7833
2022-10-19,51.3089
2022-10-20,50.5519
2022-10-21,54.246
2022-10-22,54.246
2022-10-23,54.246
2022-10-24,57.7316
2022-10-25,57.178
2022-10-26,57.817
2022-10-27,48.8934
2022-10-28,56.6248
2022-10-29,56.6248
2022-10-30,56.6248
2022-10-31,55.9878
2022-11-01,56.576
2022-11-02,55.1246
2022-11-03,55.4883
2022-11-04,54.6082
2022-11-05,54.6082
2022-11-06,54.6082
2022-11-07,52.6605
2022-11-08,53.6606
2022-11-09,54.5239
2022-11-10,55.0394
2022-11-11,52.2234
2022-11-12,52.2234
2022-11-13,52.2234
2022-11-14,53.1082
2022-11-15,52.8341
2022-11-16,52.8878
2022-11-17,54.3841
2022-11-18,55.9201
2022-11-19,55.9201
2022-11-20,55.9201
2022-11-21,56.4239
2022-11-22,58.0904
2022-11-23,55.8636
2022-11-24,55.8636
2022-11-25,54.5701
2022-11-26,54.5701
2022-11-27,54.5701
2022-11-28,55.3503
2022-11-29,55.6998
2022-11-30,55.7242
2022-12-01,57.2394
2022-12-02,57.4501
2022-12-03,57.4501
2022-12-04,57.4501
2022-12-05,55.6951
2022-12-06,53.1171
2022-12-07,55.2524
2022-12-08,56.5785
2022-12-09,52.6512
2022-12-10,52.6512
2022-12-11,52.6512
2022-12-12,53.3759
2022-12-13,50.4942
2022-12-14,52.3677
2022-12-15,50.8972
2022-12-16,49.4945
2022-12-17,49.4945
2022-12-18,49.4945
2022-12-19,44.8072
2022-12-20,45.4704
2022-12-21,44.5651
2022-12-22,45.9646
2022-12-23,44.5057
2022-12-24,44.5057
2022-12-25,44.5057
2022-12-26,44.5057
2022-12-27,43.7017
2022-12-28,43.1707
2022-12-29,44.6513
2022-12-30,44.5428
2022-12-31,44.5428
2023-01-01,44.5428
2023-01-02,44.5428
2023-01-03,43.5362
2023-01-04,43.9209
2023-01-05,44.4336
2023-01-06,45.5603
2023-01-07,45.5603
2023-01-08,45.5603
2023-01-09,42.8557
2023-01-10,45.5024
2023-01-11,47.1092
2023-01-12,48.8908
2023-01-13,50.8969
2023-01-14,50.8969
2023-01-15,50.8969
2023-01-16,50.8969
2023-01-17,55.1809
2023-01-18,54.2409
2023-01-19,53.3887
2023-01-20,54.1265
2023-01-21,54.1265
2023-01-22,54.1265
2023-01-23,54.8923
2023-01-24,55.5777
2023-01-25,56.2458
2023-01-26,58.4178
2023-01-27,58.5771
2023-01-28,58.5771
2023-01-29,58.5771
2023-01-30,57.7939
2023-01-31,58.9976
2023-02-01,55.915
2023-02-02,49.6991
2023-02-03,48.5566
2023-02-04,48.5566
2023-02-05,48.5566
2023-02-06,50.2083
2023-02-07,51.7364
2023-02-08,45.7207
2023-02-09,45.1036
2023-02-10,47.5584
2023-02-11,47.5584
2023-02-12,47.5584
2023-02-13,48.2924
2023-02-14,48.7386
2023-02-15,48.1362
2023-02-16,45.532
2023-02-17,46.2582
2023-02-18,46.2582
2023-02-19,46.2582
2023-02-20,46.2582
2023-02-21,45.7981
2023-02-22,46.6722
2023-02-23,45.9424
2023-02-24,43.8804
2023-02-25,43.8804
2023-02-26,43.8804
2023-02-27,43.8954
2023-02-28,45.3538
2023-03-01,45.8276
2023-03-02,45.623
2023-03-03,45.5112
2023-03-04,45.5112
2023-03-05,45.5112
2023-03-06,46.1177
2023-03-07,43.8263
2023-03-08,43.2093
2023-03-09,44.1961
2023-03-10,44.4077
2023-03-11,44.4077
2023-03-12,44.4077
2023-03-13,47.9363
2023-03-14,48.9019
2023-03-15,48.3936
2023-03-16,51.765
2023-03-17,49.2218
2023-03-18,49.2218
