,PNM US Equity
2020-07-15,48.4492
2020-07-16,48.6126
2020-07-17,51.6264
2020-07-18,51.6264
2020-07-19,51.6264
2020-07-20,50.1397
2020-07-21,52.7184
2020-07-22,54.201
2020-07-23,54.7715
2020-07-24,52.8734
2020-07-25,52.8734
2020-07-26,52.8734
2020-07-27,52.9383
2020-07-28,54.4731
2020-07-29,54.1642
2020-07-30,54.3872
2020-07-31,55.0432
2020-08-01,55.0432
2020-08-02,55.0432
2020-08-03,54.0722
2020-08-04,55.0793
2020-08-05,54.6469
2020-08-06,56.9647
2020-08-07,60.1241
2020-08-08,60.1241
2020-08-09,60.1241
2020-08-10,61.3345
2020-08-11,58.2179
2020-08-12,59.348
2020-08-13,60.0392
2020-08-14,60.0805
2020-08-15,60.0805
2020-08-16,60.0805
2020-08-17,60.4609
2020-08-18,57.4105
2020-08-19,56.7993
2020-08-20,55.6051
2020-08-21,56.6448
2020-08-22,56.6448
2020-08-23,56.6448
2020-08-24,58.9791
2020-08-25,56.7267
2020-08-26,53.8601
2020-08-27,54.5942
2020-08-28,55.2328
2020-08-29,55.2328
2020-08-30,55.2328
2020-08-31,55.0787
2020-09-01,53.3241
2020-09-02,55.5594
2020-09-03,53.7239
2020-09-04,52.615
2020-09-05,52.615
2020-09-06,52.615
2020-09-07,52.615
2020-09-08,49.0749
2020-09-09,50.1844
2020-09-10,46.833
2020-09-11,46.7059
2020-09-12,46.7059
2020-09-13,46.7059
2020-09-14,46.316
2020-09-15,47.2573
2020-09-16,46.8462
2020-09-17,44.803
2020-09-18,44.6704
2020-09-19,44.6704
2020-09-20,44.6704
2020-09-21,44.3177
2020-09-22,46.8877
2020-09-23,43.565
2020-09-24,45.9489
2020-09-25,48.3289
2020-09-26,48.3289
2020-09-27,48.3289
2020-09-28,49.7378
2020-09-29,48.5676
2020-09-30,49.438
2020-10-01,51.12
2020-10-02,53.7978
2020-10-03,53.7978
2020-10-04,53.7978
2020-10-05,56.3732
2020-10-06,55.667
2020-10-07,56.6626
2020-10-08,58.1821
2020-10-09,57.7699
2020-10-10,57.7699
2020-10-11,57.7699
2020-10-12,60.4963
2020-10-13,59.9647
2020-10-14,60.8891
2020-10-15,61.0323
2020-10-16,61.7091
2020-10-17,61.7091
2020-10-18,61.7091
2020-10-19,61.3157
2020-10-20,59.7779
2020-10-21,68.496
2020-10-22,68.9479
2020-10-23,68.4215
2020-10-24,68.4215
2020-10-25,68.4215
2020-10-26,67.3574
2020-10-27,67.6548
2020-10-28,67.3375
2020-10-29,67.2967
2020-10-30,68.2724
2020-10-31,68.2724
2020-11-01,68.2724
2020-11-02,67.4187
2020-11-03,65.968
2020-11-04,66.7091
2020-11-05,64.5702
2020-11-06,64.3567
2020-11-07,64.3567
2020-11-08,64.3567
2020-11-09,62.4764
2020-11-10,63.4065
2020-11-11,63.0135
2020-11-12,62.4793
2020-11-13,62.5614
2020-11-14,62.5614
2020-11-15,62.5614
2020-11-16,62.5614
2020-11-17,62.077
2020-11-18,62.4678
2020-11-19,62.9239
2020-11-20,62.7137
2020-11-21,62.7137
2020-11-22,62.7137
2020-11-23,62.6595
2020-11-24,62.4921
2020-11-25,62.5266
2020-11-26,62.5266
2020-11-27,62.4078
2020-11-28,62.4078
2020-11-29,62.4078
2020-11-30,62.4815
2020-12-01,61.9782
2020-12-02,62.5632
2020-12-03,62.4969
2020-12-04,62.7825
2020-12-05,62.7825
2020-12-06,62.7825
2020-12-07,62.2222
2020-12-08,61.8652
2020-12-09,62.0006
2020-12-10,61.474
2020-12-11,61.5705
2020-12-12,61.5705
2020-12-13,61.5705
2020-12-14,61.1744
2020-12-15,61.7347
2020-12-16,61.5676
2020-12-17,61.4815
2020-12-18,60.9525
2020-12-19,60.9525
2020-12-20,60.9525
2020-12-21,61.0104
2020-12-22,59.3729
2020-12-23,57.51
2020-12-24,57.2446
2020-12-25,57.2446
2020-12-26,57.2446
2020-12-27,57.2446
2020-12-28,56.8825
2020-12-29,55.9668
2020-12-30,56.5457
2020-12-31,55.9748
2021-01-01,55.9748
2021-01-02,55.9748
2021-01-03,55.9748
2021-01-04,55.1113
2021-01-05,52.8619
2021-01-06,55.4485
2021-01-07,56.3495
2021-01-08,54.3592
2021-01-09,54.3592
2021-01-10,54.3592
2021-01-11,54.9858
2021-01-12,55.6937
2021-01-13,55.8532
2021-01-14,54.6318
2021-01-15,56.2007
2021-01-16,56.2007
2021-01-17,56.2007
2021-01-18,56.2007
2021-01-19,55.1621
2021-01-20,54.952
2021-01-21,55.1288
2021-01-22,55.4902
2021-01-23,55.4902
2021-01-24,55.4902
2021-01-25,56.0397
2021-01-26,56.5025
2021-01-27,53.2541
2021-01-28,54.131
2021-01-29,53.6681
2021-01-30,53.6681
2021-01-31,53.6681
2021-02-01,56.8193
2021-02-02,58.404
2021-02-03,59.0176
2021-02-04,59.9774
2021-02-05,60.1529
2021-02-06,60.1529
2021-02-07,60.1529
2021-02-08,60.4222
2021-02-09,58.7782
2021-02-10,57.9625
2021-02-11,57.9625
2021-02-12,55.8875
2021-02-13,55.8875
2021-02-14,55.8875
2021-02-15,55.8875
2021-02-16,55.206
2021-02-17,55.874
2021-02-18,56.7633
2021-02-19,55.4624
2021-02-20,55.4624
2021-02-21,55.4624
2021-02-22,55.1718
2021-02-23,55.2929
2021-02-24,53.3533
2021-02-25,49.1039
2021-02-26,47.3424
2021-02-27,47.3424
2021-02-28,47.3424
2021-03-01,47.7578
2021-03-02,43.7143
2021-03-03,37.8621
2021-03-04,41.38
2021-03-05,42.1617
2021-03-06,42.1617
2021-03-07,42.1617
2021-03-08,48.8633
2021-03-09,49.9165
2021-03-10,52.6409
2021-03-11,53.0324
2021-03-12,50.9621
2021-03-13,50.9621
2021-03-14,50.9621
2021-03-15,55.4161
2021-03-16,56.2899
2021-03-17,54.2019
2021-03-18,54.9301
2021-03-19,57.2172
2021-03-20,57.2172
2021-03-21,57.2172
2021-03-22,57.4748
2021-03-23,58.2548
2021-03-24,57.8886
2021-03-25,58.6063
2021-03-26,58.6063
2021-03-27,58.6063
2021-03-28,58.6063
2021-03-29,57.8155
2021-03-30,58.7746
2021-03-31,57.5562
2021-04-01,58.9264
2021-04-02,58.9264
2021-04-03,58.9264
2021-04-04,58.9264
2021-04-05,59.4105
2021-04-06,59.8026
2021-04-07,61.3476
2021-04-08,60.5947
2021-04-09,59.9854
2021-04-10,59.9854
2021-04-11,59.9854
2021-04-12,59.8298
2021-04-13,60.8795
2021-04-14,60.9849
2021-04-15,61.8363
2021-04-16,62.2623
2021-04-17,62.2623
2021-04-18,62.2623
2021-04-19,62.5863
2021-04-20,63.3459
2021-04-21,66.3728
2021-04-22,62.6277
2021-04-23,61.2654
2021-04-24,61.2654
2021-04-25,61.2654
2021-04-26,62.2218
2021-04-27,62.435
2021-04-28,63.8085
2021-04-29,63.5753
2021-04-30,59.6161
2021-05-01,59.6161
2021-05-02,59.6161
2021-05-03,61.6382
2021-05-04,61.4613
2021-05-05,60.0357
2021-05-06,62.2974
2021-05-07,60.5256
2021-05-08,60.5256
2021-05-09,60.5256
2021-05-10,58.7958
2021-05-11,57.6037
2021-05-12,51.3011
2021-05-13,53.6065
2021-05-14,54.3516
2021-05-15,54.3516
2021-05-16,54.3516
2021-05-17,52.0456
2021-05-18,49.2107
2021-05-19,50.795
2021-05-20,51.4478
2021-05-21,52.8709
2021-05-22,52.8709
2021-05-23,52.8709
2021-05-24,51.4527
2021-05-25,51.1687
2021-05-26,51.8559
2021-05-27,50.5317
2021-05-28,52.7507
2021-05-29,52.7507
2021-05-30,52.7507
2021-05-31,52.7507
2021-06-01,51.9967
2021-06-02,48.9563
2021-06-03,49.5377
2021-06-04,50.5572
2021-06-05,50.5572
2021-06-06,50.5572
2021-06-07,50.5572
2021-06-08,50.4016
2021-06-09,50.4016
2021-06-10,53.3239
2021-06-11,53.7689
2021-06-12,53.7689
2021-06-13,53.7689
2021-06-14,50.7653
2021-06-15,51.0794
2021-06-16,50.9114
2021-06-17,49.0746
2021-06-18,47.4643
2021-06-19,47.4643
2021-06-20,47.4643
2021-06-21,49.3554
2021-06-22,47.2749
2021-06-23,42.0553
2021-06-24,43.6216
2021-06-25,42.5636
2021-06-26,42.5636
2021-06-27,42.5636
2021-06-28,47.0476
2021-06-29,48.1335
2021-06-30,48.2903
2021-07-01,48.9288
2021-07-02,49.573
2021-07-03,49.573
2021-07-04,49.573
2021-07-05,49.573
2021-07-06,51.1661
2021-07-07,50.0217
2021-07-08,48.4214
2021-07-09,47.1724
2021-07-10,47.1724
2021-07-11,47.1724
2021-07-12,47.1724
2021-07-13,44.9986
2021-07-14,44.6942
2021-07-15,46.3825
2021-07-16,47.6679
2021-07-17,47.6679
2021-07-18,47.6679
2021-07-19,48.2182
2021-07-20,48.044
2021-07-21,46.3129
2021-07-22,45.2998
2021-07-23,47.4787
2021-07-24,47.4787
2021-07-25,47.4787
2021-07-26,46.2655
2021-07-27,42.5682
2021-07-28,42.5682
2021-07-29,41.7912
2021-07-30,42.0102
2021-07-31,42.0102
2021-08-01,42.0102
2021-08-02,42.0102
2021-08-03,41.3443
2021-08-04,38.2118
2021-08-05,42.256
2021-08-06,38.8475
2021-08-07,38.8475
2021-08-08,38.8475
2021-08-09,39.0686
2021-08-10,36.7334
2021-08-11,41.8128
2021-08-12,43.9465
2021-08-13,50.2895
2021-08-14,50.2895
2021-08-15,50.2895
2021-08-16,52.2533
2021-08-17,55.3419
2021-08-18,54.5128
2021-08-19,54.6534
2021-08-20,59.794
2021-08-21,59.794
2021-08-22,59.794
2021-08-23,56.171
2021-08-24,64.3065
2021-08-25,64.5617
2021-08-26,65.0783
2021-08-27,65.1658
2021-08-28,65.1658
2021-08-29,65.1658
2021-08-30,64.1674
2021-08-31,62.516
2021-09-01,63.4881
2021-09-02,63.3182
2021-09-03,63.8189
2021-09-04,63.8189
2021-09-05,63.8189
2021-09-06,63.8189
2021-09-07,63.106
2021-09-08,65.4047
2021-09-09,62.264
2021-09-10,62.264
2021-09-11,62.264
2021-09-12,62.264
2021-09-13,63.1066
2021-09-14,61.1639
2021-09-15,61.1639
2021-09-16,59.3854
2021-09-17,57.4834
2021-09-18,57.4834
2021-09-19,57.4834
2021-09-20,58.8469
2021-09-21,58.67
2021-09-22,58.67
2021-09-23,58.67
2021-09-24,58.4753
2021-09-25,58.4753
2021-09-26,58.4753
2021-09-27,58.4753
2021-09-28,56.4703
2021-09-29,58.5297
2021-09-30,57.3272
2021-10-01,59.3434
2021-10-02,59.3434
2021-10-03,59.3434
2021-10-04,58.9319
2021-10-05,56.6952
2021-10-06,61.2584
2021-10-07,61.5127
2021-10-08,56.7006
2021-10-09,56.7006
2021-10-10,56.7006
2021-10-11,56.1553
2021-10-12,57.15
2021-10-13,56.9591
2021-10-14,57.1073
2021-10-15,56.9045
2021-10-16,56.9045
2021-10-17,56.9045
2021-10-18,57.6819
2021-10-19,57.9954
2021-10-20,59.5456
2021-10-21,58.6499
2021-10-22,57.3122
2021-10-23,57.3122
2021-10-24,57.3122
2021-10-25,57.4794
2021-10-26,59.1353
2021-10-27,58.6627
2021-10-28,62.6747
2021-10-29,63.2111
2021-10-30,63.2111
2021-10-31,63.2111
2021-11-01,62.714
2021-11-02,41.131
2021-11-03,33.7685
2021-11-04,41.9347
2021-11-05,45.0865
2021-11-06,45.0865
2021-11-07,45.0865
2021-11-08,47.9036
2021-11-09,49.6506
2021-11-10,48.3675
2021-11-11,47.2976
2021-11-12,48.9953
2021-11-13,48.9953
2021-11-14,48.9953
2021-11-15,56.8955
2021-11-16,56.1794
2021-11-17,56.0751
2021-11-18,55.6477
2021-11-19,53.7405
2021-11-20,53.7405
2021-11-21,53.7405
2021-11-22,56.3215
2021-11-23,56.655
2021-11-24,56.4321
2021-11-25,56.4321
2021-11-26,54.7605
2021-11-27,54.7605
2021-11-28,54.7605
2021-11-29,54.5376
2021-11-30,50.6963
2021-12-01,41.8808
2021-12-02,27.448
2021-12-03,28.372
2021-12-04,28.372
2021-12-05,28.372
2021-12-06,31.0953
2021-12-07,32.1467
2021-12-08,31.7611
2021-12-09,29.256
2021-12-10,34.0883
2021-12-11,34.0883
2021-12-12,34.0883
2021-12-13,33.0706
2021-12-14,32.92
2021-12-15,35.2831
2021-12-16,33.4357
2021-12-17,33.3588
2021-12-18,33.3588
2021-12-19,33.3588
2021-12-20,32.6596
2021-12-21,32.3093
2021-12-22,33.6988
2021-12-23,34.5168
2021-12-24,34.5168
2021-12-25,34.5168
2021-12-26,34.5168
2021-12-27,35.2605
2021-12-28,38.5491
2021-12-29,38.9404
2021-12-30,40.7362
2021-12-31,39.4828
2022-01-01,39.4828
2022-01-02,39.4828
2022-01-03,38.5621
2022-01-04,40.3991
2022-01-05,40.3991
2022-01-06,42.8633
2022-01-07,42.8633
2022-01-08,42.8633
2022-01-09,42.8633
2022-01-10,44.1389
2022-01-11,41.901
2022-01-12,42.6329
2022-01-13,43.2898
2022-01-14,45.3922
2022-01-15,45.3922
2022-01-16,45.3922
2022-01-17,45.3922
2022-01-18,39.9166
2022-01-19,38.621
2022-01-20,38.5175
2022-01-21,41.2059
2022-01-22,41.2059
2022-01-23,41.2059
2022-01-24,38.2198
2022-01-25,36.4005
2022-01-26,35.8432
2022-01-27,37.0072
2022-01-28,37.8406
2022-01-29,37.8406
2022-01-30,37.8406
2022-01-31,40.4487
2022-02-01,38.9178
2022-02-02,41.3716
2022-02-03,46.3353
2022-02-04,45.9272
2022-02-05,45.9272
2022-02-06,45.9272
2022-02-07,46.1375
2022-02-08,46.7093
2022-02-09,46.7093
2022-02-10,44.3776
2022-02-11,43.2671
2022-02-12,43.2671
2022-02-13,43.2671
2022-02-14,41.2205
2022-02-15,43.8878
2022-02-16,45.4688
2022-02-17,44.4207
2022-02-18,44.4985
2022-02-19,44.4985
2022-02-20,44.4985
2022-02-21,44.4985
2022-02-22,44.4985
2022-02-23,42.2802
2022-02-24,46.0186
2022-02-25,46.852
2022-02-26,46.852
2022-02-27,46.852
2022-02-28,48.6417
2022-03-01,45.1671
2022-03-02,48.8738
2022-03-03,47.7814
2022-03-04,53.1927
2022-03-05,53.1927
2022-03-06,53.1927
2022-03-07,54.7341
2022-03-08,54.1195
2022-03-09,52.1023
2022-03-10,52.5898
2022-03-11,52.0419
2022-03-12,52.0419
2022-03-13,52.0419
2022-03-14,51.146
2022-03-15,51.9361
2022-03-16,51.5766
2022-03-17,54.6305
2022-03-18,54.6305
2022-03-19,54.6305
2022-03-20,54.6305
2022-03-21,54.8251
2022-03-22,53.0973
2022-03-23,55.4727
2022-03-24,55.9852
2022-03-25,59.0335
2022-03-26,59.0335
2022-03-27,59.0335
2022-03-28,57.2294
2022-03-29,60.7284
2022-03-30,64.811
2022-03-31,61.2465
2022-04-01,61.6731
2022-04-02,61.6731
2022-04-03,61.6731
2022-04-04,61.5952
2022-04-05,59.797
2022-04-06,61.6116
2022-04-07,59.1564
2022-04-08,60.6273
2022-04-09,60.6273
2022-04-10,60.6273
2022-04-11,60.5495
2022-04-12,60.0711
2022-04-13,61.2329
2022-04-14,61.4439
2022-04-15,61.4439
2022-04-16,61.4439
2022-04-17,61.4439
2022-04-18,59.0341
2022-04-19,59.3751
2022-04-20,59.7219
2022-04-21,59.1991
2022-04-22,58.9322
2022-04-23,58.9322
2022-04-24,58.9322
2022-04-25,60.5276
2022-04-26,58.8008
2022-04-27,58.1683
2022-04-28,60.1921
2022-04-29,51.3664
2022-04-30,51.3664
2022-05-01,51.3664
2022-05-02,47.408
2022-05-03,47.4778
2022-05-04,48.259
2022-05-05,46.9457
2022-05-06,47.0946
2022-05-07,47.0946
2022-05-08,47.0946
2022-05-09,44.3874
2022-05-10,43.2843
2022-05-11,44.5514
2022-05-12,52.3323
2022-05-13,51.8659
2022-05-14,51.8659
2022-05-15,51.8659
2022-05-16,50.5996
2022-05-17,53.5044
2022-05-18,51.8926
2022-05-19,51.5578
2022-05-20,49.8931
2022-05-21,49.8931
2022-05-22,49.8931
2022-05-23,52.6752
2022-05-24,53.1037
2022-05-25,56.4814
2022-05-26,55.9069
2022-05-27,56.6482
2022-05-28,56.6482
2022-05-29,56.6482
2022-05-30,56.6482
2022-05-31,56.8215
2022-06-01,56.1252
2022-06-02,56.432
2022-06-03,55.1552
2022-06-04,55.1552
2022-06-05,55.1552
2022-06-06,54.5171
2022-06-07,56.4706
2022-06-08,50.8251
2022-06-09,48.8708
2022-06-10,44.814
2022-06-11,44.814
2022-06-12,44.814
2022-06-13,39.7459
2022-06-14,39.001
2022-06-15,39.2952
2022-06-16,37.3388
2022-06-17,40.8906
2022-06-18,40.8906
2022-06-19,40.8906
2022-06-20,40.8906
2022-06-21,41.3817
2022-06-22,47.3304
2022-06-23,52.0373
2022-06-24,56.7346
2022-06-25,56.7346
2022-06-26,56.7346
2022-06-27,54.2842
2022-06-28,54.5101
2022-06-29,55.6876
2022-06-30,56.7565
2022-07-01,60.0389
2022-07-02,60.0389
2022-07-03,60.0389
2022-07-04,60.0389
2022-07-05,54.809
2022-07-06,54.1483
2022-07-07,53.5829
2022-07-08,52.7539
2022-07-09,52.7539
2022-07-10,52.7539
2022-07-11,54.396
2022-07-12,53.7518
2022-07-13,52.729
2022-07-14,52.4573
2022-07-15,52.29
2022-07-16,52.29
2022-07-17,52.29
2022-07-18,52.29
2022-07-19,53.403
2022-07-20,50.7217
2022-07-21,49.6016
2022-07-22,51.0009
2022-07-23,51.0009
2022-07-24,51.0009
2022-07-25,53.6626
2022-07-26,53.7665
2022-07-27,53.9268
2022-07-28,58.4934
2022-07-29,57.343
2022-07-30,57.343
2022-07-31,57.343
2022-08-01,57.2783
2022-08-02,56.0349
2022-08-03,58.1142
2022-08-04,56.2151
2022-08-05,55.5674
2022-08-06,55.5674
2022-08-07,55.5674
2022-08-08,55.4352
2022-08-09,56.3481
2022-08-10,58.1729
2022-08-11,54.0957
2022-08-12,57.2464
2022-08-13,57.2464
2022-08-14,57.2464
2022-08-15,57.5864
2022-08-16,57.3655
2022-08-17,57.2956
2022-08-18,57.7219
2022-08-19,55.57
2022-08-20,55.57
2022-08-21,55.57
2022-08-22,54.0416
2022-08-23,52.5466
2022-08-24,52.9748
2022-08-25,53.9572
2022-08-26,52.1947
2022-08-27,52.1947
2022-08-28,52.1947
2022-08-29,52.1947
2022-08-30,51.1925
2022-08-31,50.9037
2022-09-01,54.3047
2022-09-02,52.1081
2022-09-03,52.1081
2022-09-04,52.1081
2022-09-05,52.1081
2022-09-06,50.694
2022-09-07,53.2531
2022-09-08,51.4812
2022-09-09,49.901
2022-09-10,49.901
2022-09-11,49.901
2022-09-12,50.039
2022-09-13,48.3851
2022-09-14,49.6756
2022-09-15,49.4624
2022-09-16,51.1262
2022-09-17,51.1262
2022-09-18,51.1262
2022-09-19,53.2049
2022-09-20,50.4663
2022-09-21,48.7814
2022-09-22,48.7113
2022-09-23,45.7208
2022-09-24,45.7208
2022-09-25,45.7208
2022-09-26,44.563
2022-09-27,42.4619
2022-09-28,45.0627
2022-09-29,41.7499
2022-09-30,40.2732
2022-10-01,40.2732
2022-10-02,40.2732
2022-10-03,43.3443
2022-10-04,47.6597
2022-10-05,48.3166
2022-10-06,44.5567
2022-10-07,43.9578
2022-10-08,43.9578
2022-10-09,43.9578
2022-10-10,44.3797
2022-10-11,42.9851
2022-10-12,44.9189
2022-10-13,45.6254
2022-10-14,42.4693
2022-10-15,42.4693
2022-10-16,42.4693
2022-10-17,44.9995
2022-10-18,45.4134
2022-10-19,46.6592
2022-10-20,43.7337
2022-10-21,45.6017
2022-10-22,45.6017
2022-10-23,45.6017
2022-10-24,47.793
2022-10-25,47.9246
2022-10-26,47.166
2022-10-27,47.166
2022-10-28,49.8694
2022-10-29,49.8694
2022-10-30,49.8694
2022-10-31,50.7386
2022-11-01,51.8675
2022-11-02,52.0014
2022-11-03,52.2761
2022-11-04,53.7807
2022-11-05,53.7807
2022-11-06,53.7807
2022-11-07,52.5346
2022-11-08,54.576
2022-11-09,55.6931
2022-11-10,56.0874
2022-11-11,56.3553
2022-11-12,56.3553
2022-11-13,56.3553
2022-11-14,55.6529
2022-11-15,59.858
2022-11-16,59.144
2022-11-17,60.0679
2022-11-18,62.0225
2022-11-19,62.0225
2022-11-20,62.0225
2022-11-21,62.4831
2022-11-22,62.7749
2022-11-23,63.4803
2022-11-24,63.4803
2022-11-25,64.6915
2022-11-26,64.6915
2022-11-27,64.6915
2022-11-28,64.2715
2022-11-29,64.4506
2022-11-30,65.923
2022-12-01,62.1923
2022-12-02,63.2973
2022-12-03,63.2973
2022-12-04,63.2973
2022-12-05,62.8749
2022-12-06,64.1735
2022-12-07,63.9531
2022-12-08,63.8397
2022-12-09,63.0303
2022-12-10,63.0303
2022-12-11,63.0303
2022-12-12,64.0409
2022-12-13,62.2797
2022-12-14,62.8435
2022-12-15,62.9866
2022-12-16,63.0602
2022-12-17,63.0602
2022-12-18,63.0602
2022-12-19,61.4184
2022-12-20,60.6643
2022-12-21,60.6643
2022-12-22,57.876
2022-12-23,59.1131
2022-12-24,59.1131
2022-12-25,59.1131
2022-12-26,59.1131
2022-12-27,59.8109
2022-12-28,60.508
2022-12-29,61.7936
2022-12-30,58.3856
2022-12-31,58.3856
2023-01-01,58.3856
2023-01-02,58.3856
2023-01-03,60.2188
2023-01-04,60.3049
2023-01-05,58.9837
2023-01-06,59.9814
2023-01-07,59.9814
2023-01-08,59.9814
2023-01-09,60.2542
2023-01-10,59.9723
2023-01-11,60.165
2023-01-12,60.7517
2023-01-13,61.4372
2023-01-14,61.4372
2023-01-15,61.4372
2023-01-16,61.4372
2023-01-17,64.1225
2023-01-18,60.9434
2023-01-19,62.1453
2023-01-20,63.2259
2023-01-21,63.2259
2023-01-22,63.2259
2023-01-23,63.0707
2023-01-24,60.0222
2023-01-25,59.7236
2023-01-26,60.1339
2023-01-27,59.6623
2023-01-28,59.6623
2023-01-29,59.6623
2023-01-30,57.7869
2023-01-31,61.0582
2023-02-01,57.6304
2023-02-02,59.2627
2023-02-03,58.9643
2023-02-04,58.9643
2023-02-05,58.9643
2023-02-06,60.4079
2023-02-07,58.7286
2023-02-08,59.7801
2023-02-09,59.6229
2023-02-10,60.6919
2023-02-11,60.6919
2023-02-12,60.6919
2023-02-13,63.0211
2023-02-14,60.2895
2023-02-15,59.8162
2023-02-16,58.0865
2023-02-17,58.8695
2023-02-18,58.8695
2023-02-19,58.8695
2023-02-20,58.8695
2023-02-21,59.3187
2023-02-22,61.1827
2023-02-23,58.1045
2023-02-24,58.3328
2023-02-25,58.3328
2023-02-26,58.3328
2023-02-27,55.9669
2023-02-28,54.1493
2023-03-01,49.5696
2023-03-02,52.9385
2023-03-03,52.6689
2023-03-04,52.6689
2023-03-05,52.6689
2023-03-06,54.5831
2023-03-07,50.8594
2023-03-08,54.9473
2023-03-09,54.043
2023-03-10,52.8853
2023-03-11,52.8853
2023-03-12,52.8853
2023-03-13,50.641
2023-03-14,52.1579
2023-03-15,51.904
2023-03-16,51.644
2023-03-17,48.5019
2023-03-18,48.5019
2023-03-19,48.5019
