,UNP US Equity
2020-10-26,44.703
2020-10-27,42.0745
2020-10-28,39.1933
2020-10-29,40.9934
2020-10-30,41.7616
2020-10-31,41.7616
2020-11-01,41.7616
2020-11-02,43.127
2020-11-03,46.9785
2020-11-04,47.7887
2020-11-05,50.8345
2020-11-06,49.7089
2020-11-07,49.7089
2020-11-08,49.7089
2020-11-09,53.8963
2020-11-10,55.473
2020-11-11,54.7247
2020-11-12,54.9691
2020-11-13,56.4336
2020-11-14,56.4336
2020-11-15,56.4336
2020-11-16,57.9999
2020-11-17,57.438
2020-11-18,56.2453
2020-11-19,56.5122
2020-11-20,55.7277
2020-11-21,55.7277
2020-11-22,55.7277
2020-11-23,57.8166
2020-11-24,58.4803
2020-11-25,57.4384
2020-11-26,57.4384
2020-11-27,56.9831
2020-11-28,56.9831
2020-11-29,56.9831
2020-11-30,55.849
2020-12-01,54.6376
2020-12-02,55.3297
2020-12-03,54.368
2020-12-04,56.6409
2020-12-05,56.6409
2020-12-06,56.6409
2020-12-07,55.8362
2020-12-08,55.9705
2020-12-09,56.3883
2020-12-10,53.7426
2020-12-11,54.1007
2020-12-12,54.1007
2020-12-13,54.1007
2020-12-14,50.3248
2020-12-15,51.9032
2020-12-16,50.8495
2020-12-17,53.124
2020-12-18,54.0435
2020-12-19,54.0435
2020-12-20,54.0435
2020-12-21,53.1878
2020-12-22,52.4373
2020-12-23,52.1625
2020-12-24,53.7525
2020-12-25,53.7525
2020-12-26,53.7525
2020-12-27,53.7525
2020-12-28,55.3166
2020-12-29,54.283
2020-12-30,55.3769
2020-12-31,56.9086
2021-01-01,56.9086
2021-01-02,56.9086
2021-01-03,56.9086
2021-01-04,52.5672
2021-01-05,54.2912
2021-01-06,57.0781
2021-01-07,58.841
2021-01-08,62.1964
2021-01-09,62.1964
2021-01-10,62.1964
2021-01-11,60.9576
2021-01-12,61.651
2021-01-13,59.9186
2021-01-14,59.5349
2021-01-15,59.7953
2021-01-16,59.7953
2021-01-17,59.7953
2021-01-18,59.7953
2021-01-19,58.6246
2021-01-20,60.3872
2021-01-21,52.228
2021-01-22,51.6869
2021-01-23,51.6869
2021-01-24,51.6869
2021-01-25,51.2093
2021-01-26,46.9186
2021-01-27,43.5501
2021-01-28,48.2287
2021-01-29,46.0612
2021-01-30,46.0612
2021-01-31,46.0612
2021-02-01,46.7929
2021-02-02,51.2325
2021-02-03,50.3025
2021-02-04,50.3559
2021-02-05,50.2008
2021-02-06,50.2008
2021-02-07,50.2008
2021-02-08,50.1497
2021-02-09,50.4953
2021-02-10,49.7215
2021-02-11,52.1802
2021-02-12,55.7399
2021-02-13,55.7399
2021-02-14,55.7399
2021-02-15,55.7399
2021-02-16,56.2119
2021-02-17,54.2229
2021-02-18,51.3813
2021-02-19,52.6134
2021-02-20,52.6134
2021-02-21,52.6134
2021-02-22,51.1192
2021-02-23,51.2027
2021-02-24,53.8346
2021-02-25,52.7687
2021-02-26,50.8977
2021-02-27,50.8977
2021-02-28,50.8977
2021-03-01,52.9483
2021-03-02,53.0239
2021-03-03,50.8602
2021-03-04,47.4968
2021-03-05,52.8967
2021-03-06,52.8967
2021-03-07,52.8967
2021-03-08,53.5721
2021-03-09,54.04
2021-03-10,54.8651
2021-03-11,55.6766
2021-03-12,55.3604
2021-03-13,55.3604
2021-03-14,55.3604
2021-03-15,54.3065
2021-03-16,53.5857
2021-03-17,53.9766
2021-03-18,55.9345
2021-03-19,52.492
2021-03-20,52.492
2021-03-21,52.492
2021-03-22,49.3694
2021-03-23,50.5648
2021-03-24,53.6493
2021-03-25,55.537
2021-03-26,59.2158
2021-03-27,59.2158
2021-03-28,59.2158
2021-03-29,59.2465
2021-03-30,57.8598
2021-03-31,57.3197
2021-04-01,57.1664
2021-04-02,57.1664
2021-04-03,57.1664
2021-04-04,57.1664
2021-04-05,59.0152
2021-04-06,57.1597
2021-04-07,57.3004
2021-04-08,56.375
2021-04-09,58.2164
2021-04-10,58.2164
2021-04-11,58.2164
2021-04-12,58.4004
2021-04-13,57.0915
2021-04-14,57.477
2021-04-15,57.7985
2021-04-16,57.448
2021-04-17,57.448
2021-04-18,57.448
2021-04-19,57.9619
2021-04-20,55.4115
2021-04-21,57.3262
2021-04-22,52.7031
2021-04-23,56.4128
2021-04-24,56.4128
2021-04-25,56.4128
2021-04-26,57.0706
2021-04-27,57.7862
2021-04-28,58.0779
2021-04-29,56.5746
2021-04-30,54.5338
2021-05-01,54.5338
2021-05-02,54.5338
2021-05-03,55.6757
2021-05-04,56.983
2021-05-05,55.1436
2021-05-06,57.5933
2021-05-07,59.0327
2021-05-08,59.0327
2021-05-09,59.0327
2021-05-10,58.098
2021-05-11,56.4706
2021-05-12,52.6287
2021-05-13,54.822
2021-05-14,56.5749
2021-05-15,56.5749
2021-05-16,56.5749
2021-05-17,54.0648
2021-05-18,52.2694
2021-05-19,52.1613
2021-05-20,51.8837
2021-05-21,51.5351
2021-05-22,51.5351
2021-05-23,51.5351
2021-05-24,53.0821
2021-05-25,51.7257
2021-05-26,53.1847
2021-05-27,54.0315
2021-05-28,54.6602
2021-05-29,54.6602
2021-05-30,54.6602
2021-05-31,54.6602
2021-06-01,54.8909
2021-06-02,54.338
2021-06-03,54.7445
2021-06-04,55.7392
2021-06-05,55.7392
2021-06-06,55.7392
2021-06-07,52.5836
2021-06-08,51.5338
2021-06-09,51.2221
2021-06-10,49.4319
2021-06-11,51.0443
2021-06-12,51.0443
2021-06-13,51.0443
2021-06-14,52.2129
2021-06-15,52.4133
2021-06-16,51.6194
2021-06-17,48.6942
2021-06-18,44.9407
2021-06-19,44.9407
2021-06-20,44.9407
2021-06-21,47.5896
2021-06-22,48.9814
2021-06-23,49.0947
2021-06-24,48.5
2021-06-25,51.1767
2021-06-26,51.1767
2021-06-27,51.1767
2021-06-28,49.1567
2021-06-29,48.7106
2021-06-30,49.9633
2021-07-01,53.3003
2021-07-02,54.3189
2021-07-03,54.3189
2021-07-04,54.3189
2021-07-05,54.3189
2021-07-06,53.382
2021-07-07,57.1924
2021-07-08,48.2054
2021-07-09,50.8778
2021-07-10,50.8778
2021-07-11,50.8778
2021-07-12,50.4996
2021-07-13,48.8687
2021-07-14,49.587
2021-07-15,49.496
2021-07-16,48.2316
2021-07-17,48.2316
2021-07-18,48.2316
2021-07-19,45.0367
2021-07-20,46.0693
2021-07-21,47.5969
2021-07-22,49.6255
2021-07-23,50.1438
2021-07-24,50.1438
2021-07-25,50.1438
2021-07-26,50.1785
2021-07-27,48.297
2021-07-28,47.0548
2021-07-29,47.7732
2021-07-30,49.1263
2021-07-31,49.1263
2021-08-01,49.1263
2021-08-02,48.0181
2021-08-03,50.3895
2021-08-04,48.2042
2021-08-05,49.6304
2021-08-06,50.8487
2021-08-07,50.8487
2021-08-08,50.8487
2021-08-09,50.3318
2021-08-10,51.9488
2021-08-11,55.8982
2021-08-12,56.8929
2021-08-13,57.0034
2021-08-14,57.0034
2021-08-15,57.0034
2021-08-16,56.6704
2021-08-17,54.9251
2021-08-18,53.8309
2021-08-19,52.7336
2021-08-20,52.6702
2021-08-21,52.6702
2021-08-22,52.6702
2021-08-23,52.7388
2021-08-24,50.026
2021-08-25,50.068
2021-08-26,49.7328
2021-08-27,50.2331
2021-08-28,50.2331
2021-08-29,50.2331
2021-08-30,48.7971
2021-08-31,46.3961
2021-09-01,46.5055
2021-09-02,47.248
2021-09-03,44.4603
2021-09-04,44.4603
2021-09-05,44.4603
2021-09-06,44.4603
2021-09-07,42.5663
2021-09-08,45.4007
2021-09-09,40.6093
2021-09-10,38.7464
2021-09-11,38.7464
2021-09-12,38.7464
2021-09-13,37.952
2021-09-14,35.4647
2021-09-15,36.5467
2021-09-16,35.9455
2021-09-17,34.5171
2021-09-18,34.5171
2021-09-19,34.5171
2021-09-20,32.1052
2021-09-21,31.313
2021-09-22,33.2862
2021-09-23,37.9001
2021-09-24,40.3327
2021-09-25,40.3327
2021-09-26,40.3327
2021-09-27,40.5182
2021-09-28,38.331
2021-09-29,39.0026
2021-09-30,35.0089
2021-10-01,41.2933
2021-10-02,41.2933
2021-10-03,41.2933
2021-10-04,44.9184
2021-10-05,48.7885
2021-10-06,50.7702
2021-10-07,50.3135
2021-10-08,53.8413
2021-10-09,53.8413
2021-10-10,53.8413
2021-10-11,52.5246
2021-10-12,51.285
2021-10-13,53.1457
2021-10-14,56.9712
2021-10-15,59.3596
2021-10-16,59.3596
2021-10-17,59.3596
2021-10-18,59.8247
2021-10-19,59.6687
2021-10-20,61.0584
2021-10-21,62.9764
2021-10-22,66.2907
2021-10-23,66.2907
2021-10-24,66.2907
2021-10-25,67.5709
2021-10-26,67.778
2021-10-27,66.4414
2021-10-28,67.8697
2021-10-29,66.961
2021-10-30,66.961
2021-10-31,66.961
2021-11-01,65.0198
2021-11-02,65.5418
2021-11-03,64.5454
2021-11-04,62.2862
2021-11-05,63.246
2021-11-06,63.246
2021-11-07,63.246
2021-11-08,63.6104
2021-11-09,64.5202
2021-11-10,64.837
2021-11-11,63.768
2021-11-12,64.916
2021-11-13,64.916
2021-11-14,64.916
2021-11-15,63.8255
2021-11-16,63.8383
2021-11-17,61.8753
2021-11-18,62.2157
2021-11-19,62.9628
2021-11-20,62.9628
2021-11-21,62.9628
2021-11-22,64.7164
2021-11-23,66.8755
2021-11-24,65.9465
2021-11-25,65.9465
2021-11-26,58.51
2021-11-27,58.51
2021-11-28,58.51
2021-11-29,58.1811
2021-11-30,54.5118
2021-12-01,52.374
2021-12-02,57.322
2021-12-03,57.5558
2021-12-04,57.5558
2021-12-05,57.5558
2021-12-06,61.1012
2021-12-07,61.9252
2021-12-08,62.002
2021-12-09,61.6558
2021-12-10,62.4066
2021-12-11,62.4066
2021-12-12,62.4066
2021-12-13,59.6887
2021-12-14,58.5921
2021-12-15,60.2694
2021-12-16,61.0688
2021-12-17,56.746
2021-12-18,56.746
2021-12-19,56.746
2021-12-20,54.9062
2021-12-21,56.0425
2021-12-22,56.5231
2021-12-23,58.4518
2021-12-24,58.4518
2021-12-25,58.4518
2021-12-26,58.4518
2021-12-27,59.994
2021-12-28,60.8275
2021-12-29,61.9798
2021-12-30,60.4569
2021-12-31,62.006
2022-01-01,62.006
2022-01-02,62.006
2022-01-03,57.9204
2022-01-04,60.6659
2022-01-05,61.1339
2022-01-06,61.5696
2022-01-07,62.3737
2022-01-08,62.3737
2022-01-09,62.3737
2022-01-10,57.9948
2022-01-11,54.5939
2022-01-12,55.0041
2022-01-13,55.4491
2022-01-14,54.2407
2022-01-15,54.2407
2022-01-16,54.2407
2022-01-17,54.2407
2022-01-18,47.687
2022-01-19,48.8142
2022-01-20,50.7668
2022-01-21,53.7787
2022-01-22,53.7787
2022-01-23,53.7787
2022-01-24,52.8137
2022-01-25,52.0439
2022-01-26,52.5982
2022-01-27,52.3593
2022-01-28,53.3715
2022-01-29,53.3715
2022-01-30,53.3715
2022-01-31,52.1902
2022-02-01,53.8444
2022-02-02,57.0804
2022-02-03,51.4169
2022-02-04,49.9623
2022-02-05,49.9623
2022-02-06,49.9623
2022-02-07,49.0541
2022-02-08,50.4079
2022-02-09,52.9514
2022-02-10,49.6964
2022-02-11,47.4127
2022-02-12,47.4127
2022-02-13,47.4127
2022-02-14,50.0933
2022-02-15,54.4421
2022-02-16,57.012
2022-02-17,54.9963
2022-02-18,55.1128
2022-02-19,55.1128
2022-02-20,55.1128
2022-02-21,55.1128
2022-02-22,51.7082
2022-02-23,50.7524
2022-02-24,48.9886
2022-02-25,52.4495
2022-02-26,52.4495
2022-02-27,52.4495
2022-02-28,52.1434
2022-03-01,49.8409
2022-03-02,55.5717
2022-03-03,57.1463
2022-03-04,61.3512
2022-03-05,61.3512
2022-03-06,61.3512
2022-03-07,59.2714
2022-03-08,54.4577
2022-03-09,54.5533
2022-03-10,57.3235
2022-03-11,58.1487
2022-03-12,58.1487
2022-03-13,58.1487
2022-03-14,55.8429
2022-03-15,56.9723
2022-03-16,58.7488
2022-03-17,58.3828
2022-03-18,56.9885
2022-03-19,56.9885
2022-03-20,56.9885
2022-03-21,58.4504
2022-03-22,59.0595
2022-03-23,59.8799
2022-03-24,61.0035
2022-03-25,62.3696
2022-03-26,62.3696
2022-03-27,62.3696
2022-03-28,63.1943
2022-03-29,61.9545
2022-03-30,63.2812
2022-03-31,60.803
2022-04-01,52.6774
2022-04-02,52.6774
2022-04-03,52.6774
2022-04-04,51.4849
2022-04-05,48.5986
2022-04-06,44.4
2022-04-07,45.4254
2022-04-08,44.1679
2022-04-09,44.1679
2022-04-10,44.1679
2022-04-11,44.7883
2022-04-12,45.8621
2022-04-13,45.6596
2022-04-14,46.5569
2022-04-15,46.5569
2022-04-16,46.5569
2022-04-17,46.5569
2022-04-18,44.5853
2022-04-19,46.5876
2022-04-20,47.4022
2022-04-21,46.0641
2022-04-22,41.4818
2022-04-23,41.4818
2022-04-24,41.4818
2022-04-25,42.7191
2022-04-26,41.5072
2022-04-27,43.3859
2022-04-28,44.7959
2022-04-29,42.5837
2022-04-30,42.5837
2022-05-01,42.5837
2022-05-02,41.9699
2022-05-03,41.6333
2022-05-04,44.6117
2022-05-05,42.1124
2022-05-06,41.3059
2022-05-07,41.3059
2022-05-08,41.3059
2022-05-09,39.5085
2022-05-10,38.4517
2022-05-11,39.2635
2022-05-12,40.5624
2022-05-13,43.5071
2022-05-14,43.5071
2022-05-15,43.5071
2022-05-16,42.2213
2022-05-17,44.752
2022-05-18,41.5962
2022-05-19,38.3015
2022-05-20,37.2518
2022-05-21,37.2518
2022-05-22,37.2518
2022-05-23,39.2057
2022-05-24,39.3238
2022-05-25,39.5243
2022-05-26,41.8556
2022-05-27,43.33
2022-05-28,43.33
2022-05-29,43.33
2022-05-30,43.33
2022-05-31,42.1324
2022-06-01,43.0543
2022-06-02,45.4311
2022-06-03,44.7709
2022-06-04,44.7709
2022-06-05,44.7709
2022-06-06,45.461
2022-06-07,47.536
2022-06-08,44.1076
2022-06-09,41.9432
2022-06-10,39.6116
2022-06-11,39.6116
2022-06-12,39.6116
2022-06-13,38.423
2022-06-14,38.6851
2022-06-15,39.5407
2022-06-16,38.8552
2022-06-17,38.1339
2022-06-18,38.1339
2022-06-19,38.1339
2022-06-20,38.1339
2022-06-21,40.1294
2022-06-22,39.9177
2022-06-23,40.4324
2022-06-24,44.3457
2022-06-25,44.3457
2022-06-26,44.3457
2022-06-27,43.4016
2022-06-28,43.1603
2022-06-29,43.0541
2022-06-30,43.1437
2022-07-01,44.5181
2022-07-02,44.5181
2022-07-03,44.5181
2022-07-04,44.5181
2022-07-05,41.8291
2022-07-06,41.5992
2022-07-07,43.6696
2022-07-08,42.1145
2022-07-09,42.1145
2022-07-10,42.1145
2022-07-11,42.238
2022-07-12,40.468
2022-07-13,40.6284
2022-07-14,39.9967
2022-07-15,42.7881
2022-07-16,42.7881
2022-07-17,42.7881
2022-07-18,43.6075
2022-07-19,48.3018
2022-07-20,46.823
2022-07-21,45.3287
2022-07-22,46.3702
2022-07-23,46.3702
2022-07-24,46.3702
2022-07-25,49.0223
2022-07-26,48.1575
2022-07-27,50.6949
2022-07-28,53.0306
2022-07-29,55.0668
2022-07-30,55.0668
2022-07-31,55.0668
2022-08-01,54.9146
2022-08-02,51.8298
2022-08-03,53.6697
2022-08-04,54.6544
2022-08-05,55.3787
2022-08-06,55.3787
2022-08-07,55.3787
2022-08-08,54.8364
2022-08-09,55.2125
2022-08-10,59.2621
2022-08-11,61.0127
2022-08-12,61.3572
2022-08-13,61.3572
2022-08-14,61.3572
2022-08-15,59.9632
2022-08-16,61.5766
2022-08-17,61.2075
2022-08-18,61.7336
2022-08-19,58.9832
2022-08-20,58.9832
2022-08-21,58.9832
2022-08-22,58.1843
2022-08-23,58.2596
2022-08-24,58.6447
2022-08-25,59.113
2022-08-26,52.9145
2022-08-27,52.9145
2022-08-28,52.9145
2022-08-29,53.6494
2022-08-30,49.5104
2022-08-31,49.0238
2022-09-01,50.1009
2022-09-02,48.6465
2022-09-03,48.6465
2022-09-04,48.6465
2022-09-05,48.6465
2022-09-06,51.4263
2022-09-07,51.9656
2022-09-08,52.9985
2022-09-09,54.0149
2022-09-10,54.0149
2022-09-11,54.0149
2022-09-12,55.4892
2022-09-13,49.7895
2022-09-14,44.7505
2022-09-15,45.0334
2022-09-16,41.6139
2022-09-17,41.6139
2022-09-18,41.6139
2022-09-19,44.4932
2022-09-20,42.9642
2022-09-21,42.2566
2022-09-22,40.8838
2022-09-23,38.4155
2022-09-24,38.4155
2022-09-25,38.4155
2022-09-26,37.0323
2022-09-27,35.4975
2022-09-28,38.8251
2022-09-29,37.6706
2022-09-30,35.8349
2022-10-01,35.8349
2022-10-02,35.8349
2022-10-03,39.6157
2022-10-04,42.8919
2022-10-05,40.7647
2022-10-06,39.7327
2022-10-07,38.645
2022-10-08,38.645
2022-10-09,38.645
2022-10-10,37.9928
2022-10-11,37.4063
2022-10-12,37.1872
2022-10-13,40.3949
2022-10-14,39.0767
2022-10-15,39.0767
2022-10-16,39.0767
2022-10-17,42.255
2022-10-18,44.1596
2022-10-19,43.3902
2022-10-20,37.5584
2022-10-21,40.0569
2022-10-22,40.0569
2022-10-23,40.0569
2022-10-24,41.8045
2022-10-25,42.4611
2022-10-26,43.1542
2022-10-27,43.3112
2022-10-28,44.8916
2022-10-29,44.8916
2022-10-30,44.8916
2022-10-31,44.1549
2022-11-01,43.9966
2022-11-02,41.9128
2022-11-03,42.3474
2022-11-04,44.6265
2022-11-05,44.6265
2022-11-06,44.6265
2022-11-07,44.4195
2022-11-08,49.1253
2022-11-09,48.7927
2022-11-10,53.9429
2022-11-11,56.0934
2022-11-12,56.0934
2022-11-13,56.0934
2022-11-14,55.7649
2022-11-15,52.1517
2022-11-16,52.9588
2022-11-17,51.589
2022-11-18,51.9875
2022-11-19,51.9875
2022-11-20,51.9875
2022-11-21,52.8798
2022-11-22,53.3731
2022-11-23,52.9538
2022-11-24,52.9538
2022-11-25,53.4049
2022-11-26,53.4049
2022-11-27,53.4049
2022-11-28,50.4342
2022-11-29,52.8324
2022-11-30,55.2863
2022-12-01,54.3448
2022-12-02,53.5896
2022-12-03,53.5896
2022-12-04,53.5896
2022-12-05,51.3327
2022-12-06,51.3788
2022-12-07,52.0147
2022-12-08,52.4966
2022-12-09,51.3892
2022-12-10,51.3892
2022-12-11,51.3892
2022-12-12,54.0626
2022-12-13,55.3056
2022-12-14,54.9963
2022-12-15,51.4324
2022-12-16,50.9111
2022-12-17,50.9111
2022-12-18,50.9111
2022-12-19,48.4838
2022-12-20,47.878
2022-12-21,49.8683
2022-12-22,50.0257
2022-12-23,50.857
2022-12-24,50.857
2022-12-25,50.857
2022-12-26,50.857
2022-12-27,51.1329
2022-12-28,48.7509
2022-12-29,50.3797
2022-12-30,48.9086
2022-12-31,48.9086
2023-01-01,48.9086
2023-01-02,48.9086
2023-01-03,49.2721
2023-01-04,50.4589
2023-01-05,46.3006
2023-01-06,52.2071
2023-01-07,52.2071
2023-01-08,52.2071
2023-01-09,51.8438
2023-01-10,52.3552
2023-01-11,53.5864
2023-01-12,53.8543
2023-01-13,52.7842
2023-01-14,52.7842
2023-01-15,52.7842
2023-01-16,52.7842
2023-01-17,53.4913
2023-01-18,50.0249
2023-01-19,47.4062
2023-01-20,49.5743
2023-01-21,49.5743
2023-01-22,49.5743
2023-01-23,50.5552
2023-01-24,46.1632
2023-01-25,44.4061
2023-01-26,45.3623
2023-01-27,46.0051
2023-01-28,46.0051
2023-01-29,46.0051
2023-01-30,44.696
2023-01-31,47.5111
2023-02-01,49.98
2023-02-02,53.309
2023-02-03,51.2982
2023-02-04,51.2982
2023-02-05,51.2982
2023-02-06,50.4589
2023-02-07,50.5093
2023-02-08,49.278
2023-02-09,46.5997
2023-02-10,48.402
2023-02-11,48.402
2023-02-12,48.402
2023-02-13,48.7677
2023-02-14,47.4888
2023-02-15,46.9093
2023-02-16,45.2992
2023-02-17,46.09
2023-02-18,46.09
2023-02-19,46.09
2023-02-20,46.09
2023-02-21,41.5383
2023-02-22,40.2939
2023-02-23,41.7711
2023-02-24,42.3039
2023-02-25,42.3039
2023-02-26,42.3039
2023-02-27,54.3828
2023-02-28,51.5746
2023-03-01,51.9473
2023-03-02,53.697
2023-03-03,52.5229
2023-03-04,52.5229
2023-03-05,52.5229
2023-03-06,52.2099
2023-03-07,50.2069
2023-03-08,49.1659
2023-03-09,46.964
2023-03-10,45.1293
2023-03-11,45.1293
2023-03-12,45.1293
2023-03-13,44.636
2023-03-14,44.6686
2023-03-15,43.0383
2023-03-16,43.6337
2023-03-17,42.1159
2023-03-18,42.1159
2023-03-19,42.1159
