,TJX US Equity
2020-10-28,42.7556
2020-10-29,43.5693
2020-10-30,42.0557
2020-10-31,42.0557
2020-11-01,42.0557
2020-11-02,44.0867
2020-11-03,48.5519
2020-11-04,47.2676
2020-11-05,49.7925
2020-11-06,48.6064
2020-11-07,48.6064
2020-11-08,48.6064
2020-11-09,59.0811
2020-11-10,60.7003
2020-11-11,57.0272
2020-11-12,55.8509
2020-11-13,56.1498
2020-11-14,56.1498
2020-11-15,56.1498
2020-11-16,58.0163
2020-11-17,58.0795
2020-11-18,59.5172
2020-11-19,58.2128
2020-11-20,56.6432
2020-11-21,56.6432
2020-11-22,56.6432
2020-11-23,58.1296
2020-11-24,61.2352
2020-11-25,58.5198
2020-11-26,58.5198
2020-11-27,59.0356
2020-11-28,59.0356
2020-11-29,59.0356
2020-11-30,59.3963
2020-12-01,61.0714
2020-12-02,61.2163
2020-12-03,62.3172
2020-12-04,63.1729
2020-12-05,63.1729
2020-12-06,63.1729
2020-12-07,61.6641
2020-12-08,60.7436
2020-12-09,62.3852
2020-12-10,61.9727
2020-12-11,61.013
2020-12-12,61.013
2020-12-13,61.013
2020-12-14,59.5205
2020-12-15,61.4189
2020-12-16,61.1645
2020-12-17,62.3604
2020-12-18,62.6147
2020-12-19,62.6147
2020-12-20,62.6147
2020-12-21,61.573
2020-12-22,60.9573
2020-12-23,61.503
2020-12-24,60.6497
2020-12-25,60.6497
2020-12-26,60.6497
2020-12-27,60.6497
2020-12-28,62.7581
2020-12-29,61.7696
2020-12-30,62.2349
2020-12-31,62.2096
2021-01-01,62.2096
2021-01-02,62.2096
2021-01-03,62.2096
2021-01-04,58.5691
2021-01-05,58.3543
2021-01-06,62.933
2021-01-07,63.2893
2021-01-08,63.7506
2021-01-09,63.7506
2021-01-10,63.7506
2021-01-11,59.2943
2021-01-12,59.342
2021-01-13,58.7018
2021-01-14,58.4362
2021-01-15,59.2002
2021-01-16,59.2002
2021-01-17,59.2002
2021-01-18,59.2002
2021-01-19,56.0969
2021-01-20,58.0688
2021-01-21,57.515
2021-01-22,54.8116
2021-01-23,54.8116
2021-01-24,54.8116
2021-01-25,52.1018
2021-01-26,49.6061
2021-01-27,48.5329
2021-01-28,51.6585
2021-01-29,48.8083
2021-01-30,48.8083
2021-01-31,48.8083
2021-02-01,48.8687
2021-02-02,52.2844
2021-02-03,53.913
2021-02-04,57.0316
2021-02-05,56.4971
2021-02-06,56.4971
2021-02-07,56.4971
2021-02-08,59.0982
2021-02-09,57.0125
2021-02-10,56.7125
2021-02-11,57.408
2021-02-12,55.1807
2021-02-13,55.1807
2021-02-14,55.1807
2021-02-15,55.1807
2021-02-16,54.116
2021-02-17,52.7063
2021-02-18,55.3464
2021-02-19,54.0511
2021-02-20,54.0511
2021-02-21,54.0511
2021-02-22,57.2099
2021-02-23,58.2943
2021-02-24,57.4745
2021-02-25,52.9369
2021-02-26,49.7848
2021-02-27,49.7848
2021-02-28,49.7848
2021-03-01,51.9897
2021-03-02,50.1109
2021-03-03,45.9034
2021-03-04,44.2311
2021-03-05,44.5512
2021-03-06,44.5512
2021-03-07,44.5512
2021-03-08,48.9379
2021-03-09,50.4223
2021-03-10,49.6263
2021-03-11,50.4357
2021-03-12,51.7067
2021-03-13,51.7067
2021-03-14,51.7067
2021-03-15,53.6171
2021-03-16,51.3041
2021-03-17,52.319
2021-03-18,50.8685
2021-03-19,51.0227
2021-03-20,51.0227
2021-03-21,51.0227
2021-03-22,50.8211
2021-03-23,47.3543
2021-03-24,47.0174
2021-03-25,48.4402
2021-03-26,50.2106
2021-03-27,50.2106
2021-03-28,50.2106
2021-03-29,49.2807
2021-03-30,51.0994
2021-03-31,50.4007
2021-04-01,50.0752
2021-04-02,50.0752
2021-04-03,50.0752
2021-04-04,50.0752
2021-04-05,53.3389
2021-04-06,53.0968
2021-04-07,53.3523
2021-04-08,55.587
2021-04-09,56.3145
2021-04-10,56.3145
2021-04-11,56.3145
2021-04-12,56.4375
2021-04-13,54.0531
2021-04-14,54.3355
2021-04-15,55.5233
2021-04-16,56.9039
2021-04-17,56.9039
2021-04-18,56.9039
2021-04-19,54.59
2021-04-20,51.8369
2021-04-21,53.261
2021-04-22,54.5743
2021-04-23,56.7948
2021-04-24,56.7948
2021-04-25,56.7948
2021-04-26,54.2967
2021-04-27,55.2506
2021-04-28,55.5275
2021-04-29,58.1534
2021-04-30,57.1559
2021-05-01,57.1559
2021-05-02,57.1559
2021-05-03,59.0255
2021-05-04,56.0725
2021-05-05,56.4481
2021-05-06,57.7475
2021-05-07,61.0722
2021-05-08,61.0722
2021-05-09,61.0722
2021-05-10,59.188
2021-05-11,56.9339
2021-05-12,52.2536
2021-05-13,54.6344
2021-05-14,57.1054
2021-05-15,57.1054
2021-05-16,57.1054
2021-05-17,56.2356
2021-05-18,54.458
2021-05-19,47.7149
2021-05-20,47.6986
2021-05-21,47.1505
2021-05-22,47.1505
2021-05-23,47.1505
2021-05-24,46.023
2021-05-25,47.7526
2021-05-26,48.8518
2021-05-27,47.7595
2021-05-28,48.3377
2021-05-29,48.3377
2021-05-30,48.3377
2021-05-31,48.3377
2021-06-01,47.7005
2021-06-02,45.5529
2021-06-03,45.3088
2021-06-04,44.9527
2021-06-05,44.9527
2021-06-06,44.9527
2021-06-07,44.3755
2021-06-08,45.3509
2021-06-09,44.014
2021-06-10,43.5345
2021-06-11,45.8576
2021-06-12,45.8576
2021-06-13,45.8576
2021-06-14,44.6484
2021-06-15,45.288
2021-06-16,44.8905
2021-06-17,43.8941
2021-06-18,41.3675
2021-06-19,41.3675
2021-06-20,41.3675
2021-06-21,45.1494
2021-06-22,47.4273
2021-06-23,47.3256
2021-06-24,49.7969
2021-06-25,50.9968
2021-06-26,50.9968
2021-06-27,50.9968
2021-06-28,48.758
2021-06-29,49.2236
2021-06-30,50.809
2021-07-01,51.8036
2021-07-02,52.601
2021-07-03,52.601
2021-07-04,52.601
2021-07-05,52.601
2021-07-06,52.3106
2021-07-07,51.1424
2021-07-08,49.2918
2021-07-09,52.6757
2021-07-10,52.6757
2021-07-11,52.6757
2021-07-12,52.3363
2021-07-13,50.9296
2021-07-14,53.1744
2021-07-15,51.7777
2021-07-16,50.1984
2021-07-17,50.1984
2021-07-18,50.1984
2021-07-19,45.0701
2021-07-20,48.4359
2021-07-21,50.5266
2021-07-22,50.0765
2021-07-23,51.9935
2021-07-24,51.9935
2021-07-25,51.9935
2021-07-26,53.099
2021-07-27,52.474
2021-07-28,51.1588
2021-07-29,53.2023
2021-07-30,53.1305
2021-07-31,53.1305
2021-08-01,53.1305
2021-08-02,51.0842
2021-08-03,53.3121
2021-08-04,49.4026
2021-08-05,52.1908
2021-08-06,53.6414
2021-08-07,53.6414
2021-08-08,53.6414
2021-08-09,52.7791
2021-08-10,57.4359
2021-08-11,58.3569
2021-08-12,57.9724
2021-08-13,55.4678
2021-08-14,55.4678
2021-08-15,55.4678
2021-08-16,55.1423
2021-08-17,52.4149
2021-08-18,59.1249
2021-08-19,60.0186
2021-08-20,60.6967
2021-08-21,60.6967
2021-08-22,60.6967
2021-08-23,62.2989
2021-08-24,62.5596
2021-08-25,63.2891
2021-08-26,58.6325
2021-08-27,58.1829
2021-08-28,58.1829
2021-08-29,58.1829
2021-08-30,56.307
2021-08-31,56.1287
2021-09-01,54.6954
2021-09-02,54.2254
2021-09-03,52.4491
2021-09-04,52.4491
2021-09-05,52.4491
2021-09-06,52.4491
2021-09-07,49.8719
2021-09-08,49.8097
2021-09-09,49.0287
2021-09-10,47.8131
2021-09-11,47.8131
2021-09-12,47.8131
2021-09-13,47.4564
2021-09-14,49.2536
2021-09-15,49.2536
2021-09-16,51.5283
2021-09-17,51.3616
2021-09-18,51.3616
2021-09-19,51.3616
2021-09-20,48.3559
2021-09-21,48.7852
2021-09-22,49.3657
2021-09-23,52.1038
2021-09-24,53.0027
2021-09-25,53.0027
2021-09-26,53.0027
2021-09-27,53.0937
2021-09-28,50.4158
2021-09-29,49.9731
2021-09-30,41.7188
2021-10-01,43.2765
2021-10-02,43.2765
2021-10-03,43.2765
2021-10-04,41.8974
2021-10-05,40.5604
2021-10-06,39.214
2021-10-07,40.905
2021-10-08,40.4749
2021-10-09,40.4749
2021-10-10,40.4749
2021-10-11,37.548
2021-10-12,37.4665
2021-10-13,38.9199
2021-10-14,40.6432
2021-10-15,41.2063
2021-10-16,41.2063
2021-10-17,41.2063
2021-10-18,41.9924
2021-10-19,40.5608
2021-10-20,40.4836
2021-10-21,42.7919
2021-10-22,41.7302
2021-10-23,41.7302
2021-10-24,41.7302
2021-10-25,44.7311
2021-10-26,44.9178
2021-10-27,43.2548
2021-10-28,45.0055
2021-10-29,45.7895
2021-10-30,45.7895
2021-10-31,45.7895
2021-11-01,48.8094
2021-11-02,50.4583
2021-11-03,53.0502
2021-11-04,55.869
2021-11-05,58.7261
2021-11-06,58.7261
2021-11-07,58.7261
2021-11-08,55.3972
2021-11-09,55.4971
2021-11-10,53.7039
2021-11-11,51.9203
2021-11-12,53.1811
2021-11-13,53.1811
2021-11-14,53.1811
2021-11-15,54.2927
2021-11-16,54.6781
2021-11-17,62.1128
2021-11-18,60.9633
2021-11-19,56.0072
2021-11-20,56.0072
2021-11-21,56.0072
2021-11-22,53.5394
2021-11-23,55.4455
2021-11-24,56.3629
2021-11-25,56.3629
2021-11-26,51.9378
2021-11-27,51.9378
2021-11-28,51.9378
2021-11-29,54.2346
2021-11-30,51.7542
2021-12-01,49.2062
2021-12-02,53.0589
2021-12-03,53.7714
2021-12-04,53.7714
2021-12-05,53.7714
2021-12-06,56.7791
2021-12-07,58.8797
2021-12-08,59.1847
2021-12-09,58.5314
2021-12-10,59.5561
2021-12-11,59.5561
2021-12-12,59.5561
2021-12-13,56.3122
2021-12-14,55.9379
2021-12-15,56.1284
2021-12-16,56.7888
2021-12-17,57.673
2021-12-18,57.673
2021-12-19,57.673
2021-12-20,54.4461
2021-12-21,57.091
2021-12-22,56.8412
2021-12-23,56.3101
2021-12-24,56.3101
2021-12-25,56.3101
2021-12-26,56.3101
2021-12-27,57.2035
2021-12-28,57.9933
2021-12-29,59.1154
2021-12-30,59.2297
2021-12-31,59.8762
2022-01-01,59.8762
2022-01-02,59.8762
2022-01-03,58.9587
2022-01-04,60.9177
2022-01-05,57.1094
2022-01-06,57.6811
2022-01-07,55.1688
2022-01-08,55.1688
2022-01-09,55.1688
2022-01-10,51.171
2022-01-11,54.2894
2022-01-12,52.6709
2022-01-13,51.0951
2022-01-14,48.4166
2022-01-15,48.4166
2022-01-16,48.4166
2022-01-17,48.4166
2022-01-18,44.5791
2022-01-19,43.9442
2022-01-20,42.1137
2022-01-21,42.3872
2022-01-22,42.3872
2022-01-23,42.3872
2022-01-24,45.6563
2022-01-25,45.0286
2022-01-26,45.8794
2022-01-27,46.9314
2022-01-28,50.3131
2022-01-29,50.3131
2022-01-30,50.3131
2022-01-31,51.3873
2022-02-01,52.8702
2022-02-02,51.3665
2022-02-03,47.3498
2022-02-04,46.2872
2022-02-05,46.2872
2022-02-06,46.2872
2022-02-07,46.6216
2022-02-08,48.7383
2022-02-09,51.1201
2022-02-10,49.5866
2022-02-11,46.233
2022-02-12,46.233
2022-02-13,46.233
2022-02-14,45.0788
2022-02-15,46.8198
2022-02-16,43.9531
2022-02-17,41.1433
2022-02-18,43.0555
2022-02-19,43.0555
2022-02-20,43.0555
2022-02-21,43.0555
2022-02-22,41.7664
2022-02-23,38.1553
2022-02-24,42.2674
2022-02-25,45.8237
2022-02-26,45.8237
2022-02-27,45.8237
2022-02-28,44.893
2022-03-01,42.0353
2022-03-02,45.647
2022-03-03,45.11
2022-03-04,41.2305
2022-03-05,41.2305
2022-03-06,41.2305
2022-03-07,36.8738
2022-03-08,39.4972
2022-03-09,41.2957
2022-03-10,42.5718
2022-03-11,41.8926
2022-03-12,41.8926
2022-03-13,41.8926
2022-03-14,41.6929
2022-03-15,42.4344
2022-03-16,43.726
2022-03-17,43.37
2022-03-18,43.6808
2022-03-19,43.6808
2022-03-20,43.6808
2022-03-21,41.8668
2022-03-22,42.1069
2022-03-23,40.088
2022-03-24,41.1321
2022-03-25,43.2477
2022-03-26,43.2477
2022-03-27,43.2477
2022-03-28,44.4496
2022-03-29,48.1457
2022-03-30,45.0452
2022-03-31,43.2731
2022-04-01,43.7727
2022-04-02,43.7727
2022-04-03,43.7727
2022-04-04,45.6571
2022-04-05,45.1793
2022-04-06,43.6308
2022-04-07,44.954
2022-04-08,45.3356
2022-04-09,45.3356
2022-04-10,45.3356
2022-04-11,45.8422
2022-04-12,47.4707
2022-04-13,48.8964
2022-04-14,47.3825
2022-04-15,47.3825
2022-04-16,47.3825
2022-04-17,47.3825
2022-04-18,46.9722
2022-04-19,51.7579
2022-04-20,53.7092
2022-04-21,52.3463
2022-04-22,47.5471
2022-04-23,47.5471
2022-04-24,47.5471
2022-04-25,48.5739
2022-04-26,45.8821
2022-04-27,45.9607
2022-04-28,48.8368
2022-04-29,46.0441
2022-04-30,46.0441
2022-05-01,46.0441
2022-05-02,47.5795
2022-05-03,47.1981
2022-05-04,50.2204
2022-05-05,47.0156
2022-05-06,45.3658
2022-05-07,45.3658
2022-05-08,45.3658
2022-05-09,43.8122
2022-05-10,40.4913
2022-05-11,39.5217
2022-05-12,41.1314
2022-05-13,42.981
2022-05-14,42.981
2022-05-15,42.981
2022-05-16,41.7605
2022-05-17,41.8722
2022-05-18,47.7917
2022-05-19,49.417
2022-05-20,45.1939
2022-05-21,45.1939
2022-05-22,45.1939
2022-05-23,48.3417
2022-05-24,47.6113
2022-05-25,49.5392
2022-05-26,52.9039
2022-05-27,53.4374
2022-05-28,53.4374
2022-05-29,53.4374
2022-05-30,53.4374
2022-05-31,52.1391
2022-06-01,50.7998
2022-06-02,52.3041
2022-06-03,50.1317
2022-06-04,50.1317
2022-06-05,50.1317
2022-06-06,49.763
2022-06-07,48.9195
2022-06-08,49.4152
2022-06-09,48.4175
2022-06-10,46.3332
2022-06-11,46.3332
2022-06-12,46.3332
2022-06-13,44.4028
2022-06-14,44.4028
2022-06-15,44.8526
2022-06-16,43.766
2022-06-17,43.6186
2022-06-18,43.6186
2022-06-19,43.6186
2022-06-20,43.6186
2022-06-21,45.0076
2022-06-22,44.4606
2022-06-23,44.8404
2022-06-24,49.4143
2022-06-25,49.4143
2022-06-26,49.4143
2022-06-27,48.802
2022-06-28,45.6326
2022-06-29,45.1251
2022-06-30,43.5328
2022-07-01,43.8469
2022-07-02,43.8469
2022-07-03,43.8469
2022-07-04,43.8469
2022-07-05,46.349
2022-07-06,46.9681
2022-07-07,49.3255
2022-07-08,48.5182
2022-07-09,48.5182
2022-07-10,48.5182
2022-07-11,47.7248
2022-07-12,48.6576
2022-07-13,48.8205
2022-07-14,48.2974
2022-07-15,51.2606
2022-07-16,51.2606
2022-07-17,51.2606
2022-07-18,51.1433
2022-07-19,54.4683
2022-07-20,55.0398
2022-07-21,56.0638
2022-07-22,56.0933
2022-07-23,56.0933
2022-07-24,56.0933
2022-07-25,55.1908
2022-07-26,50.4881
2022-07-27,50.7194
2022-07-28,51.3738
2022-07-29,51.3196
2022-07-30,51.3196
2022-07-31,51.3196
2022-08-01,53.824
2022-08-02,51.9499
2022-08-03,54.513
2022-08-04,54.6082
2022-08-05,53.7173
2022-08-06,53.7173
2022-08-07,53.7173
2022-08-08,55.1329
2022-08-09,53.2142
2022-08-10,54.2692
2022-08-11,56.5092
2022-08-12,58.1385
2022-08-13,58.1385
2022-08-14,58.1385
2022-08-15,57.9267
2022-08-16,59.8628
2022-08-17,62.4988
2022-08-18,61.3303
2022-08-19,57.9271
2022-08-20,57.9271
2022-08-21,57.9271
2022-08-22,54.0534
2022-08-23,53.139
2022-08-24,53.9132
2022-08-25,55.0653
2022-08-26,51.0328
2022-08-27,51.0328
2022-08-28,51.0328
2022-08-29,51.4176
2022-08-30,50.4197
2022-08-31,50.0429
2022-09-01,52.6405
2022-09-02,52.0394
2022-09-03,52.0394
2022-09-04,52.0394
2022-09-05,52.0394
2022-09-06,50.8565
2022-09-07,55.7307
2022-09-08,56.6799
2022-09-09,56.9075
2022-09-10,56.9075
2022-09-11,56.9075
2022-09-12,57.4624
2022-09-13,52.7402
2022-09-14,52.3723
2022-09-15,53.2495
2022-09-16,52.8237
2022-09-17,52.8237
2022-09-18,52.8237
2022-09-19,54.3348
2022-09-20,50.85
2022-09-21,49.4792
2022-09-22,47.8124
2022-09-23,46.5489
2022-09-24,46.5489
2022-09-25,46.5489
2022-09-26,44.9546
2022-09-27,45.4778
2022-09-28,48.844
2022-09-29,47.1647
2022-09-30,48.6338
2022-10-01,48.6338
2022-10-02,48.6338
2022-10-03,50.07
2022-10-04,54.337
2022-10-05,54.9377
2022-10-06,53.5754
2022-10-07,52.6247
2022-10-08,52.6247
2022-10-09,52.6247
2022-10-10,52.1271
2022-10-11,52.1811
2022-10-12,51.2253
2022-10-13,53.6062
2022-10-14,50.4141
2022-10-15,50.4141
2022-10-16,50.4141
2022-10-17,54.4429
2022-10-18,55.9308
2022-10-19,54.5008
2022-10-20,53.0777
2022-10-21,56.639
2022-10-22,56.639
2022-10-23,56.639
2022-10-24,58.8912
2022-10-25,60.6164
2022-10-26,61.2085
2022-10-27,62.5044
2022-10-28,63.2536
2022-10-29,63.2536
2022-10-30,63.2536
2022-10-31,62.3794
2022-11-01,61.6305
2022-11-02,58.4895
2022-11-03,59.8015
2022-11-04,59.78
2022-11-05,59.78
2022-11-06,59.78
2022-11-07,61.1233
2022-11-08,59.7254
2022-11-09,57.3155
2022-11-10,62.7778
2022-11-11,62.5665
2022-11-12,62.5665
2022-11-13,62.5665
2022-11-14,60.7886
2022-11-15,63.4252
2022-11-16,67.6814
2022-11-17,65.5959
2022-11-18,65.7759
2022-11-19,65.7759
2022-11-20,65.7759
2022-11-21,66.6676
2022-11-22,67.814
2022-11-23,68.2515
2022-11-24,68.2515
2022-11-25,68.7523
2022-11-26,68.7523
2022-11-27,68.7523
2022-11-28,66.5366
2022-11-29,66.681
2022-11-30,66.4301
2022-12-01,65.7092
2022-12-02,66.2591
2022-12-03,66.2591
2022-12-04,66.2591
2022-12-05,64.5229
2022-12-06,64.2842
2022-12-07,64.3388
2022-12-08,62.5583
2022-12-09,61.0532
2022-12-10,61.0532
2022-12-11,61.0532
2022-12-12,62.1177
2022-12-13,62.72
2022-12-14,62.9182
2022-12-15,61.2846
2022-12-16,58.7545
2022-12-17,58.7545
2022-12-18,58.7545
2022-12-19,59.5079
2022-12-20,58.257
2022-12-21,60.4093
2022-12-22,59.3457
2022-12-23,61.1645
2022-12-24,61.1645
2022-12-25,61.1645
2022-12-26,61.1645
2022-12-27,59.9569
2022-12-28,59.084
2022-12-29,60.2292
2022-12-30,60.6845
2022-12-31,60.6845
2023-01-01,60.6845
2023-01-02,60.6845
2023-01-03,59.0962
2023-01-04,60.6318
2023-01-05,62.0033
2023-01-06,65.2818
2023-01-07,65.2818
2023-01-08,65.2818
2023-01-09,62.0446
2023-01-10,63.4843
2023-01-11,63.0322
2023-01-12,62.0904
2023-01-13,61.0391
2023-01-14,61.0391
2023-01-15,61.0391
2023-01-16,61.0391
2023-01-17,61.0741
2023-01-18,56.5099
2023-01-19,55.5231
2023-01-20,55.7827
2023-01-21,55.7827
2023-01-22,55.7827
2023-01-23,54.8403
2023-01-24,58.9685
2023-01-25,61.2886
2023-01-26,60.7882
2023-01-27,59.2858
2023-01-28,59.2858
2023-01-29,59.2858
2023-01-30,58.2922
2023-01-31,58.9478
2023-02-01,59.9887
2023-02-02,54.78
2023-02-03,55.0386
2023-02-04,55.0386
2023-02-05,55.0386
2023-02-06,54.1272
2023-02-07,53.4101
2023-02-08,55.0004
2023-02-09,55.9402
2023-02-10,54.6032
2023-02-11,54.6032
2023-02-12,54.6032
2023-02-13,55.2753
2023-02-14,55.6261
2023-02-15,55.4294
2023-02-16,52.5975
2023-02-17,53.1028
2023-02-18,53.1028
2023-02-19,53.1028
2023-02-20,53.1028
2023-02-21,50.4281
2023-02-22,47.1219
2023-02-23,47.8757
2023-02-24,46.5501
2023-02-25,46.5501
2023-02-26,46.5501
2023-02-27,45.8696
2023-02-28,45.1632
2023-03-01,45.9101
2023-03-02,45.5399
2023-03-03,48.9467
2023-03-04,48.9467
2023-03-05,48.9467
2023-03-06,49.8659
2023-03-07,46.6222
2023-03-08,47.1819
2023-03-09,42.1318
2023-03-10,40.7634
2023-03-11,40.7634
2023-03-12,40.7634
2023-03-13,39.2669
2023-03-14,42.7568
2023-03-15,41.5423
2023-03-16,42.7754
2023-03-17,42.5223
2023-03-18,42.5223
