,LUV US Equity
2020-11-30,59.2096
2020-12-01,60.5622
2020-12-02,60.8079
2020-12-03,61.3646
2020-12-04,60.8236
2020-12-05,60.8236
2020-12-06,60.8236
2020-12-07,61.2841
2020-12-08,59.8054
2020-12-09,56.3036
2020-12-10,58.0425
2020-12-11,56.003
2020-12-12,56.003
2020-12-13,56.003
2020-12-14,54.6639
2020-12-15,56.6692
2020-12-16,55.1677
2020-12-17,56.3131
2020-12-18,55.5128
2020-12-19,55.5128
2020-12-20,55.5128
2020-12-21,54.9962
2020-12-22,53.9132
2020-12-23,56.5503
2020-12-24,55.4711
2020-12-25,55.4711
2020-12-26,55.4711
2020-12-27,55.4711
2020-12-28,55.1008
2020-12-29,55.1588
2020-12-30,55.6728
2020-12-31,56.0734
2021-01-01,56.0734
2021-01-02,56.0734
2021-01-03,56.0734
2021-01-04,52.2393
2021-01-05,53.4964
2021-01-06,55.7265
2021-01-07,56.8452
2021-01-08,55.9625
2021-01-09,55.9625
2021-01-10,55.9625
2021-01-11,56.873
2021-01-12,58.2137
2021-01-13,57.8363
2021-01-14,59.4485
2021-01-15,53.9
2021-01-16,53.9
2021-01-17,53.9
2021-01-18,53.9
2021-01-19,54.4095
2021-01-20,56.9677
2021-01-21,55.8701
2021-01-22,54.9245
2021-01-23,54.9245
2021-01-24,54.9245
2021-01-25,50.7834
2021-01-26,51.192
2021-01-27,47.6185
2021-01-28,48.6243
2021-01-29,47.2479
2021-01-30,47.2479
2021-01-31,47.2479
2021-02-01,49.165
2021-02-02,50.9651
2021-02-03,52.8983
2021-02-04,57.6861
2021-02-05,59.2153
2021-02-06,59.2153
2021-02-07,59.2153
2021-02-08,62.5484
2021-02-09,60.0896
2021-02-10,60.2421
2021-02-11,60.461
2021-02-12,60.2649
2021-02-13,60.2649
2021-02-14,60.2649
2021-02-15,60.2649
2021-02-16,61.2719
2021-02-17,62.0424
2021-02-18,60.7657
2021-02-19,62.1787
2021-02-20,62.1787
2021-02-21,62.1787
2021-02-22,65.1666
2021-02-23,67.7366
2021-02-24,70.7132
2021-02-25,68.2301
2021-02-26,67.7778
2021-02-27,67.7778
2021-02-28,67.7778
2021-03-01,67.5976
2021-03-02,66.9399
2021-03-03,66.9532
2021-03-04,62.4308
2021-03-05,63.6567
2021-03-06,63.6567
2021-03-07,63.6567
2021-03-08,68.2835
2021-03-09,64.493
2021-03-10,63.5469
2021-03-11,63.4552
2021-03-12,66.6425
2021-03-13,66.6425
2021-03-14,66.6425
2021-03-15,67.8548
2021-03-16,64.3289
2021-03-17,65.7793
2021-03-18,63.9638
2021-03-19,64.0996
2021-03-20,64.0996
2021-03-21,64.0996
2021-03-22,60.6793
2021-03-23,57.0359
2021-03-24,57.1517
2021-03-25,60.2139
2021-03-26,61.9696
2021-03-27,61.9696
2021-03-28,61.9696
2021-03-29,61.3005
2021-03-30,62.5062
2021-03-31,60.7542
2021-04-01,61.0729
2021-04-02,61.0729
2021-04-03,61.0729
2021-04-04,61.0729
2021-04-05,63.2227
2021-04-06,64.5915
2021-04-07,63.3398
2021-04-08,63.2087
2021-04-09,63.1186
2021-04-10,63.1186
2021-04-11,63.1186
2021-04-12,61.3986
2021-04-13,62.1978
2021-04-14,61.7339
2021-04-15,61.5202
2021-04-16,60.2032
2021-04-17,60.2032
2021-04-18,60.2032
2021-04-19,59.343
2021-04-20,54.4677
2021-04-21,58.0493
2021-04-22,56.0299
2021-04-23,56.7677
2021-04-24,56.7677
2021-04-25,56.7677
2021-04-26,57.4738
2021-04-27,58.1646
2021-04-28,56.767
2021-04-29,57.6034
2021-04-30,58.4515
2021-05-01,58.4515
2021-05-02,58.4515
2021-05-03,56.9945
2021-05-04,54.052
2021-05-05,54.0705
2021-05-06,53.7579
2021-05-07,55.5974
2021-05-08,55.5974
2021-05-09,55.5974
2021-05-10,54.8757
2021-05-11,51.3814
2021-05-12,48.206
2021-05-13,51.5962
2021-05-14,55.727
2021-05-15,55.727
2021-05-16,55.727
2021-05-17,55.3149
2021-05-18,55.2515
2021-05-19,51.8113
2021-05-20,50.8942
2021-05-21,51.2173
2021-05-22,51.2173
2021-05-23,51.2173
2021-05-24,52.3431
2021-05-25,52.0692
2021-05-26,53.3512
2021-05-27,54.3464
2021-05-28,53.7307
2021-05-29,53.7307
2021-05-30,53.7307
2021-05-31,53.7307
2021-06-01,53.4753
2021-06-02,52.3522
2021-06-03,46.8209
2021-06-04,47.459
2021-06-05,47.459
2021-06-06,47.459
2021-06-07,46.9168
2021-06-08,48.3193
2021-06-09,47.3181
2021-06-10,45.4507
2021-06-11,45.6196
2021-06-12,45.6196
2021-06-13,45.6196
2021-06-14,45.0221
2021-06-15,44.688
2021-06-16,43.7436
2021-06-17,41.5246
2021-06-18,40.7853
2021-06-19,40.7853
2021-06-20,40.7853
2021-06-21,43.8086
2021-06-22,42.6913
2021-06-23,41.5745
2021-06-24,40.5363
2021-06-25,40.3201
2021-06-26,40.3201
2021-06-27,40.3201
2021-06-28,37.8165
2021-06-29,37.2545
2021-06-30,37.7791
2021-07-01,40.1246
2021-07-02,39.7222
2021-07-03,39.7222
2021-07-04,39.7222
2021-07-05,39.7222
2021-07-06,37.2131
2021-07-07,35.4661
2021-07-08,35.1353
2021-07-09,40.1506
2021-07-10,40.1506
2021-07-11,40.1506
2021-07-12,40.554
2021-07-13,37.8928
2021-07-14,39.095
2021-07-15,38.7168
2021-07-16,35.4041
2021-07-17,35.4041
2021-07-18,35.4041
2021-07-19,33.189
2021-07-20,41.1094
2021-07-21,45.0215
2021-07-22,41.9047
2021-07-23,40.964
2021-07-24,40.964
2021-07-25,40.964
2021-07-26,43.3712
2021-07-27,42.3296
2021-07-28,43.6843
2021-07-29,43.3219
2021-07-30,41.572
2021-07-31,41.572
2021-08-01,41.572
2021-08-02,40.2969
2021-08-03,42.4281
2021-08-04,39.6148
2021-08-05,43.0734
2021-08-06,43.6549
2021-08-07,43.6549
2021-08-08,43.6549
2021-08-09,41.9948
2021-08-10,44.9942
2021-08-11,46.4869
2021-08-12,45.0155
2021-08-13,44.0317
2021-08-14,44.0317
2021-08-15,44.0317
2021-08-16,43.5228
2021-08-17,41.2537
2021-08-18,40.7914
2021-08-19,39.2536
2021-08-20,39.098
2021-08-21,39.098
2021-08-22,39.098
2021-08-23,42.2925
2021-08-24,46.7842
2021-08-25,47.6671
2021-08-26,45.912
2021-08-27,47.1647
2021-08-28,47.1647
2021-08-29,47.1647
2021-08-30,44.1964
2021-08-31,45.463
2021-09-01,45.064
2021-09-02,45.1722
2021-09-03,43.8499
2021-09-04,43.8499
2021-09-05,43.8499
2021-09-06,43.8499
2021-09-07,43.2657
2021-09-08,42.5372
2021-09-09,45.1248
2021-09-10,42.7393
2021-09-11,42.7393
2021-09-12,42.7393
2021-09-13,44.629
2021-09-14,43.38
2021-09-15,44.3694
2021-09-16,45.8712
2021-09-17,45.7937
2021-09-18,45.7937
2021-09-19,45.7937
2021-09-20,46.9528
2021-09-21,46.0763
2021-09-22,49.4797
2021-09-23,52.9032
2021-09-24,53.9282
2021-09-25,53.9282
2021-09-26,53.9282
2021-09-27,54.1425
2021-09-28,54.3223
2021-09-29,53.1017
2021-09-30,50.5446
2021-10-01,56.2746
2021-10-02,56.2746
2021-10-03,56.2746
2021-10-04,57.5129
2021-10-05,56.1461
2021-10-06,56.0993
2021-10-07,55.1259
2021-10-08,54.8378
2021-10-09,54.8378
2021-10-10,54.8378
2021-10-11,49.7904
2021-10-12,50.8511
2021-10-13,48.9022
2021-10-14,49.4624
2021-10-15,47.0998
2021-10-16,47.0998
2021-10-17,47.0998
2021-10-18,45.9354
2021-10-19,45.1717
2021-10-20,45.3884
2021-10-21,43.7772
2021-10-22,41.8241
2021-10-23,41.8241
2021-10-24,41.8241
2021-10-25,41.5449
2021-10-26,41.8394
2021-10-27,39.9102
2021-10-28,41.7358
2021-10-29,41.8449
2021-10-30,41.8449
2021-10-31,41.8449
2021-11-01,46.6273
2021-11-02,46.1603
2021-11-03,47.5196
2021-11-04,46.6556
2021-11-05,53.7106
2021-11-06,53.7106
2021-11-07,53.7106
2021-11-08,51.7825
2021-11-09,50.774
2021-11-10,48.1985
2021-11-11,46.9662
2021-11-12,45.6596
2021-11-13,45.6596
2021-11-14,45.6596
2021-11-15,47.2914
2021-11-16,44.3242
2021-11-17,43.9513
2021-11-18,42.0658
2021-11-19,43.1917
2021-11-20,43.1917
2021-11-21,43.1917
2021-11-22,45.3187
2021-11-23,43.9048
2021-11-24,43.9292
2021-11-25,43.9292
2021-11-26,40.2447
2021-11-27,40.2447
2021-11-28,40.2447
2021-11-29,39.535
2021-11-30,39.296
2021-12-01,36.297
2021-12-02,43.0749
2021-12-03,41.3459
2021-12-04,41.3459
2021-12-05,41.3459
2021-12-06,44.1464
2021-12-07,43.5582
2021-12-08,43.6912
2021-12-09,40.9294
2021-12-10,38.4456
2021-12-11,38.4456
2021-12-12,38.4456
2021-12-13,36.3712
2021-12-14,36.0471
2021-12-15,35.868
2021-12-16,35.064
2021-12-17,35.3997
2021-12-18,35.3997
2021-12-19,35.3997
2021-12-20,34.9681
2021-12-21,38.8505
2021-12-22,39.4694
2021-12-23,41.3128
2021-12-24,41.3128
2021-12-25,41.3128
2021-12-26,41.3128
2021-12-27,41.1228
2021-12-28,42.4423
2021-12-29,42.2023
2021-12-30,43.6229
2021-12-31,43.9284
2022-01-01,43.9284
2022-01-02,43.9284
2022-01-03,46.8107
2022-01-04,48.3727
2022-01-05,46.9256
2022-01-06,46.7098
2022-01-07,50.1702
2022-01-08,50.1702
2022-01-09,50.1702
2022-01-10,49.9176
2022-01-11,51.2789
2022-01-12,49.8072
2022-01-13,51.1636
2022-01-14,51.2341
2022-01-15,51.2341
2022-01-16,51.2341
2022-01-17,51.2341
2022-01-18,50.2582
2022-01-19,47.841
2022-01-20,47.6277
2022-01-21,45.3726
2022-01-22,45.3726
2022-01-23,45.3726
2022-01-24,46.7179
2022-01-25,46.6703
2022-01-26,46.3288
2022-01-27,44.2016
2022-01-28,44.5273
2022-01-29,44.5273
2022-01-30,44.5273
2022-01-31,49.5905
2022-02-01,50.6598
2022-02-02,48.4089
2022-02-03,46.3732
2022-02-04,46.9703
2022-02-05,46.9703
2022-02-06,46.9703
2022-02-07,49.4576
2022-02-08,53.0223
2022-02-09,55.1376
2022-02-10,53.8439
2022-02-11,51.3028
2022-02-12,51.3028
2022-02-13,51.3028
2022-02-14,50.9298
2022-02-15,55.2388
2022-02-16,55.4915
2022-02-17,52.8181
2022-02-18,51.8247
2022-02-19,51.8247
2022-02-20,51.8247
2022-02-21,51.8247
2022-02-22,50.9328
2022-02-23,47.1767
2022-02-24,47.99
2022-02-25,49.9235
2022-02-26,49.9235
2022-02-27,49.9235
2022-02-28,46.9022
2022-03-01,43.1708
2022-03-02,44.0911
2022-03-03,42.8306
2022-03-04,40.9846
2022-03-05,40.9846
2022-03-06,40.9846
2022-03-07,35.4176
2022-03-08,40.1636
2022-03-09,43.4377
2022-03-10,44.2166
2022-03-11,42.9114
2022-03-12,42.9114
2022-03-13,42.9114
2022-03-14,42.6805
2022-03-15,46.8253
2022-03-16,48.8929
2022-03-17,48.2701
2022-03-18,49.1762
2022-03-19,49.1762
2022-03-20,49.1762
2022-03-21,48.301
2022-03-22,48.874
2022-03-23,48.4967
2022-03-24,50.6735
2022-03-25,51.6005
2022-03-26,51.6005
2022-03-27,51.6005
2022-03-28,51.6822
2022-03-29,53.5282
2022-03-30,54.0076
2022-03-31,54.4732
2022-04-01,54.7
2022-04-02,54.7
2022-04-03,54.7
2022-04-04,54.7425
2022-04-05,52.8976
2022-04-06,49.3604
2022-04-07,46.4511
2022-04-08,44.1413
2022-04-09,44.1413
2022-04-10,44.1413
2022-04-11,47.3889
2022-04-12,47.8435
2022-04-13,54.4233
2022-04-14,55.6943
2022-04-15,55.6943
2022-04-16,55.6943
2022-04-17,55.6943
2022-04-18,54.5853
2022-04-19,56.537
2022-04-20,56.4909
2022-04-21,58.3352
2022-04-22,54.8317
2022-04-23,54.8317
2022-04-24,54.8317
2022-04-25,53.9122
2022-04-26,50.9452
2022-04-27,52.7022
2022-04-28,54.4627
2022-04-29,54.0723
2022-04-30,54.0723
2022-05-01,54.0723
2022-05-02,53.6524
2022-05-03,55.0218
2022-05-04,56.5348
2022-05-05,54.0791
2022-05-06,52.1519
2022-05-07,52.1519
2022-05-08,52.1519
2022-05-09,47.5865
2022-05-10,49.1158
2022-05-11,46.2158
2022-05-12,45.032
2022-05-13,46.4102
2022-05-14,46.4102
2022-05-15,46.4102
2022-05-16,46.8074
2022-05-17,50.6509
2022-05-18,48.9815
2022-05-19,47.7602
2022-05-20,46.1026
2022-05-21,46.1026
2022-05-22,46.1026
2022-05-23,47.5956
2022-05-24,44.7004
2022-05-25,46.1783
2022-05-26,50.9782
2022-05-27,52.3571
2022-05-28,52.3571
2022-05-29,52.3571
2022-05-30,52.3571
2022-05-31,52.4608
2022-06-01,49.2959
2022-06-02,50.0614
2022-06-03,48.7383
2022-06-04,48.7383
2022-06-05,48.7383
2022-06-06,49.8282
2022-06-07,50.6883
2022-06-08,47.8997
2022-06-09,45.6133
2022-06-10,42.6076
2022-06-11,42.6076
2022-06-12,42.6076
2022-06-13,39.0748
2022-06-14,38.5499
2022-06-15,38.5713
2022-06-16,35.6868
2022-06-17,37.0927
2022-06-18,37.0927
2022-06-19,37.0927
2022-06-20,37.0927
2022-06-21,36.6969
2022-06-22,37.52
2022-06-23,38.0828
2022-06-24,41.9552
2022-06-25,41.9552
2022-06-26,41.9552
2022-06-27,40.8623
2022-06-28,40.3625
2022-06-29,39.6687
2022-06-30,39.5789
2022-07-01,40.9846
2022-07-02,40.9846
2022-07-03,40.9846
2022-07-04,40.9846
2022-07-05,40.6319
2022-07-06,40.3057
2022-07-07,41.305
2022-07-08,41.2702
2022-07-09,41.2702
2022-07-10,41.2702
2022-07-11,41.6016
2022-07-12,45.7663
2022-07-13,46.3679
2022-07-14,45.6824
2022-07-15,48.2877
2022-07-16,48.2877
2022-07-17,48.2877
2022-07-18,49.1216
2022-07-19,52.4252
2022-07-20,52.4459
2022-07-21,51.0417
2022-07-22,49.5784
2022-07-23,49.5784
2022-07-24,49.5784
2022-07-25,50.4377
2022-07-26,48.1587
2022-07-27,50.7968
2022-07-28,45.4402
2022-07-29,45.3835
2022-07-30,45.3835
2022-07-31,45.3835
2022-08-01,45.8263
2022-08-02,44.4718
2022-08-03,47.6718
2022-08-04,47.2432
2022-08-05,47.2899
2022-08-06,47.2899
2022-08-07,47.2899
2022-08-08,47.9334
2022-08-09,46.3298
2022-08-10,48.5899
2022-08-11,47.9017
2022-08-12,49.081
2022-08-13,49.081
2022-08-14,49.081
2022-08-15,49.5152
2022-08-16,50.078
2022-08-17,47.847
2022-08-18,47.9501
2022-08-19,45.3953
2022-08-20,45.3953
2022-08-21,45.3953
2022-08-22,44.4815
2022-08-23,44.4815
2022-08-24,45.4277
2022-08-25,47.5303
2022-08-26,45.0864
2022-08-27,45.0864
2022-08-28,45.0864
2022-08-29,44.8525
2022-08-30,44.3056
2022-08-31,43.1232
2022-09-01,42.9572
2022-09-02,43.312
2022-09-03,43.312
2022-09-04,43.312
2022-09-05,43.312
2022-09-06,43.312
2022-09-07,46.6987
2022-09-08,46.3441
2022-09-09,48.5514
2022-09-10,48.5514
2022-09-11,48.5514
2022-09-12,49.7561
2022-09-13,46.1769
2022-09-14,47.8152
2022-09-15,44.8593
2022-09-16,39.9529
2022-09-17,39.9529
2022-09-18,39.9529
2022-09-19,43.3497
2022-09-20,41.6744
2022-09-21,39.7243
2022-09-22,37.6216
2022-09-23,35.9518
2022-09-24,35.9518
2022-09-25,35.9518
2022-09-26,34.8078
2022-09-27,35.2155
2022-09-28,38.0811
2022-09-29,36.6563
2022-09-30,35.2737
2022-10-01,35.2737
2022-10-02,35.2737
2022-10-03,36.4515
2022-10-04,42.1016
2022-10-05,41.7121
2022-10-06,40.8328
2022-10-07,39.5488
2022-10-08,39.5488
2022-10-09,39.5488
2022-10-10,39.1496
2022-10-11,38.669
2022-10-12,39.2247
2022-10-13,41.772
2022-10-14,42.7472
2022-10-15,42.7472
2022-10-16,42.7472
2022-10-17,42.6576
2022-10-18,44.4345
2022-10-19,43.9805
2022-10-20,43.2349
2022-10-21,44.1511
2022-10-22,44.1511
2022-10-23,44.1511
2022-10-24,46.0761
2022-10-25,48.7299
2022-10-26,48.0503
2022-10-27,50.6691
2022-10-28,53.1645
2022-10-29,53.1645
2022-10-30,53.1645
2022-10-31,53.4753
2022-11-01,54.9943
2022-11-02,53.6431
2022-11-03,54.8431
2022-11-04,55.1563
2022-11-05,55.1563
2022-11-06,55.1563
2022-11-07,55.9983
2022-11-08,56.1049
2022-11-09,55.2739
2022-11-10,59.4662
2022-11-11,57.8728
2022-11-12,57.8728
2022-11-13,57.8728
2022-11-14,55.8209
2022-11-15,58.065
2022-11-16,55.919
2022-11-17,54.7595
2022-11-18,56.0174
2022-11-19,56.0174
2022-11-20,56.0174
2022-11-21,54.8344
2022-11-22,55.957
2022-11-23,57.1632
2022-11-24,57.1632
2022-11-25,58.6653
2022-11-26,58.6653
2022-11-27,58.6653
2022-11-28,56.4109
2022-11-29,58.1513
2022-11-30,59.7643
2022-12-01,60.1734
2022-12-02,58.9695
2022-12-03,58.9695
2022-12-04,58.9695
2022-12-05,58.0593
2022-12-06,58.536
2022-12-07,52.1636
2022-12-08,51.1774
2022-12-09,52.6813
2022-12-10,52.6813
2022-12-11,52.6813
2022-12-12,55.2327
2022-12-13,51.611
2022-12-14,52.6272
2022-12-15,50.1255
2022-12-16,50.0965
2022-12-17,50.0965
2022-12-18,50.0965
2022-12-19,47.4567
2022-12-20,47.5796
2022-12-21,48.2372
2022-12-22,45.0626
2022-12-23,47.0546
2022-12-24,47.0546
2022-12-25,47.0546
2022-12-26,47.0546
2022-12-27,41.7148
2022-12-28,38.0764
2022-12-29,41.6561
2022-12-30,42.4941
2022-12-31,42.4941
2023-01-01,42.4941
2023-01-02,42.4941
2023-01-03,40.2854
2023-01-04,43.1969
2023-01-05,43.0056
2023-01-06,47.1754
2023-01-07,47.1754
2023-01-08,47.1754
2023-01-09,48.9542
2023-01-10,50.414
2023-01-11,49.8244
2023-01-12,52.2323
2023-01-13,52.2797
2023-01-14,52.2797
2023-01-15,52.2797
2023-01-16,52.2797
2023-01-17,52.4018
2023-01-18,50.4264
2023-01-19,50.8152
2023-01-20,52.3861
2023-01-21,52.3861
2023-01-22,52.3861
2023-01-23,51.3569
2023-01-24,51.3287
2023-01-25,51.8483
2023-01-26,48.5466
2023-01-27,50.0649
2023-01-28,50.0649
2023-01-29,50.0649
2023-01-30,47.9767
2023-01-31,48.8368
2023-02-01,48.4501
2023-02-02,51.8056
2023-02-03,50.4635
2023-02-04,50.4635
2023-02-05,50.4635
2023-02-06,49.5315
2023-02-07,50.0234
2023-02-08,47.5152
2023-02-09,46.3009
2023-02-10,45.5516
2023-02-11,45.5516
2023-02-12,45.5516
2023-02-13,47.1321
2023-02-14,48.4932
2023-02-15,49.1397
2023-02-16,48.2155
2023-02-17,48.0647
2023-02-18,48.0647
2023-02-19,48.0647
2023-02-20,48.0647
2023-02-21,43.5545
2023-02-22,43.1358
2023-02-23,43.2769
2023-02-24,43.0834
2023-02-25,43.0834
2023-02-26,43.0834
2023-02-27,42.9982
2023-02-28,43.1533
2023-03-01,43.4319
2023-03-02,44.5169
2023-03-03,45.5572
2023-03-04,45.5572
2023-03-05,45.5572
2023-03-06,44.1732
2023-03-07,43.4862
2023-03-08,45.6913
2023-03-09,43.0056
2023-03-10,42.0392
2023-03-11,42.0392
2023-03-12,42.0392
2023-03-13,37.2611
2023-03-14,35.951
2023-03-15,34.08
2023-03-16,37.2474
2023-03-17,36.1687
2023-03-18,36.1687
