,9993232D US Equity
,RSI_30D
2020-01-01,61.2277
2020-01-02,63.9486
2020-01-03,57.331
2020-01-04,57.331
2020-01-05,57.331
2020-01-06,54.7507
2020-01-07,56.7638
2020-01-08,58.033
2020-01-09,60.8502
2020-01-10,59.0446
2020-01-11,59.0446
2020-01-12,59.0446
2020-01-13,61.5294
2020-01-14,60.7368
2020-01-15,59.7137
2020-01-16,62.2019
2020-01-17,60.4966
2020-01-18,60.4966
2020-01-19,60.4966
2020-01-20,60.4966
2020-01-21,60.3825
2020-01-22,60.8915
2020-01-23,64.4579
2020-01-24,65.4718
2020-01-25,65.4718
2020-01-26,65.4718
2020-01-27,56.4055
2020-01-28,59.3617
2020-01-29,51.186
2020-01-30,49.6795
2020-01-31,46.5523
2020-02-01,46.5523
2020-02-02,46.5523
2020-02-03,48.8526
2020-02-04,51.1628
2020-02-05,42.8416
2020-02-06,43.8005
2020-02-07,42.0035
2020-02-08,42.0035
2020-02-09,42.0035
2020-02-10,43.8906
2020-02-11,45.6546
2020-02-12,46.6612
2020-02-13,45.8757
2020-02-14,42.6732
2020-02-15,42.6732
2020-02-16,42.6732
2020-02-17,42.6732
2020-02-18,43.1495
2020-02-19,42.7125
2020-02-20,44.571
2020-02-21,43.2818
2020-02-22,43.2818
2020-02-23,43.2818
2020-02-24,39.9173
2020-02-25,37.4763
2020-02-26,39.0472
2020-02-27,35.2692
2020-02-28,34.745
2020-02-29,34.745
2020-03-01,34.745
2020-03-02,40.1744
2020-03-03,39.9471
2020-03-04,42.533
2020-03-05,40.804
2020-03-06,39.3746
2020-03-07,39.3746
2020-03-08,39.3746
2020-03-09,34.487
2020-03-10,39.5748
2020-03-11,36.6529
2020-03-12,35.8225
2020-03-13,43.2864
2020-03-14,43.2864
2020-03-15,43.2864
2020-03-16,35.52
2020-03-17,41.2465
2020-03-18,39.3771
2020-03-19,39.097
2020-03-20,37.4841
2020-03-21,37.4841
2020-03-22,37.4841
2020-03-23,37.5531
2020-03-24,42.0351
2020-03-25,43.3734
2020-03-26,47.458
2020-03-27,47.458
2020-03-28,47.458
2020-03-29,47.458
2020-03-30,49.6005
2020-03-31,48.4496
2020-04-01,47.4489
2020-04-02,47.1489
2020-04-03,45.2257
2020-04-04,45.2257
2020-04-05,45.2257
2020-04-06,48.6541
2020-04-07,49.1457
2020-04-08,51.3425
2020-04-09,51.5854
2020-04-10,51.5854
2020-04-11,51.5854
2020-04-12,51.5854
2020-04-13,51.177
2020-04-14,51.7809
2020-04-15,50.2957
2020-04-16,50.7825
2020-04-17,51.8078
2020-04-18,51.8078
2020-04-19,51.8078
2020-04-20,50.9645
2020-04-21,49.5605
2020-04-22,50.8514
2020-04-23,47.2837
2020-04-24,48.2588
2020-04-25,48.2588
2020-04-26,48.2588
2020-04-27,48.7884
2020-04-28,48.7368
2020-04-29,51.4844
2020-04-30,49.9979
2020-05-01,47.1555
2020-05-02,47.1555
2020-05-03,47.1555
2020-05-04,45.6282
2020-05-05,46.0746
2020-05-06,47.1714
2020-05-07,48.8486
2020-05-08,51.9275
2020-05-09,51.9275
2020-05-10,51.9275
2020-05-11,50.3207
2020-05-12,48.7095
2020-05-13,47.2089
2020-05-14,48.0985
2020-05-15,47.7086
2020-05-16,47.7086
2020-05-17,47.7086
2020-05-18,49.9603
2020-05-19,51.0307
2020-05-20,53.2314
2020-05-21,52.3762
2020-05-22,51.9374
2020-05-23,51.9374
2020-05-24,51.9374
2020-05-25,51.9374
2020-05-26,52.2684
2020-05-27,53.3891
2020-05-28,52.3684
2020-05-29,54.6849
2020-05-30,54.6849
2020-05-31,54.6849
2020-06-01,53.2574
2020-06-02,54.0136
2020-06-03,54.6129
2020-06-04,55.8988
2020-06-05,56.3663
2020-06-06,56.3663
2020-06-07,56.3663
2020-06-08,58.0443
2020-06-09,56.5918
2020-06-10,57.2829
2020-06-11,50.5107
2020-06-12,49.543
2020-06-13,49.543
2020-06-14,49.543
2020-06-15,49.7422
2020-06-16,51.1838
2020-06-17,50.1392
2020-06-18,48.0193
2020-06-19,51.708
2020-06-20,51.708
2020-06-21,51.708
2020-06-22,49.9727
2020-06-23,47.9181
2020-06-24,46.1528
2020-06-25,46.3328
2020-06-26,45.2518
2020-06-27,45.2518
2020-06-28,45.2518
2020-06-29,46.5918
2020-06-30,47.6817
2020-07-01,46.0225
2020-07-02,46.0924
2020-07-03,46.0924
2020-07-04,46.0924
2020-07-05,46.0924
2020-07-06,47.3105
2020-07-07,45.8806
2020-07-08,45.0387
2020-07-09,45.4529
2020-07-10,46.5884
2020-07-11,46.5884
2020-07-12,46.5884
2020-07-13,46.505
2020-07-14,46.6039
2020-07-15,48.3053
2020-07-16,48.8154
2020-07-17,48.3785
2020-07-18,48.3785
2020-07-19,48.3785
2020-07-20,49.035
2020-07-21,50.7165
2020-07-22,50.8176
2020-07-23,51.8998
2020-07-24,47.87
2020-07-25,47.87
2020-07-26,47.87
2020-07-27,50.9647
2020-07-28,48.9915
2020-07-29,41.9113
2020-07-30,42.0942
2020-07-31,43.7631
2020-08-01,43.7631
2020-08-02,43.7631
2020-08-03,43.0432
2020-08-04,44.3404
2020-08-05,43.9134
2020-08-06,43.6292
2020-08-07,44.3956
2020-08-08,44.3956
2020-08-09,44.3956
2020-08-10,46.0434
2020-08-11,45.5111
2020-08-12,45.2498
2020-08-13,43.8725
2020-08-14,44.2755
2020-08-15,44.2755
2020-08-16,44.2755
2020-08-17,43.949
2020-08-18,44.3486
2020-08-19,45.2073
2020-08-20,44.456
2020-08-21,44.0354
2020-08-22,44.0354
2020-08-23,44.0354
2020-08-24,46.0676
2020-08-25,45.6887
2020-08-26,46.4657
2020-08-27,46.0428
2020-08-28,48.8525
2020-08-29,48.8525
2020-08-30,48.8525
2020-08-31,52.2571
2020-09-01,49.9792
2020-09-02,53.4474
2020-09-03,49.9144
2020-09-04,49.733
2020-09-05,49.733
2020-09-06,49.733
2020-09-07,49.733
2020-09-08,46.8284
2020-09-09,48.1109
2020-09-10,47.4531
2020-09-11,48.9221
2020-09-12,48.9221
2020-09-13,48.9221
2020-09-14,51.4756
2020-09-15,50.7427
2020-09-16,53.6704
2020-09-17,54.6556
2020-09-18,53.849
2020-09-19,53.849
2020-09-20,53.849
2020-09-21,52.3749
2020-09-22,52.6742
2020-09-23,52.4382
2020-09-24,51.9034
2020-09-25,53.8507
2020-09-26,53.8507
2020-09-27,53.8507
2020-09-28,57.0859
2020-09-29,57.9541
2020-09-30,55.6803
2020-10-01,55.0934
2020-10-02,54.1929
2020-10-03,54.1929
2020-10-04,54.1929
2020-10-05,55.0713
2020-10-06,56.2214
2020-10-07,58.1441
2020-10-08,60.0245
2020-10-09,58.9046
2020-10-10,58.9046
2020-10-11,58.9046
2020-10-12,59.5977
2020-10-13,59.2424
2020-10-14,58.781
2020-10-15,59.5035
2020-10-16,59.7156
2020-10-17,59.7156
2020-10-18,59.7156
2020-10-19,61.3666
2020-10-20,60.4284
2020-10-21,59.7021
2020-10-22,59.9511
2020-10-23,56.1805
2020-10-24,56.1805
2020-10-25,56.1805
2020-10-26,50.5996
2020-10-27,49.4435
2020-10-28,47.1986
2020-10-29,46.982
2020-10-30,47.4807
2020-10-31,47.4807
2020-11-01,47.4807
2020-11-02,49.7716
2020-11-03,54.6305
2020-11-04,54.9345
2020-11-05,60.1794
2020-11-06,61.6769
2020-11-07,61.6769
2020-11-08,61.6769
2020-11-09,62.962
2020-11-10,64.0394
2020-11-11,63.7366
2020-11-12,59.11
2020-11-13,62.1131
2020-11-14,62.1131
2020-11-15,62.1131
2020-11-16,64.3074
2020-11-17,62.9881
2020-11-18,62.1597
2020-11-19,63.4133
2020-11-20,62.4378
2020-11-21,62.4378
2020-11-22,62.4378
2020-11-23,64.8046
2020-11-24,67.4451
2020-11-25,66.7774
2020-11-26,66.7774
2020-11-27,67.0027
2020-11-28,67.0027
2020-11-29,67.0027
2020-11-30,67.5394
2020-12-01,69.8172
2020-12-02,71.1068
2020-12-03,72.6228
2020-12-04,74.7061
2020-12-05,74.7061
2020-12-06,74.7061
2020-12-07,71.9242
2020-12-08,72.7096
2020-12-09,71.6484
2020-12-10,73.2514
2020-12-11,73.0526
2020-12-12,73.0526
2020-12-13,73.0526
2020-12-14,72.6449
2020-12-15,74.3019
2020-12-16,74.6924
2020-12-17,74.3382
2020-12-18,69.2754
2020-12-19,69.2754
2020-12-20,69.2754
2020-12-21,69.7474
2020-12-22,67.5451
