,NPO US Equity
2020-04-06,43.206
2020-04-07,42.7926
2020-04-08,43.7888
2020-04-09,45.3065
2020-04-10,45.3065
2020-04-11,45.3065
2020-04-12,45.3065
2020-04-13,43.6179
2020-04-14,44.3959
2020-04-15,42.3505
2020-04-16,41.9044
2020-04-17,44.0161
2020-04-18,44.0161
2020-04-19,44.0161
2020-04-20,43.4569
2020-04-21,43.0018
2020-04-22,43.5541
2020-04-23,43.8756
2020-04-24,45.1184
2020-04-25,45.1184
2020-04-26,45.1184
2020-04-27,47.857
2020-04-28,49.3047
2020-04-29,51.4414
2020-04-30,49.2836
2020-05-01,48.0076
2020-05-02,48.0076
2020-05-03,48.0076
2020-05-04,48.2903
2020-05-05,46.833
2020-05-06,46.4659
2020-05-07,47.4299
2020-05-08,49.8209
2020-05-09,49.8209
2020-05-10,49.8209
2020-05-11,48.0083
2020-05-12,45.6136
2020-05-13,44.5158
2020-05-14,45.4046
2020-05-15,46.7439
2020-05-16,46.7439
2020-05-17,46.7439
2020-05-18,50.0736
2020-05-19,48.6714
2020-05-20,51.0564
2020-05-21,50.5304
2020-05-22,49.6077
2020-05-23,49.6077
2020-05-24,49.6077
2020-05-25,49.6077
2020-05-26,52.0154
2020-05-27,53.3974
2020-05-28,51.2229
2020-05-29,49.8924
2020-05-30,49.8924
2020-05-31,49.8924
2020-06-01,49.2783
2020-06-02,50.6798
2020-06-03,52.9347
2020-06-04,54.9062
2020-06-05,57.7443
2020-06-06,57.7443
2020-06-07,57.7443
2020-06-08,57.6343
2020-06-09,56.2807
2020-06-10,52.5742
2020-06-11,48.7467
2020-06-12,49.2154
2020-06-13,49.2154
2020-06-14,49.2154
2020-06-15,49.8418
2020-06-16,51.1359
2020-06-17,49.534
2020-06-18,49.8181
2020-06-19,51.1522
2020-06-20,51.1522
2020-06-21,51.1522
2020-06-22,51.5053
2020-06-23,51.9345
2020-06-24,48.8355
2020-06-25,49.7208
2020-06-26,49.658
2020-06-27,49.658
2020-06-28,49.658
2020-06-29,51.9775
2020-06-30,53.2815
2020-07-01,50.738
2020-07-02,50.9677
2020-07-03,50.9677
2020-07-04,50.9677
2020-07-05,50.9677
2020-07-06,51.9368
2020-07-07,50.3804
2020-07-08,48.9503
2020-07-09,47.3682
2020-07-10,48.4101
2020-07-11,48.4101
2020-07-12,48.4101
2020-07-13,49.8258
2020-07-14,51.3299
2020-07-15,53.0033
2020-07-16,52.9062
2020-07-17,51.9219
2020-07-18,51.9219
2020-07-19,51.9219
2020-07-20,50.5953
2020-07-21,51.7992
2020-07-22,52.069
2020-07-23,53.2116
2020-07-24,51.931
2020-07-25,51.931
2020-07-26,51.931
2020-07-27,53.2159
2020-07-28,52.1908
2020-07-29,53.5665
2020-07-30,51.8986
2020-07-31,50.904
2020-08-01,50.904
2020-08-02,50.904
2020-08-03,51.3988
2020-08-04,56.0853
2020-08-05,58.1562
2020-08-06,58.7813
2020-08-07,61.683
2020-08-08,61.683
2020-08-09,61.683
2020-08-10,63.0557
2020-08-11,63.3993
2020-08-12,63.2392
2020-08-13,61.7075
2020-08-14,62.1764
2020-08-15,62.1764
2020-08-16,62.1764
2020-08-17,62.3286
2020-08-18,62.0701
2020-08-19,61.0743
2020-08-20,59.2291
2020-08-21,60.5541
2020-08-22,60.5541
2020-08-23,60.5541
2020-08-24,63.1907
2020-08-25,62.6602
2020-08-26,62.4252
2020-08-27,61.4174
2020-08-28,61.7427
2020-08-29,61.7427
2020-08-30,61.7427
2020-08-31,58.9691
2020-09-01,60.4838
2020-09-02,60.2611
2020-09-03,56.7145
2020-09-04,57.9491
2020-09-05,57.9491
2020-09-06,57.9491
2020-09-07,57.9491
2020-09-08,54.9294
2020-09-09,54.4157
2020-09-10,54.3818
2020-09-11,53.7059
2020-09-12,53.7059
2020-09-13,53.7059
2020-09-14,54.4861
2020-09-15,54.623
2020-09-16,56.1103
2020-09-17,56.0521
2020-09-18,56.0521
2020-09-19,56.0521
2020-09-20,56.0521
2020-09-21,50.6561
2020-09-22,51.1292
2020-09-23,50.6093
2020-09-24,54.3059
2020-09-25,52.4485
2020-09-26,52.4485
2020-09-27,52.4485
2020-09-28,55.7058
2020-09-29,54.3967
2020-09-30,53.0706
2020-10-01,53.7173
2020-10-02,54.1635
2020-10-03,54.1635
2020-10-04,54.1635
2020-10-05,57.5085
2020-10-06,55.9601
2020-10-07,56.2011
2020-10-08,58.6029
2020-10-09,57.9217
2020-10-10,57.9217
2020-10-11,57.9217
2020-10-12,58.2319
2020-10-13,56.2899
2020-10-14,54.9527
2020-10-15,56.9878
2020-10-16,57.783
2020-10-17,57.783
2020-10-18,57.783
2020-10-19,55.832
2020-10-20,57.8616
2020-10-21,58.9636
2020-10-22,59.7002
2020-10-23,60.261
2020-10-24,60.261
2020-10-25,60.261
2020-10-26,57.4532
2020-10-27,54.4811
2020-10-28,50.5185
2020-10-29,53.3093
2020-10-30,53.0725
2020-10-31,53.0725
2020-11-01,53.0725
2020-11-02,55.9966
2020-11-03,58.285
2020-11-04,55.5754
2020-11-05,58.6476
2020-11-06,57.5449
2020-11-07,57.5449
2020-11-08,57.5449
2020-11-09,63.241
2020-11-10,64.4188
2020-11-11,64.1205
2020-11-12,59.7721
2020-11-13,61.0647
2020-11-14,61.0647
2020-11-15,61.0647
2020-11-16,65.2082
2020-11-17,64.1118
2020-11-18,61.7619
2020-11-19,60.645
2020-11-20,60.6283
2020-11-21,60.6283
2020-11-22,60.6283
2020-11-23,62.9277
2020-11-24,65.0764
2020-11-25,64.6573
2020-11-26,64.6573
2020-11-27,63.9122
2020-11-28,63.9122
2020-11-29,63.9122
2020-11-30,61.3187
2020-12-01,62.0274
2020-12-02,62.6811
2020-12-03,61.602
2020-12-04,64.0459
2020-12-05,64.0459
2020-12-06,64.0459
2020-12-07,63.2458
2020-12-08,62.8397
2020-12-09,63.3814
2020-12-10,63.3424
2020-12-11,63.0815
2020-12-12,63.0815
2020-12-13,63.0815
2020-12-14,62.3055
2020-12-15,64.1428
2020-12-16,63.2465
2020-12-17,64.4881
2020-12-18,65.9305
2020-12-19,65.9305
2020-12-20,65.9305
2020-12-21,63.5976
2020-12-22,62.8034
2020-12-23,63.2901
2020-12-24,62.7673
2020-12-25,62.7673
2020-12-26,62.7673
2020-12-27,62.7673
2020-12-28,63.811
2020-12-29,61.648
2020-12-30,62.4014
2020-12-31,62.7394
2021-01-01,62.7394
2021-01-02,62.7394
2021-01-03,62.7394
2021-01-04,58.0729
2021-01-05,60.52
2021-01-06,66.4562
2021-01-07,67.6786
2021-01-08,66.3473
2021-01-09,66.3473
2021-01-10,66.3473
2021-01-11,66.8683
2021-01-12,69.244
2021-01-13,63.8529
2021-01-14,65.1075
2021-01-15,64.7541
2021-01-16,64.7541
2021-01-17,64.7541
2021-01-18,64.7541
2021-01-19,65.2369
2021-01-20,66.0458
2021-01-21,63.2884
2021-01-22,63.0788
2021-01-23,63.0788
2021-01-24,63.0788
2021-01-25,57.9867
2021-01-26,55.2854
2021-01-27,48.4132
2021-01-28,50.3572
2021-01-29,48.2111
2021-01-30,48.2111
2021-01-31,48.2111
2021-02-01,49.9477
2021-02-02,51.9407
2021-02-03,51.9003
2021-02-04,51.9261
2021-02-05,51.7684
2021-02-06,51.7684
2021-02-07,51.7684
2021-02-08,53.8253
2021-02-09,52.0587
2021-02-10,51.1611
2021-02-11,50.4787
2021-02-12,52.5677
2021-02-13,52.5677
2021-02-14,52.5677
2021-02-15,52.5677
2021-02-16,50.7373
2021-02-17,50.9085
2021-02-18,49.8194
2021-02-19,55.5347
2021-02-20,55.5347
2021-02-21,55.5347
2021-02-22,56.8536
2021-02-23,58.9273
2021-02-24,58.1604
2021-02-25,57.2295
2021-02-26,57.6407
2021-02-27,57.6407
2021-02-28,57.6407
2021-03-01,62.808
2021-03-02,61.9494
2021-03-03,62.7099
2021-03-04,61.2246
2021-03-05,65.0141
2021-03-06,65.0141
2021-03-07,65.0141
2021-03-08,66.9144
2021-03-09,66.9816
2021-03-10,68.7687
2021-03-11,69.6116
2021-03-12,69.9303
2021-03-13,69.9303
2021-03-14,69.9303
2021-03-15,67.192
2021-03-16,65.1028
2021-03-17,65.2403
2021-03-18,63.3639
2021-03-19,60.3181
2021-03-20,60.3181
2021-03-21,60.3181
2021-03-22,57.831
2021-03-23,53.377
2021-03-24,52.5345
2021-03-25,54.3335
2021-03-26,57.0583
2021-03-27,57.0583
2021-03-28,57.0583
2021-03-29,53.665
2021-03-30,54.9196
2021-03-31,54.3322
2021-04-01,54.5494
2021-04-02,54.5494
2021-04-03,54.5494
2021-04-04,54.5494
2021-04-05,55.941
2021-04-06,56.2026
2021-04-07,54.0246
2021-04-08,54.0977
2021-04-09,55.9575
2021-04-10,55.9575
2021-04-11,55.9575
2021-04-12,56.7694
2021-04-13,54.8152
2021-04-14,55.5755
2021-04-15,55.8974
2021-04-16,55.0092
2021-04-17,55.0092
2021-04-18,55.0092
2021-04-19,52.1757
2021-04-20,48.8022
2021-04-21,52.1494
2021-04-22,50.7678
2021-04-23,53.2782
2021-04-24,53.2782
2021-04-25,53.2782
2021-04-26,52.647
2021-04-27,52.8269
2021-04-28,53.6847
2021-04-29,54.5527
2021-04-30,52.5458
2021-05-01,52.5458
2021-05-02,52.5458
2021-05-03,54.2347
2021-05-04,54.3267
2021-05-05,56.2744
2021-05-06,58.8178
2021-05-07,61.6016
2021-05-08,61.6016
2021-05-09,61.6016
2021-05-10,62.1971
2021-05-11,60.8106
2021-05-12,55.3002
2021-05-13,60.4015
2021-05-14,61.708
2021-05-15,61.708
2021-05-16,61.708
2021-05-17,60.6068
2021-05-18,56.8885
2021-05-19,55.5562
2021-05-20,54.7259
2021-05-21,55.8167
2021-05-22,55.8167
2021-05-23,55.8167
2021-05-24,55.5092
2021-05-25,53.7954
2021-05-26,54.2469
2021-05-27,56.7001
2021-05-28,55.7135
2021-05-29,55.7135
2021-05-30,55.7135
2021-05-31,55.7135
2021-06-01,57.9888
2021-06-02,57.9888
2021-06-03,58.5694
2021-06-04,60.9528
2021-06-05,60.9528
2021-06-06,60.9528
2021-06-07,61.7827
2021-06-08,63.8157
2021-06-09,60.9323
2021-06-10,60.9323
2021-06-11,61.5177
2021-06-12,61.5177
2021-06-13,61.5177
2021-06-14,59.4763
2021-06-15,60.7582
2021-06-16,61.0284
2021-06-17,55.5665
2021-06-18,54.9764
2021-06-19,54.9764
2021-06-20,54.9764
2021-06-21,56.18
2021-06-22,55.5501
2021-06-23,57.115
2021-06-24,59.331
2021-06-25,57.4225
2021-06-26,57.4225
2021-06-27,57.4225
2021-06-28,55.633
2021-06-29,55.9634
2021-06-30,57.1019
2021-07-01,57.2617
2021-07-02,55.9516
2021-07-03,55.9516
2021-07-04,55.9516
2021-07-05,55.9516
2021-07-06,52.9533
2021-07-07,52.6138
2021-07-08,49.4391
2021-07-09,52.5537
2021-07-10,52.5537
2021-07-11,52.5537
2021-07-12,53.0743
2021-07-13,50.7832
2021-07-14,50.4056
2021-07-15,49.4403
2021-07-16,47.3374
2021-07-17,47.3374
2021-07-18,47.3374
2021-07-19,42.6805
2021-07-20,48.1187
2021-07-21,50.2624
2021-07-22,47.029
2021-07-23,47.3701
2021-07-24,47.3701
2021-07-25,47.3701
2021-07-26,49.405
2021-07-27,48.7836
2021-07-28,49.1541
2021-07-29,51.3266
2021-07-30,51.0697
2021-07-31,51.0697
2021-08-01,51.0697
2021-08-02,49.7682
2021-08-03,43.0728
2021-08-04,41.7785
2021-08-05,42.5859
2021-08-06,43.496
2021-08-07,43.496
2021-08-08,43.496
2021-08-09,42.9893
2021-08-10,44.174
2021-08-11,46.9744
2021-08-12,46.6218
2021-08-13,46.3488
2021-08-14,46.3488
2021-08-15,46.3488
2021-08-16,46.1076
2021-08-17,43.2981
2021-08-18,41.8244
2021-08-19,41.1342
2021-08-20,41.6081
2021-08-21,41.6081
2021-08-22,41.6081
2021-08-23,42.8071
2021-08-24,44.7056
2021-08-25,44.0771
2021-08-26,42.9427
2021-08-27,46.9573
2021-08-28,46.9573
2021-08-29,46.9573
2021-08-30,46.4759
2021-08-31,44.9871
2021-09-01,45.2302
2021-09-02,45.8735
2021-09-03,45.6884
2021-09-04,45.6884
2021-09-05,45.6884
2021-09-06,45.6884
2021-09-07,42.5346
2021-09-08,42.7823
2021-09-09,42.1912
2021-09-10,41.6767
2021-09-11,41.6767
2021-09-12,41.6767
2021-09-13,41.8889
2021-09-14,39.87
2021-09-15,42.5782
2021-09-16,41.6767
2021-09-17,44.5896
2021-09-18,44.5896
2021-09-19,44.5896
2021-09-20,40.8055
2021-09-21,40.089
2021-09-22,44.5587
2021-09-23,48.8353
2021-09-24,48.5665
2021-09-25,48.5665
2021-09-26,48.5665
2021-09-27,50.3659
2021-09-28,50.8073
2021-09-29,51.7977
2021-09-30,50.7873
2021-10-01,53.898
2021-10-02,53.898
2021-10-03,53.898
2021-10-04,53.071
2021-10-05,53.3613
2021-10-06,52.3397
2021-10-07,54.7352
2021-10-08,52.6525
2021-10-09,52.6525
2021-10-10,52.6525
2021-10-11,51.285
2021-10-12,50.9591
2021-10-13,47.003
2021-10-14,49.551
2021-10-15,50.5441
2021-10-16,50.5441
2021-10-17,50.5441
2021-10-18,49.3686
2021-10-19,47.9568
2021-10-20,50.7012
2021-10-21,51.7539
2021-10-22,51.8148
2021-10-23,51.8148
2021-10-24,51.8148
2021-10-25,53.2181
2021-10-26,52.1758
2021-10-27,50.9407
2021-10-28,53.5432
2021-10-29,53.8767
2021-10-30,53.8767
2021-10-31,53.8767
2021-11-01,57.82
2021-11-02,57.6727
2021-11-03,57.8808
2021-11-04,57.2594
2021-11-05,66.593
2021-11-06,66.593
2021-11-07,66.593
2021-11-08,70.4858
2021-11-09,71.9122
2021-11-10,72.9635
2021-11-11,74.3195
2021-11-12,74.2278
2021-11-13,74.2278
2021-11-14,74.2278
2021-11-15,71.8437
2021-11-16,72.5796
2021-11-17,70.1414
2021-11-18,68.8651
2021-11-19,67.2304
2021-11-20,67.2304
2021-11-21,67.2304
2021-11-22,69.3204
2021-11-23,70.4756
2021-11-24,70.2609
2021-11-25,70.2609
2021-11-26,61.9063
2021-11-27,61.9063
2021-11-28,61.9063
2021-11-29,59.8163
2021-11-30,56.5992
2021-12-01,56.8726
2021-12-02,61.0887
2021-12-03,62.3111
2021-12-04,62.3111
2021-12-05,62.3111
2021-12-06,63.2484
2021-12-07,63.0475
2021-12-08,61.376
2021-12-09,59.5869
2021-12-10,59.8633
2021-12-11,59.8633
2021-12-12,59.8633
2021-12-13,59.1704
2021-12-14,58.6438
2021-12-15,60.7517
2021-12-16,58.4618
2021-12-17,58.229
2021-12-18,58.229
2021-12-19,58.229
2021-12-20,52.9515
2021-12-21,56.7547
2021-12-22,59.3751
2021-12-23,60.412
2021-12-24,60.412
2021-12-25,60.412
2021-12-26,60.412
2021-12-27,61.7667
2021-12-28,61.9126
2021-12-29,62.1763
2021-12-30,58.7807
2021-12-31,58.9055
2022-01-01,58.9055
2022-01-02,58.9055
2022-01-03,58.4411
2022-01-04,60.4635
2022-01-05,60.2437
2022-01-06,64.2091
2022-01-07,62.5304
2022-01-08,62.5304
2022-01-09,62.5304
2022-01-10,60.2219
2022-01-11,60.8547
2022-01-12,61.2521
2022-01-13,63.5408
2022-01-14,62.8238
2022-01-15,62.8238
2022-01-16,62.8238
2022-01-17,62.8238
2022-01-18,59.938
2022-01-19,55.2566
2022-01-20,52.8263
2022-01-21,52.165
2022-01-22,52.165
2022-01-23,52.165
2022-01-24,54.1274
2022-01-25,51.6624
2022-01-26,50.2068
2022-01-27,46.4126
2022-01-28,45.9029
2022-01-29,45.9029
2022-01-30,45.9029
2022-01-31,48.4305
2022-02-01,49.2994
2022-02-02,48.982
2022-02-03,47.8178
2022-02-04,43.9634
2022-02-05,43.9634
2022-02-06,43.9634
2022-02-07,43.6935
2022-02-08,45.7602
2022-02-09,46.8297
2022-02-10,45.8215
2022-02-11,48.2469
2022-02-12,48.2469
2022-02-13,48.2469
2022-02-14,49.9008
2022-02-15,53.0584
2022-02-16,55.5041
2022-02-17,54.7279
2022-02-18,55.5976
2022-02-19,55.5976
2022-02-20,55.5976
2022-02-21,55.5976
2022-02-22,56.5398
2022-02-23,51.2967
2022-02-24,50.1768
2022-02-25,52.9363
2022-02-26,52.9363
2022-02-27,52.9363
2022-02-28,54.105
2022-03-01,49.0232
2022-03-02,51.2963
2022-03-03,52.3386
2022-03-04,46.9096
2022-03-05,46.9096
2022-03-06,46.9096
2022-03-07,42.0168
2022-03-08,41.7281
2022-03-09,47.0008
2022-03-10,46.3194
2022-03-11,46.4108
2022-03-12,46.4108
2022-03-13,46.4108
2022-03-14,47.519
2022-03-15,48.5555
2022-03-16,51.2021
2022-03-17,51.6227
2022-03-18,52.5465
2022-03-19,52.5465
2022-03-20,52.5465
2022-03-21,50.9292
2022-03-22,48.216
2022-03-23,45.9979
2022-03-24,47.1236
2022-03-25,48.0278
2022-03-26,48.0278
2022-03-27,48.0278
2022-03-28,44.6236
2022-03-29,46.1589
2022-03-30,44.3649
2022-03-31,44.1537
2022-04-01,46.57
2022-04-02,46.57
2022-04-03,46.57
2022-04-04,45.607
2022-04-05,42.1469
2022-04-06,41.1612
2022-04-07,42.3723
2022-04-08,42.4443
2022-04-09,42.4443
2022-04-10,42.4443
2022-04-11,42.8773
2022-04-12,44.3559
2022-04-13,45.5024
2022-04-14,46.1081
2022-04-15,46.1081
2022-04-16,46.1081
2022-04-17,46.1081
2022-04-18,44.915
2022-04-19,47.5651
2022-04-20,49.7875
2022-04-21,48.7148
2022-04-22,47.1973
2022-04-23,47.1973
2022-04-24,47.1973
2022-04-25,46.1036
2022-04-26,43.0426
2022-04-27,43.316
2022-04-28,44.6356
2022-04-29,42.8387
2022-04-30,42.8387
2022-05-01,42.8387
2022-05-02,40.7056
2022-05-03,41.7327
2022-05-04,46.5631
2022-05-05,44.4473
2022-05-06,42.9569
2022-05-07,42.9569
2022-05-08,42.9569
2022-05-09,43.7645
2022-05-10,42.9958
2022-05-11,42.4542
2022-05-12,44.7662
2022-05-13,47.9979
2022-05-14,47.9979
2022-05-15,47.9979
2022-05-16,48.9052
2022-05-17,52.6968
2022-05-18,49.8784
2022-05-19,47.5752
2022-05-20,44.724
2022-05-21,44.724
2022-05-22,44.724
2022-05-23,46.6705
2022-05-24,46.8373
2022-05-25,47.0562
2022-05-26,49.7014
2022-05-27,50.7413
2022-05-28,50.7413
2022-05-29,50.7413
2022-05-30,50.7413
2022-05-31,48.6111
2022-06-01,49.9769
2022-06-02,51.4984
2022-06-03,50.6731
2022-06-04,50.6731
2022-06-05,50.6731
2022-06-06,51.7458
2022-06-07,51.5003
2022-06-08,48.9447
2022-06-09,48.3937
2022-06-10,45.3333
2022-06-11,45.3333
2022-06-12,45.3333
2022-06-13,41.4483
2022-06-14,41.8585
2022-06-15,41.6111
2022-06-16,37.9749
2022-06-17,38.8683
2022-06-18,38.8683
2022-06-19,38.8683
2022-06-20,38.8683
2022-06-21,38.7614
2022-06-22,37.9757
2022-06-23,36.596
2022-06-24,39.8816
2022-06-25,39.8816
2022-06-26,39.8816
2022-06-27,41.4455
2022-06-28,40.5765
2022-06-29,39.745
2022-06-30,39.5757
2022-07-01,39.3001
2022-07-02,39.3001
2022-07-03,39.3001
2022-07-04,39.3001
2022-07-05,37.0579
2022-07-06,35.8976
2022-07-07,39.258
2022-07-08,39.0654
2022-07-09,39.0654
2022-07-10,39.0654
2022-07-11,38.8133
2022-07-12,38.7325
2022-07-13,39.5656
2022-07-14,39.4529
2022-07-15,41.9281
2022-07-16,41.9281
2022-07-17,41.9281
2022-07-18,42.4972
2022-07-19,47.3944
2022-07-20,49.1466
2022-07-21,49.5318
2022-07-22,49.0921
2022-07-23,49.0921
2022-07-24,49.0921
2022-07-25,50.0214
2022-07-26,49.9865
2022-07-27,53.0314
2022-07-28,53.7782
2022-07-29,55.6898
2022-07-30,55.6898
2022-07-31,55.6898
2022-08-01,54.8471
2022-08-02,57.8233
2022-08-03,59.4192
2022-08-04,59.2135
2022-08-05,60.4781
2022-08-06,60.4781
2022-08-07,60.4781
2022-08-08,59.8478
2022-08-09,60.2953
2022-08-10,62.5395
2022-08-11,63.976
2022-08-12,64.9817
2022-08-13,64.9817
2022-08-14,64.9817
2022-08-15,63.9641
2022-08-16,64.3198
2022-08-17,61.7051
2022-08-18,63.4107
2022-08-19,60.4731
2022-08-20,60.4731
2022-08-21,60.4731
2022-08-22,55.1217
2022-08-23,55.3712
2022-08-24,55.9622
2022-08-25,57.9965
2022-08-26,51.5294
2022-08-27,51.5294
2022-08-28,51.5294
2022-08-29,51.3926
2022-08-30,48.8153
2022-08-31,46.4676
2022-09-01,45.379
2022-09-02,44.6477
2022-09-03,44.6477
2022-09-04,44.6477
2022-09-05,44.6477
2022-09-06,44.4447
2022-09-07,47.0237
2022-09-08,47.036
2022-09-09,48.1434
2022-09-10,48.1434
2022-09-11,48.1434
2022-09-12,49.7671
2022-09-13,46.7714
2022-09-14,46.8092
2022-09-15,47.1455
2022-09-16,46.4214
2022-09-17,46.4214
2022-09-18,46.4214
2022-09-19,49.4282
2022-09-20,49.0721
2022-09-21,47.2155
2022-09-22,44.8629
2022-09-23,42.8379
2022-09-24,42.8379
2022-09-25,42.8379
2022-09-26,42.3644
2022-09-27,41.6865
2022-09-28,43.4562
2022-09-29,41.7241
2022-09-30,41.7241
2022-10-01,41.7241
2022-10-02,41.7241
2022-10-03,45.077
2022-10-04,49.9666
2022-10-05,49.8445
2022-10-06,50.0465
2022-10-07,45.9867
2022-10-08,45.9867
2022-10-09,45.9867
2022-10-10,47.4311
2022-10-11,48.0142
2022-10-12,45.6956
2022-10-13,50.1045
2022-10-14,47.5624
2022-10-15,47.5624
2022-10-16,47.5624
2022-10-17,51.156
2022-10-18,54.7141
2022-10-19,55.9355
2022-10-20,54.0504
2022-10-21,57.3581
2022-10-22,57.3581
2022-10-23,57.3581
2022-10-24,53.2895
2022-10-25,56.146
2022-10-26,58.2104
2022-10-27,60.4557
2022-10-28,63.1497
2022-10-29,63.1497
2022-10-30,63.1497
2022-10-31,62.1784
2022-11-01,65.8493
2022-11-02,64.1423
2022-11-03,68.3673
2022-11-04,69.5481
2022-11-05,69.5481
2022-11-06,69.5481
2022-11-07,69.6154
2022-11-08,68.6067
2022-11-09,65.5709
2022-11-10,68.4586
2022-11-11,66.7706
2022-11-12,66.7706
2022-11-13,66.7706
2022-11-14,67.0044
2022-11-15,67.8367
2022-11-16,65.4664
2022-11-17,64.8226
2022-11-18,62.72
2022-11-19,62.72
2022-11-20,62.72
2022-11-21,62.5113
2022-11-22,62.7103
2022-11-23,62.6548
2022-11-24,62.6548
2022-11-25,63.3261
2022-11-26,63.3261
2022-11-27,63.3261
2022-11-28,59.6334
2022-11-29,58.7059
2022-11-30,61.3705
2022-12-01,61.3912
2022-12-02,62.0927
2022-12-03,62.0927
2022-12-04,62.0927
2022-12-05,57.7714
2022-12-06,57.1409
2022-12-07,54.2397
2022-12-08,53.9846
2022-12-09,51.757
2022-12-10,51.757
2022-12-11,51.757
2022-12-12,52.9703
2022-12-13,53.2241
2022-12-14,49.8364
2022-12-15,48.2261
2022-12-16,47.8066
2022-12-17,47.8066
2022-12-18,47.8066
2022-12-19,47.8365
2022-12-20,52.3289
2022-12-21,54.4924
2022-12-22,53.0033
2022-12-23,52.4762
2022-12-24,52.4762
2022-12-25,52.4762
2022-12-26,52.4762
2022-12-27,52.7999
2022-12-28,50.7537
2022-12-29,52.3488
2022-12-30,50.1226
2022-12-31,50.1226
2023-01-01,50.1226
2023-01-02,50.1226
2023-01-03,50.0839
2023-01-04,51.5808
2023-01-05,50.1359
2023-01-06,52.9391
2023-01-07,52.9391
2023-01-08,52.9391
2023-01-09,54.2165
2023-01-10,55.933
2023-01-11,56.9004
2023-01-12,58.7099
2023-01-13,57.741
2023-01-14,57.741
2023-01-15,57.741
2023-01-16,57.741
2023-01-17,57.2238
2023-01-18,55.3875
2023-01-19,51.0411
2023-01-20,53.1763
2023-01-21,53.1763
2023-01-22,53.1763
2023-01-23,54.5636
2023-01-24,56.205
2023-01-25,54.0787
2023-01-26,54.5803
2023-01-27,54.0234
2023-01-28,54.0234
2023-01-29,54.0234
2023-01-30,56.5377
2023-01-31,58.9573
2023-02-01,57.2477
2023-02-02,57.936
2023-02-03,57.787
2023-02-04,57.787
2023-02-05,57.787
2023-02-06,55.7788
2023-02-07,56.4986
2023-02-08,52.3928
2023-02-09,51.6716
2023-02-10,50.6817
2023-02-11,50.6817
2023-02-12,50.6817
2023-02-13,52.7402
2023-02-14,52.9136
2023-02-15,53.2489
2023-02-16,53.6306
2023-02-17,56.2924
2023-02-18,56.2924
2023-02-19,56.2924
2023-02-20,56.2924
2023-02-21,45.0143
2023-02-22,47.2736
2023-02-23,46.7992
2023-02-24,46.9827
2023-02-25,46.9827
2023-02-26,46.9827
2023-02-27,48.9478
2023-02-28,45.2796
2023-03-01,47.719
2023-03-02,48.2967
2023-03-03,48.9269
2023-03-04,48.9269
2023-03-05,48.9269
2023-03-06,44.1464
2023-03-07,41.5842
2023-03-08,40.8945
2023-03-09,39.5902
2023-03-10,37.5819
2023-03-11,37.5819
2023-03-12,37.5819
2023-03-13,35.5598
2023-03-14,38.631
2023-03-15,38.9291
2023-03-16,40.5038
2023-03-17,39.2771
2023-03-18,39.2771
2023-03-19,39.2771
2023-03-20,39.9181
