,AEP US Equity
,RSI_30D
2023-03-11,43.3572
2023-03-12,43.3572
2023-03-13,47.0054
2023-03-14,48.6154
2023-03-15,52.6204
2023-03-16,51.5894
2023-03-17,49.331
2023-03-18,49.331
2023-03-19,49.331
2023-03-20,51.122
2023-03-21,46.5312
2023-03-22,43.6261
2023-03-23,41.7329
2023-03-24,47.7298
2023-03-25,47.7298
2023-03-26,47.7298
2023-03-27,46.9956
2023-03-28,47.5826
2023-03-29,49.3685
2023-03-30,49.8669
2023-03-31,50.7185
2023-04-01,50.7185
2023-04-02,50.7185
2023-04-03,50.5756
2023-04-04,51.0038
2023-04-05,55.9335
2023-04-06,56.4048
2023-04-07,56.4048
2023-04-08,56.4048
2023-04-09,56.4048
2023-04-10,55.6137
2023-04-11,55.435
2023-04-12,55.288
2023-04-13,54.7434
2023-04-14,52.0551
2023-04-15,52.0551
2023-04-16,52.0551
2023-04-17,53.3293
2023-04-18,51.8496
2023-04-19,53.5879
2023-04-20,53.5318
2023-04-21,54.209
2023-04-22,54.209
2023-04-23,54.209
2023-04-24,54.7415
2023-04-25,54.9784
2023-04-26,50.793
2023-04-27,51.7912
2023-04-28,51.0452
2023-04-29,51.0452
2023-04-30,51.0452
2023-05-01,51.4716
2023-05-02,48.8496
2023-05-03,48.0912
2023-05-04,49.2249
2023-05-05,50.5386
2023-05-06,50.5386
2023-05-07,50.5386
2023-05-08,50.5978
2023-05-09,50.1591
2023-05-10,51.4449
2023-05-11,49.2405
2023-05-12,51.2757
2023-05-13,51.2757
2023-05-14,51.2757
2023-05-15,48.0809
2023-05-16,44.4326
2023-05-17,42.7223
2023-05-18,42.017
2023-05-19,41.8839
2023-05-20,41.8839
2023-05-21,41.8839
2023-05-22,41.6281
2023-05-23,40.9216
2023-05-24,39.517
2023-05-25,35.4661
2023-05-26,35.1174
2023-05-27,35.1174
2023-05-28,35.1174
2023-05-29,35.1174
2023-05-30,34.4723
2023-05-31,37.8852
2023-06-01,36.269
2023-06-02,39.727
2023-06-03,39.727
2023-06-04,39.727
2023-06-05,41.0007
2023-06-06,40.108
2023-06-07,42.7339
2023-06-08,42.9608
2023-06-09,41.269
2023-06-10,41.269
2023-06-11,41.269
2023-06-12,41.2929
2023-06-13,40.3413
2023-06-14,41.536
2023-06-15,44.5741
2023-06-16,44.6911
2023-06-17,44.6911
2023-06-18,44.6911
2023-06-19,44.6911
2023-06-20,43.9423
2023-06-21,46.1214
2023-06-22,45.4189
2023-06-23,42.3495
2023-06-24,42.3495
2023-06-25,42.3495
2023-06-26,43.0665
2023-06-27,42.4266
2023-06-28,39.2011
2023-06-29,43.2247
2023-06-30,45.3684
2023-07-01,45.3684
2023-07-02,45.3684
2023-07-03,47.7978
2023-07-04,47.7978
2023-07-05,48.8072
2023-07-06,47.8696
2023-07-07,45.8535
2023-07-08,45.8535
2023-07-09,45.8535
2023-07-10,45.9667
2023-07-11,49.6266
2023-07-12,52.0658
2023-07-13,52.1444
2023-07-14,52.012
2023-07-15,52.012
2023-07-16,52.012
2023-07-17,48.3323
2023-07-18,46.7399
2023-07-19,48.2638
2023-07-20,51.2526
2023-07-21,53.3851
2023-07-22,53.3851
2023-07-23,53.3851
2023-07-24,52.6764
2023-07-25,52.5452
2023-07-26,52.6874
2023-07-27,47.7203
2023-07-28,48.0652
2023-07-29,48.0652
2023-07-30,48.0652
2023-07-31,46.7106
2023-08-01,45.3306
2023-08-02,46.4147
2023-08-03,41.8321
2023-08-04,40.5932
2023-08-05,40.5932
2023-08-06,40.5932
2023-08-07,40.0049
2023-08-08,39.9052
2023-08-09,41.727
2023-08-10,42.6512
2023-08-11,42.7274
2023-08-12,42.7274
2023-08-13,42.7274
2023-08-14,40.6598
2023-08-15,39.0739
2023-08-16,39.3188
2023-08-17,38.588
2023-08-18,39.2715
2023-08-19,39.2715
2023-08-20,39.2715
2023-08-21,38.4236
2023-08-22,38.6024
2023-08-23,40.9961
2023-08-24,39.8069
2023-08-25,41.2754
2023-08-26,41.2754
2023-08-27,41.2754
2023-08-28,41.0064
2023-08-29,42.2936
2023-08-30,41.876
2023-08-31,39.6583
2023-09-01,37.9013
2023-09-02,37.9013
2023-09-03,37.9013
2023-09-04,37.9013
2023-09-05,35.1211
2023-09-06,36.329
2023-09-07,39.2832
2023-09-08,40.4737
2023-09-09,40.4737
2023-09-10,40.4737
2023-09-11,40.6543
2023-09-12,40.7163
2023-09-13,45.1892
2023-09-14,48.5657
2023-09-15,47.2383
2023-09-16,47.2383
2023-09-17,47.2383
2023-09-18,47.7397
2023-09-19,47.3235
2023-09-20,48.3912
2023-09-21,46.9522
2023-09-22,45.2195
2023-09-23,45.2195
2023-09-24,45.2195
2023-09-25,44.0587
2023-09-26,39.1001
2023-09-27,38.1881
2023-09-28,36.0326
2023-09-29,37.7135
2023-09-30,37.7135
2023-10-01,37.7135
2023-10-02,32.315
2023-10-03,35.0741
2023-10-04,36.4013
2023-10-05,33.508
2023-10-06,35.8234
2023-10-07,35.8234
2023-10-08,35.8234
2023-10-09,39.5457
2023-10-10,40.9203
2023-10-11,43.3738
2023-10-12,40.3986
2023-10-13,42.6373
2023-10-14,42.6373
2023-10-15,42.6373
2023-10-16,46.0069
2023-10-17,45.3312
2023-10-18,44.4652
2023-10-19,43.1849
2023-10-20,41.4245
2023-10-21,41.4245
2023-10-22,41.4245
2023-10-23,41.4245
2023-10-24,44.5659
2023-10-25,45.9045
2023-10-26,46.7836
2023-10-27,45.2259
2023-10-28,45.2259
2023-10-29,45.2259
2023-10-30,46.2832
2023-10-31,46.5721
2023-11-01,48.6387
2023-11-02,54.0384
2023-11-03,54.8917
2023-11-04,54.8917
2023-11-05,54.8917
2023-11-06,53.8786
2023-11-07,53.0171
2023-11-08,51.5256
2023-11-09,51.5039
2023-11-10,52.4142
2023-11-11,52.4142
2023-11-12,52.4142
2023-11-13,46.8704
2023-11-14,51.5937
2023-11-15,49.9039
2023-11-16,51.4914
2023-11-17,51.5101
2023-11-18,51.5101
2023-11-19,51.5101
2023-11-20,51.1025
2023-11-21,52.7466
2023-11-22,53.1492
2023-11-23,53.1492
2023-11-24,53.6356
2023-11-25,53.6356
2023-11-26,53.6356
2023-11-27,53.7152
2023-11-28,56.0366
2023-11-29,54.806
2023-11-30,55.4641
2023-12-01,57.3072
2023-12-02,57.3072
2023-12-03,57.3072
2023-12-04,56.3522
2023-12-05,54.3312
2023-12-06,56.4024
2023-12-07,56.002
2023-12-08,54.5988
2023-12-09,54.5988
2023-12-10,54.5988
2023-12-11,56.3175
2023-12-12,55.0742
2023-12-13,61.483
2023-12-14,60.8791
2023-12-15,58.1697
2023-12-16,58.1697
2023-12-17,58.1697
2023-12-18,56.9774
2023-12-19,57.695
2023-12-20,53.5163
2023-12-21,52.9031
2023-12-22,53.5714
2023-12-23,53.5714
2023-12-24,53.5714
2023-12-25,53.5714
2023-12-26,54.2624
2023-12-27,54.4229
2023-12-28,55.4729
2023-12-29,55.1946
2023-12-30,55.1946
2023-12-31,55.1946
2024-01-01,55.1946
2024-01-02,58.987
2024-01-03,59.3502
2024-01-04,59.3688
2024-01-05,60.6365
2024-01-06,60.6365
2024-01-07,60.6365
2024-01-08,61.4418
2024-01-09,60.339
2024-01-10,55.989
2024-01-11,50.8817
2024-01-12,53.1343
2024-01-13,53.1343
2024-01-14,53.1343
2024-01-15,53.1343
2024-01-16,51.9804
2024-01-17,49.2678
2024-01-18,46.214
2024-01-19,45.2655
2024-01-20,45.2655
2024-01-21,45.2655
2024-01-22,44.4353
2024-01-23,46.3999
2024-01-24,44.2665
2024-01-25,46.7539
2024-01-26,46.2684
2024-01-27,46.2684
2024-01-28,46.2684
2024-01-29,47.4869
2024-01-30,47.6234
2024-01-31,46.9915
2024-02-01,50.5019
2024-02-02,48.2418
2024-02-03,48.2418
2024-02-04,48.2418
2024-02-05,44.6714
2024-02-06,45.6491
2024-02-07,45.8792
2024-02-08,44.8656
2024-02-09,46.589
2024-02-10,46.589
2024-02-11,46.589
2024-02-12,48.7304
2024-02-13,51.3142
2024-02-14,51.3568
2024-02-15,56.4097
2024-02-16,56.3861
2024-02-17,56.3861
2024-02-18,56.3861
2024-02-19,56.3861
2024-02-20,55.2587
2024-02-21,58.3387
2024-02-22,56.986
2024-02-23,57.7994
2024-02-24,57.7994
2024-02-25,57.7994
2024-02-26,53.8654
2024-02-27,59.4708
2024-02-28,57.8191
2024-02-29,60.6387
2024-03-01,60.1935
2024-03-02,60.1935
2024-03-03,60.1935
2024-03-04,60.1023
2024-03-05,58.0529
2024-03-06,57.7587
2024-03-07,58.0632
2024-03-08,57.4444
2024-03-09,57.4444
2024-03-10,57.4444
2024-03-11,57.1777
2024-03-12,56.3414
2024-03-13,55.3802
2024-03-14,52.6634
2024-03-15,53.1844
2024-03-16,53.1844
2024-03-17,53.1844
2024-03-18,53.2908
2024-03-19,55.7061
2024-03-20,54.5244
2024-03-21,55.0491
2024-03-22,54.6576
2024-03-23,54.6576
2024-03-24,54.6576
2024-03-25,54.444
2024-03-26,53.3918
2024-03-27,58.346
2024-03-28,60.7635
2024-03-29,60.7635
2024-03-30,60.7635
2024-03-31,60.7635
2024-04-01,56.7287
2024-04-02,57.9479
2024-04-03,55.748
2024-04-04,54.8424
2024-04-05,54.8175
2024-04-06,54.8175
2024-04-07,54.8175
2024-04-08,55.4865
