,SMG US Equity
2020-12-07,57.0968
2020-12-08,59.0676
2020-12-09,59.9285
2020-12-10,63.6166
2020-12-11,65.0049
2020-12-12,65.0049
2020-12-13,65.0049
2020-12-14,65.8584
2020-12-15,64.0716
2020-12-16,64.4859
2020-12-17,68.0253
2020-12-18,68.0918
2020-12-19,68.0918
2020-12-20,68.0918
2020-12-21,66.9167
2020-12-22,67.4504
2020-12-23,67.1764
2020-12-24,67.0909
2020-12-25,67.0909
2020-12-26,67.0909
2020-12-27,67.0909
2020-12-28,65.2203
2020-12-29,63.4
2020-12-30,64.0458
2020-12-31,65.285
2021-01-01,65.285
2021-01-02,65.285
2021-01-03,65.285
2021-01-04,66.0103
2021-01-05,67.0689
2021-01-06,71.6613
2021-01-07,74.2451
2021-01-08,75.0552
2021-01-09,75.0552
2021-01-10,75.0552
2021-01-11,73.138
2021-01-12,73.9003
2021-01-13,72.6644
2021-01-14,72.0074
2021-01-15,69.4268
2021-01-16,69.4268
2021-01-17,69.4268
2021-01-18,69.4268
2021-01-19,67.6803
2021-01-20,69.0782
2021-01-21,70.8279
2021-01-22,72.0105
2021-01-23,72.0105
2021-01-24,72.0105
2021-01-25,71.8086
2021-01-26,68.0662
2021-01-27,63.6257
2021-01-28,66.0819
2021-01-29,62.4707
2021-01-30,62.4707
2021-01-31,62.4707
2021-02-01,64.7314
2021-02-02,65.1561
2021-02-03,69.0367
2021-02-04,66.6991
2021-02-05,66.6399
2021-02-06,66.6399
2021-02-07,66.6399
2021-02-08,67.6271
2021-02-09,67.9616
2021-02-10,67.2358
2021-02-11,67.7103
2021-02-12,69.2345
2021-02-13,69.2345
2021-02-14,69.2345
2021-02-15,69.2345
2021-02-16,68.314
2021-02-17,64.5431
2021-02-18,59.9227
2021-02-19,60.6901
2021-02-20,60.6901
2021-02-21,60.6901
2021-02-22,56.0442
2021-02-23,54.1523
2021-02-24,53.5186
2021-02-25,49.766
2021-02-26,49.8254
2021-02-27,49.8254
2021-02-28,49.8254
2021-03-01,55.1448
2021-03-02,51.1688
2021-03-03,46.7043
2021-03-04,43.7923
2021-03-05,45.0586
2021-03-06,45.0586
2021-03-07,45.0586
2021-03-08,44.1808
2021-03-09,49.6754
2021-03-10,52.2935
2021-03-11,53.0098
2021-03-12,54.2568
2021-03-13,54.2568
2021-03-14,54.2568
2021-03-15,57.7749
2021-03-16,57.9798
2021-03-17,55.3318
2021-03-18,55.356
2021-03-19,57.4255
2021-03-20,57.4255
2021-03-21,57.4255
2021-03-22,56.7973
2021-03-23,54.5868
2021-03-24,55.3228
2021-03-25,57.024
2021-03-26,59.0407
2021-03-27,59.0407
2021-03-28,59.0407
2021-03-29,59.5503
2021-03-30,60.2028
2021-03-31,60.1928
2021-04-01,61.8488
2021-04-02,61.8488
2021-04-03,61.8488
2021-04-04,61.8488
2021-04-05,62.6852
2021-04-06,61.2846
2021-04-07,60.1627
2021-04-08,60.9644
2021-04-09,60.3283
2021-04-10,60.3283
2021-04-11,60.3283
2021-04-12,60.7699
2021-04-13,55.5337
2021-04-14,55.9153
2021-04-15,52.6533
2021-04-16,54.2085
2021-04-17,54.2085
2021-04-18,54.2085
2021-04-19,51.9121
2021-04-20,49.3774
2021-04-21,50.9798
2021-04-22,50.2145
2021-04-23,51.6601
2021-04-24,51.6601
2021-04-25,51.6601
2021-04-26,53.017
2021-04-27,53.7384
2021-04-28,53.6747
2021-04-29,53.4027
2021-04-30,50.4679
2021-05-01,50.4679
2021-05-02,50.4679
2021-05-03,50.444
2021-05-04,48.9407
2021-05-05,55.2713
2021-05-06,54.3449
2021-05-07,55.817
2021-05-08,55.817
2021-05-09,55.817
2021-05-10,54.7521
2021-05-11,55.0299
2021-05-12,48.459
2021-05-13,48.4902
2021-05-14,49.2069
2021-05-15,49.2069
2021-05-16,49.2069
2021-05-17,48.7803
2021-05-18,46.2238
2021-05-19,44.9277
2021-05-20,43.3471
2021-05-21,42.9524
2021-05-22,42.9524
2021-05-23,42.9524
2021-05-24,45.064
2021-05-25,43.9825
2021-05-26,45.8504
2021-05-27,44.1754
2021-05-28,45.1571
2021-05-29,45.1571
2021-05-30,45.1571
2021-05-31,45.1571
2021-06-01,42.8632
2021-06-02,41.2604
2021-06-03,38.9993
2021-06-04,38.9276
2021-06-05,38.9276
2021-06-06,38.9276
2021-06-07,41.5387
2021-06-08,40.2142
2021-06-09,39.2777
2021-06-10,37.1683
2021-06-11,36.5851
2021-06-12,36.5851
2021-06-13,36.5851
2021-06-14,37.3287
2021-06-15,36.0518
2021-06-16,36.4155
2021-06-17,35.8577
2021-06-18,38.0599
2021-06-19,38.0599
2021-06-20,38.0599
2021-06-21,39.3884
2021-06-22,40.6981
2021-06-23,38.6488
2021-06-24,38.8238
2021-06-25,37.7731
2021-06-26,37.7731
2021-06-27,37.7731
2021-06-28,38.964
2021-06-29,39.2906
2021-06-30,39.4649
2021-07-01,39.0634
2021-07-02,37.984
2021-07-03,37.984
2021-07-04,37.984
2021-07-05,37.984
2021-07-06,36.6934
2021-07-07,36.4365
2021-07-08,33.9749
2021-07-09,37.1659
2021-07-10,37.1659
2021-07-11,37.1659
2021-07-12,36.8658
2021-07-13,36.0596
2021-07-14,35.6521
2021-07-15,34.8873
2021-07-16,36.5457
2021-07-17,36.5457
2021-07-18,36.5457
2021-07-19,35.8419
2021-07-20,38.0825
2021-07-21,39.0945
2021-07-22,38.5416
2021-07-23,39.2949
2021-07-24,39.2949
2021-07-25,39.2949
2021-07-26,39.6734
2021-07-27,38.3016
2021-07-28,39.4224
2021-07-29,37.8826
2021-07-30,36.9221
2021-07-31,36.9221
2021-08-01,36.9221
2021-08-02,35.7066
2021-08-03,37.6979
2021-08-04,32.182
2021-08-05,31.3341
2021-08-06,32.7732
2021-08-07,32.7732
2021-08-08,32.7732
2021-08-09,32.2368
2021-08-10,31.0539
2021-08-11,32.6128
2021-08-12,31.3138
2021-08-13,30.5186
2021-08-14,30.5186
2021-08-15,30.5186
2021-08-16,29.3013
2021-08-17,28.7979
2021-08-18,31.5788
2021-08-19,31.2741
2021-08-20,34.0984
2021-08-21,34.0984
2021-08-22,34.0984
2021-08-23,34.6592
2021-08-24,35.0986
2021-08-25,35.9454
2021-08-26,35.276
2021-08-27,38.2625
2021-08-28,38.2625
2021-08-29,38.2625
2021-08-30,36.7802
2021-08-31,36.1736
2021-09-01,36.1422
2021-09-02,38.9609
2021-09-03,38.8175
2021-09-04,38.8175
2021-09-05,38.8175
2021-09-06,38.8175
2021-09-07,36.8263
2021-09-08,36.1721
2021-09-09,36.2206
2021-09-10,34.4467
2021-09-11,34.4467
2021-09-12,34.4467
2021-09-13,36.8275
2021-09-14,32.2795
2021-09-15,32.8979
2021-09-16,31.9025
2021-09-17,31.4154
2021-09-18,31.4154
2021-09-19,31.4154
2021-09-20,34.4726
2021-09-21,35.3142
2021-09-22,34.8359
2021-09-23,35.3521
2021-09-24,34.7345
2021-09-25,34.7345
2021-09-26,34.7345
2021-09-27,37.3058
2021-09-28,39.4246
2021-09-29,38.6111
2021-09-30,37.4332
2021-10-01,38.1976
2021-10-02,38.1976
2021-10-03,38.1976
2021-10-04,37.6546
2021-10-05,37.9723
2021-10-06,38.887
2021-10-07,39.4642
2021-10-08,38.7619
2021-10-09,38.7619
2021-10-10,38.7619
2021-10-11,40.5016
2021-10-12,42.464
2021-10-13,39.7312
2021-10-14,41.6777
2021-10-15,41.5098
2021-10-16,41.5098
2021-10-17,41.5098
2021-10-18,41.4647
2021-10-19,41.694
2021-10-20,41.2878
2021-10-21,41.2063
2021-10-22,40.749
2021-10-23,40.749
2021-10-24,40.749
2021-10-25,41.3004
2021-10-26,43.4652
2021-10-27,41.5015
2021-10-28,41.9173
2021-10-29,42.8563
2021-10-30,42.8563
2021-10-31,42.8563
2021-11-01,42.2153
2021-11-02,41.5445
2021-11-03,56.9758
2021-11-04,57.819
2021-11-05,58.4201
2021-11-06,58.4201
2021-11-07,58.4201
2021-11-08,60.0504
2021-11-09,62.9071
2021-11-10,58.9985
2021-11-11,63.556
2021-11-12,64.602
2021-11-13,64.602
2021-11-14,64.602
2021-11-15,59.6129
2021-11-16,59.7135
2021-11-17,57.2246
2021-11-18,54.7645
2021-11-19,54.8451
2021-11-20,54.8451
2021-11-21,54.8451
2021-11-22,53.9502
2021-11-23,54.0077
2021-11-24,54.1558
2021-11-25,54.1558
2021-11-26,51.5776
2021-11-27,51.5776
2021-11-28,51.5776
2021-11-29,49.9725
2021-11-30,40.2723
2021-12-01,36.8861
2021-12-02,38.0733
2021-12-03,35.4066
2021-12-04,35.4066
2021-12-05,35.4066
2021-12-06,39.1419
2021-12-07,46.4816
2021-12-08,47.5476
2021-12-09,45.8421
2021-12-10,47.9289
2021-12-11,47.9289
2021-12-12,47.9289
2021-12-13,47.46
2021-12-14,46.9953
2021-12-15,50.6144
2021-12-16,50.6881
2021-12-17,50.8339
2021-12-18,50.8339
2021-12-19,50.8339
2021-12-20,48.1418
2021-12-21,48.9617
2021-12-22,51.3487
2021-12-23,53.3745
2021-12-24,53.3745
2021-12-25,53.3745
2021-12-26,53.3745
2021-12-27,53.8209
2021-12-28,52.839
2021-12-29,51.1312
2021-12-30,51.8788
2021-12-31,53.0731
2022-01-01,53.0731
2022-01-02,53.0731
2022-01-03,55.136
2022-01-04,52.1081
2022-01-05,53.0929
2022-01-06,51.5136
2022-01-07,52.4688
2022-01-08,52.4688
2022-01-09,52.4688
2022-01-10,54.0886
2022-01-11,54.1353
2022-01-12,53.1771
2022-01-13,54.7437
2022-01-14,53.7877
2022-01-15,53.7877
2022-01-16,53.7877
2022-01-17,53.7877
2022-01-18,51.8034
2022-01-19,52.1274
2022-01-20,47.4854
2022-01-21,44.5599
2022-01-22,44.5599
2022-01-23,44.5599
2022-01-24,47.1484
2022-01-25,47.4713
2022-01-26,44.747
2022-01-27,43.6973
2022-01-28,43.4764
2022-01-29,43.4764
2022-01-30,43.4764
2022-01-31,46.7231
2022-02-01,44.1822
2022-02-02,41.3892
2022-02-03,38.1389
2022-02-04,37.5505
2022-02-05,37.5505
2022-02-06,37.5505
2022-02-07,36.8753
2022-02-08,38.8934
2022-02-09,40.2977
2022-02-10,44.6153
2022-02-11,43.5363
2022-02-12,43.5363
2022-02-13,43.5363
2022-02-14,43.8775
2022-02-15,44.7279
2022-02-16,45.4692
2022-02-17,43.5478
2022-02-18,42.3622
2022-02-19,42.3622
2022-02-20,42.3622
2022-02-21,42.3622
2022-02-22,40.5385
2022-02-23,38.9035
2022-02-24,41.8044
2022-02-25,45.8742
2022-02-26,45.8742
2022-02-27,45.8742
2022-02-28,45.8635
2022-03-01,45.3166
2022-03-02,43.9031
2022-03-03,45.7021
2022-03-04,45.1764
2022-03-05,45.1764
2022-03-06,45.1764
2022-03-07,39.4881
2022-03-08,36.3202
2022-03-09,36.6171
2022-03-10,35.7746
2022-03-11,34.8004
2022-03-12,34.8004
2022-03-13,34.8004
2022-03-14,33.5824
2022-03-15,35.1982
2022-03-16,41.2048
2022-03-17,45.3213
2022-03-18,46.2911
2022-03-19,46.2911
2022-03-20,46.2911
2022-03-21,44.5394
2022-03-22,45.8354
2022-03-23,43.2491
2022-03-24,43.3487
2022-03-25,43.7336
2022-03-26,43.7336
2022-03-27,43.7336
2022-03-28,43.9184
2022-03-29,47.2399
2022-03-30,46.3161
2022-03-31,43.1882
2022-04-01,45.7611
2022-04-02,45.7611
2022-04-03,45.7611
2022-04-04,46.6753
2022-04-05,43.0312
2022-04-06,42.233
2022-04-07,41.2088
2022-04-08,41.1479
2022-04-09,41.1479
2022-04-10,41.1479
2022-04-11,41.2314
2022-04-12,39.8453
2022-04-13,41.9556
2022-04-14,40.4555
2022-04-15,40.4555
2022-04-16,40.4555
2022-04-17,40.4555
2022-04-18,40.3105
2022-04-19,43.0431
2022-04-20,42.9939
2022-04-21,38.7688
2022-04-22,37.0803
2022-04-23,37.0803
2022-04-24,37.0803
2022-04-25,38.7833
2022-04-26,36.8415
2022-04-27,36.2702
2022-04-28,36.8943
2022-04-29,38.6753
2022-04-30,38.6753
2022-05-01,38.6753
2022-05-02,40.1054
2022-05-03,40.0642
2022-05-04,46.7465
2022-05-05,43.4307
2022-05-06,41.3093
2022-05-07,41.3093
2022-05-08,41.3093
2022-05-09,40.5881
2022-05-10,38.686
2022-05-11,36.45
2022-05-12,38.2466
2022-05-13,39.7771
2022-05-14,39.7771
2022-05-15,39.7771
2022-05-16,38.5723
2022-05-17,41.0626
2022-05-18,37.4302
2022-05-19,38.7352
2022-05-20,38.6045
2022-05-21,38.6045
2022-05-22,38.6045
2022-05-23,38.2951
2022-05-24,37.861
2022-05-25,38.6193
2022-05-26,40.9486
2022-05-27,42.92
2022-05-28,42.92
2022-05-29,42.92
2022-05-30,42.92
2022-05-31,42.0805
2022-06-01,40.9664
2022-06-02,43.7223
2022-06-03,44.2524
2022-06-04,44.2524
2022-06-05,44.2524
2022-06-06,45.8355
2022-06-07,47.0551
2022-06-08,42.7061
2022-06-09,42.2951
2022-06-10,41.2547
2022-06-11,41.2547
2022-06-12,41.2547
2022-06-13,40.5679
2022-06-14,39.2594
2022-06-15,40.2823
2022-06-16,36.0822
2022-06-17,36.1558
2022-06-18,36.1558
2022-06-19,36.1558
2022-06-20,36.1558
2022-06-21,36.0193
2022-06-22,35.3679
2022-06-23,38.2524
2022-06-24,40.5571
2022-06-25,40.5571
2022-06-26,40.5571
2022-06-27,40.9786
2022-06-28,40.286
2022-06-29,39.7759
2022-06-30,39.1604
2022-07-01,40.0259
2022-07-02,40.0259
2022-07-03,40.0259
2022-07-04,40.0259
2022-07-05,41.2963
2022-07-06,40.9578
2022-07-07,41.7067
2022-07-08,40.9914
2022-07-09,40.9914
2022-07-10,40.9914
2022-07-11,40.6443
2022-07-12,41.2791
2022-07-13,41.2676
2022-07-14,40.1114
2022-07-15,41.199
2022-07-16,41.199
2022-07-17,41.199
2022-07-18,41.7846
2022-07-19,44.6044
2022-07-20,46.8172
2022-07-21,46.8251
2022-07-22,44.7742
2022-07-23,44.7742
2022-07-24,44.7742
2022-07-25,44.0927
2022-07-26,43.4554
2022-07-27,45.4556
2022-07-28,47.9178
2022-07-29,49.0095
2022-07-30,49.0095
2022-07-31,49.0095
2022-08-01,48.3786
2022-08-02,47.8488
2022-08-03,44.0321
2022-08-04,42.7753
2022-08-05,43.2035
2022-08-06,43.2035
2022-08-07,43.2035
2022-08-08,44.9952
2022-08-09,40.6301
2022-08-10,44.5935
2022-08-11,45.5065
2022-08-12,45.225
2022-08-13,45.225
2022-08-14,45.225
2022-08-15,46.7822
2022-08-16,47.6324
2022-08-17,45.8729
2022-08-18,45.7096
2022-08-19,42.2648
2022-08-20,42.2648
2022-08-21,42.2648
2022-08-22,41.0453
2022-08-23,40.7132
2022-08-24,40.445
2022-08-25,42.6515
2022-08-26,40.681
2022-08-27,40.681
2022-08-28,40.681
2022-08-29,39.4371
2022-08-30,38.2758
2022-08-31,37.1736
2022-09-01,34.6995
2022-09-02,33.9471
2022-09-03,33.9471
2022-09-04,33.9471
2022-09-05,33.9471
2022-09-06,32.2782
2022-09-07,32.1273
2022-09-08,32.3019
2022-09-09,32.4479
2022-09-10,32.4479
2022-09-11,32.4479
2022-09-12,34.4829
2022-09-13,32.8484
2022-09-14,32.5173
2022-09-15,31.019
2022-09-16,32.1132
2022-09-17,32.1132
2022-09-18,32.1132
2022-09-19,31.9182
2022-09-20,31.2947
2022-09-21,30.2964
2022-09-22,30.137
2022-09-23,29.653
2022-09-24,29.653
2022-09-25,29.653
2022-09-26,29.3448
2022-09-27,28.5848
2022-09-28,28.6972
2022-09-29,26.5373
2022-09-30,25.848
2022-10-01,25.848
2022-10-02,25.848
2022-10-03,27.2464
2022-10-04,30.2856
2022-10-05,28.9708
2022-10-06,31.0836
2022-10-07,28.7455
2022-10-08,28.7455
2022-10-09,28.7455
2022-10-10,28.6595
2022-10-11,28.3091
2022-10-12,29.4386
2022-10-13,31.1291
2022-10-14,32.4736
2022-10-15,32.4736
2022-10-16,32.4736
2022-10-17,35.3892
2022-10-18,36.3499
2022-10-19,35.1517
2022-10-20,34.5765
2022-10-21,35.6655
2022-10-22,35.6655
2022-10-23,35.6655
2022-10-24,35.7208
2022-10-25,39.3376
2022-10-26,39.3508
2022-10-27,39.7433
2022-10-28,40.3493
2022-10-29,40.3493
2022-10-30,40.3493
2022-10-31,38.4493
2022-11-01,39.0882
2022-11-02,38.921
2022-11-03,44.7468
2022-11-04,44.6749
2022-11-05,44.6749
2022-11-06,44.6749
2022-11-07,46.3446
2022-11-08,50.9717
2022-11-09,48.7111
2022-11-10,55.1359
2022-11-11,58.3818
2022-11-12,58.3818
2022-11-13,58.3818
2022-11-14,55.8851
2022-11-15,57.141
2022-11-16,55.6834
2022-11-17,52.717
2022-11-18,50.491
2022-11-19,50.491
2022-11-20,50.491
2022-11-21,51.7536
2022-11-22,50.4513
2022-11-23,50.2589
2022-11-24,50.2589
2022-11-25,50.0889
2022-11-26,50.0889
2022-11-27,50.0889
2022-11-28,48.0425
2022-11-29,48.1167
2022-11-30,50.5966
2022-12-01,49.8713
2022-12-02,50.4175
2022-12-03,50.4175
2022-12-04,50.4175
2022-12-05,49.6746
2022-12-06,47.2625
2022-12-07,45.0486
2022-12-08,46.2585
2022-12-09,46.4791
2022-12-10,46.4791
2022-12-11,46.4791
2022-12-12,46.1286
2022-12-13,46.178
2022-12-14,45.2236
2022-12-15,43.7317
2022-12-16,42.8966
2022-12-17,42.8966
2022-12-18,42.8966
2022-12-19,42.4514
2022-12-20,42.1046
2022-12-21,43.2672
2022-12-22,42.2362
2022-12-23,42.6722
2022-12-24,42.6722
2022-12-25,42.6722
2022-12-26,42.6722
2022-12-27,42.5119
2022-12-28,41.2418
2022-12-29,44.5607
2022-12-30,44.5486
2022-12-31,44.5486
2023-01-01,44.5486
2023-01-02,44.5486
2023-01-03,46.6048
2023-01-04,52.7557
2023-01-05,52.8161
2023-01-06,53.9858
2023-01-07,53.9858
2023-01-08,53.9858
2023-01-09,56.6272
2023-01-10,58.6005
2023-01-11,58.7067
2023-01-12,57.1153
2023-01-13,58.5329
2023-01-14,58.5329
2023-01-15,58.5329
2023-01-16,58.5329
2023-01-17,60.7457
2023-01-18,58.3637
2023-01-19,54.3895
2023-01-20,59.05
2023-01-21,59.05
2023-01-22,59.05
2023-01-23,60.7059
2023-01-24,58.2684
2023-01-25,58.9653
2023-01-26,55.7139
2023-01-27,61.0075
2023-01-28,61.0075
2023-01-29,61.0075
2023-01-30,60.3057
2023-01-31,64.94
2023-02-01,69.8214
2023-02-02,71.497
2023-02-03,69.5581
2023-02-04,69.5581
2023-02-05,69.5581
2023-02-06,68.1333
2023-02-07,67.8644
2023-02-08,66.322
2023-02-09,65.2218
2023-02-10,63.0796
2023-02-11,63.0796
2023-02-12,63.0796
2023-02-13,64.655
2023-02-14,64.655
2023-02-15,66.7284
2023-02-16,69.3637
2023-02-17,67.9136
2023-02-18,67.9136
2023-02-19,67.9136
2023-02-20,67.9136
2023-02-21,63.2537
2023-02-22,63.9019
2023-02-23,64.3901
2023-02-24,64.2649
2023-02-25,64.2649
2023-02-26,64.2649
2023-02-27,64.1125
2023-02-28,63.8475
2023-03-01,63.8966
2023-03-02,65.0682
2023-03-03,65.77
2023-03-04,65.77
2023-03-05,65.77
2023-03-06,58.7757
2023-03-07,57.9891
2023-03-08,58.2301
2023-03-09,55.0203
2023-03-10,52.933
2023-03-11,52.933
2023-03-12,52.933
2023-03-13,52.5388
2023-03-14,53.6467
2023-03-15,51.9867
2023-03-16,53.2858
2023-03-17,51.835
2023-03-18,51.835
2023-03-19,51.835
