,PDCO US Equity
2020-06-20,53.3001
2020-06-21,53.3001
2020-06-22,54.204
2020-06-23,55.6914
2020-06-24,54.8826
2020-06-25,59.3084
2020-06-26,61.3866
2020-06-27,61.3866
2020-06-28,61.3866
2020-06-29,60.3895
2020-06-30,58.7444
2020-07-01,59.4753
2020-07-02,58.4378
2020-07-03,58.4378
2020-07-04,58.4378
2020-07-05,58.4378
2020-07-06,60.7026
2020-07-07,59.8338
2020-07-08,59.9153
2020-07-09,59.772
2020-07-10,60.6364
2020-07-11,60.6364
2020-07-12,60.6364
2020-07-13,60.2403
2020-07-14,61.6709
2020-07-15,64.4751
2020-07-16,64.7817
2020-07-17,67.0904
2020-07-18,67.0904
2020-07-19,67.0904
2020-07-20,64.6397
2020-07-21,64.7588
2020-07-22,65.6933
2020-07-23,65.4428
2020-07-24,63.159
2020-07-25,63.159
2020-07-26,63.159
2020-07-27,63.8588
2020-07-28,62.7923
2020-07-29,63.5577
2020-07-30,65.4549
2020-07-31,66.2945
2020-08-01,66.2945
2020-08-02,66.2945
2020-08-03,68.1758
2020-08-04,69.0788
2020-08-05,69.4255
2020-08-06,68.2611
2020-08-07,67.8373
2020-08-08,67.8373
2020-08-09,67.8373
2020-08-10,67.6924
2020-08-11,64.7818
2020-08-12,64.7582
2020-08-13,63.349
2020-08-14,63.7911
2020-08-15,63.7911
2020-08-16,63.7911
2020-08-17,62.667
2020-08-18,61.4972
2020-08-19,59.8129
2020-08-20,58.3486
2020-08-21,58.619
2020-08-22,58.619
2020-08-23,58.619
2020-08-24,61.8539
2020-08-25,63.5747
2020-08-26,66.7801
2020-08-27,67.7896
2020-08-28,68.5775
2020-08-29,68.5775
2020-08-30,68.5775
2020-08-31,66.3959
2020-09-01,65.9965
2020-09-02,66.1545
2020-09-03,54.9706
2020-09-04,53.8944
2020-09-05,53.8944
2020-09-06,53.8944
2020-09-07,53.8944
2020-09-08,47.3187
2020-09-09,48.3666
2020-09-10,46.426
2020-09-11,46.6983
2020-09-12,46.6983
2020-09-13,46.6983
2020-09-14,49.1704
2020-09-15,48.0641
2020-09-16,47.7044
2020-09-17,48.4334
2020-09-18,46.3336
2020-09-19,46.3336
2020-09-20,46.3336
2020-09-21,49.459
2020-09-22,47.1789
2020-09-23,43.1222
2020-09-24,45.2852
2020-09-25,46.4376
2020-09-26,46.4376
2020-09-27,46.4376
2020-09-28,48.9785
2020-09-29,46.962
2020-09-30,48.6341
2020-10-01,48.7122
2020-10-02,49.8799
2020-10-03,49.8799
2020-10-04,49.8799
2020-10-05,51.9593
2020-10-06,50.8049
2020-10-07,50.9927
2020-10-08,52.8538
2020-10-09,52.1369
2020-10-10,52.1369
2020-10-11,52.1369
2020-10-12,53.4434
2020-10-13,53.5059
2020-10-14,55.9244
2020-10-15,58.628
2020-10-16,59.3876
2020-10-17,59.3876
2020-10-18,59.3876
2020-10-19,56.0782
2020-10-20,55.2004
2020-10-21,54.141
2020-10-22,57.1343
2020-10-23,57.2192
2020-10-24,57.2192
2020-10-25,57.2192
2020-10-26,54.7139
2020-10-27,54.8968
2020-10-28,48.3914
2020-10-29,49.639
2020-10-30,49.3384
2020-10-31,49.3384
2020-11-01,49.3384
2020-11-02,48.5542
2020-11-03,51.7596
2020-11-04,52.984
2020-11-05,53.6833
2020-11-06,53.8684
2020-11-07,53.8684
2020-11-08,53.8684
2020-11-09,61.6634
2020-11-10,60.2357
2020-11-11,57.6799
2020-11-12,55.3332
2020-11-13,57.7341
2020-11-14,57.7341
2020-11-15,57.7341
2020-11-16,56.5928
2020-11-17,55.4904
2020-11-18,53.7233
2020-11-19,54.9142
2020-11-20,55.4736
2020-11-21,55.4736
2020-11-22,55.4736
2020-11-23,55.7709
2020-11-24,56.7488
2020-11-25,54.2995
2020-11-26,54.2995
2020-11-27,55.3661
2020-11-28,55.3661
2020-11-29,55.3661
2020-11-30,54.8089
2020-12-01,54.5958
2020-12-02,64.6464
2020-12-03,64.7416
2020-12-04,65.919
2020-12-05,65.919
2020-12-06,65.919
2020-12-07,64.0282
2020-12-08,65.9714
2020-12-09,62.8714
2020-12-10,61.8689
2020-12-11,60.3103
2020-12-12,60.3103
2020-12-13,60.3103
2020-12-14,59.6488
2020-12-15,61.9987
2020-12-16,62.3524
2020-12-17,62.4375
2020-12-18,59.9491
2020-12-19,59.9491
2020-12-20,59.9491
2020-12-21,60.477
2020-12-22,61.0086
2020-12-23,60.6417
2020-12-24,58.919
2020-12-25,58.919
2020-12-26,58.919
2020-12-27,58.919
2020-12-28,59.3511
2020-12-29,58.4533
2020-12-30,53.4677
2020-12-31,51.6204
2021-01-01,51.6204
2021-01-02,51.6204
2021-01-03,51.6204
2021-01-04,50.1074
2021-01-05,52.3202
2021-01-06,56.032
2021-01-07,56.1088
2021-01-08,58.2476
2021-01-09,58.2476
2021-01-10,58.2476
2021-01-11,57.819
2021-01-12,59.7902
2021-01-13,60.6411
2021-01-14,62.3488
2021-01-15,58.3165
2021-01-16,58.3165
2021-01-17,58.3165
2021-01-18,58.3165
2021-01-19,55.7952
2021-01-20,55.473
2021-01-21,54.4643
2021-01-22,57.4345
2021-01-23,57.4345
2021-01-24,57.4345
2021-01-25,58.0741
2021-01-26,59.1488
2021-01-27,61.6884
2021-01-28,55.5794
2021-01-29,53.4251
2021-01-30,53.4251
2021-01-31,53.4251
2021-02-01,53.6261
2021-02-02,53.7552
2021-02-03,52.6933
2021-02-04,53.9829
2021-02-05,53.8564
2021-02-06,53.8564
2021-02-07,53.8564
2021-02-08,55.1085
2021-02-09,56.5919
2021-02-10,55.7748
2021-02-11,57.3923
2021-02-12,57.6289
2021-02-13,57.6289
2021-02-14,57.6289
2021-02-15,57.6289
2021-02-16,55.1312
2021-02-17,51.038
2021-02-18,49.8914
2021-02-19,51.6935
2021-02-20,51.6935
2021-02-21,51.6935
2021-02-22,52.9839
2021-02-23,52.1512
2021-02-24,53.6299
2021-02-25,48.1923
2021-02-26,49.7444
2021-02-27,49.7444
2021-02-28,49.7444
2021-03-01,53.3455
2021-03-02,53.2856
2021-03-03,47.3263
2021-03-04,45.4135
2021-03-05,48.8514
2021-03-06,48.8514
2021-03-07,48.8514
2021-03-08,50.5511
2021-03-09,50.8035
2021-03-10,51.7712
2021-03-11,51.1684
2021-03-12,51.645
2021-03-13,51.645
2021-03-14,51.645
2021-03-15,53.1939
2021-03-16,52.111
2021-03-17,55.053
2021-03-18,52.6942
2021-03-19,52.9261
2021-03-20,52.9261
2021-03-21,52.9261
2021-03-22,52.0177
2021-03-23,49.6302
2021-03-24,47.5601
2021-03-25,51.0185
2021-03-26,52.7826
2021-03-27,52.7826
2021-03-28,52.7826
2021-03-29,52.5838
2021-03-30,52.4962
2021-03-31,51.2877
2021-04-01,51.5969
2021-04-02,51.5969
2021-04-03,51.5969
2021-04-04,51.5969
2021-04-05,52.055
2021-04-06,53.0038
2021-04-07,50.2896
2021-04-08,51.6726
2021-04-09,52.6866
2021-04-10,52.6866
2021-04-11,52.6866
2021-04-12,53.9712
2021-04-13,52.5925
2021-04-14,52.6819
2021-04-15,52.1018
2021-04-16,52.6726
2021-04-17,52.6726
2021-04-18,52.6726
2021-04-19,52.0312
2021-04-20,51.4194
2021-04-21,53.7993
2021-04-22,53.8318
2021-04-23,56.2813
2021-04-24,56.2813
2021-04-25,56.2813
2021-04-26,54.6076
2021-04-27,54.066
2021-04-28,53.4395
2021-04-29,52.6894
2021-04-30,51.1266
2021-05-01,51.1266
2021-05-02,51.1266
2021-05-03,55.5895
2021-05-04,61.1626
2021-05-05,59.8736
2021-05-06,63.2262
2021-05-07,61.3436
2021-05-08,61.3436
2021-05-09,61.3436
2021-05-10,59.8573
2021-05-11,60.6562
2021-05-12,57.2493
2021-05-13,57.0701
2021-05-14,58.1543
2021-05-15,58.1543
2021-05-16,58.1543
2021-05-17,58.8002
2021-05-18,58.9095
2021-05-19,59.2452
2021-05-20,57.4253
2021-05-21,55.1284
2021-05-22,55.1284
2021-05-23,55.1284
2021-05-24,52.4786
2021-05-25,50.5918
2021-05-26,51.5266
2021-05-27,49.8202
2021-05-28,47.4957
2021-05-29,47.4957
2021-05-30,47.4957
2021-05-31,47.4957
2021-06-01,50.0774
2021-06-02,50.7785
2021-06-03,53.0519
2021-06-04,53.8396
2021-06-05,53.8396
2021-06-06,53.8396
2021-06-07,50.9396
2021-06-08,55.669
2021-06-09,56.28
2021-06-10,57.7582
2021-06-11,59.5151
2021-06-12,59.5151
2021-06-13,59.5151
2021-06-14,55.1583
2021-06-15,56.7814
2021-06-16,54.7643
2021-06-17,54.2987
2021-06-18,51.949
2021-06-19,51.949
2021-06-20,51.949
2021-06-21,54.0353
2021-06-22,53.5085
2021-06-23,42.4145
2021-06-24,43.3225
2021-06-25,41.3636
2021-06-26,41.3636
2021-06-27,41.3636
2021-06-28,41.5459
2021-06-29,41.0834
2021-06-30,41.5958
2021-07-01,42.8176
2021-07-02,41.9106
2021-07-03,41.9106
2021-07-04,41.9106
2021-07-05,41.9106
2021-07-06,41.6942
2021-07-07,41.2293
2021-07-08,40.7592
2021-07-09,42.7153
2021-07-10,42.7153
2021-07-11,42.7153
2021-07-12,42.4516
2021-07-13,41.5496
2021-07-14,43.7322
2021-07-15,42.158
2021-07-16,42.1039
2021-07-17,42.1039
2021-07-18,42.1039
2021-07-19,41.7714
2021-07-20,42.6307
2021-07-21,44.0288
2021-07-22,43.145
2021-07-23,43.5492
2021-07-24,43.5492
2021-07-25,43.5492
2021-07-26,44.1651
2021-07-27,44.8294
2021-07-28,46.1547
2021-07-29,46.5284
2021-07-30,48.0616
2021-07-31,48.0616
2021-08-01,48.0616
2021-08-02,47.2286
2021-08-03,45.7017
2021-08-04,44.896
2021-08-05,41.459
2021-08-06,42.3718
2021-08-07,42.3718
2021-08-08,42.3718
2021-08-09,41.4361
2021-08-10,40.7055
2021-08-11,42.5627
2021-08-12,44.2757
2021-08-13,44.8733
2021-08-14,44.8733
2021-08-15,44.8733
2021-08-16,43.8993
2021-08-17,45.27
2021-08-18,43.1275
2021-08-19,43.4191
2021-08-20,43.469
2021-08-21,43.469
2021-08-22,43.469
2021-08-23,45.0261
2021-08-24,44.9023
2021-08-25,44.0256
2021-08-26,43.8149
2021-08-27,48.2712
2021-08-28,48.2712
2021-08-29,48.2712
2021-08-30,48.2712
2021-08-31,49.9792
2021-09-01,47.5212
2021-09-02,55.9382
2021-09-03,51.2389
2021-09-04,51.2389
2021-09-05,51.2389
2021-09-06,51.2389
2021-09-07,52.5144
2021-09-08,54.3668
2021-09-09,55.4593
2021-09-10,55.6012
2021-09-11,55.6012
2021-09-12,55.6012
2021-09-13,54.0862
2021-09-14,52.3502
2021-09-15,51.7488
2021-09-16,52.1146
2021-09-17,50.2322
2021-09-18,50.2322
2021-09-19,50.2322
2021-09-20,46.9672
2021-09-21,46.8099
2021-09-22,48.2886
2021-09-23,48.0374
2021-09-24,48.1305
2021-09-25,48.1305
2021-09-26,48.1305
2021-09-27,49.1662
2021-09-28,47.5586
2021-09-29,50.1355
2021-09-30,47.0891
2021-10-01,52.0026
2021-10-02,52.0026
2021-10-03,52.0026
2021-10-04,53.1475
2021-10-05,55.2059
2021-10-06,56.0202
2021-10-07,56.6866
2021-10-08,57.4645
2021-10-09,57.4645
2021-10-10,57.4645
2021-10-11,57.0607
2021-10-12,56.2933
2021-10-13,56.0334
2021-10-14,55.7671
2021-10-15,54.5863
2021-10-16,54.5863
2021-10-17,54.5863
2021-10-18,52.6468
2021-10-19,53.1126
2021-10-20,54.725
2021-10-21,54.725
2021-10-22,54.0376
2021-10-23,54.0376
2021-10-24,54.0376
2021-10-25,51.2622
2021-10-26,49.4748
2021-10-27,46.4675
2021-10-28,49.3397
2021-10-29,50.7801
2021-10-30,50.7801
2021-10-31,50.7801
2021-11-01,56.8234
2021-11-02,58.8677
2021-11-03,59.922
2021-11-04,58.2187
2021-11-05,60.4019
2021-11-06,60.4019
2021-11-07,60.4019
2021-11-08,57.9482
2021-11-09,58.3577
2021-11-10,58.3959
2021-11-11,59.2447
2021-11-12,60.6782
2021-11-13,60.6782
2021-11-14,60.6782
2021-11-15,58.8196
2021-11-16,60.0472
2021-11-17,58.4146
2021-11-18,58.893
2021-11-19,55.4298
2021-11-20,55.4298
2021-11-21,55.4298
2021-11-22,54.5865
2021-11-23,52.4207
2021-11-24,49.8857
2021-11-25,49.8857
2021-11-26,47.7716
2021-11-27,47.7716
2021-11-28,47.7716
2021-11-29,53.0916
2021-11-30,47.4227
2021-12-01,42.3312
2021-12-02,41.6391
2021-12-03,39.8909
2021-12-04,39.8909
2021-12-05,39.8909
2021-12-06,42.1393
2021-12-07,42.0755
2021-12-08,41.7808
2021-12-09,39.4018
2021-12-10,38.7624
2021-12-11,38.7624
2021-12-12,38.7624
2021-12-13,37.649
2021-12-14,39.2588
2021-12-15,39.8912
2021-12-16,37.3245
2021-12-17,36.9981
2021-12-18,36.9981
2021-12-19,36.9981
2021-12-20,35.8198
2021-12-21,39.4127
2021-12-22,42.4669
2021-12-23,42.8283
2021-12-24,42.8283
2021-12-25,42.8283
2021-12-26,42.8283
2021-12-27,45.6953
2021-12-28,46.7159
2021-12-29,47.4398
2021-12-30,46.897
2021-12-31,45.252
2022-01-01,45.252
2022-01-02,45.252
2022-01-03,45.0998
2022-01-04,47.9526
2022-01-05,46.9903
2022-01-06,44.8194
2022-01-07,45.8817
2022-01-08,45.8817
2022-01-09,45.8817
2022-01-10,45.1391
2022-01-11,46.9167
2022-01-12,42.8359
2022-01-13,42.6228
2022-01-14,44.5258
2022-01-15,44.5258
2022-01-16,44.5258
2022-01-17,44.5258
2022-01-18,42.381
2022-01-19,41.0296
2022-01-20,41.971
2022-01-21,41.9345
2022-01-22,41.9345
2022-01-23,41.9345
2022-01-24,43.3592
2022-01-25,42.3233
2022-01-26,41.6748
2022-01-27,42.8472
2022-01-28,45.4755
2022-01-29,45.4755
2022-01-30,45.4755
2022-01-31,47.247
2022-02-01,46.0015
2022-02-02,46.3045
2022-02-03,44.0463
2022-02-04,44.2585
2022-02-05,44.2585
2022-02-06,44.2585
2022-02-07,42.3079
2022-02-08,46.1232
2022-02-09,46.1736
2022-02-10,44.5762
2022-02-11,43.7717
2022-02-12,43.7717
2022-02-13,43.7717
2022-02-14,44.5347
2022-02-15,53.253
2022-02-16,56.6978
2022-02-17,53.9844
2022-02-18,52.6803
2022-02-19,52.6803
2022-02-20,52.6803
2022-02-21,52.6803
2022-02-22,51.271
2022-02-23,49.2473
2022-02-24,50.4045
2022-02-25,54.9232
2022-02-26,54.9232
2022-02-27,54.9232
2022-02-28,53.0736
2022-03-01,51.1304
2022-03-02,55.7404
2022-03-03,58.9285
2022-03-04,58.7617
2022-03-05,58.7617
2022-03-06,58.7617
2022-03-07,58.9121
2022-03-08,57.0607
2022-03-09,58.924
2022-03-10,56.7583
2022-03-11,54.8368
2022-03-12,54.8368
2022-03-13,54.8368
2022-03-14,54.1111
2022-03-15,54.6287
2022-03-16,53.02
2022-03-17,54.4434
2022-03-18,55.2499
2022-03-19,55.2499
2022-03-20,55.2499
2022-03-21,56.1233
2022-03-22,56.4748
2022-03-23,55.1493
2022-03-24,55.5586
2022-03-25,56.8905
2022-03-26,56.8905
2022-03-27,56.8905
2022-03-28,57.5125
2022-03-29,59.2307
2022-03-30,57.0432
2022-03-31,58.5893
2022-04-01,60.6993
2022-04-02,60.6993
2022-04-03,60.6993
2022-04-04,60.8656
2022-04-05,58.4595
2022-04-06,59.413
2022-04-07,61.7667
2022-04-08,64.4196
2022-04-09,64.4196
2022-04-10,64.4196
2022-04-11,60.4777
2022-04-12,62.1169
2022-04-13,62.6803
2022-04-14,64.5735
2022-04-15,64.5735
2022-04-16,64.5735
2022-04-17,64.5735
2022-04-18,62.4867
2022-04-19,57.1631
2022-04-20,59.7123
2022-04-21,60.6991
2022-04-22,56.3331
2022-04-23,56.3331
2022-04-24,56.3331
2022-04-25,56.1723
2022-04-26,51.6372
2022-04-27,49.9543
2022-04-28,49.5368
2022-04-29,47.1583
2022-04-30,47.1583
2022-05-01,47.1583
2022-05-02,45.2017
2022-05-03,48.6351
2022-05-04,52.3116
2022-05-05,49.4596
2022-05-06,51.8952
2022-05-07,51.8952
2022-05-08,51.8952
2022-05-09,49.8202
2022-05-10,45.9605
2022-05-11,46.6938
2022-05-12,48.6675
2022-05-13,48.5789
2022-05-14,48.5789
2022-05-15,48.5789
2022-05-16,50.0223
2022-05-17,53.0176
2022-05-18,49.7499
2022-05-19,47.5402
2022-05-20,49.6462
2022-05-21,49.6462
2022-05-22,49.6462
2022-05-23,49.9971
2022-05-24,49.4622
2022-05-25,50.5567
2022-05-26,50.0583
2022-05-27,51.3605
2022-05-28,51.3605
2022-05-29,51.3605
2022-05-30,51.3605
2022-05-31,50.4532
2022-06-01,48.3394
2022-06-02,50.4547
2022-06-03,48.9469
2022-06-04,48.9469
2022-06-05,48.9469
2022-06-06,47.9584
2022-06-07,50.0456
2022-06-08,48.3832
2022-06-09,46.5135
2022-06-10,45.1172
2022-06-11,45.1172
2022-06-12,45.1172
2022-06-13,42.9233
2022-06-14,40.6948
2022-06-15,41.9988
2022-06-16,40.0745
2022-06-17,40.8127
2022-06-18,40.8127
2022-06-19,40.8127
2022-06-20,40.8127
2022-06-21,41.4101
2022-06-22,42.3506
2022-06-23,42.1267
2022-06-24,42.9072
2022-06-25,42.9072
2022-06-26,42.9072
2022-06-27,44.1918
2022-06-28,41.72
2022-06-29,51.5629
2022-06-30,49.765
2022-07-01,50.6119
2022-07-02,50.6119
2022-07-03,50.6119
2022-07-04,50.6119
2022-07-05,49.1345
2022-07-06,46.7084
2022-07-07,47.4881
2022-07-08,48.5167
2022-07-09,48.5167
2022-07-10,48.5167
2022-07-11,48.2206
2022-07-12,48.1902
2022-07-13,49.0548
2022-07-14,48.4436
2022-07-15,49.7723
2022-07-16,49.7723
2022-07-17,49.7723
2022-07-18,49.8066
2022-07-19,51.6845
2022-07-20,52.322
2022-07-21,52.9019
2022-07-22,52.2827
2022-07-23,52.2827
2022-07-24,52.2827
2022-07-25,51.0086
2022-07-26,52.1776
2022-07-27,52.3979
2022-07-28,53.8282
2022-07-29,53.6572
2022-07-30,53.6572
2022-07-31,53.6572
2022-08-01,52.7895
2022-08-02,50.0276
2022-08-03,49.4198
2022-08-04,49.9233
2022-08-05,51.0164
2022-08-06,51.0164
2022-08-07,51.0164
2022-08-08,51.2282
2022-08-09,50.1515
2022-08-10,52.4353
2022-08-11,53.1475
2022-08-12,54.9141
2022-08-13,54.9141
2022-08-14,54.9141
2022-08-15,51.5914
2022-08-16,49.9191
2022-08-17,46.898
2022-08-18,47.2149
2022-08-19,47.7676
2022-08-20,47.7676
2022-08-21,47.7676
2022-08-22,45.5473
2022-08-23,45.1453
2022-08-24,42.912
2022-08-25,46.9154
2022-08-26,44.531
2022-08-27,44.531
2022-08-28,44.531
2022-08-29,44.2682
2022-08-30,42.7041
2022-08-31,41.3719
2022-09-01,35.758
2022-09-02,33.8071
2022-09-03,33.8071
2022-09-04,33.8071
2022-09-05,33.8071
2022-09-06,33.5512
2022-09-07,37.2835
2022-09-08,38.9635
2022-09-09,42.3786
2022-09-10,42.3786
2022-09-11,42.3786
2022-09-12,42.7658
2022-09-13,40.2477
2022-09-14,39.0439
2022-09-15,40.8734
2022-09-16,39.9951
2022-09-17,39.9951
2022-09-18,39.9951
2022-09-19,41.2118
2022-09-20,39.4936
2022-09-21,40.139
2022-09-22,38.6757
2022-09-23,38.0186
2022-09-24,38.0186
2022-09-25,38.0186
2022-09-26,37.3326
2022-09-27,36.3301
2022-09-28,36.7948
2022-09-29,35.2
2022-09-30,34.5122
2022-10-01,34.5122
2022-10-02,34.5122
2022-10-03,40.2948
2022-10-04,43.904
2022-10-05,44.1197
2022-10-06,42.991
2022-10-07,41.6872
2022-10-08,41.6872
2022-10-09,41.6872
2022-10-10,41.6537
2022-10-11,44.6892
2022-10-12,42.7709
2022-10-13,47.0857
2022-10-14,46.3696
2022-10-15,46.3696
2022-10-16,46.3696
2022-10-17,48.1639
2022-10-18,49.3589
2022-10-19,47.3272
2022-10-20,46.6218
2022-10-21,50.6655
2022-10-22,50.6655
2022-10-23,50.6655
2022-10-24,52.1866
2022-10-25,49.8594
2022-10-26,52.3507
2022-10-27,50.2247
2022-10-28,49.3001
2022-10-29,49.3001
2022-10-30,49.3001
2022-10-31,46.8382
2022-11-01,50.9511
2022-11-02,47.8402
2022-11-03,48.5191
2022-11-04,51.2157
2022-11-05,51.2157
2022-11-06,51.2157
2022-11-07,53.966
2022-11-08,52.7148
2022-11-09,51.4113
2022-11-10,55.3899
2022-11-11,56.8628
2022-11-12,56.8628
2022-11-13,56.8628
2022-11-14,54.5688
2022-11-15,56.4434
2022-11-16,56.189
2022-11-17,55.4504
2022-11-18,55.4504
2022-11-19,55.4504
2022-11-20,55.4504
2022-11-21,54.1925
2022-11-22,55.305
2022-11-23,56.0309
2022-11-24,56.0309
2022-11-25,56.6328
2022-11-26,56.6328
2022-11-27,56.6328
2022-11-28,52.9617
2022-11-29,50.5906
2022-11-30,53.0335
2022-12-01,53.9688
2022-12-02,55.7601
2022-12-03,55.7601
2022-12-04,55.7601
2022-12-05,54.5655
2022-12-06,53.8341
2022-12-07,52.8697
2022-12-08,54.5217
2022-12-09,54.1212
2022-12-10,54.1212
2022-12-11,54.1212
2022-12-12,54.0391
2022-12-13,54.6794
2022-12-14,53.4385
2022-12-15,49.6598
2022-12-16,48.3797
2022-12-17,48.3797
2022-12-18,48.3797
2022-12-19,47.6694
2022-12-20,47.5933
2022-12-21,49.3497
2022-12-22,49.3915
2022-12-23,50.1989
2022-12-24,50.1989
2022-12-25,50.1989
2022-12-26,50.1989
2022-12-27,51.3813
2022-12-28,48.8122
2022-12-29,51.2097
2022-12-30,50.5226
2022-12-31,50.5226
2023-01-01,50.5226
2023-01-02,50.5226
2023-01-03,49.8308
2023-01-04,51.8756
2023-01-05,49.4849
2023-01-06,51.6235
2023-01-07,51.6235
2023-01-08,51.6235
2023-01-09,51.4028
2023-01-10,52.7405
2023-01-11,53.8493
2023-01-12,51.711
2023-01-13,52.7242
2023-01-14,52.7242
2023-01-15,52.7242
2023-01-16,52.7242
2023-01-17,52.3925
2023-01-18,54.0584
2023-01-19,53.1622
2023-01-20,54.8402
2023-01-21,54.8402
2023-01-22,54.8402
2023-01-23,57.2763
2023-01-24,56.6963
2023-01-25,59.6191
2023-01-26,60.9813
2023-01-27,60.4264
2023-01-28,60.4264
2023-01-29,60.4264
2023-01-30,57.3491
2023-01-31,58.6115
2023-02-01,59.8772
2023-02-02,61.6608
2023-02-03,57.7813
2023-02-04,57.7813
2023-02-05,57.7813
2023-02-06,54.9868
2023-02-07,56.4767
2023-02-08,54.0563
2023-02-09,51.8478
2023-02-10,54.2921
2023-02-11,54.2921
2023-02-12,54.2921
2023-02-13,55.0909
2023-02-14,54.8078
2023-02-15,55.3224
2023-02-16,49.2132
2023-02-17,49.9231
2023-02-18,49.9231
2023-02-19,49.9231
2023-02-20,49.9231
2023-02-21,47.5376
2023-02-22,46.1457
2023-02-23,45.799
2023-02-24,44.4177
2023-02-25,44.4177
2023-02-26,44.4177
2023-02-27,42.5729
2023-02-28,41.1582
2023-03-01,43.5825
2023-03-02,43.4344
2023-03-03,45.0285
2023-03-04,45.0285
2023-03-05,45.0285
2023-03-06,45.3184
2023-03-07,44.5489
2023-03-08,43.464
2023-03-09,42.746
2023-03-10,41.524
2023-03-11,41.524
2023-03-12,41.524
2023-03-13,40.4437
2023-03-14,39.6809
2023-03-15,38.9215
2023-03-16,39.2821
2023-03-17,37.598
2023-03-18,37.598
