,UAL US Equity
2020-04-07,31.4276
2020-04-08,34.033
2020-04-09,37.2794
2020-04-10,37.2794
2020-04-11,37.2794
2020-04-12,37.2794
2020-04-13,36.0868
2020-04-14,37.6716
2020-04-15,38.4334
2020-04-16,36.6705
2020-04-17,37.3788
2020-04-18,37.3788
2020-04-19,37.3788
2020-04-20,36.7484
2020-04-21,36.8253
2020-04-22,35.824
2020-04-23,35.7436
2020-04-24,35.6608
2020-04-25,35.6608
2020-04-26,35.6608
2020-04-27,35.3641
2020-04-28,38.0673
2020-04-29,41.0915
2020-04-30,40.1115
2020-05-01,38.3914
2020-05-02,38.3914
2020-05-03,38.3914
2020-05-04,37.6245
2020-05-05,36.9839
2020-05-06,36.3052
2020-05-07,36.2143
2020-05-08,38.8573
2020-05-09,38.8573
2020-05-10,38.8573
2020-05-11,37.9733
2020-05-12,37.242
2020-05-13,36.0259
2020-05-14,35.7841
2020-05-15,35.5553
2020-05-16,35.5553
2020-05-17,35.5553
2020-05-18,39.9549
2020-05-19,39.6555
2020-05-20,40.9074
2020-05-21,41.8509
2020-05-22,41.5264
2020-05-23,41.5264
2020-05-24,41.5264
2020-05-25,41.5264
2020-05-26,45.63
2020-05-27,46.7048
2020-05-28,45.2563
2020-05-29,44.5808
2020-05-30,44.5808
2020-05-31,44.5808
2020-06-01,45.9743
2020-06-02,46.416
2020-06-03,49.9352
2020-06-04,54.4454
2020-06-05,56.8821
2020-06-06,56.8821
2020-06-07,56.8821
2020-06-08,60.9874
2020-06-09,57.3476
2020-06-10,53.3466
2020-06-11,48.768
2020-06-12,52.9098
2020-06-13,52.9098
2020-06-14,52.9098
2020-06-15,52.4531
2020-06-16,53.2189
2020-06-17,52.5246
2020-06-18,52.5846
2020-06-19,50.7421
2020-06-20,50.7421
2020-06-21,50.7421
2020-06-22,50.5223
2020-06-23,50.1776
2020-06-24,47.9625
2020-06-25,49.2108
2020-06-26,47.8903
2020-06-27,47.8903
2020-06-28,47.8903
2020-06-29,49.7352
2020-06-30,49.2352
2020-07-01,49.1113
2020-07-02,48.865
2020-07-03,48.865
2020-07-04,48.865
2020-07-05,48.865
2020-07-06,49.7647
2020-07-07,47.6104
2020-07-08,47.5944
2020-07-09,45.716
2020-07-10,47.9664
2020-07-11,47.9664
2020-07-12,47.9664
2020-07-13,47.2292
2020-07-14,47.2127
2020-07-15,51.2879
2020-07-16,49.677
2020-07-17,49.1923
2020-07-18,49.1923
2020-07-19,49.1923
2020-07-20,47.8455
2020-07-21,48.524
2020-07-22,47.3191
2020-07-23,48.7851
2020-07-24,48.472
2020-07-25,48.472
2020-07-26,48.472
2020-07-27,48.0528
2020-07-28,49.0828
2020-07-29,48.2361
2020-07-30,47.4464
2020-07-31,47.1005
2020-08-01,47.1005
2020-08-02,47.1005
2020-08-03,47.6381
2020-08-04,48.1057
2020-08-05,49.699
2020-08-06,50.4315
2020-08-07,50.3522
2020-08-08,50.3522
2020-08-09,50.3522
2020-08-10,53.7965
2020-08-11,52.9559
2020-08-12,52.4425
2020-08-13,51.7307
2020-08-14,52.152
2020-08-15,52.152
2020-08-16,52.152
2020-08-17,49.9807
2020-08-18,49.4779
2020-08-19,50.0473
2020-08-20,49.5574
2020-08-21,48.2911
2020-08-22,48.2911
2020-08-23,48.2911
2020-08-24,52.379
2020-08-25,50.9808
2020-08-26,49.7688
2020-08-27,52.1583
2020-08-28,53.4603
2020-08-29,53.4603
2020-08-30,53.4603
2020-08-31,51.7182
2020-09-01,51.7304
2020-09-02,52.8108
2020-09-03,53.4357
2020-09-04,54.4272
2020-09-05,54.4272
2020-09-06,54.4272
2020-09-07,54.4272
2020-09-08,53.0846
2020-09-09,51.3243
2020-09-10,51.879
2020-09-11,51.3315
2020-09-12,51.3315
2020-09-13,51.3315
2020-09-14,52.2506
2020-09-15,52.334
2020-09-16,54.3937
2020-09-17,54.4683
2020-09-18,52.2414
2020-09-19,52.2414
2020-09-20,52.2414
2020-09-21,47.6172
2020-09-22,48.0362
2020-09-23,46.6708
2020-09-24,46.2043
2020-09-25,48.4917
2020-09-26,48.4917
2020-09-27,48.4917
2020-09-28,51.0574
2020-09-29,48.983
2020-09-30,49.3404
2020-10-01,49.9896
2020-10-02,51.2375
2020-10-03,51.2375
2020-10-04,51.2375
2020-10-05,51.5239
2020-10-06,49.4368
2020-10-07,51.7351
2020-10-08,52.6553
2020-10-09,52.8353
2020-10-10,52.8353
2020-10-11,52.8353
2020-10-12,51.5839
2020-10-13,49.7395
2020-10-14,50.3138
2020-10-15,48.1042
2020-10-16,47.9601
2020-10-17,47.9601
2020-10-18,47.9601
2020-10-19,50.2566
2020-10-20,51.1878
2020-10-21,50.2835
2020-10-22,53.0864
2020-10-23,54.2937
2020-10-24,54.2937
2020-10-25,54.2937
2020-10-26,49.7051
2020-10-27,47.8711
2020-10-28,45.5386
2020-10-29,47.1834
2020-10-30,47.6722
2020-10-31,47.6722
2020-11-01,47.6722
2020-11-02,47.5466
2020-11-03,47.9719
2020-11-04,46.8583
2020-11-05,50.3804
2020-11-06,49.2547
2020-11-07,49.2547
2020-11-08,49.2547
2020-11-09,58.7124
2020-11-10,56.6243
2020-11-11,54.206
2020-11-12,51.7419
2020-11-13,54.5003
2020-11-14,54.5003
2020-11-15,54.5003
2020-11-16,56.8943
2020-11-17,56.2846
2020-11-18,56.823
2020-11-19,56.6466
2020-11-20,54.977
2020-11-21,54.977
2020-11-22,54.977
2020-11-23,56.2967
2020-11-24,60.9318
2020-11-25,61.6419
2020-11-26,61.6419
2020-11-27,61.0678
2020-11-28,61.0678
2020-11-29,61.0678
2020-11-30,60.6382
2020-12-01,60.9452
2020-12-02,62.524
2020-12-03,65.754
2020-12-04,64.5415
2020-12-05,64.5415
2020-12-06,64.5415
2020-12-07,64.4681
2020-12-08,64.1661
2020-12-09,62.2431
2020-12-10,64.015
2020-12-11,61.6502
2020-12-12,61.6502
2020-12-13,61.6502
2020-12-14,58.7725
2020-12-15,59.6516
2020-12-16,57.1637
2020-12-17,56.9617
2020-12-18,55.05
2020-12-19,55.05
2020-12-20,55.05
2020-12-21,53.925
2020-12-22,52.1779
2020-12-23,53.8047
2020-12-24,52.429
2020-12-25,52.429
2020-12-26,52.429
2020-12-27,52.429
2020-12-28,53.3863
2020-12-29,53.0849
2020-12-30,54.4304
2020-12-31,52.0545
2021-01-01,52.0545
2021-01-02,52.0545
2021-01-03,52.0545
2021-01-04,49.4696
2021-01-05,52.155
2021-01-06,52.3621
2021-01-07,52.4837
2021-01-08,51.9182
2021-01-09,51.9182
2021-01-10,51.9182
2021-01-11,50.9036
2021-01-12,53.1202
2021-01-13,53.669
2021-01-14,56.4705
2021-01-15,52.2531
2021-01-16,52.2531
2021-01-17,52.2531
2021-01-18,52.2531
2021-01-19,53.5393
2021-01-20,54.1778
2021-01-21,49.9046
2021-01-22,49.207
2021-01-23,49.207
2021-01-24,49.207
2021-01-25,46.573
2021-01-26,47.9965
2021-01-27,47.485
2021-01-28,50.1365
2021-01-29,46.3569
2021-01-30,46.3569
2021-01-31,46.3569
2021-02-01,46.2794
2021-02-02,47.7506
2021-02-03,49.678
2021-02-04,50.2584
2021-02-05,49.8246
2021-02-06,49.8246
2021-02-07,49.8246
2021-02-08,53.2422
2021-02-09,51.5493
2021-02-10,52.2507
2021-02-11,51.6787
2021-02-12,52.4625
2021-02-13,52.4625
2021-02-14,52.4625
2021-02-15,52.4625
2021-02-16,55.1606
2021-02-17,55.7028
2021-02-18,53.6707
2021-02-19,58.014
2021-02-20,58.014
2021-02-21,58.014
2021-02-22,60.1179
2021-02-23,61.2136
2021-02-24,65.8525
2021-02-25,60.3903
2021-02-26,61.3294
2021-02-27,61.3294
2021-02-28,61.3294
2021-03-01,61.9821
2021-03-02,61.8108
2021-03-03,63.2402
2021-03-04,59.0067
2021-03-05,56.6258
2021-03-06,56.6258
2021-03-07,56.6258
2021-03-08,60.4458
2021-03-09,59.4814
2021-03-10,59.995
2021-03-11,60.1443
2021-03-12,62.4534
2021-03-13,62.4534
2021-03-14,62.4534
2021-03-15,66.6245
2021-03-16,64.8144
2021-03-17,66.9824
2021-03-18,64.4461
2021-03-19,64.3688
2021-03-20,64.3688
2021-03-21,64.3688
2021-03-22,60.6917
2021-03-23,55.3681
2021-03-24,54.7054
2021-03-25,56.9387
2021-03-26,57.6968
2021-03-27,57.6968
2021-03-28,57.6968
2021-03-29,56.8604
2021-03-30,58.8302
2021-03-31,57.9183
2021-04-01,58.1984
2021-04-02,58.1984
2021-04-03,58.1984
2021-04-04,58.1984
2021-04-05,59.657
2021-04-06,59.8444
2021-04-07,59.9355
2021-04-08,59.7173
2021-04-09,58.1531
2021-04-10,58.1531
2021-04-11,58.1531
2021-04-12,54.7834
2021-04-13,55.3727
2021-04-14,55.6833
2021-04-15,54.4763
2021-04-16,54.0972
2021-04-17,54.0972
2021-04-18,54.0972
2021-04-19,52.7602
2021-04-20,46.4334
2021-04-21,48.5561
2021-04-22,47.5196
2021-04-23,50.2714
2021-04-24,50.2714
2021-04-25,50.2714
2021-04-26,51.1254
2021-04-27,50.7219
2021-04-28,50.8156
2021-04-29,51.0083
2021-04-30,51.9951
2021-05-01,51.9951
2021-05-02,51.9951
2021-05-03,52.0795
2021-05-04,49.585
2021-05-05,50.2825
2021-05-06,49.9479
2021-05-07,52.4477
2021-05-08,52.4477
2021-05-09,52.4477
2021-05-10,51.3424
2021-05-11,49.3003
2021-05-12,46.8509
2021-05-13,49.0512
2021-05-14,53.0838
2021-05-15,53.0838
2021-05-16,53.0838
2021-05-17,54.7604
2021-05-18,54.4639
2021-05-19,53.5326
2021-05-20,52.4322
2021-05-21,52.7337
2021-05-22,52.7337
2021-05-23,52.7337
2021-05-24,53.9418
2021-05-25,55.1282
2021-05-26,56.548
2021-05-27,58.0415
2021-05-28,56.639
2021-05-29,56.639
2021-05-30,56.639
2021-05-31,56.639
2021-06-01,58.3988
2021-06-02,59.2033
2021-06-03,54.6861
2021-06-04,53.3697
2021-06-05,53.3697
2021-06-06,53.3697
2021-06-07,53.9006
2021-06-08,54.5232
2021-06-09,53.6517
2021-06-10,51.9841
2021-06-11,52.3944
2021-06-12,52.3944
2021-06-13,52.3944
2021-06-14,51.0409
2021-06-15,50.2659
2021-06-16,50.7983
2021-06-17,48.4448
2021-06-18,49.6513
2021-06-19,49.6513
2021-06-20,49.6513
2021-06-21,50.9948
2021-06-22,50.0616
2021-06-23,49.9706
2021-06-24,48.5471
2021-06-25,47.7178
2021-06-26,47.7178
2021-06-27,47.7178
2021-06-28,45.2989
2021-06-29,44.7252
2021-06-30,45.0218
2021-07-01,46.6915
2021-07-02,46.1229
2021-07-03,46.1229
2021-07-04,46.1229
2021-07-05,46.1229
2021-07-06,43.7578
2021-07-07,41.8547
2021-07-08,40.8235
2021-07-09,44.0328
2021-07-10,44.0328
2021-07-11,44.0328
2021-07-12,43.2245
2021-07-13,39.8796
2021-07-14,39.3741
2021-07-15,38.7024
2021-07-16,36.2834
2021-07-17,36.2834
2021-07-18,36.2834
2021-07-19,33.0755
2021-07-20,39.3019
2021-07-21,42.7322
2021-07-22,42.5227
2021-07-23,41.9273
2021-07-24,41.9273
2021-07-25,41.9273
2021-07-26,45.5514
2021-07-27,44.3498
2021-07-28,45.2535
2021-07-29,44.267
2021-07-30,41.7058
2021-07-31,41.7058
2021-08-01,41.7058
2021-08-02,40.8089
2021-08-03,41.746
2021-08-04,39.9901
2021-08-05,43.7944
2021-08-06,44.5001
2021-08-07,44.5001
2021-08-08,44.5001
2021-08-09,42.789
2021-08-10,45.0854
2021-08-11,46.0506
2021-08-12,44.5675
2021-08-13,43.4482
2021-08-14,43.4482
2021-08-15,43.4482
2021-08-16,43.1641
2021-08-17,41.6659
2021-08-18,41.2988
2021-08-19,39.6928
2021-08-20,39.9106
2021-08-21,39.9106
2021-08-22,39.9106
2021-08-23,43.0991
2021-08-24,46.2278
2021-08-25,47.117
2021-08-26,46.1429
2021-08-27,47.4981
2021-08-28,47.4981
2021-08-29,47.4981
2021-08-30,44.5183
2021-08-31,45.6931
2021-09-01,45.1655
2021-09-02,46.3079
2021-09-03,45.3813
2021-09-04,45.3813
2021-09-05,45.3813
2021-09-06,45.3813
2021-09-07,46.1044
2021-09-08,44.3015
2021-09-09,46.4871
2021-09-10,42.7823
2021-09-11,42.7823
2021-09-12,42.7823
2021-09-13,43.8162
2021-09-14,42.2828
2021-09-15,42.267
2021-09-16,43.595
2021-09-17,43.7486
2021-09-18,43.7486
2021-09-19,43.7486
2021-09-20,45.3539
2021-09-21,43.8981
2021-09-22,46.5598
2021-09-23,50.1224
2021-09-24,52.5362
2021-09-25,52.5362
2021-09-26,52.5362
2021-09-27,53.0526
2021-09-28,52.2416
2021-09-29,52.2982
2021-09-30,49.9712
2021-10-01,56.5804
2021-10-02,56.5804
2021-10-03,56.5804
2021-10-04,56.4984
2021-10-05,55.6236
2021-10-06,54.2579
2021-10-07,52.8347
2021-10-08,52.1075
2021-10-09,52.1075
2021-10-10,52.1075
2021-10-11,52.1453
2021-10-12,53.0851
2021-10-13,49.4176
2021-10-14,49.4781
2021-10-15,49.665
2021-10-16,49.665
2021-10-17,49.665
2021-10-18,47.972
2021-10-19,46.1108
2021-10-20,45.5908
2021-10-21,47.3428
2021-10-22,47.3656
2021-10-23,47.3656
2021-10-24,47.3656
2021-10-25,47.1967
2021-10-26,47.5354
2021-10-27,45.446
2021-10-28,45.9276
2021-10-29,46.2634
2021-10-30,46.2634
2021-10-31,46.2634
2021-11-01,50.8975
2021-11-02,50.7316
2021-11-03,53.1461
2021-11-04,53.345
2021-11-05,60.2677
2021-11-06,60.2677
2021-11-07,60.2677
2021-11-08,60.9395
2021-11-09,60.1505
2021-11-10,57.4813
2021-11-11,56.4106
2021-11-12,52.8355
2021-11-13,52.8355
2021-11-14,52.8355
2021-11-15,54.1301
2021-11-16,51.2637
2021-11-17,50.274
2021-11-18,47.5685
2021-11-19,45.0418
2021-11-20,45.0418
2021-11-21,45.0418
2021-11-22,45.8755
2021-11-23,46.3758
2021-11-24,46.4456
2021-11-25,46.4456
2021-11-26,38.681
2021-11-27,38.681
2021-11-28,38.681
2021-11-29,39.3382
2021-11-30,38.9069
2021-12-01,34.442
2021-12-02,40.1687
2021-12-03,38.77
2021-12-04,38.77
2021-12-05,38.77
2021-12-06,45.2425
2021-12-07,44.4092
2021-12-08,47.578
2021-12-09,46.3742
2021-12-10,45.797
2021-12-11,45.797
2021-12-12,45.797
2021-12-13,42.5521
2021-12-14,42.0715
2021-12-15,42.2962
2021-12-16,40.34
2021-12-17,41.7433
2021-12-18,41.7433
2021-12-19,41.7433
2021-12-20,42.3581
2021-12-21,47.4334
2021-12-22,48.4943
2021-12-23,48.9935
2021-12-24,48.9935
2021-12-25,48.9935
2021-12-26,48.9935
2021-12-27,48.5233
2021-12-28,49.7114
2021-12-29,48.3072
2021-12-30,47.8083
2021-12-31,47.2197
2022-01-01,47.2197
2022-01-02,47.2197
2022-01-03,50.3116
2022-01-04,51.6148
2022-01-05,50.763
2022-01-06,50.7446
2022-01-07,53.4379
2022-01-08,53.4379
2022-01-09,53.4379
2022-01-10,52.0424
2022-01-11,52.6037
2022-01-12,51.8969
2022-01-13,54.7451
2022-01-14,51.9533
2022-01-15,51.9533
2022-01-16,51.9533
2022-01-17,51.9533
2022-01-18,49.8742
2022-01-19,47.7571
2022-01-20,45.2604
2022-01-21,43.3628
2022-01-22,43.3628
2022-01-23,43.3628
2022-01-24,42.9688
2022-01-25,43.7616
2022-01-26,43.204
2022-01-27,42.4055
2022-01-28,42.3731
2022-01-29,42.3731
2022-01-30,42.3731
2022-01-31,46.5362
2022-02-01,48.6405
2022-02-02,48.9484
2022-02-03,47.0515
2022-02-04,46.5846
2022-02-05,46.5846
2022-02-06,46.5846
2022-02-07,49.7957
2022-02-08,54.0147
2022-02-09,57.2781
2022-02-10,57.7361
2022-02-11,53.3994
2022-02-12,53.3994
2022-02-13,53.3994
2022-02-14,53.3264
2022-02-15,58.532
2022-02-16,58.0229
2022-02-17,54.653
2022-02-18,53.0507
2022-02-19,53.0507
2022-02-20,53.0507
2022-02-21,53.0507
2022-02-22,51.1975
2022-02-23,47.3868
2022-02-24,47.729
2022-02-25,50.5641
2022-02-26,50.5641
2022-02-27,50.5641
2022-02-28,48.3658
2022-03-01,44.8208
2022-03-02,45.7404
2022-03-03,43.0698
2022-03-04,38.8775
2022-03-05,38.8775
2022-03-06,38.8775
2022-03-07,33.7598
2022-03-08,35.4119
2022-03-09,39.4355
2022-03-10,39.8717
2022-03-11,39.5476
2022-03-12,39.5476
2022-03-13,39.5476
2022-03-14,39.7778
2022-03-15,44.4733
2022-03-16,48.2941
2022-03-17,48.5795
2022-03-18,49.7398
2022-03-19,49.7398
2022-03-20,49.7398
2022-03-21,47.935
2022-03-22,49.6364
2022-03-23,48.8174
2022-03-24,50.397
2022-03-25,50.8987
2022-03-26,50.8987
2022-03-27,50.8987
2022-03-28,51.7567
2022-03-29,53.9715
2022-03-30,54.1999
2022-03-31,54.8101
2022-04-01,53.9475
2022-04-02,53.9475
2022-04-03,53.9475
2022-04-04,53.5716
2022-04-05,52.3342
2022-04-06,49.9472
2022-04-07,49.0026
2022-04-08,48.381
2022-04-09,48.381
2022-04-10,48.381
2022-04-11,49.0795
2022-04-12,49.5555
2022-04-13,53.0821
2022-04-14,53.0662
2022-04-15,53.0662
2022-04-16,53.0662
2022-04-17,53.0662
2022-04-18,51.2222
2022-04-19,54.0421
2022-04-20,54.82
2022-04-21,60.1237
2022-04-22,60.7945
2022-04-23,60.7945
2022-04-24,60.7945
2022-04-25,60.5183
2022-04-26,56.4707
2022-04-27,58.1556
2022-04-28,59.8971
2022-04-29,57.7654
2022-04-30,57.7654
2022-05-01,57.7654
2022-05-02,57.2702
2022-05-03,58.6769
2022-05-04,59.2828
2022-05-05,54.5124
2022-05-06,52.5019
2022-05-07,52.5019
2022-05-08,52.5019
2022-05-09,47.0283
2022-05-10,48.1051
2022-05-11,46.9591
2022-05-12,44.978
2022-05-13,47.3967
2022-05-14,47.3967
2022-05-15,47.3967
2022-05-16,47.7591
2022-05-17,52.0961
2022-05-18,49.2127
2022-05-19,48.7122
2022-05-20,47.9198
2022-05-21,47.9198
2022-05-22,47.9198
2022-05-23,49.4784
2022-05-24,45.7447
2022-05-25,47.6781
2022-05-26,51.2375
2022-05-27,53.783
2022-05-28,53.783
2022-05-29,53.783
2022-05-30,53.783
2022-05-31,52.832
2022-06-01,50.3073
2022-06-02,50.6266
2022-06-03,49.0655
2022-06-04,49.0655
2022-06-05,49.0655
2022-06-06,49.4625
2022-06-07,51.4666
2022-06-08,49.2548
2022-06-09,47.104
2022-06-10,45.4403
2022-06-11,45.4403
2022-06-12,45.4403
2022-06-13,41.3761
2022-06-14,41.3483
2022-06-15,42.5431
2022-06-16,39.6555
2022-06-17,41.6321
2022-06-18,41.6321
2022-06-19,41.6321
2022-06-20,41.6321
2022-06-21,41.9208
2022-06-22,42.2164
2022-06-23,41.3166
2022-06-24,44.9201
2022-06-25,44.9201
2022-06-26,44.9201
2022-06-27,43.577
2022-06-28,43.3417
2022-06-29,42.0247
2022-06-30,41.7601
2022-07-01,43.2111
2022-07-02,43.2111
2022-07-03,43.2111
2022-07-04,43.2111
2022-07-05,43.9615
2022-07-06,43.6128
2022-07-07,43.6575
2022-07-08,43.3963
2022-07-09,43.3963
2022-07-10,43.3963
2022-07-11,42.0935
2022-07-12,46.4198
2022-07-13,46.0218
2022-07-14,45.9454
2022-07-15,47.3471
2022-07-16,47.3471
2022-07-17,47.3471
2022-07-18,48.184
2022-07-19,51.2341
2022-07-20,51.5251
2022-07-21,45.8145
2022-07-22,44.4795
2022-07-23,44.4795
2022-07-24,44.4795
2022-07-25,44.4945
2022-07-26,43.279
2022-07-27,44.959
2022-07-28,45.4542
2022-07-29,45.47
2022-07-30,45.47
2022-07-31,45.47
2022-08-01,46.9694
2022-08-02,46.3246
2022-08-03,48.5485
2022-08-04,48.5485
2022-08-05,47.3342
2022-08-06,47.3342
2022-08-07,47.3342
2022-08-08,48.6945
2022-08-09,47.3975
2022-08-10,48.8725
2022-08-11,48.8407
2022-08-12,49.9701
2022-08-13,49.9701
2022-08-14,49.9701
2022-08-15,50.8414
2022-08-16,51.5631
2022-08-17,49.2498
2022-08-18,49.4263
2022-08-19,46.8
2022-08-20,46.8
2022-08-21,46.8
2022-08-22,44.9927
2022-08-23,46.0328
2022-08-24,46.9387
2022-08-25,48.5757
2022-08-26,45.7547
2022-08-27,45.7547
2022-08-28,45.7547
2022-08-29,44.8823
2022-08-30,44.7539
2022-08-31,43.2655
2022-09-01,43.6201
2022-09-02,43.8974
2022-09-03,43.8974
2022-09-04,43.8974
2022-09-05,43.8974
2022-09-06,46.5547
2022-09-07,50.4187
2022-09-08,50.9274
2022-09-09,51.6243
2022-09-10,51.6243
2022-09-11,51.6243
2022-09-12,51.5446
2022-09-13,48.7603
2022-09-14,50.0105
2022-09-15,50.9203
2022-09-16,48.1799
2022-09-17,48.1799
2022-09-18,48.1799
2022-09-19,50.5454
2022-09-20,49.5293
2022-09-21,45.842
2022-09-22,43.1357
2022-09-23,41.0634
2022-09-24,41.0634
2022-09-25,41.0634
2022-09-26,39.4032
2022-09-27,41.353
2022-09-28,43.555
2022-09-29,42.0419
2022-09-30,41.481
2022-10-01,41.481
2022-10-02,41.481
2022-10-03,42.0701
2022-10-04,47.0344
2022-10-05,47.2015
2022-10-06,46.4268
2022-10-07,44.6153
2022-10-08,44.6153
2022-10-09,44.6153
2022-10-10,45.2978
2022-10-11,44.8438
2022-10-12,45.4719
2022-10-13,47.8671
2022-10-14,48.0084
2022-10-15,48.0084
2022-10-16,48.0084
2022-10-17,49.2885
2022-10-18,51.5416
2022-10-19,54.8777
2022-10-20,54.7723
2022-10-21,57.1403
2022-10-22,57.1403
2022-10-23,57.1403
2022-10-24,59.4174
2022-10-25,60.5028
2022-10-26,60.156
2022-10-27,60.9887
2022-10-28,62.0964
2022-10-29,62.0964
2022-10-30,62.0964
2022-10-31,60.5374
2022-11-01,59.5229
2022-11-02,55.9437
2022-11-03,55.5868
2022-11-04,58.4492
2022-11-05,58.4492
2022-11-06,58.4492
2022-11-07,58.7129
2022-11-08,57.302
2022-11-09,57.6355
2022-11-10,60.895
2022-11-11,61.4893
2022-11-12,61.4893
2022-11-13,61.4893
2022-11-14,59.8068
2022-11-15,59.8235
2022-11-16,57.9527
2022-11-17,57.8528
2022-11-18,58.8965
2022-11-19,58.8965
2022-11-20,58.8965
2022-11-21,57.882
2022-11-22,57.882
2022-11-23,58.3933
2022-11-24,58.3933
2022-11-25,59.8104
2022-11-26,59.8104
2022-11-27,59.8104
2022-11-28,56.0247
2022-11-29,57.3609
2022-11-30,58.2998
2022-12-01,57.5353
2022-12-02,57.5353
2022-12-03,57.5353
2022-12-04,57.5353
2022-12-05,59.8306
2022-12-06,61.5108
2022-12-07,56.4096
2022-12-08,53.3114
2022-12-09,53.8113
2022-12-10,53.8113
2022-12-11,53.8113
2022-12-12,56.2349
2022-12-13,49.3777
2022-12-14,47.2982
2022-12-15,44.4904
2022-12-16,44.2799
2022-12-17,44.2799
2022-12-18,44.2799
2022-12-19,43.4817
2022-12-20,44.7858
2022-12-21,45.8071
2022-12-22,44.4464
2022-12-23,44.706
2022-12-24,44.706
2022-12-25,44.706
2022-12-26,44.706
2022-12-27,44.3358
2022-12-28,42.5885
2022-12-29,44.1645
2022-12-30,43.7308
2022-12-31,43.7308
2023-01-01,43.7308
2023-01-02,43.7308
2023-01-03,42.7634
2023-01-04,48.7692
2023-01-05,51.9291
2023-01-06,53.8657
2023-01-07,53.8657
2023-01-08,53.8657
2023-01-09,55.9056
2023-01-10,59.8739
2023-01-11,62.7092
2023-01-12,67.1123
2023-01-13,67.4994
2023-01-14,67.4994
2023-01-15,67.4994
2023-01-16,67.4994
2023-01-17,66.4591
2023-01-18,61.3713
2023-01-19,60.3701
2023-01-20,61.804
2023-01-21,61.804
2023-01-22,61.804
2023-01-23,61.4243
2023-01-24,61.4516
2023-01-25,62.7827
2023-01-26,60.939
2023-01-27,59.3744
2023-01-28,59.3744
2023-01-29,59.3744
2023-01-30,58.2568
2023-01-31,59.3971
2023-02-01,61.2373
2023-02-02,64.0343
2023-02-03,61.4237
2023-02-04,61.4237
2023-02-05,61.4237
2023-02-06,60.9914
2023-02-07,60.6162
2023-02-08,60.6457
2023-02-09,58.4956
2023-02-10,56.4052
2023-02-11,56.4052
2023-02-12,56.4052
2023-02-13,56.9523
2023-02-14,58.3767
2023-02-15,58.0342
2023-02-16,55.9513
2023-02-17,57.0604
2023-02-18,57.0604
2023-02-19,57.0604
2023-02-20,57.0604
2023-02-21,53.9221
2023-02-22,54.9615
2023-02-23,58.0027
2023-02-24,57.1816
2023-02-25,57.1816
2023-02-26,57.1816
2023-02-27,57.9962
2023-02-28,60.0194
2023-03-01,60.6879
2023-03-02,60.9549
2023-03-03,61.7455
2023-03-04,61.7455
2023-03-05,61.7455
2023-03-06,60.1824
2023-03-07,62.6586
2023-03-08,63.0373
2023-03-09,57.8433
2023-03-10,55.3098
2023-03-11,55.3098
2023-03-12,55.3098
2023-03-13,51.009
2023-03-14,46.4359
2023-03-15,41.8842
2023-03-16,42.7354
2023-03-17,41.9584
2023-03-18,41.9584
2023-03-19,41.9584
2023-03-20,42.0575
2023-03-21,44.3566
