,MKC US Equity
2020-06-15,54.7081
2020-06-16,56.2491
2020-06-17,56.939
2020-06-18,56.7334
2020-06-19,55.3958
2020-06-20,55.3958
2020-06-21,55.3958
2020-06-22,55.7172
2020-06-23,55.4774
2020-06-24,55.3583
2020-06-25,59.3945
2020-06-26,57.4326
2020-06-27,57.4326
2020-06-28,57.4326
2020-06-29,59.332
2020-06-30,59.35
2020-07-01,59.4057
2020-07-02,61.0851
2020-07-03,61.0851
2020-07-04,61.0851
2020-07-05,61.0851
2020-07-06,61.0468
2020-07-07,62.0134
2020-07-08,62.3214
2020-07-09,62.4537
2020-07-10,63.7453
2020-07-11,63.7453
2020-07-12,63.7453
2020-07-13,60.6044
2020-07-14,64.5279
2020-07-15,64.304
2020-07-16,64.6043
2020-07-17,65.284
2020-07-18,65.284
2020-07-19,65.284
2020-07-20,65.6745
2020-07-21,66.8379
2020-07-22,66.9755
2020-07-23,68.1543
2020-07-24,65.3899
2020-07-25,65.3899
2020-07-26,65.3899
2020-07-27,66.8568
2020-07-28,63.4832
2020-07-29,64.3132
2020-07-30,63.7579
2020-07-31,64.4314
2020-08-01,64.4314
2020-08-02,64.4314
2020-08-03,65.3059
2020-08-04,66.5131
2020-08-05,65.3079
2020-08-06,66.4293
2020-08-07,67.9193
2020-08-08,67.9193
2020-08-09,67.9193
2020-08-10,68.0776
2020-08-11,63.2359
2020-08-12,65.6624
2020-08-13,65.8899
2020-08-14,65.3127
2020-08-15,65.3127
2020-08-16,65.3127
2020-08-17,65.7873
2020-08-18,65.9095
2020-08-19,65.9294
2020-08-20,66.181
2020-08-21,66.3617
2020-08-22,66.3617
2020-08-23,66.3617
2020-08-24,65.9274
2020-08-25,65.8411
2020-08-26,67.8162
2020-08-27,67.7417
2020-08-28,66.4432
2020-08-29,66.4432
2020-08-30,66.4432
2020-08-31,67.6443
2020-09-01,67.2269
2020-09-02,69.9613
2020-09-03,61.9479
2020-09-04,59.3168
2020-09-05,59.3168
2020-09-06,59.3168
2020-09-07,59.3168
2020-09-08,54.5153
2020-09-09,58.6497
2020-09-10,54.2126
2020-09-11,54.5682
2020-09-12,54.5682
2020-09-13,54.5682
2020-09-14,55.7222
2020-09-15,55.9205
2020-09-16,54.2416
2020-09-17,48.8371
2020-09-18,46.601
2020-09-19,46.601
2020-09-20,46.601
2020-09-21,46.9998
2020-09-22,48.789
2020-09-23,43.5192
2020-09-24,46.4338
2020-09-25,48.6528
2020-09-26,48.6528
2020-09-27,48.6528
2020-09-28,51.416
2020-09-29,47.538
2020-09-30,50.6052
2020-10-01,49.9592
2020-10-02,50.15
2020-10-03,50.15
2020-10-04,50.15
2020-10-05,51.7881
2020-10-06,49.2186
2020-10-07,51.0728
2020-10-08,51.1817
2020-10-09,52.4801
2020-10-10,52.4801
2020-10-11,52.4801
2020-10-12,55.7558
2020-10-13,55.2052
2020-10-14,53.3976
2020-10-15,54.1943
2020-10-16,54.3642
2020-10-17,54.3642
2020-10-18,54.3642
2020-10-19,52.7941
2020-10-20,51.4793
2020-10-21,50.9836
2020-10-22,50.3897
2020-10-23,51.8842
2020-10-24,51.8842
2020-10-25,51.8842
2020-10-26,49.8469
2020-10-27,48.3335
2020-10-28,43.5034
2020-10-29,42.3193
2020-10-30,40.154
2020-10-31,40.154
2020-11-01,40.154
2020-11-02,44.2131
2020-11-03,46.2446
2020-11-04,47.2734
2020-11-05,46.9587
2020-11-06,47.0581
2020-11-07,47.0581
2020-11-08,47.0581
2020-11-09,40.3212
2020-11-10,43.263
2020-11-11,46.9612
2020-11-12,45.7704
2020-11-13,45.5452
2020-11-14,45.5452
2020-11-15,45.5452
2020-11-16,45.2636
2020-11-17,44.2851
2020-11-18,43.981
2020-11-19,44.8562
2020-11-20,45.2187
2020-11-21,45.2187
2020-11-22,45.2187
2020-11-23,44.7446
2020-11-24,47.7399
2020-11-25,47.0321
2020-11-26,47.0321
2020-11-27,47.7824
2020-11-28,47.7824
2020-11-29,47.7824
2020-11-30,48.2088
2020-12-01,48.47
2020-12-02,44.9961
2020-12-03,47.1664
2020-12-04,49.3515
2020-12-05,49.3515
2020-12-06,49.3515
2020-12-07,47.3118
2020-12-08,48.6525
2020-12-09,48.1455
2020-12-10,48.0323
2020-12-11,48.6922
2020-12-12,48.6922
2020-12-13,48.6922
2020-12-14,48.4514
2020-12-15,45.9173
2020-12-16,47.6795
2020-12-17,51.0004
2020-12-18,48.9104
2020-12-19,48.9104
2020-12-20,48.9104
2020-12-21,49.4677
2020-12-22,48.2262
2020-12-23,48.263
2020-12-24,49.1785
2020-12-25,49.1785
2020-12-26,49.1785
2020-12-27,49.1785
2020-12-28,49.0869
2020-12-29,51.6957
2020-12-30,51.8421
2020-12-31,53.7281
2021-01-01,53.7281
2021-01-02,53.7281
2021-01-03,53.7281
2021-01-04,50.5573
2021-01-05,51.0032
2021-01-06,50.4153
2021-01-07,52.0543
2021-01-08,52.8418
2021-01-09,52.8418
2021-01-10,52.8418
2021-01-11,49.667
2021-01-12,47.4639
2021-01-13,49.0682
2021-01-14,46.1184
2021-01-15,49.5791
2021-01-16,49.5791
2021-01-17,49.5791
2021-01-18,49.5791
2021-01-19,48.8263
2021-01-20,46.6291
2021-01-21,46.1348
2021-01-22,46.9572
2021-01-23,46.9572
2021-01-24,46.9572
2021-01-25,51.9208
2021-01-26,54.4543
2021-01-27,50.8205
2021-01-28,46.0234
2021-01-29,43.9413
2021-01-30,43.9413
2021-01-31,43.9413
2021-02-01,43.4467
2021-02-02,43.9902
2021-02-03,42.9095
2021-02-04,43.2133
2021-02-05,45.8408
2021-02-06,45.8408
2021-02-07,45.8408
2021-02-08,46.8157
2021-02-09,46.7191
2021-02-10,46.7759
2021-02-11,45.2446
2021-02-12,44.8647
2021-02-13,44.8647
2021-02-14,44.8647
2021-02-15,44.8647
2021-02-16,40.6859
2021-02-17,39.3208
2021-02-18,40.4595
2021-02-19,37.2829
2021-02-20,37.2829
2021-02-21,37.2829
2021-02-22,37.0796
2021-02-23,37.9762
2021-02-24,38.9205
2021-02-25,38.3724
2021-02-26,38.1869
2021-02-27,38.1869
2021-02-28,38.1869
2021-03-01,38.8222
2021-03-02,39.6539
2021-03-03,37.1045
2021-03-04,36.6906
2021-03-05,40.3233
2021-03-06,40.3233
2021-03-07,40.3233
2021-03-08,39.89
2021-03-09,41.8969
2021-03-10,43.8583
2021-03-11,43.7195
2021-03-12,45.9108
2021-03-13,45.9108
2021-03-14,45.9108
2021-03-15,47.0525
2021-03-16,46.8402
2021-03-17,45.7153
2021-03-18,45.0781
2021-03-19,45.601
2021-03-20,45.601
2021-03-21,45.601
2021-03-22,48.6148
2021-03-23,48.0058
2021-03-24,47.9415
2021-03-25,50.6095
2021-03-26,53.7727
2021-03-27,53.7727
2021-03-28,53.7727
2021-03-29,53.5846
2021-03-30,53.0329
2021-03-31,51.2758
2021-04-01,51.4557
2021-04-02,51.4557
2021-04-03,51.4557
2021-04-04,51.4557
2021-04-05,51.0656
2021-04-06,52.5764
2021-04-07,51.144
2021-04-08,52.2766
2021-04-09,49.3324
2021-04-10,49.3324
2021-04-11,49.3324
2021-04-12,49.6283
2021-04-13,49.109
2021-04-14,48.8322
2021-04-15,50.3332
2021-04-16,51.1396
2021-04-17,51.1396
2021-04-18,51.1396
2021-04-19,51.2979
2021-04-20,55.6805
2021-04-21,58.5168
2021-04-22,57.0638
2021-04-23,57.1738
2021-04-24,57.1738
2021-04-25,57.1738
2021-04-26,53.9697
2021-04-27,52.6612
2021-04-28,51.1901
2021-04-29,54.2659
2021-04-30,53.6106
2021-05-01,53.6106
2021-05-02,53.6106
2021-05-03,54.8788
2021-05-04,53.3967
2021-05-05,53.6168
2021-05-06,52.9557
2021-05-07,50.4384
2021-05-08,50.4384
2021-05-09,50.4384
2021-05-10,53.8431
2021-05-11,51.253
2021-05-12,49.2613
2021-05-13,52.4933
2021-05-14,50.7209
2021-05-15,50.7209
2021-05-16,50.7209
2021-05-17,49.6797
2021-05-18,49.8066
2021-05-19,51.3793
2021-05-20,53.9322
2021-05-21,53.1962
2021-05-22,53.1962
2021-05-23,53.1962
2021-05-24,53.1962
2021-05-25,52.3468
2021-05-26,50.5649
2021-05-27,48.0281
2021-05-28,49.0203
2021-05-29,49.0203
2021-05-30,49.0203
2021-05-31,49.0203
2021-06-01,48.6732
2021-06-02,50.7544
2021-06-03,50.726
2021-06-04,51.1217
2021-06-05,51.1217
2021-06-06,51.1217
2021-06-07,50.1691
2021-06-08,47.3455
2021-06-09,46.3372
2021-06-10,48.218
2021-06-11,48.5543
2021-06-12,48.5543
2021-06-13,48.5543
2021-06-14,49.6312
2021-06-15,48.3451
2021-06-16,44.9799
2021-06-17,44.8991
2021-06-18,41.2915
2021-06-19,41.2915
2021-06-20,41.2915
2021-06-21,44.6829
2021-06-22,44.9675
2021-06-23,42.1042
2021-06-24,42.6625
2021-06-25,45.8407
2021-06-26,45.8407
2021-06-27,45.8407
2021-06-28,48.4142
2021-06-29,47.0066
2021-06-30,49.0313
2021-07-01,48.0811
2021-07-02,49.8616
2021-07-03,49.8616
2021-07-04,49.8616
2021-07-05,49.8616
2021-07-06,48.3671
2021-07-07,48.7497
2021-07-08,45.7805
2021-07-09,46.88
2021-07-10,46.88
2021-07-11,46.88
2021-07-12,45.786
2021-07-13,43.264
2021-07-14,44.7893
2021-07-15,47.4968
2021-07-16,49.8685
2021-07-17,49.8685
2021-07-18,49.8685
2021-07-19,51.7954
2021-07-20,49.2837
2021-07-21,44.0833
2021-07-22,42.2927
2021-07-23,45.0469
2021-07-24,45.0469
2021-07-25,45.0469
2021-07-26,44.2958
2021-07-27,45.3221
2021-07-28,42.9965
2021-07-29,42.0401
2021-07-30,41.8688
2021-07-31,41.8688
2021-08-01,41.8688
2021-08-02,41.6931
2021-08-03,41.0251
2021-08-04,39.6878
2021-08-05,39.9203
2021-08-06,40.5301
2021-08-07,40.5301
2021-08-08,40.5301
2021-08-09,41.4523
2021-08-10,43.2723
2021-08-11,47.1731
2021-08-12,47.7724
2021-08-13,50.6669
2021-08-14,50.6669
2021-08-15,50.6669
2021-08-16,52.5704
2021-08-17,53.7826
2021-08-18,49.5136
2021-08-19,52.4792
2021-08-20,52.6809
2021-08-21,52.6809
2021-08-22,52.6809
2021-08-23,50.3848
2021-08-24,48.1609
2021-08-25,47.347
2021-08-26,45.7717
2021-08-27,46.6175
2021-08-28,46.6175
2021-08-29,46.6175
2021-08-30,47.292
2021-08-31,49.6934
2021-09-01,52.6428
2021-09-02,54.2429
2021-09-03,54.3427
2021-09-04,54.3427
2021-09-05,54.3427
2021-09-06,54.3427
2021-09-07,51.1424
2021-09-08,54.5823
2021-09-09,50.3565
2021-09-10,47.4635
2021-09-11,47.4635
2021-09-12,47.4635
2021-09-13,46.549
2021-09-14,46.3872
2021-09-15,47.1206
2021-09-16,49.1464
2021-09-17,49.5671
2021-09-18,49.5671
2021-09-19,49.5671
2021-09-20,47.9759
2021-09-21,47.5177
2021-09-22,47.1554
2021-09-23,45.7381
2021-09-24,45.151
2021-09-25,45.151
2021-09-26,45.151
2021-09-27,44.6357
2021-09-28,41.9369
2021-09-29,43.3351
2021-09-30,37.5488
2021-10-01,36.935
2021-10-02,36.935
2021-10-03,36.935
2021-10-04,36.896
2021-10-05,35.6502
2021-10-06,36.448
2021-10-07,36.9751
2021-10-08,35.3893
2021-10-09,35.3893
2021-10-10,35.3893
2021-10-11,33.684
2021-10-12,33.0909
2021-10-13,35.9701
2021-10-14,40.5588
2021-10-15,39.2217
2021-10-16,39.2217
2021-10-17,39.2217
2021-10-18,38.76
2021-10-19,40.3125
2021-10-20,42.8936
2021-10-21,42.0119
2021-10-22,43.3434
2021-10-23,43.3434
2021-10-24,43.3434
2021-10-25,43.2212
2021-10-26,44.4527
2021-10-27,42.9563
2021-10-28,45.2507
2021-10-29,42.8643
2021-10-30,42.8643
2021-10-31,42.8643
2021-11-01,44.3348
2021-11-02,46.4128
2021-11-03,49.0277
2021-11-04,46.5461
2021-11-05,46.3396
2021-11-06,46.3396
2021-11-07,46.3396
2021-11-08,44.0404
2021-11-09,46.0488
2021-11-10,49.8043
2021-11-11,47.6131
2021-11-12,48.4413
2021-11-13,48.4413
2021-11-14,48.4413
2021-11-15,50.9292
2021-11-16,52.9253
2021-11-17,54.075
2021-11-18,52.9367
2021-11-19,53.9888
2021-11-20,53.9888
2021-11-21,53.9888
2021-11-22,55.9299
2021-11-23,57.4167
2021-11-24,57.6017
2021-11-25,57.6017
2021-11-26,57.7204
2021-11-27,57.7204
2021-11-28,57.7204
2021-11-29,60.9972
2021-11-30,57.2909
2021-12-01,58.9027
2021-12-02,59.8894
2021-12-03,62.9502
2021-12-04,62.9502
2021-12-05,62.9502
2021-12-06,65.7265
2021-12-07,59.0761
2021-12-08,60.5608
2021-12-09,60.6867
2021-12-10,63.7493
2021-12-11,63.7493
2021-12-12,63.7493
2021-12-13,67.4823
2021-12-14,63.5529
2021-12-15,64.4641
2021-12-16,67.7115
2021-12-17,66.3295
2021-12-18,66.3295
2021-12-19,66.3295
2021-12-20,65.7892
2021-12-21,63.521
2021-12-22,64.054
2021-12-23,63.1257
2021-12-24,63.1257
2021-12-25,63.1257
2021-12-26,63.1257
2021-12-27,64.7409
2021-12-28,65.9067
2021-12-29,66.8093
2021-12-30,67.2459
2021-12-31,68.6333
2022-01-01,68.6333
2022-01-02,68.6333
2022-01-03,66.4224
2022-01-04,67.3587
2022-01-05,67.93
2022-01-06,66.6936
2022-01-07,65.4048
2022-01-08,65.4048
2022-01-09,65.4048
2022-01-10,61.5238
2022-01-11,62.4807
2022-01-12,62.7407
2022-01-13,62.9729
2022-01-14,64.352
2022-01-15,64.352
2022-01-16,64.352
2022-01-17,64.352
2022-01-18,66.0938
2022-01-19,62.1396
2022-01-20,60.2359
2022-01-21,60.8731
2022-01-22,60.8731
2022-01-23,60.8731
2022-01-24,56.9441
2022-01-25,54.2396
2022-01-26,51.8474
2022-01-27,61.9185
2022-01-28,61.958
2022-01-29,61.958
2022-01-30,61.958
2022-01-31,64.5887
2022-02-01,64.8066
2022-02-02,66.2048
2022-02-03,67.6154
2022-02-04,64.9685
2022-02-05,64.9685
2022-02-06,64.9685
2022-02-07,65.1614
2022-02-08,65.8306
2022-02-09,65.4993
2022-02-10,61.262
2022-02-11,61.6893
2022-02-12,61.6893
2022-02-13,61.6893
2022-02-14,60.9047
2022-02-15,60.2702
2022-02-16,56.5078
2022-02-17,55.8614
2022-02-18,55.2498
2022-02-19,55.2498
2022-02-20,55.2498
2022-02-21,55.2498
2022-02-22,53.5352
2022-02-23,52.7911
2022-02-24,48.0162
2022-02-25,51.8016
2022-02-26,51.8016
2022-02-27,51.8016
2022-02-28,49.93
2022-03-01,51.8008
2022-03-02,53.5944
2022-03-03,57.0115
2022-03-04,62.008
2022-03-05,62.008
2022-03-06,62.008
2022-03-07,62.7638
2022-03-08,52.0373
2022-03-09,53.0072
2022-03-10,52.4728
2022-03-11,50.4533
2022-03-12,50.4533
2022-03-13,50.4533
2022-03-14,52.6821
2022-03-15,52.7867
2022-03-16,50.6854
2022-03-17,50.7693
2022-03-18,49.8195
2022-03-19,49.8195
2022-03-20,49.8195
2022-03-21,50.5266
2022-03-22,50.6165
2022-03-23,49.6208
2022-03-24,50.4247
2022-03-25,52.3823
2022-03-26,52.3823
2022-03-27,52.3823
2022-03-28,51.8817
2022-03-29,50.6792
2022-03-30,51.2635
2022-03-31,55.1422
2022-04-01,58.0265
2022-04-02,58.0265
2022-04-03,58.0265
2022-04-04,57.007
2022-04-05,58.8944
2022-04-06,58.3971
2022-04-07,59.0202
2022-04-08,58.0599
2022-04-09,58.0599
2022-04-10,58.0599
2022-04-11,58.0013
2022-04-12,57.9006
2022-04-13,57.8175
2022-04-14,56.9092
2022-04-15,56.9092
2022-04-16,56.9092
2022-04-17,56.9092
2022-04-18,54.2051
2022-04-19,56.2886
2022-04-20,59.928
2022-04-21,60.3155
2022-04-22,56.2934
2022-04-23,56.2934
2022-04-24,56.2934
2022-04-25,56.4287
2022-04-26,53.0686
2022-04-27,55.1781
2022-04-28,57.7494
2022-04-29,52.2451
2022-04-30,52.2451
2022-05-01,52.2451
2022-05-02,48.2829
2022-05-03,47.9823
2022-05-04,50.5886
2022-05-05,46.3815
2022-05-06,48.0159
2022-05-07,48.0159
2022-05-08,48.0159
2022-05-09,49.4364
2022-05-10,48.6643
2022-05-11,48.9194
2022-05-12,48.5233
2022-05-13,52.0905
2022-05-14,52.0905
2022-05-15,52.0905
2022-05-16,53.0305
2022-05-17,53.1299
2022-05-18,41.0998
2022-05-19,38.9459
2022-05-20,40.2361
2022-05-21,40.2361
2022-05-22,40.2361
2022-05-23,42.1057
2022-05-24,44.9688
2022-05-25,44.641
2022-05-26,43.071
2022-05-27,44.4373
2022-05-28,44.4373
2022-05-29,44.4373
2022-05-30,44.4373
2022-05-31,44.191
2022-06-01,42.0018
2022-06-02,42.5319
2022-06-03,41.2008
2022-06-04,41.2008
2022-06-05,41.2008
2022-06-06,41.0711
2022-06-07,40.9821
2022-06-08,40.7651
2022-06-09,38.4379
2022-06-10,39.4929
2022-06-11,39.4929
2022-06-12,39.4929
2022-06-13,38.1301
2022-06-14,35.1859
2022-06-15,35.1189
2022-06-16,34.2794
2022-06-17,33.9704
2022-06-18,33.9704
2022-06-19,33.9704
2022-06-20,33.9704
2022-06-21,35.8944
2022-06-22,35.7688
2022-06-23,39.5097
2022-06-24,43.4021
2022-06-25,43.4021
2022-06-26,43.4021
2022-06-27,43.5146
2022-06-28,42.1888
2022-06-29,40.7368
2022-06-30,38.0708
2022-07-01,37.4528
2022-07-02,37.4528
2022-07-03,37.4528
2022-07-04,37.4528
2022-07-05,39.9392
2022-07-06,39.1843
2022-07-07,38.3449
2022-07-08,38.0737
2022-07-09,38.0737
2022-07-10,38.0737
2022-07-11,38.5607
2022-07-12,38.4764
2022-07-13,40.139
2022-07-14,39.2585
2022-07-15,38.3873
2022-07-16,38.3873
2022-07-17,38.3873
2022-07-18,37.4042
2022-07-19,39.4549
2022-07-20,39.5563
2022-07-21,41.5612
2022-07-22,43.7262
2022-07-23,43.7262
2022-07-24,43.7262
2022-07-25,44.606
2022-07-26,45.1461
2022-07-27,46.2116
2022-07-28,50.0952
2022-07-29,49.781
2022-07-30,49.781
2022-07-31,49.781
2022-08-01,50.4596
2022-08-02,51.5991
2022-08-03,51.671
2022-08-04,51.434
2022-08-05,51.5107
2022-08-06,51.5107
2022-08-07,51.5107
2022-08-08,53.1377
2022-08-09,55.2223
2022-08-10,54.1084
2022-08-11,53.7128
2022-08-12,55.6508
2022-08-13,55.6508
2022-08-14,55.6508
2022-08-15,57.7281
2022-08-16,58.7776
2022-08-17,58.9646
2022-08-18,57.7091
2022-08-19,56.9952
2022-08-20,56.9952
2022-08-21,56.9952
2022-08-22,53.5899
2022-08-23,50.7371
2022-08-24,50.2931
2022-08-25,50.76
2022-08-26,45.8212
2022-08-27,45.8212
2022-08-28,45.8212
2022-08-29,44.4817
2022-08-30,42.543
2022-08-31,41.3564
2022-09-01,43.0466
2022-09-02,40.1534
2022-09-03,40.1534
2022-09-04,40.1534
2022-09-05,40.1534
2022-09-06,38.8344
2022-09-07,44.9921
2022-09-08,37.122
2022-09-09,38.278
2022-09-10,38.278
2022-09-11,38.278
2022-09-12,41.1612
2022-09-13,38.7817
2022-09-14,38.6977
2022-09-15,37.6149
2022-09-16,38.8539
2022-09-17,38.8539
2022-09-18,38.8539
2022-09-19,38.5023
2022-09-20,36.6638
2022-09-21,36.5915
2022-09-22,35.8242
2022-09-23,35.0517
2022-09-24,35.0517
2022-09-25,35.0517
2022-09-26,34.2518
2022-09-27,33.1878
2022-09-28,34.5515
2022-09-29,32.7578
2022-09-30,30.37
2022-10-01,30.37
2022-10-02,30.37
2022-10-03,32.9434
2022-10-04,37.1979
2022-10-05,35.8918
2022-10-06,34.8958
2022-10-07,37.714
2022-10-08,37.714
2022-10-09,37.714
2022-10-10,42.2491
2022-10-11,42.2228
2022-10-12,40.4525
2022-10-13,41.1841
2022-10-14,39.4733
2022-10-15,39.4733
2022-10-16,39.4733
2022-10-17,39.6488
2022-10-18,41.5576
2022-10-19,41.7132
2022-10-20,39.151
2022-10-21,41.2153
2022-10-22,41.2153
2022-10-23,41.2153
2022-10-24,42.484
2022-10-25,45.4899
2022-10-26,45.9737
2022-10-27,48.1258
2022-10-28,50.754
2022-10-29,50.754
2022-10-30,50.754
2022-10-31,49.8284
2022-11-01,49.7446
2022-11-02,47.4971
2022-11-03,46.7421
2022-11-04,50.6446
2022-11-05,50.6446
2022-11-06,50.6446
2022-11-07,52.122
2022-11-08,53.3162
2022-11-09,50.749
2022-11-10,54.7571
2022-11-11,57.3454
2022-11-12,57.3454
2022-11-13,57.3454
2022-11-14,55.5885
2022-11-15,56.7967
2022-11-16,56.7967
2022-11-17,55.8394
2022-11-18,56.75
2022-11-19,56.75
2022-11-20,56.75
2022-11-21,58.665
2022-11-22,59.9453
2022-11-23,59.9255
2022-11-24,59.9255
2022-11-25,57.5657
2022-11-26,57.5657
2022-11-27,57.5657
2022-11-28,55.3847
2022-11-29,55.3847
2022-11-30,57.5085
2022-12-01,58.2984
2022-12-02,59.225
2022-12-03,59.225
2022-12-04,59.225
2022-12-05,54.7165
2022-12-06,55.216
2022-12-07,56.6693
2022-12-08,57.1146
2022-12-09,56.3755
2022-12-10,56.3755
2022-12-11,56.3755
2022-12-12,57.4531
2022-12-13,58.3948
2022-12-14,57.6917
2022-12-15,54.0026
2022-12-16,52.0069
2022-12-17,52.0069
2022-12-18,52.0069
2022-12-19,50.9495
2022-12-20,51.2195
2022-12-21,53.4462
2022-12-22,53.3064
2022-12-23,53.3785
2022-12-24,53.3785
2022-12-25,53.3785
2022-12-26,53.3785
2022-12-27,54.4874
2022-12-28,51.2035
2022-12-29,53.5634
2022-12-30,51.0868
2022-12-31,51.0868
2023-01-01,51.0868
2023-01-02,51.0868
2023-01-03,52.1488
2023-01-04,54.7593
2023-01-05,53.7215
2023-01-06,56.794
2023-01-07,56.794
2023-01-08,56.794
2023-01-09,53.4411
2023-01-10,52.9816
2023-01-11,51.3635
2023-01-12,46.9166
2023-01-13,47.1579
2023-01-14,47.1579
2023-01-15,47.1579
2023-01-16,47.1579
2023-01-17,47.1579
2023-01-18,41.1126
2023-01-19,40.4036
2023-01-20,41.9762
2023-01-21,41.9762
2023-01-22,41.9762
2023-01-23,44.3047
2023-01-24,44.2288
2023-01-25,43.2781
2023-01-26,37.2409
2023-01-27,39.145
2023-01-28,39.145
2023-01-29,39.145
2023-01-30,39.6091
2023-01-31,40.4703
2023-02-01,41.4517
2023-02-02,40.5526
2023-02-03,39.9594
2023-02-04,39.9594
2023-02-05,39.9594
2023-02-06,41.5634
2023-02-07,40.5015
2023-02-08,39.3901
2023-02-09,38.8733
2023-02-10,41.2028
2023-02-11,41.2028
2023-02-12,41.2028
2023-02-13,43.4527
2023-02-14,42.4055
2023-02-15,42.2351
2023-02-16,41.4676
2023-02-17,44.5321
2023-02-18,44.5321
2023-02-19,44.5321
2023-02-20,44.5321
2023-02-21,44.1667
2023-02-22,44.8267
2023-02-23,44.0619
2023-02-24,43.3319
2023-02-25,43.3319
2023-02-26,43.3319
2023-02-27,43.4012
2023-02-28,42.1742
2023-03-01,39.8916
2023-03-02,40.0656
2023-03-03,39.827
2023-03-04,39.827
2023-03-05,39.827
2023-03-06,40.6881
2023-03-07,38.7748
2023-03-08,40.383
2023-03-09,39.0943
2023-03-10,37.345
2023-03-11,37.345
2023-03-12,37.345
2023-03-13,40.4182
2023-03-14,39.9333
2023-03-15,42.6773
2023-03-16,43.4933
2023-03-17,42.304
2023-03-18,42.304
2023-03-19,42.304
2023-03-20,43.9646
