,COR US Equity
2020-04-01,49.7052
2020-04-02,48.4129
2020-04-03,47.0344
2020-04-04,47.0344
2020-04-05,47.0344
2020-04-06,49.8992
2020-04-07,50.4092
2020-04-08,51.0495
2020-04-09,50.7376
2020-04-10,50.7376
2020-04-11,50.7376
2020-04-12,50.7376
2020-04-13,49.3232
2020-04-14,51.6679
2020-04-15,50.9977
2020-04-16,49.7424
2020-04-17,51.4957
2020-04-18,51.4957
2020-04-19,51.4957
2020-04-20,51.753
2020-04-21,49.2097
2020-04-22,49.7958
2020-04-23,50.2808
2020-04-24,51.2047
2020-04-25,51.2047
2020-04-26,51.2047
2020-04-27,52.5231
2020-04-28,51.6555
2020-04-29,51.5216
2020-04-30,51.7395
2020-05-01,49.3863
2020-05-02,49.3863
2020-05-03,49.3863
2020-05-04,49.4153
2020-05-05,50.552
2020-05-06,48.7463
2020-05-07,51.1157
2020-05-08,50.63
2020-05-09,50.63
2020-05-10,50.63
2020-05-11,52.4633
2020-05-12,50.8842
2020-05-13,47.6908
2020-05-14,47.6071
2020-05-15,49.2587
2020-05-16,49.2587
2020-05-17,49.2587
2020-05-18,51.793
2020-05-19,52.1015
2020-05-20,54.2831
2020-05-21,53.89
2020-05-22,54.5218
2020-05-23,54.5218
2020-05-24,54.5218
2020-05-25,54.5218
2020-05-26,52.5467
2020-05-27,54.3934
2020-05-28,55.151
2020-05-29,55.818
2020-05-30,55.818
2020-05-31,55.818
2020-06-01,55.645
2020-06-02,58.1258
2020-06-03,58.691
2020-06-04,58.6515
2020-06-05,58.166
2020-06-06,58.166
2020-06-07,58.166
2020-06-08,60.5121
2020-06-09,58.0835
2020-06-10,55.2632
2020-06-11,52.2054
2020-06-12,53.263
2020-06-13,53.263
2020-06-14,53.263
2020-06-15,54.294
2020-06-16,56.4448
2020-06-17,57.1922
2020-06-18,57.2651
2020-06-19,58.6499
2020-06-20,58.6499
2020-06-21,58.6499
2020-06-22,58.2185
2020-06-23,57.977
2020-06-24,55.2347
2020-06-25,56.6925
2020-06-26,55.179
2020-06-27,55.179
2020-06-28,55.179
2020-06-29,54.9854
2020-06-30,56.466
2020-07-01,55.0762
2020-07-02,55.624
2020-07-03,55.624
2020-07-04,55.624
2020-07-05,55.624
2020-07-06,56.1683
2020-07-07,53.558
2020-07-08,52.4228
2020-07-09,51.5721
2020-07-10,52.2177
2020-07-11,52.2177
2020-07-12,52.2177
2020-07-13,52.4364
2020-07-14,54.4551
2020-07-15,56.8204
2020-07-16,57.5655
2020-07-17,59.0535
2020-07-18,59.0535
2020-07-19,59.0535
2020-07-20,56.3519
2020-07-21,58.0728
2020-07-22,57.6648
2020-07-23,57.8629
2020-07-24,57.5211
2020-07-25,57.5211
2020-07-26,57.5211
2020-07-27,57.7506
2020-07-28,55.316
2020-07-29,56.5199
2020-07-30,55.0619
2020-07-31,52.6229
2020-08-01,52.6229
2020-08-02,52.6229
2020-08-03,56.9019
2020-08-04,57.1074
2020-08-05,55.6111
2020-08-06,53.3342
2020-08-07,53.841
2020-08-08,53.841
2020-08-09,53.841
2020-08-10,54.815
2020-08-11,52.7805
2020-08-12,55.0373
2020-08-13,54.0279
2020-08-14,55.516
2020-08-15,55.516
2020-08-16,55.516
2020-08-17,55.0932
2020-08-18,54.3408
2020-08-19,52.885
2020-08-20,49.6348
2020-08-21,48.6047
2020-08-22,48.6047
2020-08-23,48.6047
2020-08-24,47.9341
2020-08-25,48.8282
2020-08-26,48.0823
2020-08-27,48.6969
2020-08-28,47.972
2020-08-29,47.972
2020-08-30,47.972
2020-08-31,47.3186
2020-09-01,44.0598
2020-09-02,49.3354
2020-09-03,48.4935
2020-09-04,47.3401
2020-09-05,47.3401
2020-09-06,47.3401
2020-09-07,47.3401
2020-09-08,45.9107
2020-09-09,47.0314
2020-09-10,44.8238
2020-09-11,44.6106
2020-09-12,44.6106
2020-09-13,44.6106
2020-09-14,45.3468
2020-09-15,45.7769
2020-09-16,48.4222
2020-09-17,48.4497
2020-09-18,48.4782
2020-09-19,48.4782
2020-09-20,48.4782
2020-09-21,47.1197
2020-09-22,46.3743
2020-09-23,44.9046
2020-09-24,45.7307
2020-09-25,48.9868
2020-09-26,48.9868
2020-09-27,48.9868
2020-09-28,50.1154
2020-09-29,48.1109
2020-09-30,49.2351
2020-10-01,47.0697
2020-10-02,47.1006
2020-10-03,47.1006
2020-10-04,47.1006
2020-10-05,48.664
2020-10-06,47.5696
2020-10-07,47.5114
2020-10-08,51.9212
2020-10-09,49.503
2020-10-10,49.503
2020-10-11,49.503
2020-10-12,49.503
2020-10-13,50.1282
2020-10-14,51.8868
2020-10-15,53.2143
2020-10-16,53.4624
2020-10-17,53.4624
2020-10-18,53.4624
2020-10-19,50.6508
2020-10-20,50.9456
2020-10-21,50.5184
2020-10-22,52.1005
2020-10-23,53.134
2020-10-24,53.134
2020-10-25,53.134
2020-10-26,51.3791
2020-10-27,50.1574
2020-10-28,47.0247
2020-10-29,45.3566
2020-10-30,47.9055
2020-10-31,47.9055
2020-11-01,47.9055
2020-11-02,52.3632
2020-11-03,56.6547
2020-11-04,59.9564
2020-11-05,60.4285
2020-11-06,58.0098
2020-11-07,58.0098
2020-11-08,58.0098
2020-11-09,60.5751
2020-11-10,64.3055
2020-11-11,60.0724
2020-11-12,58.2968
2020-11-13,60.7096
2020-11-14,60.7096
2020-11-15,60.7096
2020-11-16,61.5423
2020-11-17,55.8715
2020-11-18,54.058
2020-11-19,52.1965
2020-11-20,50.5139
2020-11-21,50.5139
2020-11-22,50.5139
2020-11-23,50.5368
2020-11-24,53.4568
2020-11-25,53.4676
2020-11-26,53.4676
2020-11-27,53.5683
2020-11-28,53.5683
2020-11-29,53.5683
2020-11-30,53.4486
2020-12-01,52.2148
2020-12-02,53.3412
2020-12-03,51.1678
2020-12-04,52.9785
2020-12-05,52.9785
2020-12-06,52.9785
2020-12-07,48.584
2020-12-08,49.7455
2020-12-09,50.5809
2020-12-10,48.449
2020-12-11,46.9091
2020-12-12,46.9091
2020-12-13,46.9091
2020-12-14,45.8278
2020-12-15,48.3312
2020-12-16,47.5458
2020-12-17,48.0355
2020-12-18,47.873
2020-12-19,47.873
2020-12-20,47.873
2020-12-21,46.6919
2020-12-22,45.5177
2020-12-23,46.2826
2020-12-24,45.9362
2020-12-25,45.9362
2020-12-26,45.9362
2020-12-27,45.9362
2020-12-28,45.7134
2020-12-29,46.2214
2020-12-30,45.9987
2020-12-31,47.3116
2021-01-01,47.3116
2021-01-02,47.3116
2021-01-03,47.3116
2021-01-04,45.509
2021-01-05,47.5753
2021-01-06,58.4533
2021-01-07,62.2671
2021-01-08,62.1182
2021-01-09,62.1182
2021-01-10,62.1182
2021-01-11,58.2545
2021-01-12,57.1164
2021-01-13,55.8914
2021-01-14,55.9132
2021-01-15,57.1792
2021-01-16,57.1792
2021-01-17,57.1792
2021-01-18,57.1792
2021-01-19,52.7234
2021-01-20,53.056
2021-01-21,54.3393
2021-01-22,57.4044
2021-01-23,57.4044
2021-01-24,57.4044
2021-01-25,56.186
2021-01-26,58.2167
2021-01-27,55.5144
2021-01-28,55.5784
2021-01-29,52.0902
2021-01-30,52.0902
2021-01-31,52.0902
2021-02-01,55.001
2021-02-02,53.416
2021-02-03,53.3033
2021-02-04,59.5645
2021-02-05,56.8143
2021-02-06,56.8143
2021-02-07,56.8143
2021-02-08,55.3907
2021-02-09,54.1508
2021-02-10,52.8124
2021-02-11,51.3353
2021-02-12,52.0293
2021-02-13,52.0293
2021-02-14,52.0293
2021-02-15,52.0293
2021-02-16,49.9764
2021-02-17,52.0731
2021-02-18,52.015
2021-02-19,52.6816
2021-02-20,52.6816
2021-02-21,52.6816
2021-02-22,52.9587
2021-02-23,53.3543
2021-02-24,51.7217
2021-02-25,48.8598
2021-02-26,46.994
2021-02-27,46.994
2021-02-28,46.994
2021-03-01,49.386
2021-03-02,50.6616
2021-03-03,49.5726
2021-03-04,49.1522
2021-03-05,51.3939
2021-03-06,51.3939
2021-03-07,51.3939
2021-03-08,54.4215
2021-03-09,57.1225
2021-03-10,58.7628
2021-03-11,56.1861
2021-03-12,59.07
2021-03-13,59.07
2021-03-14,59.07
2021-03-15,59.9086
2021-03-16,58.5876
2021-03-17,59.6372
2021-03-18,61.0957
2021-03-19,61.3528
2021-03-20,61.3528
2021-03-21,61.3528
2021-03-22,61.7405
2021-03-23,58.1213
2021-03-24,59.6391
2021-03-25,61.4201
2021-03-26,62.6239
2021-03-27,62.6239
2021-03-28,62.6239
2021-03-29,62.8996
2021-03-30,62.9085
2021-03-31,61.4091
2021-04-01,59.656
2021-04-02,59.656
2021-04-03,59.656
2021-04-04,59.656
2021-04-05,59.7768
2021-04-06,58.2432
2021-04-07,58.7689
2021-04-08,57.203
2021-04-09,58.7059
2021-04-10,58.7059
2021-04-11,58.7059
2021-04-12,59.4957
2021-04-13,58.8261
2021-04-14,59.8066
2021-04-15,60.9438
2021-04-16,61.6454
2021-04-17,61.6454
2021-04-18,61.6454
2021-04-19,61.3123
2021-04-20,62.4178
2021-04-21,63.137
2021-04-22,62.6298
2021-04-23,63.484
2021-04-24,63.484
2021-04-25,63.484
2021-04-26,59.9054
2021-04-27,58.2598
2021-04-28,58.925
2021-04-29,61.2399
2021-04-30,60.4144
2021-05-01,60.4144
2021-05-02,60.4144
2021-05-03,63.7712
2021-05-04,65.836
2021-05-05,54.8084
2021-05-06,53.2466
2021-05-07,56.7103
2021-05-08,56.7103
2021-05-09,56.7103
2021-05-10,59.0334
2021-05-11,55.0085
2021-05-12,54.9962
2021-05-13,54.2054
2021-05-14,51.1734
2021-05-15,51.1734
2021-05-16,51.1734
2021-05-17,52.9065
2021-05-18,51.5262
2021-05-19,53.4643
2021-05-20,54.8214
2021-05-21,54.8528
2021-05-22,54.8528
2021-05-23,54.8528
2021-05-24,52.8863
2021-05-25,48.7673
2021-05-26,48.4246
2021-05-27,48.8206
2021-05-28,48.5054
2021-05-29,48.5054
2021-05-30,48.5054
2021-05-31,48.5054
2021-06-01,48.0066
2021-06-02,49.0392
2021-06-03,51.1468
2021-06-04,51.2956
2021-06-05,51.2956
2021-06-06,51.2956
2021-06-07,52.9515
2021-06-08,52.4559
2021-06-09,51.7597
2021-06-10,56.033
2021-06-11,54.4817
2021-06-12,54.4817
2021-06-13,54.4817
2021-06-14,52.9513
2021-06-15,53.3179
2021-06-16,52.375
2021-06-17,52.0199
2021-06-18,47.1397
2021-06-19,47.1397
2021-06-20,47.1397
2021-06-21,50.031
2021-06-22,50.1208
2021-06-23,48.9761
2021-06-24,48.546
2021-06-25,49.736
2021-06-26,49.736
2021-06-27,49.736
2021-06-28,47.6166
2021-06-29,47.2262
2021-06-30,47.3007
2021-07-01,50.1399
2021-07-02,50.3951
2021-07-03,50.3951
2021-07-04,50.3951
2021-07-05,50.3951
2021-07-06,48.6769
2021-07-07,48.1392
2021-07-08,47.2861
2021-07-09,48.3745
2021-07-10,48.3745
2021-07-11,48.3745
2021-07-12,49.0371
2021-07-13,47.0443
2021-07-14,46.1041
2021-07-15,45.5249
2021-07-16,45.1144
2021-07-17,45.1144
2021-07-18,45.1144
2021-07-19,44.6976
2021-07-20,51.1807
2021-07-21,53.6789
2021-07-22,55.8667
2021-07-23,57.7403
2021-07-24,57.7403
2021-07-25,57.7403
2021-07-26,56.857
2021-07-27,57.656
2021-07-28,57.5315
2021-07-29,59.3096
2021-07-30,58.3141
2021-07-31,58.3141
2021-08-01,58.3141
2021-08-02,59.0515
2021-08-03,60.322
2021-08-04,62.5774
2021-08-05,56.0245
2021-08-06,54.0258
2021-08-07,54.0258
2021-08-08,54.0258
2021-08-09,53.3796
2021-08-10,51.4242
2021-08-11,51.8155
2021-08-12,52.9765
2021-08-13,52.9267
2021-08-14,52.9267
2021-08-15,52.9267
2021-08-16,53.6753
2021-08-17,54.9644
2021-08-18,50.9831
2021-08-19,52.019
2021-08-20,52.4471
2021-08-21,52.4471
2021-08-22,52.4471
2021-08-23,52.6656
2021-08-24,49.8243
2021-08-25,49.9739
2021-08-26,47.8743
2021-08-27,52.8096
2021-08-28,52.8096
2021-08-29,52.8096
2021-08-30,52.1954
2021-08-31,56.0403
2021-09-01,56.6702
2021-09-02,59.6007
2021-09-03,59.7964
2021-09-04,59.7964
2021-09-05,59.7964
2021-09-06,59.7964
2021-09-07,58.1042
2021-09-08,58.2356
2021-09-09,56.9236
2021-09-10,55.4848
2021-09-11,55.4848
2021-09-12,55.4848
2021-09-13,56.675
2021-09-14,55.655
2021-09-15,59.3814
2021-09-16,56.5342
2021-09-17,55.2087
2021-09-18,55.2087
2021-09-19,55.2087
2021-09-20,52.6864
2021-09-21,51.9175
2021-09-22,52.8117
2021-09-23,53.5091
2021-09-24,53.0682
2021-09-25,53.0682
2021-09-26,53.0682
2021-09-27,53.5904
2021-09-28,51.1974
2021-09-29,53.1515
2021-09-30,48.1266
2021-10-01,48.7186
2021-10-02,48.7186
2021-10-03,48.7186
2021-10-04,46.4636
2021-10-05,46.9442
2021-10-06,44.4246
2021-10-07,47.2832
2021-10-08,48.5935
2021-10-09,48.5935
2021-10-10,48.5935
2021-10-11,53.1556
2021-10-12,49.1773
2021-10-13,47.94
2021-10-14,49.8042
2021-10-15,49.4437
2021-10-16,49.4437
2021-10-17,49.4437
2021-10-18,47.3447
2021-10-19,49.5311
2021-10-20,52.8727
2021-10-21,53.4809
2021-10-22,54.2901
2021-10-23,54.2901
2021-10-24,54.2901
2021-10-25,53.161
2021-10-26,53.6595
2021-10-27,48.5918
2021-10-28,50.2316
2021-10-29,52.0478
2021-10-30,52.0478
2021-10-31,52.0478
2021-11-01,53.1072
2021-11-02,56.14
2021-11-03,59.6319
2021-11-04,57.3248
2021-11-05,58.2001
2021-11-06,58.2001
2021-11-07,58.2001
2021-11-08,55.8165
2021-11-09,53.9339
2021-11-10,55.1406
2021-11-11,55.1527
2021-11-12,55.2897
2021-11-13,55.2897
2021-11-14,55.2897
2021-11-15,53.8662
2021-11-16,53.0069
2021-11-17,54.1025
2021-11-18,53.8141
2021-11-19,47.9784
2021-11-20,47.9784
2021-11-21,47.9784
2021-11-22,48.8457
2021-11-23,52.3264
2021-11-24,52.0093
2021-11-25,52.0093
2021-11-26,47.6509
2021-11-27,47.6509
2021-11-28,47.6509
2021-11-29,47.6509
2021-11-30,42.3503
2021-12-01,40.6084
2021-12-02,43.1018
2021-12-03,44.4485
2021-12-04,44.4485
2021-12-05,44.4485
2021-12-06,47.3234
2021-12-07,48.128
2021-12-08,49.8285
2021-12-09,50.8806
2021-12-10,52.6418
2021-12-11,52.6418
2021-12-12,52.6418
2021-12-13,51.8275
2021-12-14,52.7934
2021-12-15,53.3762
2021-12-16,53.6407
2021-12-17,55.1451
2021-12-18,55.1451
2021-12-19,55.1451
2021-12-20,56.163
2021-12-21,58.0609
2021-12-22,58.2943
2021-12-23,60.2625
2021-12-24,60.2625
2021-12-25,60.2625
2021-12-26,60.2625
2021-12-27,62.767
2021-12-28,63.2323
2021-12-29,64.2178
2021-12-30,64.6479
2021-12-31,63.0436
2022-01-01,63.0436
2022-01-02,63.0436
2022-01-03,62.5509
2022-01-04,60.2768
2022-01-05,61.584
2022-01-06,58.0315
2022-01-07,61.0582
2022-01-08,61.0582
2022-01-09,61.0582
2022-01-10,62.6447
2022-01-11,64.4299
2022-01-12,63.1534
2022-01-13,61.7511
2022-01-14,63.1051
2022-01-15,63.1051
2022-01-16,63.1051
2022-01-17,63.1051
2022-01-18,59.1531
2022-01-19,56.9605
2022-01-20,57.5226
2022-01-21,55.4438
2022-01-22,55.4438
2022-01-23,55.4438
2022-01-24,55.4805
2022-01-25,54.7187
2022-01-26,53.9215
2022-01-27,58.9444
2022-01-28,61.1758
2022-01-29,61.1758
2022-01-30,61.1758
2022-01-31,60.2131
2022-02-01,61.7291
2022-02-02,59.2037
2022-02-03,61.0802
2022-02-04,59.0962
2022-02-05,59.0962
2022-02-06,59.0962
2022-02-07,61.9175
2022-02-08,64.4791
2022-02-09,65.0632
2022-02-10,62.8919
2022-02-11,61.5934
2022-02-12,61.5934
2022-02-13,61.5934
2022-02-14,61.4995
2022-02-15,62.7707
2022-02-16,63.9545
2022-02-17,62.9278
2022-02-18,61.9162
2022-02-19,61.9162
2022-02-20,61.9162
2022-02-21,61.9162
2022-02-22,60.369
2022-02-23,58.6122
2022-02-24,56.1169
2022-02-25,60.5034
2022-02-26,60.5034
2022-02-27,60.5034
2022-02-28,61.1077
2022-03-01,60.2326
2022-03-02,61.2874
2022-03-03,63.6776
2022-03-04,65.3188
2022-03-05,65.3188
2022-03-06,65.3188
2022-03-07,61.4573
2022-03-08,60.8072
2022-03-09,62.174
2022-03-10,62.4979
2022-03-11,59.9817
2022-03-12,59.9817
2022-03-13,59.9817
2022-03-14,61.5627
2022-03-15,66.1253
2022-03-16,64.7743
2022-03-17,66.1412
2022-03-18,65.8303
2022-03-19,65.8303
2022-03-20,65.8303
2022-03-21,66.7832
2022-03-22,65.0807
2022-03-23,64.1634
2022-03-24,65.1106
2022-03-25,66.856
2022-03-26,66.856
2022-03-27,66.856
2022-03-28,66.889
2022-03-29,67.1508
2022-03-30,67.2372
2022-03-31,66.4592
2022-04-01,68.0682
2022-04-02,68.0682
2022-04-03,68.0682
2022-04-04,64.9178
2022-04-05,65.8508
2022-04-06,67.9298
2022-04-07,71.531
2022-04-08,73.1738
2022-04-09,73.1738
2022-04-10,73.1738
2022-04-11,68.6374
2022-04-12,68.5901
2022-04-13,68.8419
2022-04-14,66.0244
2022-04-15,66.0244
2022-04-16,66.0244
2022-04-17,66.0244
2022-04-18,66.5822
2022-04-19,67.3459
2022-04-20,69.5295
2022-04-21,68.3636
2022-04-22,59.5979
2022-04-23,59.5979
2022-04-24,59.5979
2022-04-25,58.91
2022-04-26,57.334
2022-04-27,57.5363
2022-04-28,57.822
2022-04-29,50.0613
2022-04-30,50.0613
2022-05-01,50.0613
2022-05-02,47.6836
2022-05-03,49.5944
2022-05-04,55.2858
2022-05-05,53.6238
2022-05-06,56.8291
2022-05-07,56.8291
2022-05-08,56.8291
2022-05-09,55.0866
2022-05-10,56.9684
2022-05-11,58.2499
2022-05-12,49.3259
2022-05-13,50.7323
2022-05-14,50.7323
2022-05-15,50.7323
2022-05-16,52.0457
2022-05-17,53.8698
2022-05-18,49.1413
2022-05-19,47.8498
2022-05-20,48.4973
2022-05-21,48.4973
2022-05-22,48.4973
2022-05-23,50.5001
2022-05-24,50.7985
2022-05-25,51.7412
2022-05-26,52.9404
2022-05-27,53.7638
2022-05-28,53.7638
2022-05-29,53.7638
2022-05-30,53.7638
2022-05-31,51.9282
2022-06-01,48.0125
2022-06-02,46.6423
2022-06-03,45.7568
2022-06-04,45.7568
2022-06-05,45.7568
2022-06-06,45.6504
2022-06-07,48.0339
2022-06-08,45.601
2022-06-09,43.8029
2022-06-10,44.2558
2022-06-11,44.2558
2022-06-12,44.2558
2022-06-13,42.1543
2022-06-14,41.9363
2022-06-15,43.0178
2022-06-16,42.0241
2022-06-17,41.8168
2022-06-18,41.8168
2022-06-19,41.8168
2022-06-20,41.8168
2022-06-21,44.4294
2022-06-22,46.1362
2022-06-23,45.789
2022-06-24,49.4085
2022-06-25,49.4085
2022-06-26,49.4085
2022-06-27,50.0873
2022-06-28,45.1187
2022-06-29,45.4806
2022-06-30,43.8694
2022-07-01,45.4496
2022-07-02,45.4496
2022-07-03,45.4496
2022-07-04,45.4496
2022-07-05,43.5912
2022-07-06,42.9409
2022-07-07,43.8865
2022-07-08,45.6139
2022-07-09,45.6139
2022-07-10,45.6139
2022-07-11,44.6208
2022-07-12,44.6816
2022-07-13,42.8415
2022-07-14,43.2885
2022-07-15,46.0824
2022-07-16,46.0824
2022-07-17,46.0824
2022-07-18,44.5464
2022-07-19,47.2355
2022-07-20,45.8669
2022-07-21,46.5181
2022-07-22,46.8842
2022-07-23,46.8842
2022-07-24,46.8842
2022-07-25,48.5539
2022-07-26,49.597
2022-07-27,49.4685
2022-07-28,49.9839
2022-07-29,50.361
2022-07-30,50.361
2022-07-31,50.361
2022-08-01,50.361
2022-08-02,47.0695
2022-08-03,43.4795
2022-08-04,43.7938
2022-08-05,46.1347
2022-08-06,46.1347
2022-08-07,46.1347
2022-08-08,45.472
2022-08-09,49.8958
2022-08-10,50.7626
2022-08-11,53.3267
2022-08-12,55.8053
2022-08-13,55.8053
2022-08-14,55.8053
2022-08-15,56.0871
2022-08-16,57.6915
2022-08-17,54.2063
2022-08-18,54.5511
2022-08-19,56.444
2022-08-20,56.444
2022-08-21,56.444
2022-08-22,53.1597
2022-08-23,52.158
2022-08-24,52.359
2022-08-25,54.4253
2022-08-26,50.0848
2022-08-27,50.0848
2022-08-28,50.0848
2022-08-29,51.3191
2022-08-30,49.3199
2022-08-31,50.416
2022-09-01,51.4259
2022-09-02,51.5232
2022-09-03,51.5232
2022-09-04,51.5232
2022-09-05,51.5232
2022-09-06,49.7804
2022-09-07,51.6041
2022-09-08,51.2865
2022-09-09,50.9943
2022-09-10,50.9943
2022-09-11,50.9943
2022-09-12,51.4605
2022-09-13,44.7278
2022-09-14,43.9587
2022-09-15,43.6907
2022-09-16,44.5533
2022-09-17,44.5533
2022-09-18,44.5533
2022-09-19,44.3822
2022-09-20,42.9877
2022-09-21,43.2637
2022-09-22,44.3903
2022-09-23,41.6867
2022-09-24,41.6867
2022-09-25,41.6867
2022-09-26,40.907
2022-09-27,40.0769
2022-09-28,43.9192
2022-09-29,41.738
2022-09-30,41.0706
2022-10-01,41.0706
2022-10-02,41.0706
2022-10-03,45.8845
2022-10-04,49.548
2022-10-05,49.2655
2022-10-06,46.7637
2022-10-07,44.4122
2022-10-08,44.4122
2022-10-09,44.4122
2022-10-10,44.7155
2022-10-11,49.0702
2022-10-12,46.5038
2022-10-13,49.5674
2022-10-14,48.2351
2022-10-15,48.2351
2022-10-16,48.2351
2022-10-17,49.9437
2022-10-18,51.4433
2022-10-19,50.4717
2022-10-20,50.2557
2022-10-21,54.7704
2022-10-22,54.7704
2022-10-23,54.7704
2022-10-24,56.7123
2022-10-25,58.7751
2022-10-26,60.1865
2022-10-27,61.0557
2022-10-28,63.3862
2022-10-29,63.3862
2022-10-30,63.3862
2022-10-31,61.0691
2022-11-01,60.0906
2022-11-02,58.4647
2022-11-03,60.6736
2022-11-04,63.2117
2022-11-05,63.2117
2022-11-06,63.2117
2022-11-07,63.4493
2022-11-08,60.8663
2022-11-09,59.304
2022-11-10,56.5333
2022-11-11,54.5923
2022-11-12,54.5923
2022-11-13,54.5923
2022-11-14,55.9448
2022-11-15,54.0564
2022-11-16,56.4135
2022-11-17,58.6791
2022-11-18,60.762
2022-11-19,60.762
2022-11-20,60.762
2022-11-21,59.0621
2022-11-22,61.9209
2022-11-23,62.4256
2022-11-24,62.4256
2022-11-25,63.7413
2022-11-26,63.7413
2022-11-27,63.7413
2022-11-28,63.1823
2022-11-29,63.6367
2022-11-30,65.3284
2022-12-01,65.8816
2022-12-02,67.2393
2022-12-03,67.2393
2022-12-04,67.2393
2022-12-05,64.2044
2022-12-06,62.107
2022-12-07,62.7303
2022-12-08,62.8412
2022-12-09,57.5037
2022-12-10,57.5037
2022-12-11,57.5037
2022-12-12,58.8225
2022-12-13,56.7098
2022-12-14,56.887
2022-12-15,57.1365
2022-12-16,58.0424
2022-12-17,58.0424
2022-12-18,58.0424
2022-12-19,58.3712
2022-12-20,58.4965
2022-12-21,60.0054
2022-12-22,59.9473
2022-12-23,60.5325
2022-12-24,60.5325
2022-12-25,60.5325
2022-12-26,60.5325
2022-12-27,59.309
2022-12-28,57.3615
2022-12-29,55.8463
2022-12-30,55.453
2022-12-31,55.453
2023-01-01,55.453
2023-01-02,55.453
2023-01-03,53.8155
2023-01-04,52.2203
2023-01-05,52.436
2023-01-06,55.0641
2023-01-07,55.0641
2023-01-08,55.0641
2023-01-09,54.1925
2023-01-10,56.4017
2023-01-11,54.1938
2023-01-12,53.6248
2023-01-13,52.8978
2023-01-14,52.8978
2023-01-15,52.8978
2023-01-16,52.8978
2023-01-17,52.7546
2023-01-18,51.3058
2023-01-19,51.2938
2023-01-20,50.4004
2023-01-21,50.4004
2023-01-22,50.4004
2023-01-23,49.7981
2023-01-24,49.4364
2023-01-25,51.9629
2023-01-26,53.6734
2023-01-27,52.6699
2023-01-28,52.6699
2023-01-29,52.6699
2023-01-30,54.0331
2023-01-31,58.0045
2023-02-01,48.5926
2023-02-02,46.0703
2023-02-03,44.4602
2023-02-04,44.4602
2023-02-05,44.4602
2023-02-06,42.4829
2023-02-07,45.0774
2023-02-08,46.2337
2023-02-09,44.1023
2023-02-10,48.3172
2023-02-11,48.3172
2023-02-12,48.3172
2023-02-13,47.9256
2023-02-14,46.759
2023-02-15,48.2701
2023-02-16,49.9524
2023-02-17,50.966
2023-02-18,50.966
2023-02-19,50.966
2023-02-20,50.966
2023-02-21,50.2945
2023-02-22,49.5567
2023-02-23,48.8983
2023-02-24,47.9259
2023-02-25,47.9259
2023-02-26,47.9259
2023-02-27,45.9539
2023-02-28,44.8997
2023-03-01,46.0367
2023-03-02,44.4294
2023-03-03,45.9451
2023-03-04,45.9451
2023-03-05,45.9451
2023-03-06,46.3208
2023-03-07,43.0745
2023-03-08,41.8153
2023-03-09,40.1427
2023-03-10,39.7886
2023-03-11,39.7886
2023-03-12,39.7886
2023-03-13,38.7027
2023-03-14,39.9704
2023-03-15,40.4138
2023-03-16,43.6943
2023-03-17,43.6637
2023-03-18,43.6637
2023-03-19,43.6637
2023-03-20,46.0587
2023-03-21,48.73
2023-03-22,45.924
