,BURL US Equity
2020-04-27,49.444
2020-04-28,50.5768
2020-04-29,52.5514
2020-04-30,49.4356
2020-05-01,48.6267
2020-05-02,48.6267
2020-05-03,48.6267
2020-05-04,48.3455
2020-05-05,48.476
2020-05-06,47.6414
2020-05-07,48.4172
2020-05-08,48.6362
2020-05-09,48.6362
2020-05-10,48.6362
2020-05-11,47.7908
2020-05-12,45.4098
2020-05-13,44.1401
2020-05-14,45.3557
2020-05-15,45.846
2020-05-16,45.846
2020-05-17,45.846
2020-05-18,49.2646
2020-05-19,49.0586
2020-05-20,50.8676
2020-05-21,55.8844
2020-05-22,55.8748
2020-05-23,55.8748
2020-05-24,55.8748
2020-05-25,55.8748
2020-05-26,57.5078
2020-05-27,57.8756
2020-05-28,58.651
2020-05-29,57.3303
2020-05-30,57.3303
2020-05-31,57.3303
2020-06-01,56.3159
2020-06-02,57.6964
2020-06-03,59.0055
2020-06-04,56.519
2020-06-05,58.0982
2020-06-06,58.0982
2020-06-07,58.0982
2020-06-08,57.408
2020-06-09,56.8621
2020-06-10,56.6799
2020-06-11,53.4756
2020-06-12,53.5522
2020-06-13,53.5522
2020-06-14,53.5522
2020-06-15,54.3459
2020-06-16,56.6478
2020-06-17,56.1962
2020-06-18,54.8396
2020-06-19,53.9454
2020-06-20,53.9454
2020-06-21,53.9454
2020-06-22,53.2346
2020-06-23,54.7724
2020-06-24,52.5235
2020-06-25,52.8323
2020-06-26,49.1304
2020-06-27,49.1304
2020-06-28,49.1304
2020-06-29,50.4141
2020-06-30,50.0151
2020-07-01,49.5688
2020-07-02,48.3154
2020-07-03,48.3154
2020-07-04,48.3154
2020-07-05,48.3154
2020-07-06,48.5805
2020-07-07,45.0459
2020-07-08,45.2373
2020-07-09,43.6515
2020-07-10,43.5087
2020-07-11,43.5087
2020-07-12,43.5087
2020-07-13,42.3218
2020-07-14,41.0599
2020-07-15,45.6512
2020-07-16,49.0341
2020-07-17,49.9648
2020-07-18,49.9648
2020-07-19,49.9648
2020-07-20,48.1812
2020-07-21,48.8678
2020-07-22,48.4902
2020-07-23,48.1018
2020-07-24,47.8662
2020-07-25,47.8662
2020-07-26,47.8662
2020-07-27,46.6066
2020-07-28,46.0387
2020-07-29,47.9744
2020-07-30,48.4038
2020-07-31,48.6277
2020-08-01,48.6277
2020-08-02,48.6277
2020-08-03,48.406
2020-08-04,46.6372
2020-08-05,46.7073
2020-08-06,44.5231
2020-08-07,45.3709
2020-08-08,45.3709
2020-08-09,45.3709
2020-08-10,46.391
2020-08-11,49.9
2020-08-12,51.4979
2020-08-13,51.3747
2020-08-14,52.0394
2020-08-15,52.0394
2020-08-16,52.0394
2020-08-17,56.214
2020-08-18,54.5036
2020-08-19,52.2683
2020-08-20,50.2279
2020-08-21,50.9453
2020-08-22,50.9453
2020-08-23,50.9453
2020-08-24,51.6247
2020-08-25,51.7903
2020-08-26,52.6855
2020-08-27,55.22
2020-08-28,55.4708
2020-08-29,55.4708
2020-08-30,55.4708
2020-08-31,52.4485
2020-09-01,54.6074
2020-09-02,58.433
2020-09-03,57.7011
2020-09-04,58.6331
2020-09-05,58.6331
2020-09-06,58.6331
2020-09-07,58.6331
2020-09-08,59.8049
2020-09-09,58.3028
2020-09-10,54.513
2020-09-11,53.6282
2020-09-12,53.6282
2020-09-13,53.6282
2020-09-14,54.9434
2020-09-15,57.3497
2020-09-16,59.2824
2020-09-17,57.3504
2020-09-18,55.3225
2020-09-19,55.3225
2020-09-20,55.3225
2020-09-21,53.9273
2020-09-22,53.2555
2020-09-23,49.0819
2020-09-24,47.7961
2020-09-25,50.2588
2020-09-26,50.2588
2020-09-27,50.2588
2020-09-28,53.5194
2020-09-29,52.4877
2020-09-30,53.0579
2020-10-01,54.0997
2020-10-02,57.4529
2020-10-03,57.4529
2020-10-04,57.4529
2020-10-05,57.7188
2020-10-06,54.5921
2020-10-07,57.5001
2020-10-08,57.2147
2020-10-09,57.4065
2020-10-10,57.4065
2020-10-11,57.4065
2020-10-12,56.1358
2020-10-13,53.8903
2020-10-14,53.1278
2020-10-15,54.5951
2020-10-16,52.8972
2020-10-17,52.8972
2020-10-18,52.8972
2020-10-19,49.5216
2020-10-20,48.3721
2020-10-21,46.2588
2020-10-22,48.4459
2020-10-23,51.7475
2020-10-24,51.7475
2020-10-25,51.7475
2020-10-26,48.4153
2020-10-27,48.4552
2020-10-28,46.2682
2020-10-29,46.8143
2020-10-30,45.7374
2020-10-31,45.7374
2020-11-01,45.7374
2020-11-02,45.3257
2020-11-03,47.7626
2020-11-04,48.1823
2020-11-05,51.114
2020-11-06,49.2877
2020-11-07,49.2877
2020-11-08,49.2877
2020-11-09,61.7933
2020-11-10,60.5268
2020-11-11,55.6869
2020-11-12,55.8759
2020-11-13,56.8827
2020-11-14,56.8827
2020-11-15,56.8827
2020-11-16,58.5414
2020-11-17,56.1501
2020-11-18,58.9489
2020-11-19,58.335
2020-11-20,58.1059
2020-11-21,58.1059
2020-11-22,58.1059
2020-11-23,57.0586
2020-11-24,55.4048
2020-11-25,53.8306
2020-11-26,53.8306
2020-11-27,53.6629
2020-11-28,53.6629
2020-11-29,53.6629
2020-11-30,52.4396
2020-12-01,53.1805
2020-12-02,55.1809
2020-12-03,56.2154
2020-12-04,56.8398
2020-12-05,56.8398
2020-12-06,56.8398
2020-12-07,56.3447
2020-12-08,57.5211
2020-12-09,58.9095
2020-12-10,56.8729
2020-12-11,55.2241
2020-12-12,55.2241
2020-12-13,55.2241
2020-12-14,55.5951
2020-12-15,57.969
2020-12-16,56.7265
2020-12-17,60.3231
2020-12-18,58.2984
2020-12-19,58.2984
2020-12-20,58.2984
2020-12-21,58.2608
2020-12-22,59.9647
2020-12-23,61.2612
2020-12-24,60.2397
2020-12-25,60.2397
2020-12-26,60.2397
2020-12-27,60.2397
2020-12-28,63.4505
2020-12-29,63.6917
2020-12-30,64.0142
2020-12-31,64.4073
2021-01-01,64.4073
2021-01-02,64.4073
2021-01-03,64.4073
2021-01-04,60.1668
2021-01-05,59.6004
2021-01-06,64.1838
2021-01-07,62.6475
2021-01-08,62.9058
2021-01-09,62.9058
2021-01-10,62.9058
2021-01-11,62.3534
2021-01-12,61.7411
2021-01-13,59.4132
2021-01-14,56.9732
2021-01-15,57.2829
2021-01-16,57.2829
2021-01-17,57.2829
2021-01-18,57.2829
2021-01-19,56.375
2021-01-20,56.9929
2021-01-21,57.1047
2021-01-22,56.2029
2021-01-23,56.2029
2021-01-24,56.2029
2021-01-25,56.3226
2021-01-26,55.661
2021-01-27,48.7092
2021-01-28,54.1273
2021-01-29,53.5953
2021-01-30,53.5953
2021-01-31,53.5953
2021-02-01,53.3355
2021-02-02,54.9331
2021-02-03,55.0753
2021-02-04,56.715
2021-02-05,56.2526
2021-02-06,56.2526
2021-02-07,56.2526
2021-02-08,59.2231
2021-02-09,59.2741
2021-02-10,57.0612
2021-02-11,59.1497
2021-02-12,57.744
2021-02-13,57.744
2021-02-14,57.744
2021-02-15,57.744
2021-02-16,57.9897
2021-02-17,58.57
2021-02-18,58.5938
2021-02-19,58.5706
2021-02-20,58.5706
2021-02-21,58.5706
2021-02-22,58.4687
2021-02-23,58.587
2021-02-24,60.6171
2021-02-25,55.8139
2021-02-26,54.2592
2021-02-27,54.2592
2021-02-28,54.2592
2021-03-01,56.5615
2021-03-02,53.6179
2021-03-03,51.1192
2021-03-04,61.7377
2021-03-05,60.4735
2021-03-06,60.4735
2021-03-07,60.4735
2021-03-08,67.0357
2021-03-09,67.0125
2021-03-10,62.2323
2021-03-11,64.5302
2021-03-12,66.4808
2021-03-13,66.4808
2021-03-14,66.4808
2021-03-15,67.682
2021-03-16,64.0713
2021-03-17,63.1686
2021-03-18,63.3237
2021-03-19,63.3335
2021-03-20,63.3335
2021-03-21,63.3335
2021-03-22,62.0432
2021-03-23,58.1347
2021-03-24,55.9882
2021-03-25,57.0375
2021-03-26,57.5149
2021-03-27,57.5149
2021-03-28,57.5149
2021-03-29,57.6573
2021-03-30,60.5613
2021-03-31,58.1678
2021-04-01,58.3091
2021-04-02,58.3091
2021-04-03,58.3091
2021-04-04,58.3091
2021-04-05,58.5427
2021-04-06,60.1254
2021-04-07,60.4545
2021-04-08,62.266
2021-04-09,65.2605
2021-04-10,65.2605
2021-04-11,65.2605
2021-04-12,65.4357
2021-04-13,65.3978
2021-04-14,65.5089
2021-04-15,64.9569
2021-04-16,64.9736
2021-04-17,64.9736
2021-04-18,64.9736
2021-04-19,62.9865
2021-04-20,61.878
2021-04-21,62.9185
2021-04-22,63.2367
2021-04-23,64.7409
2021-04-24,64.7409
2021-04-25,64.7409
2021-04-26,61.3469
2021-04-27,62.3443
2021-04-28,59.9198
2021-04-29,60.5069
2021-04-30,62.0095
2021-05-01,62.0095
2021-05-02,62.0095
2021-05-03,62.1385
2021-05-04,60.9553
2021-05-05,61.6962
2021-05-06,60.5729
2021-05-07,62.7527
2021-05-08,62.7527
2021-05-09,62.7527
2021-05-10,61.4506
2021-05-11,61.646
2021-05-12,54.0156
2021-05-13,54.9858
2021-05-14,60.7527
2021-05-15,60.7527
2021-05-16,60.7527
2021-05-17,61.4606
2021-05-18,57.5801
2021-05-19,56.4896
2021-05-20,54.9575
2021-05-21,55.3852
2021-05-22,55.3852
2021-05-23,55.3852
2021-05-24,54.4888
2021-05-25,54.9212
2021-05-26,57.2056
2021-05-27,55.5916
2021-05-28,55.0126
2021-05-29,55.0126
2021-05-30,55.0126
2021-05-31,55.0126
2021-06-01,51.1749
2021-06-02,48.3624
2021-06-03,46.9136
2021-06-04,47.3238
2021-06-05,47.3238
2021-06-06,47.3238
2021-06-07,47.059
2021-06-08,48.9397
2021-06-09,47.7135
2021-06-10,47.2626
2021-06-11,51.2484
2021-06-12,51.2484
2021-06-13,51.2484
2021-06-14,49.8342
2021-06-15,48.365
2021-06-16,50.0673
2021-06-17,47.8475
2021-06-18,46.6223
2021-06-19,46.6223
2021-06-20,46.6223
2021-06-21,50.1518
2021-06-22,52.0354
2021-06-23,51.9024
2021-06-24,54.875
2021-06-25,56.0765
2021-06-26,56.0765
2021-06-27,56.0765
2021-06-28,53.108
2021-06-29,52.9529
2021-06-30,54.1724
2021-07-01,55.7309
2021-07-02,57.6989
2021-07-03,57.6989
2021-07-04,57.6989
2021-07-05,57.6989
2021-07-06,58.6267
2021-07-07,54.2969
2021-07-08,53.1294
2021-07-09,55.837
2021-07-10,55.837
2021-07-11,55.837
2021-07-12,55.9705
2021-07-13,55.7159
2021-07-14,56.1395
2021-07-15,55.529
2021-07-16,51.4757
2021-07-17,51.4757
2021-07-18,51.4757
2021-07-19,47.8284
2021-07-20,50.7509
2021-07-21,53.3488
2021-07-22,53.0653
2021-07-23,54.7669
2021-07-24,54.7669
2021-07-25,54.7669
2021-07-26,54.6642
2021-07-27,52.5853
2021-07-28,52.4419
2021-07-29,54.3442
2021-07-30,56.2483
2021-07-31,56.2483
2021-08-01,56.2483
2021-08-02,54.3862
2021-08-03,57.2021
2021-08-04,54.57
2021-08-05,55.6499
2021-08-06,56.5297
2021-08-07,56.5297
2021-08-08,56.5297
2021-08-09,54.5656
2021-08-10,60.4097
2021-08-11,60.535
2021-08-12,57.6849
2021-08-13,56.3821
2021-08-14,56.3821
2021-08-15,56.3821
2021-08-16,55.5376
2021-08-17,50.9867
2021-08-18,53.6672
2021-08-19,57.2223
2021-08-20,56.7015
2021-08-21,56.7015
2021-08-22,56.7015
2021-08-23,54.64
2021-08-24,55.8381
2021-08-25,57.0703
2021-08-26,46.6641
2021-08-27,44.4518
2021-08-28,44.4518
2021-08-29,44.4518
2021-08-30,42.5331
2021-08-31,41.9946
2021-09-01,43.5267
2021-09-02,43.1079
2021-09-03,41.8504
2021-09-04,41.8504
2021-09-05,41.8504
2021-09-06,41.8504
2021-09-07,41.7467
2021-09-08,40.5081
2021-09-09,41.2384
2021-09-10,39.4594
2021-09-11,39.4594
2021-09-12,39.4594
2021-09-13,40.4944
2021-09-14,40.7011
2021-09-15,39.9462
2021-09-16,41.8401
2021-09-17,43.2798
2021-09-18,43.2798
2021-09-19,43.2798
2021-09-20,42.1571
2021-09-21,42.8958
2021-09-22,43.9165
2021-09-23,46.422
2021-09-24,47.0127
2021-09-25,47.0127
2021-09-26,47.0127
2021-09-27,48.1285
2021-09-28,46.5069
2021-09-29,46.5498
2021-09-30,40.5443
2021-10-01,41.0935
2021-10-02,41.0935
2021-10-03,41.0935
2021-10-04,38.9989
2021-10-05,39.0781
2021-10-06,37.2668
2021-10-07,40.6472
2021-10-08,40.2976
2021-10-09,40.2976
2021-10-10,40.2976
2021-10-11,37.2277
2021-10-12,38.0367
2021-10-13,37.1577
2021-10-14,39.5067
2021-10-15,39.2743
2021-10-16,39.2743
2021-10-17,39.2743
2021-10-18,41.9838
2021-10-19,41.1718
2021-10-20,42.4977
2021-10-21,44.4542
2021-10-22,43.6623
2021-10-23,43.6623
2021-10-24,43.6623
2021-10-25,43.2372
2021-10-26,43.3133
2021-10-27,41.5025
2021-10-28,43.3843
2021-10-29,43.57
2021-10-30,43.57
2021-10-31,43.57
2021-11-01,48.098
2021-11-02,47.9935
2021-11-03,49.4732
2021-11-04,50.6265
2021-11-05,52.1481
2021-11-06,52.1481
2021-11-07,52.1481
2021-11-08,50.379
2021-11-09,52.5566
2021-11-10,49.9759
2021-11-11,42.5317
2021-11-12,42.4457
2021-11-13,42.4457
2021-11-14,42.4457
2021-11-15,42.8997
2021-11-16,44.369
2021-11-17,44.9371
2021-11-18,44.6534
2021-11-19,41.5167
2021-11-20,41.5167
2021-11-21,41.5167
2021-11-22,40.9279
2021-11-23,49.4224
2021-11-24,50.8931
2021-11-25,50.8931
2021-11-26,48.8725
2021-11-27,48.8725
2021-11-28,48.8725
2021-11-29,51.8873
2021-11-30,51.8077
2021-12-01,47.8579
2021-12-02,51.6328
2021-12-03,50.2779
2021-12-04,50.2779
2021-12-05,50.2779
2021-12-06,50.1522
2021-12-07,51.7267
2021-12-08,50.6166
2021-12-09,49.911
2021-12-10,50.4158
2021-12-11,50.4158
2021-12-12,50.4158
2021-12-13,46.9546
2021-12-14,47.599
2021-12-15,47.2385
2021-12-16,44.949
2021-12-17,47.0137
2021-12-18,47.0137
2021-12-19,47.0137
2021-12-20,45.385
2021-12-21,48.9841
2021-12-22,50.1654
2021-12-23,50.4819
2021-12-24,50.4819
2021-12-25,50.4819
2021-12-26,50.4819
2021-12-27,51.1465
2021-12-28,51.3443
2021-12-29,52.0866
2021-12-30,52.4818
2021-12-31,51.8316
2022-01-01,51.8316
2022-01-02,51.8316
2022-01-03,50.88
2022-01-04,49.3308
2022-01-05,45.6802
2022-01-06,43.9146
2022-01-07,39.538
2022-01-08,39.538
2022-01-09,39.538
2022-01-10,37.8848
2022-01-11,38.1614
2022-01-12,37.5547
2022-01-13,36.005
2022-01-14,33.8483
2022-01-15,33.8483
2022-01-16,33.8483
2022-01-17,33.8483
2022-01-18,31.5265
2022-01-19,33.6497
2022-01-20,31.9479
2022-01-21,31.548
2022-01-22,31.548
2022-01-23,31.548
2022-01-24,37.9415
2022-01-25,38.7197
2022-01-26,38.1578
2022-01-27,37.0133
2022-01-28,39.2751
2022-01-29,39.2751
2022-01-30,39.2751
2022-01-31,41.7482
2022-02-01,42.2393
2022-02-02,40.346
2022-02-03,39.8059
2022-02-04,38.4068
2022-02-05,38.4068
2022-02-06,38.4068
2022-02-07,38.2439
2022-02-08,40.3182
2022-02-09,42.3185
2022-02-10,42.9572
2022-02-11,41.6355
2022-02-12,41.6355
2022-02-13,41.6355
2022-02-14,40.1065
2022-02-15,43.029
2022-02-16,42.2043
2022-02-17,39.0759
2022-02-18,40.4655
2022-02-19,40.4655
2022-02-20,40.4655
2022-02-21,40.4655
2022-02-22,40.3605
2022-02-23,37.6013
2022-02-24,40.8811
2022-02-25,43.5472
2022-02-26,43.5472
2022-02-27,43.5472
2022-02-28,43.6376
2022-03-01,43.1769
2022-03-02,46.4671
2022-03-03,38.7291
2022-03-04,35.9711
2022-03-05,35.9711
2022-03-06,35.9711
2022-03-07,32.9881
2022-03-08,35.4564
2022-03-09,37.1675
2022-03-10,40.2338
2022-03-11,40.654
2022-03-12,40.654
2022-03-13,40.654
2022-03-14,40.2237
2022-03-15,40.6622
2022-03-16,41.7242
2022-03-17,41.6001
2022-03-18,41.1463
2022-03-19,41.1463
2022-03-20,41.1463
2022-03-21,39.1513
2022-03-22,40.0589
2022-03-23,37.9581
2022-03-24,38.5964
2022-03-25,38.3967
2022-03-26,38.3967
2022-03-27,38.3967
2022-03-28,39.9377
2022-03-29,43.9808
2022-03-30,41.9129
2022-03-31,39.9733
2022-04-01,39.9222
2022-04-02,39.9222
2022-04-03,39.9222
2022-04-04,41.9717
2022-04-05,41.4312
2022-04-06,43.2465
2022-04-07,44.5901
2022-04-08,44.4354
2022-04-09,44.4354
2022-04-10,44.4354
2022-04-11,48.6412
2022-04-12,48.8574
2022-04-13,50.5098
2022-04-14,50.7742
2022-04-15,50.7742
2022-04-16,50.7742
2022-04-17,50.7742
2022-04-18,52.3569
2022-04-19,54.8769
2022-04-20,53.1844
2022-04-21,51.5432
2022-04-22,48.9037
2022-04-23,48.9037
2022-04-24,48.9037
2022-04-25,48.9358
2022-04-26,47.0712
2022-04-27,48.1321
2022-04-28,50.4781
2022-04-29,47.4117
2022-04-30,47.4117
2022-05-01,47.4117
2022-05-02,49.9697
2022-05-03,49.0398
2022-05-04,50.804
2022-05-05,48.8371
2022-05-06,45.6404
2022-05-07,45.6404
2022-05-08,45.6404
2022-05-09,43.5165
2022-05-10,42.1066
2022-05-11,39.8399
2022-05-12,39.5101
2022-05-13,39.6799
2022-05-14,39.6799
2022-05-15,39.6799
2022-05-16,39.6701
2022-05-17,40.5737
2022-05-18,41.5704
2022-05-19,41.4989
2022-05-20,35.1342
2022-05-21,35.1342
2022-05-22,35.1342
2022-05-23,36.9249
2022-05-24,34.8266
2022-05-25,38.7309
2022-05-26,43.1448
2022-05-27,43.6887
2022-05-28,43.6887
2022-05-29,43.6887
2022-05-30,43.6887
2022-05-31,42.8857
2022-06-01,42.0808
2022-06-02,45.0128
2022-06-03,44.1878
2022-06-04,44.1878
2022-06-05,44.1878
2022-06-06,45.4553
2022-06-07,45.9262
2022-06-08,45.8822
2022-06-09,45.235
2022-06-10,43.668
2022-06-11,43.668
2022-06-12,43.668
2022-06-13,41.7858
2022-06-14,41.103
2022-06-15,42.129
2022-06-16,39.5512
2022-06-17,41.1031
2022-06-18,41.1031
2022-06-19,41.1031
2022-06-20,41.1031
2022-06-21,41.002
2022-06-22,39.5416
2022-06-23,39.7456
2022-06-24,43.599
2022-06-25,43.599
2022-06-26,43.599
2022-06-27,42.6999
2022-06-28,40.3839
2022-06-29,39.1165
2022-06-30,37.4787
2022-07-01,38.1787
2022-07-02,38.1787
2022-07-03,38.1787
2022-07-04,38.1787
2022-07-05,41.6931
2022-07-06,41.7229
2022-07-07,44.2197
2022-07-08,43.6856
2022-07-09,43.6856
2022-07-10,43.6856
2022-07-11,42.2108
2022-07-12,42.1208
2022-07-13,41.5762
2022-07-14,39.9779
2022-07-15,40.4118
2022-07-16,40.4118
2022-07-17,40.4118
2022-07-18,41.3771
2022-07-19,43.4824
2022-07-20,45.2835
2022-07-21,46.6408
2022-07-22,46.9965
2022-07-23,46.9965
2022-07-24,46.9965
2022-07-25,45.4102
2022-07-26,41.673
2022-07-27,43.4736
2022-07-28,43.3954
2022-07-29,42.4505
2022-07-30,42.4505
2022-07-31,42.4505
2022-08-01,46.1197
2022-08-02,45.4172
2022-08-03,48.1826
2022-08-04,49.1731
2022-08-05,48.1112
2022-08-06,48.1112
2022-08-07,48.1112
2022-08-08,50.6492
2022-08-09,47.9005
2022-08-10,49.0008
2022-08-11,51.5196
2022-08-12,51.3904
2022-08-13,51.3904
2022-08-14,51.3904
2022-08-15,50.0001
2022-08-16,52.8537
2022-08-17,53.5503
2022-08-18,53.0855
2022-08-19,50.8862
2022-08-20,50.8862
2022-08-21,50.8862
2022-08-22,47.5396
2022-08-23,49.3209
2022-08-24,51.0785
2022-08-25,45.5376
2022-08-26,44.875
2022-08-27,44.875
2022-08-28,44.875
2022-08-29,44.4071
2022-08-30,43.8149
2022-08-31,43.4576
2022-09-01,44.9201
2022-09-02,44.8042
2022-09-03,44.8042
2022-09-04,44.8042
2022-09-05,44.8042
2022-09-06,43.5616
2022-09-07,47.0088
2022-09-08,47.2368
2022-09-09,47.6227
2022-09-10,47.6227
2022-09-11,47.6227
2022-09-12,49.0639
2022-09-13,44.7753
2022-09-14,43.6259
2022-09-15,44.2484
2022-09-16,45.1502
2022-09-17,45.1502
2022-09-18,45.1502
2022-09-19,44.2396
2022-09-20,42.4645
2022-09-21,40.6087
2022-09-22,39.1421
2022-09-23,38.5706
2022-09-24,38.5706
2022-09-25,38.5706
2022-09-26,36.7447
2022-09-27,36.8486
2022-09-28,37.795
2022-09-29,35.7158
2022-09-30,36.7909
2022-10-01,36.7909
2022-10-02,36.7909
2022-10-03,38.6813
2022-10-04,42.1244
2022-10-05,42.3974
2022-10-06,41.9841
2022-10-07,40.8353
2022-10-08,40.8353
2022-10-09,40.8353
2022-10-10,39.7442
2022-10-11,39.7907
2022-10-12,39.3231
2022-10-13,39.7386
2022-10-14,38.1971
2022-10-15,38.1971
2022-10-16,38.1971
2022-10-17,41.1374
2022-10-18,42.446
2022-10-19,41.1426
2022-10-20,41.246
2022-10-21,43.2749
2022-10-22,43.2749
2022-10-23,43.2749
2022-10-24,46.2768
2022-10-25,53.0132
2022-10-26,51.9445
2022-10-27,53.1899
2022-10-28,52.3656
2022-10-29,52.3656
2022-10-30,52.3656
2022-10-31,53.8454
2022-11-01,52.5238
2022-11-02,48.8426
2022-11-03,51.4829
2022-11-04,51.8473
2022-11-05,51.8473
2022-11-06,51.8473
2022-11-07,50.1335
2022-11-08,49.0741
2022-11-09,49.6552
2022-11-10,54.6878
2022-11-11,56.4535
2022-11-12,56.4535
2022-11-13,56.4535
2022-11-14,57.3744
2022-11-15,58.4097
2022-11-16,55.1132
2022-11-17,55.5936
2022-11-18,58.0706
2022-11-19,58.0706
2022-11-20,58.0706
2022-11-21,57.9653
2022-11-22,67.0447
2022-11-23,68.3026
2022-11-24,68.3026
2022-11-25,68.4976
2022-11-26,68.4976
2022-11-27,68.4976
2022-11-28,68.1458
2022-11-29,66.5095
2022-11-30,67.2766
2022-12-01,66.7461
2022-12-02,68.1077
2022-12-03,68.1077
2022-12-04,68.1077
2022-12-05,68.1197
2022-12-06,67.7963
2022-12-07,67.1742
2022-12-08,67.2849
2022-12-09,65.0753
2022-12-10,65.0753
2022-12-11,65.0753
2022-12-12,65.2617
2022-12-13,65.5992
2022-12-14,65.3061
2022-12-15,62.5706
2022-12-16,59.4965
2022-12-17,59.4965
2022-12-18,59.4965
2022-12-19,60.1572
2022-12-20,60.6265
2022-12-21,62.0153
2022-12-22,62.0898
2022-12-23,64.5837
2022-12-24,64.5837
2022-12-25,64.5837
2022-12-26,64.5837
2022-12-27,66.0297
2022-12-28,64.9646
2022-12-29,65.8343
2022-12-30,63.9666
2022-12-31,63.9666
2023-01-01,63.9666
2023-01-02,63.9666
2023-01-03,65.1009
2023-01-04,68.1819
2023-01-05,69.4168
2023-01-06,70.2635
2023-01-07,70.2635
2023-01-08,70.2635
2023-01-09,68.6509
2023-01-10,68.2149
2023-01-11,69.47
2023-01-12,68.0484
2023-01-13,68.7859
2023-01-14,68.7859
2023-01-15,68.7859
2023-01-16,68.7859
2023-01-17,69.9925
2023-01-18,68.0721
2023-01-19,65.8324
2023-01-20,65.1535
2023-01-21,65.1535
2023-01-22,65.1535
2023-01-23,66.5703
2023-01-24,65.5578
2023-01-25,64.8074
2023-01-26,65.3613
2023-01-27,65.8504
2023-01-28,65.8504
2023-01-29,65.8504
2023-01-30,66.8874
2023-01-31,67.0507
2023-02-01,68.5261
2023-02-02,66.1567
2023-02-03,65.7693
2023-02-04,65.7693
2023-02-05,65.7693
2023-02-06,65.8596
2023-02-07,63.8287
2023-02-08,60.7226
2023-02-09,59.8833
2023-02-10,60.5645
2023-02-11,60.5645
2023-02-12,60.5645
2023-02-13,62.4055
2023-02-14,63.3759
2023-02-15,62.5159
2023-02-16,61.1454
2023-02-17,61.6218
2023-02-18,61.6218
2023-02-19,61.6218
2023-02-20,61.6218
2023-02-21,57.4919
2023-02-22,58.0255
2023-02-23,57.4384
2023-02-24,58.4664
2023-02-25,58.4664
2023-02-26,58.4664
2023-02-27,53.6759
2023-02-28,51.9229
2023-03-01,53.4941
2023-03-02,50.4468
2023-03-03,52.7413
2023-03-04,52.7413
2023-03-05,52.7413
2023-03-06,54.0636
2023-03-07,51.5568
2023-03-08,52.001
2023-03-09,47.5206
2023-03-10,48.6933
2023-03-11,48.6933
2023-03-12,48.6933
2023-03-13,46.4581
2023-03-14,50.5799
2023-03-15,50.3229
2023-03-16,51.4174
2023-03-17,49.2831
