,EBAY US Equity
2020-04-13,52.512
2020-04-14,54.2344
2020-04-15,55.0096
2020-04-16,56.7444
2020-04-17,57.1345
2020-04-18,57.1345
2020-04-19,57.1345
2020-04-20,57.447
2020-04-21,57.3768
2020-04-22,58.4958
2020-04-23,57.6638
2020-04-24,60.1471
2020-04-25,60.1471
2020-04-26,60.1471
2020-04-27,60.6119
2020-04-28,59.2089
2020-04-29,59.0803
2020-04-30,60.5004
2020-05-01,58.9656
2020-05-02,58.9656
2020-05-03,58.9656
2020-05-04,60.0149
2020-05-05,60.889
2020-05-06,61.994
2020-05-07,62.7205
2020-05-08,64.0409
2020-05-09,64.0409
2020-05-10,64.0409
2020-05-11,63.9808
2020-05-12,63.5795
2020-05-13,62.2741
2020-05-14,63.1226
2020-05-15,63.2635
2020-05-16,63.2635
2020-05-17,63.2635
2020-05-18,64.0033
2020-05-19,63.6633
2020-05-20,64.272
2020-05-21,63.4211
2020-05-22,65.3585
2020-05-23,65.3585
2020-05-24,65.3585
2020-05-25,65.3585
2020-05-26,65.0313
2020-05-27,66.552
2020-05-28,66.7036
2020-05-29,69.3549
2020-05-30,69.3549
2020-05-31,69.3549
2020-06-01,68.0582
2020-06-02,69.4153
2020-06-03,70.2043
2020-06-04,74.4297
2020-06-05,72.4572
2020-06-06,72.4572
2020-06-07,72.4572
2020-06-08,72.0912
2020-06-09,73.5166
2020-06-10,71.6782
2020-06-11,67.1285
2020-06-12,66.1994
2020-06-13,66.1994
2020-06-14,66.1994
2020-06-15,66.5923
2020-06-16,66.9893
2020-06-17,67.5273
2020-06-18,67.5449
2020-06-19,66.98
2020-06-20,66.98
2020-06-21,66.98
2020-06-22,68.5579
2020-06-23,69.6611
2020-06-24,65.8163
2020-06-25,66.9698
2020-06-26,69.4888
2020-06-27,69.4888
2020-06-28,69.4888
2020-06-29,70.1526
2020-06-30,71.8709
2020-07-01,72.6009
2020-07-02,74.4815
2020-07-03,74.4815
2020-07-04,74.4815
2020-07-05,74.4815
2020-07-06,76.6271
2020-07-07,77.5235
2020-07-08,78.81
2020-07-09,79.7088
2020-07-10,79.7555
2020-07-11,79.7555
2020-07-12,79.7555
2020-07-13,76.2308
2020-07-14,77.0736
2020-07-15,74.6513
2020-07-16,74.958
2020-07-17,73.1269
2020-07-18,73.1269
2020-07-19,73.1269
2020-07-20,73.5637
2020-07-21,67.3056
2020-07-22,66.527
2020-07-23,62.9419
2020-07-24,62.8536
2020-07-25,62.8536
2020-07-26,62.8536
2020-07-27,66.2953
2020-07-28,63.747
2020-07-29,58.9031
2020-07-30,59.2376
2020-07-31,60.2247
2020-08-01,60.2247
2020-08-02,60.2247
2020-08-03,62.3948
2020-08-04,61.7464
2020-08-05,62.3036
2020-08-06,58.1113
2020-08-07,58.3498
2020-08-08,58.3498
2020-08-09,58.3498
2020-08-10,56.2102
2020-08-11,56.0078
2020-08-12,58.3351
2020-08-13,59.7841
2020-08-14,59.8024
2020-08-15,59.8024
2020-08-16,59.8024
2020-08-17,61.7134
2020-08-18,60.8106
2020-08-19,62.0316
2020-08-20,61.8849
2020-08-21,62.8747
2020-08-22,62.8747
2020-08-23,62.8747
2020-08-24,63.8979
2020-08-25,61.6658
2020-08-26,62.6458
2020-08-27,56.2717
2020-08-28,51.4088
2020-08-29,51.4088
2020-08-30,51.4088
2020-08-31,52.7987
2020-09-01,50.2889
2020-09-02,53.2108
2020-09-03,49.1978
2020-09-04,47.9919
2020-09-05,47.9919
2020-09-06,47.9919
2020-09-07,47.9919
2020-09-08,46.0882
2020-09-09,49.9706
2020-09-10,47.879
2020-09-11,48.7703
2020-09-12,48.7703
2020-09-13,48.7703
2020-09-14,47.8856
2020-09-15,46.9116
2020-09-16,44.4647
2020-09-17,41.5316
2020-09-18,41.4839
2020-09-19,41.4839
2020-09-20,41.4839
2020-09-21,44.8277
2020-09-22,46.4418
2020-09-23,46.0133
2020-09-24,48.276
2020-09-25,49.6648
2020-09-26,49.6648
2020-09-27,49.6648
2020-09-28,52.5989
2020-09-29,49.9168
2020-09-30,48.8963
2020-10-01,49.4407
2020-10-02,48.1151
2020-10-03,48.1151
2020-10-04,48.1151
2020-10-05,48.2995
2020-10-06,44.4673
2020-10-07,47.1012
2020-10-08,49.316
2020-10-09,55.0689
2020-10-10,55.0689
2020-10-11,55.0689
2020-10-12,54.9349
2020-10-13,58.2523
2020-10-14,56.0691
2020-10-15,54.1015
2020-10-16,54.7676
2020-10-17,54.7676
2020-10-18,54.7676
2020-10-19,52.0248
2020-10-20,51.8115
2020-10-21,49.4017
2020-10-22,48.5054
2020-10-23,51.1028
2020-10-24,51.1028
2020-10-25,51.1028
2020-10-26,50.3152
2020-10-27,50.6822
2020-10-28,50.135
2020-10-29,43.6789
2020-10-30,41.3875
2020-10-31,41.3875
2020-11-01,41.3875
2020-11-02,41.8466
2020-11-03,43.8373
2020-11-04,42.2691
2020-11-05,45.2004
2020-11-06,47.4236
2020-11-07,47.4236
2020-11-08,47.4236
2020-11-09,44.0042
2020-11-10,41.6698
2020-11-11,43.7006
2020-11-12,42.2441
2020-11-13,45.7197
2020-11-14,45.7197
2020-11-15,45.7197
2020-11-16,45.5561
2020-11-17,45.249
2020-11-18,45.5939
2020-11-19,47.7232
2020-11-20,46.5326
2020-11-21,46.5326
2020-11-22,46.5326
2020-11-23,48.0763
2020-11-24,49.1282
2020-11-25,48.9978
2020-11-26,48.9978
2020-11-27,50.5095
2020-11-28,50.5095
2020-11-29,50.5095
2020-11-30,49.2333
2020-12-01,49.392
2020-12-02,50.8579
2020-12-03,48.9835
2020-12-04,50.2015
2020-12-05,50.2015
2020-12-06,50.2015
2020-12-07,48.5441
2020-12-08,48.2985
2020-12-09,47.6042
2020-12-10,47.8032
2020-12-11,46.9364
2020-12-12,46.9364
2020-12-13,46.9364
2020-12-14,47.8522
2020-12-15,52.6721
2020-12-16,55.343
2020-12-17,54.1352
2020-12-18,54.1525
2020-12-19,54.1525
2020-12-20,54.1525
2020-12-21,51.185
2020-12-22,51.2777
2020-12-23,50.3093
2020-12-24,48.3619
2020-12-25,48.3619
2020-12-26,48.3619
2020-12-27,48.3619
2020-12-28,48.6064
2020-12-29,49.875
2020-12-30,49.2462
2020-12-31,48.6324
2021-01-01,48.6324
2021-01-02,48.6324
2021-01-03,48.6324
2021-01-04,51.2513
2021-01-05,52.3176
2021-01-06,54.623
2021-01-07,54.2581
2021-01-08,56.9013
2021-01-09,56.9013
2021-01-10,56.9013
2021-01-11,55.6136
2021-01-12,59.2713
2021-01-13,58.4915
2021-01-14,57.4489
2021-01-15,57.7147
2021-01-16,57.7147
2021-01-17,57.7147
2021-01-18,57.7147
2021-01-19,60.3776
2021-01-20,58.4021
2021-01-21,58.7981
2021-01-22,58.9037
2021-01-23,58.9037
2021-01-24,58.9037
2021-01-25,60.2896
2021-01-26,63.3935
2021-01-27,61.2774
2021-01-28,56.7156
2021-01-29,56.8375
2021-01-30,56.8375
2021-01-31,56.8375
2021-02-01,60.0909
2021-02-02,57.4838
2021-02-03,58.64
2021-02-04,63.1382
2021-02-05,64.5746
2021-02-06,64.5746
2021-02-07,64.5746
2021-02-08,66.5315
2021-02-09,62.9351
2021-02-10,63.0506
2021-02-11,63.0281
2021-02-12,63.9624
2021-02-13,63.9624
2021-02-14,63.9624
2021-02-15,63.9624
2021-02-16,63.6179
2021-02-17,63.8747
2021-02-18,63.2506
2021-02-19,61.2207
2021-02-20,61.2207
2021-02-21,61.2207
2021-02-22,60.1971
2021-02-23,59.7297
2021-02-24,55.095
2021-02-25,50.2322
2021-02-26,49.5141
2021-02-27,49.5141
2021-02-28,49.5141
2021-03-01,53.2611
2021-03-02,50.4589
2021-03-03,46.4075
2021-03-04,44.4606
2021-03-05,45.2526
2021-03-06,45.2526
2021-03-07,45.2526
2021-03-08,44.8275
2021-03-09,49.6813
2021-03-10,48.3194
2021-03-11,49.8611
2021-03-12,49.12
2021-03-13,49.12
2021-03-14,49.12
2021-03-15,52.2409
2021-03-16,51.8015
2021-03-17,54.314
2021-03-18,54.1293
2021-03-19,55.4309
2021-03-20,55.4309
2021-03-21,55.4309
2021-03-22,56.2965
2021-03-23,56.3279
2021-03-24,51.2527
2021-03-25,52.0066
2021-03-26,56.2671
2021-03-27,56.2671
2021-03-28,56.2671
2021-03-29,54.4777
2021-03-30,55.1848
2021-03-31,56.5513
2021-04-01,59.1693
2021-04-02,59.1693
2021-04-03,59.1693
2021-04-04,59.1693
2021-04-05,59.9437
2021-04-06,57.6615
2021-04-07,56.2232
2021-04-08,56.8531
2021-04-09,57.2673
2021-04-10,57.2673
2021-04-11,57.2673
2021-04-12,57.5235
2021-04-13,59.2761
2021-04-14,57.1469
2021-04-15,59.444
2021-04-16,60.2444
2021-04-17,60.2444
2021-04-18,60.2444
2021-04-19,57.881
2021-04-20,54.034
2021-04-21,54.0154
2021-04-22,52.0895
2021-04-23,52.3766
2021-04-24,52.3766
2021-04-25,52.3766
2021-04-26,53.5125
2021-04-27,53.717
2021-04-28,54.7804
2021-04-29,44.1921
2021-04-30,43.7997
2021-05-01,43.7997
2021-05-02,43.7997
2021-05-03,47.8377
2021-05-04,47.1545
2021-05-05,48.0718
2021-05-06,49.0368
2021-05-07,50.6083
2021-05-08,50.6083
2021-05-09,50.6083
2021-05-10,53.1904
2021-05-11,51.496
2021-05-12,48.1203
2021-05-13,48.8622
2021-05-14,52.1264
2021-05-15,52.1264
2021-05-16,52.1264
2021-05-17,53.3329
2021-05-18,52.6711
2021-05-19,50.2523
2021-05-20,49.7481
2021-05-21,52.1535
2021-05-22,52.1535
2021-05-23,52.1535
2021-05-24,52.0703
2021-05-25,52.5866
2021-05-26,52.8097
2021-05-27,49.4891
2021-05-28,52.004
2021-05-29,52.004
2021-05-30,52.004
2021-05-31,52.004
2021-06-01,52.773
2021-06-02,55.8215
2021-06-03,56.7557
2021-06-04,58.3569
2021-06-05,58.3569
2021-06-06,58.3569
2021-06-07,58.6572
2021-06-08,59.1421
2021-06-09,59.3675
2021-06-10,60.481
2021-06-11,61.0127
2021-06-12,61.0127
2021-06-13,61.0127
2021-06-14,58.3623
2021-06-15,58.4676
2021-06-16,58.6686
2021-06-17,57.0008
2021-06-18,52.7739
2021-06-19,52.7739
2021-06-20,52.7739
2021-06-21,54.6882
2021-06-22,55.4904
2021-06-23,56.1622
2021-06-24,58.1847
2021-06-25,60.1751
2021-06-26,60.1751
2021-06-27,60.1751
2021-06-28,61.4869
2021-06-29,63.7304
2021-06-30,63.0929
2021-07-01,62.1512
2021-07-02,62.5462
2021-07-03,62.5462
2021-07-04,62.5462
2021-07-05,62.5462
2021-07-06,60.0906
2021-07-07,61.6341
2021-07-08,58.4705
2021-07-09,59.6914
2021-07-10,59.6914
2021-07-11,59.6914
2021-07-12,58.613
2021-07-13,58.1034
2021-07-14,56.5335
2021-07-15,56.7209
2021-07-16,56.791
2021-07-17,56.791
2021-07-18,56.791
2021-07-19,57.4152
2021-07-20,59.2258
2021-07-21,59.7198
2021-07-22,63.2172
2021-07-23,65.3132
2021-07-24,65.3132
2021-07-25,65.3132
2021-07-26,64.5928
2021-07-27,62.1368
2021-07-28,63.0362
2021-07-29,63.8069
2021-07-30,52.4857
2021-07-31,52.4857
2021-08-01,52.4857
2021-08-02,53.1798
2021-08-03,52.0193
2021-08-04,52.0004
2021-08-05,50.6279
2021-08-06,47.4097
2021-08-07,47.4097
2021-08-08,47.4097
2021-08-09,47.1671
2021-08-10,50.8121
2021-08-11,52.0518
2021-08-12,53.5361
2021-08-13,60.9165
2021-08-14,60.9165
2021-08-15,60.9165
2021-08-16,62.398
2021-08-17,57.946
2021-08-18,57.9283
2021-08-19,57.9283
2021-08-20,58.6464
2021-08-21,58.6464
2021-08-22,58.6464
2021-08-23,58.3354
2021-08-24,57.6242
2021-08-25,59.4972
2021-08-26,61.4722
2021-08-27,62.4575
2021-08-28,62.4575
2021-08-29,62.4575
2021-08-30,63.8726
2021-08-31,62.5222
2021-09-01,61.2673
2021-09-02,61.7253
2021-09-03,61.7803
2021-09-04,61.7803
2021-09-05,61.7803
2021-09-06,61.7803
2021-09-07,57.8665
2021-09-08,56.2857
2021-09-09,54.4509
2021-09-10,53.5958
2021-09-11,53.5958
2021-09-12,53.5958
2021-09-13,53.7835
2021-09-14,51.2864
2021-09-15,55.6165
2021-09-16,56.7038
2021-09-17,55.5343
2021-09-18,55.5343
2021-09-19,55.5343
2021-09-20,53.1511
2021-09-21,51.7613
2021-09-22,53.586
2021-09-23,54.0805
2021-09-24,53.0666
2021-09-25,53.0666
2021-09-26,53.0666
2021-09-27,54.2275
2021-09-28,49.7188
2021-09-29,47.5305
2021-09-30,47.0325
2021-10-01,47.4878
2021-10-02,47.4878
2021-10-03,47.4878
2021-10-04,45.0823
2021-10-05,47.9249
2021-10-06,50.6885
2021-10-07,54.8415
2021-10-08,56.1207
2021-10-09,56.1207
2021-10-10,56.1207
2021-10-11,55.1113
2021-10-12,55.368
2021-10-13,55.7223
2021-10-14,55.288
2021-10-15,55.6456
2021-10-16,55.6456
2021-10-17,55.6456
2021-10-18,54.3177
2021-10-19,55.1189
2021-10-20,57.1847
2021-10-21,57.5726
2021-10-22,63.7695
2021-10-23,63.7695
2021-10-24,63.7695
2021-10-25,63.7255
2021-10-26,59.3448
2021-10-27,57.6802
2021-10-28,48.8256
2021-10-29,54.7278
2021-10-30,54.7278
2021-10-31,54.7278
2021-11-01,54.0988
2021-11-02,52.0366
2021-11-03,52.7683
2021-11-04,53.867
2021-11-05,52.7805
2021-11-06,52.7805
2021-11-07,52.7805
2021-11-08,50.1148
2021-11-09,50.4011
2021-11-10,49.3319
2021-11-11,49.4383
2021-11-12,50.3777
2021-11-13,50.3777
2021-11-14,50.3777
2021-11-15,50.8423
2021-11-16,53.3717
2021-11-17,49.44
2021-11-18,51.4165
2021-11-19,51.2773
2021-11-20,51.2773
2021-11-21,51.2773
2021-11-22,49.6389
2021-11-23,46.835
2021-11-24,48.4205
2021-11-25,48.4205
2021-11-26,48.1411
2021-11-27,48.1411
2021-11-28,48.1411
2021-11-29,45.4025
2021-11-30,41.6758
2021-12-01,40.9001
2021-12-02,42.0502
2021-12-03,41.5138
2021-12-04,41.5138
2021-12-05,41.5138
2021-12-06,40.3018
2021-12-07,42.3624
2021-12-08,42.2713
2021-12-09,41.5323
2021-12-10,42.0748
2021-12-11,42.0748
2021-12-12,42.0748
2021-12-13,41.7981
2021-12-14,40.637
2021-12-15,40.306
2021-12-16,38.2007
2021-12-17,38.1876
2021-12-18,38.1876
2021-12-19,38.1876
2021-12-20,37.8642
2021-12-21,37.7539
2021-12-22,38.2884
2021-12-23,40.4723
2021-12-24,40.4723
2021-12-25,40.4723
2021-12-26,40.4723
2021-12-27,42.1878
2021-12-28,43.1129
2021-12-29,43.9522
2021-12-30,44.6635
2021-12-31,44.1563
2022-01-01,44.1563
2022-01-02,44.1563
2022-01-03,44.8505
2022-01-04,41.871
2022-01-05,40.7739
2022-01-06,45.9986
2022-01-07,45.1288
2022-01-08,45.1288
2022-01-09,45.1288
2022-01-10,42.1818
2022-01-11,46.0551
2022-01-12,42.6983
2022-01-13,41.1683
2022-01-14,41.5227
2022-01-15,41.5227
2022-01-16,41.5227
2022-01-17,41.5227
2022-01-18,38.8995
2022-01-19,40.3404
2022-01-20,38.1764
2022-01-21,36.6696
2022-01-22,36.6696
2022-01-23,36.6696
2022-01-24,36.9337
2022-01-25,35.0678
2022-01-26,34.4953
2022-01-27,33.2872
2022-01-28,35.2386
2022-01-29,35.2386
2022-01-30,35.2386
2022-01-31,40.6478
2022-02-01,41.4673
2022-02-02,38.8419
2022-02-03,37.1487
2022-02-04,41.2685
2022-02-05,41.2685
2022-02-06,41.2685
2022-02-07,40.497
2022-02-08,42.4404
2022-02-09,44.0553
2022-02-10,41.5864
2022-02-11,41.0184
2022-02-12,41.0184
2022-02-13,41.0184
2022-02-14,40.7506
2022-02-15,44.0569
2022-02-16,40.9751
2022-02-17,38.6563
2022-02-18,38.3004
2022-02-19,38.3004
2022-02-20,38.3004
2022-02-21,38.3004
2022-02-22,37.9271
2022-02-23,37.2487
2022-02-24,38.963
2022-02-25,37.9044
2022-02-26,37.9044
2022-02-27,37.9044
2022-02-28,37.8917
2022-03-01,37.5797
2022-03-02,39.1775
2022-03-03,38.2602
2022-03-04,40.9091
2022-03-05,40.9091
2022-03-06,40.9091
2022-03-07,39.7564
2022-03-08,37.669
2022-03-09,37.629
2022-03-10,36.6891
2022-03-11,33.8177
2022-03-12,33.8177
2022-03-13,33.8177
2022-03-14,38.2314
2022-03-15,41.8853
2022-03-16,43.4381
2022-03-17,45.0842
2022-03-18,45.7196
2022-03-19,45.7196
2022-03-20,45.7196
2022-03-21,44.6506
2022-03-22,45.461
2022-03-23,45.2221
2022-03-24,48.2778
2022-03-25,48.6234
2022-03-26,48.6234
2022-03-27,48.6234
2022-03-28,51.0456
2022-03-29,53.4335
2022-03-30,51.8775
2022-03-31,48.2839
2022-04-01,49.066
2022-04-02,49.066
2022-04-03,49.066
2022-04-04,47.4494
2022-04-05,46.9109
2022-04-06,43.3918
2022-04-07,43.8883
2022-04-08,45.1331
2022-04-09,45.1331
2022-04-10,45.1331
2022-04-11,44.9111
2022-04-12,43.8746
2022-04-13,45.6319
2022-04-14,44.0589
2022-04-15,44.0589
2022-04-16,44.0589
2022-04-17,44.0589
2022-04-18,44.8896
2022-04-19,46.1209
2022-04-20,45.5854
2022-04-21,45.427
2022-04-22,42.6985
2022-04-23,42.6985
2022-04-24,42.6985
2022-04-25,43.7042
2022-04-26,42.8087
2022-04-27,41.0993
2022-04-28,44.8454
2022-04-29,41.8654
2022-04-30,41.8654
2022-05-01,41.8654
2022-05-02,44.4063
2022-05-03,45.0326
2022-05-04,46.9476
2022-05-05,37.8761
2022-05-06,39.3395
2022-05-07,39.3395
2022-05-08,39.3395
2022-05-09,40.1912
2022-05-10,39.3404
2022-05-11,36.9152
2022-05-12,36.4297
2022-05-13,37.4229
2022-05-14,37.4229
2022-05-15,37.4229
2022-05-16,35.5916
2022-05-17,39.2021
2022-05-18,36.8876
2022-05-19,36.5271
2022-05-20,36.1728
2022-05-21,36.1728
2022-05-22,36.1728
2022-05-23,37.9406
2022-05-24,36.7326
2022-05-25,38.0062
2022-05-26,41.2309
2022-05-27,45.3909
2022-05-28,45.3909
2022-05-29,45.3909
2022-05-30,45.3909
2022-05-31,45.5103
2022-06-01,43.1407
2022-06-02,44.5463
2022-06-03,43.5986
2022-06-04,43.5986
2022-06-05,43.5986
2022-06-06,44.6378
2022-06-07,44.4043
2022-06-08,44.7221
2022-06-09,43.2333
2022-06-10,39.8891
2022-06-11,39.8891
2022-06-12,39.8891
2022-06-13,38.1779
2022-06-14,37.7436
2022-06-15,39.6312
2022-06-16,36.6293
2022-06-17,38.8572
2022-06-18,38.8572
2022-06-19,38.8572
2022-06-20,38.8572
2022-06-21,39.0142
2022-06-22,40.6693
2022-06-23,40.453
2022-06-24,45.5124
2022-06-25,45.5124
2022-06-26,45.5124
2022-06-27,43.6782
2022-06-28,41.3654
2022-06-29,41.4025
2022-06-30,40.0901
2022-07-01,42.3946
2022-07-02,42.3946
2022-07-03,42.3946
2022-07-04,42.3946
2022-07-05,44.2845
2022-07-06,43.983
2022-07-07,44.1702
2022-07-08,43.1558
2022-07-09,43.1558
2022-07-10,43.1558
2022-07-11,42.6933
2022-07-12,43.4416
2022-07-13,42.3441
2022-07-14,41.639
2022-07-15,44.8991
2022-07-16,44.8991
2022-07-17,44.8991
2022-07-18,44.8663
2022-07-19,48.361
2022-07-20,49.8492
2022-07-21,50.6841
2022-07-22,50.7394
2022-07-23,50.7394
2022-07-24,50.7394
2022-07-25,50.5049
2022-07-26,48.7569
2022-07-27,51.6789
2022-07-28,53.5362
2022-07-29,54.2775
2022-07-30,54.2775
2022-07-31,54.2775
2022-08-01,54.8278
2022-08-02,53.7273
2022-08-03,57.2919
2022-08-04,52.0145
2022-08-05,50.9177
2022-08-06,50.9177
2022-08-07,50.9177
2022-08-08,51.5093
2022-08-09,52.2135
2022-08-10,53.1165
2022-08-11,53.2445
2022-08-12,54.8296
2022-08-13,54.8296
2022-08-14,54.8296
2022-08-15,53.1997
2022-08-16,54.7026
2022-08-17,52.7164
2022-08-18,52.6526
2022-08-19,49.6095
2022-08-20,49.6095
2022-08-21,49.6095
2022-08-22,46.4364
2022-08-23,46.5206
2022-08-24,46.7373
2022-08-25,49.0029
2022-08-26,45.1425
2022-08-27,45.1425
2022-08-28,45.1425
2022-08-29,45.0178
2022-08-30,44.9995
2022-08-31,44.8094
2022-09-01,46.3106
2022-09-02,45.0047
2022-09-03,45.0047
2022-09-04,45.0047
2022-09-05,45.0047
2022-09-06,42.9724
2022-09-07,46.7394
2022-09-08,45.9448
2022-09-09,47.8463
2022-09-10,47.8463
2022-09-11,47.8463
2022-09-12,48.7675
2022-09-13,43.5902
2022-09-14,43.2078
2022-09-15,43.4179
2022-09-16,42.2328
2022-09-17,42.2328
2022-09-18,42.2328
2022-09-19,41.0902
2022-09-20,38.6755
2022-09-21,37.1642
2022-09-22,36.2133
2022-09-23,36.0468
2022-09-24,36.0468
2022-09-25,36.0468
2022-09-26,35.9534
2022-09-27,35.0767
2022-09-28,37.9822
2022-09-29,36.4879
2022-09-30,35.1206
2022-10-01,35.1206
2022-10-02,35.1206
2022-10-03,36.2716
2022-10-04,40.1556
2022-10-05,41.3041
2022-10-06,40.8892
2022-10-07,38.555
2022-10-08,38.555
2022-10-09,38.555
2022-10-10,38.5821
2022-10-11,37.5386
2022-10-12,38.05
2022-10-13,40.3788
2022-10-14,38.7799
2022-10-15,38.7799
2022-10-16,38.7799
2022-10-17,40.8983
2022-10-18,42.6318
2022-10-19,41.3015
2022-10-20,40.9376
2022-10-21,43.0941
2022-10-22,43.0941
2022-10-23,43.0941
2022-10-24,43.8193
2022-10-25,44.6038
2022-10-26,46.2113
2022-10-27,46.9544
2022-10-28,48.1971
2022-10-29,48.1971
2022-10-30,48.1971
2022-10-31,47.033
2022-11-01,46.9597
2022-11-02,42.9213
2022-11-03,45.0445
2022-11-04,48.3156
2022-11-05,48.3156
2022-11-06,48.3156
2022-11-07,49.5823
2022-11-08,52.0153
2022-11-09,49.519
2022-11-10,57.8321
2022-11-11,60.8489
2022-11-12,60.8489
2022-11-13,60.8489
2022-11-14,59.4226
2022-11-15,61.1647
2022-11-16,57.6362
2022-11-17,57.5913
2022-11-18,57.9473
2022-11-19,57.9473
2022-11-20,57.9473
2022-11-21,55.7566
2022-11-22,56.4734
2022-11-23,56.655
2022-11-24,56.655
2022-11-25,56.1941
2022-11-26,56.1941
2022-11-27,56.1941
2022-11-28,54.4811
2022-11-29,53.1588
2022-11-30,56.8349
2022-12-01,56.1594
2022-12-02,56.2363
2022-12-03,56.2363
2022-12-04,56.2363
2022-12-05,53.197
2022-12-06,51.8399
2022-12-07,51.403
2022-12-08,52.9571
2022-12-09,52.3795
2022-12-10,52.3795
2022-12-11,52.3795
2022-12-12,52.558
2022-12-13,52.558
2022-12-14,52.6292
2022-12-15,48.9306
2022-12-16,45.9772
2022-12-17,45.9772
2022-12-18,45.9772
2022-12-19,46.8519
2022-12-20,46.0132
2022-12-21,46.838
2022-12-22,44.2227
2022-12-23,44.3612
2022-12-24,44.3612
2022-12-25,44.3612
2022-12-26,44.3612
2022-12-27,44.157
2022-12-28,43.7863
2022-12-29,49.0415
2022-12-30,48.1831
2022-12-31,48.1831
2023-01-01,48.1831
2023-01-02,48.1831
2023-01-03,49.944
2023-01-04,52.2638
2023-01-05,52.2881
2023-01-06,56.8607
2023-01-07,56.8607
2023-01-08,56.8607
2023-01-09,52.7257
2023-01-10,55.9945
2023-01-11,58.8447
2023-01-12,58.3815
2023-01-13,57.9359
2023-01-14,57.9359
2023-01-15,57.9359
2023-01-16,57.9359
2023-01-17,58.9092
2023-01-18,56.8031
2023-01-19,55.6566
2023-01-20,57.8944
2023-01-21,57.8944
2023-01-22,57.8944
2023-01-23,59.7696
2023-01-24,57.2128
2023-01-25,61.1799
2023-01-26,61.5585
2023-01-27,61.1295
2023-01-28,61.1295
2023-01-29,61.1295
2023-01-30,60.828
2023-01-31,61.9058
2023-02-01,63.4412
2023-02-02,65.4575
2023-02-03,62.6219
2023-02-04,62.6219
2023-02-05,62.6219
2023-02-06,60.7701
2023-02-07,61.1025
2023-02-08,58.3816
2023-02-09,56.4008
2023-02-10,55.615
2023-02-11,55.615
2023-02-12,55.615
2023-02-13,57.3025
2023-02-14,56.9599
2023-02-15,58.6329
2023-02-16,56.0097
2023-02-17,54.9311
2023-02-18,54.9311
2023-02-19,54.9311
2023-02-20,54.9311
2023-02-21,54.0341
2023-02-22,53.93
2023-02-23,47.9556
2023-02-24,47.3479
2023-02-25,47.3479
2023-02-26,47.3479
2023-02-27,49.088
2023-02-28,49.3253
2023-03-01,48.9711
2023-03-02,48.5622
2023-03-03,49.7369
2023-03-04,49.7369
2023-03-05,49.7369
2023-03-06,46.6464
2023-03-07,44.9228
2023-03-08,45.6779
2023-03-09,43.3378
2023-03-10,41.452
2023-03-11,41.452
2023-03-12,41.452
2023-03-13,39.5914
2023-03-14,39.7974
2023-03-15,39.1076
2023-03-16,41.0405
2023-03-17,42.8299
