,NMRK US Equity
2021-07-07,46.7359
2021-07-08,44.8873
2021-07-09,46.2616
2021-07-10,46.2616
2021-07-11,46.2616
2021-07-12,47.9619
2021-07-13,44.7258
2021-07-14,46.1575
2021-07-15,46.4266
2021-07-16,45.5627
2021-07-17,45.5627
2021-07-18,45.5627
2021-07-19,43.5798
2021-07-20,48.2403
2021-07-21,49.8873
2021-07-22,49.0002
2021-07-23,50.5708
2021-07-24,50.5708
2021-07-25,50.5708
2021-07-26,51.8622
2021-07-27,52.7404
2021-07-28,55.1269
2021-07-29,58.5496
2021-07-30,57.349
2021-07-31,57.349
2021-08-01,57.349
2021-08-02,53.7531
2021-08-03,54.7552
2021-08-04,56.2271
2021-08-05,59.3536
2021-08-06,58.9002
2021-08-07,58.9002
2021-08-08,58.9002
2021-08-09,56.49
2021-08-10,58.257
2021-08-11,60.3545
2021-08-12,57.3723
2021-08-13,57.7534
2021-08-14,57.7534
2021-08-15,57.7534
2021-08-16,56.3634
2021-08-17,54.2528
2021-08-18,52.0742
2021-08-19,51.4405
2021-08-20,56.2584
2021-08-21,56.2584
2021-08-22,56.2584
2021-08-23,56.7656
2021-08-24,57.3412
2021-08-25,55.066
2021-08-26,54.1603
2021-08-27,56.5782
2021-08-28,56.5782
2021-08-29,56.5782
2021-08-30,55.9842
2021-08-31,57.9418
2021-09-01,56.134
2021-09-02,54.7866
2021-09-03,55.1348
2021-09-04,55.1348
2021-09-05,55.1348
2021-09-06,55.1348
2021-09-07,57.4399
2021-09-08,59.4675
2021-09-09,58.0374
2021-09-10,52.0484
2021-09-11,52.0484
2021-09-12,52.0484
2021-09-13,55.3345
2021-09-14,53.7651
2021-09-15,54.2129
2021-09-16,54.4086
2021-09-17,54.8084
2021-09-18,54.8084
2021-09-19,54.8084
2021-09-20,49.428
2021-09-21,52.1926
2021-09-22,56.2922
2021-09-23,58.5112
2021-09-24,58.065
2021-09-25,58.065
2021-09-26,58.065
2021-09-27,59.0872
2021-09-28,56.8246
2021-09-29,58.9906
2021-09-30,57.3535
2021-10-01,59.6194
2021-10-02,59.6194
2021-10-03,59.6194
2021-10-04,58.1333
2021-10-05,59.7423
2021-10-06,59.2107
2021-10-07,58.824
2021-10-08,55.4518
2021-10-09,55.4518
2021-10-10,55.4518
2021-10-11,55.6272
2021-10-12,56.2217
2021-10-13,57.055
2021-10-14,59.6112
2021-10-15,57.7158
2021-10-16,57.7158
2021-10-17,57.7158
2021-10-18,58.3438
2021-10-19,56.6045
2021-10-20,57.5564
2021-10-21,58.3828
2021-10-22,58.68
2021-10-23,58.68
2021-10-24,58.68
2021-10-25,58.9228
2021-10-26,57.8676
2021-10-27,57.0745
2021-10-28,57.7402
2021-10-29,57.2807
2021-10-30,57.2807
2021-10-31,57.2807
2021-11-01,58.3772
2021-11-02,57.9922
2021-11-03,61.1707
2021-11-04,59.9967
2021-11-05,65.578
2021-11-06,65.578
2021-11-07,65.578
2021-11-08,61.4171
2021-11-09,63.451
2021-11-10,59.7735
2021-11-11,61.2519
2021-11-12,64.659
2021-11-13,64.659
2021-11-14,64.659
2021-11-15,64.0843
2021-11-16,64.5039
2021-11-17,63.8183
2021-11-18,64.4057
2021-11-19,64.1364
2021-11-20,64.1364
2021-11-21,64.1364
2021-11-22,67.6362
2021-11-23,67.5453
2021-11-24,67.2647
2021-11-25,67.2647
2021-11-26,58.1801
2021-11-27,58.1801
2021-11-28,58.1801
2021-11-29,58.657
2021-11-30,55.1167
2021-12-01,51.3846
2021-12-02,54.9807
2021-12-03,53.7778
2021-12-04,53.7778
2021-12-05,53.7778
2021-12-06,52.2831
2021-12-07,53.6707
2021-12-08,53.4136
2021-12-09,53.4713
2021-12-10,57.9882
2021-12-11,57.9882
2021-12-12,57.9882
2021-12-13,54.7173
2021-12-14,53.0459
2021-12-15,54.8936
2021-12-16,53.1623
2021-12-17,51.8335
2021-12-18,51.8335
2021-12-19,51.8335
2021-12-20,49.5617
2021-12-21,54.8617
2021-12-22,58.0241
2021-12-23,58.8757
2021-12-24,58.8757
2021-12-25,58.8757
2021-12-26,58.8757
2021-12-27,61.0036
2021-12-28,61.8287
2021-12-29,62.7224
2021-12-30,63.264
2021-12-31,64.1491
2022-01-01,64.1491
2022-01-02,64.1491
2022-01-03,61.8048
2022-01-04,62.132
2022-01-05,56.1593
2022-01-06,55.5836
2022-01-07,52.4673
2022-01-08,52.4673
2022-01-09,52.4673
2022-01-10,51.7175
2022-01-11,52.569
2022-01-12,53.3204
2022-01-13,52.0133
2022-01-14,50.2407
2022-01-15,50.2407
2022-01-16,50.2407
2022-01-17,50.2407
2022-01-18,48.1709
2022-01-19,45.393
2022-01-20,44.3074
2022-01-21,42.833
2022-01-22,42.833
2022-01-23,42.833
2022-01-24,43.6215
2022-01-25,41.9635
2022-01-26,41.9635
2022-01-27,41.3101
2022-01-28,42.5657
2022-01-29,42.5657
2022-01-30,42.5657
2022-01-31,46.0236
2022-02-01,46.2064
2022-02-02,47.8502
2022-02-03,47.4612
2022-02-04,47.1216
2022-02-05,47.1216
2022-02-06,47.1216
2022-02-07,48.6425
2022-02-08,51.0689
2022-02-09,53.8862
2022-02-10,54.3216
2022-02-11,56.1932
2022-02-12,56.1932
2022-02-13,56.1932
2022-02-14,50.3406
2022-02-15,51.8011
2022-02-16,59.0466
2022-02-17,56.9048
2022-02-18,56.8486
2022-02-19,56.8486
2022-02-20,56.8486
2022-02-21,56.8486
2022-02-22,59.1024
2022-02-23,51.8861
2022-02-24,52.9966
2022-02-25,57.1303
2022-02-26,57.1303
2022-02-27,57.1303
2022-02-28,55.6352
2022-03-01,51.2488
2022-03-02,54.6108
2022-03-03,53.2867
2022-03-04,50.9769
2022-03-05,50.9769
2022-03-06,50.9769
2022-03-07,48.0164
2022-03-08,48.6969
2022-03-09,50.4723
2022-03-10,47.7739
2022-03-11,47.1858
2022-03-12,47.1858
2022-03-13,47.1858
2022-03-14,46.9244
2022-03-15,45.9831
2022-03-16,48.7886
2022-03-17,50.3644
2022-03-18,48.4656
2022-03-19,48.4656
2022-03-20,48.4656
2022-03-21,47.5386
2022-03-22,48.5981
2022-03-23,47.3709
2022-03-24,46.975
2022-03-25,46.975
2022-03-26,46.975
2022-03-27,46.975
2022-03-28,47.7691
2022-03-29,50.045
2022-03-30,49.6867
2022-03-31,48.6947
2022-04-01,49.5473
2022-04-02,49.5473
2022-04-03,49.5473
2022-04-04,48.8935
2022-04-05,46.8825
2022-04-06,42.8619
2022-04-07,40.4219
2022-04-08,39.13
2022-04-09,39.13
2022-04-10,39.13
2022-04-11,39.2928
2022-04-12,38.2353
2022-04-13,40.1245
2022-04-14,39.0347
2022-04-15,39.0347
2022-04-16,39.0347
2022-04-17,39.0347
2022-04-18,37.5235
2022-04-19,40.5152
2022-04-20,41.5869
2022-04-21,41.2411
2022-04-22,39.7221
2022-04-23,39.7221
2022-04-24,39.7221
2022-04-25,39.7221
2022-04-26,38.6926
2022-04-27,38.8747
2022-04-28,42.078
2022-04-29,37.353
2022-04-30,37.353
2022-05-01,37.353
2022-05-02,36.9106
2022-05-03,37.963
2022-05-04,40.9627
2022-05-05,38.9763
2022-05-06,38.7245
2022-05-07,38.7245
2022-05-08,38.7245
2022-05-09,37.1632
2022-05-10,35.6429
2022-05-11,36.6556
2022-05-12,35.3034
2022-05-13,37.5728
2022-05-14,37.5728
2022-05-15,37.5728
2022-05-16,37.5012
2022-05-17,38.1114
2022-05-18,36.4193
2022-05-19,37.2958
2022-05-20,35.9059
2022-05-21,35.9059
2022-05-22,35.9059
2022-05-23,36.4858
2022-05-24,34.7855
2022-05-25,35.5131
2022-05-26,39.3923
2022-05-27,40.7227
2022-05-28,40.7227
2022-05-29,40.7227
2022-05-30,40.7227
2022-05-31,39.8185
2022-06-01,38.2223
2022-06-02,39.0438
2022-06-03,37.1191
2022-06-04,37.1191
2022-06-05,37.1191
2022-06-06,39.1458
2022-06-07,38.583
2022-06-08,37.0858
2022-06-09,35.6184
2022-06-10,34.8861
2022-06-11,34.8861
2022-06-12,34.8861
2022-06-13,32.5658
2022-06-14,34.1218
2022-06-15,34.7314
2022-06-16,33.4505
2022-06-17,37.8626
2022-06-18,37.8626
2022-06-19,37.8626
2022-06-20,37.8626
2022-06-21,37.4789
2022-06-22,37.2835
2022-06-23,39.3761
2022-06-24,41.9437
2022-06-25,41.9437
2022-06-26,41.9437
2022-06-27,41.5441
2022-06-28,40.5236
2022-06-29,40.5236
2022-06-30,40.202
2022-07-01,42.2347
2022-07-02,42.2347
2022-07-03,42.2347
2022-07-04,42.2347
2022-07-05,42.0376
2022-07-06,40.2871
2022-07-07,42.0215
2022-07-08,42.2989
2022-07-09,42.2989
2022-07-10,42.2989
2022-07-11,43.1431
2022-07-12,44.1297
2022-07-13,44.1297
2022-07-14,44.2037
2022-07-15,46.4773
2022-07-16,46.4773
2022-07-17,46.4773
2022-07-18,47.8943
2022-07-19,50.0818
2022-07-20,51.6565
2022-07-21,51.4466
2022-07-22,51.7171
2022-07-23,51.7171
2022-07-24,51.7171
2022-07-25,52.4706
2022-07-26,51.7866
2022-07-27,53.6612
2022-07-28,55.0019
2022-07-29,52.6387
2022-07-30,52.6387
2022-07-31,52.6387
2022-08-01,48.5395
2022-08-02,47.5318
2022-08-03,45.9528
2022-08-04,46.337
2022-08-05,47.9448
2022-08-06,47.9448
2022-08-07,47.9448
2022-08-08,48.1742
2022-08-09,47.3113
2022-08-10,48.8131
2022-08-11,49.749
2022-08-12,51.139
2022-08-13,51.139
2022-08-14,51.139
2022-08-15,52.351
2022-08-16,52.2672
2022-08-17,51.8379
2022-08-18,52.4041
2022-08-19,50.9867
2022-08-20,50.9867
2022-08-21,50.9867
2022-08-22,43.6577
2022-08-23,46.1596
2022-08-24,47.2104
2022-08-25,49.335
2022-08-26,46.2004
2022-08-27,46.2004
2022-08-28,46.2004
2022-08-29,45.7223
2022-08-30,45.1015
2022-08-31,45.3573
2022-09-01,45.445
2022-09-02,44.8495
2022-09-03,44.8495
2022-09-04,44.8495
2022-09-05,44.8495
2022-09-06,40.8364
2022-09-07,43.9663
2022-09-08,45.6655
2022-09-09,48.0295
2022-09-10,48.0295
2022-09-11,48.0295
2022-09-12,49.4419
2022-09-13,46.8792
2022-09-14,47.363
2022-09-15,47.363
2022-09-16,46.8305
2022-09-17,46.8305
2022-09-18,46.8305
2022-09-19,48.2912
2022-09-20,45.694
2022-09-21,41.6087
2022-09-22,39.4788
2022-09-23,37.0673
2022-09-24,37.0673
2022-09-25,37.0673
2022-09-26,35.8554
2022-09-27,34.2921
2022-09-28,35.6955
2022-09-29,33.898
2022-09-30,34.8409
2022-10-01,34.8409
2022-10-02,34.8409
2022-10-03,38.3004
2022-10-04,42.6135
2022-10-05,41.9715
2022-10-06,42.0536
2022-10-07,39.2929
2022-10-08,39.2929
2022-10-09,39.2929
2022-10-10,39.4641
2022-10-11,40.3349
2022-10-12,39.9191
2022-10-13,41.8676
2022-10-14,40.9924
2022-10-15,40.9924
2022-10-16,40.9924
2022-10-17,44.1823
2022-10-18,44.7667
2022-10-19,41.5522
2022-10-20,41.3068
2022-10-21,42.7073
2022-10-22,42.7073
2022-10-23,42.7073
2022-10-24,45.4026
2022-10-25,48.0118
2022-10-26,49.0798
2022-10-27,48.9312
2022-10-28,40.29
2022-10-29,40.29
2022-10-30,40.29
2022-10-31,41.9918
2022-11-01,42.0694
2022-11-02,39.2948
2022-11-03,38.3207
2022-11-04,41.0268
2022-11-05,41.0268
2022-11-06,41.0268
2022-11-07,42.635
2022-11-08,41.6831
2022-11-09,41.0119
2022-11-10,46.5067
2022-11-11,48.3236
2022-11-12,48.3236
2022-11-13,48.3236
2022-11-14,46.2761
2022-11-15,47.0273
2022-11-16,45.7635
2022-11-17,44.7563
2022-11-18,44.6965
2022-11-19,44.6965
2022-11-20,44.6965
2022-11-21,44.7729
2022-11-22,45.7804
2022-11-23,46.6325
2022-11-24,46.6325
2022-11-25,47.2562
2022-11-26,47.2562
2022-11-27,47.2562
2022-11-28,44.7538
2022-11-29,46.8774
2022-11-30,47.8753
2022-12-01,49.535
2022-12-02,48.8043
2022-12-03,48.8043
2022-12-04,48.8043
2022-12-05,47.9267
2022-12-06,48.0876
2022-12-07,47.4055
2022-12-08,46.8706
2022-12-09,46.7926
2022-12-10,46.7926
2022-12-11,46.7926
2022-12-12,42.7439
2022-12-13,48.5994
2022-12-14,48.0906
2022-12-15,46.0256
2022-12-16,44.5913
2022-12-17,44.5913
2022-12-18,44.5913
2022-12-19,43.7847
2022-12-20,44.3058
2022-12-21,45.6097
2022-12-22,45.0281
2022-12-23,45.7438
2022-12-24,45.7438
2022-12-25,45.7438
2022-12-26,45.7438
2022-12-27,45.2863
2022-12-28,44.5943
2022-12-29,47.1029
2022-12-30,45.9083
2022-12-31,45.9083
2023-01-01,45.9083
2023-01-02,45.9083
2023-01-03,47.3809
2023-01-04,50.02
2023-01-05,48.267
2023-01-06,50.4894
2023-01-07,50.4894
2023-01-08,50.4894
2023-01-09,49.3919
2023-01-10,49.8258
2023-01-11,51.2947
2023-01-12,53.1316
2023-01-13,52.5722
2023-01-14,52.5722
2023-01-15,52.5722
2023-01-16,52.5722
2023-01-17,53.2511
2023-01-18,52.4741
2023-01-19,52.3753
2023-01-20,52.8347
2023-01-21,52.8347
2023-01-22,52.8347
2023-01-23,54.4705
2023-01-24,51.0134
2023-01-25,51.2018
2023-01-26,52.0604
2023-01-27,50.4287
2023-01-28,50.4287
2023-01-29,50.4287
2023-01-30,48.8449
2023-01-31,50.5518
2023-02-01,50.3474
2023-02-02,55.3032
2023-02-03,54.5592
2023-02-04,54.5592
2023-02-05,54.5592
2023-02-06,50.9149
2023-02-07,51.4738
2023-02-08,47.2959
2023-02-09,50.871
2023-02-10,51.5681
2023-02-11,51.5681
2023-02-12,51.5681
2023-02-13,52.1823
2023-02-14,52.0847
2023-02-15,52.9943
2023-02-16,49.3142
2023-02-17,48.8524
2023-02-18,48.8524
2023-02-19,48.8524
2023-02-20,48.8524
2023-02-21,44.8551
2023-02-22,46.24
2023-02-23,46.832
2023-02-24,45.874
2023-02-25,45.874
2023-02-26,45.874
2023-02-27,44.9232
2023-02-28,45.3493
2023-03-01,45.2587
2023-03-02,43.0285
2023-03-03,45.1534
2023-03-04,45.1534
2023-03-05,45.1534
2023-03-06,43.8186
2023-03-07,43.0292
2023-03-08,45.6194
2023-03-09,42.8175
2023-03-10,40.5624
2023-03-11,40.5624
2023-03-12,40.5624
2023-03-13,38.6808
2023-03-14,38.3131
2023-03-15,38.163
2023-03-16,39.028
2023-03-17,36.0472
2023-03-18,36.0472
2023-03-19,36.0472
