,SYY US Equity
2021-02-07,56.021
2021-02-08,55.7874
2021-02-09,54.7398
2021-02-10,54.6352
2021-02-11,54.7375
2021-02-12,54.7638
2021-02-13,54.7638
2021-02-14,54.7638
2021-02-15,54.7638
2021-02-16,54.9675
2021-02-17,52.5216
2021-02-18,52.5798
2021-02-19,55.1131
2021-02-20,55.1131
2021-02-21,55.1131
2021-02-22,57.6756
2021-02-23,58.2696
2021-02-24,60.5254
2021-02-25,59.4826
2021-02-26,58.1076
2021-02-27,58.1076
2021-02-28,58.1076
2021-03-01,59.7092
2021-03-02,58.1286
2021-03-03,59.9602
2021-03-04,56.3521
2021-03-05,59.2429
2021-03-06,59.2429
2021-03-07,59.2429
2021-03-08,59.0892
2021-03-09,55.2339
2021-03-10,57.5249
2021-03-11,57.2011
2021-03-12,59.9644
2021-03-13,59.9644
2021-03-14,59.9644
2021-03-15,59.6952
2021-03-16,55.2235
2021-03-17,55.6058
2021-03-18,52.6936
2021-03-19,53.8283
2021-03-20,53.8283
2021-03-21,53.8283
2021-03-22,52.209
2021-03-23,51.0253
2021-03-24,50.8363
2021-03-25,53.4959
2021-03-26,54.8504
2021-03-27,54.8504
2021-03-28,54.8504
2021-03-29,52.4204
2021-03-30,53.5643
2021-03-31,52.4956
2021-04-01,51.3598
2021-04-02,51.3598
2021-04-03,51.3598
2021-04-04,51.3598
2021-04-05,53.1629
2021-04-06,55.754
2021-04-07,54.7988
2021-04-08,54.7342
2021-04-09,55.0769
2021-04-10,55.0769
2021-04-11,55.0769
2021-04-12,56.0546
2021-04-13,54.1819
2021-04-14,54.2545
2021-04-15,54.3292
2021-04-16,54.2925
2021-04-17,54.2925
2021-04-18,54.2925
2021-04-19,55.1087
2021-04-20,53.6414
2021-04-21,56.8661
2021-04-22,56.8269
2021-04-23,57.2228
2021-04-24,57.2228
2021-04-25,57.2228
2021-04-26,56.481
2021-04-27,58.059
2021-04-28,57.9514
2021-04-29,59.3993
2021-04-30,60.2519
2021-05-01,60.2519
2021-05-02,60.2519
2021-05-03,58.6812
2021-05-04,56.7729
2021-05-05,56.4637
2021-05-06,60.2108
2021-05-07,61.4999
2021-05-08,61.4999
2021-05-09,61.4999
2021-05-10,60.0812
2021-05-11,56.4729
2021-05-12,52.0687
2021-05-13,54.3501
2021-05-14,55.7206
2021-05-15,55.7206
2021-05-16,55.7206
2021-05-17,55.9228
2021-05-18,53.5486
2021-05-19,50.341
2021-05-20,48.6876
2021-05-21,49.2915
2021-05-22,49.2915
2021-05-23,49.2915
2021-05-24,49.0456
2021-05-25,51.1003
2021-05-26,50.3269
2021-05-27,49.1362
2021-05-28,50.1866
2021-05-29,50.1866
2021-05-30,50.1866
2021-05-31,50.1866
2021-06-01,51.0273
2021-06-02,49.5471
2021-06-03,48.8053
2021-06-04,47.522
2021-06-05,47.522
2021-06-06,47.522
2021-06-07,47.9798
2021-06-08,48.9843
2021-06-09,47.3108
2021-06-10,46.2907
2021-06-11,48.3346
2021-06-12,48.3346
2021-06-13,48.3346
2021-06-14,47.4016
2021-06-15,47.0418
2021-06-16,43.6526
2021-06-17,41.2354
2021-06-18,39.1072
2021-06-19,39.1072
2021-06-20,39.1072
2021-06-21,44.9621
2021-06-22,44.5773
2021-06-23,44.8744
2021-06-24,44.8034
2021-06-25,44.4578
2021-06-26,44.4578
2021-06-27,44.4578
2021-06-28,42.9778
2021-06-29,42.0247
2021-06-30,46.7109
2021-07-01,45.8537
2021-07-02,45.4225
2021-07-03,45.4225
2021-07-04,45.4225
2021-07-05,45.4225
2021-07-06,43.1418
2021-07-07,42.2809
2021-07-08,41.3064
2021-07-09,45.592
2021-07-10,45.592
2021-07-11,45.592
2021-07-12,43.9587
2021-07-13,40.7708
2021-07-14,40.628
2021-07-15,39.6225
2021-07-16,38.0604
2021-07-17,38.0604
2021-07-18,38.0604
2021-07-19,36.4276
2021-07-20,41.5673
2021-07-21,42.8704
2021-07-22,40.8146
2021-07-23,42.7862
2021-07-24,42.7862
2021-07-25,42.7862
2021-07-26,43.7448
2021-07-27,44.3238
2021-07-28,44.4553
2021-07-29,47.5102
2021-07-30,45.903
2021-07-31,45.903
2021-08-01,45.903
2021-08-02,44.1136
2021-08-03,43.0582
2021-08-04,41.7095
2021-08-05,45.5639
2021-08-06,46.3926
2021-08-07,46.3926
2021-08-08,46.3926
2021-08-09,45.5497
2021-08-10,54.3026
2021-08-11,54.1522
2021-08-12,55.1482
2021-08-13,56.196
2021-08-14,56.196
2021-08-15,56.196
2021-08-16,55.9706
2021-08-17,54.6107
2021-08-18,51.2352
2021-08-19,48.7317
2021-08-20,50.9438
2021-08-21,50.9438
2021-08-22,50.9438
2021-08-23,52.2669
2021-08-24,53.7581
2021-08-25,54.9044
2021-08-26,54.6441
2021-08-27,56.655
2021-08-28,56.655
2021-08-29,56.655
2021-08-30,54.1126
2021-08-31,55.202
2021-09-01,53.8788
2021-09-02,52.6331
2021-09-03,50.6894
2021-09-04,50.6894
2021-09-05,50.6894
2021-09-06,50.6894
2021-09-07,50.2899
2021-09-08,48.904
2021-09-09,51.8381
2021-09-10,49.1967
2021-09-11,49.1967
2021-09-12,49.1967
2021-09-13,49.7787
2021-09-14,47.7873
2021-09-15,48.741
2021-09-16,49.6915
2021-09-17,48.4214
2021-09-18,48.4214
2021-09-19,48.4214
2021-09-20,48.523
2021-09-21,49.2059
2021-09-22,51.6779
2021-09-23,55.4858
2021-09-24,56.6524
2021-09-25,56.6524
2021-09-26,56.6524
2021-09-27,58.5732
2021-09-28,56.4674
2021-09-29,56.8519
2021-09-30,52.723
2021-10-01,56.5839
2021-10-02,56.5839
2021-10-03,56.5839
2021-10-04,57.5122
2021-10-05,56.1057
2021-10-06,56.7017
2021-10-07,59.4135
2021-10-08,60.1183
2021-10-09,60.1183
2021-10-10,60.1183
2021-10-11,59.0358
2021-10-12,59.3448
2021-10-13,56.6476
2021-10-14,57.2895
2021-10-15,57.267
2021-10-16,57.267
2021-10-17,57.267
2021-10-18,55.2042
2021-10-19,55.2767
2021-10-20,51.972
2021-10-21,51.5733
2021-10-22,49.605
2021-10-23,49.605
2021-10-24,49.605
2021-10-25,48.3394
2021-10-26,46.377
2021-10-27,45.2114
2021-10-28,45.7123
2021-10-29,46.3123
2021-10-30,46.3123
2021-10-31,46.3123
2021-11-01,49.572
2021-11-02,48.0128
2021-11-03,47.5447
2021-11-04,48.293
2021-11-05,55.4632
2021-11-06,55.4632
2021-11-07,55.4632
2021-11-08,53.543
2021-11-09,51.871
2021-11-10,49.7862
2021-11-11,47.9264
2021-11-12,45.4869
2021-11-13,45.4869
2021-11-14,45.4869
2021-11-15,45.9473
2021-11-16,46.1611
2021-11-17,44.5743
2021-11-18,43.2827
2021-11-19,41.9729
2021-11-20,41.9729
2021-11-21,41.9729
2021-11-22,44.7061
2021-11-23,47.1523
2021-11-24,46.814
2021-11-25,46.814
2021-11-26,40.7632
2021-11-27,40.7632
2021-11-28,40.7632
2021-11-29,41.7796
2021-11-30,37.3255
2021-12-01,34.9243
2021-12-02,39.2542
2021-12-03,38.9997
2021-12-04,38.9997
2021-12-05,38.9997
2021-12-06,44.5914
2021-12-07,44.4933
2021-12-08,45.5208
2021-12-09,46.1783
2021-12-10,45.8687
2021-12-11,45.8687
2021-12-12,45.8687
2021-12-13,45.4121
2021-12-14,45.6821
2021-12-15,47.6899
2021-12-16,46.7368
2021-12-17,43.6732
2021-12-18,43.6732
2021-12-19,43.6732
2021-12-20,42.3141
2021-12-21,48.3716
2021-12-22,49.6717
2021-12-23,51.8891
2021-12-24,51.8891
2021-12-25,51.8891
2021-12-26,51.8891
2021-12-27,53.2179
2021-12-28,54.4438
2021-12-29,53.7601
2021-12-30,53.8548
2021-12-31,54.7334
2022-01-01,54.7334
2022-01-02,54.7334
2022-01-03,55.3728
2022-01-04,58.3117
2022-01-05,56.9448
2022-01-06,56.8225
2022-01-07,58.0496
2022-01-08,58.0496
2022-01-09,58.0496
2022-01-10,55.6672
2022-01-11,53.9156
2022-01-12,53.4412
2022-01-13,57.072
2022-01-14,55.8003
2022-01-15,55.8003
2022-01-16,55.8003
2022-01-17,55.8003
2022-01-18,54.0788
2022-01-19,51.744
2022-01-20,52.3325
2022-01-21,51.1557
2022-01-22,51.1557
2022-01-23,51.1557
2022-01-24,50.6991
2022-01-25,50.5048
2022-01-26,50.4848
2022-01-27,49.6704
2022-01-28,51.628
2022-01-29,51.628
2022-01-30,51.628
2022-01-31,52.6494
2022-02-01,55.1191
2022-02-02,56.078
2022-02-03,54.3554
2022-02-04,53.3078
2022-02-05,53.3078
2022-02-06,53.3078
2022-02-07,55.4976
2022-02-08,57.9925
2022-02-09,58.0781
2022-02-10,60.6497
2022-02-11,59.7447
2022-02-12,59.7447
2022-02-13,59.7447
2022-02-14,58.3331
2022-02-15,62.1021
2022-02-16,63.8507
2022-02-17,60.7377
2022-02-18,59.1216
2022-02-19,59.1216
2022-02-20,59.1216
2022-02-21,59.1216
2022-02-22,60.1866
2022-02-23,59.8361
2022-02-24,61.1924
2022-02-25,64.4603
2022-02-26,64.4603
2022-02-27,64.4603
2022-02-28,64.0946
2022-03-01,61.7974
2022-03-02,64.8434
2022-03-03,61.8777
2022-03-04,57.4135
2022-03-05,57.4135
2022-03-06,57.4135
2022-03-07,45.7906
2022-03-08,42.7601
2022-03-09,49.1139
2022-03-10,49.4011
2022-03-11,46.7223
2022-03-12,46.7223
2022-03-13,46.7223
2022-03-14,45.4706
2022-03-15,46.9006
2022-03-16,49.921
2022-03-17,49.5013
2022-03-18,51.4097
2022-03-19,51.4097
2022-03-20,51.4097
2022-03-21,50.7571
2022-03-22,51.2276
2022-03-23,50.2887
2022-03-24,51.768
2022-03-25,50.8851
2022-03-26,50.8851
2022-03-27,50.8851
2022-03-28,50.927
2022-03-29,53.8585
2022-03-30,53.6896
2022-03-31,52.3384
2022-04-01,53.3982
2022-04-02,53.3982
2022-04-03,53.3982
2022-04-04,54.0518
2022-04-05,53.4251
2022-04-06,54.2057
2022-04-07,55.1277
2022-04-08,57.7278
2022-04-09,57.7278
2022-04-10,57.7278
2022-04-11,56.1951
2022-04-12,55.9449
2022-04-13,58.7914
2022-04-14,58.0523
2022-04-15,58.0523
2022-04-16,58.0523
2022-04-17,58.0523
2022-04-18,57.3807
2022-04-19,60.273
2022-04-20,61.5069
2022-04-21,62.2826
2022-04-22,60.4324
2022-04-23,60.4324
2022-04-24,60.4324
2022-04-25,61.6121
2022-04-26,57.6581
2022-04-27,57.7521
2022-04-28,58.5671
2022-04-29,53.512
2022-04-30,53.512
2022-05-01,53.512
2022-05-02,52.9461
2022-05-03,53.8665
2022-05-04,54.5196
2022-05-05,50.2233
2022-05-06,48.4557
2022-05-07,48.4557
2022-05-08,48.4557
2022-05-09,46.3991
2022-05-10,53.627
2022-05-11,50.7902
2022-05-12,48.8426
2022-05-13,51.6469
2022-05-14,51.6469
2022-05-15,51.6469
2022-05-16,51.3858
2022-05-17,53.1652
2022-05-18,46.5156
2022-05-19,44.7059
2022-05-20,42.5021
2022-05-21,42.5021
2022-05-22,42.5021
2022-05-23,44.6655
2022-05-24,43.1226
2022-05-25,45.7802
2022-05-26,50.1702
2022-05-27,51.9539
2022-05-28,51.9539
2022-05-29,51.9539
2022-05-30,51.9539
2022-05-31,51.6043
2022-06-01,50.5144
2022-06-02,51.7279
2022-06-03,51.6422
2022-06-04,51.6422
2022-06-05,51.6422
2022-06-06,52.1924
2022-06-07,52.6548
2022-06-08,52.7154
2022-06-09,49.2314
2022-06-10,48.5109
2022-06-11,48.5109
2022-06-12,48.5109
2022-06-13,45.8877
2022-06-14,46.4621
2022-06-15,47.3431
2022-06-16,44.5691
2022-06-17,45.0389
2022-06-18,45.0389
2022-06-19,45.0389
2022-06-20,45.0389
2022-06-21,46.8739
2022-06-22,44.7686
2022-06-23,48.2083
2022-06-24,53.7863
2022-06-25,53.7863
2022-06-26,53.7863
2022-06-27,54.3549
2022-06-28,53.0179
2022-06-29,53.3009
2022-06-30,53.1676
2022-07-01,55.0396
2022-07-02,55.0396
2022-07-03,55.0396
2022-07-04,55.0396
2022-07-05,53.5006
2022-07-06,52.9806
2022-07-07,54.4626
2022-07-08,54.5829
2022-07-09,54.5829
2022-07-10,54.5829
2022-07-11,54.8177
2022-07-12,54.8812
2022-07-13,54.6904
2022-07-14,55.3198
2022-07-15,56.4905
2022-07-16,56.4905
2022-07-17,56.4905
2022-07-18,54.3639
2022-07-19,55.7349
2022-07-20,56.8889
2022-07-21,54.6688
2022-07-22,54.5679
2022-07-23,54.5679
2022-07-24,54.5679
2022-07-25,55.969
2022-07-26,53.1218
2022-07-27,53.3992
2022-07-28,54.7263
2022-07-29,50.8112
2022-07-30,50.8112
2022-07-31,50.8112
2022-08-01,52.4381
2022-08-02,51.4931
2022-08-03,52.9644
2022-08-04,52.7804
2022-08-05,52.7115
2022-08-06,52.7115
2022-08-07,52.7115
2022-08-08,53.4809
2022-08-09,46.4588
2022-08-10,45.5863
2022-08-11,46.4917
2022-08-12,50.4557
2022-08-13,50.4557
2022-08-14,50.4557
2022-08-15,51.0387
2022-08-16,52.7211
2022-08-17,51.5478
2022-08-18,52.6673
2022-08-19,53.2043
2022-08-20,53.2043
2022-08-21,53.2043
2022-08-22,50.2401
2022-08-23,50.8814
2022-08-24,52.0811
2022-08-25,52.6098
2022-08-26,48.1485
2022-08-27,48.1485
2022-08-28,48.1485
2022-08-29,47.3212
2022-08-30,46.5984
2022-08-31,46.0227
2022-09-01,45.457
2022-09-02,43.8448
2022-09-03,43.8448
2022-09-04,43.8448
2022-09-05,43.8448
2022-09-06,43.3248
2022-09-07,47.8406
2022-09-08,48.0832
2022-09-09,49.5565
2022-09-10,49.5565
2022-09-11,49.5565
2022-09-12,50.159
2022-09-13,44.5311
2022-09-14,42.7967
2022-09-15,43.254
2022-09-16,41.2483
2022-09-17,41.2483
2022-09-18,41.2483
2022-09-19,44.1636
2022-09-20,43.7983
2022-09-21,42.2948
2022-09-22,40.8574
2022-09-23,37.8018
2022-09-24,37.8018
2022-09-25,37.8018
2022-09-26,36.317
2022-09-27,35.6048
2022-09-28,37.1586
2022-09-29,34.6318
2022-09-30,33.8281
2022-10-01,33.8281
2022-10-02,33.8281
2022-10-03,36.5577
2022-10-04,41.795
2022-10-05,42.6367
2022-10-06,40.5138
2022-10-07,39.2586
2022-10-08,39.2586
2022-10-09,39.2586
2022-10-10,40.3386
2022-10-11,41.5027
2022-10-12,40.8162
2022-10-13,43.5559
2022-10-14,42.6012
2022-10-15,42.6012
2022-10-16,42.6012
2022-10-17,45.7042
2022-10-18,47.9507
2022-10-19,48.6472
2022-10-20,48.2759
2022-10-21,52.547
2022-10-22,52.547
2022-10-23,52.547
2022-10-24,54.5364
2022-10-25,55.8607
2022-10-26,57.1767
2022-10-27,57.4316
2022-10-28,60.1668
2022-10-29,60.1668
2022-10-30,60.1668
2022-10-31,60.8438
2022-11-01,56.6378
2022-11-02,52.5572
2022-11-03,52.2643
2022-11-04,53.6017
2022-11-05,53.6017
2022-11-06,53.6017
2022-11-07,54.8704
2022-11-08,55.1321
2022-11-09,54.3818
2022-11-10,56.1015
2022-11-11,56.407
2022-11-12,56.407
2022-11-13,56.407
2022-11-14,56.6377
2022-11-15,54.5472
2022-11-16,55.7677
2022-11-17,55.392
2022-11-18,56.7694
2022-11-19,56.7694
2022-11-20,56.7694
2022-11-21,57.0126
2022-11-22,58.4078
2022-11-23,58.1092
2022-11-24,58.1092
2022-11-25,58.6774
2022-11-26,58.6774
2022-11-27,58.6774
2022-11-28,57.5997
2022-11-29,55.8845
2022-11-30,58.0681
2022-12-01,57.1004
2022-12-02,55.651
2022-12-03,55.651
2022-12-04,55.651
2022-12-05,55.2424
2022-12-06,53.4756
2022-12-07,53.3336
2022-12-08,52.754
2022-12-09,49.4206
2022-12-10,49.4206
2022-12-11,49.4206
2022-12-12,51.1319
2022-12-13,49.9281
2022-12-14,49.2128
2022-12-15,42.6376
2022-12-16,43.4296
2022-12-17,43.4296
2022-12-18,43.4296
2022-12-19,42.2384
2022-12-20,43.0154
2022-12-21,41.247
2022-12-22,41.4218
2022-12-23,43.3192
2022-12-24,43.3192
2022-12-25,43.3192
2022-12-26,43.3192
2022-12-27,43.1199
2022-12-28,41.5067
2022-12-29,41.2623
2022-12-30,40.619
2022-12-31,40.619
2023-01-01,40.619
2023-01-02,40.619
2023-01-03,39.8606
2023-01-04,41.5538
2023-01-05,41.7517
2023-01-06,47.3754
2023-01-07,47.3754
2023-01-08,47.3754
2023-01-09,48.4102
2023-01-10,49.988
2023-01-11,51.2859
2023-01-12,50.5439
2023-01-13,50.7125
2023-01-14,50.7125
2023-01-15,50.7125
2023-01-16,50.7125
2023-01-17,49.7044
2023-01-18,44.5824
2023-01-19,43.9803
2023-01-20,45.9481
2023-01-21,45.9481
2023-01-22,45.9481
2023-01-23,49.0075
2023-01-24,46.8072
2023-01-25,48.9695
2023-01-26,47.4165
2023-01-27,46.5678
2023-01-28,46.5678
2023-01-29,46.5678
2023-01-30,47.0255
2023-01-31,45.7888
2023-02-01,46.8285
2023-02-02,45.2855
2023-02-03,44.4983
2023-02-04,44.4983
2023-02-05,44.4983
2023-02-06,44.957
2023-02-07,45.8104
2023-02-08,43.7264
2023-02-09,44.3309
2023-02-10,47.0759
2023-02-11,47.0759
2023-02-12,47.0759
2023-02-13,48.5976
2023-02-14,47.6171
2023-02-15,46.7497
2023-02-16,46.9746
2023-02-17,49.9842
2023-02-18,49.9842
2023-02-19,49.9842
2023-02-20,49.9842
2023-02-21,45.8584
2023-02-22,47.4181
2023-02-23,45.5269
2023-02-24,44.1029
2023-02-25,44.1029
2023-02-26,44.1029
2023-02-27,43.8467
2023-02-28,41.6704
2023-03-01,43.0168
2023-03-02,44.1956
2023-03-03,45.98
2023-03-04,45.98
2023-03-05,45.98
2023-03-06,46.2056
2023-03-07,44.6415
2023-03-08,43.0315
2023-03-09,41.9676
2023-03-10,39.7065
2023-03-11,39.7065
2023-03-12,39.7065
2023-03-13,41.6895
2023-03-14,43.8391
2023-03-15,44.6727
2023-03-16,43.667
2023-03-17,40.5944
2023-03-18,40.5944
2023-03-19,40.5944
2023-03-20,43.6197
