,HLIO US Equity
2020-04-28,46.1675
2020-04-29,49.4568
2020-04-30,48.8636
2020-05-01,47.227
2020-05-02,47.227
2020-05-03,47.227
2020-05-04,45.892
2020-05-05,48.2402
2020-05-06,47.3536
2020-05-07,46.9679
2020-05-08,48.4646
2020-05-09,48.4646
2020-05-10,48.4646
2020-05-11,47.0084
2020-05-12,46.633
2020-05-13,45.3731
2020-05-14,43.9617
2020-05-15,43.5583
2020-05-16,43.5583
2020-05-17,43.5583
2020-05-18,45.4983
2020-05-19,43.7857
2020-05-20,45.271
2020-05-21,46.5291
2020-05-22,46.67
2020-05-23,46.67
2020-05-24,46.67
2020-05-25,46.67
2020-05-26,49.0805
2020-05-27,50.5924
2020-05-28,50.1977
2020-05-29,51.2189
2020-05-30,51.2189
2020-05-31,51.2189
2020-06-01,50.855
2020-06-02,49.7834
2020-06-03,52.8774
2020-06-04,53.8189
2020-06-05,56.6964
2020-06-06,56.6964
2020-06-07,56.6964
2020-06-08,55.348
2020-06-09,55.2206
2020-06-10,54.245
2020-06-11,49.2899
2020-06-12,49.2774
2020-06-13,49.2774
2020-06-14,49.2774
2020-06-15,49.9961
2020-06-16,50.9631
2020-06-17,49.7788
2020-06-18,50.6153
2020-06-19,50.0039
2020-06-20,50.0039
2020-06-21,50.0039
2020-06-22,50.7177
2020-06-23,50.5858
2020-06-24,49.8265
2020-06-25,51.9058
2020-06-26,51.4245
2020-06-27,51.4245
2020-06-28,51.4245
2020-06-29,52.7548
2020-06-30,52.3312
2020-07-01,49.0042
2020-07-02,50.1939
2020-07-03,50.1939
2020-07-04,50.1939
2020-07-05,50.1939
2020-07-06,50.9322
2020-07-07,49.0066
2020-07-08,47.88
2020-07-09,46.8561
2020-07-10,47.7569
2020-07-11,47.7569
2020-07-12,47.7569
2020-07-13,47.9978
2020-07-14,49.6613
2020-07-15,51.7833
2020-07-16,50.8381
2020-07-17,52.0079
2020-07-18,52.0079
2020-07-19,52.0079
2020-07-20,51.3316
2020-07-21,52.1281
2020-07-22,51.4242
2020-07-23,52.7275
2020-07-24,51.732
2020-07-25,51.732
2020-07-26,51.732
2020-07-27,53.7639
2020-07-28,51.4836
2020-07-29,54.3769
2020-07-30,54.0859
2020-07-31,53.3185
2020-08-01,53.3185
2020-08-02,53.3185
2020-08-03,54.0619
2020-08-04,56.2574
2020-08-05,58.6307
2020-08-06,58.8434
2020-08-07,60.3211
2020-08-08,60.3211
2020-08-09,60.3211
2020-08-10,61.4462
2020-08-11,62.0249
2020-08-12,62.0008
2020-08-13,60.1654
2020-08-14,60.0927
2020-08-15,60.0927
2020-08-16,60.0927
2020-08-17,59.0358
2020-08-18,58.8615
2020-08-19,57.7525
2020-08-20,56.3546
2020-08-21,55.2672
2020-08-22,55.2672
2020-08-23,55.2672
2020-08-24,56.4717
2020-08-25,55.8848
2020-08-26,55.9054
2020-08-27,55.583
2020-08-28,56.807
2020-08-29,56.807
2020-08-30,56.807
2020-08-31,55.7749
2020-09-01,58.5934
2020-09-02,59.0567
2020-09-03,54.7321
2020-09-04,54.6004
2020-09-05,54.6004
2020-09-06,54.6004
2020-09-07,54.6004
2020-09-08,51.912
2020-09-09,52.3323
2020-09-10,50.4083
2020-09-11,50.532
2020-09-12,50.532
2020-09-13,50.532
2020-09-14,52.3291
2020-09-15,50.1106
2020-09-16,49.43
2020-09-17,48.7451
2020-09-18,48.0311
2020-09-19,48.0311
2020-09-20,48.0311
2020-09-21,42.3277
2020-09-22,43.4438
2020-09-23,43.163
2020-09-24,43.0743
2020-09-25,42.3767
2020-09-26,42.3767
2020-09-27,42.3767
2020-09-28,45.2189
2020-09-29,45.1948
2020-09-30,43.9393
2020-10-01,45.6514
2020-10-02,47.0632
2020-10-03,47.0632
2020-10-04,47.0632
2020-10-05,50.5773
2020-10-06,51.106
2020-10-07,52.1907
2020-10-08,52.9803
2020-10-09,53.8735
2020-10-10,53.8735
2020-10-11,53.8735
2020-10-12,58.8659
2020-10-13,57.9391
2020-10-14,55.6144
2020-10-15,59.1589
2020-10-16,58.6772
2020-10-17,58.6772
2020-10-18,58.6772
2020-10-19,57.9752
2020-10-20,60.364
2020-10-21,62.1903
2020-10-22,62.4819
2020-10-23,61.8243
2020-10-24,61.8243
2020-10-25,61.8243
2020-10-26,60.7983
2020-10-27,59.5451
2020-10-28,53.7268
2020-10-29,54.4661
2020-10-30,54.5388
2020-10-31,54.5388
2020-11-01,54.5388
2020-11-02,58.4511
2020-11-03,60.8942
2020-11-04,56.0369
2020-11-05,59.2062
2020-11-06,58.1292
2020-11-07,58.1292
2020-11-08,58.1292
2020-11-09,63.9177
2020-11-10,67.0417
2020-11-11,67.0808
2020-11-12,64.5182
2020-11-13,63.2807
2020-11-14,63.2807
2020-11-15,63.2807
2020-11-16,65.2895
2020-11-17,64.6363
2020-11-18,62.0174
2020-11-19,62.827
2020-11-20,60.9137
2020-11-21,60.9137
2020-11-22,60.9137
2020-11-23,62.5768
2020-11-24,65.7088
2020-11-25,63.3271
2020-11-26,63.3271
2020-11-27,61.1998
2020-11-28,61.1998
2020-11-29,61.1998
2020-11-30,59.7988
2020-12-01,59.4702
2020-12-02,59.4702
2020-12-03,59.7407
2020-12-04,60.724
2020-12-05,60.724
2020-12-06,60.724
2020-12-07,60.044
2020-12-08,61.9594
2020-12-09,64.0125
2020-12-10,63.0112
2020-12-11,64.427
2020-12-12,64.427
2020-12-13,64.427
2020-12-14,62.6815
2020-12-15,65.6176
2020-12-16,62.8375
2020-12-17,63.0665
2020-12-18,63.5622
2020-12-19,63.5622
2020-12-20,63.5622
2020-12-21,61.8711
2020-12-22,60.0861
2020-12-23,60.5364
2020-12-24,61.4873
2020-12-25,61.4873
2020-12-26,61.4873
2020-12-27,61.4873
2020-12-28,61.5047
2020-12-29,59.85
2020-12-30,61.1157
2020-12-31,61.8725
2021-01-01,61.8725
2021-01-02,61.8725
2021-01-03,61.8725
2021-01-04,58.2896
2021-01-05,61.2628
2021-01-06,66.9537
2021-01-07,68.0932
2021-01-08,66.0767
2021-01-09,66.0767
2021-01-10,66.0767
2021-01-11,67.199
2021-01-12,68.6225
2021-01-13,64.6027
2021-01-14,66.1602
2021-01-15,62.9829
2021-01-16,62.9829
2021-01-17,62.9829
2021-01-18,62.9829
2021-01-19,62.2849
2021-01-20,62.5993
2021-01-21,61.9918
2021-01-22,63.4874
2021-01-23,63.4874
2021-01-24,63.4874
2021-01-25,60.356
2021-01-26,59.8859
2021-01-27,54.7066
2021-01-28,55.3525
2021-01-29,54.3399
2021-01-30,54.3399
2021-01-31,54.3399
2021-02-01,56.5008
2021-02-02,58.4696
2021-02-03,59.02
2021-02-04,62.4206
2021-02-05,63.1061
2021-02-06,63.1061
2021-02-07,63.1061
2021-02-08,65.4531
2021-02-09,65.4531
2021-02-10,64.1907
2021-02-11,61.5006
2021-02-12,61.8918
2021-02-13,61.8918
2021-02-14,61.8918
2021-02-15,61.8918
2021-02-16,62.1278
2021-02-17,63.0595
2021-02-18,63.1785
2021-02-19,65.3439
2021-02-20,65.3439
2021-02-21,65.3439
2021-02-22,67.0923
2021-02-23,68.4015
2021-02-24,70.3162
2021-02-25,66.8213
2021-02-26,66.3448
2021-02-27,66.3448
2021-02-28,66.3448
2021-03-01,68.938
2021-03-02,70.3767
2021-03-03,70.8878
2021-03-04,68.0051
2021-03-05,70.1117
2021-03-06,70.1117
2021-03-07,70.1117
2021-03-08,73.4535
2021-03-09,73.1419
2021-03-10,70.2265
2021-03-11,71.1829
2021-03-12,72.1188
2021-03-13,72.1188
2021-03-14,72.1188
2021-03-15,68.5491
2021-03-16,67.4572
2021-03-17,68.8705
2021-03-18,69.1985
2021-03-19,69.4997
2021-03-20,69.4997
2021-03-21,69.4997
2021-03-22,63.435
2021-03-23,59.2753
2021-03-24,59.1623
2021-03-25,61.4204
2021-03-26,63.9136
2021-03-27,63.9136
2021-03-28,63.9136
2021-03-29,60.3128
2021-03-30,62.6271
2021-03-31,61.8227
2021-04-01,62.0522
2021-04-02,62.0522
2021-04-03,62.0522
2021-04-04,62.0522
2021-04-05,61.8024
2021-04-06,59.8099
2021-04-07,54.6088
2021-04-08,55.6564
2021-04-09,55.9397
2021-04-10,55.9397
2021-04-11,55.9397
2021-04-12,56.1604
2021-04-13,53.9921
2021-04-14,55.2742
2021-04-15,56.9477
2021-04-16,56.4019
2021-04-17,56.4019
2021-04-18,56.4019
2021-04-19,56.1976
2021-04-20,54.4002
2021-04-21,56.9965
2021-04-22,55.5906
2021-04-23,58.0552
2021-04-24,58.0552
2021-04-25,58.0552
2021-04-26,58.5448
2021-04-27,59.2151
2021-04-28,58.4371
2021-04-29,58.2746
2021-04-30,57.6118
2021-05-01,57.6118
2021-05-02,57.6118
2021-05-03,58.437
2021-05-04,59.6119
2021-05-05,60.5294
2021-05-06,61.2202
2021-05-07,63.0154
2021-05-08,63.0154
2021-05-09,63.0154
2021-05-10,60.6193
2021-05-11,61.8739
2021-05-12,58.4843
2021-05-13,63.0427
2021-05-14,64.3792
2021-05-15,64.3792
2021-05-16,64.3792
2021-05-17,61.4931
2021-05-18,56.7801
2021-05-19,54.6403
2021-05-20,49.4996
2021-05-21,50.8393
2021-05-22,50.8393
2021-05-23,50.8393
2021-05-24,51.3963
2021-05-25,49.7691
2021-05-26,50.6983
2021-05-27,52.1105
2021-05-28,50.3794
2021-05-29,50.3794
2021-05-30,50.3794
2021-05-31,50.3794
2021-06-01,52.0426
2021-06-02,52.6545
2021-06-03,54.3022
2021-06-04,53.4432
2021-06-05,53.4432
2021-06-06,53.4432
2021-06-07,54.3545
2021-06-08,55.3764
2021-06-09,52.9588
2021-06-10,51.0106
2021-06-11,52.0887
2021-06-12,52.0887
2021-06-13,52.0887
2021-06-14,50.9794
2021-06-15,54.0915
2021-06-16,55.7761
2021-06-17,52.1258
2021-06-18,53.0322
2021-06-19,53.0322
2021-06-20,53.0322
2021-06-21,56.7918
2021-06-22,56.8446
2021-06-23,55.996
2021-06-24,57.7886
2021-06-25,55.3669
2021-06-26,55.3669
2021-06-27,55.3669
2021-06-28,57.7088
2021-06-29,58.8076
2021-06-30,58.0636
2021-07-01,58.3828
2021-07-02,57.1821
2021-07-03,57.1821
2021-07-04,57.1821
2021-07-05,57.1821
2021-07-06,56.4133
2021-07-07,58.4971
2021-07-08,56.0796
2021-07-09,58.1067
2021-07-10,58.1067
2021-07-11,58.1067
2021-07-12,59.0311
2021-07-13,56.3112
2021-07-14,55.3002
2021-07-15,54.4514
2021-07-16,52.33
2021-07-17,52.33
2021-07-18,52.33
2021-07-19,48.7904
2021-07-20,52.456
2021-07-21,54.8976
2021-07-22,53.7971
2021-07-23,56.4016
2021-07-24,56.4016
2021-07-25,56.4016
2021-07-26,55.4796
2021-07-27,56.1537
2021-07-28,56.2222
2021-07-29,59.2174
2021-07-30,58.416
2021-07-31,58.416
2021-08-01,58.416
2021-08-02,57.2145
2021-08-03,57.7592
2021-08-04,57.7731
2021-08-05,59.1232
2021-08-06,59.5371
2021-08-07,59.5371
2021-08-08,59.5371
2021-08-09,55.888
2021-08-10,62.4457
2021-08-11,62.334
2021-08-12,59.7897
2021-08-13,59.8143
2021-08-14,59.8143
2021-08-15,59.8143
2021-08-16,59.701
2021-08-17,56.6131
2021-08-18,54.2325
2021-08-19,51.3932
2021-08-20,51.529
2021-08-21,51.529
2021-08-22,51.529
2021-08-23,53.0516
2021-08-24,53.3667
2021-08-25,53.8246
2021-08-26,50.7809
2021-08-27,53.6746
2021-08-28,53.6746
2021-08-29,53.6746
2021-08-30,55.1887
2021-08-31,55.1
2021-09-01,57.7422
2021-09-02,56.5699
2021-09-03,58.9796
2021-09-04,58.9796
2021-09-05,58.9796
2021-09-06,58.9796
2021-09-07,57.1116
2021-09-08,58.5881
2021-09-09,58.9307
2021-09-10,58.4497
2021-09-11,58.4497
2021-09-12,58.4497
2021-09-13,59.3423
2021-09-14,58.2471
2021-09-15,59.9435
2021-09-16,56.6823
2021-09-17,59.392
2021-09-18,59.392
2021-09-19,59.392
2021-09-20,54.9724
2021-09-21,56.6282
2021-09-22,57.7352
2021-09-23,60.2233
2021-09-24,60.6091
2021-09-25,60.6091
2021-09-26,60.6091
2021-09-27,62.6911
2021-09-28,57.5146
2021-09-29,54.936
2021-09-30,50.0092
2021-10-01,50.3593
2021-10-02,50.3593
2021-10-03,50.3593
2021-10-04,51.443
2021-10-05,55.7295
2021-10-06,53.8513
2021-10-07,56.9344
2021-10-08,57.4374
2021-10-09,57.4374
2021-10-10,57.4374
2021-10-11,54.0846
2021-10-12,51.0786
2021-10-13,49.603
2021-10-14,52.6585
2021-10-15,52.0739
2021-10-16,52.0739
2021-10-17,52.0739
2021-10-18,54.655
2021-10-19,55.8525
2021-10-20,56.8611
2021-10-21,58.0304
2021-10-22,57.7413
2021-10-23,57.7413
2021-10-24,57.7413
2021-10-25,58.1832
2021-10-26,58.2383
2021-10-27,56.1566
2021-10-28,59.2993
2021-10-29,58.1455
2021-10-30,58.1455
2021-10-31,58.1455
2021-11-01,56.4995
2021-11-02,56.4244
2021-11-03,56.3469
2021-11-04,57.5412
2021-11-05,60.331
2021-11-06,60.331
2021-11-07,60.331
2021-11-08,69.5776
2021-11-09,71.985
2021-11-10,73.3908
2021-11-11,72.2347
2021-11-12,68.6356
2021-11-13,68.6356
2021-11-14,68.6356
2021-11-15,68.9922
2021-11-16,70.1519
2021-11-17,70.7573
2021-11-18,72.6798
2021-11-19,66.5081
2021-11-20,66.5081
2021-11-21,66.5081
2021-11-22,65.3299
2021-11-23,65.6681
2021-11-24,64.3688
2021-11-25,64.3688
2021-11-26,57.7811
2021-11-27,57.7811
2021-11-28,57.7811
2021-11-29,58.0046
2021-11-30,55.1976
2021-12-01,53.7992
2021-12-02,53.747
2021-12-03,53.1499
2021-12-04,53.1499
2021-12-05,53.1499
2021-12-06,54.3035
2021-12-07,55.5821
2021-12-08,55.3516
2021-12-09,56.3626
2021-12-10,55.6743
2021-12-11,55.6743
2021-12-12,55.6743
2021-12-13,52.8512
2021-12-14,50.71
2021-12-15,52.7613
2021-12-16,50.0389
2021-12-17,49.6322
2021-12-18,49.6322
2021-12-19,49.6322
2021-12-20,47.8175
2021-12-21,50.5386
2021-12-22,54.125
2021-12-23,56.3909
2021-12-24,56.3909
2021-12-25,56.3909
2021-12-26,56.3909
2021-12-27,58.6673
2021-12-28,55.385
2021-12-29,58.0449
2021-12-30,56.6392
2021-12-31,56.9131
2022-01-01,56.9131
2022-01-02,56.9131
2022-01-03,54.4039
2022-01-04,53.1899
2022-01-05,50.6191
2022-01-06,51.2652
2022-01-07,49.4486
2022-01-08,49.4486
2022-01-09,49.4486
2022-01-10,48.3661
2022-01-11,47.4128
2022-01-12,45.4599
2022-01-13,46.0006
2022-01-14,41.2027
2022-01-15,41.2027
2022-01-16,41.2027
2022-01-17,41.2027
2022-01-18,39.3126
2022-01-19,37.2373
2022-01-20,35.3453
2022-01-21,34.9311
2022-01-22,34.9311
2022-01-23,34.9311
2022-01-24,38.4607
2022-01-25,35.6523
2022-01-26,35.0221
2022-01-27,33.2172
2022-01-28,37.2927
2022-01-29,37.2927
2022-01-30,37.2927
2022-01-31,37.0067
2022-02-01,37.471
2022-02-02,37.4819
2022-02-03,35.3587
2022-02-04,35.37
2022-02-05,35.37
2022-02-06,35.37
2022-02-07,39.0425
2022-02-08,41.3313
2022-02-09,42.1046
2022-02-10,40.83
2022-02-11,39.7218
2022-02-12,39.7218
2022-02-13,39.7218
2022-02-14,39.4858
2022-02-15,41.9408
2022-02-16,41.4352
2022-02-17,38.9409
2022-02-18,39.8143
2022-02-19,39.8143
2022-02-20,39.8143
2022-02-21,39.8143
2022-02-22,39.147
2022-02-23,38.4438
2022-02-24,39.6814
2022-02-25,41.8272
2022-02-26,41.8272
2022-02-27,41.8272
2022-02-28,43.9238
2022-03-01,39.8127
2022-03-02,41.9688
2022-03-03,41.8009
2022-03-04,40.5722
2022-03-05,40.5722
2022-03-06,40.5722
2022-03-07,39.9089
2022-03-08,38.6967
2022-03-09,40.2853
2022-03-10,39.1817
2022-03-11,39.1511
2022-03-12,39.1511
2022-03-13,39.1511
2022-03-14,42.1434
2022-03-15,41.6714
2022-03-16,43.5642
2022-03-17,45.5151
2022-03-18,46.5576
2022-03-19,46.5576
2022-03-20,46.5576
2022-03-21,45.8766
2022-03-22,50.8081
2022-03-23,48.4893
2022-03-24,49.4846
2022-03-25,46.6502
2022-03-26,46.6502
2022-03-27,46.6502
2022-03-28,45.6027
2022-03-29,48.9226
2022-03-30,48.2547
2022-03-31,50.3763
2022-04-01,48.9667
2022-04-02,48.9667
2022-04-03,48.9667
2022-04-04,47.5608
2022-04-05,46.531
2022-04-06,45.652
2022-04-07,46.1779
2022-04-08,45.8873
2022-04-09,45.8873
2022-04-10,45.8873
2022-04-11,45.1385
2022-04-12,44.5482
2022-04-13,46.3621
2022-04-14,45.3425
2022-04-15,45.3425
2022-04-16,45.3425
2022-04-17,45.3425
2022-04-18,43.7202
2022-04-19,46.1863
2022-04-20,45.9659
2022-04-21,44.9473
2022-04-22,43.5535
2022-04-23,43.5535
2022-04-24,43.5535
2022-04-25,44.3012
2022-04-26,40.5443
2022-04-27,40.3403
2022-04-28,40.8357
2022-04-29,39.3555
2022-04-30,39.3555
2022-05-01,39.3555
2022-05-02,42.3321
2022-05-03,42.2456
2022-05-04,45.8121
2022-05-05,42.7859
2022-05-06,42.4677
2022-05-07,42.4677
2022-05-08,42.4677
2022-05-09,41.1002
2022-05-10,39.7143
2022-05-11,39.252
2022-05-12,41.9283
2022-05-13,42.4424
2022-05-14,42.4424
2022-05-15,42.4424
2022-05-16,41.9207
2022-05-17,44.1067
2022-05-18,41.2308
2022-05-19,40.8253
2022-05-20,40.6618
2022-05-21,40.6618
2022-05-22,40.6618
2022-05-23,40.878
2022-05-24,40.0922
2022-05-25,41.2309
2022-05-26,43.8321
2022-05-27,45.6263
2022-05-28,45.6263
2022-05-29,45.6263
2022-05-30,45.6263
2022-05-31,45.7652
2022-06-01,47.2704
2022-06-02,51.2851
2022-06-03,50.8203
2022-06-04,50.8203
2022-06-05,50.8203
2022-06-06,51.39
2022-06-07,51.5191
2022-06-08,51.1119
2022-06-09,49.4389
2022-06-10,47.9506
2022-06-11,47.9506
2022-06-12,47.9506
2022-06-13,45.4419
2022-06-14,44.4066
2022-06-15,45.3421
2022-06-16,38.7229
2022-06-17,40.0973
2022-06-18,40.0973
2022-06-19,40.0973
2022-06-20,40.0973
2022-06-21,39.2369
2022-06-22,39.4401
2022-06-23,40.7796
2022-06-24,45.5707
2022-06-25,45.5707
2022-06-26,45.5707
2022-06-27,45.4195
2022-06-28,44.642
2022-06-29,44.5107
2022-06-30,45.742
2022-07-01,44.0859
2022-07-02,44.0859
2022-07-03,44.0859
2022-07-04,44.0859
2022-07-05,42.69
2022-07-06,42.2874
2022-07-07,44.8203
2022-07-08,43.5956
2022-07-09,43.5956
2022-07-10,43.5956
2022-07-11,42.5627
2022-07-12,41.3002
2022-07-13,41.2167
2022-07-14,40.1022
2022-07-15,41.5783
2022-07-16,41.5783
2022-07-17,41.5783
2022-07-18,39.9418
2022-07-19,43.4549
2022-07-20,44.1278
2022-07-21,45.7566
2022-07-22,44.8106
2022-07-23,44.8106
2022-07-24,44.8106
2022-07-25,45.9177
2022-07-26,46.9527
2022-07-27,49.3559
2022-07-28,50.7915
2022-07-29,53.4078
2022-07-30,53.4078
2022-07-31,53.4078
2022-08-01,52.8906
2022-08-02,51.457
2022-08-03,52.3134
2022-08-04,54.6234
2022-08-05,54.3323
2022-08-06,54.3323
2022-08-07,54.3323
2022-08-08,55.3176
2022-08-09,42.5624
2022-08-10,48.9983
2022-08-11,49.7698
2022-08-12,53.5201
2022-08-13,53.5201
2022-08-14,53.5201
2022-08-15,53.6287
2022-08-16,52.4628
2022-08-17,49.4412
2022-08-18,49.8831
2022-08-19,48.4389
2022-08-20,48.4389
2022-08-21,48.4389
2022-08-22,44.9723
2022-08-23,44.4483
2022-08-24,43.5866
2022-08-25,44.6824
2022-08-26,41.2824
2022-08-27,41.2824
2022-08-28,41.2824
2022-08-29,39.9745
2022-08-30,38.7862
2022-08-31,37.4558
2022-09-01,37.2077
2022-09-02,36.8024
2022-09-03,36.8024
2022-09-04,36.8024
2022-09-05,36.8024
2022-09-06,38.5564
2022-09-07,40.11
2022-09-08,40.0287
2022-09-09,40.8047
2022-09-10,40.8047
2022-09-11,40.8047
2022-09-12,41.0571
2022-09-13,37.9878
2022-09-14,35.7959
2022-09-15,36.0099
2022-09-16,35.4828
2022-09-17,35.4828
2022-09-18,35.4828
2022-09-19,38.1744
2022-09-20,37.7694
2022-09-21,36.7216
2022-09-22,35.8317
2022-09-23,34.9555
2022-09-24,34.9555
2022-09-25,34.9555
2022-09-26,35.2104
2022-09-27,35.8423
2022-09-28,38.0304
2022-09-29,38.5406
2022-09-30,37.7596
2022-10-01,37.7596
2022-10-02,37.7596
2022-10-03,39.8549
2022-10-04,42.921
2022-10-05,42.8431
2022-10-06,42.5105
2022-10-07,39.7402
2022-10-08,39.7402
2022-10-09,39.7402
2022-10-10,39.815
2022-10-11,41.7773
2022-10-12,41.2211
2022-10-13,44.2032
2022-10-14,42.5456
2022-10-15,42.5456
2022-10-16,42.5456
2022-10-17,44.3994
2022-10-18,46.4117
2022-10-19,45.1687
2022-10-20,41.9394
2022-10-21,45.035
2022-10-22,45.035
2022-10-23,45.035
2022-10-24,45.3003
2022-10-25,47.2584
2022-10-26,48.5395
2022-10-27,49.4602
2022-10-28,51.4585
2022-10-29,51.4585
2022-10-30,51.4585
2022-10-31,51.2959
2022-11-01,51.6123
2022-11-02,49.8532
2022-11-03,48.4856
2022-11-04,51.5928
2022-11-05,51.5928
2022-11-06,51.5928
2022-11-07,42.9119
2022-11-08,42.9441
2022-11-09,43.4562
2022-11-10,48.6122
2022-11-11,48.0306
2022-11-12,48.0306
2022-11-13,48.0306
2022-11-14,48.3576
2022-11-15,49.1549
2022-11-16,47.8289
2022-11-17,50.0848
2022-11-18,54.171
2022-11-19,54.171
2022-11-20,54.171
2022-11-21,52.4656
2022-11-22,50.7406
2022-11-23,50.5384
2022-11-24,50.5384
2022-11-25,50.5384
2022-11-26,50.5384
2022-11-27,50.5384
2022-11-28,48.2455
2022-11-29,45.5978
2022-11-30,46.2617
2022-12-01,47.6465
2022-12-02,47.6624
2022-12-03,47.6624
2022-12-04,47.6624
2022-12-05,48.0853
2022-12-06,47.1011
2022-12-07,47.5623
2022-12-08,48.3898
2022-12-09,48.1442
2022-12-10,48.1442
2022-12-11,48.1442
2022-12-12,48.2709
2022-12-13,51.1641
2022-12-14,48.5764
2022-12-15,45.1502
2022-12-16,45.3324
2022-12-17,45.3324
2022-12-18,45.3324
2022-12-19,46.4183
2022-12-20,49.0111
2022-12-21,51.7569
2022-12-22,49.482
2022-12-23,50.3066
2022-12-24,50.3066
2022-12-25,50.3066
2022-12-26,50.3066
2022-12-27,49.6526
2022-12-28,47.257
2022-12-29,51.4899
2022-12-30,49.7851
2022-12-31,49.7851
2023-01-01,49.7851
2023-01-02,49.7851
2023-01-03,49.7369
2023-01-04,51.816
2023-01-05,51.816
2023-01-06,53.6759
2023-01-07,53.6759
2023-01-08,53.6759
2023-01-09,54.0678
2023-01-10,53.5987
2023-01-11,56.1341
2023-01-12,58.0347
2023-01-13,58.6241
2023-01-14,58.6241
2023-01-15,58.6241
2023-01-16,58.6241
2023-01-17,59.5277
2023-01-18,56.0316
2023-01-19,58.2199
2023-01-20,61.7153
2023-01-21,61.7153
2023-01-22,61.7153
2023-01-23,63.6884
2023-01-24,64.3708
2023-01-25,64.1008
2023-01-26,65.4168
2023-01-27,64.9201
2023-01-28,64.9201
2023-01-29,64.9201
2023-01-30,64.0236
2023-01-31,64.2973
2023-02-01,67.8403
2023-02-02,68.3051
2023-02-03,68.4125
2023-02-04,68.4125
2023-02-05,68.4125
2023-02-06,65.8738
2023-02-07,65.782
2023-02-08,61.8153
2023-02-09,59.7426
2023-02-10,61.0658
2023-02-11,61.0658
2023-02-12,61.0658
2023-02-13,61.4175
2023-02-14,60.3334
2023-02-15,62.9324
2023-02-16,58.7047
2023-02-17,61.681
2023-02-18,61.681
2023-02-19,61.681
2023-02-20,61.681
2023-02-21,55.6238
2023-02-22,56.343
2023-02-23,56.7326
2023-02-24,56.5526
2023-02-25,56.5526
2023-02-26,56.5526
2023-02-27,58.0534
2023-02-28,58.9286
2023-03-01,61.8075
2023-03-02,62.4787
2023-03-03,64.5175
2023-03-04,64.5175
2023-03-05,64.5175
2023-03-06,61.9784
2023-03-07,61.5124
2023-03-08,59.1916
2023-03-09,57.2704
2023-03-10,53.6989
2023-03-11,53.6989
2023-03-12,53.6989
2023-03-13,52.8385
2023-03-14,55.9029
2023-03-15,52.8707
2023-03-16,54.103
2023-03-17,50.4536
2023-03-18,50.4536
2023-03-19,50.4536
2023-03-20,50.4241
