,TRGP US Equity
2020-05-30,54.2719
2020-05-31,54.2719
2020-06-01,55.0954
2020-06-02,57.2457
2020-06-03,59.2993
2020-06-04,61.785
2020-06-05,64.1447
2020-06-06,64.1447
2020-06-07,64.1447
2020-06-08,67.8912
2020-06-09,63.1109
2020-06-10,60.123
2020-06-11,53.36
2020-06-12,53.5195
2020-06-13,53.5195
2020-06-14,53.5195
2020-06-15,57.0601
2020-06-16,58.2874
2020-06-17,55.2992
2020-06-18,56.0036
2020-06-19,53.9691
2020-06-20,53.9691
2020-06-21,53.9691
2020-06-22,54.3554
2020-06-23,53.758
2020-06-24,51.1758
2020-06-25,51.883
2020-06-26,49.4822
2020-06-27,49.4822
2020-06-28,49.4822
2020-06-29,50.527
2020-06-30,52.7026
2020-07-01,51.1163
2020-07-02,50.9002
2020-07-03,50.9002
2020-07-04,50.9002
2020-07-05,50.9002
2020-07-06,50.9895
2020-07-07,50.5142
2020-07-08,49.7089
2020-07-09,47.5077
2020-07-10,48.6831
2020-07-11,48.6831
2020-07-12,48.6831
2020-07-13,47.2726
2020-07-14,48.7873
2020-07-15,51.149
2020-07-16,51.2443
2020-07-17,50.1114
2020-07-18,50.1114
2020-07-19,50.1114
2020-07-20,49.5248
2020-07-21,52.2747
2020-07-22,51.2287
2020-07-23,51.0174
2020-07-24,50.4366
2020-07-25,50.4366
2020-07-26,50.4366
2020-07-27,49.0459
2020-07-28,48.5558
2020-07-29,51.2506
2020-07-30,50.4683
2020-07-31,49.5737
2020-08-01,49.5737
2020-08-02,49.5737
2020-08-03,50.7257
2020-08-04,52.7826
2020-08-05,53.6972
2020-08-06,51.7673
2020-08-07,52.3212
2020-08-08,52.3212
2020-08-09,52.3212
2020-08-10,54.1306
2020-08-11,52.0858
2020-08-12,52.9932
2020-08-13,51.0421
2020-08-14,52.73
2020-08-15,52.73
2020-08-16,52.73
2020-08-17,51.8182
2020-08-18,49.1116
2020-08-19,48.8799
2020-08-20,49.374
2020-08-21,48.9822
2020-08-22,48.9822
2020-08-23,48.9822
2020-08-24,48.7322
2020-08-25,47.7488
2020-08-26,45.7646
2020-08-27,46.809
2020-08-28,47.6546
2020-08-29,47.6546
2020-08-30,47.6546
2020-08-31,45.7487
2020-09-01,45.6493
2020-09-02,45.7103
2020-09-03,44.3456
2020-09-04,44.0376
2020-09-05,44.0376
2020-09-06,44.0376
2020-09-07,44.0376
2020-09-08,41.8338
2020-09-09,41.7356
2020-09-10,40.4582
2020-09-11,39.9955
2020-09-12,39.9955
2020-09-13,39.9955
2020-09-14,41.8775
2020-09-15,41.3613
2020-09-16,45.2691
2020-09-17,44.8549
2020-09-18,43.114
2020-09-19,43.114
2020-09-20,43.114
2020-09-21,41.3749
2020-09-22,41.1188
2020-09-23,39.6465
2020-09-24,39.5203
2020-09-25,40.3065
2020-09-26,40.3065
2020-09-27,40.3065
2020-09-28,42.2106
2020-09-29,42.1255
2020-09-30,40.4656
2020-10-01,39.2455
2020-10-02,42.1716
2020-10-03,42.1716
2020-10-04,42.1716
2020-10-05,47.6717
2020-10-06,46.7752
2020-10-07,48.8325
2020-10-08,51.7278
2020-10-09,50.6752
2020-10-10,50.6752
2020-10-11,50.6752
2020-10-12,50.7694
2020-10-13,51.0275
2020-10-14,52.4769
2020-10-15,52.2635
2020-10-16,49.7525
2020-10-17,49.7525
2020-10-18,49.7525
2020-10-19,47.9965
2020-10-20,50.5514
2020-10-21,49.6101
2020-10-22,51.8937
2020-10-23,51.648
2020-10-24,51.648
2020-10-25,51.648
2020-10-26,48.114
2020-10-27,49.1089
2020-10-28,47.204
2020-10-29,48.4392
2020-10-30,48.5814
2020-10-31,48.5814
2020-11-01,48.5814
2020-11-02,48.6547
2020-11-03,50.5497
2020-11-04,51.0172
2020-11-05,54.5083
2020-11-06,51.5638
2020-11-07,51.5638
2020-11-08,51.5638
2020-11-09,59.1369
2020-11-10,60.76
2020-11-11,60.76
2020-11-12,59.774
2020-11-13,61.1535
2020-11-14,61.1535
2020-11-15,61.1535
2020-11-16,63.6175
2020-11-17,65.8978
2020-11-18,65.9596
2020-11-19,67.112
2020-11-20,66.4472
2020-11-21,66.4472
2020-11-22,66.4472
2020-11-23,69.707
2020-11-24,70.4839
2020-11-25,69.5611
2020-11-26,69.5611
2020-11-27,67.5646
2020-11-28,67.5646
2020-11-29,67.5646
2020-11-30,63.6287
2020-12-01,63.8682
2020-12-02,65.0793
2020-12-03,66.5894
2020-12-04,69.6068
2020-12-05,69.6068
2020-12-06,69.6068
2020-12-07,66.537
2020-12-08,67.5547
2020-12-09,66.5272
2020-12-10,70.1148
2020-12-11,70.4173
2020-12-12,70.4173
2020-12-13,70.4173
2020-12-14,67.408
2020-12-15,68.6732
2020-12-16,68.8423
2020-12-17,66.8636
2020-12-18,63.9916
2020-12-19,63.9916
2020-12-20,63.9916
2020-12-21,64.2497
2020-12-22,62.7463
2020-12-23,63.1499
2020-12-24,62.052
2020-12-25,62.052
2020-12-26,62.052
2020-12-27,62.052
2020-12-28,59.1446
2020-12-29,60.0652
2020-12-30,60.2079
2020-12-31,60.6923
2021-01-01,60.6923
2021-01-02,60.6923
2021-01-03,60.6923
2021-01-04,59.8631
2021-01-05,63.6464
2021-01-06,65.2566
2021-01-07,68.8192
2021-01-08,64.3071
2021-01-09,64.3071
2021-01-10,64.3071
2021-01-11,64.3262
2021-01-12,67.5513
2021-01-13,66.4465
2021-01-14,67.1074
2021-01-15,63.563
2021-01-16,63.563
2021-01-17,63.563
2021-01-18,63.563
2021-01-19,63.6585
2021-01-20,62.6065
2021-01-21,59.3344
2021-01-22,59.3344
2021-01-23,59.3344
2021-01-24,59.3344
2021-01-25,56.7931
2021-01-26,55.6225
2021-01-27,53.8109
2021-01-28,56.4058
2021-01-29,54.6614
2021-01-30,54.6614
2021-01-31,54.6614
2021-02-01,56.184
2021-02-02,58.9249
2021-02-03,60.6505
2021-02-04,59.9515
2021-02-05,60.8428
2021-02-06,60.8428
2021-02-07,60.8428
2021-02-08,62.9355
2021-02-09,59.882
2021-02-10,61.3914
2021-02-11,59.4223
2021-02-12,60.0949
2021-02-13,60.0949
2021-02-14,60.0949
2021-02-15,60.0949
2021-02-16,60.7262
2021-02-17,60.561
2021-02-18,56.021
2021-02-19,56.9711
2021-02-20,56.9711
2021-02-21,56.9711
2021-02-22,57.9117
2021-02-23,60.0072
2021-02-24,62.5074
2021-02-25,60.4417
2021-02-26,57.5079
2021-02-27,57.5079
2021-02-28,57.5079
2021-03-01,59.8562
2021-03-02,60.0783
2021-03-03,60.3056
2021-03-04,62.5511
2021-03-05,64.6737
2021-03-06,64.6737
2021-03-07,64.6737
2021-03-08,63.9241
2021-03-09,60.968
2021-03-10,62.8957
2021-03-11,62.9706
2021-03-12,63.5979
2021-03-13,63.5979
2021-03-14,63.5979
2021-03-15,61.0371
2021-03-16,57.8641
2021-03-17,58.7179
2021-03-18,55.9331
2021-03-19,56.0693
2021-03-20,56.0693
2021-03-21,56.0693
2021-03-22,54.7854
2021-03-23,51.2277
2021-03-24,52.4895
2021-03-25,53.9866
2021-03-26,55.3938
2021-03-27,55.3938
2021-03-28,55.3938
2021-03-29,53.2056
2021-03-30,53.4495
2021-03-31,53.3919
2021-04-01,54.2834
2021-04-02,54.2834
2021-04-03,54.2834
2021-04-04,54.2834
2021-04-05,51.8785
2021-04-06,51.5329
2021-04-07,54.3141
2021-04-08,52.2371
2021-04-09,50.904
2021-04-10,50.904
2021-04-11,50.904
2021-04-12,51.5571
2021-04-13,52.5367
2021-04-14,55.6307
2021-04-15,56.8433
2021-04-16,56.9407
2021-04-17,56.9407
2021-04-18,56.9407
2021-04-19,55.6417
2021-04-20,53.284
2021-04-21,54.5588
2021-04-22,54.7186
2021-04-23,57.7178
2021-04-24,57.7178
2021-04-25,57.7178
2021-04-26,58.3279
2021-04-27,57.3688
2021-04-28,58.9162
2021-04-29,59.8192
2021-04-30,59.4176
2021-05-01,59.4176
2021-05-02,59.4176
2021-05-03,61.4848
2021-05-04,61.257
2021-05-05,63.4741
2021-05-06,65.0634
2021-05-07,67.2258
2021-05-08,67.2258
2021-05-09,67.2258
2021-05-10,65.2728
2021-05-11,64.5742
2021-05-12,65.0048
2021-05-13,63.9199
2021-05-14,66.1696
2021-05-15,66.1696
2021-05-16,66.1696
2021-05-17,67.2463
2021-05-18,65.1029
2021-05-19,63.5222
2021-05-20,64.6971
2021-05-21,64.3331
2021-05-22,64.3331
2021-05-23,64.3331
2021-05-24,64.5395
2021-05-25,59.1496
2021-05-26,60.6389
2021-05-27,62.702
2021-05-28,62.9304
2021-05-29,62.9304
2021-05-30,62.9304
2021-05-31,62.9304
2021-06-01,65.1803
2021-06-02,66.6384
2021-06-03,67.8355
2021-06-04,75.4077
2021-06-05,75.4077
2021-06-06,75.4077
2021-06-07,76.6229
2021-06-08,75.8688
2021-06-09,69.4082
2021-06-10,71.18
2021-06-11,71.6615
2021-06-12,71.6615
2021-06-13,71.6615
2021-06-14,71.8408
2021-06-15,72.6465
2021-06-16,74.1753
2021-06-17,63.6594
2021-06-18,60.7396
2021-06-19,60.7396
2021-06-20,60.7396
2021-06-21,63.015
2021-06-22,62.2346
2021-06-23,61.8877
2021-06-24,62.414
2021-06-25,61.6883
2021-06-26,61.6883
2021-06-27,61.6883
2021-06-28,58.5206
2021-06-29,58.1528
2021-06-30,59.1271
2021-07-01,59.7093
2021-07-02,59.7453
2021-07-03,59.7453
2021-07-04,59.7453
2021-07-05,59.7453
2021-07-06,57.5666
2021-07-07,55.4248
2021-07-08,55.7694
2021-07-09,59.0975
2021-07-10,59.0975
2021-07-11,59.0975
2021-07-12,58.104
2021-07-13,57.3949
2021-07-14,53.9629
2021-07-15,51.5033
2021-07-16,50.0426
2021-07-17,50.0426
2021-07-18,50.0426
2021-07-19,47.289
2021-07-20,50.4176
2021-07-21,53.1532
2021-07-22,53.1532
2021-07-23,52.4474
2021-07-24,52.4474
2021-07-25,52.4474
2021-07-26,54.4072
2021-07-27,51.2321
2021-07-28,52.8081
2021-07-29,53.1503
2021-07-30,51.2945
2021-07-31,51.2945
2021-08-01,51.2945
2021-08-02,50.0167
2021-08-03,51.2935
2021-08-04,49.7126
2021-08-05,51.8531
2021-08-06,52.8595
2021-08-07,52.8595
2021-08-08,52.8595
2021-08-09,52.2941
2021-08-10,55.8746
2021-08-11,55.3617
2021-08-12,55.6226
2021-08-13,54.6567
2021-08-14,54.6567
2021-08-15,54.6567
2021-08-16,52.3788
2021-08-17,52.8429
2021-08-18,50.9592
2021-08-19,47.8861
2021-08-20,49.599
2021-08-21,49.599
2021-08-22,49.599
2021-08-23,52.3091
2021-08-24,54.0682
2021-08-25,54.9883
2021-08-26,53.058
2021-08-27,56.2364
2021-08-28,56.2364
2021-08-29,56.2364
2021-08-30,53.9179
2021-08-31,53.3084
2021-09-01,52.9986
2021-09-02,55.5869
2021-09-03,55.5869
2021-09-04,55.5869
2021-09-05,55.5869
2021-09-06,55.5869
2021-09-07,53.9958
2021-09-08,53.693
2021-09-09,52.8247
2021-09-10,51.6307
2021-09-11,51.6307
2021-09-12,51.6307
2021-09-13,54.4626
2021-09-14,53.0739
2021-09-15,58.1989
2021-09-16,56.943
2021-09-17,54.0379
2021-09-18,54.0379
2021-09-19,54.0379
2021-09-20,51.9022
2021-09-21,53.1919
2021-09-22,55.7273
2021-09-23,58.3182
2021-09-24,58.2685
2021-09-25,58.2685
2021-09-26,58.2685
2021-09-27,61.7106
2021-09-28,61.3514
2021-09-29,61.6483
2021-09-30,60.8689
2021-10-01,63.4412
2021-10-02,63.4412
2021-10-03,63.4412
2021-10-04,65.4018
2021-10-05,65.6219
2021-10-06,64.6575
2021-10-07,65.3242
2021-10-08,65.9425
2021-10-09,65.9425
2021-10-10,65.9425
2021-10-11,66.4224
2021-10-12,67.5664
2021-10-13,68.2527
2021-10-14,69.6672
2021-10-15,70.3641
2021-10-16,70.3641
2021-10-17,70.3641
2021-10-18,71.2523
2021-10-19,70.7126
2021-10-20,71.5079
2021-10-21,67.9259
2021-10-22,68.699
2021-10-23,68.699
2021-10-24,68.699
2021-10-25,69.5622
2021-10-26,67.5682
2021-10-27,63.2834
2021-10-28,64.177
2021-10-29,62.4534
2021-10-30,62.4534
2021-10-31,62.4534
2021-11-01,64.4955
2021-11-02,63.7358
2021-11-03,61.8661
2021-11-04,63.6455
2021-11-05,64.8337
2021-11-06,64.8337
2021-11-07,64.8337
2021-11-08,66.6843
2021-11-09,64.8725
2021-11-10,58.1913
2021-11-11,58.9534
2021-11-12,56.3476
2021-11-13,56.3476
2021-11-14,56.3476
2021-11-15,58.0605
2021-11-16,56.9056
2021-11-17,56.7532
2021-11-18,56.5965
2021-11-19,53.9996
2021-11-20,53.9996
2021-11-21,53.9996
2021-11-22,54.5549
2021-11-23,58.0971
2021-11-24,60.1074
2021-11-25,60.1074
2021-11-26,54.6798
2021-11-27,54.6798
2021-11-28,54.6798
2021-11-29,53.5208
2021-11-30,48.6476
2021-12-01,47.1605
2021-12-02,50.3603
2021-12-03,48.0868
2021-12-04,48.0868
2021-12-05,48.0868
2021-12-06,50.0502
2021-12-07,52.145
2021-12-08,51.61
2021-12-09,49.7898
2021-12-10,49.8488
2021-12-11,49.8488
2021-12-12,49.8488
2021-12-13,46.9557
2021-12-14,46.4239
2021-12-15,47.5262
2021-12-16,46.5171
2021-12-17,45.3701
2021-12-18,45.3701
2021-12-19,45.3701
2021-12-20,43.9014
2021-12-21,47.3607
2021-12-22,48.0572
2021-12-23,47.9181
2021-12-24,47.9181
2021-12-25,47.9181
2021-12-26,47.9181
2021-12-27,51.5072
2021-12-28,51.0862
2021-12-29,50.2366
2021-12-30,49.3035
2021-12-31,50.8904
2022-01-01,50.8904
2022-01-02,50.8904
2022-01-03,52.9494
2022-01-04,55.1475
2022-01-05,54.4259
2022-01-06,57.2274
2022-01-07,57.8528
2022-01-08,57.8528
2022-01-09,57.8528
2022-01-10,54.686
2022-01-11,57.9388
2022-01-12,58.8896
2022-01-13,59.1244
2022-01-14,60.2483
2022-01-15,60.2483
2022-01-16,60.2483
2022-01-17,60.2483
2022-01-18,59.3662
2022-01-19,56.6218
2022-01-20,54.8648
2022-01-21,54.6077
2022-01-22,54.6077
2022-01-23,54.6077
2022-01-24,54.8267
2022-01-25,57.3608
2022-01-26,58.2668
2022-01-27,58.9662
2022-01-28,59.9945
2022-01-29,59.9945
2022-01-30,59.9945
2022-01-31,61.9833
2022-02-01,64.6386
2022-02-02,65.4407
2022-02-03,62.8261
2022-02-04,63.9975
2022-02-05,63.9975
2022-02-06,63.9975
2022-02-07,64.6973
2022-02-08,64.5243
2022-02-09,66.0129
2022-02-10,65.2084
2022-02-11,68.0845
2022-02-12,68.0845
2022-02-13,68.0845
2022-02-14,63.7884
2022-02-15,63.5156
2022-02-16,64.3668
2022-02-17,62.9049
2022-02-18,61.8705
2022-02-19,61.8705
2022-02-20,61.8705
2022-02-21,61.8705
2022-02-22,58.3813
2022-02-23,59.0249
2022-02-24,60.7473
2022-02-25,63.4615
2022-02-26,63.4615
2022-02-27,63.4615
2022-02-28,65.8868
2022-03-01,66.1435
2022-03-02,68.8885
2022-03-03,69.4166
2022-03-04,71.2441
2022-03-05,71.2441
2022-03-06,71.2441
2022-03-07,68.7016
2022-03-08,64.4895
2022-03-09,66.2321
2022-03-10,67.9227
2022-03-11,65.0254
2022-03-12,65.0254
2022-03-13,65.0254
2022-03-14,58.5947
2022-03-15,57.2659
2022-03-16,58.3467
2022-03-17,61.0807
2022-03-18,63.1609
2022-03-19,63.1609
2022-03-20,63.1609
2022-03-21,65.9021
2022-03-22,64.849
2022-03-23,66.0825
2022-03-24,66.7948
2022-03-25,69.6086
2022-03-26,69.6086
2022-03-27,69.6086
2022-03-28,67.577
2022-03-29,67.7206
2022-03-30,69.1447
2022-03-31,67.442
2022-04-01,69.3159
2022-04-02,69.3159
2022-04-03,69.3159
2022-04-04,68.552
2022-04-05,65.808
2022-04-06,66.5651
2022-04-07,65.4724
2022-04-08,66.9788
2022-04-09,66.9788
2022-04-10,66.9788
2022-04-11,63.8049
2022-04-12,65.1512
2022-04-13,66.2849
2022-04-14,66.9795
2022-04-15,66.9795
2022-04-16,66.9795
2022-04-17,66.9795
2022-04-18,67.1518
2022-04-19,67.4266
2022-04-20,69.1155
2022-04-21,64.7211
2022-04-22,59.877
2022-04-23,59.877
2022-04-24,59.877
2022-04-25,54.5541
2022-04-26,55.2052
2022-04-27,57.2731
2022-04-28,59.0535
2022-04-29,54.441
2022-04-30,54.441
2022-05-01,54.441
2022-05-02,55.5131
2022-05-03,58.0368
2022-05-04,59.8971
2022-05-05,54.8648
2022-05-06,55.7566
2022-05-07,55.7566
2022-05-08,55.7566
2022-05-09,46.1108
2022-05-10,46.632
2022-05-11,47.5713
2022-05-12,47.0594
2022-05-13,50.5867
2022-05-14,50.5867
2022-05-15,50.5867
2022-05-16,51.5601
2022-05-17,52.4833
2022-05-18,48.7446
2022-05-19,47.795
2022-05-20,48.4354
2022-05-21,48.4354
2022-05-22,48.4354
2022-05-23,48.2276
2022-05-24,47.8851
2022-05-25,49.8173
2022-05-26,50.5165
2022-05-27,52.6727
2022-05-28,52.6727
2022-05-29,52.6727
2022-05-30,52.6727
2022-05-31,51.621
2022-06-01,55.1527
2022-06-02,56.8719
2022-06-03,57.5721
2022-06-04,57.5721
2022-06-05,57.5721
2022-06-06,56.1917
2022-06-07,60.2283
2022-06-08,56.6973
2022-06-09,53.3854
2022-06-10,50.3754
2022-06-11,50.3754
2022-06-12,50.3754
2022-06-13,45.4894
2022-06-14,44.3496
2022-06-15,44.8414
2022-06-16,40.9416
2022-06-17,39.667
2022-06-18,39.667
2022-06-19,39.667
2022-06-20,39.667
2022-06-21,42.9076
2022-06-22,40.1765
2022-06-23,38.792
2022-06-24,38.7846
2022-06-25,38.7846
2022-06-26,38.7846
2022-06-27,41.7807
2022-06-28,43.6817
2022-06-29,42.1673
2022-06-30,41.389
2022-07-01,42.8843
2022-07-02,42.8843
2022-07-03,42.8843
2022-07-04,42.8843
2022-07-05,41.2159
2022-07-06,39.1461
2022-07-07,43.0537
2022-07-08,42.9731
2022-07-09,42.9731
2022-07-10,42.9731
2022-07-11,42.3252
2022-07-12,42.4615
2022-07-13,42.178
2022-07-14,41.3809
2022-07-15,42.6721
2022-07-16,42.6721
2022-07-17,42.6721
2022-07-18,44.6359
2022-07-19,47.0578
2022-07-20,47.6583
2022-07-21,47.1663
2022-07-22,46.15
2022-07-23,46.15
2022-07-24,46.15
2022-07-25,48.9545
2022-07-26,50.3362
2022-07-27,51.6367
2022-07-28,52.7844
2022-07-29,54.6005
2022-07-30,54.6005
2022-07-31,54.6005
2022-08-01,53.7618
2022-08-02,53.1983
2022-08-03,52.7506
2022-08-04,48.4616
2022-08-05,48.2178
2022-08-06,48.2178
2022-08-07,48.2178
2022-08-08,49.7396
2022-08-09,52.0187
2022-08-10,52.6189
2022-08-11,55.6476
2022-08-12,54.5589
2022-08-13,54.5589
2022-08-14,54.5589
2022-08-15,52.8669
2022-08-16,52.9335
2022-08-17,51.9338
2022-08-18,54.8903
2022-08-19,53.353
2022-08-20,53.353
2022-08-21,53.353
2022-08-22,52.0829
2022-08-23,54.1296
2022-08-24,55.7844
2022-08-25,56.763
2022-08-26,54.1389
2022-08-27,54.1389
2022-08-28,54.1389
2022-08-29,55.1098
2022-08-30,51.3488
2022-08-31,51.4967
2022-09-01,50.7721
2022-09-02,53.0649
2022-09-03,53.0649
2022-09-04,53.0649
2022-09-05,53.0649
2022-09-06,51.1122
2022-09-07,51.2658
2022-09-08,53.5426
2022-09-09,55.4327
2022-09-10,55.4327
2022-09-11,55.4327
2022-09-12,56.3513
2022-09-13,51.6634
2022-09-14,55.2319
2022-09-15,54.8611
2022-09-16,50.8473
2022-09-17,50.8473
2022-09-18,50.8473
2022-09-19,51.5145
2022-09-20,50.5528
2022-09-21,48.7266
2022-09-22,47.1694
2022-09-23,41.7109
2022-09-24,41.7109
2022-09-25,41.7109
2022-09-26,39.6539
2022-09-27,40.7792
2022-09-28,44.1739
2022-09-29,43.9046
2022-09-30,43.4841
2022-10-01,43.4841
2022-10-02,43.4841
2022-10-03,46.5251
2022-10-04,49.0905
2022-10-05,49.8814
2022-10-06,48.5868
2022-10-07,47.474
2022-10-08,47.474
2022-10-09,47.474
2022-10-10,47.0585
2022-10-11,49.8182
2022-10-12,48.7518
2022-10-13,52.4429
2022-10-14,48.9215
2022-10-15,48.9215
2022-10-16,48.9215
2022-10-17,50.0576
2022-10-18,51.1219
2022-10-19,51.1007
2022-10-20,49.6588
2022-10-21,51.7655
2022-10-22,51.7655
2022-10-23,51.7655
2022-10-24,50.1324
2022-10-25,50.6096
2022-10-26,51.2424
2022-10-27,51.8803
2022-10-28,51.418
2022-10-29,51.418
2022-10-30,51.418
2022-10-31,52.7688
2022-11-01,52.9143
2022-11-02,51.0375
2022-11-03,54.0604
2022-11-04,54.7904
2022-11-05,54.7904
2022-11-06,54.7904
2022-11-07,55.8261
2022-11-08,56.7248
2022-11-09,51.7528
2022-11-10,55.1878
2022-11-11,56.22
2022-11-12,56.22
2022-11-13,56.22
2022-11-14,55.3038
2022-11-15,57.5395
2022-11-16,54.9934
2022-11-17,53.5749
2022-11-18,54.9601
2022-11-19,54.9601
2022-11-20,54.9601
2022-11-21,52.9184
2022-11-22,56.2788
2022-11-23,55.5073
2022-11-24,55.5073
2022-11-25,55.4091
2022-11-26,55.4091
2022-11-27,55.4091
2022-11-28,54.1454
2022-11-29,55.6135
2022-11-30,56.2918
2022-12-01,56.8618
2022-12-02,57.1097
2022-12-03,57.1097
2022-12-04,57.1097
2022-12-05,52.9266
2022-12-06,50.1284
2022-12-07,48.8993
2022-12-08,48.5572
2022-12-09,48.9879
2022-12-10,48.9879
2022-12-11,48.9879
2022-12-12,51.1634
2022-12-13,53.791
2022-12-14,54.3712
2022-12-15,51.6378
2022-12-16,50.4119
2022-12-17,50.4119
2022-12-18,50.4119
2022-12-19,49.1452
2022-12-20,50.0516
2022-12-21,52.7588
2022-12-22,51.0537
2022-12-23,54.0268
2022-12-24,54.0268
2022-12-25,54.0268
2022-12-26,54.0268
2022-12-27,54.5974
2022-12-28,52.1467
2022-12-29,54.0071
2022-12-30,53.8278
2022-12-31,53.8278
2023-01-01,53.8278
2023-01-02,53.8278
2023-01-03,50.3096
2023-01-04,50.7536
2023-01-05,50.6304
2023-01-06,53.1806
2023-01-07,53.1806
2023-01-08,53.1806
2023-01-09,55.1889
2023-01-10,54.4848
2023-01-11,54.7776
2023-01-12,55.6404
2023-01-13,55.626
2023-01-14,55.626
2023-01-15,55.626
2023-01-16,55.626
2023-01-17,55.2402
2023-01-18,52.7374
2023-01-19,54.5339
2023-01-20,55.4875
2023-01-21,55.4875
2023-01-22,55.4875
2023-01-23,55.3962
2023-01-24,54.6063
2023-01-25,54.8933
2023-01-26,55.8644
2023-01-27,54.7118
2023-01-28,54.7118
2023-01-29,54.7118
2023-01-30,52.8342
2023-01-31,54.4781
2023-02-01,53.7554
2023-02-02,54.0278
2023-02-03,51.7696
2023-02-04,51.7696
2023-02-05,51.7696
2023-02-06,50.3605
2023-02-07,53.4439
2023-02-08,54.2534
2023-02-09,52.9339
2023-02-10,56.2372
2023-02-11,56.2372
2023-02-12,56.2372
2023-02-13,56.0483
2023-02-14,56.839
2023-02-15,55.5555
2023-02-16,54.8087
2023-02-17,51.1821
2023-02-18,51.1821
2023-02-19,51.1821
2023-02-20,51.1821
2023-02-21,50.1397
2023-02-22,53.557
2023-02-23,54.8406
2023-02-24,53.644
2023-02-25,53.644
2023-02-26,53.644
2023-02-27,52.8046
2023-02-28,50.8933
2023-03-01,54.1355
2023-03-02,55.4687
2023-03-03,58.0817
2023-03-04,58.0817
2023-03-05,58.0817
2023-03-06,56.7488
2023-03-07,54.3365
2023-03-08,53.3908
2023-03-09,51.3965
2023-03-10,48.9022
2023-03-11,48.9022
2023-03-12,48.9022
2023-03-13,46.9865
2023-03-14,47.2418
2023-03-15,41.7556
2023-03-16,42.6053
2023-03-17,41.1715
2023-03-18,41.1715
2023-03-19,41.1715
