,NUE US Equity
2020-11-07,53.2154
2020-11-08,53.2154
2020-11-09,57.2783
2020-11-10,58.8882
2020-11-11,56.7831
2020-11-12,54.299
2020-11-13,57.5787
2020-11-14,57.5787
2020-11-15,57.5787
2020-11-16,61.2804
2020-11-17,60.3721
2020-11-18,58.4572
2020-11-19,58.2741
2020-11-20,57.6926
2020-11-21,57.6926
2020-11-22,57.6926
2020-11-23,59.3702
2020-11-24,63.088
2020-11-25,59.7169
2020-11-26,59.7169
2020-11-27,60.1069
2020-11-28,60.1069
2020-11-29,60.1069
2020-11-30,57.3919
2020-12-01,59.1074
2020-12-02,59.3415
2020-12-03,58.7278
2020-12-04,60.9818
2020-12-05,60.9818
2020-12-06,60.9818
2020-12-07,59.9778
2020-12-08,60.8121
2020-12-09,60.5726
2020-12-10,61.5411
2020-12-11,60.4789
2020-12-12,60.4789
2020-12-13,60.4789
2020-12-14,58.308
2020-12-15,59.6976
2020-12-16,59.405
2020-12-17,57.1964
2020-12-18,54.0072
2020-12-19,54.0072
2020-12-20,54.0072
2020-12-21,54.3708
2020-12-22,52.2347
2020-12-23,51.2041
2020-12-24,50.9442
2020-12-25,50.9442
2020-12-26,50.9442
2020-12-27,50.9442
2020-12-28,50.274
2020-12-29,50.2118
2020-12-30,52.7772
2020-12-31,53.2695
2021-01-01,53.2695
2021-01-02,53.2695
2021-01-03,53.2695
2021-01-04,51.7515
2021-01-05,54.8078
2021-01-06,59.7904
2021-01-07,57.9313
2021-01-08,57.5522
2021-01-09,57.5522
2021-01-10,57.5522
2021-01-11,58.8311
2021-01-12,60.8641
2021-01-13,57.7118
2021-01-14,57.6452
2021-01-15,54.9949
2021-01-16,54.9949
2021-01-17,54.9949
2021-01-18,54.9949
2021-01-19,55.7086
2021-01-20,55.4424
2021-01-21,52.5417
2021-01-22,53.2219
2021-01-23,53.2219
2021-01-24,53.2219
2021-01-25,52.658
2021-01-26,49.0982
2021-01-27,46.3292
2021-01-28,44.5607
2021-01-29,41.9125
2021-01-30,41.9125
2021-01-31,41.9125
2021-02-01,42.5526
2021-02-02,45.6505
2021-02-03,48.0299
2021-02-04,48.7323
2021-02-05,50.5751
2021-02-06,50.5751
2021-02-07,50.5751
2021-02-08,51.9161
2021-02-09,53.6854
2021-02-10,54.1836
2021-02-11,53.9478
2021-02-12,56.5955
2021-02-13,56.5955
2021-02-14,56.5955
2021-02-15,56.5955
2021-02-16,58.2616
2021-02-17,57.4855
2021-02-18,56.3437
2021-02-19,58.9421
2021-02-20,58.9421
2021-02-21,58.9421
2021-02-22,61.7414
2021-02-23,63.1475
2021-02-24,65.9825
2021-02-25,62.4986
2021-02-26,58.9205
2021-02-27,58.9205
2021-02-28,58.9205
2021-03-01,61.2302
2021-03-02,61.6111
2021-03-03,62.2593
2021-03-04,58.3103
2021-03-05,61.6479
2021-03-06,61.6479
2021-03-07,61.6479
2021-03-08,65.5536
2021-03-09,64.5484
2021-03-10,66.229
2021-03-11,66.6077
2021-03-12,68.513
2021-03-13,68.513
2021-03-14,68.513
2021-03-15,67.9726
2021-03-16,66.7366
2021-03-17,68.0897
2021-03-18,68.2504
2021-03-19,69.1739
2021-03-20,69.1739
2021-03-21,69.1739
2021-03-22,65.3885
2021-03-23,61.3834
2021-03-24,63.5994
2021-03-25,66.9524
2021-03-26,72.0959
2021-03-27,72.0959
2021-03-28,72.0959
2021-03-29,71.1239
2021-03-30,72.5545
2021-03-31,72.3369
2021-04-01,71.6151
2021-04-02,71.6151
2021-04-03,71.6151
2021-04-04,71.6151
2021-04-05,72.0807
2021-04-06,70.8029
2021-04-07,70.7448
2021-04-08,70.327
2021-04-09,70.911
2021-04-10,70.911
2021-04-11,70.911
2021-04-12,71.1155
2021-04-13,66.5757
2021-04-14,67.3238
2021-04-15,67.0055
2021-04-16,67.5996
2021-04-17,67.5996
2021-04-18,67.5996
2021-04-19,67.474
2021-04-20,65.4798
2021-04-21,67.2605
2021-04-22,59.5679
2021-04-23,61.5055
2021-04-24,61.5055
2021-04-25,61.5055
2021-04-26,64.3212
2021-04-27,64.4087
2021-04-28,65.2799
2021-04-29,66.0808
2021-04-30,65.797
2021-05-01,65.797
2021-05-02,65.797
2021-05-03,68.9592
2021-05-04,72.0379
2021-05-05,74.1602
2021-05-06,75.8695
2021-05-07,77.5208
2021-05-08,77.5208
2021-05-09,77.5208
2021-05-10,78.7645
2021-05-11,79.085
2021-05-12,69.5237
2021-05-13,72.3051
2021-05-14,73.2045
2021-05-15,73.2045
2021-05-16,73.2045
2021-05-17,75.0704
2021-05-18,71.2319
2021-05-19,68.7563
2021-05-20,68.2504
2021-05-21,68.8433
2021-05-22,68.8433
2021-05-23,68.8433
2021-05-24,69.5665
2021-05-25,65.3442
2021-05-26,65.8623
2021-05-27,65.9937
2021-05-28,66.9739
2021-05-29,66.9739
2021-05-30,66.9739
2021-05-31,66.9739
2021-06-01,71.6295
2021-06-02,65.0264
2021-06-03,66.1787
2021-06-04,67.1181
2021-06-05,67.1181
2021-06-06,67.1181
2021-06-07,65.5647
2021-06-08,67.0314
2021-06-09,64.4203
2021-06-10,63.0808
2021-06-11,63.2551
2021-06-12,63.2551
2021-06-13,63.2551
2021-06-14,59.2464
2021-06-15,58.4659
2021-06-16,56.5351
2021-06-17,52.3025
2021-06-18,50.4449
2021-06-19,50.4449
2021-06-20,50.4449
2021-06-21,52.66
2021-06-22,52.5062
2021-06-23,52.7363
2021-06-24,54.2472
2021-06-25,53.1521
2021-06-26,53.1521
2021-06-27,53.1521
2021-06-28,51.7181
2021-06-29,51.6493
2021-06-30,52.7745
2021-07-01,53.3959
2021-07-02,53.265
2021-07-03,53.265
2021-07-04,53.265
2021-07-05,53.265
2021-07-06,49.4362
2021-07-07,52.2449
2021-07-08,50.4091
2021-07-09,53.365
2021-07-10,53.365
2021-07-11,53.365
2021-07-12,53.8488
2021-07-13,51.5422
2021-07-14,51.3388
2021-07-15,51.6439
2021-07-16,48.5152
2021-07-17,48.5152
2021-07-18,48.5152
2021-07-19,46.7803
2021-07-20,48.1983
2021-07-21,49.4963
2021-07-22,50.3817
2021-07-23,50.8323
2021-07-24,50.8323
2021-07-25,50.8323
2021-07-26,53.9249
2021-07-27,54.4605
2021-07-28,55.344
2021-07-29,58.64
2021-07-30,59.0797
2021-07-31,59.0797
2021-08-01,59.0797
2021-08-02,56.948
2021-08-03,60.4415
2021-08-04,58.5463
2021-08-05,55.1219
2021-08-06,57.258
2021-08-07,57.258
2021-08-08,57.258
2021-08-09,59.7162
2021-08-10,65.7726
2021-08-11,68.0005
2021-08-12,69.1342
2021-08-13,69.5461
2021-08-14,69.5461
2021-08-15,69.5461
2021-08-16,67.6482
2021-08-17,63.2017
2021-08-18,63.8283
2021-08-19,60.845
2021-08-20,59.9682
2021-08-21,59.9682
2021-08-22,59.9682
2021-08-23,61.8865
2021-08-24,63.6916
2021-08-25,60.8248
2021-08-26,59.232
2021-08-27,60.2465
2021-08-28,60.2465
2021-08-29,60.2465
2021-08-30,60.9155
2021-08-31,57.9648
2021-09-01,56.8996
2021-09-02,56.0958
2021-09-03,55.0854
2021-09-04,55.0854
2021-09-05,55.0854
2021-09-06,55.0854
2021-09-07,55.5634
2021-09-08,53.4262
2021-09-09,53.7047
2021-09-10,53.4335
2021-09-11,53.4335
2021-09-12,53.4335
2021-09-13,50.8995
2021-09-14,48.5564
2021-09-15,51.2127
2021-09-16,51.3566
2021-09-17,47.5882
2021-09-18,47.5882
2021-09-19,47.5882
2021-09-20,42.3635
2021-09-21,41.9648
2021-09-22,42.7714
2021-09-23,44.5946
2021-09-24,45.8172
2021-09-25,45.8172
2021-09-26,45.8172
2021-09-27,48.1531
2021-09-28,47.4477
2021-09-29,45.559
2021-09-30,44.6812
2021-10-01,44.1131
2021-10-02,44.1131
2021-10-03,44.1131
2021-10-04,43.5203
2021-10-05,45.2016
2021-10-06,43.3187
2021-10-07,45.8667
2021-10-08,45.1712
2021-10-09,45.1712
2021-10-10,45.1712
2021-10-11,45.7357
2021-10-12,46.5934
2021-10-13,47.2447
2021-10-14,48.0333
2021-10-15,48.5251
2021-10-16,48.5251
2021-10-17,48.5251
2021-10-18,49.2033
2021-10-19,49.9044
2021-10-20,51.5743
2021-10-21,48.7797
2021-10-22,49.0202
2021-10-23,49.0202
2021-10-24,49.0202
2021-10-25,54.9818
2021-10-26,56.4746
2021-10-27,53.5242
2021-10-28,54.4315
2021-10-29,56.1147
2021-10-30,56.1147
2021-10-31,56.1147
2021-11-01,53.9002
2021-11-02,52.148
2021-11-03,54.4678
2021-11-04,55.6067
2021-11-05,55.9011
2021-11-06,55.9011
2021-11-07,55.9011
2021-11-08,58.7593
2021-11-09,56.1145
2021-11-10,53.4504
2021-11-11,55.6091
2021-11-12,54.6253
2021-11-13,54.6253
2021-11-14,54.6253
2021-11-15,52.68
2021-11-16,53.974
2021-11-17,51.7931
2021-11-18,53.7273
2021-11-19,54.5646
2021-11-20,54.5646
2021-11-21,54.5646
2021-11-22,59.1046
2021-11-23,58.846
2021-11-24,55.7231
2021-11-25,55.7231
2021-11-26,54.2223
2021-11-27,54.2223
2021-11-28,54.2223
2021-11-29,52.6737
2021-11-30,48.33
2021-12-01,47.2409
2021-12-02,49.3972
2021-12-03,51.4978
2021-12-04,51.4978
2021-12-05,51.4978
2021-12-06,51.303
2021-12-07,53.9181
2021-12-08,52.9813
2021-12-09,53.0375
2021-12-10,53.269
2021-12-11,53.269
2021-12-12,53.269
2021-12-13,54.9485
2021-12-14,56.9134
2021-12-15,49.0487
2021-12-16,52.8056
2021-12-17,55.2685
2021-12-18,55.2685
2021-12-19,55.2685
2021-12-20,50.6837
2021-12-21,51.5253
2021-12-22,52.2053
2021-12-23,52.6105
2021-12-24,52.6105
2021-12-25,52.6105
2021-12-26,52.6105
2021-12-27,54.0455
2021-12-28,52.5057
2021-12-29,52.784
2021-12-30,52.3925
2021-12-31,52.5946
2022-01-01,52.5946
2022-01-02,52.5946
2022-01-03,51.7538
2022-01-04,54.4866
2022-01-05,57.9417
2022-01-06,53.3993
2022-01-07,51.9134
2022-01-08,51.9134
2022-01-09,51.9134
2022-01-10,50.1877
2022-01-11,49.5146
2022-01-12,52.0456
2022-01-13,50.6905
2022-01-14,49.4257
2022-01-15,49.4257
2022-01-16,49.4257
2022-01-17,49.4257
2022-01-18,46.8061
2022-01-19,45.3282
2022-01-20,43.0824
2022-01-21,39.3245
2022-01-22,39.3245
2022-01-23,39.3245
2022-01-24,40.9757
2022-01-25,40.4119
2022-01-26,39.8298
2022-01-27,42.5825
2022-01-28,44.7383
2022-01-29,44.7383
2022-01-30,44.7383
2022-01-31,45.8486
2022-02-01,49.7776
2022-02-02,52.4401
2022-02-03,52.5954
2022-02-04,51.9519
2022-02-05,51.9519
2022-02-06,51.9519
2022-02-07,51.8591
2022-02-08,54.5303
2022-02-09,57.0299
2022-02-10,57.8328
2022-02-11,55.5707
2022-02-12,55.5707
2022-02-13,55.5707
2022-02-14,54.8312
2022-02-15,57.1835
2022-02-16,57.7644
2022-02-17,56.5014
2022-02-18,57.6107
2022-02-19,57.6107
2022-02-20,57.6107
2022-02-21,57.6107
2022-02-22,54.5584
2022-02-23,54.046
2022-02-24,55.7651
2022-02-25,60.5492
2022-02-26,60.5492
2022-02-27,60.5492
2022-02-28,61.2923
2022-03-01,60.8243
2022-03-02,64.0363
2022-03-03,63.6666
2022-03-04,64.1968
2022-03-05,64.1968
2022-03-06,64.1968
2022-03-07,59.0849
2022-03-08,55.1297
2022-03-09,57.1528
2022-03-10,58.8357
2022-03-11,59.6168
2022-03-12,59.6168
2022-03-13,59.6168
2022-03-14,57.4803
2022-03-15,59.1236
2022-03-16,58.8456
2022-03-17,58.7202
2022-03-18,59.3328
2022-03-19,59.3328
2022-03-20,59.3328
2022-03-21,62.4233
2022-03-22,62.9754
2022-03-23,64.3371
2022-03-24,66.8961
2022-03-25,68.4033
2022-03-26,68.4033
2022-03-27,68.4033
2022-03-28,65.5638
2022-03-29,63.1539
2022-03-30,62.775
2022-03-31,62.1779
2022-04-01,62.4527
2022-04-02,62.4527
2022-04-03,62.4527
2022-04-04,62.5726
2022-04-05,62.0054
2022-04-06,60.1942
2022-04-07,62.3699
2022-04-08,62.2505
2022-04-09,62.2505
2022-04-10,62.2505
2022-04-11,63.2409
2022-04-12,65.2914
2022-04-13,67.7982
2022-04-14,68.6164
2022-04-15,68.6164
2022-04-16,68.6164
2022-04-17,68.6164
2022-04-18,70.4765
2022-04-19,71.0087
2022-04-20,68.8019
2022-04-21,71.0862
2022-04-22,60.5654
2022-04-23,60.5654
2022-04-24,60.5654
2022-04-25,59.018
2022-04-26,58.0749
2022-04-27,58.9444
2022-04-28,59.677
2022-04-29,56.0199
2022-04-30,56.0199
2022-05-01,56.0199
2022-05-02,53.2645
2022-05-03,54.3176
2022-05-04,55.4516
2022-05-05,48.2793
2022-05-06,46.3478
2022-05-07,46.3478
2022-05-08,46.3478
2022-05-09,43.593
2022-05-10,43.3884
2022-05-11,41.9387
2022-05-12,41.404
2022-05-13,41.058
2022-05-14,41.058
2022-05-15,41.058
2022-05-16,39.4373
2022-05-17,42.5277
2022-05-18,40.1795
2022-05-19,41.0541
2022-05-20,40.756
2022-05-21,40.756
2022-05-22,40.756
2022-05-23,44.3386
2022-05-24,43.4427
2022-05-25,45.8474
2022-05-26,48.114
2022-05-27,50.3889
2022-05-28,50.3889
2022-05-29,50.3889
2022-05-30,50.3889
2022-05-31,47.931
2022-06-01,47.1426
2022-06-02,47.6112
2022-06-03,46.2644
2022-06-04,46.2644
2022-06-05,46.2644
2022-06-06,46.6706
2022-06-07,48.9351
2022-06-08,47.0551
2022-06-09,44.2723
2022-06-10,42.7984
2022-06-11,42.7984
2022-06-12,42.7984
2022-06-13,39.7032
2022-06-14,40.52
2022-06-15,42.0543
2022-06-16,40.5192
2022-06-17,41.328
2022-06-18,41.328
2022-06-19,41.328
2022-06-20,41.328
2022-06-21,40.6317
2022-06-22,38.8995
2022-06-23,38.2132
2022-06-24,41.2059
2022-06-25,41.2059
2022-06-26,41.2059
2022-06-27,40.7987
2022-06-28,39.9452
2022-06-29,39.4446
2022-06-30,38.6881
2022-07-01,39.4906
2022-07-02,39.4906
2022-07-03,39.4906
2022-07-04,39.4906
2022-07-05,39.0436
2022-07-06,39.9296
2022-07-07,42.9296
2022-07-08,42.2247
2022-07-09,42.2247
2022-07-10,42.2247
2022-07-11,41.6604
2022-07-12,42.5621
2022-07-13,42.9298
2022-07-14,42.2357
2022-07-15,43.6083
2022-07-16,43.6083
2022-07-17,43.6083
2022-07-18,46.4116
2022-07-19,48.1838
2022-07-20,48.5156
2022-07-21,54.7277
2022-07-22,49.7359
2022-07-23,49.7359
2022-07-24,49.7359
2022-07-25,51.0064
2022-07-26,51.5756
2022-07-27,53.6679
2022-07-28,55.1972
2022-07-29,57.7356
2022-07-30,57.7356
2022-07-31,57.7356
2022-08-01,57.1525
2022-08-02,55.4753
2022-08-03,55.0209
2022-08-04,56.4424
2022-08-05,57.6048
2022-08-06,57.6048
2022-08-07,57.6048
2022-08-08,57.545
2022-08-09,58.5542
2022-08-10,59.9541
2022-08-11,60.1509
2022-08-12,60.6343
2022-08-13,60.6343
2022-08-14,60.6343
2022-08-15,59.8604
2022-08-16,60.2616
2022-08-17,58.5689
2022-08-18,59.6814
2022-08-19,56.3756
2022-08-20,56.3756
2022-08-21,56.3756
2022-08-22,54.4066
2022-08-23,55.5982
2022-08-24,55.9871
2022-08-25,59.331
2022-08-26,56.6227
2022-08-27,56.6227
2022-08-28,56.6227
2022-08-29,55.9445
2022-08-30,52.934
2022-08-31,51.4494
2022-09-01,49.8247
2022-09-02,50.0687
2022-09-03,50.0687
2022-09-04,50.0687
2022-09-05,50.0687
2022-09-06,52.3825
2022-09-07,53.0932
2022-09-08,55.3571
2022-09-09,57.6545
2022-09-10,57.6545
2022-09-11,57.6545
2022-09-12,56.3219
2022-09-13,52.4886
2022-09-14,44.0042
2022-09-15,42.4188
2022-09-16,42.3316
2022-09-17,42.3316
2022-09-18,42.3316
2022-09-19,43.4326
2022-09-20,40.9681
2022-09-21,39.6421
2022-09-22,38.93
2022-09-23,37.6658
2022-09-24,37.6658
2022-09-25,37.6658
2022-09-26,36.6414
2022-09-27,37.9783
2022-09-28,39.1183
2022-09-29,38.607
2022-09-30,39.831
2022-10-01,39.831
2022-10-02,39.831
2022-10-03,44.7508
2022-10-04,47.7495
2022-10-05,46.9762
2022-10-06,46.9547
2022-10-07,45.4449
2022-10-08,45.4449
2022-10-09,45.4449
2022-10-10,47.3585
2022-10-11,47.847
2022-10-12,48.1307
2022-10-13,51.0038
2022-10-14,47.9074
2022-10-15,47.9074
2022-10-16,47.9074
2022-10-17,49.9171
2022-10-18,51.2805
2022-10-19,49.7609
2022-10-20,51.5133
2022-10-21,56.966
2022-10-22,56.966
2022-10-23,56.966
2022-10-24,56.4659
2022-10-25,57.3083
2022-10-26,57.5546
2022-10-27,56.5491
2022-10-28,55.5582
2022-10-29,55.5582
2022-10-30,55.5582
2022-10-31,53.8531
2022-11-01,55.5342
2022-11-02,51.9101
2022-11-03,51.9381
2022-11-04,54.5661
2022-11-05,54.5661
2022-11-06,54.5661
2022-11-07,54.9703
2022-11-08,55.0628
2022-11-09,52.8055
2022-11-10,57.0453
2022-11-11,56.8661
2022-11-12,56.8661
2022-11-13,56.8661
2022-11-14,58.5815
2022-11-15,59.4781
2022-11-16,57.765
2022-11-17,58.0203
2022-11-18,57.9695
2022-11-19,57.9695
2022-11-20,57.9695
2022-11-21,61.4611
2022-11-22,62.8765
2022-11-23,61.0711
2022-11-24,61.0711
2022-11-25,60.6689
2022-11-26,60.6689
2022-11-27,60.6689
2022-11-28,59.4246
2022-11-29,59.0172
2022-11-30,60.5506
2022-12-01,60.0014
2022-12-02,62.4903
2022-12-03,62.4903
2022-12-04,62.4903
2022-12-05,60.0013
2022-12-06,60.9938
2022-12-07,58.567
2022-12-08,59.1226
2022-12-09,56.3107
2022-12-10,56.3107
2022-12-11,56.3107
2022-12-12,56.8665
2022-12-13,57.6491
2022-12-14,56.4897
2022-12-15,47.4987
2022-12-16,47.2177
2022-12-17,47.2177
2022-12-18,47.2177
2022-12-19,46.1774
2022-12-20,47.6115
2022-12-21,49.7906
2022-12-22,49.4604
2022-12-23,48.9442
2022-12-24,48.9442
2022-12-25,48.9442
2022-12-26,48.9442
2022-12-27,49.2479
2022-12-28,47.747
2022-12-29,47.67
2022-12-30,46.5373
2022-12-31,46.5373
2023-01-01,46.5373
2023-01-02,46.5373
2023-01-03,46.0521
2023-01-04,50.2974
2023-01-05,50.3314
2023-01-06,54.7428
2023-01-07,54.7428
2023-01-08,54.7428
2023-01-09,52.7289
2023-01-10,58.3244
2023-01-11,59.9479
2023-01-12,60.5242
2023-01-13,61.4026
2023-01-14,61.4026
2023-01-15,61.4026
2023-01-16,61.4026
2023-01-17,59.6005
2023-01-18,57.5999
2023-01-19,56.5058
2023-01-20,57.9297
2023-01-21,57.9297
2023-01-22,57.9297
2023-01-23,58.1316
2023-01-24,58.2297
2023-01-25,59.6649
2023-01-26,65.7317
2023-01-27,63.5147
2023-01-28,63.5147
2023-01-29,63.5147
2023-01-30,63.1413
2023-01-31,64.2923
2023-02-01,66.7108
2023-02-02,67.3631
2023-02-03,67.323
2023-02-04,67.323
2023-02-05,67.323
2023-02-06,62.1443
2023-02-07,60.2369
2023-02-08,59.6247
2023-02-09,57.7269
2023-02-10,57.9913
2023-02-11,57.9913
2023-02-12,57.9913
2023-02-13,59.7446
2023-02-14,61.4791
2023-02-15,60.6058
2023-02-16,60.4102
2023-02-17,59.0825
2023-02-18,59.0825
2023-02-19,59.0825
2023-02-20,59.0825
2023-02-21,55.7985
2023-02-22,55.749
2023-02-23,55.6177
2023-02-24,55.0512
2023-02-25,55.0512
2023-02-26,55.0512
2023-02-27,56.1159
2023-02-28,57.9753
2023-03-01,59.8148
2023-03-02,62.414
2023-03-03,63.6635
2023-03-04,63.6635
2023-03-05,63.6635
2023-03-06,61.3579
2023-03-07,58.0316
2023-03-08,59.1325
2023-03-09,55.2137
2023-03-10,49.6059
2023-03-11,49.6059
2023-03-12,49.6059
2023-03-13,47.6792
2023-03-14,48.1682
2023-03-15,42.3859
2023-03-16,42.7652
2023-03-17,42.1533
2023-03-18,42.1533
2023-03-19,42.1533
2023-03-20,44.5219
