,CLR US Equity
2020-08-10,54.1553
2020-08-11,53.4559
2020-08-12,54.43
2020-08-13,53.6556
2020-08-14,54.1407
2020-08-15,54.1407
2020-08-16,54.1407
2020-08-17,53.6106
2020-08-18,53.0477
2020-08-19,52.9432
2020-08-20,51.6788
2020-08-21,50.3822
2020-08-22,50.3822
2020-08-23,50.3822
2020-08-24,51.5393
2020-08-25,52.5107
2020-08-26,50.6265
2020-08-27,51.2214
2020-08-28,51.4582
2020-08-29,51.4582
2020-08-30,51.4582
2020-08-31,50.28
2020-09-01,49.998
2020-09-02,48.1274
2020-09-03,46.908
2020-09-04,46.1288
2020-09-05,46.1288
2020-09-06,46.1288
2020-09-07,46.1288
2020-09-08,42.2715
2020-09-09,43.0078
2020-09-10,40.4987
2020-09-11,40.296
2020-09-12,40.296
2020-09-13,40.296
2020-09-14,40.3304
2020-09-15,39.8797
2020-09-16,43.197
2020-09-17,45.2793
2020-09-18,46.0781
2020-09-19,46.0781
2020-09-20,46.0781
2020-09-21,43.3546
2020-09-22,42.3828
2020-09-23,40.2983
2020-09-24,40.886
2020-09-25,40.8127
2020-09-26,40.8127
2020-09-27,40.8127
2020-09-28,41.2488
2020-09-29,39.9791
2020-09-30,39.8775
2020-10-01,38.5599
2020-10-02,40.666
2020-10-03,40.666
2020-10-04,40.666
2020-10-05,44.1157
2020-10-06,42.616
2020-10-07,43.6607
2020-10-08,46.9345
2020-10-09,45.551
2020-10-10,45.551
2020-10-11,45.551
2020-10-12,45.378
2020-10-13,44.7915
2020-10-14,44.902
2020-10-15,46.1654
2020-10-16,44.9121
2020-10-17,44.9121
2020-10-18,44.9121
2020-10-19,44.0766
2020-10-20,45.8893
2020-10-21,45.022
2020-10-22,47.5659
2020-10-23,48.0116
2020-10-24,48.0116
2020-10-25,48.0116
2020-10-26,44.9484
2020-10-27,44.853
2020-10-28,42.3405
2020-10-29,43.1538
2020-10-30,42.2899
2020-10-31,42.2899
2020-11-01,42.2899
2020-11-02,44.4274
2020-11-03,45.0749
2020-11-04,45.7291
2020-11-05,47.4686
2020-11-06,43.8819
2020-11-07,43.8819
2020-11-08,43.8819
2020-11-09,51.1259
2020-11-10,51.8615
2020-11-11,50.5275
2020-11-12,48.8285
2020-11-13,50.1213
2020-11-14,50.1213
2020-11-15,50.1213
2020-11-16,51.5863
2020-11-17,52.5369
2020-11-18,53.1277
2020-11-19,55.1187
2020-11-20,53.9337
2020-11-21,53.9337
2020-11-22,53.9337
2020-11-23,58.8359
2020-11-24,60.562
2020-11-25,60.7426
2020-11-26,60.7426
2020-11-27,58.0325
2020-11-28,58.0325
2020-11-29,58.0325
2020-11-30,52.7407
2020-12-01,52.5096
2020-12-02,53.9126
2020-12-03,54.7078
2020-12-04,61.8032
2020-12-05,61.8032
2020-12-06,61.8032
2020-12-07,58.465
2020-12-08,60.0219
2020-12-09,59.256
2020-12-10,61.2572
2020-12-11,60.0703
2020-12-12,60.0703
2020-12-13,60.0703
2020-12-14,55.5819
2020-12-15,56.6744
2020-12-16,54.6783
2020-12-17,54.7033
2020-12-18,53.2445
2020-12-19,53.2445
2020-12-20,53.2445
2020-12-21,52.7594
2020-12-22,50.6125
2020-12-23,53.2888
2020-12-24,52.7159
2020-12-25,52.7159
2020-12-26,52.7159
2020-12-27,52.7159
2020-12-28,51.3629
2020-12-29,52.1255
2020-12-30,53.0009
2020-12-31,51.3103
2021-01-01,51.3103
2021-01-02,51.3103
2021-01-03,51.3103
2021-01-04,53.7144
2021-01-05,58.835
2021-01-06,60.178
2021-01-07,58.7161
2021-01-08,57.5904
2021-01-09,57.5904
2021-01-10,57.5904
2021-01-11,58.3689
2021-01-12,61.2663
2021-01-13,57.2403
2021-01-14,58.0927
2021-01-15,56.7981
2021-01-16,56.7981
2021-01-17,56.7981
2021-01-18,56.7981
2021-01-19,57.475
2021-01-20,58.1533
2021-01-21,54.9634
2021-01-22,55.2373
2021-01-23,55.2373
2021-01-24,55.2373
2021-01-25,55.0484
2021-01-26,54.7899
2021-01-27,60.0746
2021-01-28,59.1558
2021-01-29,55.7238
2021-01-30,55.7238
2021-01-31,55.7238
2021-02-01,55.6625
2021-02-02,53.7069
2021-02-03,57.6731
2021-02-04,57.9666
2021-02-05,58.38
2021-02-06,58.38
2021-02-07,58.38
2021-02-08,62.7585
2021-02-09,59.5493
2021-02-10,61.6377
2021-02-11,59.1635
2021-02-12,60.6404
2021-02-13,60.6404
2021-02-14,60.6404
2021-02-15,60.6404
2021-02-16,62.9854
2021-02-17,59.9315
2021-02-18,56.1244
2021-02-19,57.252
2021-02-20,57.252
2021-02-21,57.252
2021-02-22,59.0109
2021-02-23,61.1328
2021-02-24,63.1561
2021-02-25,60.6719
2021-02-26,59.1035
2021-02-27,59.1035
2021-02-28,59.1035
2021-03-01,60.647
2021-03-02,60.14
2021-03-03,62.3344
2021-03-04,66.3068
2021-03-05,69.9448
2021-03-06,69.9448
2021-03-07,69.9448
2021-03-08,67.5083
2021-03-09,64.8514
2021-03-10,66.1529
2021-03-11,66.4677
2021-03-12,63.8152
2021-03-13,63.8152
2021-03-14,63.8152
2021-03-15,62.3611
2021-03-16,58.0749
2021-03-17,58.1838
2021-03-18,53.8984
2021-03-19,55.8641
2021-03-20,55.8641
2021-03-21,55.8641
2021-03-22,54.2235
2021-03-23,52.7183
2021-03-24,54.4619
2021-03-25,54.2034
2021-03-26,55.5953
2021-03-27,55.5953
2021-03-28,55.5953
2021-03-29,53.7231
2021-03-30,54.0363
2021-03-31,53.8061
2021-04-01,56.3761
2021-04-02,56.3761
2021-04-03,56.3761
2021-04-04,56.3761
2021-04-05,53.0136
2021-04-06,53.5444
2021-04-07,53.1922
2021-04-08,51.4616
2021-04-09,52.4336
2021-04-10,52.4336
2021-04-11,52.4336
2021-04-12,51.7816
2021-04-13,52.0996
2021-04-14,56.1053
2021-04-15,55.9695
2021-04-16,54.7365
2021-04-17,54.7365
2021-04-18,54.7365
2021-04-19,53.8725
2021-04-20,51.6742
2021-04-21,51.8998
2021-04-22,51.0922
2021-04-23,51.9937
2021-04-24,51.9937
2021-04-25,51.9937
2021-04-26,52.3399
2021-04-27,52.8239
2021-04-28,55.8784
2021-04-29,57.5076
2021-04-30,54.6648
2021-05-01,54.6648
2021-05-02,54.6648
2021-05-03,56.74
2021-05-04,55.8174
2021-05-05,58.4078
2021-05-06,58.3562
2021-05-07,60.6685
2021-05-08,60.6685
2021-05-09,60.6685
2021-05-10,59.9688
2021-05-11,60.4229
2021-05-12,60.1125
2021-05-13,58.0923
2021-05-14,61.563
2021-05-15,61.563
2021-05-16,61.563
2021-05-17,62.3901
2021-05-18,59.5195
2021-05-19,57.0144
2021-05-20,57.1698
2021-05-21,58.2244
2021-05-22,58.2244
2021-05-23,58.2244
2021-05-24,60.7427
2021-05-25,58.5934
2021-05-26,59.914
2021-05-27,60.7943
2021-05-28,61.1901
2021-05-29,61.1901
2021-05-30,61.1901
2021-05-31,61.1901
2021-06-01,65.8443
2021-06-02,66.4248
2021-06-03,64.8847
2021-06-04,64.6835
2021-06-05,64.6835
2021-06-06,64.6835
2021-06-07,64.8926
2021-06-08,65.7635
2021-06-09,64.4166
2021-06-10,63.8936
2021-06-11,64.3167
2021-06-12,64.3167
2021-06-13,64.3167
2021-06-14,63.8971
2021-06-15,66.327
2021-06-16,65.604
2021-06-17,58.6861
2021-06-18,58.162
2021-06-19,58.162
2021-06-20,58.162
2021-06-21,62.5994
2021-06-22,63.6139
2021-06-23,64.1653
2021-06-24,64.9886
2021-06-25,67.1473
2021-06-26,67.1473
2021-06-27,67.1473
2021-06-28,59.6703
2021-06-29,60.4112
2021-06-30,61.9381
2021-07-01,64.751
2021-07-02,62.8051
2021-07-03,62.8051
2021-07-04,62.8051
2021-07-05,62.8051
2021-07-06,58.506
2021-07-07,57.1714
2021-07-08,58.223
2021-07-09,59.7717
2021-07-10,59.7717
2021-07-11,59.7717
2021-07-12,59.4427
2021-07-13,59.4756
2021-07-14,54.1487
2021-07-15,53.1388
2021-07-16,49.7585
2021-07-17,49.7585
2021-07-18,49.7585
2021-07-19,46.6693
2021-07-20,48.1768
2021-07-21,51.9539
2021-07-22,51.4109
2021-07-23,51.0681
2021-07-24,51.0681
2021-07-25,51.0681
2021-07-26,52.8564
2021-07-27,50.6513
2021-07-28,51.5501
2021-07-29,51.1177
2021-07-30,50.402
2021-07-31,50.402
2021-08-01,50.402
2021-08-02,49.4667
2021-08-03,51.5258
2021-08-04,47.8596
2021-08-05,51.6797
2021-08-06,52.2854
2021-08-07,52.2854
2021-08-08,52.2854
2021-08-09,51.8879
2021-08-10,55.6223
2021-08-11,55.9693
2021-08-12,56.8011
2021-08-13,54.48
2021-08-14,54.48
2021-08-15,54.48
2021-08-16,51.4284
2021-08-17,51.3895
2021-08-18,49.6029
2021-08-19,48.3554
2021-08-20,49.0384
2021-08-21,49.0384
2021-08-22,49.0384
2021-08-23,53.5268
2021-08-24,55.487
2021-08-25,55.5872
2021-08-26,54.0348
2021-08-27,56.943
2021-08-28,56.943
2021-08-29,56.943
2021-08-30,56.6856
2021-08-31,58.2629
2021-09-01,56.4223
2021-09-02,56.8753
2021-09-03,56.359
2021-09-04,56.359
2021-09-05,56.359
2021-09-06,56.359
2021-09-07,53.7476
2021-09-08,53.8406
2021-09-09,54.0508
2021-09-10,56.1895
2021-09-11,56.1895
2021-09-12,56.1895
2021-09-13,58.5694
2021-09-14,57.3839
2021-09-15,62.4341
2021-09-16,63.2893
2021-09-17,60.2646
2021-09-18,60.2646
2021-09-19,60.2646
2021-09-20,57.7394
2021-09-21,57.9927
2021-09-22,60.3153
2021-09-23,62.901
2021-09-24,62.6486
2021-09-25,62.6486
2021-09-26,62.6486
2021-09-27,66.2761
2021-09-28,65.3546
2021-09-29,65.1204
2021-09-30,64.1221
2021-10-01,65.6897
2021-10-02,65.6897
2021-10-03,65.6897
2021-10-04,68.48
2021-10-05,69.4243
2021-10-06,66.7836
2021-10-07,68.8072
2021-10-08,70.9202
2021-10-09,70.9202
2021-10-10,70.9202
2021-10-11,71.3391
2021-10-12,70.9785
2021-10-13,67.7213
2021-10-14,67.698
2021-10-15,67.2198
2021-10-16,67.2198
2021-10-17,67.2198
2021-10-18,67.2796
2021-10-19,65.6448
2021-10-20,65.3214
2021-10-21,61.4432
2021-10-22,63.622
2021-10-23,63.622
2021-10-24,63.622
2021-10-25,64.2607
2021-10-26,64.4891
2021-10-27,56.8202
2021-10-28,57.4537
2021-10-29,57.1645
2021-10-30,57.1645
2021-10-31,57.1645
2021-11-01,58.6116
2021-11-02,58.4811
2021-11-03,52.8805
2021-11-04,48.8801
2021-11-05,51.3514
2021-11-06,51.3514
2021-11-07,51.3514
2021-11-08,54.7035
2021-11-09,55.2856
2021-11-10,53.0973
2021-11-11,53.6029
2021-11-12,52.9559
2021-11-13,52.9559
2021-11-14,52.9559
2021-11-15,54.195
2021-11-16,53.2281
2021-11-17,51.3685
2021-11-18,52.6438
2021-11-19,48.8918
2021-11-20,48.8918
2021-11-21,48.8918
2021-11-22,49.9558
2021-11-23,55.7641
2021-11-24,55.5524
2021-11-25,55.5524
2021-11-26,49.2204
2021-11-27,49.2204
2021-11-28,49.2204
2021-11-29,50.7283
2021-11-30,47.6703
2021-12-01,45.461
2021-12-02,47.2879
2021-12-03,46.129
2021-12-04,46.129
2021-12-05,46.129
2021-12-06,47.8317
2021-12-07,51.3801
2021-12-08,51.0639
2021-12-09,50.1497
2021-12-10,50.354
2021-12-11,50.354
2021-12-12,50.354
2021-12-13,47.6003
2021-12-14,46.1646
2021-12-15,46.8906
2021-12-16,46.6923
2021-12-17,46.3018
2021-12-18,46.3018
2021-12-19,46.3018
2021-12-20,45.8318
2021-12-21,50.4347
2021-12-22,50.4501
2021-12-23,49.5118
2021-12-24,49.5118
2021-12-25,49.5118
2021-12-26,49.5118
2021-12-27,52.1195
2021-12-28,50.6135
2021-12-29,49.9077
2021-12-30,48.8977
2021-12-31,49.1511
2022-01-01,49.1511
2022-01-02,49.1511
2022-01-03,51.5382
2022-01-04,54.122
2022-01-05,51.8447
2022-01-06,56.9834
2022-01-07,55.6701
2022-01-08,55.6701
2022-01-09,55.6701
2022-01-10,54.4713
2022-01-11,57.9693
2022-01-12,57.918
2022-01-13,56.2517
2022-01-14,58.6616
2022-01-15,58.6616
2022-01-16,58.6616
2022-01-17,58.6616
2022-01-18,58.4163
2022-01-19,57.8798
2022-01-20,55.3722
2022-01-21,51.7702
2022-01-22,51.7702
2022-01-23,51.7702
2022-01-24,53.3812
2022-01-25,58.9219
2022-01-26,58.3257
2022-01-27,56.3334
2022-01-28,56.064
2022-01-29,56.064
2022-01-30,56.064
2022-01-31,55.9825
2022-02-01,59.624
2022-02-02,59.7846
2022-02-03,59.9963
2022-02-04,62.2674
2022-02-05,62.2674
2022-02-06,62.2674
2022-02-07,62.0112
2022-02-08,57.9251
2022-02-09,58.8205
2022-02-10,58.9791
2022-02-11,63.4397
2022-02-12,63.4397
2022-02-13,63.4397
2022-02-14,59.5991
2022-02-15,54.9362
2022-02-16,54.8214
2022-02-17,54.7917
2022-02-18,53.0492
2022-02-19,53.0492
2022-02-20,53.0492
2022-02-21,53.0492
2022-02-22,51.109
2022-02-23,51.5705
2022-02-24,51.3934
2022-02-25,52.3526
2022-02-26,52.3526
2022-02-27,52.3526
2022-02-28,56.4216
2022-03-01,58.9079
2022-03-02,60.829
2022-03-03,58.8511
2022-03-04,61.7779
2022-03-05,61.7779
2022-03-06,61.7779
2022-03-07,60.8977
2022-03-08,58.4842
2022-03-09,57.9596
2022-03-10,59.12
2022-03-11,57.1735
2022-03-12,57.1735
2022-03-13,57.1735
2022-03-14,55.3786
2022-03-15,54.8503
2022-03-16,55.1789
2022-03-17,59.6434
2022-03-18,58.1226
2022-03-19,58.1226
2022-03-20,58.1226
2022-03-21,61.5519
2022-03-22,59.6717
2022-03-23,61.43
2022-03-24,60.4387
2022-03-25,62.5486
2022-03-26,62.5486
2022-03-27,62.5486
2022-03-28,59.0067
2022-03-29,58.1944
2022-03-30,58.6882
2022-03-31,56.5987
2022-04-01,58.2969
2022-04-02,58.2969
2022-04-03,58.2969
2022-04-04,58.0128
2022-04-05,55.7632
2022-04-06,53.3823
2022-04-07,55.0618
2022-04-08,57.4463
2022-04-09,57.4463
2022-04-10,57.4463
2022-04-11,54.976
2022-04-12,57.1734
2022-04-13,59.652
2022-04-14,59.0366
2022-04-15,59.0366
2022-04-16,59.0366
2022-04-17,59.0366
2022-04-18,59.1785
2022-04-19,57.1181
2022-04-20,58.2278
2022-04-21,54.2871
2022-04-22,49.9015
2022-04-23,49.9015
2022-04-24,49.9015
2022-04-25,47.4164
2022-04-26,46.1422
2022-04-27,47.0087
2022-04-28,49.23
2022-04-29,46.6362
2022-04-30,46.6362
2022-05-01,46.6362
2022-05-02,46.4005
2022-05-03,49.1331
2022-05-04,52.2006
2022-05-05,52.8951
2022-05-06,54.42
2022-05-07,54.42
2022-05-08,54.42
2022-05-09,46.6612
2022-05-10,47.7181
2022-05-11,48.0549
2022-05-12,48.6073
2022-05-13,49.757
2022-05-14,49.757
2022-05-15,49.757
2022-05-16,51.5052
2022-05-17,53.3701
2022-05-18,50.7138
2022-05-19,50.7886
2022-05-20,51.6671
2022-05-21,51.6671
2022-05-22,51.6671
2022-05-23,55.2012
2022-05-24,53.2008
2022-05-25,55.7197
2022-05-26,57.4795
2022-05-27,59.9734
2022-05-28,59.9734
2022-05-29,59.9734
2022-05-30,59.9734
2022-05-31,58.8321
2022-06-01,59.602
2022-06-02,57.9032
2022-06-03,59.2105
2022-06-04,59.2105
2022-06-05,59.2105
2022-06-06,60.7407
2022-06-07,62.1374
2022-06-08,62.111
2022-06-09,61.3285
2022-06-10,59.2516
2022-06-11,59.2516
2022-06-12,59.2516
2022-06-13,52.226
2022-06-14,60.1565
2022-06-15,57.5049
2022-06-16,55.4604
2022-06-17,52.1259
2022-06-18,52.1259
2022-06-19,52.1259
2022-06-20,52.1259
2022-06-21,52.7979
2022-06-22,51.3597
2022-06-23,50.6287
2022-06-24,51.4892
2022-06-25,51.4892
2022-06-26,51.4892
2022-06-27,53.2265
2022-06-28,53.5689
2022-06-29,52.1811
2022-06-30,51.3216
2022-07-01,51.6056
2022-07-02,51.6056
2022-07-03,51.6056
2022-07-04,51.6056
2022-07-05,50.0936
2022-07-06,49.1423
2022-07-07,50.7453
2022-07-08,51.1821
2022-07-09,51.1821
2022-07-10,51.1821
2022-07-11,50.7168
2022-07-12,48.8783
2022-07-13,49.2379
2022-07-14,49.0594
2022-07-15,49.0931
2022-07-16,49.0931
2022-07-17,49.0931
2022-07-18,50.8093
2022-07-19,52.488
2022-07-20,52.7784
2022-07-21,50.7578
2022-07-22,49.2212
2022-07-23,49.2212
2022-07-24,49.2212
2022-07-25,51.6828
2022-07-26,51.7384
2022-07-27,53.3357
2022-07-28,53.4684
2022-07-29,55.2571
2022-07-30,55.2571
2022-07-31,55.2571
2022-08-01,53.9926
2022-08-02,53.8465
2022-08-03,52.6543
2022-08-04,50.2736
2022-08-05,52.342
2022-08-06,52.342
2022-08-07,52.342
2022-08-08,51.8433
2022-08-09,53.5306
2022-08-10,53.6506
2022-08-11,54.7859
2022-08-12,54.8346
2022-08-13,54.8346
2022-08-14,54.8346
2022-08-15,54.0072
2022-08-16,53.3111
2022-08-17,54.1875
2022-08-18,57.0909
2022-08-19,55.524
2022-08-20,55.524
2022-08-21,55.524
2022-08-22,55.4763
2022-08-23,57.0793
2022-08-24,58.3116
2022-08-25,57.7796
2022-08-26,56.5234
2022-08-27,56.5234
2022-08-28,56.5234
2022-08-29,58.505
2022-08-30,54.7104
2022-08-31,54.3903
2022-09-01,52.0585
2022-09-02,53.7494
2022-09-03,53.7494
2022-09-04,53.7494
2022-09-05,53.7494
2022-09-06,52.3711
2022-09-07,51.8708
2022-09-08,53.3826
2022-09-09,54.7003
2022-09-10,54.7003
2022-09-11,54.7003
2022-09-12,55.4215
2022-09-13,53.4739
2022-09-14,56.4218
2022-09-15,54.7776
2022-09-16,53.0637
2022-09-17,53.0637
2022-09-18,53.0637
2022-09-19,53.6495
2022-09-20,52.7198
2022-09-21,51.71
2022-09-22,49.7701
2022-09-23,44.2846
2022-09-24,44.2846
2022-09-25,44.2846
2022-09-26,42.5128
2022-09-27,44.2436
2022-09-28,49.1873
2022-09-29,48.6432
2022-09-30,48.9789
2022-10-01,48.9789
2022-10-02,48.9789
2022-10-03,51.0927
2022-10-04,53.1027
2022-10-05,52.9495
2022-10-06,53.1034
2022-10-07,53.0056
2022-10-08,53.0056
2022-10-09,53.0056
2022-10-10,51.453
2022-10-11,51.8828
2022-10-12,52.4119
2022-10-13,54.0864
2022-10-14,50.3221
2022-10-15,50.3221
2022-10-16,50.3221
2022-10-17,58.2636
2022-10-18,57.5244
2022-10-19,57.3445
2022-10-20,57.6188
2022-10-21,57.8862
2022-10-22,57.8862
2022-10-23,57.8862
2022-10-24,57.7069
2022-10-25,57.7475
2022-10-26,57.6711
2022-10-27,57.6855
2022-10-28,57.7901
2022-10-29,57.7901
2022-10-30,57.7901
2022-10-31,57.7901
2022-11-01,57.7247
2022-11-02,57.7742
2022-11-03,57.91
2022-11-04,58.0844
2022-11-05,58.0844
2022-11-06,58.0844
2022-11-07,58.0595
2022-11-08,57.9055
2022-11-09,57.642
2022-11-10,57.7811
2022-11-11,58.0459
2022-11-12,58.0459
2022-11-13,58.0459
2022-11-14,57.9591
2022-11-15,57.7211
2022-11-16,57.8331
2022-11-17,57.9483
2022-11-18,58.0195
2022-11-19,58.0195
2022-11-20,58.0195
2022-11-21,58.1173
2022-11-22,58.1929
2022-11-23,58.1929
2022-11-24,58.1929
2022-11-25,58.1929
2022-11-26,58.1929
2022-11-27,58.1929
2022-11-28,58.1929
2022-11-29,58.1929
2022-11-30,58.1929
2022-12-01,58.1929
2022-12-02,58.1929
2022-12-03,58.1929
2022-12-04,58.1929
2022-12-05,58.1929
2022-12-06,58.1929
2022-12-07,58.1929
2022-12-08,58.1929
2022-12-09,58.1929
2022-12-10,58.1929
2022-12-11,58.1929
2022-12-12,58.1929
2022-12-13,58.1929
2022-12-14,58.1929
2022-12-15,58.1929
2022-12-16,58.1929
2022-12-17,58.1929
2022-12-18,58.1929
2022-12-19,58.1929
2022-12-20,58.1929
2022-12-21,58.1929
2022-12-22,58.1929
2022-12-23,58.1929
2022-12-24,58.1929
2022-12-25,58.1929
2022-12-26,58.1929
2022-12-27,58.1929
2022-12-28,58.1929
2022-12-29,58.1929
2022-12-30,58.1929
2022-12-31,58.1929
2023-01-01,58.1929
2023-01-02,58.1929
2023-01-03,58.1929
2023-01-04,58.1929
2023-01-05,58.1929
2023-01-06,58.1929
2023-01-07,58.1929
2023-01-08,58.1929
2023-01-09,58.1929
2023-01-10,58.1929
2023-01-11,58.1929
2023-01-12,58.1929
2023-01-13,58.1929
2023-01-14,58.1929
2023-01-15,58.1929
2023-01-16,58.1929
2023-01-17,58.1929
2023-01-18,58.1929
2023-01-19,58.1929
2023-01-20,58.1929
2023-01-21,58.1929
2023-01-22,58.1929
2023-01-23,58.1929
2023-01-24,58.1929
2023-01-25,58.1929
2023-01-26,58.1929
2023-01-27,58.1929
2023-01-28,58.1929
2023-01-29,58.1929
2023-01-30,58.1929
2023-01-31,58.1929
2023-02-01,58.1929
2023-02-02,58.1929
2023-02-03,58.1929
2023-02-04,58.1929
2023-02-05,58.1929
2023-02-06,58.1929
2023-02-07,58.1929
2023-02-08,58.1929
2023-02-09,58.1929
2023-02-10,58.1929
2023-02-11,58.1929
2023-02-12,58.1929
2023-02-13,58.1929
2023-02-14,58.1929
2023-02-15,58.1929
2023-02-16,58.1929
2023-02-17,58.1929
2023-02-18,58.1929
2023-02-19,58.1929
2023-02-20,58.1929
2023-02-21,58.1929
2023-02-22,58.1929
2023-02-23,58.1929
2023-02-24,58.1929
2023-02-25,58.1929
2023-02-26,58.1929
2023-02-27,58.1929
2023-02-28,58.1929
2023-03-01,58.1929
2023-03-02,58.1929
2023-03-03,58.1929
2023-03-04,58.1929
2023-03-05,58.1929
2023-03-06,58.1929
2023-03-07,58.1929
2023-03-08,58.1929
2023-03-09,58.1929
2023-03-10,58.1929
2023-03-11,58.1929
2023-03-12,58.1929
2023-03-13,58.1929
2023-03-14,58.1929
2023-03-15,58.1929
2023-03-16,58.1929
2023-03-17,58.1929
2023-03-18,58.1929
2023-03-19,58.1929
2023-03-20,58.1929
