,SPGI US Equity
2020-04-07,49.7521
2020-04-08,50.7554
2020-04-09,54.5516
2020-04-10,54.5516
2020-04-11,54.5516
2020-04-12,54.5516
2020-04-13,51.7237
2020-04-14,53.2019
2020-04-15,52.4386
2020-04-16,52.6619
2020-04-17,54.0425
2020-04-18,54.0425
2020-04-19,54.0425
2020-04-20,53.3577
2020-04-21,51.0228
2020-04-22,52.6006
2020-04-23,53.2308
2020-04-24,54.0113
2020-04-25,54.0113
2020-04-26,54.0113
2020-04-27,55.2888
2020-04-28,56.0963
2020-04-29,55.7796
2020-04-30,55.4261
2020-05-01,53.8622
2020-05-02,53.8622
2020-05-03,53.8622
2020-05-04,53.7954
2020-05-05,55.6845
2020-05-06,54.2446
2020-05-07,55.4693
2020-05-08,55.8759
2020-05-09,55.8759
2020-05-10,55.8759
2020-05-11,56.4776
2020-05-12,56.0937
2020-05-13,54.832
2020-05-14,56.0482
2020-05-15,56.6851
2020-05-16,56.6851
2020-05-17,56.6851
2020-05-18,58.4369
2020-05-19,58.2818
2020-05-20,58.89
2020-05-21,57.9175
2020-05-22,58.1601
2020-05-23,58.1601
2020-05-24,58.1601
2020-05-25,58.1601
2020-05-26,58.42
2020-05-27,59.1257
2020-05-28,59.8937
2020-05-29,61.2827
2020-05-30,61.2827
2020-05-31,61.2827
2020-06-01,61.7846
2020-06-02,61.8003
2020-06-03,63.1473
2020-06-04,60.932
2020-06-05,62.2979
2020-06-06,62.2979
2020-06-07,62.2979
2020-06-08,61.7786
2020-06-09,60.1477
2020-06-10,61.0174
2020-06-11,52.9337
2020-06-12,55.4325
2020-06-13,55.4325
2020-06-14,55.4325
2020-06-15,56.1012
2020-06-16,57.376
2020-06-17,57.7104
2020-06-18,57.8311
2020-06-19,56.7777
2020-06-20,56.7777
2020-06-21,56.7777
2020-06-22,57.4621
2020-06-23,58.0371
2020-06-24,54.3768
2020-06-25,56.987
2020-06-26,54.9339
2020-06-27,54.9339
2020-06-28,54.9339
2020-06-29,54.8321
2020-06-30,57.0104
2020-07-01,58.291
2020-07-02,57.8419
2020-07-03,57.8419
2020-07-04,57.8419
2020-07-05,57.8419
2020-07-06,59.8021
2020-07-07,59.8444
2020-07-08,62.956
2020-07-09,62.347
2020-07-10,61.9941
2020-07-11,61.9941
2020-07-12,61.9941
2020-07-13,59.7937
2020-07-14,61.1768
2020-07-15,61.9479
2020-07-16,59.8881
2020-07-17,61.1951
2020-07-18,61.1951
2020-07-19,61.1951
2020-07-20,62.0351
2020-07-21,60.7312
2020-07-22,61.1509
2020-07-23,57.9133
2020-07-24,58.3892
2020-07-25,58.3892
2020-07-26,58.3892
2020-07-27,58.7699
2020-07-28,57.2761
2020-07-29,60.6832
2020-07-30,57.7715
2020-07-31,56.9711
2020-08-01,56.9711
2020-08-02,56.9711
2020-08-03,57.0958
2020-08-04,55.2056
2020-08-05,55.7061
2020-08-06,57.2848
2020-08-07,55.2023
2020-08-08,55.2023
2020-08-09,55.2023
2020-08-10,53.9767
2020-08-11,53.8376
2020-08-12,55.638
2020-08-13,57.7944
2020-08-14,56.2219
2020-08-15,56.2219
2020-08-16,56.2219
2020-08-17,57.7233
2020-08-18,58.6215
2020-08-19,57.7651
2020-08-20,58.7301
2020-08-21,58.9764
2020-08-22,58.9764
2020-08-23,58.9764
2020-08-24,58.0643
2020-08-25,57.6825
2020-08-26,59.6375
2020-08-27,59.4308
2020-08-28,60.3723
2020-08-29,60.3723
2020-08-30,60.3723
2020-08-31,60.1645
2020-09-01,60.8345
2020-09-02,64.0188
2020-09-03,53.0177
2020-09-04,49.9603
2020-09-05,49.9603
2020-09-06,49.9603
2020-09-07,49.9603
2020-09-08,48.4258
2020-09-09,52.1649
2020-09-10,49.7171
2020-09-11,51.118
2020-09-12,51.118
2020-09-13,51.118
2020-09-14,52.4843
2020-09-15,53.7622
2020-09-16,53.8684
2020-09-17,51.7671
2020-09-18,51.5095
2020-09-19,51.5095
2020-09-20,51.5095
2020-09-21,51.4653
2020-09-22,51.193
2020-09-23,48.5672
2020-09-24,49.6236
2020-09-25,52.1491
2020-09-26,52.1491
2020-09-27,52.1491
2020-09-28,53.0902
2020-09-29,53.5903
2020-09-30,54.8507
2020-10-01,55.9214
2020-10-02,55.5946
2020-10-03,55.5946
2020-10-04,55.5946
2020-10-05,56.2957
2020-10-06,51.7666
2020-10-07,51.9877
2020-10-08,52.8594
2020-10-09,52.6702
2020-10-10,52.6702
2020-10-11,52.6702
2020-10-12,53.9606
2020-10-13,51.3137
2020-10-14,50.2707
2020-10-15,48.6044
2020-10-16,48.915
2020-10-17,48.915
2020-10-18,48.915
2020-10-19,46.1043
2020-10-20,45.7172
2020-10-21,44.8447
2020-10-22,44.5853
2020-10-23,44.6756
2020-10-24,44.6756
2020-10-25,44.6756
2020-10-26,43.1095
2020-10-27,42.0485
2020-10-28,40.4648
2020-10-29,40.1034
2020-10-30,38.9743
2020-10-31,38.9743
2020-11-01,38.9743
2020-11-02,41.8925
2020-11-03,45.4441
2020-11-04,52.6162
2020-11-05,54.4682
2020-11-06,53.7439
2020-11-07,53.7439
2020-11-08,53.7439
2020-11-09,50.3646
2020-11-10,46.0988
2020-11-11,49.5646
2020-11-12,48.7422
2020-11-13,48.8202
2020-11-14,48.8202
2020-11-15,48.8202
2020-11-16,47.9512
2020-11-17,46.8411
2020-11-18,46.773
2020-11-19,47.7125
2020-11-20,47.5711
2020-11-21,47.5711
2020-11-22,47.5711
2020-11-23,47.0926
2020-11-24,46.1631
2020-11-25,47.9792
2020-11-26,47.9792
2020-11-27,49.6002
2020-11-28,49.6002
2020-11-29,49.6002
2020-11-30,53.8985
2020-12-01,46.8327
2020-12-02,46.4574
2020-12-03,44.1122
2020-12-04,49.2173
2020-12-05,49.2173
2020-12-06,49.2173
2020-12-07,48.0814
2020-12-08,47.19
2020-12-09,45.008
2020-12-10,44.527
2020-12-11,44.1867
2020-12-12,44.1867
2020-12-13,44.1867
2020-12-14,43.7959
2020-12-15,43.8679
2020-12-16,42.8136
2020-12-17,42.9044
2020-12-18,43.6066
2020-12-19,43.6066
2020-12-20,43.6066
2020-12-21,42.5099
2020-12-22,42.2651
2020-12-23,40.3074
2020-12-24,41.8581
2020-12-25,41.8581
2020-12-26,41.8581
2020-12-27,41.8581
2020-12-28,42.6212
2020-12-29,44.405
2020-12-30,45.4923
2020-12-31,47.9997
2021-01-01,47.9997
2021-01-02,47.9997
2021-01-03,47.9997
2021-01-04,50.104
2021-01-05,47.9714
2021-01-06,48.1663
2021-01-07,48.269
2021-01-08,47.2453
2021-01-09,47.2453
2021-01-10,47.2453
2021-01-11,43.9244
2021-01-12,42.5728
2021-01-13,41.0811
2021-01-14,38.9083
2021-01-15,38.825
2021-01-16,38.825
2021-01-17,38.825
2021-01-18,38.825
2021-01-19,42.7834
2021-01-20,47.1159
2021-01-21,45.4101
2021-01-22,44.3936
2021-01-23,44.3936
2021-01-24,44.3936
2021-01-25,44.3101
2021-01-26,46.3391
2021-01-27,41.47
2021-01-28,47.1921
2021-01-29,46.4615
2021-01-30,46.4615
2021-01-31,46.4615
2021-02-01,48.4883
2021-02-02,51.7155
2021-02-03,49.4459
2021-02-04,51.0417
2021-02-05,49.3422
2021-02-06,49.3422
2021-02-07,49.3422
2021-02-08,49.8954
2021-02-09,52.5205
2021-02-10,52.7453
2021-02-11,55.0514
2021-02-12,55.0727
2021-02-13,55.0727
2021-02-14,55.0727
2021-02-15,55.0727
2021-02-16,54.5734
2021-02-17,54.8005
2021-02-18,54.5794
2021-02-19,54.8919
2021-02-20,54.8919
2021-02-21,54.8919
2021-02-22,52.0654
2021-02-23,48.848
2021-02-24,51.6324
2021-02-25,51.0926
2021-02-26,50.5679
2021-02-27,50.5679
2021-02-28,50.5679
2021-03-01,53.9287
2021-03-02,51.8788
2021-03-03,49.1782
2021-03-04,49.6058
2021-03-05,52.465
2021-03-06,52.465
2021-03-07,52.465
2021-03-08,55.5313
2021-03-09,55.2615
2021-03-10,56.082
2021-03-11,56.3752
2021-03-12,56.5537
2021-03-13,56.5537
2021-03-14,56.5537
2021-03-15,58.7388
2021-03-16,57.2791
2021-03-17,57.8733
2021-03-18,56.9757
2021-03-19,56.4056
2021-03-20,56.4056
2021-03-21,56.4056
2021-03-22,55.442
2021-03-23,55.9903
2021-03-24,58.0436
2021-03-25,57.7682
2021-03-26,60.9923
2021-03-27,60.9923
2021-03-28,60.9923
2021-03-29,61.7933
2021-03-30,56.8523
2021-03-31,56.8881
2021-04-01,60.5681
2021-04-02,60.5681
2021-04-03,60.5681
2021-04-04,60.5681
2021-04-05,62.1142
2021-04-06,61.387
2021-04-07,58.8753
2021-04-08,60.4624
2021-04-09,61.6734
2021-04-10,61.6734
2021-04-11,61.6734
2021-04-12,62.3602
2021-04-13,62.995
2021-04-14,62.4444
2021-04-15,63.5114
2021-04-16,64.5399
2021-04-17,64.5399
2021-04-18,64.5399
2021-04-19,63.5333
2021-04-20,64.4551
2021-04-21,65.7209
2021-04-22,65.9076
2021-04-23,67.5149
2021-04-24,67.5149
2021-04-25,67.5149
2021-04-26,64.7618
2021-04-27,64.8358
2021-04-28,62.2228
2021-04-29,66.5569
2021-04-30,65.1417
2021-05-01,65.1417
2021-05-02,65.1417
2021-05-03,66.2691
2021-05-04,67.2765
2021-05-05,64.1646
2021-05-06,62.6914
2021-05-07,63.0927
2021-05-08,63.0927
2021-05-09,63.0927
2021-05-10,62.8779
2021-05-11,56.7702
2021-05-12,51.9013
2021-05-13,55.8318
2021-05-14,55.5783
2021-05-15,55.5783
2021-05-16,55.5783
2021-05-17,53.6153
2021-05-18,51.4583
2021-05-19,51.6873
2021-05-20,53.287
2021-05-21,54.4865
2021-05-22,54.4865
2021-05-23,54.4865
2021-05-24,55.1089
2021-05-25,55.2357
2021-05-26,55.2695
2021-05-27,56.0705
2021-05-28,55.4824
2021-05-29,55.4824
2021-05-30,55.4824
2021-05-31,55.4824
2021-06-01,52.2951
2021-06-02,55.1218
2021-06-03,55.7688
2021-06-04,57.1274
2021-06-05,57.1274
2021-06-06,57.1274
2021-06-07,55.3048
2021-06-08,56.6543
2021-06-09,56.7483
2021-06-10,57.6641
2021-06-11,60.0419
2021-06-12,60.0419
2021-06-13,60.0419
2021-06-14,61.5469
2021-06-15,61.3313
2021-06-16,59.3291
2021-06-17,62.2249
2021-06-18,56.8752
2021-06-19,56.8752
2021-06-20,56.8752
2021-06-21,60.1771
2021-06-22,61.6726
2021-06-23,60.0441
2021-06-24,63.4542
2021-06-25,63.8184
2021-06-26,63.8184
2021-06-27,63.8184
2021-06-28,62.9603
2021-06-29,62.837
2021-06-30,62.7619
2021-07-01,63.3716
2021-07-02,64.2133
2021-07-03,64.2133
2021-07-04,64.2133
2021-07-05,64.2133
2021-07-06,64.5737
2021-07-07,65.7704
2021-07-08,64.4159
2021-07-09,62.8973
2021-07-10,62.8973
2021-07-11,62.8973
2021-07-12,61.0638
2021-07-13,59.3534
2021-07-14,60.0277
2021-07-15,60.4194
2021-07-16,61.6197
2021-07-17,61.6197
2021-07-18,61.6197
2021-07-19,58.2963
2021-07-20,61.2615
2021-07-21,61.5276
2021-07-22,62.1371
2021-07-23,62.071
2021-07-24,62.071
2021-07-25,62.071
2021-07-26,58.7749
2021-07-27,58.3912
2021-07-28,57.6257
2021-07-29,62.6788
2021-07-30,64.5583
2021-07-31,64.5583
2021-08-01,64.5583
2021-08-02,66.4359
2021-08-03,67.0241
2021-08-04,68.1315
2021-08-05,68.8284
2021-08-06,68.7303
2021-08-07,68.7303
2021-08-08,68.7303
2021-08-09,64.9886
2021-08-10,63.9225
2021-08-11,63.332
2021-08-12,64.5316
2021-08-13,66.3364
2021-08-14,66.3364
2021-08-15,66.3364
2021-08-16,67.8198
2021-08-17,66.4813
2021-08-18,57.8097
2021-08-19,59.3344
2021-08-20,60.6703
2021-08-21,60.6703
2021-08-22,60.6703
2021-08-23,61.2225
2021-08-24,60.3921
2021-08-25,60.7881
2021-08-26,60.3659
2021-08-27,60.8309
2021-08-28,60.8309
2021-08-29,60.8309
2021-08-30,63.0977
2021-08-31,62.9345
2021-09-01,64.7461
2021-09-02,65.0334
2021-09-03,66.0178
2021-09-04,66.0178
2021-09-05,66.0178
2021-09-06,66.0178
2021-09-07,62.3843
2021-09-08,63.8769
2021-09-09,64.1718
2021-09-10,63.3826
2021-09-11,63.3826
2021-09-12,63.3826
2021-09-13,62.8128
2021-09-14,63.7061
2021-09-15,63.9373
2021-09-16,64.7262
2021-09-17,59.3344
2021-09-18,59.3344
2021-09-19,59.3344
2021-09-20,58.3136
2021-09-21,58.4709
2021-09-22,58.686
2021-09-23,61.5124
2021-09-24,62.1389
2021-09-25,62.1389
2021-09-26,62.1389
2021-09-27,56.8745
2021-09-28,46.72
2021-09-29,46.9798
2021-09-30,46.1893
2021-10-01,48.0047
2021-10-02,48.0047
2021-10-03,48.0047
2021-10-04,42.6398
2021-10-05,47.1705
2021-10-06,48.3662
2021-10-07,50.5835
2021-10-08,49.2466
2021-10-09,49.2466
2021-10-10,49.2466
2021-10-11,48.7147
2021-10-12,49.7105
2021-10-13,49.6008
2021-10-14,54.5115
2021-10-15,55.3598
2021-10-16,55.3598
2021-10-17,55.3598
2021-10-18,56.8911
2021-10-19,58.1097
2021-10-20,53.052
2021-10-21,54.9326
2021-10-22,56.7856
2021-10-23,56.7856
2021-10-24,56.7856
2021-10-25,55.3316
2021-10-26,61.0378
2021-10-27,60.1076
2021-10-28,62.1488
2021-10-29,63.4507
2021-10-30,63.4507
2021-10-31,63.4507
2021-11-01,58.5329
2021-11-02,57.6904
2021-11-03,55.1723
2021-11-04,57.5784
2021-11-05,56.5748
2021-11-06,56.5748
2021-11-07,56.5748
2021-11-08,57.0065
2021-11-09,57.1095
2021-11-10,53.867
2021-11-11,52.7935
2021-11-12,53.4499
2021-11-13,53.4499
2021-11-14,53.4499
2021-11-15,55.5091
2021-11-16,59.0219
2021-11-17,56.9782
2021-11-18,56.3278
2021-11-19,55.2391
2021-11-20,55.2391
2021-11-21,55.2391
2021-11-22,53.9304
2021-11-23,54.0049
2021-11-24,56.0915
2021-11-25,56.0915
2021-11-26,52.3795
2021-11-27,52.3795
2021-11-28,52.3795
2021-11-29,55.8705
2021-11-30,52.358
2021-12-01,50.0004
2021-12-02,53.8398
2021-12-03,52.0519
2021-12-04,52.0519
2021-12-05,52.0519
2021-12-06,52.2779
2021-12-07,56.4449
2021-12-08,57.1507
2021-12-09,55.2052
2021-12-10,56.9129
2021-12-11,56.9129
2021-12-12,56.9129
2021-12-13,58.332
2021-12-14,55.2422
2021-12-15,57.5957
2021-12-16,56.8292
2021-12-17,53.6566
2021-12-18,53.6566
2021-12-19,53.6566
2021-12-20,51.3032
2021-12-21,54.1931
2021-12-22,54.9479
2021-12-23,55.0806
2021-12-24,55.0806
2021-12-25,55.0806
2021-12-26,55.0806
2021-12-27,56.2902
2021-12-28,55.2315
2021-12-29,55.0352
2021-12-30,53.5774
2021-12-31,54.0262
2022-01-01,54.0262
2022-01-02,54.0262
2022-01-03,50.2711
2022-01-04,49.8475
2022-01-05,48.5063
2022-01-06,47.2747
2022-01-07,45.6315
2022-01-08,45.6315
2022-01-09,45.6315
2022-01-10,42.3139
2022-01-11,44.3868
2022-01-12,46.7833
2022-01-13,43.4941
2022-01-14,42.4507
2022-01-15,42.4507
2022-01-16,42.4507
2022-01-17,42.4507
2022-01-18,40.3482
2022-01-19,40.0483
2022-01-20,38.8123
2022-01-21,38.5522
2022-01-22,38.5522
2022-01-23,38.5522
2022-01-24,38.9632
2022-01-25,34.6356
2022-01-26,34.211
2022-01-27,33.6828
2022-01-28,38.3047
2022-01-29,38.3047
2022-01-30,38.3047
2022-01-31,41.4504
2022-02-01,42.2439
2022-02-02,43.8636
2022-02-03,41.5322
2022-02-04,41.9758
2022-02-05,41.9758
2022-02-06,41.9758
2022-02-07,39.6806
2022-02-08,38.3813
2022-02-09,41.3921
2022-02-10,38.823
2022-02-11,36.9018
2022-02-12,36.9018
2022-02-13,36.9018
2022-02-14,35.4662
2022-02-15,37.1618
2022-02-16,37.5913
2022-02-17,36.485
2022-02-18,35.8762
2022-02-19,35.8762
2022-02-20,35.8762
2022-02-21,35.8762
2022-02-22,36.4904
2022-02-23,34.9812
2022-02-24,38.1762
2022-02-25,37.9926
2022-02-26,37.9926
2022-02-27,37.9926
2022-02-28,36.7901
2022-03-01,42.2146
2022-03-02,45.0161
2022-03-03,45.4581
2022-03-04,47.681
2022-03-05,47.681
2022-03-06,47.681
2022-03-07,42.1573
2022-03-08,42.9345
2022-03-09,43.9913
2022-03-10,41.9105
2022-03-11,41.2039
2022-03-12,41.2039
2022-03-13,41.2039
2022-03-14,40.5859
2022-03-15,43.9567
2022-03-16,45.4482
2022-03-17,48.5032
2022-03-18,50.5047
2022-03-19,50.5047
2022-03-20,50.5047
2022-03-21,49.1
2022-03-22,51.6563
2022-03-23,49.3484
2022-03-24,49.8782
2022-03-25,51.4333
2022-03-26,51.4333
2022-03-27,51.4333
2022-03-28,51.7086
2022-03-29,52.5062
2022-03-30,52.9152
2022-03-31,50.2953
2022-04-01,49.6287
2022-04-02,49.6287
2022-04-03,49.6287
2022-04-04,51.4855
2022-04-05,50.7559
2022-04-06,50.4503
2022-04-07,51.6871
2022-04-08,51.0774
2022-04-09,51.0774
2022-04-10,51.0774
2022-04-11,48.7361
2022-04-12,46.2999
2022-04-13,46.0132
2022-04-14,43.5792
2022-04-15,43.5792
2022-04-16,43.5792
2022-04-17,43.5792
2022-04-18,44.6115
2022-04-19,46.2523
2022-04-20,46.8978
2022-04-21,45.0084
2022-04-22,41.9654
2022-04-23,41.9654
2022-04-24,41.9654
2022-04-25,42.5268
2022-04-26,41.0216
2022-04-27,42.9003
2022-04-28,44.9847
2022-04-29,42.2702
2022-04-30,42.2702
2022-05-01,42.2702
2022-05-02,39.99
2022-05-03,38.2041
2022-05-04,39.8975
2022-05-05,36.0967
2022-05-06,35.8654
2022-05-07,35.8654
2022-05-08,35.8654
2022-05-09,32.6407
2022-05-10,32.5019
2022-05-11,32.1072
2022-05-12,33.5808
2022-05-13,36.2539
2022-05-14,36.2539
2022-05-15,36.2539
2022-05-16,35.9438
2022-05-17,37.4011
2022-05-18,35.4514
2022-05-19,36.184
2022-05-20,39.9276
2022-05-21,39.9276
2022-05-22,39.9276
2022-05-23,42.6512
2022-05-24,42.7672
2022-05-25,41.962
2022-05-26,43.8936
2022-05-27,46.5499
2022-05-28,46.5499
2022-05-29,46.5499
2022-05-30,46.5499
2022-05-31,43.631
2022-06-01,39.6089
2022-06-02,43.0385
2022-06-03,41.4681
2022-06-04,41.4681
2022-06-05,41.4681
2022-06-06,42.2982
2022-06-07,44.0609
2022-06-08,42.7224
2022-06-09,42.203
2022-06-10,41.3582
2022-06-11,41.3582
2022-06-12,41.3582
2022-06-13,39.0659
2022-06-14,38.0321
2022-06-15,39.3489
2022-06-16,38.2083
2022-06-17,39.5398
2022-06-18,39.5398
2022-06-19,39.5398
2022-06-20,39.5398
2022-06-21,39.5709
2022-06-22,41.3559
2022-06-23,44.1935
2022-06-24,46.6609
2022-06-25,46.6609
2022-06-26,46.6609
2022-06-27,46.3425
2022-06-28,44.3001
2022-06-29,44.9621
2022-06-30,45.7142
2022-07-01,47.7203
2022-07-02,47.7203
2022-07-03,47.7203
2022-07-04,47.7203
2022-07-05,48.0339
2022-07-06,49.5213
2022-07-07,50.3994
2022-07-08,50.605
2022-07-09,50.605
2022-07-10,50.605
2022-07-11,50.3162
2022-07-12,48.4869
2022-07-13,47.2002
2022-07-14,48.3093
2022-07-15,49.7918
2022-07-16,49.7918
2022-07-17,49.7918
2022-07-18,48.419
2022-07-19,52.3346
2022-07-20,52.794
2022-07-21,53.748
2022-07-22,53.8502
2022-07-23,53.8502
2022-07-24,53.8502
2022-07-25,50.9695
2022-07-26,51.6761
2022-07-27,53.2758
2022-07-28,57.428
2022-07-29,58.0875
2022-07-30,58.0875
2022-07-31,58.0875
2022-08-01,57.7513
2022-08-02,55.2973
2022-08-03,54.6793
2022-08-04,57.6251
2022-08-05,57.1321
2022-08-06,57.1321
2022-08-07,57.1321
2022-08-08,57.5737
2022-08-09,57.147
2022-08-10,61.7355
2022-08-11,58.889
2022-08-12,60.4327
2022-08-13,60.4327
2022-08-14,60.4327
2022-08-15,60.0957
2022-08-16,59.1422
2022-08-17,58.7102
2022-08-18,58.5613
2022-08-19,55.4596
2022-08-20,55.4596
2022-08-21,55.4596
2022-08-22,54.0813
2022-08-23,52.6573
2022-08-24,53.6636
2022-08-25,55.2758
2022-08-26,49.4567
2022-08-27,49.4567
2022-08-28,49.4567
2022-08-29,48.4197
2022-08-30,46.6219
2022-08-31,45.5352
2022-09-01,45.4671
2022-09-02,44.0581
2022-09-03,44.0581
2022-09-04,44.0581
2022-09-05,44.0581
2022-09-06,47.6034
2022-09-07,50.0146
2022-09-08,51.2306
2022-09-09,52.0375
2022-09-10,52.0375
2022-09-11,52.0375
2022-09-12,52.7503
2022-09-13,47.4887
2022-09-14,45.802
2022-09-15,44.5476
2022-09-16,44.2449
2022-09-17,44.2449
2022-09-18,44.2449
2022-09-19,43.8156
2022-09-20,42.1774
2022-09-21,40.8546
2022-09-22,37.454
2022-09-23,36.3263
2022-09-24,36.3263
2022-09-25,36.3263
2022-09-26,35.7268
2022-09-27,35.1927
2022-09-28,35.8813
2022-09-29,34.7753
2022-09-30,33.5241
2022-10-01,33.5241
2022-10-02,33.5241
2022-10-03,37.8246
2022-10-04,41.46
2022-10-05,40.9231
2022-10-06,39.4008
2022-10-07,36.4235
2022-10-08,36.4235
2022-10-09,36.4235
2022-10-10,35.0557
2022-10-11,34.1426
2022-10-12,33.3451
2022-10-13,33.8449
2022-10-14,32.5572
2022-10-15,32.5572
2022-10-16,32.5572
2022-10-17,37.2564
2022-10-18,38.6604
2022-10-19,37.6562
2022-10-20,36.4529
2022-10-21,38.1057
2022-10-22,38.1057
2022-10-23,38.1057
2022-10-24,39.9448
2022-10-25,44.4139
2022-10-26,44.2675
2022-10-27,47.0753
2022-10-28,49.6457
2022-10-29,49.6457
2022-10-30,49.6457
2022-10-31,47.8536
2022-11-01,46.2952
2022-11-02,44.7096
2022-11-03,44.2903
2022-11-04,46.8332
2022-11-05,46.8332
2022-11-06,46.8332
2022-11-07,47.8222
2022-11-08,48.0642
2022-11-09,46.1888
2022-11-10,55.9621
2022-11-11,58.3941
2022-11-12,58.3941
2022-11-13,58.3941
2022-11-14,55.6781
2022-11-15,57.3593
2022-11-16,57.0423
2022-11-17,54.8563
2022-11-18,54.5741
2022-11-19,54.5741
2022-11-20,54.5741
2022-11-21,54.9866
2022-11-22,56.267
2022-11-23,57.8142
2022-11-24,57.8142
2022-11-25,57.9397
2022-11-26,57.9397
2022-11-27,57.9397
2022-11-28,55.5315
2022-11-29,54.2238
2022-11-30,55.7986
2022-12-01,58.3592
2022-12-02,57.3817
2022-12-03,57.3817
2022-12-04,57.3817
2022-12-05,54.1772
2022-12-06,54.5589
2022-12-07,54.5011
2022-12-08,54.8767
2022-12-09,52.7598
2022-12-10,52.7598
2022-12-11,52.7598
2022-12-12,52.8963
2022-12-13,56.0321
2022-12-14,54.6521
2022-12-15,51.4962
2022-12-16,49.8934
2022-12-17,49.8934
2022-12-18,49.8934
2022-12-19,48.654
2022-12-20,47.5529
2022-12-21,49.337
2022-12-22,47.6598
2022-12-23,47.9444
2022-12-24,47.9444
2022-12-25,47.9444
2022-12-26,47.9444
2022-12-27,47.4238
2022-12-28,46.865
2022-12-29,50.4506
2022-12-30,48.8249
2022-12-31,48.8249
2023-01-01,48.8249
2023-01-02,48.8249
2023-01-03,48.9053
2023-01-04,51.1337
2023-01-05,49.2261
2023-01-06,53.0706
2023-01-07,53.0706
2023-01-08,53.0706
2023-01-09,53.8392
2023-01-10,55.0724
2023-01-11,57.8508
2023-01-12,58.8643
2023-01-13,58.3222
2023-01-14,58.3222
2023-01-15,58.3222
2023-01-16,58.3222
2023-01-17,58.6144
2023-01-18,57.2797
2023-01-19,56.094
2023-01-20,58.1804
2023-01-21,58.1804
2023-01-22,58.1804
2023-01-23,58.9703
2023-01-24,57.7055
2023-01-25,57.1466
2023-01-26,57.4646
2023-01-27,59.3408
2023-01-28,59.3408
2023-01-29,59.3408
2023-01-30,56.2449
2023-01-31,58.935
2023-02-01,59.5892
2023-02-02,61.2923
2023-02-03,57.0306
2023-02-04,57.0306
2023-02-05,57.0306
2023-02-06,55.3789
2023-02-07,56.1365
2023-02-08,54.0967
2023-02-09,53.2594
2023-02-10,53.3307
2023-02-11,53.3307
2023-02-12,53.3307
2023-02-13,55.5814
2023-02-14,53.3162
2023-02-15,54.2273
2023-02-16,50.5551
2023-02-17,51.6018
2023-02-18,51.6018
2023-02-19,51.6018
2023-02-20,51.6018
2023-02-21,48.0891
2023-02-22,46.5892
2023-02-23,47.6337
2023-02-24,46.0695
2023-02-25,46.0695
2023-02-26,46.0695
2023-02-27,45.4615
2023-02-28,45.3588
2023-03-01,44.2192
2023-03-02,45.0995
2023-03-03,47.605
2023-03-04,47.605
2023-03-05,47.605
2023-03-06,49.6253
2023-03-07,44.6487
2023-03-08,45.508
2023-03-09,43.9416
2023-03-10,41.7235
2023-03-11,41.7235
2023-03-12,41.7235
2023-03-13,41.2138
2023-03-14,44.4013
2023-03-15,44.888
2023-03-16,47.1543
2023-03-17,45.3898
