,JLL US Equity
2020-12-01,58.6031
2020-12-02,59.1928
2020-12-03,60.8483
2020-12-04,63.3897
2020-12-05,63.3897
2020-12-06,63.3897
2020-12-07,64.4724
2020-12-08,64.9699
2020-12-09,65.314
2020-12-10,66.3026
2020-12-11,63.1165
2020-12-12,63.1165
2020-12-13,63.1165
2020-12-14,61.1075
2020-12-15,63.394
2020-12-16,63.5226
2020-12-17,60.9609
2020-12-18,61.3228
2020-12-19,61.3228
2020-12-20,61.3228
2020-12-21,60.155
2020-12-22,61.2545
2020-12-23,62.4848
2020-12-24,63.3127
2020-12-25,63.3127
2020-12-26,63.3127
2020-12-27,63.3127
2020-12-28,62.6018
2020-12-29,61.1514
2020-12-30,59.9369
2020-12-31,59.2981
2021-01-01,59.2981
2021-01-02,59.2981
2021-01-03,59.2981
2021-01-04,55.0361
2021-01-05,55.5775
2021-01-06,58.157
2021-01-07,57.9227
2021-01-08,58.858
2021-01-09,58.858
2021-01-10,58.858
2021-01-11,59.1244
2021-01-12,60.4688
2021-01-13,56.3596
2021-01-14,57.3483
2021-01-15,56.7883
2021-01-16,56.7883
2021-01-17,56.7883
2021-01-18,56.7883
2021-01-19,57.5731
2021-01-20,59.9227
2021-01-21,60.0372
2021-01-22,62.8187
2021-01-23,62.8187
2021-01-24,62.8187
2021-01-25,61.8198
2021-01-26,57.3656
2021-01-27,57.0127
2021-01-28,57.8503
2021-01-29,52.5978
2021-01-30,52.5978
2021-01-31,52.5978
2021-02-01,55.3685
2021-02-02,55.9848
2021-02-03,54.3908
2021-02-04,56.1647
2021-02-05,56.6922
2021-02-06,56.6922
2021-02-07,56.6922
2021-02-08,57.9866
2021-02-09,57.3425
2021-02-10,56.2532
2021-02-11,57.5976
2021-02-12,56.836
2021-02-13,56.836
2021-02-14,56.836
2021-02-15,56.836
2021-02-16,56.188
2021-02-17,53.6567
2021-02-18,53.06
2021-02-19,56.8459
2021-02-20,56.8459
2021-02-21,56.8459
2021-02-22,61.711
2021-02-23,64.0998
2021-02-24,65.0513
2021-02-25,62.8742
2021-02-26,63.9519
2021-02-27,63.9519
2021-02-28,63.9519
2021-03-01,65.9483
2021-03-02,65.4398
2021-03-03,66.8336
2021-03-04,61.1858
2021-03-05,62.5321
2021-03-06,62.5321
2021-03-07,62.5321
2021-03-08,62.5781
2021-03-09,61.3523
2021-03-10,60.3138
2021-03-11,60.8593
2021-03-12,61.1145
2021-03-13,61.1145
2021-03-14,61.1145
2021-03-15,63.1053
2021-03-16,60.2751
2021-03-17,61.8109
2021-03-18,60.4705
2021-03-19,58.5089
2021-03-20,58.5089
2021-03-21,58.5089
2021-03-22,58.7054
2021-03-23,56.7379
2021-03-24,55.3609
2021-03-25,57.7502
2021-03-26,60.661
2021-03-27,60.661
2021-03-28,60.661
2021-03-29,58.3312
2021-03-30,59.0042
2021-03-31,58.94
2021-04-01,61.5744
2021-04-02,61.5744
2021-04-03,61.5744
2021-04-04,61.5744
2021-04-05,62.17
2021-04-06,59.6817
2021-04-07,58.4292
2021-04-08,59.2036
2021-04-09,59.761
2021-04-10,59.761
2021-04-11,59.761
2021-04-12,58.779
2021-04-13,56.6744
2021-04-14,56.9272
2021-04-15,57.4579
2021-04-16,56.3914
2021-04-17,56.3914
2021-04-18,56.3914
2021-04-19,56.4883
2021-04-20,54.1847
2021-04-21,54.9677
2021-04-22,53.8671
2021-04-23,55.203
2021-04-24,55.203
2021-04-25,55.203
2021-04-26,55.7966
2021-04-27,56.9951
2021-04-28,55.0585
2021-04-29,59.6166
2021-04-30,60.6151
2021-05-01,60.6151
2021-05-02,60.6151
2021-05-03,62.5012
2021-05-04,62.1446
2021-05-05,59.5146
2021-05-06,62.3246
2021-05-07,65.1166
2021-05-08,65.1166
2021-05-09,65.1166
2021-05-10,65.7781
2021-05-11,64.0348
2021-05-12,63.7521
2021-05-13,64.3443
2021-05-14,64.9029
2021-05-15,64.9029
2021-05-16,64.9029
2021-05-17,66.0943
2021-05-18,64.3421
2021-05-19,65.6749
2021-05-20,67.2877
2021-05-21,67.0596
2021-05-22,67.0596
2021-05-23,67.0596
2021-05-24,68.0673
2021-05-25,63.4993
2021-05-26,63.6842
2021-05-27,60.9861
2021-05-28,61.4254
2021-05-29,61.4254
2021-05-30,61.4254
2021-05-31,61.4254
2021-06-01,62.9024
2021-06-02,63.5547
2021-06-03,63.7116
2021-06-04,60.0853
2021-06-05,60.0853
2021-06-06,60.0853
2021-06-07,62.0524
2021-06-08,64.0696
2021-06-09,64.281
2021-06-10,62.708
2021-06-11,64.3679
2021-06-12,64.3679
2021-06-13,64.3679
2021-06-14,60.2385
2021-06-15,59.7503
2021-06-16,58.6208
2021-06-17,55.1392
2021-06-18,53.6508
2021-06-19,53.6508
2021-06-20,53.6508
2021-06-21,57.6675
2021-06-22,55.8245
2021-06-23,55.8428
2021-06-24,56.3979
2021-06-25,56.5692
2021-06-26,56.5692
2021-06-27,56.5692
2021-06-28,54.8755
2021-06-29,51.8441
2021-06-30,49.7222
2021-07-01,52.2809
2021-07-02,49.0429
2021-07-03,49.0429
2021-07-04,49.0429
2021-07-05,49.0429
2021-07-06,46.5047
2021-07-07,46.2892
2021-07-08,46.6129
2021-07-09,49.1419
2021-07-10,49.1419
2021-07-11,49.1419
2021-07-12,49.7734
2021-07-13,46.9629
2021-07-14,48.7164
2021-07-15,48.3718
2021-07-16,47.6464
2021-07-17,47.6464
2021-07-18,47.6464
2021-07-19,43.3233
2021-07-20,50.0818
2021-07-21,53.8077
2021-07-22,53.8923
2021-07-23,55.6465
2021-07-24,55.6465
2021-07-25,55.6465
2021-07-26,58.2009
2021-07-27,59.8213
2021-07-28,62.1164
2021-07-29,63.9223
2021-07-30,64.3028
2021-07-31,64.3028
2021-08-01,64.3028
2021-08-02,61.297
2021-08-03,62.5671
2021-08-04,70.0101
2021-08-05,71.8301
2021-08-06,72.5671
2021-08-07,72.5671
2021-08-08,72.5671
2021-08-09,70.3001
2021-08-10,70.7058
2021-08-11,71.614
2021-08-12,69.8414
2021-08-13,69.2162
2021-08-14,69.2162
2021-08-15,69.2162
2021-08-16,65.8589
2021-08-17,63.9627
2021-08-18,61.4046
2021-08-19,60.2545
2021-08-20,60.6892
2021-08-21,60.6892
2021-08-22,60.6892
2021-08-23,61.8455
2021-08-24,61.9684
2021-08-25,62.5559
2021-08-26,60.1972
2021-08-27,63.0738
2021-08-28,63.0738
2021-08-29,63.0738
2021-08-30,61.7628
2021-08-31,61.4633
2021-09-01,62.9462
2021-09-02,61.0523
2021-09-03,61.3801
2021-09-04,61.3801
2021-09-05,61.3801
2021-09-06,61.3801
2021-09-07,60.0331
2021-09-08,60.4574
2021-09-09,59.6778
2021-09-10,55.492
2021-09-11,55.492
2021-09-12,55.492
2021-09-13,57.6832
2021-09-14,56.1652
2021-09-15,57.7204
2021-09-16,57.9564
2021-09-17,56.5079
2021-09-18,56.5079
2021-09-19,56.5079
2021-09-20,55.0587
2021-09-21,53.7402
2021-09-22,57.1201
2021-09-23,59.6946
2021-09-24,60.753
2021-09-25,60.753
2021-09-26,60.753
2021-09-27,60.2034
2021-09-28,60.483
2021-09-29,60.3345
2021-09-30,59.6204
2021-10-01,64.0367
2021-10-02,64.0367
2021-10-03,64.0367
2021-10-04,60.4614
2021-10-05,61.5898
2021-10-06,59.2826
2021-10-07,59.8504
2021-10-08,58.7297
2021-10-09,58.7297
2021-10-10,58.7297
2021-10-11,60.291
2021-10-12,60.3138
2021-10-13,60.9395
2021-10-14,60.6464
2021-10-15,58.9241
2021-10-16,58.9241
2021-10-17,58.9241
2021-10-18,59.3308
2021-10-19,57.405
2021-10-20,58.7274
2021-10-21,59.0379
2021-10-22,63.0709
2021-10-23,63.0709
2021-10-24,63.0709
2021-10-25,64.3048
2021-10-26,62.3343
2021-10-27,60.196
2021-10-28,61.9808
2021-10-29,57.6762
2021-10-30,57.6762
2021-10-31,57.6762
2021-11-01,57.3803
2021-11-02,57.4931
2021-11-03,60.6562
2021-11-04,59.598
2021-11-05,61.7478
2021-11-06,61.7478
2021-11-07,61.7478
2021-11-08,62.3859
2021-11-09,62.8698
2021-11-10,59.2828
2021-11-11,60.0653
2021-11-12,58.3226
2021-11-13,58.3226
2021-11-14,58.3226
2021-11-15,59.2316
2021-11-16,59.0413
2021-11-17,55.5077
2021-11-18,54.6382
2021-11-19,54.9008
2021-11-20,54.9008
2021-11-21,54.9008
2021-11-22,53.2709
2021-11-23,55.0622
2021-11-24,57.4363
2021-11-25,57.4363
2021-11-26,46.9265
2021-11-27,46.9265
2021-11-28,46.9265
2021-11-29,47.6369
2021-11-30,41.3166
2021-12-01,39.129
2021-12-02,45.617
2021-12-03,45.1574
2021-12-04,45.1574
2021-12-05,45.1574
2021-12-06,50.2805
2021-12-07,52.2852
2021-12-08,53.7689
2021-12-09,53.2015
2021-12-10,53.5584
2021-12-11,53.5584
2021-12-12,53.5584
2021-12-13,52.3705
2021-12-14,51.0645
2021-12-15,51.974
2021-12-16,50.9472
2021-12-17,48.4251
2021-12-18,48.4251
2021-12-19,48.4251
2021-12-20,44.4225
2021-12-21,50.7002
2021-12-22,53.0729
2021-12-23,54.7959
2021-12-24,54.7959
2021-12-25,54.7959
2021-12-26,54.7959
2021-12-27,55.7277
2021-12-28,56.1739
2021-12-29,57.5944
2021-12-30,57.1016
2021-12-31,55.9279
2022-01-01,55.9279
2022-01-02,55.9279
2022-01-03,55.2159
2022-01-04,57.6291
2022-01-05,52.1491
2022-01-06,50.9084
2022-01-07,50.3517
2022-01-08,50.3517
2022-01-09,50.3517
2022-01-10,48.4591
2022-01-11,51.2977
2022-01-12,52.2417
2022-01-13,51.5982
2022-01-14,49.049
2022-01-15,49.049
2022-01-16,49.049
2022-01-17,49.049
2022-01-18,47.1788
2022-01-19,44.7846
2022-01-20,45.3228
2022-01-21,45.8818
2022-01-22,45.8818
2022-01-23,45.8818
2022-01-24,47.4606
2022-01-25,44.3395
2022-01-26,44.325
2022-01-27,43.0624
2022-01-28,45.5477
2022-01-29,45.5477
2022-01-30,45.5477
2022-01-31,48.9358
2022-02-01,49.567
2022-02-02,50.6248
2022-02-03,50.2403
2022-02-04,48.7912
2022-02-05,48.7912
2022-02-06,48.7912
2022-02-07,48.9197
2022-02-08,49.9412
2022-02-09,53.7555
2022-02-10,51.5774
2022-02-11,49.3801
2022-02-12,49.3801
2022-02-13,49.3801
2022-02-14,46.4053
2022-02-15,48.7579
2022-02-16,49.706
2022-02-17,46.8225
2022-02-18,45.9139
2022-02-19,45.9139
2022-02-20,45.9139
2022-02-21,45.9139
2022-02-22,46.9911
2022-02-23,43.2535
2022-02-24,43.1643
2022-02-25,47.2313
2022-02-26,47.2313
2022-02-27,47.2313
2022-02-28,48.1741
2022-03-01,47.9974
2022-03-02,48.5238
2022-03-03,45.6518
2022-03-04,40.2878
2022-03-05,40.2878
2022-03-06,40.2878
2022-03-07,37.5493
2022-03-08,37.2529
2022-03-09,41.1913
2022-03-10,40.4031
2022-03-11,42.4056
2022-03-12,42.4056
2022-03-13,42.4056
2022-03-14,42.2944
2022-03-15,42.485
2022-03-16,48.0574
2022-03-17,47.6665
2022-03-18,46.8056
2022-03-19,46.8056
2022-03-20,46.8056
2022-03-21,45.2549
2022-03-22,47.1656
2022-03-23,44.8839
2022-03-24,46.4489
2022-03-25,47.924
2022-03-26,47.924
2022-03-27,47.924
2022-03-28,48.7487
2022-03-29,51.9798
2022-03-30,50.9071
2022-03-31,49.5078
2022-04-01,48.4633
2022-04-02,48.4633
2022-04-03,48.4633
2022-04-04,49.1909
2022-04-05,45.9568
2022-04-06,45.5817
2022-04-07,43.0667
2022-04-08,42.8461
2022-04-09,42.8461
2022-04-10,42.8461
2022-04-11,44.7072
2022-04-12,44.0038
2022-04-13,45.543
2022-04-14,45.1499
2022-04-15,45.1499
2022-04-16,45.1499
2022-04-17,45.1499
2022-04-18,45.4181
2022-04-19,47.7405
2022-04-20,48.4339
2022-04-21,47.0968
2022-04-22,45.2199
2022-04-23,45.2199
2022-04-24,45.2199
2022-04-25,45.1891
2022-04-26,42.8926
2022-04-27,43.3773
2022-04-28,46.333
2022-04-29,43.8471
2022-04-30,43.8471
2022-05-01,43.8471
2022-05-02,42.812
2022-05-03,44.2314
2022-05-04,45.3688
2022-05-05,41.1805
2022-05-06,38.6926
2022-05-07,38.6926
2022-05-08,38.6926
2022-05-09,36.831
2022-05-10,36.3005
2022-05-11,35.4106
2022-05-12,35.0206
2022-05-13,37.5248
2022-05-14,37.5248
2022-05-15,37.5248
2022-05-16,36.9773
2022-05-17,40.2757
2022-05-18,36.8686
2022-05-19,37.4221
2022-05-20,36.7757
2022-05-21,36.7757
2022-05-22,36.7757
2022-05-23,38.3453
2022-05-24,37.4845
2022-05-25,38.3416
2022-05-26,41.6801
2022-05-27,44.6471
2022-05-28,44.6471
2022-05-29,44.6471
2022-05-30,44.6471
2022-05-31,43.0794
2022-06-01,39.9282
2022-06-02,43.2602
2022-06-03,41.264
2022-06-04,41.264
2022-06-05,41.264
2022-06-06,41.392
2022-06-07,41.9246
2022-06-08,40.2538
2022-06-09,38.1097
2022-06-10,36.53
2022-06-11,36.53
2022-06-12,36.53
2022-06-13,33.94
2022-06-14,35.3019
2022-06-15,35.6774
2022-06-16,33.0521
2022-06-17,38.186
2022-06-18,38.186
2022-06-19,38.186
2022-06-20,38.186
2022-06-21,39.2559
2022-06-22,39.6535
2022-06-23,40.0988
2022-06-24,41.8609
2022-06-25,41.8609
2022-06-26,41.8609
2022-06-27,42.3942
2022-06-28,42.4748
2022-06-29,42.3964
2022-06-30,41.7828
2022-07-01,44.7327
2022-07-02,44.7327
2022-07-03,44.7327
2022-07-04,44.7327
2022-07-05,44.533
2022-07-06,41.8176
2022-07-07,42.7688
2022-07-08,42.5529
2022-07-09,42.5529
2022-07-10,42.5529
2022-07-11,42.1894
2022-07-12,42.9231
2022-07-13,41.8806
2022-07-14,40.935
2022-07-15,43.7361
2022-07-16,43.7361
2022-07-17,43.7361
2022-07-18,43.911
2022-07-19,46.7032
2022-07-20,48.0129
2022-07-21,48.3953
2022-07-22,48.2512
2022-07-23,48.2512
2022-07-24,48.2512
2022-07-25,49.1007
2022-07-26,47.8433
2022-07-27,49.0326
2022-07-28,50.9085
2022-07-29,51.6626
2022-07-30,51.6626
2022-07-31,51.6626
2022-08-01,50.797
2022-08-02,48.3107
2022-08-03,46.7268
2022-08-04,43.905
2022-08-05,43.8961
2022-08-06,43.8961
2022-08-07,43.8961
2022-08-08,45.3623
2022-08-09,45.066
2022-08-10,47.0673
2022-08-11,48.319
2022-08-12,50.3871
2022-08-13,50.3871
2022-08-14,50.3871
2022-08-15,50.6398
2022-08-16,50.5152
2022-08-17,51.1817
2022-08-18,50.7562
2022-08-19,48.377
2022-08-20,48.377
2022-08-21,48.377
2022-08-22,44.0377
2022-08-23,44.6847
2022-08-24,45.3447
2022-08-25,47.8987
2022-08-26,45.3242
2022-08-27,45.3242
2022-08-28,45.3242
2022-08-29,44.142
2022-08-30,44.0162
2022-08-31,43.8147
2022-09-01,43.1131
2022-09-02,41.9667
2022-09-03,41.9667
2022-09-04,41.9667
2022-09-05,41.9667
2022-09-06,40.306
2022-09-07,44.0819
2022-09-08,45.6326
2022-09-09,46.7935
2022-09-10,46.7935
2022-09-11,46.7935
2022-09-12,48.4054
2022-09-13,43.079
2022-09-14,42.391
2022-09-15,41.7822
2022-09-16,40.4525
2022-09-17,40.4525
2022-09-18,40.4525
2022-09-19,41.5146
2022-09-20,39.5692
2022-09-21,38.2189
2022-09-22,37.6798
2022-09-23,36.5518
2022-09-24,36.5518
2022-09-25,36.5518
2022-09-26,35.7998
2022-09-27,35.765
2022-09-28,38.3752
2022-09-29,35.6039
2022-09-30,37.4244
2022-10-01,37.4244
2022-10-02,37.4244
2022-10-03,42.2159
2022-10-04,48.1901
2022-10-05,47.0463
2022-10-06,46.1127
2022-10-07,42.9865
2022-10-08,42.9865
2022-10-09,42.9865
2022-10-10,45.0522
2022-10-11,45.3505
2022-10-12,44.8995
2022-10-13,45.3948
2022-10-14,43.1812
2022-10-15,43.1812
2022-10-16,43.1812
2022-10-17,46.3374
2022-10-18,47.6002
2022-10-19,43.8297
2022-10-20,43.2534
2022-10-21,45.568
2022-10-22,45.568
2022-10-23,45.568
2022-10-24,45.6892
2022-10-25,48.1358
2022-10-26,49.3864
2022-10-27,48.1177
2022-10-28,47.6136
2022-10-29,47.6136
2022-10-30,47.6136
2022-10-31,45.8887
2022-11-01,47.5475
2022-11-02,38.7063
2022-11-03,37.5189
2022-11-04,39.4966
2022-11-05,39.4966
2022-11-06,39.4966
2022-11-07,42.3161
2022-11-08,43.0824
2022-11-09,42.1388
2022-11-10,49.7644
2022-11-11,51.3329
2022-11-12,51.3329
2022-11-13,51.3329
2022-11-14,49.0079
2022-11-15,49.3712
2022-11-16,49.5191
2022-11-17,47.1485
2022-11-18,47.3337
2022-11-19,47.3337
2022-11-20,47.3337
2022-11-21,48.0963
2022-11-22,50.1384
2022-11-23,50.4651
2022-11-24,50.4651
2022-11-25,51.1882
2022-11-26,51.1882
2022-11-27,51.1882
2022-11-28,48.9235
2022-11-29,50.2726
2022-11-30,53.0549
2022-12-01,52.938
2022-12-02,52.3416
2022-12-03,52.3416
2022-12-04,52.3416
2022-12-05,49.8799
2022-12-06,49.8103
2022-12-07,49.5444
2022-12-08,49.8109
2022-12-09,49.4059
2022-12-10,49.4059
2022-12-11,49.4059
2022-12-12,50.4722
2022-12-13,54.4257
2022-12-14,52.4746
2022-12-15,49.8163
2022-12-16,47.8945
2022-12-17,47.8945
2022-12-18,47.8945
2022-12-19,46.2767
2022-12-20,46.8916
2022-12-21,48.294
2022-12-22,47.3446
2022-12-23,48.2994
2022-12-24,48.2994
2022-12-25,48.2994
2022-12-26,48.2994
2022-12-27,47.9833
2022-12-28,46.2631
2022-12-29,49.9736
2022-12-30,49.0014
2022-12-31,49.0014
2023-01-01,49.0014
2023-01-02,49.0014
2023-01-03,50.7258
2023-01-04,52.1743
2023-01-05,50.6621
2023-01-06,53.675
2023-01-07,53.675
2023-01-08,53.675
2023-01-09,53.7307
2023-01-10,53.9599
2023-01-11,56.2813
2023-01-12,56.8051
2023-01-13,58.1126
2023-01-14,58.1126
2023-01-15,58.1126
2023-01-16,58.1126
2023-01-17,57.5925
2023-01-18,57.1868
2023-01-19,56.6273
2023-01-20,57.5247
2023-01-21,57.5247
2023-01-22,57.5247
2023-01-23,59.2985
2023-01-24,56.94
2023-01-25,57.4023
2023-01-26,59.6289
2023-01-27,59.1495
2023-01-28,59.1495
2023-01-29,59.1495
2023-01-30,58.0482
2023-01-31,60.6588
2023-02-01,56.7445
2023-02-02,59.5171
2023-02-03,57.3576
2023-02-04,57.3576
2023-02-05,57.3576
2023-02-06,53.8251
2023-02-07,54.4228
2023-02-08,50.6757
2023-02-09,53.6391
2023-02-10,54.1631
2023-02-11,54.1631
2023-02-12,54.1631
2023-02-13,55.3787
2023-02-14,55.748
2023-02-15,56.0213
2023-02-16,52.3657
2023-02-17,52.3879
2023-02-18,52.3879
2023-02-19,52.3879
2023-02-20,52.3879
2023-02-21,49.264
2023-02-22,49.2997
2023-02-23,49.9429
2023-02-24,48.4375
2023-02-25,48.4375
2023-02-26,48.4375
2023-02-27,47.9373
2023-02-28,51.7085
2023-03-01,52.2562
2023-03-02,50.0091
2023-03-03,51.2441
2023-03-04,51.2441
2023-03-05,51.2441
2023-03-06,48.9379
2023-03-07,46.921
2023-03-08,48.063
2023-03-09,45.1277
2023-03-10,40.7122
2023-03-11,40.7122
2023-03-12,40.7122
2023-03-13,38.8692
2023-03-14,38.984
2023-03-15,37.308
2023-03-16,39.2068
2023-03-17,38.1038
2023-03-18,38.1038
2023-03-19,38.1038
2023-03-20,38.3991
2023-03-21,40.2049
