,MAIN US Equity
,RSI_30D
2020-08-22,49.4735
2020-08-23,49.4735
2020-08-24,51.1708
2020-08-25,50.5848
2020-08-26,48.1151
2020-08-27,49.2328
2020-08-28,49.6944
2020-08-29,49.6944
2020-08-30,49.6944
2020-08-31,48.5845
2020-09-01,48.8625
2020-09-02,49.6718
2020-09-03,47.6698
2020-09-04,47.0382
2020-09-05,47.0382
2020-09-06,47.0382
2020-09-07,47.0382
2020-09-08,47.2665
2020-09-09,49.3369
2020-09-10,47.3776
2020-09-11,49.0954
2020-09-12,49.0954
2020-09-13,49.0954
2020-09-14,50.2281
2020-09-15,50.4489
2020-09-16,49.6142
2020-09-17,49.5756
2020-09-18,49.697
2020-09-19,49.697
2020-09-20,49.697
2020-09-21,46.6754
2020-09-22,47.7291
2020-09-23,45.2151
2020-09-24,44.5019
2020-09-25,48.1406
2020-09-26,48.1406
2020-09-27,48.1406
2020-09-28,50.6301
2020-09-29,48.0735
2020-09-30,47.6707
2020-10-01,51.6696
2020-10-02,52.1381
2020-10-03,52.1381
2020-10-04,52.1381
2020-10-05,50.844
2020-10-06,49.235
2020-10-07,50.2813
2020-10-08,51.7298
2020-10-09,51.9585
2020-10-10,51.9585
2020-10-11,51.9585
2020-10-12,50.1959
2020-10-13,49.7896
2020-10-14,50.5352
2020-10-15,48.3878
2020-10-16,49.119
2020-10-17,49.119
