,VZ US Equity
2020-07-16,51.8272
2020-07-17,53.1644
2020-07-18,53.1644
2020-07-19,53.1644
2020-07-20,51.9313
2020-07-21,51.8445
2020-07-22,51.577
2020-07-23,51.8625
2020-07-24,54.6297
2020-07-25,54.6297
2020-07-26,54.6297
2020-07-27,54.6836
2020-07-28,56.3208
2020-07-29,56.2175
2020-07-30,55.689
2020-07-31,56.2001
2020-08-01,56.2001
2020-08-02,56.2001
2020-08-03,55.32
2020-08-04,57.2534
2020-08-05,55.8722
2020-08-06,56.7188
2020-08-07,58.6973
2020-08-08,58.6973
2020-08-09,58.6973
2020-08-10,59.9422
2020-08-11,58.0534
2020-08-12,58.3083
2020-08-13,57.9844
2020-08-14,58.7837
2020-08-15,58.7837
2020-08-16,58.7837
2020-08-17,58.7409
2020-08-18,59.9481
2020-08-19,59.3641
2020-08-20,58.9528
2020-08-21,59.0507
2020-08-22,59.0507
2020-08-23,59.0507
2020-08-24,60.9138
2020-08-25,60.1812
2020-08-26,60.3129
2020-08-27,60.1586
2020-08-28,59.2695
2020-08-29,59.2695
2020-08-30,59.2695
2020-08-31,59.3061
2020-09-01,58.7059
2020-09-02,63.4694
2020-09-03,63.7222
2020-09-04,62.9894
2020-09-05,62.9894
2020-09-06,62.9894
2020-09-07,62.9894
2020-09-08,60.1283
2020-09-09,60.4145
2020-09-10,57.6842
2020-09-11,58.6693
2020-09-12,58.6693
2020-09-13,58.6693
2020-09-14,60.6032
2020-09-15,61.5856
2020-09-16,60.3078
2020-09-17,61.1063
2020-09-18,59.7497
2020-09-19,59.7497
2020-09-20,59.7497
2020-09-21,55.7986
2020-09-22,56.6404
2020-09-23,52.1854
2020-09-24,53.3532
2020-09-25,54.1802
2020-09-26,54.1802
2020-09-27,54.1802
2020-09-28,54.0315
2020-09-29,53.4251
2020-09-30,54.5251
2020-10-01,54.3128
2020-10-02,53.1879
2020-10-03,53.1879
2020-10-04,53.1879
2020-10-05,55.1114
2020-10-06,54.018
2020-10-07,54.7151
2020-10-08,55.6867
2020-10-09,56.3404
2020-10-10,56.3404
2020-10-11,56.3404
2020-10-12,57.363
2020-10-13,56.1873
2020-10-14,50.9044
2020-10-15,49.5064
2020-10-16,48.9399
2020-10-17,48.9399
2020-10-18,48.9399
2020-10-19,45.2853
2020-10-20,45.0532
2020-10-21,42.7854
2020-10-22,46.0445
2020-10-23,49.2903
2020-10-24,49.2903
2020-10-25,49.2903
2020-10-26,48.5706
2020-10-27,46.5549
2020-10-28,42.0614
2020-10-29,44.3963
2020-10-30,45.5564
2020-10-31,45.5564
2020-11-01,45.5564
2020-11-02,48.9572
2020-11-03,49.1884
2020-11-04,46.8607
2020-11-05,51.0643
2020-11-06,52.6476
2020-11-07,52.6476
2020-11-08,52.6476
2020-11-09,57.5462
2020-11-10,61.5083
2020-11-11,61.0406
2020-11-12,60.0486
2020-11-13,60.8939
2020-11-14,60.8939
2020-11-15,60.8939
2020-11-16,60.0661
2020-11-17,59.3785
2020-11-18,57.2946
2020-11-19,56.7673
2020-11-20,55.9442
2020-11-21,55.9442
2020-11-22,55.9442
2020-11-23,56.6706
2020-11-24,58.2087
2020-11-25,57.0338
2020-11-26,57.0338
2020-11-27,57.6868
2020-11-28,57.6868
2020-11-29,57.6868
2020-11-30,56.7939
2020-12-01,57.4748
2020-12-02,60.4346
2020-12-03,61.7754
2020-12-04,60.7112
2020-12-05,60.7112
2020-12-06,60.7112
2020-12-07,59.5934
2020-12-08,59.9746
2020-12-09,60.0136
2020-12-10,54.766
2020-12-11,53.9441
2020-12-12,53.9441
2020-12-13,53.9441
2020-12-14,52.0748
2020-12-15,54.583
2020-12-16,51.455
2020-12-17,51.9006
2020-12-18,53.8714
2020-12-19,53.8714
2020-12-20,53.8714
2020-12-21,49.3614
2020-12-22,47.252
2020-12-23,47.127
2020-12-24,46.6167
2020-12-25,46.6167
2020-12-26,46.6167
2020-12-27,46.6167
2020-12-28,47.3053
2020-12-29,46.551
2020-12-30,43.7093
2020-12-31,46.7698
2021-01-01,46.7698
2021-01-02,46.7698
2021-01-03,46.7698
2021-01-04,47.2561
2021-01-05,46.0802
2021-01-06,49.4985
2021-01-07,48.8938
2021-01-08,45.7105
2021-01-09,45.7105
2021-01-10,45.7105
2021-01-11,44.3203
2021-01-12,43.5149
2021-01-13,42.712
2021-01-14,42.6306
2021-01-15,44.4904
2021-01-16,44.4904
2021-01-17,44.4904
2021-01-18,44.4904
2021-01-19,43.0879
2021-01-20,44.2449
2021-01-21,44.3007
2021-01-22,45.4303
2021-01-23,45.4303
2021-01-24,45.4303
2021-01-25,50.3755
2021-01-26,42.5987
2021-01-27,37.8889
2021-01-28,39.0508
2021-01-29,37.1915
2021-01-30,37.1915
2021-01-31,37.1915
2021-02-01,35.8529
2021-02-02,36.9518
2021-02-03,38.3909
2021-02-04,40.098
2021-02-05,40.9682
2021-02-06,40.9682
2021-02-07,40.9682
2021-02-08,40.065
2021-02-09,39.8965
2021-02-10,39.7582
2021-02-11,38.5145
2021-02-12,37.1777
2021-02-13,37.1777
2021-02-14,37.1777
2021-02-15,37.1777
2021-02-16,37.0116
2021-02-17,50.1095
2021-02-18,50.0716
2021-02-19,48.0766
2021-02-20,48.0766
2021-02-21,48.0766
2021-02-22,48.0766
2021-02-23,50.3914
2021-02-24,50.7439
2021-02-25,48.2982
2021-02-26,44.0476
2021-02-27,44.0476
2021-02-28,44.0476
2021-03-01,44.3012
2021-03-02,43.0239
2021-03-03,44.7583
2021-03-04,42.8038
2021-03-05,47.6926
2021-03-06,47.6926
2021-03-07,47.6926
2021-03-08,50.5699
2021-03-09,48.5084
2021-03-10,51.5556
2021-03-11,46.4791
2021-03-12,46.8926
2021-03-13,46.8926
2021-03-14,46.8926
2021-03-15,46.9279
2021-03-16,46.9279
2021-03-17,47.3405
2021-03-18,49.4116
2021-03-19,49.1615
2021-03-20,49.1615
2021-03-21,49.1615
2021-03-22,50.4582
2021-03-23,51.6251
2021-03-24,51.9907
2021-03-25,53.3403
2021-03-26,56.1007
2021-03-27,56.1007
2021-03-28,56.1007
2021-03-29,58.1801
2021-03-30,57.1462
2021-03-31,55.2829
2021-04-01,55.7912
2021-04-02,55.7912
2021-04-03,55.7912
2021-04-04,55.7912
2021-04-05,57.6824
2021-04-06,58.4564
2021-04-07,57.9538
2021-04-08,54.5122
2021-04-09,54.0395
2021-04-10,54.0395
2021-04-11,54.0395
2021-04-12,54.2261
2021-04-13,54.5318
2021-04-14,54.8437
2021-04-15,54.8437
2021-04-16,57.1256
2021-04-17,57.1256
2021-04-18,57.1256
2021-04-19,57.5466
2021-04-20,57.5466
2021-04-21,56.2045
2021-04-22,51.8976
2021-04-23,51.9861
2021-04-24,51.9861
2021-04-25,51.9861
2021-04-26,50.2638
2021-04-27,47.4624
2021-04-28,47.9944
2021-04-29,52.0576
2021-04-30,54.0201
2021-05-01,54.0201
2021-05-02,54.0201
2021-05-03,54.5524
2021-05-04,57.2317
2021-05-05,57.5742
2021-05-06,59.7944
2021-05-07,56.8696
2021-05-08,56.8696
2021-05-09,56.8696
2021-05-10,59.7295
2021-05-11,55.0996
2021-05-12,54.5196
2021-05-13,55.9939
2021-05-14,55.4362
2021-05-15,55.4362
2021-05-16,55.4362
2021-05-17,52.0823
2021-05-18,48.9762
2021-05-19,47.9638
2021-05-20,47.4564
2021-05-21,47.9819
2021-05-22,47.9819
2021-05-23,47.9819
2021-05-24,48.2939
2021-05-25,46.2442
2021-05-26,45.762
2021-05-27,45.4758
2021-05-28,46.4653
2021-05-29,46.4653
2021-05-30,46.4653
2021-05-31,46.4653
2021-06-01,45.9904
2021-06-02,47.3565
2021-06-03,48.9878
2021-06-04,50.5257
2021-06-05,50.5257
2021-06-06,50.5257
2021-06-07,50.038
2021-06-08,49.7895
2021-06-09,49.2829
2021-06-10,50.785
2021-06-11,50.7314
2021-06-12,50.7314
2021-06-13,50.7314
2021-06-14,49.914
2021-06-15,50.5188
2021-06-16,47.0461
2021-06-17,46.4866
2021-06-18,43.0672
2021-06-19,43.0672
2021-06-20,43.0672
2021-06-21,46.345
2021-06-22,46.2483
2021-06-23,44.7986
2021-06-24,46.5324
2021-06-25,46.5902
2021-06-26,46.5902
2021-06-27,46.5902
2021-06-28,45.5702
2021-06-29,43.8807
2021-06-30,45.0583
2021-07-01,46.6432
2021-07-02,47.5462
2021-07-03,47.5462
2021-07-04,47.5462
2021-07-05,47.5462
2021-07-06,47.3803
2021-07-07,48.1293
2021-07-08,46.8361
2021-07-09,49.3057
2021-07-10,49.3057
2021-07-11,49.3057
2021-07-12,49.8005
2021-07-13,49.4262
2021-07-14,50.89
2021-07-15,52.3177
2021-07-16,51.7092
2021-07-17,51.7092
2021-07-18,51.7092
2021-07-19,47.7512
2021-07-20,46.2165
2021-07-21,48.6462
2021-07-22,48.6462
2021-07-23,48.2053
2021-07-24,48.2053
2021-07-25,48.2053
2021-07-26,47.5682
2021-07-27,50.4156
2021-07-28,47.3739
2021-07-29,49.0949
2021-07-30,47.8497
2021-07-31,47.8497
2021-08-01,47.8497
2021-08-02,47.7245
2021-08-03,47.5315
2021-08-04,45.2593
2021-08-05,44.8283
2021-08-06,44.3292
2021-08-07,44.3292
2021-08-08,44.3292
2021-08-09,43.7
2021-08-10,46.5265
2021-08-11,47.2119
2021-08-12,47.7508
2021-08-13,49.5029
2021-08-14,49.5029
2021-08-15,49.5029
2021-08-16,50.327
2021-08-17,51.8063
2021-08-18,46.6989
2021-08-19,46.0376
2021-08-20,47.1978
2021-08-21,47.1978
2021-08-22,47.1978
2021-08-23,46.5082
2021-08-24,43.7941
2021-08-25,43.2842
2021-08-26,41.2356
2021-08-27,42.6813
2021-08-28,42.6813
2021-08-29,42.6813
2021-08-30,42.6813
2021-08-31,44.6528
2021-09-01,44.2421
2021-09-02,47.1738
2021-09-03,48.2987
2021-09-04,48.2987
2021-09-05,48.2987
2021-09-06,48.2987
2021-09-07,44.069
2021-09-08,44.8067
2021-09-09,41.8264
2021-09-10,40.5788
2021-09-11,40.5788
2021-09-12,40.5788
2021-09-13,43.7993
2021-09-14,42.5158
2021-09-15,43.8136
2021-09-16,42.9361
2021-09-17,42.0038
2021-09-18,42.0038
2021-09-19,42.0038
2021-09-20,41.8783
2021-09-21,40.4416
2021-09-22,40.7161
2021-09-23,43.9236
2021-09-24,43.5848
2021-09-25,43.5848
2021-09-26,43.5848
2021-09-27,44.471
2021-09-28,42.3382
2021-09-29,44.2994
2021-09-30,41.8244
2021-10-01,44.3455
2021-10-02,44.3455
2021-10-03,44.3455
2021-10-04,46.0146
2021-10-05,46.0983
2021-10-06,46.2704
2021-10-07,46.3603
2021-10-08,41.6178
2021-10-09,41.6178
2021-10-10,41.6178
2021-10-11,35.572
2021-10-12,31.7463
2021-10-13,31.9245
2021-10-14,36.7903
2021-10-15,39.5355
2021-10-16,39.5355
2021-10-17,39.5355
2021-10-18,37.7892
2021-10-19,41.0797
2021-10-20,49.0613
2021-10-21,47.8895
2021-10-22,45.5371
2021-10-23,45.5371
2021-10-24,45.5371
2021-10-25,43.8419
2021-10-26,46.7703
2021-10-27,44.6048
2021-10-28,45.5893
2021-10-29,46.6849
2021-10-30,46.6849
2021-10-31,46.6849
2021-11-01,46.481
2021-11-02,44.5687
2021-11-03,46.7744
2021-11-04,41.7157
2021-11-05,43.9591
2021-11-06,43.9591
2021-11-07,43.9591
2021-11-08,44.4693
2021-11-09,44.0544
2021-11-10,46.1342
2021-11-11,45.4066
2021-11-12,44.8698
2021-11-13,44.8698
2021-11-14,44.8698
2021-11-15,45.2351
2021-11-16,43.5435
2021-11-17,41.9678
2021-11-18,39.7578
2021-11-19,38.1462
2021-11-20,38.1462
2021-11-21,38.1462
2021-11-22,42.4635
2021-11-23,43.7185
2021-11-24,43.2998
2021-11-25,43.2998
2021-11-26,44.1604
2021-11-27,44.1604
2021-11-28,44.1604
2021-11-29,43.4777
2021-11-30,37.5202
2021-12-01,35.6999
2021-12-02,41.3514
2021-12-03,44.949
2021-12-04,44.949
2021-12-05,44.949
2021-12-06,43.5473
2021-12-07,42.4517
2021-12-08,41.3
2021-12-09,40.0632
2021-12-10,40.2316
2021-12-11,40.2316
2021-12-12,40.2316
2021-12-13,40.748
2021-12-14,42.8481
2021-12-15,42.4276
2021-12-16,52.9375
2021-12-17,54.5752
2021-12-18,54.5752
2021-12-19,54.5752
2021-12-20,54.2035
2021-12-21,52.7631
2021-12-22,52.7164
2021-12-23,52.2851
2021-12-24,52.2851
2021-12-25,52.2851
2021-12-26,52.2851
2021-12-27,52.2851
2021-12-28,52.4701
2021-12-29,50.6425
2021-12-30,50.091
2021-12-31,48.6462
2022-01-01,48.6462
2022-01-02,48.6462
2022-01-03,51.063
2022-01-04,55.6919
2022-01-05,57.8921
2022-01-06,56.5196
2022-01-07,60.7195
2022-01-08,60.7195
2022-01-09,60.7195
2022-01-10,58.7792
2022-01-11,57.3446
2022-01-12,56.6298
2022-01-13,56.9076
2022-01-14,55.6432
2022-01-15,55.6432
2022-01-16,55.6432
2022-01-17,55.6432
2022-01-18,56.2714
2022-01-19,56.5683
2022-01-20,56.0063
2022-01-21,54.6581
2022-01-22,54.6581
2022-01-23,54.6581
2022-01-24,53.5468
2022-01-25,53.2111
2022-01-26,44.2234
2022-01-27,45.0909
2022-01-28,52.7401
2022-01-29,52.7401
2022-01-30,52.7401
2022-01-31,54.0189
2022-02-01,53.8818
2022-02-02,56.1828
2022-02-03,56.1345
2022-02-04,53.8368
2022-02-05,53.8368
2022-02-06,53.8368
2022-02-07,52.4038
2022-02-08,51.5791
2022-02-09,54.3845
2022-02-10,52.2654
2022-02-11,53.4086
2022-02-12,53.4086
2022-02-13,53.4086
2022-02-14,53.1733
2022-02-15,53.5543
2022-02-16,53.7273
2022-02-17,54.5163
2022-02-18,55.6039
2022-02-19,55.6039
2022-02-20,55.6039
2022-02-21,55.6039
2022-02-22,55.9093
2022-02-23,53.2566
2022-02-24,49.2142
2022-02-25,55.704
2022-02-26,55.704
2022-02-27,55.704
2022-02-28,53.6192
2022-03-01,53.3438
2022-03-02,55.4352
2022-03-03,57.3745
2022-03-04,58.9728
2022-03-05,58.9728
2022-03-06,58.9728
2022-03-07,56.8651
2022-03-08,50.6387
2022-03-09,49.9659
2022-03-10,50.5654
2022-03-11,49.7838
2022-03-12,49.7838
2022-03-13,49.7838
2022-03-14,47.6195
2022-03-15,48.7297
2022-03-16,47.6449
2022-03-17,47.1224
2022-03-18,41.4759
2022-03-19,41.4759
2022-03-20,41.4759
2022-03-21,42.8385
2022-03-22,42.4973
2022-03-23,42.3925
2022-03-24,42.5391
2022-03-25,43.9168
2022-03-26,43.9168
2022-03-27,43.9168
2022-03-28,43.493
2022-03-29,43.9003
2022-03-30,45.7215
2022-03-31,43.0319
2022-04-01,48.5465
2022-04-02,48.5465
2022-04-03,48.5465
2022-04-04,49.9895
2022-04-05,51.3188
2022-04-06,53.0144
2022-04-07,53.4589
2022-04-08,56.7673
2022-04-09,56.7673
2022-04-10,56.7673
2022-04-11,58.0931
2022-04-12,56.9696
2022-04-13,58.6597
2022-04-14,57.1287
2022-04-15,57.1287
2022-04-16,57.1287
2022-04-17,57.1287
2022-04-18,55.0202
2022-04-19,56.3827
2022-04-20,58.7524
2022-04-21,60.7575
2022-04-22,48.2275
2022-04-23,48.2275
2022-04-24,48.2275
2022-04-25,43.3632
2022-04-26,41.0756
2022-04-27,38.7656
2022-04-28,38.6237
2022-04-29,34.1033
2022-04-30,34.1033
2022-05-01,34.1033
2022-05-02,33.9662
2022-05-03,37.4584
2022-05-04,41.5412
2022-05-05,40.3381
2022-05-06,41.7539
2022-05-07,41.7539
2022-05-08,41.7539
2022-05-09,42.895
2022-05-10,41.7115
2022-05-11,41.1129
2022-05-12,41.7357
2022-05-13,42.1577
2022-05-14,42.1577
2022-05-15,42.1577
2022-05-16,45.1051
2022-05-17,44.8303
2022-05-18,44.6895
2022-05-19,45.4342
2022-05-20,46.9472
2022-05-21,46.9472
2022-05-22,46.9472
2022-05-23,47.4381
2022-05-24,50.8333
2022-05-25,52.5898
2022-05-26,51.7362
2022-05-27,53.0297
2022-05-28,53.0297
2022-05-29,53.0297
2022-05-30,53.0297
2022-05-31,52.6382
2022-06-01,52.9971
2022-06-02,52.5848
2022-06-03,50.8007
2022-06-04,50.8007
2022-06-05,50.8007
2022-06-06,52.3005
2022-06-07,53.6929
2022-06-08,53.3003
2022-06-09,50.9496
2022-06-10,50.4964
2022-06-11,50.4964
2022-06-12,50.4964
2022-06-13,46.1441
2022-06-14,44.7492
2022-06-15,44.7167
2022-06-16,43.6984
2022-06-17,44.4997
2022-06-18,44.4997
2022-06-19,44.4997
2022-06-20,44.4997
2022-06-21,50.6904
2022-06-22,51.1773
2022-06-23,55.4067
2022-06-24,51.4026
2022-06-25,51.4026
2022-06-26,51.4026
2022-06-27,51.4026
2022-06-28,49.7019
2022-06-29,51.302
2022-06-30,50.6423
2022-07-01,53.5376
2022-07-02,53.5376
2022-07-03,53.5376
2022-07-04,53.5376
2022-07-05,52.7464
2022-07-06,53.0401
2022-07-07,52.4333
2022-07-08,51.5936
2022-07-09,51.5936
2022-07-10,51.5936
2022-07-11,51.63
2022-07-12,52.6618
2022-07-13,51.5646
2022-07-14,51.4824
2022-07-15,53.5137
2022-07-16,53.5137
2022-07-17,53.5137
2022-07-18,50.4621
2022-07-19,51.1245
2022-07-20,45.9636
2022-07-21,41.5322
2022-07-22,33.847
2022-07-23,33.847
2022-07-24,33.847
2022-07-25,35.0477
2022-07-26,35.6712
2022-07-27,35.649
2022-07-28,38.1871
2022-07-29,40.6103
2022-07-30,40.6103
2022-07-31,40.6103
2022-08-01,40.8726
2022-08-02,38.5576
2022-08-03,38.533
2022-08-04,36.3774
2022-08-05,38.4359
2022-08-06,38.4359
2022-08-07,38.4359
2022-08-08,37.4477
2022-08-09,38.0107
2022-08-10,38.6634
2022-08-11,38.5061
2022-08-12,40.0615
2022-08-13,40.0615
2022-08-14,40.0615
2022-08-15,41.7505
2022-08-16,42.7277
2022-08-17,41.3522
2022-08-18,38.1738
2022-08-19,39.1416
2022-08-20,39.1416
2022-08-21,39.1416
2022-08-22,38.4646
2022-08-23,36.6294
2022-08-24,36.9849
2022-08-25,37.8414
2022-08-26,36.5171
2022-08-27,36.5171
2022-08-28,36.5171
2022-08-29,36.8902
2022-08-30,34.7762
2022-08-31,33.0149
2022-09-01,33.0149
2022-09-02,31.7942
2022-09-03,31.7942
2022-09-04,31.7942
2022-09-05,31.7942
2022-09-06,31.3243
2022-09-07,31.2765
2022-09-08,32.5545
2022-09-09,37.1866
2022-09-10,37.1866
2022-09-11,37.1866
2022-09-12,39.6116
2022-09-13,36.76
2022-09-14,35.5288
2022-09-15,34.8859
2022-09-16,35.9412
2022-09-17,35.9412
2022-09-18,35.9412
2022-09-19,35.9138
2022-09-20,34.1644
2022-09-21,31.4575
2022-09-22,33.6618
2022-09-23,32.6715
2022-09-24,32.6715
2022-09-25,32.6715
2022-09-26,31.3006
2022-09-27,31.2088
2022-09-28,33.7234
2022-09-29,31.9132
2022-09-30,30.405
2022-10-01,30.405
2022-10-02,30.405
2022-10-03,35.9655
2022-10-04,38.7315
2022-10-05,37.6697
2022-10-06,35.4096
2022-10-07,33.1641
2022-10-08,33.1641
2022-10-09,33.1641
2022-10-10,32.6663
2022-10-11,31.2323
2022-10-12,30.6992
2022-10-13,33.9296
2022-10-14,33.8842
2022-10-15,33.8842
2022-10-16,33.8842
2022-10-17,37.3519
2022-10-18,37.0753
2022-10-19,35.8278
2022-10-20,37.693
2022-10-21,33.7939
2022-10-22,33.7939
2022-10-23,33.7939
2022-10-24,36.3531
2022-10-25,38.1871
2022-10-26,38.1871
2022-10-27,37.5577
2022-10-28,43.3177
2022-10-29,43.3177
2022-10-30,43.3177
2022-10-31,42.5011
2022-11-01,42.5011
2022-11-02,43.7864
2022-11-03,42.1799
2022-11-04,42.5305
2022-11-05,42.5305
2022-11-06,42.5305
2022-11-07,42.3828
2022-11-08,45.0663
2022-11-09,44.282
2022-11-10,47.6737
2022-11-11,46.951
2022-11-12,46.951
2022-11-13,46.951
2022-11-14,46.9888
2022-11-15,44.9674
2022-11-16,45.6807
2022-11-17,46.7905
2022-11-18,48.3122
2022-11-19,48.3122
2022-11-20,48.3122
2022-11-21,48.5852
2022-11-22,50.812
2022-11-23,49.7362
2022-11-24,49.7362
2022-11-25,50.1264
2022-11-26,50.1264
2022-11-27,50.1264
2022-11-28,47.1721
2022-11-29,47.5818
2022-11-30,50.142
2022-12-01,47.6946
2022-12-02,47.1452
2022-12-03,47.1452
2022-12-04,47.1452
2022-12-05,43.3251
2022-12-06,42.7441
2022-12-07,43.9536
2022-12-08,43.7148
2022-12-09,45.0388
2022-12-10,45.0388
2022-12-11,45.0388
2022-12-12,47.386
2022-12-13,47.0459
2022-12-14,45.5066
2022-12-15,46.9091
2022-12-16,44.5024
2022-12-17,44.5024
2022-12-18,44.5024
2022-12-19,44.1777
2022-12-20,44.03
2022-12-21,47.6084
2022-12-22,49.8342
2022-12-23,50.2468
2022-12-24,50.2468
2022-12-25,50.2468
2022-12-26,50.2468
2022-12-27,53.5654
2022-12-28,51.6969
2022-12-29,53.4161
2022-12-30,53.9436
2022-12-31,53.9436
2023-01-01,53.9436
2023-01-02,53.9436
2023-01-03,56.5609
2023-01-04,59.8702
2023-01-05,61.5791
2023-01-06,62.9809
2023-01-07,62.9809
2023-01-08,62.9809
2023-01-09,62.1663
2023-01-10,63.8417
2023-01-11,60.1815
2023-01-12,62.0243
2023-01-13,62.1681
2023-01-14,62.1681
2023-01-15,62.1681
2023-01-16,62.1681
2023-01-17,57.611
2023-01-18,54.0406
2023-01-19,54.34
2023-01-20,54.097
2023-01-21,54.097
2023-01-22,54.097
2023-01-23,52.5963
2023-01-24,55.3331
2023-01-25,54.9591
2023-01-26,54.7042
2023-01-27,56.0061
2023-01-28,56.0061
2023-01-29,56.0061
2023-01-30,57.4095
2023-01-31,59.1203
2023-02-01,59.5086
2023-02-02,59.9675
2023-02-03,58.4024
2023-02-04,58.4024
2023-02-05,58.4024
2023-02-06,57.2906
2023-02-07,53.9204
2023-02-08,53.7859
2023-02-09,50.6899
2023-02-10,51.5033
2023-02-11,51.5033
2023-02-12,51.5033
2023-02-13,52.7531
2023-02-14,52.7937
2023-02-15,53.0026
2023-02-16,50.5059
2023-02-17,52.1468
2023-02-18,52.1468
2023-02-19,52.1468
2023-02-20,52.1468
2023-02-21,47.7508
2023-02-22,48.1058
2023-02-23,45.1323
2023-02-24,46.0974
2023-02-25,46.0974
2023-02-26,46.0974
2023-02-27,46.7434
2023-02-28,46.4554
2023-03-01,44.394
2023-03-02,44.9392
2023-03-03,44.3261
2023-03-04,44.3261
2023-03-05,44.3261
2023-03-06,43.8721
2023-03-07,42.8808
2023-03-08,41.3505
2023-03-09,37.7556
2023-03-10,38.4894
2023-03-11,38.4894
2023-03-12,38.4894
2023-03-13,37.9905
2023-03-14,39.9464
2023-03-15,40.9661
2023-03-16,39.133
2023-03-17,40.3412
