,TALO US Equity
2020-05-01,47.7983
2020-05-02,47.7983
2020-05-03,47.7983
2020-05-04,50.3466
2020-05-05,50.0082
2020-05-06,49.0375
2020-05-07,51.0306
2020-05-08,52.6401
2020-05-09,52.6401
2020-05-10,52.6401
2020-05-11,51.1226
2020-05-12,52.2615
2020-05-13,49.5472
2020-05-14,47.4808
2020-05-15,48.4419
2020-05-16,48.4419
2020-05-17,48.4419
2020-05-18,52.9237
2020-05-19,51.9157
2020-05-20,53.6924
2020-05-21,53.0891
2020-05-22,53.1386
2020-05-23,53.1386
2020-05-24,53.1386
2020-05-25,53.1386
2020-05-26,52.7928
2020-05-27,53.8291
2020-05-28,52.0272
2020-05-29,52.2441
2020-05-30,52.2441
2020-05-31,52.2441
2020-06-01,53.8884
2020-06-02,54.4733
2020-06-03,55.1157
2020-06-04,57.4698
2020-06-05,60.3537
2020-06-06,60.3537
2020-06-07,60.3537
2020-06-08,60.9597
2020-06-09,59.6667
2020-06-10,56.2005
2020-06-11,49.3306
2020-06-12,51.9525
2020-06-13,51.9525
2020-06-14,51.9525
2020-06-15,54.0571
2020-06-16,54.3361
2020-06-17,49.3266
2020-06-18,49.0373
2020-06-19,47.0168
2020-06-20,47.0168
2020-06-21,47.0168
2020-06-22,45.138
2020-06-23,44.8699
2020-06-24,43.0192
2020-06-25,43.3358
2020-06-26,42.3834
2020-06-27,42.3834
2020-06-28,42.3834
2020-06-29,42.7767
2020-06-30,43.5131
2020-07-01,42.4075
2020-07-02,43.2955
2020-07-03,43.2955
2020-07-04,43.2955
2020-07-05,43.2955
2020-07-06,42.9529
2020-07-07,41.5679
2020-07-08,42.0427
2020-07-09,40.8887
2020-07-10,40.7165
2020-07-11,40.7165
2020-07-12,40.7165
2020-07-13,39.8485
2020-07-14,40.9644
2020-07-15,43.4255
2020-07-16,43.2063
2020-07-17,42.2682
2020-07-18,42.2682
2020-07-19,42.2682
2020-07-20,42.0184
2020-07-21,44.2528
2020-07-22,43.3162
2020-07-23,42.4166
2020-07-24,41.6091
2020-07-25,41.6091
2020-07-26,41.6091
2020-07-27,39.8705
2020-07-28,39.6768
2020-07-29,40.064
2020-07-30,39.7124
2020-07-31,39.2082
2020-08-01,39.2082
2020-08-02,39.2082
2020-08-03,39.9505
2020-08-04,42.4495
2020-08-05,43.2052
2020-08-06,41.5453
2020-08-07,42.6843
2020-08-08,42.6843
2020-08-09,42.6843
2020-08-10,45.413
2020-08-11,45.305
2020-08-12,46.2307
2020-08-13,47.1558
2020-08-14,48.3382
2020-08-15,48.3382
2020-08-16,48.3382
2020-08-17,47.0476
2020-08-18,45.8987
2020-08-19,45.3457
2020-08-20,44.2814
2020-08-21,42.8181
2020-08-22,42.8181
2020-08-23,42.8181
2020-08-24,43.6794
2020-08-25,44.4934
2020-08-26,43.438
2020-08-27,43.6508
2020-08-28,44.7787
2020-08-29,44.7787
2020-08-30,44.7787
2020-08-31,44.212
2020-09-01,42.4587
2020-09-02,41.5849
2020-09-03,41.5849
2020-09-04,41.5413
2020-09-05,41.5413
2020-09-06,41.5413
2020-09-07,41.5413
2020-09-08,39.6917
2020-09-09,38.9408
2020-09-10,37.1631
2020-09-11,36.7294
2020-09-12,36.7294
2020-09-13,36.7294
2020-09-14,36.4494
2020-09-15,36.3267
2020-09-16,41.051
2020-09-17,43.6223
2020-09-18,43.4311
2020-09-19,43.4311
2020-09-20,43.4311
2020-09-21,40.8823
2020-09-22,40.1729
2020-09-23,38.4886
2020-09-24,38.4032
2020-09-25,41.1072
2020-09-26,41.1072
2020-09-27,41.1072
2020-09-28,42.9844
2020-09-29,43.0492
2020-09-30,44.2927
2020-10-01,43.8754
2020-10-02,45.5343
2020-10-03,45.5343
2020-10-04,45.5343
2020-10-05,47.2129
2020-10-06,43.6285
2020-10-07,47.101
2020-10-08,49.6232
2020-10-09,48.1654
2020-10-10,48.1654
2020-10-11,48.1654
2020-10-12,48.2818
2020-10-13,47.1319
2020-10-14,48.6969
2020-10-15,50.05
2020-10-16,48.89
2020-10-17,48.89
2020-10-18,48.89
2020-10-19,48.0265
2020-10-20,48.7137
2020-10-21,46.7935
2020-10-22,51.0293
2020-10-23,51.8786
2020-10-24,51.8786
2020-10-25,51.8786
2020-10-26,48.2436
2020-10-27,46.5821
2020-10-28,44.8801
2020-10-29,45.8721
2020-10-30,46.922
2020-10-31,46.922
2020-11-01,46.922
2020-11-02,47.5412
2020-11-03,45.7204
2020-11-04,44.596
2020-11-05,44.115
2020-11-06,42.8404
2020-11-07,42.8404
2020-11-08,42.8404
2020-11-09,50.0013
2020-11-10,52.6178
2020-11-11,52.6178
2020-11-12,50.4277
2020-11-13,52.7819
2020-11-14,52.7819
2020-11-15,52.7819
2020-11-16,55.8849
2020-11-17,57.8846
2020-11-18,55.5179
2020-11-19,56.0753
2020-11-20,55.7741
2020-11-21,55.7741
2020-11-22,55.7741
2020-11-23,59.0929
2020-11-24,63.2721
2020-11-25,61.2749
2020-11-26,61.2749
2020-11-27,59.738
2020-11-28,59.738
2020-11-29,59.738
2020-11-30,54.8147
2020-12-01,54.9001
2020-12-02,55.8501
2020-12-03,56.6657
2020-12-04,60.9115
2020-12-05,60.9115
2020-12-06,60.9115
2020-12-07,59.2435
2020-12-08,61.9054
2020-12-09,51.8265
2020-12-10,54.3189
2020-12-11,54.8442
2020-12-12,54.8442
2020-12-13,54.8442
2020-12-14,54.8008
2020-12-15,53.4852
2020-12-16,52.7861
2020-12-17,52.7861
2020-12-18,51.2187
2020-12-19,51.2187
2020-12-20,51.2187
2020-12-21,49.6079
2020-12-22,48.2915
2020-12-23,50.5677
2020-12-24,50.4352
2020-12-25,50.4352
2020-12-26,50.4352
2020-12-27,50.4352
2020-12-28,49.7165
2020-12-29,49.6707
2020-12-30,50.6574
2020-12-31,50.6085
2021-01-01,50.6085
2021-01-02,50.6085
2021-01-03,50.6085
2021-01-04,51.811
2021-01-05,55.3634
2021-01-06,56.0841
2021-01-07,56.7219
2021-01-08,55.2822
2021-01-09,55.2822
2021-01-10,55.2822
2021-01-11,56.7244
2021-01-12,60.4069
2021-01-13,59.3283
2021-01-14,60.0278
2021-01-15,56.5617
2021-01-16,56.5617
2021-01-17,56.5617
2021-01-18,56.5617
2021-01-19,60.7923
2021-01-20,59.1948
2021-01-21,54.4122
2021-01-22,53.9474
2021-01-23,53.9474
2021-01-24,53.9474
2021-01-25,53.8997
2021-01-26,51.6358
2021-01-27,50.0062
2021-01-28,49.8705
2021-01-29,48.2019
2021-01-30,48.2019
2021-01-31,48.2019
2021-02-01,48.7769
2021-02-02,49.0693
2021-02-03,51.9989
2021-02-04,51.6519
2021-02-05,51.7945
2021-02-06,51.7945
2021-02-07,51.7945
2021-02-08,53.7695
2021-02-09,52.4464
2021-02-10,52.3398
2021-02-11,50.3802
2021-02-12,51.1976
2021-02-13,51.1976
2021-02-14,51.1976
2021-02-15,51.1976
2021-02-16,53.7118
2021-02-17,55.0277
2021-02-18,51.7655
2021-02-19,52.1082
2021-02-20,52.1082
2021-02-21,52.1082
2021-02-22,54.7225
2021-02-23,54.7225
2021-02-24,58.793
2021-02-25,58.2109
2021-02-26,56.9852
2021-02-27,56.9852
2021-02-28,56.9852
2021-03-01,58.3252
2021-03-02,55.8295
2021-03-03,58.7589
2021-03-04,62.0423
2021-03-05,66.6794
2021-03-06,66.6794
2021-03-07,66.6794
2021-03-08,66.9352
2021-03-09,63.6225
2021-03-10,65.222
2021-03-11,63.5849
2021-03-12,66.4856
2021-03-13,66.4856
2021-03-14,66.4856
2021-03-15,67.1356
2021-03-16,63.6253
2021-03-17,62.5993
2021-03-18,56.8173
2021-03-19,58.4133
2021-03-20,58.4133
2021-03-21,58.4133
2021-03-22,58.3223
2021-03-23,55.675
2021-03-24,56.1634
2021-03-25,54.9991
2021-03-26,56.2618
2021-03-27,56.2618
2021-03-28,56.2618
2021-03-29,54.985
2021-03-30,54.7098
2021-03-31,54.149
2021-04-01,57.4571
2021-04-02,57.4571
2021-04-03,57.4571
2021-04-04,57.4571
2021-04-05,54.0208
2021-04-06,54.2096
2021-04-07,54.1636
2021-04-08,52.148
2021-04-09,51.9662
2021-04-10,51.9662
2021-04-11,51.9662
2021-04-12,50.1131
2021-04-13,51.3816
2021-04-14,54.2063
2021-04-15,52.8061
2021-04-16,51.9273
2021-04-17,51.9273
2021-04-18,51.9273
2021-04-19,51.6931
2021-04-20,48.9092
2021-04-21,49.8257
2021-04-22,49.1868
2021-04-23,48.7708
2021-04-24,48.7708
2021-04-25,48.7708
2021-04-26,47.4339
2021-04-27,49.0772
2021-04-28,51.8605
2021-04-29,52.3627
2021-04-30,49.1784
2021-05-01,49.1784
2021-05-02,49.1784
2021-05-03,51.71
2021-05-04,51.1351
2021-05-05,54.3713
2021-05-06,54.0212
2021-05-07,55.1313
2021-05-08,55.1313
2021-05-09,55.1313
2021-05-10,54.1942
2021-05-11,54.8122
2021-05-12,55.3464
2021-05-13,53.8109
2021-05-14,55.5425
2021-05-15,55.5425
2021-05-16,55.5425
2021-05-17,57.3281
2021-05-18,57.1544
2021-05-19,54.3159
2021-05-20,55.1002
2021-05-21,58.4431
2021-05-22,58.4431
2021-05-23,58.4431
2021-05-24,60.195
2021-05-25,57.2987
2021-05-26,58.9801
2021-05-27,59.1386
2021-05-28,60.0958
2021-05-29,60.0958
2021-05-30,60.0958
2021-05-31,60.0958
2021-06-01,62.6242
2021-06-02,64.3672
2021-06-03,64.6062
2021-06-04,66.9031
2021-06-05,66.9031
2021-06-06,66.9031
2021-06-07,66.2047
2021-06-08,69.1709
2021-06-09,65.7591
2021-06-10,65.5798
2021-06-11,67.1544
2021-06-12,67.1544
2021-06-13,67.1544
2021-06-14,65.2179
2021-06-15,67.2051
2021-06-16,68.7129
2021-06-17,65.7057
2021-06-18,64.6159
2021-06-19,64.6159
2021-06-20,64.6159
2021-06-21,67.7338
2021-06-22,67.7613
2021-06-23,69.1208
2021-06-24,62.5698
2021-06-25,60.3985
2021-06-26,60.3985
2021-06-27,60.3985
2021-06-28,56.5247
2021-06-29,54.4184
2021-06-30,54.2477
2021-07-01,56.9048
2021-07-02,55.5437
2021-07-03,55.5437
2021-07-04,55.5437
2021-07-05,55.5437
2021-07-06,50.4315
2021-07-07,48.0195
2021-07-08,48.4005
2021-07-09,49.5108
2021-07-10,49.5108
2021-07-11,49.5108
2021-07-12,48.9101
2021-07-13,47.4222
2021-07-14,44.9802
2021-07-15,42.7054
2021-07-16,40.3785
2021-07-17,40.3785
2021-07-18,40.3785
2021-07-19,37.8256
2021-07-20,38.7067
2021-07-21,40.9154
2021-07-22,39.838
2021-07-23,38.8372
2021-07-24,38.8372
2021-07-25,38.8372
2021-07-26,41.4873
2021-07-27,40.7978
2021-07-28,42.3911
2021-07-29,42.693
2021-07-30,42.0419
2021-07-31,42.0419
2021-08-01,42.0419
2021-08-02,41.0384
2021-08-03,41.6886
2021-08-04,38.8105
2021-08-05,40.3553
2021-08-06,41.3303
2021-08-07,41.3303
2021-08-08,41.3303
2021-08-09,40.1973
2021-08-10,41.6165
2021-08-11,42.2777
2021-08-12,41.5134
2021-08-13,39.5307
2021-08-14,39.5307
2021-08-15,39.5307
2021-08-16,38.1876
2021-08-17,37.683
2021-08-18,36.5587
2021-08-19,35.288
2021-08-20,35.6734
2021-08-21,35.6734
2021-08-22,35.6734
2021-08-23,39.4074
2021-08-24,44.8052
2021-08-25,45.6833
2021-08-26,47.7474
2021-08-27,51.3715
2021-08-28,51.3715
2021-08-29,51.3715
2021-08-30,50.3395
2021-08-31,51.2742
2021-09-01,50.6984
2021-09-02,53.3683
2021-09-03,52.4318
2021-09-04,52.4318
2021-09-05,52.4318
2021-09-06,52.4318
2021-09-07,52.5883
2021-09-08,51.8385
2021-09-09,51.7487
2021-09-10,51.2891
2021-09-11,51.2891
2021-09-12,51.2891
2021-09-13,55.4624
2021-09-14,52.5839
2021-09-15,56.2387
2021-09-16,53.4551
2021-09-17,52.7378
2021-09-18,52.7378
2021-09-19,52.7378
2021-09-20,49.7328
2021-09-21,49.7728
2021-09-22,51.9488
2021-09-23,55.266
2021-09-24,54.8356
2021-09-25,54.8356
2021-09-26,54.8356
2021-09-27,55.6221
2021-09-28,53.8582
2021-09-29,54.6028
2021-09-30,54.9039
2021-10-01,57.4239
2021-10-02,57.4239
2021-10-03,57.4239
2021-10-04,54.9826
2021-10-05,55.7897
2021-10-06,51.452
2021-10-07,52.4839
2021-10-08,52.5226
2021-10-09,52.5226
2021-10-10,52.5226
2021-10-11,53.5776
2021-10-12,51.4739
2021-10-13,48.9473
2021-10-14,48.6638
2021-10-15,48.6638
2021-10-16,48.6638
2021-10-17,48.6638
2021-10-18,47.9002
2021-10-19,48.1806
2021-10-20,49.5384
2021-10-21,48.0997
2021-10-22,49.2434
2021-10-23,49.2434
2021-10-24,49.2434
2021-10-25,52.2803
2021-10-26,52.8035
2021-10-27,48.4108
2021-10-28,48.3674
2021-10-29,50.7407
2021-10-30,50.7407
2021-10-31,50.7407
2021-11-01,53.6244
2021-11-02,51.869
2021-11-03,51.6389
2021-11-04,50.0764
2021-11-05,50.6668
2021-11-06,50.6668
2021-11-07,50.6668
2021-11-08,50.8519
2021-11-09,44.5437
2021-11-10,41.789
2021-11-11,41.5057
2021-11-12,40.581
2021-11-13,40.581
2021-11-14,40.581
2021-11-15,42.3195
2021-11-16,43.1295
2021-11-17,41.1493
2021-11-18,40.2123
2021-11-19,38.2707
2021-11-20,38.2707
2021-11-21,38.2707
2021-11-22,41.4065
2021-11-23,43.2456
2021-11-24,44.9838
2021-11-25,44.9838
2021-11-26,42.2683
2021-11-27,42.2683
2021-11-28,42.2683
2021-11-29,42.8549
2021-11-30,41.4042
2021-12-01,39.7011
2021-12-02,41.6274
2021-12-03,41.7793
2021-12-04,41.7793
2021-12-05,41.7793
2021-12-06,44.8006
2021-12-07,46.5869
2021-12-08,46.5459
2021-12-09,44.2111
2021-12-10,43.093
2021-12-11,43.093
2021-12-12,43.093
2021-12-13,41.6284
2021-12-14,42.2531
2021-12-15,41.4125
2021-12-16,40.7642
2021-12-17,40.6867
2021-12-18,40.6867
2021-12-19,40.6867
2021-12-20,39.2209
2021-12-21,44.9447
2021-12-22,45.0457
2021-12-23,44.2066
2021-12-24,44.2066
2021-12-25,44.2066
2021-12-26,44.2066
2021-12-27,46.7218
2021-12-28,45.3409
2021-12-29,45.4972
2021-12-30,45.7644
2021-12-31,44.5442
2022-01-01,44.5442
2022-01-02,44.5442
2022-01-03,46.4586
2022-01-04,49.5957
2022-01-05,49.5957
2022-01-06,50.2099
2022-01-07,50.47
2022-01-08,50.47
2022-01-09,50.47
2022-01-10,47.4442
2022-01-11,52.8024
2022-01-12,52.8485
2022-01-13,50.8965
2022-01-14,52.1475
2022-01-15,52.1475
2022-01-16,52.1475
2022-01-17,52.1475
2022-01-18,50.909
2022-01-19,50.6498
2022-01-20,46.7578
2022-01-21,44.7324
2022-01-22,44.7324
2022-01-23,44.7324
2022-01-24,46.5938
2022-01-25,48.3421
2022-01-26,47.0305
2022-01-27,47.2946
2022-01-28,47.6189
2022-01-29,47.6189
2022-01-30,47.6189
2022-01-31,49.4425
2022-02-01,52.6992
2022-02-02,52.9884
2022-02-03,52.0017
2022-02-04,54.2536
2022-02-05,54.2536
2022-02-06,54.2536
2022-02-07,54.2536
2022-02-08,50.3008
2022-02-09,51.1697
2022-02-10,53.4009
2022-02-11,58.8854
2022-02-12,58.8854
2022-02-13,58.8854
2022-02-14,55.4312
2022-02-15,54.0191
2022-02-16,56.4381
2022-02-17,56.9934
2022-02-18,54.7251
2022-02-19,54.7251
2022-02-20,54.7251
2022-02-21,54.7251
2022-02-22,55.2278
2022-02-23,57.6597
2022-02-24,58.8167
2022-02-25,62.1678
2022-02-26,62.1678
2022-02-27,62.1678
2022-02-28,66.883
2022-03-01,70.3242
2022-03-02,70.807
2022-03-03,70.6988
2022-03-04,72.3381
2022-03-05,72.3381
2022-03-06,72.3381
2022-03-07,73.3459
2022-03-08,67.5763
2022-03-09,64.2329
2022-03-10,64.1404
2022-03-11,59.4891
2022-03-12,59.4891
2022-03-13,59.4891
2022-03-14,56.4252
2022-03-15,54.9611
2022-03-16,53.672
2022-03-17,57.0724
2022-03-18,56.3401
2022-03-19,56.3401
2022-03-20,56.3401
2022-03-21,57.3821
2022-03-22,57.5617
2022-03-23,58.1696
2022-03-24,58.2932
2022-03-25,60.7527
2022-03-26,60.7527
2022-03-27,60.7527
2022-03-28,57.7864
2022-03-29,57.6177
2022-03-30,59.5713
2022-03-31,56.5383
2022-04-01,60.2062
2022-04-02,60.2062
2022-04-03,60.2062
2022-04-04,60.6425
2022-04-05,58.9297
2022-04-06,60.5329
2022-04-07,61.6996
2022-04-08,64.0758
2022-04-09,64.0758
2022-04-10,64.0758
2022-04-11,61.5281
2022-04-12,62.729
2022-04-13,63.1342
2022-04-14,65.9801
2022-04-15,65.9801
2022-04-16,65.9801
2022-04-17,65.9801
2022-04-18,66.0939
2022-04-19,64.3139
2022-04-20,65.6305
2022-04-21,60.2383
2022-04-22,57.0793
2022-04-23,57.0793
2022-04-24,57.0793
2022-04-25,56.8955
2022-04-26,56.4818
2022-04-27,57.4138
2022-04-28,59.3286
2022-04-29,56.6546
2022-04-30,56.6546
2022-05-01,56.6546
2022-05-02,56.6164
2022-05-03,60.456
2022-05-04,63.4641
2022-05-05,59.7762
2022-05-06,59.8501
2022-05-07,59.8501
2022-05-08,59.8501
2022-05-09,51.9525
2022-05-10,53.1255
2022-05-11,52.1673
2022-05-12,52.2508
2022-05-13,55.0903
2022-05-14,55.0903
2022-05-15,55.0903
2022-05-16,55.8152
2022-05-17,56.5408
2022-05-18,56.2337
2022-05-19,55.9543
2022-05-20,56.8417
2022-05-21,56.8417
2022-05-22,56.8417
2022-05-23,59.5303
2022-05-24,59.8852
2022-05-25,62.5311
2022-05-26,62.7642
2022-05-27,63.97
2022-05-28,63.97
2022-05-29,63.97
2022-05-30,63.97
2022-05-31,61.4751
2022-06-01,64.1605
2022-06-02,64.3582
2022-06-03,65.9349
2022-06-04,65.9349
2022-06-05,65.9349
2022-06-06,65.9563
2022-06-07,69.064
2022-06-08,66.9432
2022-06-09,64.2355
2022-06-10,63.2762
2022-06-11,63.2762
2022-06-12,63.2762
2022-06-13,56.8475
2022-06-14,56.0111
2022-06-15,54.6358
2022-06-16,51.1605
2022-06-17,47.341
2022-06-18,47.341
2022-06-19,47.341
2022-06-20,47.341
2022-06-21,48.0243
2022-06-22,43.5213
2022-06-23,41.1277
2022-06-24,40.464
2022-06-25,40.464
2022-06-26,40.464
2022-06-27,43.9164
2022-06-28,45.9762
2022-06-29,43.6122
2022-06-30,41.6258
2022-07-01,41.8825
2022-07-02,41.8825
2022-07-03,41.8825
2022-07-04,41.8825
2022-07-05,39.0958
2022-07-06,37.6795
2022-07-07,40.901
2022-07-08,40.5717
2022-07-09,40.5717
2022-07-10,40.5717
2022-07-11,40.7169
2022-07-12,39.0203
2022-07-13,39.3546
2022-07-14,38.6374
2022-07-15,39.6488
2022-07-16,39.6488
2022-07-17,39.6488
2022-07-18,43.6429
2022-07-19,45.4403
2022-07-20,46.4886
2022-07-21,44.9601
2022-07-22,44.5636
2022-07-23,44.5636
2022-07-24,44.5636
2022-07-25,48.8708
2022-07-26,48.5477
2022-07-27,51.9361
2022-07-28,52.8
2022-07-29,54.4241
2022-07-30,54.4241
2022-07-31,54.4241
2022-08-01,51.5015
2022-08-02,51.8178
2022-08-03,49.1639
2022-08-04,47.0545
2022-08-05,52.5367
2022-08-06,52.5367
2022-08-07,52.5367
2022-08-08,51.8815
2022-08-09,52.9605
2022-08-10,53.2766
2022-08-11,55.2327
2022-08-12,54.6677
2022-08-13,54.6677
2022-08-14,54.6677
2022-08-15,52.7537
2022-08-16,51.8409
2022-08-17,53.6654
2022-08-18,56.2276
2022-08-19,54.9698
2022-08-20,54.9698
2022-08-21,54.9698
2022-08-22,55.4183
2022-08-23,56.5816
2022-08-24,57.8293
2022-08-25,58.7122
2022-08-26,57.9168
2022-08-27,57.9168
2022-08-28,57.9168
2022-08-29,58.4322
2022-08-30,53.6996
2022-08-31,55.7835
2022-09-01,53.0135
2022-09-02,55.9275
2022-09-03,55.9275
2022-09-04,55.9275
2022-09-05,55.9275
2022-09-06,52.4827
2022-09-07,51.4959
2022-09-08,52.1015
2022-09-09,53.8441
2022-09-10,53.8441
2022-09-11,53.8441
2022-09-12,54.5197
2022-09-13,53.7599
2022-09-14,58.0184
2022-09-15,55.9094
2022-09-16,52.8277
2022-09-17,52.8277
2022-09-18,52.8277
2022-09-19,52.58
2022-09-20,51.286
2022-09-21,49.3066
2022-09-22,46.3714
2022-09-23,42.5793
2022-09-24,42.5793
2022-09-25,42.5793
2022-09-26,41.46
2022-09-27,42.7319
2022-09-28,45.696
2022-09-29,45.3897
2022-09-30,45.4653
2022-10-01,45.4653
2022-10-02,45.4653
2022-10-03,50.4151
2022-10-04,53.6431
2022-10-05,54.9354
2022-10-06,56.4575
2022-10-07,55.9202
2022-10-08,55.9202
2022-10-09,55.9202
2022-10-10,54.0809
2022-10-11,54.0083
2022-10-12,54.1567
2022-10-13,55.7399
2022-10-14,51.5871
2022-10-15,51.5871
2022-10-16,51.5871
2022-10-17,52.8137
2022-10-18,51.1668
2022-10-19,52.3525
2022-10-20,51.4432
2022-10-21,53.1062
2022-10-22,53.1062
2022-10-23,53.1062
2022-10-24,53.9118
2022-10-25,54.2632
2022-10-26,54.7761
2022-10-27,53.9329
2022-10-28,52.7673
2022-10-29,52.7673
2022-10-30,52.7673
2022-10-31,54.2192
2022-11-01,55.4049
2022-11-02,53.3317
2022-11-03,52.6704
2022-11-04,54.0219
2022-11-05,54.0219
2022-11-06,54.0219
2022-11-07,55.0362
2022-11-08,53.7511
2022-11-09,48.2426
2022-11-10,50.0747
2022-11-11,52.167
2022-11-12,52.167
2022-11-13,52.167
2022-11-14,50.9345
2022-11-15,52.8087
2022-11-16,50.6286
2022-11-17,50.2499
2022-11-18,50.0691
2022-11-19,50.0691
2022-11-20,50.0691
2022-11-21,49.2572
2022-11-22,51.6137
2022-11-23,51.0146
2022-11-24,51.0146
2022-11-25,50.7652
2022-11-26,50.7652
2022-11-27,50.7652
2022-11-28,47.2354
2022-11-29,48.1055
2022-11-30,49.0034
2022-12-01,47.3865
2022-12-02,49.4785
2022-12-03,49.4785
2022-12-04,49.4785
2022-12-05,48.1666
2022-12-06,48.2824
2022-12-07,48.1989
2022-12-08,46.0292
2022-12-09,45.0727
2022-12-10,45.0727
2022-12-11,45.0727
2022-12-12,48.0506
2022-12-13,49.004
2022-12-14,47.9236
2022-12-15,48.5413
2022-12-16,48.8239
2022-12-17,48.8239
2022-12-18,48.8239
2022-12-19,47.2146
2022-12-20,47.2479
2022-12-21,49.49
2022-12-22,46.7113
2022-12-23,49.9353
2022-12-24,49.9353
2022-12-25,49.9353
2022-12-26,49.9353
2022-12-27,50.4822
2022-12-28,45.7176
2022-12-29,48.1279
2022-12-30,48.072
2022-12-31,48.072
2023-01-01,48.072
2023-01-02,48.072
2023-01-03,46.8339
2023-01-04,45.538
2023-01-05,45.0985
2023-01-06,46.0412
2023-01-07,46.0412
2023-01-08,46.0412
2023-01-09,48.1782
2023-01-10,48.535
2023-01-11,48.9318
2023-01-12,51.8748
2023-01-13,54.9952
2023-01-14,54.9952
2023-01-15,54.9952
2023-01-16,54.9952
2023-01-17,54.5167
2023-01-18,49.089
2023-01-19,51.8838
2023-01-20,52.1916
2023-01-21,52.1916
2023-01-22,52.1916
2023-01-23,54.4136
2023-01-24,53.4305
2023-01-25,53.0149
2023-01-26,54.1223
2023-01-27,52.4818
2023-01-28,52.4818
2023-01-29,52.4818
2023-01-30,49.2976
2023-01-31,50.5041
2023-02-01,49.3501
2023-02-02,47.6888
2023-02-03,47.1609
2023-02-04,47.1609
2023-02-05,47.1609
2023-02-06,47.5281
2023-02-07,47.9026
2023-02-08,46.5892
2023-02-09,45.664
2023-02-10,50.1682
2023-02-11,50.1682
2023-02-12,50.1682
2023-02-13,48.5594
2023-02-14,47.8129
2023-02-15,47.4982
2023-02-16,46.9231
2023-02-17,44.1287
2023-02-18,44.1287
2023-02-19,44.1287
2023-02-20,44.1287
2023-02-21,41.7275
2023-02-22,41.3985
2023-02-23,43.1751
2023-02-24,45.9043
2023-02-25,45.9043
2023-02-26,45.9043
2023-02-27,46.8325
2023-02-28,46.0466
2023-03-01,40.6799
2023-03-02,41.3866
2023-03-03,43.4764
2023-03-04,43.4764
2023-03-05,43.4764
2023-03-06,41.0587
2023-03-07,40.2945
2023-03-08,39.2369
2023-03-09,37.7952
2023-03-10,36.7304
2023-03-11,36.7304
2023-03-12,36.7304
2023-03-13,35.8481
2023-03-14,35.181
2023-03-15,32.3663
2023-03-16,34.5176
2023-03-17,33.1539
