,DFS US Equity
2021-03-23,49.8049
2021-03-24,50.756
2021-03-25,53.6444
2021-03-26,54.5664
2021-03-27,54.5664
2021-03-28,54.5664
2021-03-29,51.5424
2021-03-30,52.6545
2021-03-31,52.37
2021-04-01,54.4538
2021-04-02,54.4538
2021-04-03,54.4538
2021-04-04,54.4538
2021-04-05,55.986
2021-04-06,56.004
2021-04-07,55.8621
2021-04-08,56.5456
2021-04-09,57.1744
2021-04-10,57.1744
2021-04-11,57.1744
2021-04-12,57.435
2021-04-13,56.5644
2021-04-14,58.088
2021-04-15,58.7531
2021-04-16,59.0203
2021-04-17,59.0203
2021-04-18,59.0203
2021-04-19,56.6852
2021-04-20,51.8177
2021-04-21,53.5505
2021-04-22,54.7089
2021-04-23,57.999
2021-04-24,57.999
2021-04-25,57.999
2021-04-26,60.9429
2021-04-27,62.2265
2021-04-28,65.0706
2021-04-29,67.0178
2021-04-30,66.5197
2021-05-01,66.5197
2021-05-02,66.5197
2021-05-03,66.9591
2021-05-04,67.4968
2021-05-05,68.0824
2021-05-06,69.0726
2021-05-07,70.2055
2021-05-08,70.2055
2021-05-09,70.2055
2021-05-10,69.1154
2021-05-11,63.0017
2021-05-12,60.4215
2021-05-13,62.2869
2021-05-14,63.8415
2021-05-15,63.8415
2021-05-16,63.8415
2021-05-17,64.7829
2021-05-18,61.1378
2021-05-19,60.9903
2021-05-20,60.6875
2021-05-21,60.0958
2021-05-22,60.0958
2021-05-23,60.0958
2021-05-24,60.7921
2021-05-25,60.1487
2021-05-26,61.176
2021-05-27,63.3337
2021-05-28,62.2708
2021-05-29,62.2708
2021-05-30,62.2708
2021-05-31,62.2708
2021-06-01,65.1525
2021-06-02,65.2662
2021-06-03,66.437
2021-06-04,67.0303
2021-06-05,67.0303
2021-06-06,67.0303
2021-06-07,67.1878
2021-06-08,67.6448
2021-06-09,65.8119
2021-06-10,64.4874
2021-06-11,65.3116
2021-06-12,65.3116
2021-06-13,65.3116
2021-06-14,61.5633
2021-06-15,63.6013
2021-06-16,62.2185
2021-06-17,55.7971
2021-06-18,52.1508
2021-06-19,52.1508
2021-06-20,52.1508
2021-06-21,55.8814
2021-06-22,56.0074
2021-06-23,56.9172
2021-06-24,58.2047
2021-06-25,60.6861
2021-06-26,60.6861
2021-06-27,60.6861
2021-06-28,55.4396
2021-06-29,53.1722
2021-06-30,54.4308
2021-07-01,55.655
2021-07-02,56.0994
2021-07-03,56.0994
2021-07-04,56.0994
2021-07-05,56.0994
2021-07-06,53.4585
2021-07-07,53.9568
2021-07-08,50.7803
2021-07-09,56.9219
2021-07-10,56.9219
2021-07-11,56.9219
2021-07-12,59.9553
2021-07-13,58.6003
2021-07-14,56.2946
2021-07-15,56.733
2021-07-16,53.7702
2021-07-17,53.7702
2021-07-18,53.7702
2021-07-19,50.4849
2021-07-20,54.0543
2021-07-21,57.0532
2021-07-22,55.6539
2021-07-23,54.8228
2021-07-24,54.8228
2021-07-25,54.8228
2021-07-26,56.059
2021-07-27,55.8397
2021-07-28,54.7505
2021-07-29,56.3696
2021-07-30,55.2666
2021-07-31,55.2666
2021-08-01,55.2666
2021-08-02,54.8491
2021-08-03,56.495
2021-08-04,56.5795
2021-08-05,57.3437
2021-08-06,59.567
2021-08-07,59.567
2021-08-08,59.567
2021-08-09,58.9017
2021-08-10,60.8008
2021-08-11,61.9074
2021-08-12,62.3527
2021-08-13,63.1329
2021-08-14,63.1329
2021-08-15,63.1329
2021-08-16,62.4042
2021-08-17,58.4566
2021-08-18,56.6446
2021-08-19,53.2595
2021-08-20,54.4847
2021-08-21,54.4847
2021-08-22,54.4847
2021-08-23,55.4675
2021-08-24,56.1889
2021-08-25,58.1866
2021-08-26,56.5517
2021-08-27,59.0645
2021-08-28,59.0645
2021-08-29,59.0645
2021-08-30,52.9108
2021-08-31,53.6946
2021-09-01,50.6258
2021-09-02,50.0172
2021-09-03,49.0971
2021-09-04,49.0971
2021-09-05,49.0971
2021-09-06,49.0971
2021-09-07,47.6151
2021-09-08,45.5195
2021-09-09,47.0518
2021-09-10,47.2297
2021-09-11,47.2297
2021-09-12,47.2297
2021-09-13,49.1549
2021-09-14,47.2427
2021-09-15,49.981
2021-09-16,50.8032
2021-09-17,50.2038
2021-09-18,50.2038
2021-09-19,50.2038
2021-09-20,47.432
2021-09-21,49.5738
2021-09-22,51.1424
2021-09-23,54.1199
2021-09-24,55.5031
2021-09-25,55.5031
2021-09-26,55.5031
2021-09-27,56.4343
2021-09-28,54.286
2021-09-29,52.4163
2021-09-30,48.8571
2021-10-01,52.3727
2021-10-02,52.3727
2021-10-03,52.3727
2021-10-04,51.3546
2021-10-05,52.5378
2021-10-06,51.6796
2021-10-07,52.3225
2021-10-08,53.1951
2021-10-09,53.1951
2021-10-10,53.1951
2021-10-11,50.8296
2021-10-12,52.2251
2021-10-13,48.5149
2021-10-14,51.6055
2021-10-15,53.478
2021-10-16,53.478
2021-10-17,53.478
2021-10-18,54.0634
2021-10-19,54.9062
2021-10-20,56.2554
2021-10-21,49.4074
2021-10-22,49.6718
2021-10-23,49.6718
2021-10-24,49.6718
2021-10-25,48.6507
2021-10-26,48.0011
2021-10-27,42.6811
2021-10-28,42.3036
2021-10-29,41.3231
2021-10-30,41.3231
2021-10-31,41.3231
2021-11-01,42.53
2021-11-02,42.5573
2021-11-03,43.6127
2021-11-04,42.6527
2021-11-05,44.5151
2021-11-06,44.5151
2021-11-07,44.5151
2021-11-08,44.7669
2021-11-09,44.834
2021-11-10,45.4514
2021-11-11,46.4935
2021-11-12,47.4151
2021-11-13,47.4151
2021-11-14,47.4151
2021-11-15,46.3091
2021-11-16,45.4901
2021-11-17,43.9009
2021-11-18,44.0423
2021-11-19,43.0666
2021-11-20,43.0666
2021-11-21,43.0666
2021-11-22,45.061
2021-11-23,48.905
2021-11-24,49.0346
2021-11-25,49.0346
2021-11-26,44.5966
2021-11-27,44.5966
2021-11-28,44.5966
2021-11-29,43.5624
2021-11-30,39.4239
2021-12-01,38.2421
2021-12-02,42.3575
2021-12-03,41.3357
2021-12-04,41.3357
2021-12-05,41.3357
2021-12-06,44.4868
2021-12-07,46.7584
2021-12-08,46.1285
2021-12-09,47.6867
2021-12-10,49.0073
2021-12-11,49.0073
2021-12-12,49.0073
2021-12-13,45.8369
2021-12-14,48.2066
2021-12-15,47.771
2021-12-16,48.4228
2021-12-17,47.0822
2021-12-18,47.0822
2021-12-19,47.0822
2021-12-20,43.5996
2021-12-21,48.4731
2021-12-22,48.2323
2021-12-23,48.641
2021-12-24,48.641
2021-12-25,48.641
2021-12-26,48.641
2021-12-27,49.3137
2021-12-28,49.2709
2021-12-29,49.007
2021-12-30,49.0634
2021-12-31,48.8118
2022-01-01,48.8118
2022-01-02,48.8118
2022-01-03,51.7326
2022-01-04,54.8964
2022-01-05,53.2585
2022-01-06,55.0793
2022-01-07,57.3424
2022-01-08,57.3424
2022-01-09,57.3424
2022-01-10,58.7143
2022-01-11,59.495
2022-01-12,58.6508
2022-01-13,59.8594
2022-01-14,57.8268
2022-01-15,57.8268
2022-01-16,57.8268
2022-01-17,57.8268
2022-01-18,53.9357
2022-01-19,49.2509
2022-01-20,47.8507
2022-01-21,45.9812
2022-01-22,45.9812
2022-01-23,45.9812
2022-01-24,46.7956
2022-01-25,49.5368
2022-01-26,48.5191
2022-01-27,45.3584
2022-01-28,45.8329
2022-01-29,45.8329
2022-01-30,45.8329
2022-01-31,47.6508
2022-02-01,49.626
2022-02-02,49.1527
2022-02-03,47.8708
2022-02-04,49.0377
2022-02-05,49.0377
2022-02-06,49.0377
2022-02-07,50.1035
2022-02-08,53.9081
2022-02-09,55.3735
2022-02-10,55.2965
2022-02-11,54.6773
2022-02-12,54.6773
2022-02-13,54.6773
2022-02-14,54.694
2022-02-15,57.4224
2022-02-16,57.1996
2022-02-17,53.3813
2022-02-18,54.0013
2022-02-19,54.0013
2022-02-20,54.0013
2022-02-21,54.0013
2022-02-22,52.2295
2022-02-23,50.3405
2022-02-24,48.737
2022-02-25,53.7372
2022-02-26,53.7372
2022-02-27,53.7372
2022-02-28,53.2041
2022-03-01,45.398
2022-03-02,47.267
2022-03-03,46.1316
2022-03-04,43.1242
2022-03-05,43.1242
2022-03-06,43.1242
2022-03-07,37.911
2022-03-08,39.5558
2022-03-09,42.5882
2022-03-10,41.32
2022-03-11,41.1299
2022-03-12,41.1299
2022-03-13,41.1299
2022-03-14,44.5593
2022-03-15,45.7258
2022-03-16,48.5509
2022-03-17,48.1946
2022-03-18,49.7914
2022-03-19,49.7914
2022-03-20,49.7914
2022-03-21,47.2724
2022-03-22,49.1448
2022-03-23,46.4698
2022-03-24,47.3754
2022-03-25,48.3516
2022-03-26,48.3516
2022-03-27,48.3516
2022-03-28,47.0345
2022-03-29,49.2279
2022-03-30,48.5325
2022-03-31,46.4494
2022-04-01,46.4028
2022-04-02,46.4028
2022-04-03,46.4028
2022-04-04,46.9525
2022-04-05,46.9027
2022-04-06,46.7198
2022-04-07,45.7308
2022-04-08,47.7872
2022-04-09,47.7872
2022-04-10,47.7872
2022-04-11,47.4783
2022-04-12,48.0515
2022-04-13,48.7873
2022-04-14,48.3738
2022-04-15,48.3738
2022-04-16,48.3738
2022-04-17,48.3738
2022-04-18,52.0222
2022-04-19,53.8634
2022-04-20,53.9186
2022-04-21,51.8205
2022-04-22,48.2892
2022-04-23,48.2892
2022-04-24,48.2892
2022-04-25,48.5247
2022-04-26,45.9205
2022-04-27,44.1264
2022-04-28,51.5123
2022-04-29,48.8888
2022-04-30,48.8888
2022-05-01,48.8888
2022-05-02,49.5085
2022-05-03,51.21
2022-05-04,54.688
2022-05-05,50.8487
2022-05-06,47.8533
2022-05-07,47.8533
2022-05-08,47.8533
2022-05-09,45.5119
2022-05-10,44.2775
2022-05-11,43.9304
2022-05-12,42.0043
2022-05-13,44.7181
2022-05-14,44.7181
2022-05-15,44.7181
2022-05-16,43.5888
2022-05-17,47.1835
2022-05-18,45.4582
2022-05-19,44.851
2022-05-20,44.6936
2022-05-21,44.6936
2022-05-22,44.6936
2022-05-23,47.8196
2022-05-24,45.5298
2022-05-25,48.2214
2022-05-26,50.2747
2022-05-27,51.189
2022-05-28,51.189
2022-05-29,51.189
2022-05-30,51.189
2022-05-31,52.0181
2022-06-01,50.4446
2022-06-02,51.4854
2022-06-03,49.7704
2022-06-04,49.7704
2022-06-05,49.7704
2022-06-06,50.2659
2022-06-07,51.77
2022-06-08,49.774
2022-06-09,46.9516
2022-06-10,42.2882
2022-06-11,42.2882
2022-06-12,42.2882
2022-06-13,39.1283
2022-06-14,39.1187
2022-06-15,41.243
2022-06-16,38.7092
2022-06-17,42.1973
2022-06-18,42.1973
2022-06-19,42.1973
2022-06-20,42.1973
2022-06-21,42.239
2022-06-22,41.9986
2022-06-23,42.0579
2022-06-24,45.7
2022-06-25,45.7
2022-06-26,45.7
2022-06-27,45.3856
2022-06-28,44.6098
2022-06-29,43.6049
2022-06-30,43.0163
2022-07-01,45.3655
2022-07-02,45.3655
2022-07-03,45.3655
2022-07-04,45.3655
2022-07-05,45.5744
2022-07-06,45.3884
2022-07-07,46.9336
2022-07-08,47.342
2022-07-09,47.342
2022-07-10,47.342
2022-07-11,46.8424
2022-07-12,47.1108
2022-07-13,46.9843
2022-07-14,46.7174
2022-07-15,50.6157
2022-07-16,50.6157
2022-07-17,50.6157
2022-07-18,51.5902
2022-07-19,54.2499
2022-07-20,54.9546
2022-07-21,47.4009
2022-07-22,47.4009
2022-07-23,47.4009
2022-07-24,47.4009
2022-07-25,47.4166
2022-07-26,46.2255
2022-07-27,47.8026
2022-07-28,47.2016
2022-07-29,48.4595
2022-07-30,48.4595
2022-07-31,48.4595
2022-08-01,49.4593
2022-08-02,47.8383
2022-08-03,49.9788
2022-08-04,49.6546
2022-08-05,49.6462
2022-08-06,49.6462
2022-08-07,49.6462
2022-08-08,50.1052
2022-08-09,49.2294
2022-08-10,54.2733
2022-08-11,54.678
2022-08-12,55.5156
2022-08-13,55.5156
2022-08-14,55.5156
2022-08-15,54.7758
2022-08-16,56.0658
2022-08-17,54.1654
2022-08-18,54.1167
2022-08-19,52.5919
2022-08-20,52.5919
2022-08-21,52.5919
2022-08-22,49.286
2022-08-23,50.479
2022-08-24,50.7869
2022-08-25,52.5725
2022-08-26,49.1603
2022-08-27,49.1603
2022-08-28,49.1603
2022-08-29,47.6898
2022-08-30,47.5678
2022-08-31,47.2288
2022-09-01,46.8199
2022-09-02,46.3495
2022-09-03,46.3495
2022-09-04,46.3495
2022-09-05,46.3495
2022-09-06,44.4994
2022-09-07,47.1217
2022-09-08,48.2673
2022-09-09,49.7585
2022-09-10,49.7585
2022-09-11,49.7585
2022-09-12,50.5311
2022-09-13,45.9892
2022-09-14,46.5506
2022-09-15,48.4597
2022-09-16,48.4597
2022-09-17,48.4597
2022-09-18,48.4597
2022-09-19,49.7606
2022-09-20,47.8947
2022-09-21,45.6169
2022-09-22,43.0773
2022-09-23,42.042
2022-09-24,42.042
2022-09-25,42.042
2022-09-26,39.898
2022-09-27,39.8588
2022-09-28,42.8579
2022-09-29,41.0835
2022-09-30,40.6802
2022-10-01,40.6802
2022-10-02,40.6802
2022-10-03,44.055
2022-10-04,47.6931
2022-10-05,47.0439
2022-10-06,45.8251
2022-10-07,44.1544
2022-10-08,44.1544
2022-10-09,44.1544
2022-10-10,42.8742
2022-10-11,42.0528
2022-10-12,42.8198
2022-10-13,45.631
2022-10-14,43.1255
2022-10-15,43.1255
2022-10-16,43.1255
2022-10-17,44.8385
2022-10-18,48.4093
2022-10-19,45.9045
2022-10-20,45.336
2022-10-21,47.2718
2022-10-22,47.2718
2022-10-23,47.2718
2022-10-24,48.4328
2022-10-25,52.2232
2022-10-26,54.1326
2022-10-27,54.6245
2022-10-28,56.9171
2022-10-29,56.9171
2022-10-30,56.9171
2022-10-31,55.7031
2022-11-01,55.1157
2022-11-02,52.2553
2022-11-03,49.4255
2022-11-04,51.1049
2022-11-05,51.1049
2022-11-06,51.1049
2022-11-07,52.1251
2022-11-08,53.3997
2022-11-09,51.0652
2022-11-10,57.5759
2022-11-11,57.8979
2022-11-12,57.8979
2022-11-13,57.8979
2022-11-14,55.2125
2022-11-15,53.1543
2022-11-16,55.0317
2022-11-17,55.7101
2022-11-18,55.8748
2022-11-19,55.8748
2022-11-20,55.8748
2022-11-21,56.5434
2022-11-22,57.0587
2022-11-23,57.4096
2022-11-24,57.4096
2022-11-25,57.4655
2022-11-26,57.4655
2022-11-27,57.4655
2022-11-28,55.4425
2022-11-29,56.8631
2022-11-30,56.6543
2022-12-01,54.6544
2022-12-02,53.4491
2022-12-03,53.4491
2022-12-04,53.4491
2022-12-05,51.4848
2022-12-06,51.8336
2022-12-07,51.6947
2022-12-08,50.8173
2022-12-09,50.8919
2022-12-10,50.8919
2022-12-11,50.8919
2022-12-12,53.277
2022-12-13,54.5588
2022-12-14,51.0394
2022-12-15,46.4817
2022-12-16,44.6842
2022-12-17,44.6842
2022-12-18,44.6842
2022-12-19,43.1908
2022-12-20,44.8965
2022-12-21,46.0819
2022-12-22,45.2142
2022-12-23,46.0416
2022-12-24,46.0416
2022-12-25,46.0416
2022-12-26,46.0416
2022-12-27,45.2299
2022-12-28,43.847
2022-12-29,46.3519
2022-12-30,46.782
2022-12-31,46.782
2023-01-01,46.782
2023-01-02,46.782
2023-01-03,45.9399
2023-01-04,50.6248
2023-01-05,48.8644
2023-01-06,52.343
2023-01-07,52.343
2023-01-08,52.343
2023-01-09,53.1368
2023-01-10,54.7428
2023-01-11,56.0313
2023-01-12,54.9228
2023-01-13,55.971
2023-01-14,55.971
2023-01-15,55.971
2023-01-16,55.971
2023-01-17,53.9338
2023-01-18,50.6621
2023-01-19,50.2105
2023-01-20,54.2737
2023-01-21,54.2737
2023-01-22,54.2737
2023-01-23,57.7636
2023-01-24,58.7063
2023-01-25,61.2489
2023-01-26,61.0096
2023-01-27,63.0575
2023-01-28,63.0575
2023-01-29,63.0575
2023-01-30,59.5415
2023-01-31,61.1798
2023-02-01,60.1889
2023-02-02,61.7004
2023-02-03,62.4313
2023-02-04,62.4313
2023-02-05,62.4313
2023-02-06,60.3329
2023-02-07,60.8335
2023-02-08,58.3361
2023-02-09,57.1711
2023-02-10,57.5562
2023-02-11,57.5562
2023-02-12,57.5562
2023-02-13,58.5009
2023-02-14,57.5787
2023-02-15,57.4615
2023-02-16,53.394
2023-02-17,52.9123
2023-02-18,52.9123
2023-02-19,52.9123
2023-02-20,52.9123
2023-02-21,50.7546
2023-02-22,51.8018
2023-02-23,52.9068
2023-02-24,54.3753
2023-02-25,54.3753
2023-02-26,54.3753
2023-02-27,53.501
2023-02-28,54.047
2023-03-01,54.9815
2023-03-02,54.2889
2023-03-03,56.6665
2023-03-04,56.6665
2023-03-05,56.6665
2023-03-06,55.6436
2023-03-07,52.5782
2023-03-08,51.6695
2023-03-09,46.455
2023-03-10,43.2675
2023-03-11,43.2675
2023-03-12,43.2675
2023-03-13,39.5609
2023-03-14,43.7877
2023-03-15,39.9601
2023-03-16,39.4311
2023-03-17,37.2827
2023-03-18,37.2827
2023-03-19,37.2827
