,SEIC US Equity
2020-05-15,48.8439
2020-05-16,48.8439
2020-05-17,48.8439
2020-05-18,51.3911
2020-05-19,49.0084
2020-05-20,50.2467
2020-05-21,49.8812
2020-05-22,49.6012
2020-05-23,49.6012
2020-05-24,49.6012
2020-05-25,49.6012
2020-05-26,52.1163
2020-05-27,54.3254
2020-05-28,52.7691
2020-05-29,53.1352
2020-05-30,53.1352
2020-05-31,53.1352
2020-06-01,53.7239
2020-06-02,54.6087
2020-06-03,57.5075
2020-06-04,58.4306
2020-06-05,60.389
2020-06-06,60.389
2020-06-07,60.389
2020-06-08,60.8873
2020-06-09,59.3921
2020-06-10,58.6885
2020-06-11,52.6236
2020-06-12,54.0382
2020-06-13,54.0382
2020-06-14,54.0382
2020-06-15,54.5844
2020-06-16,54.9494
2020-06-17,53.4626
2020-06-18,52.9734
2020-06-19,52.9108
2020-06-20,52.9108
2020-06-21,52.9108
2020-06-22,52.43
2020-06-23,52.2337
2020-06-24,49.1098
2020-06-25,50.6293
2020-06-26,48.519
2020-06-27,48.519
2020-06-28,48.519
2020-06-29,48.7591
2020-06-30,51.7548
2020-07-01,50.6594
2020-07-02,50.5792
2020-07-03,50.5792
2020-07-04,50.5792
2020-07-05,50.5792
2020-07-06,52.7768
2020-07-07,51.7377
2020-07-08,52.0684
2020-07-09,49.7992
2020-07-10,51.9187
2020-07-11,51.9187
2020-07-12,51.9187
2020-07-13,51.9822
2020-07-14,53.7376
2020-07-15,55.8437
2020-07-16,55.1755
2020-07-17,54.6866
2020-07-18,54.6866
2020-07-19,54.6866
2020-07-20,54.1899
2020-07-21,56.5157
2020-07-22,55.7832
2020-07-23,47.8733
2020-07-24,47.1602
2020-07-25,47.1602
2020-07-26,47.1602
2020-07-27,47.3157
2020-07-28,44.403
2020-07-29,44.4395
2020-07-30,46.5088
2020-07-31,46.5991
2020-08-01,46.5991
2020-08-02,46.5991
2020-08-03,46.5991
2020-08-04,46.1492
2020-08-05,48.0887
2020-08-06,46.895
2020-08-07,48.5605
2020-08-08,48.5605
2020-08-09,48.5605
2020-08-10,48.5988
2020-08-11,49.4369
2020-08-12,49.4765
2020-08-13,48.5899
2020-08-14,48.51
2020-08-15,48.51
2020-08-16,48.51
2020-08-17,47.6584
2020-08-18,46.9479
2020-08-19,46.5582
2020-08-20,44.7186
2020-08-21,45.7422
2020-08-22,45.7422
2020-08-23,45.7422
2020-08-24,48.6683
2020-08-25,48.2484
2020-08-26,47.2217
2020-08-27,48.4869
2020-08-28,48.5832
2020-08-29,48.5832
2020-08-30,48.5832
2020-08-31,47.2811
2020-09-01,47.8141
2020-09-02,49.6693
2020-09-03,46.8301
2020-09-04,46.1809
2020-09-05,46.1809
2020-09-06,46.1809
2020-09-07,46.1809
2020-09-08,43.432
2020-09-09,44.9675
2020-09-10,42.8119
2020-09-11,42.8391
2020-09-12,42.8391
2020-09-13,42.8391
2020-09-14,43.5076
2020-09-15,42.9661
2020-09-16,45.1143
2020-09-17,43.4653
2020-09-18,43.3325
2020-09-19,43.3325
2020-09-20,43.3325
2020-09-21,44.5595
2020-09-22,44.2761
2020-09-23,42.8775
2020-09-24,42.655
2020-09-25,46.8598
2020-09-26,46.8598
2020-09-27,46.8598
2020-09-28,48.4247
2020-09-29,47.0925
2020-09-30,46.2075
2020-10-01,47.0892
2020-10-02,49.1859
2020-10-03,49.1859
2020-10-04,49.1859
2020-10-05,52.9141
2020-10-06,53.3162
2020-10-07,52.2206
2020-10-08,57.1791
2020-10-09,57.597
2020-10-10,57.597
2020-10-11,57.597
2020-10-12,59.3672
2020-10-13,59.4952
2020-10-14,58.1529
2020-10-15,58.7084
2020-10-16,58.0254
2020-10-17,58.0254
2020-10-18,58.0254
2020-10-19,59.4208
2020-10-20,60.4633
2020-10-21,56.9742
2020-10-22,47.0402
2020-10-23,47.2684
2020-10-24,47.2684
2020-10-25,47.2684
2020-10-26,43.2213
2020-10-27,42.6024
2020-10-28,42.7119
2020-10-29,42.5022
2020-10-30,41.2046
2020-10-31,41.2046
2020-11-01,41.2046
2020-11-02,42.4074
2020-11-03,46.2628
2020-11-04,47.9233
2020-11-05,50.6822
2020-11-06,50.6574
2020-11-07,50.6574
2020-11-08,50.6574
2020-11-09,57.4402
2020-11-10,56.3464
2020-11-11,55.4572
2020-11-12,53.2707
2020-11-13,55.2017
2020-11-14,55.2017
2020-11-15,55.2017
2020-11-16,56.8289
2020-11-17,55.5311
2020-11-18,53.9565
2020-11-19,52.705
2020-11-20,52.8603
2020-11-21,52.8603
2020-11-22,52.8603
2020-11-23,54.2151
2020-11-24,57.7756
2020-11-25,55.3313
2020-11-26,55.3313
2020-11-27,54.9767
2020-11-28,54.9767
2020-11-29,54.9767
2020-11-30,48.4193
2020-12-01,51.9825
2020-12-02,52.7288
2020-12-03,53.3798
2020-12-04,56.1082
2020-12-05,56.1082
2020-12-06,56.1082
2020-12-07,54.1283
2020-12-08,55.6
2020-12-09,55.6745
2020-12-10,56.1125
2020-12-11,54.9166
2020-12-12,54.9166
2020-12-13,54.9166
2020-12-14,52.9396
2020-12-15,55.1147
2020-12-16,55.6837
2020-12-17,55.533
2020-12-18,54.8378
2020-12-19,54.8378
2020-12-20,54.8378
2020-12-21,54.7066
2020-12-22,54.1172
2020-12-23,55.4706
2020-12-24,55.5159
2020-12-25,55.5159
2020-12-26,55.5159
2020-12-27,55.5159
2020-12-28,55.9098
2020-12-29,54.9039
2020-12-30,56.1054
2020-12-31,57.5786
2021-01-01,57.5786
2021-01-02,57.5786
2021-01-03,57.5786
2021-01-04,55.9146
2021-01-05,56.5402
2021-01-06,64.7094
2021-01-07,64.9091
2021-01-08,65.5808
2021-01-09,65.5808
2021-01-10,65.5808
2021-01-11,63.5974
2021-01-12,63.7056
2021-01-13,59.93
2021-01-14,60.8472
2021-01-15,58.4613
2021-01-16,58.4613
2021-01-17,58.4613
2021-01-18,58.4613
2021-01-19,59.5748
2021-01-20,60.7809
2021-01-21,57.7423
2021-01-22,56.6438
2021-01-23,56.6438
2021-01-24,56.6438
2021-01-25,56.1901
2021-01-26,53.529
2021-01-27,48.7295
2021-01-28,43.5774
2021-01-29,41.6515
2021-01-30,41.6515
2021-01-31,41.6515
2021-02-01,46.1494
2021-02-02,48.5259
2021-02-03,47.5201
2021-02-04,50.1404
2021-02-05,48.7896
2021-02-06,48.7896
2021-02-07,48.7896
2021-02-08,49.7921
2021-02-09,49.4168
2021-02-10,48.9294
2021-02-11,51.956
2021-02-12,52.0182
2021-02-13,52.0182
2021-02-14,52.0182
2021-02-15,52.0182
2021-02-16,53.0854
2021-02-17,52.7286
2021-02-18,51.7215
2021-02-19,53.1325
2021-02-20,53.1325
2021-02-21,53.1325
2021-02-22,52.2926
2021-02-23,52.2173
2021-02-24,52.9881
2021-02-25,49.909
2021-02-26,48.1075
2021-02-27,48.1075
2021-02-28,48.1075
2021-03-01,52.8138
2021-03-02,51.2275
2021-03-03,50.4323
2021-03-04,48.796
2021-03-05,53.8959
2021-03-06,53.8959
2021-03-07,53.8959
2021-03-08,56.0996
2021-03-09,54.7925
2021-03-10,55.8942
2021-03-11,55.1864
2021-03-12,56.6928
2021-03-13,56.6928
2021-03-14,56.6928
2021-03-15,57.7611
2021-03-16,56.5752
2021-03-17,58.1034
2021-03-18,57.7309
2021-03-19,57.1355
2021-03-20,57.1355
2021-03-21,57.1355
2021-03-22,55.1563
2021-03-23,51.584
2021-03-24,52.9721
2021-03-25,54.0114
2021-03-26,57.2108
2021-03-27,57.2108
2021-03-28,57.2108
2021-03-29,57.7913
2021-03-30,57.0178
2021-03-31,55.9231
2021-04-01,57.9208
2021-04-02,57.9208
2021-04-03,57.9208
2021-04-04,57.9208
2021-04-05,58.6137
2021-04-06,58.7942
2021-04-07,59.1628
2021-04-08,59.4131
2021-04-09,59.5414
2021-04-10,59.5414
2021-04-11,59.5414
2021-04-12,61.3325
2021-04-13,59.1341
2021-04-14,58.0731
2021-04-15,58.6599
2021-04-16,59.4944
2021-04-17,59.4944
2021-04-18,59.4944
2021-04-19,57.3889
2021-04-20,57.6987
2021-04-21,58.585
2021-04-22,41.6685
2021-04-23,45.8033
2021-04-24,45.8033
2021-04-25,45.8033
2021-04-26,48.674
2021-04-27,50.9628
2021-04-28,52.059
2021-04-29,53.991
2021-04-30,52.8938
2021-05-01,52.8938
2021-05-02,52.8938
2021-05-03,53.1044
2021-05-04,54.6487
2021-05-05,56.1605
2021-05-06,56.4354
2021-05-07,56.2893
2021-05-08,56.2893
2021-05-09,56.2893
2021-05-10,56.5124
2021-05-11,53.0879
2021-05-12,50.8857
2021-05-13,53.5373
2021-05-14,55.5393
2021-05-15,55.5393
2021-05-16,55.5393
2021-05-17,54.5802
2021-05-18,52.6089
2021-05-19,52.9969
2021-05-20,54.0417
2021-05-21,54.4117
2021-05-22,54.4117
2021-05-23,54.4117
2021-05-24,54.261
2021-05-25,53.6972
2021-05-26,54.256
2021-05-27,55.2832
2021-05-28,55.4183
2021-05-29,55.4183
2021-05-30,55.4183
2021-05-31,55.4183
2021-06-01,55.3606
2021-06-02,54.3083
2021-06-03,56.3355
2021-06-04,57.5726
2021-06-05,57.5726
2021-06-06,57.5726
2021-06-07,56.7715
2021-06-08,54.6242
2021-06-09,53.7358
2021-06-10,51.678
2021-06-11,53.1506
2021-06-12,53.1506
2021-06-13,53.1506
2021-06-14,52.239
2021-06-15,54.2048
2021-06-16,53.5362
2021-06-17,50.8239
2021-06-18,47.2695
2021-06-19,47.2695
2021-06-20,47.2695
2021-06-21,50.1131
2021-06-22,50.0594
2021-06-23,49.2943
2021-06-24,49.2665
2021-06-25,52.4583
2021-06-26,52.4583
2021-06-27,52.4583
2021-06-28,52.5925
2021-06-29,50.9563
2021-06-30,50.8077
2021-07-01,52.1927
2021-07-02,52.9071
2021-07-03,52.9071
2021-07-04,52.9071
2021-07-05,52.9071
2021-07-06,49.1959
2021-07-07,49.6748
2021-07-08,47.2007
2021-07-09,51.1245
2021-07-10,51.1245
2021-07-11,51.1245
2021-07-12,51.6789
2021-07-13,48.9775
2021-07-14,50.5699
2021-07-15,50.022
2021-07-16,49.4675
2021-07-17,49.4675
2021-07-18,49.4675
2021-07-19,45.1362
2021-07-20,50.7225
2021-07-21,52.7963
2021-07-22,46.915
2021-07-23,47.9195
2021-07-24,47.9195
2021-07-25,47.9195
2021-07-26,47.3862
2021-07-27,48.1134
2021-07-28,47.6993
2021-07-29,49.06
2021-07-30,48.0707
2021-07-31,48.0707
2021-08-01,48.0707
2021-08-02,48.81
2021-08-03,49.1979
2021-08-04,47.2911
2021-08-05,49.8864
2021-08-06,50.6965
2021-08-07,50.6965
2021-08-08,50.6965
2021-08-09,50.9427
2021-08-10,51.9084
2021-08-11,51.9922
2021-08-12,51.5278
2021-08-13,49.9283
2021-08-14,49.9283
2021-08-15,49.9283
2021-08-16,50.9283
2021-08-17,49.6235
2021-08-18,46.5673
2021-08-19,46.9895
2021-08-20,49.0092
2021-08-21,49.0092
2021-08-22,49.0092
2021-08-23,49.6705
2021-08-24,51.0768
2021-08-25,53.2108
2021-08-26,51.8916
2021-08-27,54.8718
2021-08-28,54.8718
2021-08-29,54.8718
2021-08-30,53.5069
2021-08-31,53.7103
2021-09-01,52.9572
2021-09-02,52.4043
2021-09-03,51.0603
2021-09-04,51.0603
2021-09-05,51.0603
2021-09-06,51.0603
2021-09-07,43.4112
2021-09-08,44.8949
2021-09-09,45.713
2021-09-10,43.6741
2021-09-11,43.6741
2021-09-12,43.6741
2021-09-13,44.7804
2021-09-14,43.417
2021-09-15,45.6329
2021-09-16,44.5394
2021-09-17,45.0839
2021-09-18,45.0839
2021-09-19,45.0839
2021-09-20,40.9503
2021-09-21,40.3961
2021-09-22,42.6312
2021-09-23,45.5988
2021-09-24,48.7095
2021-09-25,48.7095
2021-09-26,48.7095
2021-09-27,50.4063
2021-09-28,47.879
2021-09-29,47.7701
2021-09-30,45.8548
2021-10-01,47.2717
2021-10-02,47.2717
2021-10-03,47.2717
2021-10-04,45.197
2021-10-05,49.2171
2021-10-06,46.6654
2021-10-07,47.8638
2021-10-08,48.3497
2021-10-09,48.3497
2021-10-10,48.3497
2021-10-11,46.2009
2021-10-12,47.1783
2021-10-13,47.7731
2021-10-14,52.251
2021-10-15,53.1035
2021-10-16,53.1035
2021-10-17,53.1035
2021-10-18,52.8963
2021-10-19,55.3187
2021-10-20,56.7151
2021-10-21,57.9088
2021-10-22,59.5918
2021-10-23,59.5918
2021-10-24,59.5918
2021-10-25,58.6611
2021-10-26,58.3246
2021-10-27,53.0651
2021-10-28,53.9399
2021-10-29,55.1604
2021-10-30,55.1604
2021-10-31,55.1604
2021-11-01,58.3479
2021-11-02,52.9173
2021-11-03,54.4647
2021-11-04,54.86
2021-11-05,57.1034
2021-11-06,57.1034
2021-11-07,57.1034
2021-11-08,57.5225
2021-11-09,56.8272
2021-11-10,57.0607
2021-11-11,56.7433
2021-11-12,57.6927
2021-11-13,57.6927
2021-11-14,57.6927
2021-11-15,55.9026
2021-11-16,57.7755
2021-11-17,57.3116
2021-11-18,55.9832
2021-11-19,52.9969
2021-11-20,52.9969
2021-11-21,52.9969
2021-11-22,52.8418
2021-11-23,54.5481
2021-11-24,53.2619
2021-11-25,53.2619
2021-11-26,45.828
2021-11-27,45.828
2021-11-28,45.828
2021-11-29,47.5366
2021-11-30,43.1062
2021-12-01,40.7764
2021-12-02,46.8045
2021-12-03,44.9689
2021-12-04,44.9689
2021-12-05,44.9689
2021-12-06,47.9674
2021-12-07,48.6391
2021-12-08,49.4995
2021-12-09,47.5829
2021-12-10,46.5212
2021-12-11,46.5212
2021-12-12,46.5212
2021-12-13,47.8957
2021-12-14,49.8023
2021-12-15,51.0304
2021-12-16,51.0538
2021-12-17,46.3819
2021-12-18,46.3819
2021-12-19,46.3819
2021-12-20,43.1376
2021-12-21,47.9774
2021-12-22,48.1099
2021-12-23,48.8728
2021-12-24,48.8728
2021-12-25,48.8728
2021-12-26,48.8728
2021-12-27,51.5189
2021-12-28,53.8674
2021-12-29,50.6509
2021-12-30,49.8961
2021-12-31,49.0765
2022-01-01,49.0765
2022-01-02,49.0765
2022-01-03,49.5382
2022-01-04,53.2352
2022-01-05,51.9886
2022-01-06,53.807
2022-01-07,53.926
2022-01-08,53.926
2022-01-09,53.926
2022-01-10,53.3571
2022-01-11,54.394
2022-01-12,53.9967
2022-01-13,53.1927
2022-01-14,52.0404
2022-01-15,52.0404
2022-01-16,52.0404
2022-01-17,52.0404
2022-01-18,48.8068
2022-01-19,45.8387
2022-01-20,44.5897
2022-01-21,41.5557
2022-01-22,41.5557
2022-01-23,41.5557
2022-01-24,43.4454
2022-01-25,42.2581
2022-01-26,41.513
2022-01-27,38.5589
2022-01-28,43.1199
2022-01-29,43.1199
2022-01-30,43.1199
2022-01-31,45.4326
2022-02-01,46.4583
2022-02-02,47.4578
2022-02-03,46.4219
2022-02-04,47.6939
2022-02-05,47.6939
2022-02-06,47.6939
2022-02-07,48.2162
2022-02-08,50.3567
2022-02-09,50.089
2022-02-10,48.3173
2022-02-11,47.3005
2022-02-12,47.3005
2022-02-13,47.3005
2022-02-14,47.398
2022-02-15,48.7462
2022-02-16,50.187
2022-02-17,46.5542
2022-02-18,46.8754
2022-02-19,46.8754
2022-02-20,46.8754
2022-02-21,46.8754
2022-02-22,45.399
2022-02-23,42.2604
2022-02-24,43.2553
2022-02-25,47.1478
2022-02-26,47.1478
2022-02-27,47.1478
2022-02-28,46.7045
2022-03-01,43.5196
2022-03-02,45.1125
2022-03-03,47.7397
2022-03-04,46.1286
2022-03-05,46.1286
2022-03-06,46.1286
2022-03-07,42.1602
2022-03-08,41.3652
2022-03-09,45.3945
2022-03-10,44.0624
2022-03-11,42.9866
2022-03-12,42.9866
2022-03-13,42.9866
2022-03-14,45.6423
2022-03-15,47.631
2022-03-16,50.3967
2022-03-17,49.8795
2022-03-18,52.015
2022-03-19,52.015
2022-03-20,52.015
2022-03-21,52.1312
2022-03-22,53.4143
2022-03-23,50.1288
2022-03-24,52.1395
2022-03-25,52.5431
2022-03-26,52.5431
2022-03-27,52.5431
2022-03-28,52.8369
2022-03-29,54.7499
2022-03-30,53.9722
2022-03-31,51.5651
2022-04-01,53.4922
2022-04-02,53.4922
2022-04-03,53.4922
2022-04-04,52.7315
2022-04-05,50.1698
2022-04-06,47.5378
2022-04-07,47.2028
2022-04-08,47.9835
2022-04-09,47.9835
2022-04-10,47.9835
2022-04-11,47.5059
2022-04-12,46.7114
2022-04-13,46.563
2022-04-14,46.0228
2022-04-15,46.0228
2022-04-16,46.0228
2022-04-17,46.0228
2022-04-18,45.8467
2022-04-19,49.7958
2022-04-20,50.1036
2022-04-21,45.2277
2022-04-22,44.8599
2022-04-23,44.8599
2022-04-24,44.8599
2022-04-25,44.9628
2022-04-26,44.9411
2022-04-27,45.1055
2022-04-28,47.4063
2022-04-29,42.8589
2022-04-30,42.8589
2022-05-01,42.8589
2022-05-02,44.3199
2022-05-03,45.6528
2022-05-04,48.3848
2022-05-05,44.7945
2022-05-06,43.4062
2022-05-07,43.4062
2022-05-08,43.4062
2022-05-09,42.1889
2022-05-10,41.8229
2022-05-11,39.4916
2022-05-12,40.7757
2022-05-13,43.2921
2022-05-14,43.2921
2022-05-15,43.2921
2022-05-16,42.8559
2022-05-17,46.9294
2022-05-18,44.6335
2022-05-19,44.7572
2022-05-20,44.5718
2022-05-21,44.5718
2022-05-22,44.5718
2022-05-23,45.5316
2022-05-24,47.2675
2022-05-25,46.8811
2022-05-26,50.3167
2022-05-27,52.8366
2022-05-28,52.8366
2022-05-29,52.8366
2022-05-30,52.8366
2022-05-31,52.7867
2022-06-01,50.8252
2022-06-02,52.9322
2022-06-03,51.3009
2022-06-04,51.3009
2022-06-05,51.3009
2022-06-06,50.5681
2022-06-07,52.1929
2022-06-08,50.1182
2022-06-09,47.891
2022-06-10,45.4332
2022-06-11,45.4332
2022-06-12,45.4332
2022-06-13,41.4304
2022-06-14,41.2258
2022-06-15,41.3076
2022-06-16,39.1297
2022-06-17,40.1982
2022-06-18,40.1982
2022-06-19,40.1982
2022-06-20,40.1982
2022-06-21,42.107
2022-06-22,41.8467
2022-06-23,43.6756
2022-06-24,48.845
2022-06-25,48.845
2022-06-26,48.845
2022-06-27,48.7097
2022-06-28,47.0029
2022-06-29,46.669
2022-06-30,45.7941
2022-07-01,46.5647
2022-07-02,46.5647
2022-07-03,46.5647
2022-07-04,46.5647
2022-07-05,47.1808
2022-07-06,45.4146
2022-07-07,47.5018
2022-07-08,47.7167
2022-07-09,47.7167
2022-07-10,47.7167
2022-07-11,45.9885
2022-07-12,44.3503
2022-07-13,42.3015
2022-07-14,40.7154
2022-07-15,44.7981
2022-07-16,44.7981
2022-07-17,44.7981
2022-07-18,43.6245
2022-07-19,47.742
2022-07-20,48.6077
2022-07-21,49.9075
2022-07-22,48.6818
2022-07-23,48.6818
2022-07-24,48.6818
2022-07-25,48.3208
2022-07-26,46.9285
2022-07-27,47.5751
2022-07-28,48.9947
2022-07-29,51.3844
2022-07-30,51.3844
2022-07-31,51.3844
2022-08-01,50.9068
2022-08-02,50.5558
2022-08-03,53.0545
2022-08-04,51.9623
2022-08-05,51.9623
2022-08-06,51.9623
2022-08-07,51.9623
2022-08-08,52.6576
2022-08-09,52.0877
2022-08-10,55.5701
2022-08-11,55.6703
2022-08-12,58.2065
2022-08-13,58.2065
2022-08-14,58.2065
2022-08-15,58.7465
2022-08-16,59.3838
2022-08-17,58.6205
2022-08-18,58.9677
2022-08-19,56.0817
2022-08-20,56.0817
2022-08-21,56.0817
2022-08-22,51.7565
2022-08-23,50.4062
2022-08-24,50.5513
2022-08-25,51.1719
2022-08-26,46.566
2022-08-27,46.566
2022-08-28,46.566
2022-08-29,46.4849
2022-08-30,45.8239
2022-08-31,47.2464
2022-09-01,46.7843
2022-09-02,44.8283
2022-09-03,44.8283
2022-09-04,44.8283
2022-09-05,44.8283
2022-09-06,45.9796
2022-09-07,49.0831
2022-09-08,51.6569
2022-09-09,53.3037
2022-09-10,53.3037
2022-09-11,53.3037
2022-09-12,54.8932
2022-09-13,49.8949
2022-09-14,49.5273
2022-09-15,47.7094
2022-09-16,44.8041
2022-09-17,44.8041
2022-09-18,44.8041
2022-09-19,46.1786
2022-09-20,44.4728
2022-09-21,42.2099
2022-09-22,40.7275
2022-09-23,40.0558
2022-09-24,40.0558
2022-09-25,40.0558
2022-09-26,38.8838
2022-09-27,37.2664
2022-09-28,40.3403
2022-09-29,39.0778
2022-09-30,36.0401
2022-10-01,36.0401
2022-10-02,36.0401
2022-10-03,40.3893
2022-10-04,43.1339
2022-10-05,42.4034
2022-10-06,41.3383
2022-10-07,37.9646
2022-10-08,37.9646
2022-10-09,37.9646
2022-10-10,38.3904
2022-10-11,36.9473
2022-10-12,35.7906
2022-10-13,39.582
2022-10-14,37.6001
2022-10-15,37.6001
2022-10-16,37.6001
2022-10-17,42.0336
2022-10-18,42.8052
2022-10-19,40.6071
2022-10-20,38.6615
2022-10-21,40.4117
2022-10-22,40.4117
2022-10-23,40.4117
2022-10-24,42.1721
2022-10-25,43.0424
2022-10-26,44.0715
2022-10-27,51.6487
2022-10-28,53.7689
2022-10-29,53.7689
2022-10-30,53.7689
2022-10-31,54.8784
2022-11-01,55.2993
2022-11-02,54.1822
2022-11-03,53.9902
2022-11-04,55.1215
2022-11-05,55.1215
2022-11-06,55.1215
2022-11-07,56.8957
2022-11-08,58.424
2022-11-09,57.346
2022-11-10,64.1967
2022-11-11,66.4482
2022-11-12,66.4482
2022-11-13,66.4482
2022-11-14,62.922
2022-11-15,63.9597
2022-11-16,64.8815
2022-11-17,62.9228
2022-11-18,63.11
2022-11-19,63.11
2022-11-20,63.11
2022-11-21,63.11
2022-11-22,64.5255
2022-11-23,65.3424
2022-11-24,65.3424
2022-11-25,65.5297
2022-11-26,65.5297
2022-11-27,65.5297
2022-11-28,63.2191
2022-11-29,62.3364
2022-11-30,63.7639
2022-12-01,65.0871
2022-12-02,65.1023
2022-12-03,65.1023
2022-12-04,65.1023
2022-12-05,61.3817
2022-12-06,61.2744
2022-12-07,58.0456
2022-12-08,58.341
2022-12-09,58.2614
2022-12-10,58.2614
2022-12-11,58.2614
2022-12-12,58.9753
2022-12-13,59.5364
2022-12-14,57.9805
2022-12-15,53.1714
2022-12-16,52.5542
2022-12-17,52.5542
2022-12-18,52.5542
2022-12-19,51.5392
2022-12-20,51.389
2022-12-21,54.5633
2022-12-22,52.0586
2022-12-23,51.7607
2022-12-24,51.7607
2022-12-25,51.7607
2022-12-26,51.7607
2022-12-27,51.9503
2022-12-28,50.7632
2022-12-29,53.3294
2022-12-30,52.1213
2022-12-31,52.1213
2023-01-01,52.1213
2023-01-02,52.1213
2023-01-03,53.9512
2023-01-04,55.7457
2023-01-05,53.3529
2023-01-06,57.9099
2023-01-07,57.9099
2023-01-08,57.9099
2023-01-09,58.1244
2023-01-10,57.3547
2023-01-11,58.0727
2023-01-12,58.5267
2023-01-13,59.5765
2023-01-14,59.5765
2023-01-15,59.5765
2023-01-16,59.5765
2023-01-17,58.941
2023-01-18,58.328
2023-01-19,55.8062
2023-01-20,58.564
2023-01-21,58.564
2023-01-22,58.564
2023-01-23,59.9897
2023-01-24,59.4074
2023-01-25,60.3912
2023-01-26,56.9579
2023-01-27,57.3354
2023-01-28,57.3354
2023-01-29,57.3354
2023-01-30,56.2546
2023-01-31,57.8747
2023-02-01,60.5166
2023-02-02,61.6794
2023-02-03,60.7854
2023-02-04,60.7854
2023-02-05,60.7854
2023-02-06,58.2582
2023-02-07,59.5261
2023-02-08,58.5286
2023-02-09,56.185
2023-02-10,55.4983
2023-02-11,55.4983
2023-02-12,55.4983
2023-02-13,56.9879
2023-02-14,55.2273
2023-02-15,54.3587
2023-02-16,53.6661
2023-02-17,51.9976
2023-02-18,51.9976
2023-02-19,51.9976
2023-02-20,51.9976
2023-02-21,47.9493
2023-02-22,47.6621
2023-02-23,48.8719
2023-02-24,47.5455
2023-02-25,47.5455
2023-02-26,47.5455
2023-02-27,47.4096
2023-02-28,49.0654
2023-03-01,48.6906
2023-03-02,48.4256
2023-03-03,50.1106
2023-03-04,50.1106
2023-03-05,50.1106
2023-03-06,49.1871
2023-03-07,46.0552
2023-03-08,46.1215
2023-03-09,42.6995
2023-03-10,39.0592
2023-03-11,39.0592
2023-03-12,39.0592
2023-03-13,36.3168
2023-03-14,38.8267
2023-03-15,37.5842
2023-03-16,38.6671
2023-03-17,37.7358
