,IPG US Equity
2020-03-28,38.8636
2020-03-29,38.8636
2020-03-30,41.7387
2020-03-31,41.7182
2020-04-01,38.4912
2020-04-02,38.1764
2020-04-03,36.7325
2020-04-04,36.7325
2020-04-05,36.7325
2020-04-06,40.9444
2020-04-07,41.9712
2020-04-08,43.3751
2020-04-09,44.4117
2020-04-10,44.4117
2020-04-11,44.4117
2020-04-12,44.4117
2020-04-13,43.8868
2020-04-14,43.9153
2020-04-15,40.9998
2020-04-16,40.6482
2020-04-17,42.2454
2020-04-18,42.2454
2020-04-19,42.2454
2020-04-20,41.5042
2020-04-21,40.0298
2020-04-22,40.0617
2020-04-23,42.1637
2020-04-24,42.2906
2020-04-25,42.2906
2020-04-26,42.2906
2020-04-27,45.3599
2020-04-28,47.7413
2020-04-29,51.6248
2020-04-30,48.969
2020-05-01,47.6159
2020-05-02,47.6159
2020-05-03,47.6159
2020-05-04,46.2693
2020-05-05,46.0767
2020-05-06,47.2964
2020-05-07,47.4394
2020-05-08,50.3653
2020-05-09,50.3653
2020-05-10,50.3653
2020-05-11,48.6832
2020-05-12,47.2327
2020-05-13,44.7686
2020-05-14,45.4457
2020-05-15,45.4758
2020-05-16,45.4758
2020-05-17,45.4758
2020-05-18,49.1031
2020-05-19,47.6091
2020-05-20,49.3434
2020-05-21,48.4338
2020-05-22,48.864
2020-05-23,48.864
2020-05-24,48.864
2020-05-25,48.864
2020-05-26,51.7774
2020-05-27,53.5
2020-05-28,51.3439
2020-05-29,51.1276
2020-05-30,51.1276
2020-05-31,51.1276
2020-06-01,52.1291
2020-06-02,52.3535
2020-06-03,54.4258
2020-06-04,55.2579
2020-06-05,57.1881
2020-06-06,57.1881
2020-06-07,57.1881
2020-06-08,59.3457
2020-06-09,56.0578
2020-06-10,54.2367
2020-06-11,49.6351
2020-06-12,50.2357
2020-06-13,50.2357
2020-06-14,50.2357
2020-06-15,51.354
2020-06-16,51.7643
2020-06-17,50.645
2020-06-18,50.905
2020-06-19,49.4377
2020-06-20,49.4377
2020-06-21,49.4377
2020-06-22,48.5223
2020-06-23,50.0351
2020-06-24,47.6691
2020-06-25,47.733
2020-06-26,47.0201
2020-06-27,47.0201
2020-06-28,47.0201
2020-06-29,49.4604
2020-06-30,50.0631
2020-07-01,49.7401
2020-07-02,49.7401
2020-07-03,49.7401
2020-07-04,49.7401
2020-07-05,49.7401
2020-07-06,50.7601
2020-07-07,50.1633
2020-07-08,49.4906
2020-07-09,47.3804
2020-07-10,49.4984
2020-07-11,49.4984
2020-07-12,49.4984
2020-07-13,49.5347
2020-07-14,50.8834
2020-07-15,53.3248
2020-07-16,53.8335
2020-07-17,53.0362
2020-07-18,53.0362
2020-07-19,53.0362
2020-07-20,50.8921
2020-07-21,51.7362
2020-07-22,52.9014
2020-07-23,54.5336
2020-07-24,54.8503
2020-07-25,54.8503
2020-07-26,54.8503
2020-07-27,54.8865
2020-07-28,54.2135
2020-07-29,56.0709
2020-07-30,53.8126
2020-07-31,52.2453
2020-08-01,52.2453
2020-08-02,52.2453
2020-08-03,53.6797
2020-08-04,54.0271
2020-08-05,54.7297
2020-08-06,53.9713
2020-08-07,53.3971
2020-08-08,53.3971
2020-08-09,53.3971
2020-08-10,56.2459
2020-08-11,56.9363
2020-08-12,55.4284
2020-08-13,54.3854
2020-08-14,54.6794
2020-08-15,54.6794
2020-08-16,54.6794
2020-08-17,53.2586
2020-08-18,52.5523
2020-08-19,52.0424
2020-08-20,49.3662
2020-08-21,47.8576
2020-08-22,47.8576
2020-08-23,47.8576
2020-08-24,51.897
2020-08-25,50.9365
2020-08-26,49.8859
2020-08-27,52.1595
2020-08-28,52.7925
2020-08-29,52.7925
2020-08-30,52.7925
2020-08-31,50.1808
2020-09-01,50.0831
2020-09-02,51.1163
2020-09-03,50.6515
2020-09-04,50.5458
2020-09-05,50.5458
2020-09-06,50.5458
2020-09-07,50.5458
2020-09-08,48.6054
2020-09-09,47.2366
2020-09-10,45.9475
2020-09-11,47.9808
2020-09-12,47.9808
2020-09-13,47.9808
2020-09-14,52.4055
2020-09-15,51.8222
2020-09-16,54.0811
2020-09-17,52.8272
2020-09-18,50.4091
2020-09-19,50.4091
2020-09-20,50.4091
2020-09-21,46.135
2020-09-22,45.0376
2020-09-23,43.0059
2020-09-24,43.4458
2020-09-25,46.5906
2020-09-26,46.5906
2020-09-27,46.5906
2020-09-28,47.5118
2020-09-29,45.5695
2020-09-30,45.8358
2020-10-01,46.3787
2020-10-02,49.7154
2020-10-03,49.7154
2020-10-04,49.7154
2020-10-05,50.7556
2020-10-06,50.0417
2020-10-07,52.743
2020-10-08,54.1874
2020-10-09,54.2806
2020-10-10,54.2806
2020-10-11,54.2806
2020-10-12,55.1774
2020-10-13,51.751
2020-10-14,52.4408
2020-10-15,51.8384
2020-10-16,53.3504
2020-10-17,53.3504
2020-10-18,53.3504
2020-10-19,50.5072
2020-10-20,51.8349
2020-10-21,55.1833
2020-10-22,57.1637
2020-10-23,57.9749
2020-10-24,57.9749
2020-10-25,57.9749
2020-10-26,56.0115
2020-10-27,55.1589
2020-10-28,49.8242
2020-10-29,52.0804
2020-10-30,50.9932
2020-10-31,50.9932
2020-11-01,50.9932
2020-11-02,54.6851
2020-11-03,56.4436
2020-11-04,54.1679
2020-11-05,56.6965
2020-11-06,54.0522
2020-11-07,54.0522
2020-11-08,54.0522
2020-11-09,61.3113
2020-11-10,62.28
2020-11-11,59.2567
2020-11-12,57.9582
2020-11-13,60.0801
2020-11-14,60.0801
2020-11-15,60.0801
2020-11-16,61.4991
2020-11-17,62.251
2020-11-18,59.923
2020-11-19,60.5036
2020-11-20,60.6897
2020-11-21,60.6897
2020-11-22,60.6897
2020-11-23,62.046
2020-11-24,65.2588
2020-11-25,64.6628
2020-11-26,64.6628
2020-11-27,63.122
2020-11-28,63.122
2020-11-29,63.122
2020-11-30,61.805
2020-12-01,63.3283
2020-12-02,64.5056
2020-12-03,65.8606
2020-12-04,66.5876
2020-12-05,66.5876
2020-12-06,66.5876
2020-12-07,65.942
2020-12-08,64.9645
2020-12-09,65.0834
2020-12-10,64.7423
2020-12-11,65.6125
2020-12-12,65.6125
2020-12-13,65.6125
2020-12-14,64.3221
2020-12-15,65.8688
2020-12-16,65.3306
2020-12-17,63.5406
2020-12-18,64.0165
2020-12-19,64.0165
2020-12-20,64.0165
2020-12-21,60.9587
2020-12-22,58.9424
2020-12-23,60.6624
2020-12-24,60.6624
2020-12-25,60.6624
2020-12-26,60.6624
2020-12-27,60.6624
2020-12-28,61.6709
2020-12-29,61.0117
2020-12-30,59.6914
2020-12-31,59.936
2021-01-01,59.936
2021-01-02,59.936
2021-01-03,59.936
2021-01-04,57.6443
2021-01-05,58.1669
2021-01-06,64.8569
2021-01-07,61.5032
2021-01-08,60.8412
2021-01-09,60.8412
2021-01-10,60.8412
2021-01-11,61.1298
2021-01-12,61.6053
2021-01-13,60.9526
2021-01-14,62.7703
2021-01-15,62.8069
2021-01-16,62.8069
2021-01-17,62.8069
2021-01-18,62.8069
2021-01-19,62.7432
2021-01-20,61.1388
2021-01-21,61.1388
2021-01-22,60.4768
2021-01-23,60.4768
2021-01-24,60.4768
2021-01-25,60.8278
2021-01-26,63.155
2021-01-27,59.6239
2021-01-28,59.236
2021-01-29,55.7941
2021-01-30,55.7941
2021-01-31,55.7941
2021-02-01,59.143
2021-02-02,60.5049
2021-02-03,61.7827
2021-02-04,63.0952
2021-02-05,63.7393
2021-02-06,63.7393
2021-02-07,63.7393
2021-02-08,66.0133
2021-02-09,63.9074
2021-02-10,54.1843
2021-02-11,53.8434
2021-02-12,54.4783
2021-02-13,54.4783
2021-02-14,54.4783
2021-02-15,54.4783
2021-02-16,55.4917
2021-02-17,56.6967
2021-02-18,54.8429
2021-02-19,57.8947
2021-02-20,57.8947
2021-02-21,57.8947
2021-02-22,61.2536
2021-02-23,61.5606
2021-02-24,62.9767
2021-02-25,58.1245
2021-02-26,59.2309
2021-02-27,59.2309
2021-02-28,59.2309
2021-03-01,61.5049
2021-03-02,62.0603
2021-03-03,63.0972
2021-03-04,61.3097
2021-03-05,64.2614
2021-03-06,64.2614
2021-03-07,64.2614
2021-03-08,66.1569
2021-03-09,65.9376
2021-03-10,67.8136
2021-03-11,68.1075
2021-03-12,68.9606
2021-03-13,68.9606
2021-03-14,68.9606
2021-03-15,66.9349
2021-03-16,66.9922
2021-03-17,68.8099
2021-03-18,67.2769
2021-03-19,66.8031
2021-03-20,66.8031
2021-03-21,66.8031
2021-03-22,64.9117
2021-03-23,59.3193
2021-03-24,57.2869
2021-03-25,59.7241
2021-03-26,59.2743
2021-03-27,59.2743
2021-03-28,59.2743
2021-03-29,58.8666
2021-03-30,62.0714
2021-03-31,61.4975
2021-04-01,61.9932
2021-04-02,61.9932
2021-04-03,61.9932
2021-04-04,61.9932
2021-04-05,62.4269
2021-04-06,62.7985
2021-04-07,62.3923
2021-04-08,61.9776
2021-04-09,61.6746
2021-04-10,61.6746
2021-04-11,61.6746
2021-04-12,63.8326
2021-04-13,61.1174
2021-04-14,62.5104
2021-04-15,64.2868
2021-04-16,64.861
2021-04-17,64.861
2021-04-18,64.861
2021-04-19,63.8614
2021-04-20,61.2375
2021-04-21,63.6788
2021-04-22,57.8078
2021-04-23,58.1467
2021-04-24,58.1467
2021-04-25,58.1467
2021-04-26,58.1467
2021-04-27,58.621
2021-04-28,63.2521
2021-04-29,66.0267
2021-04-30,64.4231
2021-05-01,64.4231
2021-05-02,64.4231
2021-05-03,65.3828
2021-05-04,66.8569
2021-05-05,67.0278
2021-05-06,67.8564
2021-05-07,69.3405
2021-05-08,69.3405
2021-05-09,69.3405
2021-05-10,65.4064
2021-05-11,63.2236
2021-05-12,58.8551
2021-05-13,61.4203
2021-05-14,62.0024
2021-05-15,62.0024
2021-05-16,62.0024
2021-05-17,62.1578
2021-05-18,61.7918
2021-05-19,62.0887
2021-05-20,63.4911
2021-05-21,64.1296
2021-05-22,64.1296
2021-05-23,64.1296
2021-05-24,64.4829
2021-05-25,61.3023
2021-05-26,62.6303
2021-05-27,63.1998
2021-05-28,64.3885
2021-05-29,64.3885
2021-05-30,64.3885
2021-05-31,64.3885
2021-06-01,65.3534
2021-06-02,64.9891
2021-06-03,65.2562
2021-06-04,65.2562
2021-06-05,65.2562
2021-06-06,65.2562
2021-06-07,63.3024
2021-06-08,63.7884
2021-06-09,63.4541
2021-06-10,63.6119
2021-06-11,65.8976
2021-06-12,65.8976
2021-06-13,65.8976
2021-06-14,62.3204
2021-06-15,62.7545
2021-06-16,60.8429
2021-06-17,54.7719
2021-06-18,50.1069
2021-06-19,50.1069
2021-06-20,50.1069
2021-06-21,53.985
2021-06-22,51.8529
2021-06-23,52.2861
2021-06-24,54.4484
2021-06-25,55.1086
2021-06-26,55.1086
2021-06-27,55.1086
2021-06-28,51.0427
2021-06-29,50.6787
2021-06-30,53.7098
2021-07-01,56.2928
2021-07-02,55.7564
2021-07-03,55.7564
2021-07-04,55.7564
2021-07-05,55.7564
2021-07-06,52.6874
2021-07-07,52.5492
2021-07-08,50.5833
2021-07-09,55.2184
2021-07-10,55.2184
2021-07-11,55.2184
2021-07-12,54.8482
2021-07-13,51.9648
2021-07-14,52.4896
2021-07-15,50.598
2021-07-16,48.0169
2021-07-17,48.0169
2021-07-18,48.0169
2021-07-19,45.9069
2021-07-20,47.5408
2021-07-21,59.6146
2021-07-22,56.9341
2021-07-23,60.0654
2021-07-24,60.0654
2021-07-25,60.0654
2021-07-26,60.9125
2021-07-27,59.7933
2021-07-28,59.4427
2021-07-29,58.2261
2021-07-30,59.391
2021-07-31,59.391
2021-08-01,59.391
2021-08-02,59.9141
2021-08-03,61.2197
2021-08-04,59.2645
2021-08-05,61.7389
2021-08-06,62.8798
2021-08-07,62.8798
2021-08-08,62.8798
2021-08-09,60.5952
2021-08-10,61.9976
2021-08-11,63.4431
2021-08-12,63.6405
2021-08-13,63.375
2021-08-14,63.375
2021-08-15,63.375
2021-08-16,63.5845
2021-08-17,62.8868
2021-08-18,60.2426
2021-08-19,56.9537
2021-08-20,58.0311
2021-08-21,58.0311
2021-08-22,58.0311
2021-08-23,59.7006
2021-08-24,59.7302
2021-08-25,60.0338
2021-08-26,57.0527
2021-08-27,58.2996
2021-08-28,58.2996
2021-08-29,58.2996
2021-08-30,56.9831
2021-08-31,59.9958
2021-09-01,59.6357
2021-09-02,60.7327
2021-09-03,59.7528
2021-09-04,59.7528
2021-09-05,59.7528
2021-09-06,59.7528
2021-09-07,57.5568
2021-09-08,58.6379
2021-09-09,57.1324
2021-09-10,54.2507
2021-09-11,54.2507
2021-09-12,54.2507
2021-09-13,57.1314
2021-09-14,57.1643
2021-09-15,59.2312
2021-09-16,56.6255
2021-09-17,56.2782
2021-09-18,56.2782
2021-09-19,56.2782
2021-09-20,53.0394
2021-09-21,52.2317
2021-09-22,55.6223
2021-09-23,59.9295
2021-09-24,61.2183
2021-09-25,61.2183
2021-09-26,61.2183
2021-09-27,60.5327
2021-09-28,55.7674
2021-09-29,55.5756
2021-09-30,52.512
2021-10-01,56.0852
2021-10-02,56.0852
2021-10-03,56.0852
2021-10-04,54.7378
2021-10-05,56.2938
2021-10-06,54.1152
2021-10-07,55.0744
2021-10-08,53.309
2021-10-09,53.309
2021-10-10,53.309
2021-10-11,53.7782
2021-10-12,51.9772
2021-10-13,51.7977
2021-10-14,55.8069
2021-10-15,56.1633
2021-10-16,56.1633
2021-10-17,56.1633
2021-10-18,55.93
2021-10-19,56.2434
2021-10-20,55.2277
2021-10-21,51.6391
2021-10-22,51.1951
2021-10-23,51.1951
2021-10-24,51.1951
2021-10-25,48.2952
2021-10-26,49.8551
2021-10-27,47.9079
2021-10-28,50.2071
2021-10-29,49.8868
2021-10-30,49.8868
2021-10-31,49.8868
2021-11-01,50.718
2021-11-02,46.7427
2021-11-03,47.379
2021-11-04,47.2074
2021-11-05,49.6233
2021-11-06,49.6233
2021-11-07,49.6233
2021-11-08,49.0788
2021-11-09,48.2032
2021-11-10,48.4411
2021-11-11,51.8709
2021-11-12,49.415
2021-11-13,49.415
2021-11-14,49.415
2021-11-15,48.6452
2021-11-16,47.622
2021-11-17,47.7843
2021-11-18,43.6238
2021-11-19,42.498
2021-11-20,42.498
2021-11-21,42.498
2021-11-22,42.401
2021-11-23,43.2499
2021-11-24,43.1115
2021-11-25,43.1115
2021-11-26,40.815
2021-11-27,40.815
2021-11-28,40.815
2021-11-29,41.898
2021-11-30,40.0379
2021-12-01,39.6156
2021-12-02,46.087
2021-12-03,45.8382
2021-12-04,45.8382
2021-12-05,45.8382
2021-12-06,47.1452
2021-12-07,49.9657
2021-12-08,52.9698
2021-12-09,53.8197
2021-12-10,55.7498
2021-12-11,55.7498
2021-12-12,55.7498
2021-12-13,54.9438
2021-12-14,54.0922
2021-12-15,52.9461
2021-12-16,53.8454
2021-12-17,54.185
2021-12-18,54.185
2021-12-19,54.185
2021-12-20,49.2297
2021-12-21,54.4123
2021-12-22,53.3873
2021-12-23,53.9397
2021-12-24,53.9397
2021-12-25,53.9397
2021-12-26,53.9397
2021-12-27,57.3391
2021-12-28,57.1294
2021-12-29,56.8712
2021-12-30,56.8269
2021-12-31,55.399
2022-01-01,55.399
2022-01-02,55.399
2022-01-03,56.112
2022-01-04,58.6748
2022-01-05,53.6613
2022-01-06,55.5577
2022-01-07,54.4867
2022-01-08,54.4867
2022-01-09,54.4867
2022-01-10,53.623
2022-01-11,53.6953
2022-01-12,55.1425
2022-01-13,56.2045
2022-01-14,56.2402
2022-01-15,56.2402
2022-01-16,56.2402
2022-01-17,56.2402
2022-01-18,50.913
2022-01-19,49.5808
2022-01-20,47.8293
2022-01-21,45.4121
2022-01-22,45.4121
2022-01-23,45.4121
2022-01-24,46.4976
2022-01-25,45.1058
2022-01-26,46.0902
2022-01-27,40.3036
2022-01-28,46.2634
2022-01-29,46.2634
2022-01-30,46.2634
2022-01-31,47.5117
2022-02-01,49.787
2022-02-02,49.4176
2022-02-03,50.9904
2022-02-04,50.1833
2022-02-05,50.1833
2022-02-06,50.1833
2022-02-07,50.9859
2022-02-08,53.2554
2022-02-09,59.658
2022-02-10,48.8665
2022-02-11,46.2643
2022-02-12,46.2643
2022-02-13,46.2643
2022-02-14,46.6598
2022-02-15,50.0301
2022-02-16,50.7569
2022-02-17,49.4806
2022-02-18,49.4538
2022-02-19,49.4538
2022-02-20,49.4538
2022-02-21,49.4538
2022-02-22,50.2345
2022-02-23,48.5714
2022-02-24,49.6914
2022-02-25,53.2053
2022-02-26,53.2053
2022-02-27,53.2053
2022-02-28,52.0678
2022-03-01,48.4162
2022-03-02,50.9322
2022-03-03,49.4459
2022-03-04,45.407
2022-03-05,45.407
2022-03-06,45.407
2022-03-07,41.1884
2022-03-08,42.1339
2022-03-09,45.4429
2022-03-10,44.7596
2022-03-11,43.7598
2022-03-12,43.7598
2022-03-13,43.7598
2022-03-14,46.8435
2022-03-15,48.5021
2022-03-16,51.7777
2022-03-17,52.1794
2022-03-18,51.223
2022-03-19,51.223
2022-03-20,51.223
2022-03-21,50.8031
2022-03-22,52.0702
2022-03-23,48.9453
2022-03-24,50.9591
2022-03-25,52.0765
2022-03-26,52.0765
2022-03-27,52.0765
2022-03-28,50.9751
2022-03-29,53.6922
2022-03-30,51.9505
2022-03-31,49.4265
2022-04-01,49.4507
2022-04-02,49.4507
2022-04-03,49.4507
2022-04-04,48.6324
2022-04-05,47.7902
2022-04-06,47.0437
2022-04-07,46.1536
2022-04-08,46.2956
2022-04-09,46.2956
2022-04-10,46.2956
2022-04-11,46.2704
2022-04-12,45.6013
2022-04-13,46.9741
2022-04-14,47.492
2022-04-15,47.492
2022-04-16,47.492
2022-04-17,47.492
2022-04-18,47.492
2022-04-19,50.7045
2022-04-20,54.5574
2022-04-21,51.452
2022-04-22,49.106
2022-04-23,49.106
2022-04-24,49.106
2022-04-25,49.1896
2022-04-26,46.5527
2022-04-27,46.3727
2022-04-28,46.6471
2022-04-29,42.9118
2022-04-30,42.9118
2022-05-01,42.9118
2022-05-02,43.3242
2022-05-03,44.8151
2022-05-04,48.3723
2022-05-05,45.1822
2022-05-06,44.2948
2022-05-07,44.2948
2022-05-08,44.2948
2022-05-09,43.5534
2022-05-10,42.2096
2022-05-11,40.0989
2022-05-12,41.1673
2022-05-13,43.7766
2022-05-14,43.7766
2022-05-15,43.7766
2022-05-16,43.227
2022-05-17,46.0306
2022-05-18,42.5132
2022-05-19,41.1805
2022-05-20,41.0931
2022-05-21,41.0931
2022-05-22,41.0931
2022-05-23,42.7886
2022-05-24,39.4397
2022-05-25,42.949
2022-05-26,45.1414
2022-05-27,46.9266
2022-05-28,46.9266
2022-05-29,46.9266
2022-05-30,46.9266
2022-05-31,46.8072
2022-06-01,45.4904
2022-06-02,46.1458
2022-06-03,44.8248
2022-06-04,44.8248
2022-06-05,44.8248
2022-06-06,45.5416
2022-06-07,46.4118
2022-06-08,44.2429
2022-06-09,43.0334
2022-06-10,40.0859
2022-06-11,40.0859
2022-06-12,40.0859
2022-06-13,38.1323
2022-06-14,37.6676
2022-06-15,38.5766
2022-06-16,35.6671
2022-06-17,37.2106
2022-06-18,37.2106
2022-06-19,37.2106
2022-06-20,37.2106
2022-06-21,37.748
2022-06-22,37.8168
2022-06-23,37.1999
2022-06-24,40.7836
2022-06-25,40.7836
2022-06-26,40.7836
2022-06-27,40.8507
2022-06-28,39.6417
2022-06-29,39.5485
2022-06-30,39.8773
2022-07-01,40.9117
2022-07-02,40.9117
2022-07-03,40.9117
2022-07-04,40.9117
2022-07-05,39.7495
2022-07-06,39.6988
2022-07-07,41.8482
2022-07-08,42.9379
2022-07-09,42.9379
2022-07-10,42.9379
2022-07-11,42.4274
2022-07-12,42.283
2022-07-13,42.1346
2022-07-14,40.9453
2022-07-15,43.1049
2022-07-16,43.1049
2022-07-17,43.1049
2022-07-18,45.0634
2022-07-19,49.2664
2022-07-20,50.2338
2022-07-21,47.6172
2022-07-22,48.8193
2022-07-23,48.8193
2022-07-24,48.8193
2022-07-25,48.5819
2022-07-26,46.2228
2022-07-27,49.1376
2022-07-28,50.2398
2022-07-29,50.3442
2022-07-30,50.3442
2022-07-31,50.3442
2022-08-01,50.4159
2022-08-02,48.6005
2022-08-03,50.9048
2022-08-04,49.2726
2022-08-05,47.3529
2022-08-06,47.3529
2022-08-07,47.3529
2022-08-08,48.4854
2022-08-09,47.5334
2022-08-10,50.2292
2022-08-11,52.3403
2022-08-12,52.2257
2022-08-13,52.2257
2022-08-14,52.2257
2022-08-15,52.9362
2022-08-16,53.5085
2022-08-17,50.4918
2022-08-18,50.8688
2022-08-19,51.3669
2022-08-20,51.3669
2022-08-21,51.3669
2022-08-22,46.0208
2022-08-23,46.3019
2022-08-24,46.2663
2022-08-25,48.4397
2022-08-26,45.6298
2022-08-27,45.6298
2022-08-28,45.6298
2022-08-29,44.9043
2022-08-30,44.6943
2022-08-31,43.4895
2022-09-01,42.8914
2022-09-02,42.047
2022-09-03,42.047
2022-09-04,42.047
2022-09-05,42.047
2022-09-06,41.2421
2022-09-07,44.851
2022-09-08,44.6643
2022-09-09,48.3975
2022-09-10,48.3975
2022-09-11,48.3975
2022-09-12,50.9643
2022-09-13,45.8019
2022-09-14,45.083
2022-09-15,46.0425
2022-09-16,44.2348
2022-09-17,44.2348
2022-09-18,44.2348
2022-09-19,45.8833
2022-09-20,43.1432
2022-09-21,42.1467
2022-09-22,41.1631
2022-09-23,39.7695
2022-09-24,39.7695
2022-09-25,39.7695
2022-09-26,38.3085
2022-09-27,38.8773
2022-09-28,42.4028
2022-09-29,40.6393
2022-09-30,40.4838
2022-10-01,40.4838
2022-10-02,40.4838
2022-10-03,42.7501
2022-10-04,47.2777
2022-10-05,47.4748
2022-10-06,46.363
2022-10-07,44.7542
2022-10-08,44.7542
2022-10-09,44.7542
2022-10-10,44.4766
2022-10-11,43.7052
2022-10-12,45.1369
2022-10-13,48.7994
2022-10-14,49.2426
2022-10-15,49.2426
2022-10-16,49.2426
2022-10-17,52.455
2022-10-18,55.9312
2022-10-19,52.7024
2022-10-20,51.4136
2022-10-21,51.7368
2022-10-22,51.7368
2022-10-23,51.7368
2022-10-24,54.8764
2022-10-25,57.7507
2022-10-26,57.9914
2022-10-27,55.4192
2022-10-28,57.6405
2022-10-29,57.6405
2022-10-30,57.6405
2022-10-31,55.8415
2022-11-01,55.9364
2022-11-02,53.03
2022-11-03,51.7519
2022-11-04,54.2989
2022-11-05,54.2989
2022-11-06,54.2989
2022-11-07,55.4512
2022-11-08,57.0388
2022-11-09,55.1646
2022-11-10,58.6624
2022-11-11,62.3501
2022-11-12,62.3501
2022-11-13,62.3501
2022-11-14,62.1884
2022-11-15,63.3437
2022-11-16,61.7653
2022-11-17,62.453
2022-11-18,63.1887
2022-11-19,63.1887
2022-11-20,63.1887
2022-11-21,61.891
2022-11-22,64.4583
2022-11-23,65.4038
2022-11-24,65.4038
2022-11-25,66.0576
2022-11-26,66.0576
2022-11-27,66.0576
2022-11-28,63.3589
2022-11-29,64.395
2022-11-30,65.2254
2022-12-01,65.4705
2022-12-02,61.9909
2022-12-03,61.9909
2022-12-04,61.9909
2022-12-05,59.201
2022-12-06,57.7746
2022-12-07,55.4829
2022-12-08,55.6398
2022-12-09,55.3171
2022-12-10,55.3171
2022-12-11,55.3171
2022-12-12,57.8167
2022-12-13,59.6493
2022-12-14,59.5198
2022-12-15,56.0396
2022-12-16,55.3937
2022-12-17,55.3937
2022-12-18,55.3937
2022-12-19,54.2219
2022-12-20,55.2683
2022-12-21,56.6568
2022-12-22,56.2696
2022-12-23,58.2693
2022-12-24,58.2693
2022-12-25,58.2693
2022-12-26,58.2693
2022-12-27,58.8438
2022-12-28,55.8396
2022-12-29,57.9929
2022-12-30,56.8204
2022-12-31,56.8204
2023-01-01,56.8204
2023-01-02,56.8204
2023-01-03,58.3684
2023-01-04,61.1032
2023-01-05,62.5841
2023-01-06,63.8468
2023-01-07,63.8468
2023-01-08,63.8468
2023-01-09,63.1432
2023-01-10,63.5312
2023-01-11,64.3357
2023-01-12,64.0836
2023-01-13,64.1708
2023-01-14,64.1708
2023-01-15,64.1708
2023-01-16,64.1708
2023-01-17,62.1931
2023-01-18,62.288
2023-01-19,60.66
2023-01-20,63.6702
2023-01-21,63.6702
2023-01-22,63.6702
2023-01-23,64.4406
2023-01-24,64.2779
2023-01-25,63.3405
2023-01-26,61.5383
2023-01-27,60.5128
2023-01-28,60.5128
2023-01-29,60.5128
2023-01-30,61.0778
2023-01-31,62.8315
2023-02-01,64.7943
2023-02-02,69.4459
2023-02-03,70.2589
2023-02-04,70.2589
2023-02-05,70.2589
2023-02-06,70.7793
2023-02-07,68.6881
2023-02-08,64.48
2023-02-09,59.4706
2023-02-10,59.5016
2023-02-11,59.5016
2023-02-12,59.5016
2023-02-13,60.7741
2023-02-14,60.8981
2023-02-15,60.4043
2023-02-16,59.0181
2023-02-17,59.5666
2023-02-18,59.5666
2023-02-19,59.5666
2023-02-20,59.5666
2023-02-21,55.8002
2023-02-22,55.5209
2023-02-23,56.0144
2023-02-24,53.9195
2023-02-25,53.9195
2023-02-26,53.9195
2023-02-27,52.7144
2023-02-28,52.2457
2023-03-01,52.3771
2023-03-02,52.7359
2023-03-03,52.965
2023-03-04,52.965
2023-03-05,52.965
2023-03-06,52.6482
2023-03-07,49.1983
2023-03-08,49.1493
2023-03-09,45.8433
2023-03-10,43.7555
2023-03-11,43.7555
2023-03-12,43.7555
2023-03-13,41.4759
2023-03-14,45.7083
2023-03-15,42.5633
2023-03-16,46.5132
2023-03-17,45.2715
2023-03-18,45.2715
2023-03-19,45.2715
