,ULH US Equity
2020-08-13,62.046
2020-08-14,59.8352
2020-08-15,59.8352
2020-08-16,59.8352
2020-08-17,59.275
2020-08-18,59.275
2020-08-19,59.7589
2020-08-20,60.4873
2020-08-21,59.9262
2020-08-22,59.9262
2020-08-23,59.9262
2020-08-24,59.9689
2020-08-25,64.8489
2020-08-26,63.5139
2020-08-27,66.5964
2020-08-28,67.8024
2020-08-29,67.8024
2020-08-30,67.8024
2020-08-31,65.7253
2020-09-01,67.4151
2020-09-02,69.2998
2020-09-03,64.436
2020-09-04,64.9939
2020-09-05,64.9939
2020-09-06,64.9939
2020-09-07,64.9939
2020-09-08,64.7603
2020-09-09,64.7931
2020-09-10,64.0548
2020-09-11,61.0561
2020-09-12,61.0561
2020-09-13,61.0561
2020-09-14,60.1243
2020-09-15,61.3078
2020-09-16,60.4103
2020-09-17,60.1674
2020-09-18,59.4561
2020-09-19,59.4561
2020-09-20,59.4561
2020-09-21,54.5012
2020-09-22,53.3184
2020-09-23,53.4609
2020-09-24,53.8975
2020-09-25,52.9833
2020-09-26,52.9833
2020-09-27,52.9833
2020-09-28,56.4686
2020-09-29,56.0564
2020-09-30,56.3857
2020-10-01,57.4232
2020-10-02,58.1258
2020-10-03,58.1258
2020-10-04,58.1258
2020-10-05,60.9685
2020-10-06,58.9003
2020-10-07,60.5445
2020-10-08,62.2704
2020-10-09,61.7382
2020-10-10,61.7382
2020-10-11,61.7382
2020-10-12,65.0234
2020-10-13,62.9195
2020-10-14,63.3413
2020-10-15,64.0338
2020-10-16,60.3019
2020-10-17,60.3019
2020-10-18,60.3019
2020-10-19,58.4472
2020-10-20,58.7968
2020-10-21,58.1641
2020-10-22,57.0837
2020-10-23,56.8908
2020-10-24,56.8908
2020-10-25,56.8908
2020-10-26,52.9423
2020-10-27,50.0241
2020-10-28,45.9897
2020-10-29,45.9418
2020-10-30,44.503
2020-10-31,44.503
2020-11-01,44.503
2020-11-02,51.2429
2020-11-03,54.7927
2020-11-04,53.0932
2020-11-05,55.2471
2020-11-06,50.843
2020-11-07,50.843
2020-11-08,50.843
2020-11-09,51.9091
2020-11-10,56.6196
2020-11-11,55.6869
2020-11-12,53.6747
2020-11-13,54.6004
2020-11-14,54.6004
2020-11-15,54.6004
2020-11-16,57.9672
2020-11-17,58.1742
2020-11-18,57.6844
2020-11-19,56.9404
2020-11-20,53.3351
2020-11-21,53.3351
2020-11-22,53.3351
2020-11-23,52.0783
2020-11-24,55.0155
2020-11-25,53.7877
2020-11-26,53.7877
2020-11-27,52.1383
2020-11-28,52.1383
2020-11-29,52.1383
2020-11-30,50.3677
2020-12-01,53.2139
2020-12-02,52.9045
2020-12-03,50.977
2020-12-04,51.9489
2020-12-05,51.9489
2020-12-06,51.9489
2020-12-07,51.9489
2020-12-08,52.843
2020-12-09,52.8862
2020-12-10,51.8546
2020-12-11,49.1619
2020-12-12,49.1619
2020-12-13,49.1619
2020-12-14,45.4761
2020-12-15,49.9451
2020-12-16,50.9121
2020-12-17,52.521
2020-12-18,51.5793
2020-12-19,51.5793
2020-12-20,51.5793
2020-12-21,48.4551
2020-12-22,47.517
2020-12-23,47.1068
2020-12-24,46.9391
2020-12-25,46.9391
2020-12-26,46.9391
2020-12-27,46.9391
2020-12-28,46.1741
2020-12-29,45.7881
2020-12-30,46.4061
2020-12-31,46.5112
2021-01-01,46.5112
2021-01-02,46.5112
2021-01-03,46.5112
2021-01-04,47.3131
2021-01-05,49.3047
2021-01-06,52.9372
2021-01-07,54.7699
2021-01-08,52.949
2021-01-09,52.949
2021-01-10,52.949
2021-01-11,49.1347
2021-01-12,50.8949
2021-01-13,51.4438
2021-01-14,55.12
2021-01-15,55.9719
2021-01-16,55.9719
2021-01-17,55.9719
2021-01-18,55.9719
2021-01-19,56.4202
2021-01-20,58.6756
2021-01-21,56.705
2021-01-22,57.698
2021-01-23,57.698
2021-01-24,57.698
2021-01-25,55.6385
2021-01-26,54.0024
2021-01-27,49.0166
2021-01-28,48.9728
2021-01-29,47.7826
2021-01-30,47.7826
2021-01-31,47.7826
2021-02-01,50.7628
2021-02-02,51.162
2021-02-03,51.7022
2021-02-04,55.2442
2021-02-05,57.3122
2021-02-06,57.3122
2021-02-07,57.3122
2021-02-08,57.9568
2021-02-09,55.7539
2021-02-10,59.0145
2021-02-11,59.2289
2021-02-12,61.3215
2021-02-13,61.3215
2021-02-14,61.3215
2021-02-15,61.3215
2021-02-16,60.9976
2021-02-17,60.284
2021-02-18,59.7279
2021-02-19,57.112
2021-02-20,57.112
2021-02-21,57.112
2021-02-22,58.293
2021-02-23,58.2377
2021-02-24,58.2377
2021-02-25,56.4053
2021-02-26,54.324
2021-02-27,54.324
2021-02-28,54.324
2021-03-01,57.4833
2021-03-02,57.3147
2021-03-03,60.9109
2021-03-04,58.1806
2021-03-05,61.6967
2021-03-06,61.6967
2021-03-07,61.6967
2021-03-08,62.5693
2021-03-09,62.3433
2021-03-10,65.144
2021-03-11,64.6811
2021-03-12,64.8104
2021-03-13,64.8104
2021-03-14,64.8104
2021-03-15,62.7309
2021-03-16,61.2781
2021-03-17,63.4828
2021-03-18,64.6078
2021-03-19,64.7401
2021-03-20,64.7401
2021-03-21,64.7401
2021-03-22,62.5058
2021-03-23,57.1562
2021-03-24,56.8965
2021-03-25,56.937
2021-03-26,59.7155
2021-03-27,59.7155
2021-03-28,59.7155
2021-03-29,59.5476
2021-03-30,58.4146
2021-03-31,59.4521
2021-04-01,60.5105
2021-04-02,60.5105
2021-04-03,60.5105
2021-04-04,60.5105
2021-04-05,61.6608
2021-04-06,60.866
2021-04-07,58.1806
2021-04-08,58.2653
2021-04-09,59.7407
2021-04-10,59.7407
2021-04-11,59.7407
2021-04-12,59.1229
2021-04-13,56.6969
2021-04-14,57.8596
2021-04-15,57.6748
2021-04-16,56.9223
2021-04-17,56.9223
2021-04-18,56.9223
2021-04-19,52.6578
2021-04-20,48.0072
2021-04-21,45.5561
2021-04-22,41.3527
2021-04-23,46.0944
2021-04-24,46.0944
2021-04-25,46.0944
2021-04-26,46.0535
2021-04-27,46.0535
2021-04-28,45.8789
2021-04-29,47.2746
2021-04-30,50.8671
2021-05-01,50.8671
2021-05-02,50.8671
2021-05-03,52.7138
2021-05-04,50.6947
2021-05-05,49.9873
2021-05-06,52.2833
2021-05-07,55.6531
2021-05-08,55.6531
2021-05-09,55.6531
2021-05-10,54.7039
2021-05-11,54.2506
2021-05-12,51.133
2021-05-13,54.9802
2021-05-14,57.5364
2021-05-15,57.5364
2021-05-16,57.5364
2021-05-17,55.7545
2021-05-18,53.3965
2021-05-19,49.8074
2021-05-20,49.6021
2021-05-21,49.6879
2021-05-22,49.6879
2021-05-23,49.6879
2021-05-24,50.8141
2021-05-25,48.6062
2021-05-26,48.7418
2021-05-27,50.103
2021-05-28,49.3795
2021-05-29,49.3795
2021-05-30,49.3795
2021-05-31,49.3795
2021-06-01,54.0161
2021-06-02,49.3013
2021-06-03,50.3703
2021-06-04,50.3911
2021-06-05,50.3911
2021-06-06,50.3911
2021-06-07,51.6955
2021-06-08,51.8223
2021-06-09,50.9007
2021-06-10,49.5782
2021-06-11,48.2369
2021-06-12,48.2369
2021-06-13,48.2369
2021-06-14,46.46
2021-06-15,47.485
2021-06-16,44.1536
2021-06-17,41.7665
2021-06-18,36.6574
2021-06-19,36.6574
2021-06-20,36.6574
2021-06-21,40.1317
2021-06-22,40.8772
2021-06-23,43.5148
2021-06-24,43.9165
2021-06-25,42.2587
2021-06-26,42.2587
2021-06-27,42.2587
2021-06-28,42.1216
2021-06-29,43.7266
2021-06-30,45.6968
2021-07-01,47.338
2021-07-02,46.0538
2021-07-03,46.0538
2021-07-04,46.0538
2021-07-05,46.0538
2021-07-06,45.0201
2021-07-07,44.6743
2021-07-08,43.4842
2021-07-09,46.0729
2021-07-10,46.0729
2021-07-11,46.0729
2021-07-12,45.9117
2021-07-13,45.6228
2021-07-14,46.6643
2021-07-15,46.9147
2021-07-16,44.1283
2021-07-17,44.1283
2021-07-18,44.1283
2021-07-19,40.3871
2021-07-20,41.9457
2021-07-21,43.5242
2021-07-22,40.8901
2021-07-23,43.5768
2021-07-24,43.5768
2021-07-25,43.5768
2021-07-26,43.238
2021-07-27,42.7413
2021-07-28,44.5653
2021-07-29,47.36
2021-07-30,48.1066
2021-07-31,48.1066
2021-08-01,48.1066
2021-08-02,45.2439
2021-08-03,45.2927
2021-08-04,42.0007
2021-08-05,41.5232
2021-08-06,42.6134
2021-08-07,42.6134
2021-08-08,42.6134
2021-08-09,41.2496
2021-08-10,42.7245
2021-08-11,44.3253
2021-08-12,45.1439
2021-08-13,44.426
2021-08-14,44.426
2021-08-15,44.426
2021-08-16,44.2546
2021-08-17,43.3468
2021-08-18,44.1371
2021-08-19,42.2221
2021-08-20,42.8633
2021-08-21,42.8633
2021-08-22,42.8633
2021-08-23,44.2025
2021-08-24,46.1333
2021-08-25,48.9293
2021-08-26,45.3254
2021-08-27,47.903
2021-08-28,47.903
2021-08-29,47.903
2021-08-30,46.061
2021-08-31,46.4764
2021-09-01,47.419
2021-09-02,47.203
2021-09-03,45.534
2021-09-04,45.534
2021-09-05,45.534
2021-09-06,45.534
2021-09-07,44.8312
2021-09-08,43.3099
2021-09-09,40.6707
2021-09-10,41.8132
2021-09-11,41.8132
2021-09-12,41.8132
2021-09-13,42.8322
2021-09-14,41.1652
2021-09-15,41.4135
2021-09-16,40.4425
2021-09-17,37.5065
2021-09-18,37.5065
2021-09-19,37.5065
2021-09-20,35.6225
2021-09-21,39.6374
2021-09-22,42.201
2021-09-23,41.4153
2021-09-24,40.3119
2021-09-25,40.3119
2021-09-26,40.3119
2021-09-27,42.4275
2021-09-28,40.8066
2021-09-29,41.4004
2021-09-30,43.3977
2021-10-01,44.4913
2021-10-02,44.4913
2021-10-03,44.4913
2021-10-04,44.12
2021-10-05,44.5983
2021-10-06,44.0619
2021-10-07,43.4717
2021-10-08,42.2521
2021-10-09,42.2521
2021-10-10,42.2521
2021-10-11,43.3052
2021-10-12,42.6514
2021-10-13,42.7889
2021-10-14,45.6844
2021-10-15,49.0934
2021-10-16,49.0934
2021-10-17,49.0934
2021-10-18,49.6874
2021-10-19,49.8085
2021-10-20,55.4172
2021-10-21,53.4003
2021-10-22,54.6422
2021-10-23,54.6422
2021-10-24,54.6422
2021-10-25,57.1061
2021-10-26,55.6062
2021-10-27,52.0694
2021-10-28,53.1985
2021-10-29,49.5742
2021-10-30,49.5742
2021-10-31,49.5742
2021-11-01,46.2642
2021-11-02,48.9483
2021-11-03,49.1544
2021-11-04,48.7473
2021-11-05,51.7447
2021-11-06,51.7447
2021-11-07,51.7447
2021-11-08,52.4881
2021-11-09,51.2892
2021-11-10,50.6904
2021-11-11,51.4894
2021-11-12,49.6582
2021-11-13,49.6582
2021-11-14,49.6582
2021-11-15,49.6582
2021-11-16,49.148
2021-11-17,46.0995
2021-11-18,42.9041
2021-11-19,44.4961
2021-11-20,44.4961
2021-11-21,44.4961
2021-11-22,46.1682
2021-11-23,47.6256
2021-11-24,47.2026
2021-11-25,47.2026
2021-11-26,41.9077
2021-11-27,41.9077
2021-11-28,41.9077
2021-11-29,40.4566
2021-11-30,38.5093
2021-12-01,37.46
2021-12-02,40.7388
2021-12-03,38.6885
2021-12-04,38.6885
2021-12-05,38.6885
2021-12-06,37.1127
2021-12-07,37.1757
2021-12-08,38.8865
2021-12-09,38.0916
2021-12-10,36.7324
2021-12-11,36.7324
2021-12-12,36.7324
2021-12-13,37.7823
2021-12-14,37.0665
2021-12-15,36.5884
2021-12-16,36.7291
2021-12-17,37.2333
2021-12-18,37.2333
2021-12-19,37.2333
2021-12-20,36.8428
2021-12-21,38.8339
2021-12-22,40.1355
2021-12-23,41.1432
2021-12-24,41.1432
2021-12-25,41.1432
2021-12-26,41.1432
2021-12-27,42.5718
2021-12-28,48.6338
2021-12-29,48.1306
2021-12-30,46.1545
2021-12-31,47.2742
2022-01-01,47.2742
2022-01-02,47.2742
2022-01-03,46.4416
2022-01-04,48.6255
2022-01-05,46.2828
2022-01-06,46.6625
2022-01-07,46.5491
2022-01-08,46.5491
2022-01-09,46.5491
2022-01-10,45.6307
2022-01-11,46.3155
2022-01-12,45.2541
2022-01-13,46.7275
2022-01-14,44.7689
2022-01-15,44.7689
2022-01-16,44.7689
2022-01-17,44.7689
2022-01-18,43.1256
2022-01-19,41.7586
2022-01-20,38.9013
2022-01-21,38.3678
2022-01-22,38.3678
2022-01-23,38.3678
2022-01-24,39.075
2022-01-25,41.7631
2022-01-26,40.7015
2022-01-27,35.7642
2022-01-28,37.6278
2022-01-29,37.6278
2022-01-30,37.6278
2022-01-31,41.026
2022-02-01,44.6646
2022-02-02,47.0196
2022-02-03,45.8297
2022-02-04,42.6273
2022-02-05,42.6273
2022-02-06,42.6273
2022-02-07,40.2887
2022-02-08,39.4027
2022-02-09,42.1598
2022-02-10,41.891
2022-02-11,49.1096
2022-02-12,49.1096
2022-02-13,49.1096
2022-02-14,48.9146
2022-02-15,49.3823
2022-02-16,49.6998
2022-02-17,48.2896
2022-02-18,47.8217
2022-02-19,47.8217
2022-02-20,47.8217
2022-02-21,47.8217
2022-02-22,48.4532
2022-02-23,51.4899
2022-02-24,53.0002
2022-02-25,56.5695
2022-02-26,56.5695
2022-02-27,56.5695
2022-02-28,54.6547
2022-03-01,51.5893
2022-03-02,53.7
2022-03-03,53.842
2022-03-04,54.0617
2022-03-05,54.0617
2022-03-06,54.0617
2022-03-07,53.0742
2022-03-08,55.6383
2022-03-09,57.4425
2022-03-10,58.7335
2022-03-11,60.1563
2022-03-12,60.1563
2022-03-13,60.1563
2022-03-14,64.1476
2022-03-15,62.7585
2022-03-16,65.8849
2022-03-17,67.0302
2022-03-18,67.9275
2022-03-19,67.9275
2022-03-20,67.9275
2022-03-21,68.628
2022-03-22,67.9604
2022-03-23,57.1484
2022-03-24,57.2606
2022-03-25,57.1059
2022-03-26,57.1059
2022-03-27,57.1059
2022-03-28,57.1857
2022-03-29,58.5033
2022-03-30,56.0692
2022-03-31,52.5507
2022-04-01,49.7808
2022-04-02,49.7808
2022-04-03,49.7808
2022-04-04,47.3291
2022-04-05,43.4102
2022-04-06,42.9008
2022-04-07,43.5856
2022-04-08,44.8562
2022-04-09,44.8562
2022-04-10,44.8562
2022-04-11,44.6163
2022-04-12,44.4115
2022-04-13,45.5995
2022-04-14,46.6758
2022-04-15,46.6758
2022-04-16,46.6758
2022-04-17,46.6758
2022-04-18,46.7796
2022-04-19,46.7326
2022-04-20,49.4155
2022-04-21,46.8772
2022-04-22,45.5084
2022-04-23,45.5084
2022-04-24,45.5084
2022-04-25,46.6893
2022-04-26,50.6612
2022-04-27,51.5591
2022-04-28,56.6686
2022-04-29,54.8578
2022-04-30,54.8578
2022-05-01,54.8578
2022-05-02,55.0641
2022-05-03,58.3706
2022-05-04,61.6063
2022-05-05,58.907
2022-05-06,64.7546
2022-05-07,64.7546
2022-05-08,64.7546
2022-05-09,63.126
2022-05-10,62.3153
2022-05-11,62.8094
2022-05-12,63.4509
2022-05-13,66.7172
2022-05-14,66.7172
2022-05-15,66.7172
2022-05-16,68.8809
2022-05-17,69.6874
2022-05-18,66.8498
2022-05-19,63.6512
2022-05-20,61.201
2022-05-21,61.201
2022-05-22,61.201
2022-05-23,63.0216
2022-05-24,65.6456
2022-05-25,67.706
2022-05-26,68.7283
2022-05-27,69.3229
2022-05-28,69.3229
2022-05-29,69.3229
2022-05-30,69.3229
2022-05-31,70.054
2022-06-01,70.93
2022-06-02,72.5177
2022-06-03,72.1525
2022-06-04,72.1525
2022-06-05,72.1525
2022-06-06,75.0477
2022-06-07,70.8929
2022-06-08,70.3615
2022-06-09,70.4379
2022-06-10,68.1655
2022-06-11,68.1655
2022-06-12,68.1655
2022-06-13,60.6373
2022-06-14,62.0589
2022-06-15,61.3822
2022-06-16,56.1401
2022-06-17,56.2956
2022-06-18,56.2956
2022-06-19,56.2956
2022-06-20,56.2956
2022-06-21,57.8912
2022-06-22,56.3132
2022-06-23,54.671
2022-06-24,60.379
2022-06-25,60.379
2022-06-26,60.379
2022-06-27,59.78
2022-06-28,59.8715
2022-06-29,57.0193
2022-06-30,56.9532
2022-07-01,56.4795
2022-07-02,56.4795
2022-07-03,56.4795
2022-07-04,56.4795
2022-07-05,54.1819
2022-07-06,53.1129
2022-07-07,55.4809
2022-07-08,55.9889
2022-07-09,55.9889
2022-07-10,55.9889
2022-07-11,54.565
2022-07-12,53.8899
2022-07-13,51.0788
2022-07-14,48.8415
2022-07-15,50.5006
2022-07-16,50.5006
2022-07-17,50.5006
2022-07-18,50.5006
2022-07-19,54.7734
2022-07-20,56.0807
2022-07-21,55.6393
2022-07-22,54.6804
2022-07-23,54.6804
2022-07-24,54.6804
2022-07-25,56.9553
2022-07-26,58.1849
2022-07-27,59.1857
2022-07-28,58.517
2022-07-29,62.109
2022-07-30,62.109
2022-07-31,62.109
2022-08-01,69.5906
2022-08-02,69.1329
2022-08-03,71.6961
2022-08-04,72.166
2022-08-05,68.6958
2022-08-06,68.6958
2022-08-07,68.6958
2022-08-08,71.9347
2022-08-09,72.8975
2022-08-10,74.3403
2022-08-11,74.375
2022-08-12,73.9611
2022-08-13,73.9611
2022-08-14,73.9611
2022-08-15,74.4273
2022-08-16,74.6864
2022-08-17,70.3007
2022-08-18,72.7505
2022-08-19,70.1303
2022-08-20,70.1303
2022-08-21,70.1303
2022-08-22,69.0817
2022-08-23,69.2116
2022-08-24,67.9001
2022-08-25,68.6828
2022-08-26,62.8115
2022-08-27,62.8115
2022-08-28,62.8115
2022-08-29,63.105
2022-08-30,61.0811
2022-08-31,59.5073
2022-09-01,58.526
2022-09-02,57.7832
2022-09-03,57.7832
2022-09-04,57.7832
2022-09-05,57.7832
2022-09-06,54.8734
2022-09-07,55.7515
2022-09-08,52.9028
2022-09-09,54.1706
2022-09-10,54.1706
2022-09-11,54.1706
2022-09-12,55.0863
2022-09-13,51.9933
2022-09-14,52.4844
2022-09-15,51.1943
2022-09-16,47.7235
2022-09-17,47.7235
2022-09-18,47.7235
2022-09-19,49.6972
2022-09-20,47.8967
2022-09-21,47.8734
2022-09-22,48.4699
2022-09-23,44.6759
2022-09-24,44.6759
2022-09-25,44.6759
2022-09-26,46.3606
2022-09-27,47.7494
2022-09-28,49.6956
2022-09-29,48.3578
2022-09-30,47.3455
2022-10-01,47.3455
2022-10-02,47.3455
2022-10-03,50.5578
2022-10-04,51.5532
2022-10-05,51.6012
2022-10-06,51.4693
2022-10-07,49.2803
2022-10-08,49.2803
2022-10-09,49.2803
2022-10-10,50.0392
2022-10-11,50.0392
2022-10-12,50.6657
2022-10-13,52.6423
2022-10-14,51.1247
2022-10-15,51.1247
2022-10-16,51.1247
2022-10-17,53.58
2022-10-18,54.8287
2022-10-19,54.1953
2022-10-20,52.0052
2022-10-21,54.1301
2022-10-22,54.1301
2022-10-23,54.1301
2022-10-24,55.6892
2022-10-25,56.1784
2022-10-26,57.3
2022-10-27,55.2029
2022-10-28,48.8427
2022-10-29,48.8427
2022-10-30,48.8427
2022-10-31,46.4989
2022-11-01,52.7101
2022-11-02,47.9285
2022-11-03,48.9279
2022-11-04,50.6645
2022-11-05,50.6645
2022-11-06,50.6645
2022-11-07,51.5601
2022-11-08,55.5505
2022-11-09,51.0655
2022-11-10,55.1796
2022-11-11,55.6315
2022-11-12,55.6315
2022-11-13,55.6315
2022-11-14,56.4183
2022-11-15,58.7714
2022-11-16,56.5818
2022-11-17,57.1773
2022-11-18,57.5729
2022-11-19,57.5729
2022-11-20,57.5729
2022-11-21,57.1219
2022-11-22,56.3529
2022-11-23,55.9148
2022-11-24,55.9148
2022-11-25,54.5977
2022-11-26,54.5977
2022-11-27,54.5977
2022-11-28,53.0187
2022-11-29,54.1413
2022-11-30,56.866
2022-12-01,58.8805
2022-12-02,55.9366
2022-12-03,55.9366
2022-12-04,55.9366
2022-12-05,51.2556
2022-12-06,52.2739
2022-12-07,51.0643
2022-12-08,47.5499
2022-12-09,47.5499
2022-12-10,47.5499
2022-12-11,47.5499
2022-12-12,51.4507
2022-12-13,51.8558
2022-12-14,52.7111
2022-12-15,49.1015
2022-12-16,49.1425
2022-12-17,49.1425
2022-12-18,49.1425
2022-12-19,49.4996
2022-12-20,48.7291
2022-12-21,50.4125
2022-12-22,47.7116
2022-12-23,48.263
2022-12-24,48.263
2022-12-25,48.263
2022-12-26,48.263
2022-12-27,48.0116
2022-12-28,46.6703
2022-12-29,47.8708
2022-12-30,46.7605
2022-12-31,46.7605
2023-01-01,46.7605
2023-01-02,46.7605
2023-01-03,48.2876
2023-01-04,47.647
2023-01-05,47.2889
2023-01-06,49.8245
2023-01-07,49.8245
2023-01-08,49.8245
2023-01-09,50.1584
2023-01-10,50.0845
2023-01-11,49.8314
2023-01-12,52.3474
2023-01-13,50.8583
2023-01-14,50.8583
2023-01-15,50.8583
2023-01-16,50.8583
2023-01-17,50.6491
2023-01-18,50.8322
2023-01-19,50.145
2023-01-20,52.1268
2023-01-21,52.1268
2023-01-22,52.1268
2023-01-23,52.2064
2023-01-24,54.2793
2023-01-25,54.5888
2023-01-26,53.0412
2023-01-27,52.034
2023-01-28,52.034
2023-01-29,52.034
2023-01-30,48.891
2023-01-31,52.4406
2023-02-01,56.1752
2023-02-02,57.4406
2023-02-03,59.5752
2023-02-04,59.5752
2023-02-05,59.5752
2023-02-06,60.4458
2023-02-07,68.0
2023-02-08,64.1011
2023-02-09,61.263
2023-02-10,44.459
2023-02-11,44.459
2023-02-12,44.459
2023-02-13,40.6212
2023-02-14,42.9435
2023-02-15,43.8754
2023-02-16,44.2182
2023-02-17,45.7435
2023-02-18,45.7435
2023-02-19,45.7435
2023-02-20,45.7435
2023-02-21,43.2551
2023-02-22,42.6452
2023-02-23,43.6635
2023-02-24,44.2028
2023-02-25,44.2028
2023-02-26,44.2028
2023-02-27,43.6979
2023-02-28,42.0101
2023-03-01,42.512
2023-03-02,43.4467
2023-03-03,45.377
2023-03-04,45.377
2023-03-05,45.377
2023-03-06,44.7326
2023-03-07,44.0073
2023-03-08,43.9752
2023-03-09,43.516
2023-03-10,42.3238
2023-03-11,42.3238
2023-03-12,42.3238
2023-03-13,38.7164
2023-03-14,37.7727
2023-03-15,39.6957
2023-03-16,39.3302
2023-03-17,37.9843
2023-03-18,37.9843
2023-03-19,37.9843
2023-03-20,37.8977
