,TPIC US Equity
2020-12-30,62.798
2020-12-31,63.3886
2021-01-01,63.3886
2021-01-02,63.3886
2021-01-03,63.3886
2021-01-04,66.345
2021-01-05,67.6024
2021-01-06,70.8019
2021-01-07,71.9897
2021-01-08,72.008
2021-01-09,72.008
2021-01-10,72.008
2021-01-11,74.2753
2021-01-12,75.0557
2021-01-13,72.8249
2021-01-14,73.1236
2021-01-15,63.4821
2021-01-16,63.4821
2021-01-17,63.4821
2021-01-18,63.4821
2021-01-19,65.6479
2021-01-20,65.6545
2021-01-21,67.8005
2021-01-22,67.6042
2021-01-23,67.6042
2021-01-24,67.6042
2021-01-25,67.082
2021-01-26,62.749
2021-01-27,57.7349
2021-01-28,58.0516
2021-01-29,57.0892
2021-01-30,57.0892
2021-01-31,57.0892
2021-02-01,59.2729
2021-02-02,62.8796
2021-02-03,63.4532
2021-02-04,64.5215
2021-02-05,64.4493
2021-02-06,64.4493
2021-02-07,64.4493
2021-02-08,66.5585
2021-02-09,67.5748
2021-02-10,64.6187
2021-02-11,66.6789
2021-02-12,68.3117
2021-02-13,68.3117
2021-02-14,68.3117
2021-02-15,68.3117
2021-02-16,66.9026
2021-02-17,63.0058
2021-02-18,56.115
2021-02-19,58.3655
2021-02-20,58.3655
2021-02-21,58.3655
2021-02-22,52.2179
2021-02-23,51.5565
2021-02-24,53.7638
2021-02-25,50.5541
2021-02-26,42.3057
2021-02-27,42.3057
2021-02-28,42.3057
2021-03-01,45.2533
2021-03-02,43.4945
2021-03-03,42.1701
2021-03-04,41.0873
2021-03-05,40.3398
2021-03-06,40.3398
2021-03-07,40.3398
2021-03-08,39.4633
2021-03-09,44.676
2021-03-10,45.9289
2021-03-11,46.7115
2021-03-12,46.2479
2021-03-13,46.2479
2021-03-14,46.2479
2021-03-15,48.5561
2021-03-16,47.3036
2021-03-17,47.7857
2021-03-18,45.2738
2021-03-19,47.6292
2021-03-20,47.6292
2021-03-21,47.6292
2021-03-22,47.4086
2021-03-23,45.8528
2021-03-24,44.7341
2021-03-25,46.2933
2021-03-26,48.3115
2021-03-27,48.3115
2021-03-28,48.3115
2021-03-29,46.2879
2021-03-30,49.572
2021-03-31,51.1895
2021-04-01,51.6953
2021-04-02,51.6953
2021-04-03,51.6953
2021-04-04,51.6953
2021-04-05,52.1588
2021-04-06,52.0829
2021-04-07,49.7438
2021-04-08,51.1876
2021-04-09,48.816
2021-04-10,48.816
2021-04-11,48.816
2021-04-12,49.1901
2021-04-13,48.6682
2021-04-14,48.9555
2021-04-15,47.7393
2021-04-16,46.5233
2021-04-17,46.5233
2021-04-18,46.5233
2021-04-19,45.855
2021-04-20,47.4407
2021-04-21,48.9564
2021-04-22,51.7476
2021-04-23,52.9393
2021-04-24,52.9393
2021-04-25,52.9393
2021-04-26,53.8088
2021-04-27,52.9493
2021-04-28,52.057
2021-04-29,50.9213
2021-04-30,48.8112
2021-05-01,48.8112
2021-05-02,48.8112
2021-05-03,48.4523
2021-05-04,46.2732
2021-05-05,45.2884
2021-05-06,44.4183
2021-05-07,45.2457
2021-05-08,45.2457
2021-05-09,45.2457
2021-05-10,43.3518
2021-05-11,42.9387
2021-05-12,41.4996
2021-05-13,40.4478
2021-05-14,43.4701
2021-05-15,43.4701
2021-05-16,43.4701
2021-05-17,42.8074
2021-05-18,43.332
2021-05-19,44.5594
2021-05-20,45.7366
2021-05-21,46.6303
2021-05-22,46.6303
2021-05-23,46.6303
2021-05-24,46.6132
2021-05-25,47.1439
2021-05-26,47.7722
2021-05-27,48.9764
2021-05-28,47.5192
2021-05-29,47.5192
2021-05-30,47.5192
2021-05-31,47.5192
2021-06-01,47.4047
2021-06-02,45.6422
2021-06-03,44.013
2021-06-04,43.7154
2021-06-05,43.7154
2021-06-06,43.7154
2021-06-07,44.0946
2021-06-08,45.8403
2021-06-09,46.4365
2021-06-10,44.4513
2021-06-11,44.1778
2021-06-12,44.1778
2021-06-13,44.1778
2021-06-14,45.852
2021-06-15,44.374
2021-06-16,45.894
2021-06-17,47.0857
2021-06-18,44.8937
2021-06-19,44.8937
2021-06-20,44.8937
2021-06-21,45.5555
2021-06-22,46.2856
2021-06-23,47.319
2021-06-24,48.7615
2021-06-25,48.4892
2021-06-26,48.4892
2021-06-27,48.4892
2021-06-28,52.3771
2021-06-29,50.2754
2021-06-30,50.0486
2021-07-01,50.024
2021-07-02,48.3773
2021-07-03,48.3773
2021-07-04,48.3773
2021-07-05,48.3773
2021-07-06,48.8453
2021-07-07,47.091
2021-07-08,46.097
2021-07-09,46.2384
2021-07-10,46.2384
2021-07-11,46.2384
2021-07-12,46.9015
2021-07-13,47.5704
2021-07-14,43.5936
2021-07-15,41.0782
2021-07-16,40.8962
2021-07-17,40.8962
2021-07-18,40.8962
2021-07-19,39.8643
2021-07-20,42.5509
2021-07-21,44.5331
2021-07-22,43.7581
2021-07-23,39.2023
2021-07-24,39.2023
2021-07-25,39.2023
2021-07-26,38.8975
2021-07-27,38.5374
2021-07-28,41.8034
2021-07-29,40.8978
2021-07-30,42.2231
2021-07-31,42.2231
2021-08-01,42.2231
2021-08-02,41.5038
2021-08-03,42.5015
2021-08-04,42.4898
2021-08-05,44.2233
2021-08-06,46.2232
2021-08-07,46.2232
2021-08-08,46.2232
2021-08-09,48.2747
2021-08-10,48.7404
2021-08-11,47.4155
2021-08-12,47.6455
2021-08-13,45.5829
2021-08-14,45.5829
2021-08-15,45.5829
2021-08-16,42.6657
2021-08-17,41.0174
2021-08-18,40.6319
2021-08-19,39.8454
2021-08-20,42.3771
2021-08-21,42.3771
2021-08-22,42.3771
2021-08-23,44.5136
2021-08-24,46.9101
2021-08-25,48.196
2021-08-26,48.74
2021-08-27,50.0365
2021-08-28,50.0365
2021-08-29,50.0365
2021-08-30,45.4711
2021-08-31,41.8887
2021-09-01,41.9203
2021-09-02,42.8861
2021-09-03,43.6454
2021-09-04,43.6454
2021-09-05,43.6454
2021-09-06,43.6454
2021-09-07,43.5689
2021-09-08,40.9225
2021-09-09,41.0264
2021-09-10,40.9023
2021-09-11,40.9023
2021-09-12,40.9023
2021-09-13,43.0571
2021-09-14,42.3313
2021-09-15,43.178
2021-09-16,41.5791
2021-09-17,44.4917
2021-09-18,44.4917
2021-09-19,44.4917
2021-09-20,42.1827
2021-09-21,41.8322
2021-09-22,42.5275
2021-09-23,43.7538
2021-09-24,41.9436
2021-09-25,41.9436
2021-09-26,41.9436
2021-09-27,43.7981
2021-09-28,42.1833
2021-09-29,40.994
2021-09-30,41.6253
2021-10-01,42.3026
2021-10-02,42.3026
2021-10-03,42.3026
2021-10-04,38.8152
2021-10-05,39.9681
2021-10-06,39.5112
2021-10-07,40.1982
2021-10-08,39.5557
2021-10-09,39.5557
2021-10-10,39.5557
2021-10-11,44.0799
2021-10-12,46.921
2021-10-13,46.0682
2021-10-14,47.4961
2021-10-15,47.098
2021-10-16,47.098
2021-10-17,47.098
2021-10-18,44.754
2021-10-19,46.6459
2021-10-20,46.0343
2021-10-21,44.7278
2021-10-22,43.2317
2021-10-23,43.2317
2021-10-24,43.2317
2021-10-25,45.3702
2021-10-26,42.8083
2021-10-27,41.0116
2021-10-28,45.8755
2021-10-29,45.9791
2021-10-30,45.9791
2021-10-31,45.9791
2021-11-01,49.2909
2021-11-02,45.9774
2021-11-03,43.9402
2021-11-04,45.4569
2021-11-05,41.3377
2021-11-06,41.3377
2021-11-07,41.3377
2021-11-08,43.8866
2021-11-09,38.2664
2021-11-10,37.1069
2021-11-11,36.2798
2021-11-12,36.0719
2021-11-13,36.0719
2021-11-14,36.0719
2021-11-15,35.545
2021-11-16,35.2065
2021-11-17,34.8533
2021-11-18,33.6786
2021-11-19,34.7133
2021-11-20,34.7133
2021-11-21,34.7133
2021-11-22,33.8395
2021-11-23,32.8669
2021-11-24,32.6629
2021-11-25,32.6629
2021-11-26,31.9023
2021-11-27,31.9023
2021-11-28,31.9023
2021-11-29,31.4458
2021-11-30,30.8913
2021-12-01,29.4763
2021-12-02,29.941
2021-12-03,29.8538
2021-12-04,29.8538
2021-12-05,29.8538
2021-12-06,31.9503
2021-12-07,31.5579
2021-12-08,32.5309
2021-12-09,31.4836
2021-12-10,31.0053
2021-12-11,31.0053
2021-12-12,31.0053
2021-12-13,31.1283
2021-12-14,29.4245
2021-12-15,31.0653
2021-12-16,32.5403
2021-12-17,33.7381
2021-12-18,33.7381
2021-12-19,33.7381
2021-12-20,32.4254
2021-12-21,35.2951
2021-12-22,33.978
2021-12-23,34.8404
2021-12-24,34.8404
2021-12-25,34.8404
2021-12-26,34.8404
2021-12-27,34.0231
2021-12-28,33.9202
2021-12-29,33.2952
2021-12-30,33.8469
2021-12-31,34.5666
2022-01-01,34.5666
2022-01-02,34.5666
2022-01-03,34.8112
2022-01-04,36.0477
2022-01-05,33.8902
2022-01-06,34.0301
2022-01-07,33.9113
2022-01-08,33.9113
2022-01-09,33.9113
2022-01-10,33.3692
2022-01-11,33.6739
2022-01-12,33.2648
2022-01-13,32.7737
2022-01-14,32.7575
2022-01-15,32.7575
2022-01-16,32.7575
2022-01-17,32.7575
2022-01-18,31.3979
2022-01-19,30.6245
2022-01-20,31.0811
2022-01-21,31.9367
2022-01-22,31.9367
2022-01-23,31.9367
2022-01-24,33.5024
2022-01-25,31.6212
2022-01-26,31.0313
2022-01-27,30.237
2022-01-28,32.3216
2022-01-29,32.3216
2022-01-30,32.3216
2022-01-31,35.203
2022-02-01,35.3073
2022-02-02,33.789
2022-02-03,32.8158
2022-02-04,34.0887
2022-02-05,34.0887
2022-02-06,34.0887
2022-02-07,33.3967
2022-02-08,33.8099
2022-02-09,34.9486
2022-02-10,33.9028
2022-02-11,32.8848
2022-02-12,32.8848
2022-02-13,32.8848
2022-02-14,33.7554
2022-02-15,36.0187
2022-02-16,37.1298
2022-02-17,36.386
2022-02-18,35.5597
2022-02-19,35.5597
2022-02-20,35.5597
2022-02-21,35.5597
2022-02-22,34.0674
2022-02-23,33.9392
2022-02-24,40.1841
2022-02-25,40.2929
2022-02-26,40.2929
2022-02-27,40.2929
2022-02-28,47.3585
2022-03-01,48.8507
2022-03-02,43.9029
2022-03-03,45.0198
2022-03-04,44.1112
2022-03-05,44.1112
2022-03-06,44.1112
2022-03-07,46.0668
2022-03-08,51.7555
2022-03-09,51.5984
2022-03-10,50.7223
2022-03-11,49.7426
2022-03-12,49.7426
2022-03-13,49.7426
2022-03-14,45.6506
2022-03-15,47.4814
2022-03-16,49.7969
2022-03-17,51.7529
2022-03-18,52.9615
2022-03-19,52.9615
2022-03-20,52.9615
2022-03-21,52.8006
2022-03-22,53.5071
2022-03-23,52.1427
2022-03-24,52.3735
2022-03-25,51.0715
2022-03-26,51.0715
2022-03-27,51.0715
2022-03-28,50.0091
2022-03-29,51.5191
2022-03-30,49.6299
2022-03-31,49.1843
2022-04-01,48.7598
2022-04-02,48.7598
2022-04-03,48.7598
2022-04-04,51.4477
2022-04-05,50.0176
2022-04-06,48.5641
2022-04-07,48.223
2022-04-08,47.2223
2022-04-09,47.2223
2022-04-10,47.2223
2022-04-11,49.1258
2022-04-12,47.8669
2022-04-13,47.3415
2022-04-14,45.8941
2022-04-15,45.8941
2022-04-16,45.8941
2022-04-17,45.8941
2022-04-18,44.1083
2022-04-19,46.4329
2022-04-20,45.5524
2022-04-21,44.1012
2022-04-22,43.9341
2022-04-23,43.9341
2022-04-24,43.9341
2022-04-25,44.6571
2022-04-26,42.9387
2022-04-27,43.0521
2022-04-28,42.8174
2022-04-29,42.3992
2022-04-30,42.3992
2022-05-01,42.3992
2022-05-02,43.0974
2022-05-03,44.7284
2022-05-04,49.0352
2022-05-05,46.441
2022-05-06,46.1215
2022-05-07,46.1215
2022-05-08,46.1215
2022-05-09,41.8881
2022-05-10,41.7485
2022-05-11,39.644
2022-05-12,41.1583
2022-05-13,47.4728
2022-05-14,47.4728
2022-05-15,47.4728
2022-05-16,47.2048
2022-05-17,48.6378
2022-05-18,49.4303
2022-05-19,52.7606
2022-05-20,53.5957
2022-05-21,53.5957
2022-05-22,53.5957
2022-05-23,53.456
2022-05-24,50.6892
2022-05-25,52.5704
2022-05-26,53.6674
2022-05-27,55.5296
2022-05-28,55.5296
2022-05-29,55.5296
2022-05-30,55.5296
2022-05-31,51.9952
2022-06-01,51.8295
2022-06-02,54.6121
2022-06-03,54.2981
2022-06-04,54.2981
2022-06-05,54.2981
2022-06-06,56.0132
2022-06-07,56.2721
2022-06-08,56.5076
2022-06-09,54.025
2022-06-10,53.5091
2022-06-11,53.5091
2022-06-12,53.5091
2022-06-13,51.898
2022-06-14,47.9596
2022-06-15,51.1343
2022-06-16,47.8033
2022-06-17,50.4793
2022-06-18,50.4793
2022-06-19,50.4793
2022-06-20,50.4793
2022-06-21,50.8778
2022-06-22,49.3914
2022-06-23,50.3805
2022-06-24,49.7639
2022-06-25,49.7639
2022-06-26,49.7639
2022-06-27,49.0126
2022-06-28,46.19
2022-06-29,44.2846
2022-06-30,47.0979
2022-07-01,46.8862
2022-07-02,46.8862
2022-07-03,46.8862
2022-07-04,46.8862
2022-07-05,44.2974
2022-07-06,44.6923
2022-07-07,48.3751
2022-07-08,50.4179
2022-07-09,50.4179
2022-07-10,50.4179
2022-07-11,47.132
2022-07-12,46.4709
2022-07-13,46.0928
2022-07-14,45.6203
2022-07-15,43.4051
2022-07-16,43.4051
2022-07-17,43.4051
2022-07-18,42.929
2022-07-19,44.0859
2022-07-20,47.6287
2022-07-21,50.207
2022-07-22,48.9449
2022-07-23,48.9449
2022-07-24,48.9449
2022-07-25,47.9169
2022-07-26,46.8978
2022-07-27,47.8026
2022-07-28,54.9752
2022-07-29,59.8345
2022-07-30,59.8345
2022-07-31,59.8345
2022-08-01,57.124
2022-08-02,60.419
2022-08-03,57.1399
2022-08-04,62.4408
2022-08-05,62.4583
2022-08-06,62.4583
2022-08-07,62.4583
2022-08-08,66.6312
2022-08-09,68.1174
2022-08-10,70.8075
2022-08-11,69.0846
2022-08-12,69.8684
2022-08-13,69.8684
2022-08-14,69.8684
2022-08-15,64.0442
2022-08-16,58.6998
2022-08-17,56.8827
2022-08-18,58.1278
2022-08-19,53.9729
2022-08-20,53.9729
2022-08-21,53.9729
2022-08-22,52.7314
2022-08-23,53.7461
2022-08-24,56.4505
2022-08-25,56.7832
2022-08-26,56.0659
2022-08-27,56.0659
2022-08-28,56.0659
2022-08-29,53.4367
2022-08-30,52.6781
2022-08-31,53.9593
2022-09-01,52.4495
2022-09-02,51.9415
2022-09-03,51.9415
2022-09-04,51.9415
2022-09-05,51.9415
2022-09-06,51.2636
2022-09-07,54.6756
2022-09-08,54.1218
2022-09-09,49.0956
2022-09-10,49.0956
2022-09-11,49.0956
2022-09-12,49.3827
2022-09-13,47.7659
2022-09-14,48.2694
2022-09-15,46.6866
2022-09-16,46.0798
2022-09-17,46.0798
2022-09-18,46.0798
2022-09-19,45.2682
2022-09-20,44.4582
2022-09-21,45.5126
2022-09-22,43.7206
2022-09-23,42.1988
2022-09-24,42.1988
2022-09-25,42.1988
2022-09-26,41.6518
2022-09-27,42.1026
2022-09-28,42.282
2022-09-29,40.8419
2022-09-30,40.2526
2022-10-01,40.2526
2022-10-02,40.2526
2022-10-03,41.9584
2022-10-04,42.5776
2022-10-05,41.1177
2022-10-06,40.0428
2022-10-07,39.1172
2022-10-08,39.1172
2022-10-09,39.1172
2022-10-10,38.984
2022-10-11,38.8277
2022-10-12,37.8277
2022-10-13,37.6898
2022-10-14,37.5886
2022-10-15,37.5886
2022-10-16,37.5886
2022-10-17,36.9522
2022-10-18,38.3796
2022-10-19,38.14
2022-10-20,37.829
2022-10-21,37.9784
2022-10-22,37.9784
2022-10-23,37.9784
2022-10-24,36.2646
2022-10-25,37.793
2022-10-26,39.1884
2022-10-27,39.9418
2022-10-28,39.6118
2022-10-29,39.6118
2022-10-30,39.6118
2022-10-31,41.2343
2022-11-01,41.6973
2022-11-02,40.6213
2022-11-03,41.8551
2022-11-04,43.8034
2022-11-05,43.8034
2022-11-06,43.8034
2022-11-07,42.5928
2022-11-08,41.8917
2022-11-09,42.2604
2022-11-10,49.2877
2022-11-11,49.0601
2022-11-12,49.0601
2022-11-13,49.0601
2022-11-14,47.4729
2022-11-15,49.4413
2022-11-16,48.0682
2022-11-17,47.58
2022-11-18,47.5135
2022-11-19,47.5135
2022-11-20,47.5135
2022-11-21,45.6315
2022-11-22,46.5914
2022-11-23,49.7138
2022-11-24,49.7138
2022-11-25,49.7853
2022-11-26,49.7853
2022-11-27,49.7853
2022-11-28,47.9865
2022-11-29,47.9865
2022-11-30,50.8906
2022-12-01,48.9339
2022-12-02,51.4038
2022-12-03,51.4038
2022-12-04,51.4038
2022-12-05,49.1922
2022-12-06,46.679
2022-12-07,45.2752
2022-12-08,44.3041
2022-12-09,43.8956
2022-12-10,43.8956
2022-12-11,43.8956
2022-12-12,43.9368
2022-12-13,45.5472
2022-12-14,48.7126
2022-12-15,48.4966
2022-12-16,46.8835
2022-12-17,46.8835
2022-12-18,46.8835
2022-12-19,44.3726
2022-12-20,42.7099
2022-12-21,44.0854
2022-12-22,43.9201
2022-12-23,43.4483
2022-12-24,43.4483
2022-12-25,43.4483
2022-12-26,43.4483
2022-12-27,41.6941
2022-12-28,41.111
2022-12-29,44.5014
2022-12-30,46.7145
2022-12-31,46.7145
2023-01-01,46.7145
2023-01-02,46.7145
2023-01-03,45.5101
2023-01-04,50.0189
2023-01-05,50.1672
2023-01-06,52.4314
2023-01-07,52.4314
2023-01-08,52.4314
2023-01-09,55.5328
2023-01-10,55.8564
2023-01-11,59.43
2023-01-12,59.747
2023-01-13,60.6433
2023-01-14,60.6433
2023-01-15,60.6433
2023-01-16,60.6433
2023-01-17,60.5983
2023-01-18,58.4868
2023-01-19,56.6195
2023-01-20,56.7524
2023-01-21,56.7524
2023-01-22,56.7524
2023-01-23,58.3365
2023-01-24,58.7919
2023-01-25,57.3107
2023-01-26,56.1669
2023-01-27,57.771
2023-01-28,57.771
2023-01-29,57.771
2023-01-30,51.3477
2023-01-31,53.8284
2023-02-01,55.7671
2023-02-02,56.8473
2023-02-03,55.4064
2023-02-04,55.4064
2023-02-05,55.4064
2023-02-06,53.9907
2023-02-07,53.6263
2023-02-08,52.8067
2023-02-09,51.6633
2023-02-10,53.343
2023-02-11,53.343
2023-02-12,53.343
2023-02-13,53.0463
2023-02-14,51.9366
2023-02-15,54.8668
2023-02-16,52.2879
2023-02-17,51.1863
2023-02-18,51.1863
2023-02-19,51.1863
2023-02-20,51.1863
2023-02-21,48.0448
2023-02-22,48.0855
2023-02-23,55.7871
2023-02-24,55.2742
2023-02-25,55.2742
2023-02-26,55.2742
2023-02-27,56.7304
2023-02-28,46.9359
2023-03-01,46.0131
2023-03-02,46.9901
2023-03-03,50.0229
2023-03-04,50.0229
2023-03-05,50.0229
2023-03-06,51.1607
2023-03-07,51.653
2023-03-08,53.1198
2023-03-09,52.1648
2023-03-10,52.3231
2023-03-11,52.3231
2023-03-12,52.3231
2023-03-13,51.0983
2023-03-14,51.5674
2023-03-15,49.0633
2023-03-16,50.1417
2023-03-17,46.4347
2023-03-18,46.4347
