,PARA US Equity
2023-03-20,47.3504
2023-03-21,51.3933
2023-03-22,49.6272
2023-03-23,49.7866
2023-03-24,48.1781
2023-03-25,48.1781
2023-03-26,48.1781
2023-03-27,49.9176
2023-03-28,51.9633
2023-03-29,52.2735
2023-03-30,52.9029
2023-03-31,54.7546
2023-04-01,54.7546
2023-04-02,54.7546
2023-04-03,52.8903
2023-04-04,52.2532
2023-04-05,50.136
2023-04-06,52.2992
2023-04-07,52.2992
2023-04-08,52.2992
2023-04-09,52.2992
2023-04-10,54.2886
2023-04-11,56.0085
2023-04-12,53.3245
2023-04-13,53.3554
2023-04-14,51.3889
2023-04-15,51.3889
2023-04-16,51.3889
2023-04-17,52.9893
2023-04-18,52.0672
2023-04-19,54.4033
2023-04-20,52.9249
2023-04-21,54.1203
2023-04-22,54.1203
2023-04-23,54.1203
2023-04-24,54.2783
2023-04-25,52.017
2023-04-26,50.867
2023-04-27,55.423
2023-04-28,56.1582
2023-04-29,56.1582
2023-04-30,56.1582
2023-05-01,56.4849
2023-05-02,54.7581
2023-05-03,54.376
2023-05-04,37.0274
2023-05-05,38.4669
2023-05-06,38.4669
2023-05-07,38.4669
2023-05-08,38.8754
2023-05-09,37.9531
2023-05-10,36.6244
2023-05-11,35.7115
2023-05-12,35.0524
2023-05-13,35.0524
2023-05-14,35.0524
2023-05-15,37.7356
2023-05-16,36.058
2023-05-17,38.11
2023-05-18,38.5705
2023-05-19,37.4584
2023-05-20,37.4584
2023-05-21,37.4584
2023-05-22,37.0896
2023-05-23,36.9433
2023-05-24,36.35
2023-05-25,35.1809
2023-05-26,38.227
2023-05-27,38.227
2023-05-28,38.227
2023-05-29,38.227
2023-05-30,41.483
2023-05-31,39.9911
2023-06-01,40.603
2023-06-02,40.6378
2023-06-03,40.6378
2023-06-04,40.6378
2023-06-05,39.9837
2023-06-06,42.3312
2023-06-07,44.4101
2023-06-08,45.0152
2023-06-09,43.7029
2023-06-10,43.7029
2023-06-11,43.7029
2023-06-12,45.1166
2023-06-13,45.4965
2023-06-14,45.603
2023-06-15,45.3889
2023-06-16,44.6147
2023-06-17,44.6147
2023-06-18,44.6147
2023-06-19,44.6147
2023-06-20,42.7734
2023-06-21,43.0524
2023-06-22,42.471
2023-06-23,41.8858
2023-06-24,41.8858
2023-06-25,41.8858
2023-06-26,42.7871
2023-06-27,44.1108
2023-06-28,43.6391
2023-06-29,44.7309
2023-06-30,44.4459
2023-07-01,44.4459
2023-07-02,44.4459
2023-07-03,46.2613
2023-07-04,46.2613
2023-07-05,45.6218
2023-07-06,47.0471
2023-07-07,46.3403
2023-07-08,46.3403
2023-07-09,46.3403
2023-07-10,46.1411
2023-07-11,48.8262
2023-07-12,47.6191
2023-07-13,48.8814
2023-07-14,45.4048
2023-07-15,45.4048
2023-07-16,45.4048
2023-07-17,43.1879
2023-07-18,43.9429
2023-07-19,46.3406
2023-07-20,45.795
2023-07-21,44.3297
2023-07-22,44.3297
2023-07-23,44.3297
2023-07-24,44.1758
2023-07-25,42.7182
2023-07-26,44.657
2023-07-27,42.9228
2023-07-28,44.3632
2023-07-29,44.3632
2023-07-30,44.3632
2023-07-31,47.6612
2023-08-01,47.7984
2023-08-02,45.6921
2023-08-03,43.8877
2023-08-04,46.4556
2023-08-05,46.4556
2023-08-06,46.4556
2023-08-07,48.5312
2023-08-08,49.6719
2023-08-09,46.6677
2023-08-10,46.0754
2023-08-11,45.2826
2023-08-12,45.2826
2023-08-13,45.2826
2023-08-14,43.9526
2023-08-15,46.073
2023-08-16,44.5666
2023-08-17,42.8871
2023-08-18,44.1732
2023-08-19,44.1732
2023-08-20,44.1732
2023-08-21,43.5105
2023-08-22,43.1168
2023-08-23,45.4646
2023-08-24,44.3531
2023-08-25,43.1801
2023-08-26,43.1801
2023-08-27,43.1801
2023-08-28,44.7439
2023-08-29,45.8741
2023-08-30,46.5931
2023-08-31,46.5475
2023-09-01,40.6141
2023-09-02,40.6141
2023-09-03,40.6141
2023-09-04,40.6141
2023-09-05,40.6141
2023-09-06,39.6745
2023-09-07,38.2819
2023-09-08,41.8388
2023-09-09,41.8388
2023-09-10,41.8388
2023-09-11,41.4144
2023-09-12,41.257
2023-09-13,40.6969
2023-09-14,43.3765
2023-09-15,44.8572
2023-09-16,44.8572
2023-09-17,44.8572
2023-09-18,42.8809
2023-09-19,42.8809
2023-09-20,41.355
2023-09-21,41.7126
2023-09-22,39.0059
2023-09-23,39.0059
2023-09-24,39.0059
2023-09-25,39.1297
2023-09-26,38.3249
2023-09-27,40.3554
2023-09-28,40.6083
2023-09-29,41.1246
2023-09-30,41.1246
2023-10-01,41.1246
2023-10-02,39.7396
2023-10-03,37.2291
2023-10-04,36.5914
2023-10-05,35.9543
2023-10-06,37.0178
2023-10-07,37.0178
2023-10-08,37.0178
2023-10-09,38.0116
2023-10-10,41.2322
2023-10-11,39.9087
2023-10-12,38.1192
2023-10-13,39.2869
2023-10-14,39.2869
2023-10-15,39.2869
2023-10-16,41.6971
2023-10-17,42.9975
2023-10-18,41.6986
2023-10-19,39.8094
2023-10-20,38.5747
2023-10-21,38.5747
2023-10-22,38.5747
2023-10-23,37.2515
2023-10-24,37.0817
2023-10-25,36.1859
2023-10-26,36.0145
2023-10-27,35.1531
2023-10-28,35.1531
2023-10-29,35.1531
2023-10-30,37.4737
2023-10-31,36.9269
2023-11-01,36.559
2023-11-02,44.5587
2023-11-03,54.3431
2023-11-04,54.3431
2023-11-05,54.3431
2023-11-06,49.1274
2023-11-07,49.8257
2023-11-08,45.4379
2023-11-09,46.9079
2023-11-10,46.7817
2023-11-11,46.7817
2023-11-12,46.7817
2023-11-13,46.3518
2023-11-14,48.8791
2023-11-15,51.8143
2023-11-16,49.9431
2023-11-17,51.8304
2023-11-18,51.8304
2023-11-19,51.8304
2023-11-20,54.8603
2023-11-21,55.3705
2023-11-22,55.7683
2023-11-23,55.7683
2023-11-24,55.9713
2023-11-25,55.9713
2023-11-26,55.9713
2023-11-27,55.6542
2023-11-28,54.3796
2023-11-29,56.5255
2023-11-30,56.3063
2023-12-01,61.7194
2023-12-02,61.7194
2023-12-03,61.7194
2023-12-04,62.3019
2023-12-05,59.8629
2023-12-06,58.3066
2023-12-07,57.2971
2023-12-08,63.551
2023-12-09,63.551
2023-12-10,63.551
2023-12-11,60.4799
2023-12-12,56.0262
2023-12-13,57.5594
2023-12-14,60.7403
2023-12-15,58.793
2023-12-16,58.793
2023-12-17,58.793
2023-12-18,55.6076
2023-12-19,56.5998
2023-12-20,55.2804
2023-12-21,53.5453
2023-12-22,53.2638
2023-12-23,53.2638
2023-12-24,53.2638
2023-12-25,53.2638
2023-12-26,53.3363
2023-12-27,53.2082
2023-12-28,53.8202
2023-12-29,52.2302
2023-12-30,52.2302
2023-12-31,52.2302
2024-01-01,52.2302
2024-01-02,50.5563
2024-01-03,49.6697
2024-01-04,50.9412
2024-01-05,51.6156
2024-01-06,51.6156
2024-01-07,51.6156
2024-01-08,51.787
2024-01-09,49.6927
2024-01-10,49.2005
2024-01-11,45.9077
2024-01-12,45.8253
2024-01-13,45.8253
2024-01-14,45.8253
2024-01-15,45.8253
2024-01-16,45.4037
2024-01-17,44.4312
2024-01-18,45.0139
2024-01-19,46.5427
2024-01-20,46.5427
2024-01-21,46.5427
2024-01-22,48.3361
2024-01-23,48.0029
2024-01-24,46.4875
2024-01-25,49.5752
2024-01-26,48.7984
2024-01-27,48.7984
2024-01-28,48.7984
2024-01-29,48.5525
2024-01-30,48.2007
2024-01-31,52.8
2024-02-01,53.2249
2024-02-02,51.8828
2024-02-03,51.8828
2024-02-04,51.8828
2024-02-05,49.7542
2024-02-06,49.6002
2024-02-07,44.2188
2024-02-08,45.0838
2024-02-09,44.592
2024-02-10,44.592
2024-02-11,44.592
2024-02-12,47.347
2024-02-13,45.4669
2024-02-14,46.4856
2024-02-15,43.812
2024-02-16,41.3903
2024-02-17,41.3903
2024-02-18,41.3903
2024-02-19,41.3903
2024-02-20,41.1907
2024-02-21,40.5834
2024-02-22,40.2153
2024-02-23,38.2231
2024-02-24,38.2231
2024-02-25,38.2231
2024-02-26,37.7586
2024-02-27,38.7845
2024-02-28,38.0148
2024-02-29,37.9328
2024-03-01,37.5558
2024-03-02,37.5558
2024-03-03,37.5558
2024-03-04,34.9599
2024-03-05,34.6171
2024-03-06,36.6862
2024-03-07,38.7601
2024-03-08,39.6463
2024-03-09,39.6463
2024-03-10,39.6463
2024-03-11,44.0888
2024-03-12,43.9434
2024-03-13,44.5116
2024-03-14,42.6644
2024-03-15,42.4183
2024-03-16,42.4183
2024-03-17,42.4183
2024-03-18,42.3677
2024-03-19,42.3156
2024-03-20,50.6198
2024-03-21,46.9638
2024-03-22,44.2337
2024-03-23,44.2337
2024-03-24,44.2337
2024-03-25,45.3861
2024-03-26,45.0013
2024-03-27,46.9216
2024-03-28,47.3252
2024-03-29,47.3252
2024-03-30,47.3252
2024-03-31,47.3252
2024-04-01,47.2191
2024-04-02,47.2802
2024-04-03,56.4632
2024-04-04,50.5156
2024-04-05,48.6709
2024-04-06,48.6709
2024-04-07,48.6709
2024-04-08,44.819
