,PINC US Equity
2020-10-28,46.8523
2020-10-29,48.0113
2020-10-30,48.9507
2020-10-31,48.9507
2020-11-01,48.9507
2020-11-02,51.8265
2020-11-03,53.3372
2020-11-04,54.945
2020-11-05,52.8735
2020-11-06,53.0936
2020-11-07,53.0936
2020-11-08,53.0936
2020-11-09,55.9405
2020-11-10,54.4702
2020-11-11,52.5446
2020-11-12,53.2071
2020-11-13,55.2274
2020-11-14,55.2274
2020-11-15,55.2274
2020-11-16,53.3835
2020-11-17,52.4465
2020-11-18,51.2371
2020-11-19,51.0498
2020-11-20,51.9584
2020-11-21,51.9584
2020-11-22,51.9584
2020-11-23,53.2161
2020-11-24,54.8465
2020-11-25,54.322
2020-11-26,54.322
2020-11-27,55.5818
2020-11-28,55.5818
2020-11-29,55.5818
2020-11-30,55.9054
2020-12-01,55.1125
2020-12-02,54.2782
2020-12-03,53.1063
2020-12-04,55.2041
2020-12-05,55.2041
2020-12-06,55.2041
2020-12-07,55.7087
2020-12-08,58.5181
2020-12-09,56.7561
2020-12-10,59.5347
2020-12-11,55.9679
2020-12-12,55.9679
2020-12-13,55.9679
2020-12-14,52.9341
2020-12-15,54.2468
2020-12-16,53.5793
2020-12-17,53.1873
2020-12-18,52.1117
2020-12-19,52.1117
2020-12-20,52.1117
2020-12-21,51.4657
2020-12-22,49.0876
2020-12-23,53.3506
2020-12-24,53.8122
2020-12-25,53.8122
2020-12-26,53.8122
2020-12-27,53.8122
2020-12-28,52.3128
2020-12-29,51.7095
2020-12-30,52.1128
2020-12-31,52.0378
2021-01-01,52.0378
2021-01-02,52.0378
2021-01-03,52.0378
2021-01-04,53.6076
2021-01-05,56.6858
2021-01-06,58.5336
2021-01-07,59.3722
2021-01-08,58.947
2021-01-09,58.947
2021-01-10,58.947
2021-01-11,56.2383
2021-01-12,56.4295
2021-01-13,56.7229
2021-01-14,57.154
2021-01-15,56.7938
2021-01-16,56.7938
2021-01-17,56.7938
2021-01-18,56.7938
2021-01-19,50.063
2021-01-20,51.5044
2021-01-21,48.3975
2021-01-22,49.172
2021-01-23,49.172
2021-01-24,49.172
2021-01-25,47.3852
2021-01-26,46.9354
2021-01-27,46.6536
2021-01-28,46.5812
2021-01-29,45.2738
2021-01-30,45.2738
2021-01-31,45.2738
2021-02-01,46.9841
2021-02-02,51.7071
2021-02-03,51.7805
2021-02-04,51.8941
2021-02-05,50.4602
2021-02-06,50.4602
2021-02-07,50.4602
2021-02-08,50.7418
2021-02-09,49.698
2021-02-10,49.5294
2021-02-11,49.7937
2021-02-12,50.6844
2021-02-13,50.6844
2021-02-14,50.6844
2021-02-15,50.6844
2021-02-16,48.6317
2021-02-17,46.8811
2021-02-18,43.8912
2021-02-19,45.0039
2021-02-20,45.0039
2021-02-21,45.0039
2021-02-22,47.8418
2021-02-23,47.1405
2021-02-24,46.7651
2021-02-25,46.8623
2021-02-26,46.0311
2021-02-27,46.0311
2021-02-28,46.0311
2021-03-01,43.7895
2021-03-02,43.7064
2021-03-03,43.0307
2021-03-04,41.4161
2021-03-05,47.1494
2021-03-06,47.1494
2021-03-07,47.1494
2021-03-08,50.3758
2021-03-09,46.2837
2021-03-10,48.3221
2021-03-11,48.0351
2021-03-12,49.3248
2021-03-13,49.3248
2021-03-14,49.3248
2021-03-15,48.8063
2021-03-16,48.238
2021-03-17,48.4292
2021-03-18,47.5661
2021-03-19,45.3653
2021-03-20,45.3653
2021-03-21,45.3653
2021-03-22,46.3413
2021-03-23,45.5875
2021-03-24,46.54
2021-03-25,48.9535
2021-03-26,50.479
2021-03-27,50.479
2021-03-28,50.479
2021-03-29,50.0299
2021-03-30,48.8804
2021-03-31,48.2817
2021-04-01,52.8157
2021-04-02,52.8157
2021-04-03,52.8157
2021-04-04,52.8157
2021-04-05,50.791
2021-04-06,49.2291
2021-04-07,49.2796
2021-04-08,48.7784
2021-04-09,49.7822
2021-04-10,49.7822
2021-04-11,49.7822
2021-04-12,52.3254
2021-04-13,50.5766
2021-04-14,53.6823
2021-04-15,54.5593
2021-04-16,54.7459
2021-04-17,54.7459
2021-04-18,54.7459
2021-04-19,55.8249
2021-04-20,55.8249
2021-04-21,57.0171
2021-04-22,56.0777
2021-04-23,56.6685
2021-04-24,56.6685
2021-04-25,56.6685
2021-04-26,56.2122
2021-04-27,52.4665
2021-04-28,52.6298
2021-04-29,54.3596
2021-04-30,54.5741
2021-05-01,54.5741
2021-05-02,54.5741
2021-05-03,56.6803
2021-05-04,52.349
2021-05-05,54.9308
2021-05-06,52.1261
2021-05-07,52.8524
2021-05-08,52.8524
2021-05-09,52.8524
2021-05-10,51.5802
2021-05-11,46.1015
2021-05-12,45.624
2021-05-13,46.9317
2021-05-14,48.3833
2021-05-15,48.3833
2021-05-16,48.3833
2021-05-17,46.6568
2021-05-18,51.0664
2021-05-19,51.0138
2021-05-20,50.2646
2021-05-21,50.6396
2021-05-22,50.6396
2021-05-23,50.6396
2021-05-24,50.2476
2021-05-25,49.4002
2021-05-26,50.9409
2021-05-27,49.7794
2021-05-28,42.6481
2021-05-29,42.6481
2021-05-30,42.6481
2021-05-31,42.6481
2021-06-01,42.2485
2021-06-02,43.3469
2021-06-03,46.0028
2021-06-04,44.702
2021-06-05,44.702
2021-06-06,44.702
2021-06-07,43.5692
2021-06-08,45.7613
2021-06-09,47.3065
2021-06-10,48.6517
2021-06-11,48.7081
2021-06-12,48.7081
2021-06-13,48.7081
2021-06-14,49.1705
2021-06-15,50.2718
2021-06-16,52.0263
2021-06-17,52.139
2021-06-18,50.3643
2021-06-19,50.3643
2021-06-20,50.3643
2021-06-21,51.1939
2021-06-22,52.8815
2021-06-23,50.2769
2021-06-24,50.8729
2021-06-25,55.5071
2021-06-26,55.5071
2021-06-27,55.5071
2021-06-28,53.6377
2021-06-29,53.6377
2021-06-30,53.064
2021-07-01,53.5212
2021-07-02,56.4296
2021-07-03,56.4296
2021-07-04,56.4296
2021-07-05,56.4296
2021-07-06,56.6414
2021-07-07,55.456
2021-07-08,54.5529
2021-07-09,56.6859
2021-07-10,56.6859
2021-07-11,56.6859
2021-07-12,57.3936
2021-07-13,53.1762
2021-07-14,54.9178
2021-07-15,56.4841
2021-07-16,54.9849
2021-07-17,54.9849
2021-07-18,54.9849
2021-07-19,53.9744
2021-07-20,55.7683
2021-07-21,56.1002
2021-07-22,56.3823
2021-07-23,53.9436
2021-07-24,53.9436
2021-07-25,53.9436
2021-07-26,53.521
2021-07-27,55.2148
2021-07-28,55.6329
2021-07-29,56.1772
2021-07-30,55.3961
2021-07-31,55.3961
2021-08-01,55.3961
2021-08-02,55.6513
2021-08-03,57.5959
2021-08-04,53.1619
2021-08-05,49.3683
2021-08-06,54.6624
2021-08-07,54.6624
2021-08-08,54.6624
2021-08-09,53.6617
2021-08-10,55.6764
2021-08-11,55.0573
2021-08-12,57.0342
2021-08-13,55.9729
2021-08-14,55.9729
2021-08-15,55.9729
2021-08-16,55.3339
2021-08-17,59.141
2021-08-18,66.1941
2021-08-19,62.1015
2021-08-20,61.7828
2021-08-21,61.7828
2021-08-22,61.7828
2021-08-23,62.1843
2021-08-24,62.631
2021-08-25,57.9922
2021-08-26,56.1981
2021-08-27,55.9
2021-08-28,55.9
2021-08-29,55.9
2021-08-30,54.9351
2021-08-31,58.2171
2021-09-01,55.3573
2021-09-02,56.9524
2021-09-03,56.2397
2021-09-04,56.2397
2021-09-05,56.2397
2021-09-06,56.2397
2021-09-07,58.1797
2021-09-08,62.0638
2021-09-09,63.8717
2021-09-10,64.9432
2021-09-11,64.9432
2021-09-12,64.9432
2021-09-13,61.6484
2021-09-14,65.3526
2021-09-15,63.7882
2021-09-16,63.6714
2021-09-17,61.2357
2021-09-18,61.2357
2021-09-19,61.2357
2021-09-20,60.1587
2021-09-21,58.8623
2021-09-22,60.2865
2021-09-23,60.054
2021-09-24,59.756
2021-09-25,59.756
2021-09-26,59.756
2021-09-27,59.6335
2021-09-28,59.9729
2021-09-29,60.908
2021-09-30,58.591
2021-10-01,55.6698
2021-10-02,55.6698
2021-10-03,55.6698
2021-10-04,56.0008
2021-10-05,56.4334
2021-10-06,55.0644
2021-10-07,57.2119
2021-10-08,60.2075
2021-10-09,60.2075
2021-10-10,60.2075
2021-10-11,60.8008
2021-10-12,61.3542
2021-10-13,61.2167
2021-10-14,60.4456
2021-10-15,61.0455
2021-10-16,61.0455
2021-10-17,61.0455
2021-10-18,59.6772
2021-10-19,61.6877
2021-10-20,62.4533
2021-10-21,60.5392
2021-10-22,61.248
2021-10-23,61.248
2021-10-24,61.248
2021-10-25,55.9143
2021-10-26,55.7187
2021-10-27,50.6486
2021-10-28,52.1675
2021-10-29,54.2485
2021-10-30,54.2485
2021-10-31,54.2485
2021-11-01,56.5929
2021-11-02,57.7136
2021-11-03,64.998
2021-11-04,62.3253
2021-11-05,62.149
2021-11-06,62.149
2021-11-07,62.149
2021-11-08,62.0885
2021-11-09,59.9148
2021-11-10,59.7346
2021-11-11,60.6731
2021-11-12,60.8781
2021-11-13,60.8781
2021-11-14,60.8781
2021-11-15,56.2649
2021-11-16,56.2649
2021-11-17,60.7465
2021-11-18,57.0183
2021-11-19,52.9439
2021-11-20,52.9439
2021-11-21,52.9439
2021-11-22,54.6212
2021-11-23,51.849
2021-11-24,50.6568
2021-11-25,50.6568
2021-11-26,49.1286
2021-11-27,49.1286
2021-11-28,49.1286
2021-11-29,46.9316
2021-11-30,42.1989
2021-12-01,41.8792
2021-12-02,42.2314
2021-12-03,44.7539
2021-12-04,44.7539
2021-12-05,44.7539
2021-12-06,46.0442
2021-12-07,45.5551
2021-12-08,47.3396
2021-12-09,47.2098
2021-12-10,50.792
2021-12-11,50.792
2021-12-12,50.792
2021-12-13,48.1578
2021-12-14,47.0637
2021-12-15,48.3249
2021-12-16,49.523
2021-12-17,54.2498
2021-12-18,54.2498
2021-12-19,54.2498
2021-12-20,53.0118
2021-12-21,54.3295
2021-12-22,55.881
2021-12-23,57.0139
2021-12-24,57.0139
2021-12-25,57.0139
2021-12-26,57.0139
2021-12-27,58.6612
2021-12-28,60.0001
2021-12-29,60.6251
2021-12-30,59.8194
2021-12-31,59.4922
2022-01-01,59.4922
2022-01-02,59.4922
2022-01-03,59.6444
2022-01-04,58.0096
2022-01-05,56.0371
2022-01-06,54.8054
2022-01-07,54.1629
2022-01-08,54.1629
2022-01-09,54.1629
2022-01-10,52.1089
2022-01-11,55.0055
2022-01-12,54.6316
2022-01-13,51.3317
2022-01-14,50.5422
2022-01-15,50.5422
2022-01-16,50.5422
2022-01-17,50.5422
2022-01-18,44.7561
2022-01-19,43.2967
2022-01-20,46.3303
2022-01-21,44.7716
2022-01-22,44.7716
2022-01-23,44.7716
2022-01-24,45.74
2022-01-25,43.1567
2022-01-26,41.8957
2022-01-27,43.2577
2022-01-28,44.455
2022-01-29,44.455
2022-01-30,44.455
2022-01-31,46.2159
2022-02-01,44.4737
2022-02-02,43.4108
2022-02-03,43.3711
2022-02-04,42.5258
2022-02-05,42.5258
2022-02-06,42.5258
2022-02-07,41.3354
2022-02-08,44.6985
2022-02-09,45.8206
2022-02-10,44.1362
2022-02-11,44.1362
2022-02-12,44.1362
2022-02-13,44.1362
2022-02-14,41.1421
2022-02-15,41.0254
2022-02-16,40.5102
2022-02-17,38.8412
2022-02-18,38.1976
2022-02-19,38.1976
2022-02-20,38.1976
2022-02-21,38.1976
2022-02-22,37.6659
2022-02-23,36.6848
2022-02-24,36.2713
2022-02-25,41.0803
2022-02-26,41.0803
2022-02-27,41.0803
2022-02-28,40.7892
2022-03-01,41.8248
2022-03-02,43.4498
2022-03-03,45.1521
2022-03-04,49.8874
2022-03-05,49.8874
2022-03-06,49.8874
2022-03-07,43.8758
2022-03-08,40.8576
2022-03-09,42.1945
2022-03-10,42.7608
2022-03-11,40.9499
2022-03-12,40.9499
2022-03-13,40.9499
2022-03-14,40.7268
2022-03-15,43.2323
2022-03-16,43.1921
2022-03-17,48.4916
2022-03-18,46.7217
2022-03-19,46.7217
2022-03-20,46.7217
2022-03-21,44.7891
2022-03-22,44.9853
2022-03-23,41.2687
2022-03-24,44.1428
2022-03-25,44.8058
2022-03-26,44.8058
2022-03-27,44.8058
2022-03-28,43.6571
2022-03-29,45.8128
2022-03-30,50.8688
2022-03-31,45.6694
2022-04-01,48.0573
2022-04-02,48.0573
2022-04-03,48.0573
2022-04-04,44.989
2022-04-05,45.7455
2022-04-06,47.7411
2022-04-07,48.2813
2022-04-08,49.74
2022-04-09,49.74
2022-04-10,49.74
2022-04-11,48.1144
2022-04-12,48.8997
2022-04-13,48.7091
2022-04-14,49.4029
2022-04-15,49.4029
2022-04-16,49.4029
2022-04-17,49.4029
2022-04-18,49.8979
2022-04-19,52.5014
2022-04-20,55.3103
2022-04-21,55.3821
2022-04-22,51.6867
2022-04-23,51.6867
2022-04-24,51.6867
2022-04-25,53.8003
2022-04-26,48.5222
2022-04-27,49.8594
2022-04-28,50.814
2022-04-29,48.2901
2022-04-30,48.2901
2022-05-01,48.2901
2022-05-02,47.4422
2022-05-03,47.6008
2022-05-04,53.1256
2022-05-05,50.8836
2022-05-06,50.5579
2022-05-07,50.5579
2022-05-08,50.5579
2022-05-09,48.4207
2022-05-10,49.8463
2022-05-11,48.5645
2022-05-12,48.9792
2022-05-13,50.1878
2022-05-14,50.1878
2022-05-15,50.1878
2022-05-16,51.8828
2022-05-17,52.7506
2022-05-18,51.0828
2022-05-19,49.5023
2022-05-20,51.7977
2022-05-21,51.7977
2022-05-22,51.7977
2022-05-23,52.5656
2022-05-24,52.3601
2022-05-25,54.318
2022-05-26,54.9325
2022-05-27,55.7299
2022-05-28,55.7299
2022-05-29,55.7299
2022-05-30,55.7299
2022-05-31,52.9407
2022-06-01,50.3347
2022-06-02,52.3749
2022-06-03,51.5483
2022-06-04,51.5483
2022-06-05,51.5483
2022-06-06,52.5174
2022-06-07,52.2578
2022-06-08,51.3394
2022-06-09,48.9248
2022-06-10,48.593
2022-06-11,48.593
2022-06-12,48.593
2022-06-13,44.8195
2022-06-14,43.7219
2022-06-15,44.7713
2022-06-16,41.155
2022-06-17,42.3303
2022-06-18,42.3303
2022-06-19,42.3303
2022-06-20,42.3303
2022-06-21,44.1758
2022-06-22,47.5609
2022-06-23,48.5945
2022-06-24,52.8618
2022-06-25,52.8618
2022-06-26,52.8618
2022-06-27,52.8618
2022-06-28,49.3469
2022-06-29,49.464
2022-06-30,47.0972
2022-07-01,49.2886
2022-07-02,49.2886
2022-07-03,49.2886
2022-07-04,49.2886
2022-07-05,47.6549
2022-07-06,52.1654
2022-07-07,53.7991
2022-07-08,52.9418
2022-07-09,52.9418
2022-07-10,52.9418
2022-07-11,52.5872
2022-07-12,52.466
2022-07-13,50.8888
2022-07-14,51.3543
2022-07-15,52.7817
2022-07-16,52.7817
2022-07-17,52.7817
2022-07-18,50.6221
2022-07-19,52.8482
2022-07-20,52.4266
2022-07-21,52.4658
2022-07-22,53.4971
2022-07-23,53.4971
2022-07-24,53.4971
2022-07-25,53.7764
2022-07-26,55.6275
2022-07-27,55.3348
2022-07-28,56.8986
2022-07-29,57.3236
2022-07-30,57.3236
2022-07-31,57.3236
2022-08-01,56.1774
2022-08-02,54.7866
2022-08-03,55.3373
2022-08-04,52.1525
2022-08-05,55.3588
2022-08-06,55.3588
2022-08-07,55.3588
2022-08-08,53.6936
2022-08-09,53.8625
2022-08-10,56.3339
2022-08-11,54.327
2022-08-12,55.5555
2022-08-13,55.5555
2022-08-14,55.5555
2022-08-15,55.8422
2022-08-16,52.5367
2022-08-17,51.7682
2022-08-18,52.1753
2022-08-19,50.8436
2022-08-20,50.8436
2022-08-21,50.8436
2022-08-22,49.3008
2022-08-23,47.3946
2022-08-24,48.549
2022-08-25,49.788
2022-08-26,46.9792
2022-08-27,46.9792
2022-08-28,46.9792
2022-08-29,45.8204
2022-08-30,41.9504
2022-08-31,41.9504
2022-09-01,41.4294
2022-09-02,42.1158
2022-09-03,42.1158
2022-09-04,42.1158
2022-09-05,42.1158
2022-09-06,42.3488
2022-09-07,44.4312
2022-09-08,42.788
2022-09-09,45.9723
2022-09-10,45.9723
2022-09-11,45.9723
2022-09-12,46.9372
2022-09-13,42.8475
2022-09-14,41.4029
2022-09-15,40.7709
2022-09-16,42.1414
2022-09-17,42.1414
2022-09-18,42.1414
2022-09-19,42.8819
2022-09-20,41.8171
2022-09-21,41.0164
2022-09-22,39.4534
2022-09-23,36.961
2022-09-24,36.961
2022-09-25,36.961
2022-09-26,36.0548
2022-09-27,35.5144
2022-09-28,38.3809
2022-09-29,40.095
2022-09-30,41.0045
2022-10-01,41.0045
2022-10-02,41.0045
2022-10-03,43.8836
2022-10-04,46.8411
2022-10-05,46.1423
2022-10-06,43.799
2022-10-07,39.7435
2022-10-08,39.7435
2022-10-09,39.7435
2022-10-10,40.0279
2022-10-11,39.2988
2022-10-12,37.3012
2022-10-13,37.5445
2022-10-14,43.1882
2022-10-15,43.1882
2022-10-16,43.1882
2022-10-17,45.5531
2022-10-18,46.8468
2022-10-19,43.211
2022-10-20,42.9398
2022-10-21,43.0981
2022-10-22,43.0981
2022-10-23,43.0981
2022-10-24,45.3966
2022-10-25,45.3535
2022-10-26,49.8793
2022-10-27,48.7888
2022-10-28,51.486
2022-10-29,51.486
2022-10-30,51.486
2022-10-31,50.3242
2022-11-01,38.9991
2022-11-02,39.7656
2022-11-03,38.7869
2022-11-04,38.5786
2022-11-05,38.5786
2022-11-06,38.5786
2022-11-07,38.1545
2022-11-08,37.247
2022-11-09,36.7645
2022-11-10,39.7901
2022-11-11,39.7245
2022-11-12,39.7245
2022-11-13,39.7245
2022-11-14,41.3729
2022-11-15,42.3611
2022-11-16,42.4614
2022-11-17,42.4614
2022-11-18,44.5281
2022-11-19,44.5281
2022-11-20,44.5281
2022-11-21,44.2813
2022-11-22,46.8223
2022-11-23,47.7588
2022-11-24,47.7588
2022-11-25,48.4995
2022-11-26,48.4995
2022-11-27,48.4995
2022-11-28,46.806
2022-11-29,48.4175
2022-11-30,50.1848
2022-12-01,50.7665
2022-12-02,52.718
2022-12-03,52.718
2022-12-04,52.718
2022-12-05,50.496
2022-12-06,48.7566
2022-12-07,50.567
2022-12-08,50.3185
2022-12-09,50.0134
2022-12-10,50.0134
2022-12-11,50.0134
2022-12-12,50.6327
2022-12-13,52.0664
2022-12-14,52.2712
2022-12-15,50.6479
2022-12-16,49.1771
2022-12-17,49.1771
2022-12-18,49.1771
2022-12-19,49.6255
2022-12-20,51.1849
2022-12-21,55.4635
2022-12-22,56.5425
2022-12-23,58.8727
2022-12-24,58.8727
2022-12-25,58.8727
2022-12-26,58.8727
2022-12-27,55.2759
2022-12-28,54.7652
2022-12-29,56.9591
2022-12-30,57.0936
2022-12-31,57.0936
2023-01-01,57.0936
2023-01-02,57.0936
2023-01-03,58.3942
2023-01-04,58.3312
2023-01-05,56.0755
2023-01-06,56.6059
2023-01-07,56.6059
2023-01-08,56.6059
2023-01-09,55.165
2023-01-10,55.8225
2023-01-11,52.1696
2023-01-12,46.8328
2023-01-13,48.5054
2023-01-14,48.5054
2023-01-15,48.5054
2023-01-16,48.5054
2023-01-17,49.5643
2023-01-18,48.0812
2023-01-19,49.5879
2023-01-20,49.7495
2023-01-21,49.7495
2023-01-22,49.7495
2023-01-23,47.3917
2023-01-24,44.7584
2023-01-25,44.1012
2023-01-26,45.4044
2023-01-27,45.4044
2023-01-28,45.4044
2023-01-29,45.4044
2023-01-30,46.1374
2023-01-31,48.061
2023-02-01,47.9503
2023-02-02,50.4311
2023-02-03,47.9541
2023-02-04,47.9541
2023-02-05,47.9541
2023-02-06,43.8523
2023-02-07,46.8704
2023-02-08,44.1332
2023-02-09,44.0414
2023-02-10,43.9469
2023-02-11,43.9469
2023-02-12,43.9469
2023-02-13,43.7043
2023-02-14,43.7043
2023-02-15,44.8765
2023-02-16,45.7208
2023-02-17,50.2672
2023-02-18,50.2672
2023-02-19,50.2672
2023-02-20,50.2672
2023-02-21,49.0212
2023-02-22,49.4922
2023-02-23,47.0207
2023-02-24,47.2067
2023-02-25,47.2067
2023-02-26,47.2067
2023-02-27,47.461
2023-02-28,44.6082
2023-03-01,43.2375
2023-03-02,42.256
2023-03-03,43.9196
2023-03-04,43.9196
2023-03-05,43.9196
2023-03-06,41.1596
2023-03-07,39.2236
2023-03-08,38.5825
2023-03-09,39.5319
2023-03-10,40.2666
2023-03-11,40.2666
2023-03-12,40.2666
2023-03-13,39.2791
2023-03-14,44.7457
2023-03-15,43.3482
2023-03-16,46.5464
2023-03-17,45.5879
2023-03-18,45.5879
