,BBY US Equity
2020-07-04,57.8956
2020-07-05,57.8956
2020-07-06,58.0915
2020-07-07,55.8238
2020-07-08,57.1284
2020-07-09,54.7812
2020-07-10,54.729
2020-07-11,54.729
2020-07-12,54.729
2020-07-13,55.3448
2020-07-14,56.4734
2020-07-15,57.7826
2020-07-16,57.7005
2020-07-17,57.2316
2020-07-18,57.2316
2020-07-19,57.2316
2020-07-20,57.6153
2020-07-21,59.3232
2020-07-22,64.7922
2020-07-23,63.2029
2020-07-24,63.855
2020-07-25,63.855
2020-07-26,63.855
2020-07-27,64.5196
2020-07-28,63.5704
2020-07-29,64.2487
2020-07-30,65.6519
2020-07-31,65.0497
2020-08-01,65.0497
2020-08-02,65.0497
2020-08-03,66.0028
2020-08-04,65.463
2020-08-05,66.5069
2020-08-06,67.1237
2020-08-07,67.2352
2020-08-08,67.2352
2020-08-09,67.2352
2020-08-10,68.2161
2020-08-11,68.0565
2020-08-12,68.7081
2020-08-13,70.8005
2020-08-14,71.8604
2020-08-15,71.8604
2020-08-16,71.8604
2020-08-17,72.6985
2020-08-18,72.2363
2020-08-19,73.1773
2020-08-20,72.7169
2020-08-21,74.2022
2020-08-22,74.2022
2020-08-23,74.2022
2020-08-24,76.1686
2020-08-25,68.5787
2020-08-26,68.089
2020-08-27,66.4673
2020-08-28,66.4749
2020-08-29,66.4749
2020-08-30,66.4749
2020-08-31,65.9813
2020-09-01,67.9725
2020-09-02,68.3572
2020-09-03,60.6477
2020-09-04,57.6272
2020-09-05,57.6272
2020-09-06,57.6272
2020-09-07,57.6272
2020-09-08,56.3516
2020-09-09,59.5206
2020-09-10,57.7448
2020-09-11,57.4192
2020-09-12,57.4192
2020-09-13,57.4192
2020-09-14,58.4476
2020-09-15,58.6831
2020-09-16,57.5416
2020-09-17,55.6949
2020-09-18,55.6312
2020-09-19,55.6312
2020-09-20,55.6312
2020-09-21,56.0368
2020-09-22,57.7381
2020-09-23,56.1932
2020-09-24,53.9406
2020-09-25,55.2357
2020-09-26,55.2357
2020-09-27,55.2357
2020-09-28,57.7646
2020-09-29,59.3422
2020-09-30,60.4692
2020-10-01,62.929
2020-10-02,60.6023
2020-10-03,60.6023
2020-10-04,60.6023
2020-10-05,63.6418
2020-10-06,58.9738
2020-10-07,60.6561
2020-10-08,61.0048
2020-10-09,62.3455
2020-10-10,62.3455
2020-10-11,62.3455
2020-10-12,63.691
2020-10-13,63.5291
2020-10-14,63.712
2020-10-15,65.3686
2020-10-16,63.6529
2020-10-17,63.6529
2020-10-18,63.6529
2020-10-19,64.8212
2020-10-20,64.8685
2020-10-21,61.7171
2020-10-22,60.0304
2020-10-23,60.7078
2020-10-24,60.7078
2020-10-25,60.7078
2020-10-26,55.6954
2020-10-27,54.748
2020-10-28,51.8584
2020-10-29,53.0721
2020-10-30,52.2223
2020-10-31,52.2223
2020-11-01,52.2223
2020-11-02,56.3523
2020-11-03,59.073
2020-11-04,59.9396
2020-11-05,62.4692
2020-11-06,62.4692
2020-11-07,62.4692
2020-11-08,62.4692
2020-11-09,49.7894
2020-11-10,51.175
2020-11-11,52.7715
2020-11-12,52.2586
2020-11-13,52.5143
2020-11-14,52.5143
2020-11-15,52.5143
2020-11-16,56.0465
2020-11-17,56.3323
2020-11-18,55.0805
2020-11-19,55.9394
2020-11-20,56.1928
2020-11-21,56.1928
2020-11-22,56.1928
2020-11-23,58.5024
2020-11-24,50.4392
2020-11-25,50.7367
2020-11-26,50.7367
2020-11-27,49.6491
2020-11-28,49.6491
2020-11-29,49.6491
2020-11-30,46.537
2020-12-01,46.5913
2020-12-02,45.4851
2020-12-03,44.7497
2020-12-04,43.9825
2020-12-05,43.9825
2020-12-06,43.9825
2020-12-07,41.8112
2020-12-08,42.082
2020-12-09,43.9199
2020-12-10,42.5545
2020-12-11,40.7154
2020-12-12,40.7154
2020-12-13,40.7154
2020-12-14,42.0344
2020-12-15,43.8316
2020-12-16,44.3638
2020-12-17,43.3963
2020-12-18,43.0696
2020-12-19,43.0696
2020-12-20,43.0696
2020-12-21,44.564
2020-12-22,45.4744
2020-12-23,43.8673
2020-12-24,44.107
2020-12-25,44.107
2020-12-26,44.107
2020-12-27,44.107
2020-12-28,44.1422
2020-12-29,42.4614
2020-12-30,43.2233
2020-12-31,41.7565
2021-01-01,41.7565
2021-01-02,41.7565
2021-01-03,41.7565
2021-01-04,42.6429
2021-01-05,43.2934
2021-01-06,49.0486
2021-01-07,50.937
2021-01-08,50.7855
2021-01-09,50.7855
2021-01-10,50.7855
2021-01-11,54.0276
2021-01-12,57.5678
2021-01-13,55.8801
2021-01-14,56.4999
2021-01-15,56.572
2021-01-16,56.572
2021-01-17,56.572
2021-01-18,56.572
2021-01-19,53.8253
2021-01-20,54.4122
2021-01-21,56.5386
2021-01-22,56.9323
2021-01-23,56.9323
2021-01-24,56.9323
2021-01-25,55.4933
2021-01-26,56.4127
2021-01-27,55.0285
2021-01-28,53.5138
2021-01-29,49.6019
2021-01-30,49.6019
2021-01-31,49.6019
2021-02-01,48.4164
2021-02-02,49.6179
2021-02-03,51.2767
2021-02-04,54.7959
2021-02-05,55.4484
2021-02-06,55.4484
2021-02-07,55.4484
2021-02-08,58.4768
2021-02-09,58.9564
2021-02-10,59.2606
2021-02-11,59.9451
2021-02-12,60.7497
2021-02-13,60.7497
2021-02-14,60.7497
2021-02-15,60.7497
2021-02-16,60.9613
2021-02-17,57.7279
2021-02-18,55.7234
2021-02-19,56.9374
2021-02-20,56.9374
2021-02-21,56.9374
2021-02-22,55.3301
2021-02-23,53.8082
2021-02-24,51.3833
2021-02-25,41.4245
2021-02-26,39.4759
2021-02-27,39.4759
2021-02-28,39.4759
2021-03-01,40.9623
2021-03-02,41.8769
2021-03-03,40.2077
2021-03-04,38.6297
2021-03-05,43.5868
2021-03-06,43.5868
2021-03-07,43.5868
2021-03-08,47.1504
2021-03-09,46.5372
2021-03-10,48.6818
2021-03-11,49.0719
2021-03-12,51.2213
2021-03-13,51.2213
2021-03-14,51.2213
2021-03-15,53.68
2021-03-16,53.2347
2021-03-17,52.7502
2021-03-18,53.7346
2021-03-19,57.6227
2021-03-20,57.6227
2021-03-21,57.6227
2021-03-22,59.6432
2021-03-23,57.4441
2021-03-24,53.2059
2021-03-25,54.6401
2021-03-26,56.9027
2021-03-27,56.9027
2021-03-28,56.9027
2021-03-29,52.9464
2021-03-30,53.6343
2021-03-31,52.8438
2021-04-01,53.5827
2021-04-02,53.5827
2021-04-03,53.5827
2021-04-04,53.5827
2021-04-05,55.2839
2021-04-06,57.2813
2021-04-07,57.1373
2021-04-08,56.1922
2021-04-09,58.2962
2021-04-10,58.2962
2021-04-11,58.2962
2021-04-12,57.3792
2021-04-13,56.6378
2021-04-14,55.9806
2021-04-15,55.0954
2021-04-16,55.5716
2021-04-17,55.5716
2021-04-18,55.5716
2021-04-19,54.4914
2021-04-20,54.0797
2021-04-21,54.5533
2021-04-22,53.5318
2021-04-23,53.1994
2021-04-24,53.1994
2021-04-25,53.1994
2021-04-26,52.3916
2021-04-27,53.734
2021-04-28,52.4009
2021-04-29,53.5318
2021-04-30,51.22
2021-05-01,51.22
2021-05-02,51.22
2021-05-03,52.4811
2021-05-04,52.7549
2021-05-05,51.1713
2021-05-06,54.9629
2021-05-07,57.127
2021-05-08,57.127
2021-05-09,57.127
2021-05-10,60.102
2021-05-11,55.3566
2021-05-12,49.8963
2021-05-13,52.4038
2021-05-14,53.5761
2021-05-15,53.5761
2021-05-16,53.5761
2021-05-17,53.3025
2021-05-18,50.2769
2021-05-19,47.4554
2021-05-20,48.2277
2021-05-21,48.6137
2021-05-22,48.6137
2021-05-23,48.6137
2021-05-24,48.4043
2021-05-25,48.1431
2021-05-26,50.6424
2021-05-27,51.7597
2021-05-28,49.8789
2021-05-29,49.8789
2021-05-30,49.8789
2021-05-31,49.8789
2021-06-01,48.5907
2021-06-02,51.8994
2021-06-03,49.2478
2021-06-04,49.6579
2021-06-05,49.6579
2021-06-06,49.6579
2021-06-07,50.7211
2021-06-08,51.7841
2021-06-09,48.6531
2021-06-10,46.4494
2021-06-11,48.3366
2021-06-12,48.3366
2021-06-13,48.3366
2021-06-14,47.9522
2021-06-15,47.2397
2021-06-16,44.8436
2021-06-17,44.4926
2021-06-18,42.8695
2021-06-19,42.8695
2021-06-20,42.8695
2021-06-21,44.055
2021-06-22,46.6298
2021-06-23,46.8549
2021-06-24,46.9981
2021-06-25,48.8303
2021-06-26,48.8303
2021-06-27,48.8303
2021-06-28,50.7091
2021-06-29,50.8559
2021-06-30,50.8667
2021-07-01,52.3736
2021-07-02,51.5268
2021-07-03,51.5268
2021-07-04,51.5268
2021-07-05,51.5268
2021-07-06,46.0688
2021-07-07,45.2903
2021-07-08,43.7696
2021-07-09,46.9015
2021-07-10,46.9015
2021-07-11,46.9015
2021-07-12,47.3398
2021-07-13,45.9515
2021-07-14,45.9989
2021-07-15,48.4472
2021-07-16,46.9613
2021-07-17,46.9613
2021-07-18,46.9613
2021-07-19,44.8326
2021-07-20,47.326
2021-07-21,47.5218
2021-07-22,46.677
2021-07-23,50.4368
2021-07-24,50.4368
2021-07-25,50.4368
2021-07-26,52.0785
2021-07-27,51.543
2021-07-28,50.0696
2021-07-29,51.3963
2021-07-30,49.242
2021-07-31,49.242
2021-08-01,49.242
2021-08-02,49.4028
2021-08-03,51.8382
2021-08-04,50.24
2021-08-05,52.5432
2021-08-06,51.9158
2021-08-07,51.9158
2021-08-08,51.9158
2021-08-09,49.2745
2021-08-10,51.9986
2021-08-11,55.0591
2021-08-12,55.1272
2021-08-13,50.2305
2021-08-14,50.2305
2021-08-15,50.2305
2021-08-16,51.838
2021-08-17,47.2334
2021-08-18,46.6293
2021-08-19,46.3088
2021-08-20,49.3489
2021-08-21,49.3489
2021-08-22,49.3489
2021-08-23,48.88
2021-08-24,57.2259
2021-08-25,57.5334
2021-08-26,53.737
2021-08-27,53.1734
2021-08-28,53.1734
2021-08-29,53.1734
2021-08-30,53.8941
2021-08-31,52.0986
2021-09-01,52.3397
2021-09-02,51.8202
2021-09-03,49.6253
2021-09-04,49.6253
2021-09-05,49.6253
2021-09-06,49.6253
2021-09-07,47.2941
2021-09-08,46.8335
2021-09-09,48.2643
2021-09-10,47.2864
2021-09-11,47.2864
2021-09-12,47.2864
2021-09-13,48.762
2021-09-14,46.943
2021-09-15,46.1003
2021-09-16,46.4209
2021-09-17,46.489
2021-09-18,46.489
2021-09-19,46.489
2021-09-20,43.6651
2021-09-21,43.9279
2021-09-22,43.8414
2021-09-23,43.2247
2021-09-24,41.8428
2021-09-25,41.8428
2021-09-26,41.8428
2021-09-27,48.3422
2021-09-28,47.544
2021-09-29,47.5893
2021-09-30,43.9367
2021-10-01,43.5648
2021-10-02,43.5648
2021-10-03,43.5648
2021-10-04,43.7863
2021-10-05,44.8805
2021-10-06,44.2727
2021-10-07,46.5445
2021-10-08,46.1807
2021-10-09,46.1807
2021-10-10,46.1807
2021-10-11,48.1892
2021-10-12,48.7236
2021-10-13,50.4769
2021-10-14,52.6343
2021-10-15,53.7215
2021-10-16,53.7215
2021-10-17,53.7215
2021-10-18,55.8298
2021-10-19,53.685
2021-10-20,54.3263
2021-10-21,57.4942
2021-10-22,58.2648
2021-10-23,58.2648
2021-10-24,58.2648
2021-10-25,60.2376
2021-10-26,60.9233
2021-10-27,57.5296
2021-10-28,59.7463
2021-10-29,60.7479
2021-10-30,60.7479
2021-10-31,60.7479
2021-11-01,62.1987
2021-11-02,62.085
2021-11-03,63.1902
2021-11-04,66.022
2021-11-05,66.3727
2021-11-06,66.3727
2021-11-07,66.3727
2021-11-08,67.1505
2021-11-09,69.209
2021-11-10,66.647
2021-11-11,67.8491
2021-11-12,69.7172
2021-11-13,69.7172
2021-11-14,69.7172
2021-11-15,65.0349
2021-11-16,66.8453
2021-11-17,64.0808
2021-11-18,66.0125
2021-11-19,66.3664
2021-11-20,66.3664
2021-11-21,66.3664
2021-11-22,67.6204
2021-11-23,50.073
2021-11-24,46.8735
2021-11-25,46.8735
2021-11-26,45.5358
2021-11-27,45.5358
2021-11-28,45.5358
2021-11-29,43.0095
2021-11-30,40.5196
2021-12-01,37.9574
2021-12-02,39.3935
2021-12-03,41.0421
2021-12-04,41.0421
2021-12-05,41.0421
2021-12-06,40.3378
2021-12-07,42.0551
2021-12-08,42.2678
2021-12-09,40.6913
2021-12-10,40.3495
2021-12-11,40.3495
2021-12-12,40.3495
2021-12-13,38.6118
2021-12-14,39.6664
2021-12-15,40.7107
2021-12-16,39.285
2021-12-17,39.1662
2021-12-18,39.1662
2021-12-19,39.1662
2021-12-20,36.5997
2021-12-21,38.2792
2021-12-22,38.2118
2021-12-23,38.9294
2021-12-24,38.9294
2021-12-25,38.9294
2021-12-26,38.9294
2021-12-27,39.9455
2021-12-28,40.3969
2021-12-29,41.7757
2021-12-30,42.4845
2021-12-31,42.5369
2022-01-01,42.5369
2022-01-02,42.5369
2022-01-03,43.095
2022-01-04,46.2326
2022-01-05,44.4366
2022-01-06,44.3366
2022-01-07,44.0125
2022-01-08,44.0125
2022-01-09,44.0125
2022-01-10,44.2897
2022-01-11,45.7784
2022-01-12,44.4844
2022-01-13,44.4108
2022-01-14,42.1024
2022-01-15,42.1024
2022-01-16,42.1024
2022-01-17,42.1024
2022-01-18,40.8997
2022-01-19,41.7723
2022-01-20,38.1228
2022-01-21,40.0113
2022-01-22,40.0113
2022-01-23,40.0113
2022-01-24,45.4857
2022-01-25,42.7437
2022-01-26,41.8784
2022-01-27,41.2404
2022-01-28,42.9296
2022-01-29,42.9296
2022-01-30,42.9296
2022-01-31,44.6816
2022-02-01,45.9071
2022-02-02,44.6818
2022-02-03,43.027
2022-02-04,42.8
2022-02-05,42.8
2022-02-06,42.8
2022-02-07,43.6543
2022-02-08,45.7554
2022-02-09,48.6626
2022-02-10,47.01
2022-02-11,47.1162
2022-02-12,47.1162
2022-02-13,47.1162
2022-02-14,47.1928
2022-02-15,48.8888
2022-02-16,46.3456
2022-02-17,45.3914
2022-02-18,44.519
2022-02-19,44.519
2022-02-20,44.519
2022-02-21,44.519
2022-02-22,38.5538
2022-02-23,37.1721
2022-02-24,40.558
2022-02-25,44.9774
2022-02-26,44.9774
2022-02-27,44.9774
2022-02-28,45.7723
2022-03-01,46.3073
2022-03-02,49.7808
2022-03-03,57.0795
2022-03-04,53.5801
2022-03-05,53.5801
2022-03-06,53.5801
2022-03-07,52.4359
2022-03-08,49.613
2022-03-09,50.0866
2022-03-10,47.7425
2022-03-11,44.8717
2022-03-12,44.8717
2022-03-13,44.8717
2022-03-14,44.9138
2022-03-15,48.5094
2022-03-16,48.3469
2022-03-17,48.7104
2022-03-18,50.7426
2022-03-19,50.7426
2022-03-20,50.7426
2022-03-21,48.5572
2022-03-22,48.7691
2022-03-23,47.3364
2022-03-24,47.4412
2022-03-25,47.11
2022-03-26,47.11
2022-03-27,47.11
2022-03-28,47.5076
2022-03-29,51.0648
2022-03-30,47.4873
2022-03-31,43.4558
2022-04-01,43.0999
2022-04-02,43.0999
2022-04-03,43.0999
2022-04-04,46.5489
2022-04-05,45.245
2022-04-06,44.2171
2022-04-07,45.1095
2022-04-08,46.2457
2022-04-09,46.2457
2022-04-10,46.2457
2022-04-11,46.9502
2022-04-12,46.2217
2022-04-13,48.0161
2022-04-14,46.8912
2022-04-15,46.8912
2022-04-16,46.8912
2022-04-17,46.8912
2022-04-18,46.5987
2022-04-19,48.527
2022-04-20,47.533
2022-04-21,46.8877
2022-04-22,44.9282
2022-04-23,44.9282
2022-04-24,44.9282
2022-04-25,46.6767
2022-04-26,46.472
2022-04-27,46.6736
2022-04-28,47.2387
2022-04-29,44.0348
2022-04-30,44.0348
2022-05-01,44.0348
2022-05-02,47.9192
2022-05-03,48.7164
2022-05-04,51.5823
2022-05-05,46.7768
2022-05-06,46.1393
2022-05-07,46.1393
2022-05-08,46.1393
2022-05-09,45.8725
2022-05-10,44.006
2022-05-11,40.408
2022-05-12,43.8342
2022-05-13,43.1159
2022-05-14,43.1159
2022-05-15,43.1159
2022-05-16,41.9842
2022-05-17,41.7916
2022-05-18,36.1473
2022-05-19,34.8849
2022-05-20,34.3667
2022-05-21,34.3667
2022-05-22,34.3667
2022-05-23,34.6075
2022-05-24,35.5433
2022-05-25,41.9764
2022-05-26,43.7307
2022-05-27,45.3956
2022-05-28,45.3956
2022-05-29,45.3956
2022-05-30,45.3956
2022-05-31,44.0541
2022-06-01,42.7145
2022-06-02,43.7687
2022-06-03,43.1629
2022-06-04,43.1629
2022-06-05,43.1629
2022-06-06,42.3816
2022-06-07,41.7396
2022-06-08,40.8832
2022-06-09,39.3942
2022-06-10,37.8761
2022-06-11,37.8761
2022-06-12,37.8761
2022-06-13,36.4432
2022-06-14,37.6682
2022-06-15,38.9182
2022-06-16,36.7792
2022-06-17,38.9282
2022-06-18,38.9282
2022-06-19,38.9282
2022-06-20,38.9282
2022-06-21,38.9013
2022-06-22,38.4946
2022-06-23,40.0442
2022-06-24,43.5896
2022-06-25,43.5896
2022-06-26,43.5896
2022-06-27,41.6775
2022-06-28,39.3723
2022-06-29,38.2417
2022-06-30,36.9753
2022-07-01,38.669
2022-07-02,38.669
2022-07-03,38.669
2022-07-04,38.669
2022-07-05,41.9478
2022-07-06,40.9185
2022-07-07,43.2566
2022-07-08,43.5297
2022-07-09,43.5297
2022-07-10,43.5297
2022-07-11,42.5757
2022-07-12,43.0979
2022-07-13,43.9965
2022-07-14,43.8729
2022-07-15,45.2827
2022-07-16,45.2827
2022-07-17,45.2827
2022-07-18,46.1972
2022-07-19,48.8695
2022-07-20,50.9306
2022-07-21,51.0066
2022-07-22,49.6151
2022-07-23,49.6151
2022-07-24,49.6151
2022-07-25,48.6731
2022-07-26,45.1365
2022-07-27,47.6829
2022-07-28,51.0029
2022-07-29,50.0639
2022-07-30,50.0639
2022-07-31,50.0639
2022-08-01,50.0543
2022-08-02,47.8217
2022-08-03,48.8962
2022-08-04,49.494
2022-08-05,49.5855
2022-08-06,49.5855
2022-08-07,49.5855
2022-08-08,51.7557
2022-08-09,49.5101
2022-08-10,51.6506
2022-08-11,53.4476
2022-08-12,53.3188
2022-08-13,53.3188
2022-08-14,53.3188
2022-08-15,54.2968
2022-08-16,57.5314
2022-08-17,54.5629
2022-08-18,54.7067
2022-08-19,51.6521
2022-08-20,51.6521
2022-08-21,51.6521
2022-08-22,49.5621
2022-08-23,50.944
2022-08-24,49.7426
2022-08-25,50.3037
2022-08-26,46.4347
2022-08-27,46.4347
2022-08-28,46.4347
2022-08-29,46.0268
2022-08-30,47.2934
2022-08-31,43.561
2022-09-01,44.8055
2022-09-02,44.1886
2022-09-03,44.1886
2022-09-04,44.1886
2022-09-05,44.1886
2022-09-06,44.456
2022-09-07,46.5111
2022-09-08,48.0712
2022-09-09,49.6729
2022-09-10,49.6729
2022-09-11,49.6729
2022-09-12,51.2682
2022-09-13,47.2206
2022-09-14,47.0903
2022-09-15,46.0292
2022-09-16,46.262
2022-09-17,46.262
2022-09-18,46.262
2022-09-19,48.7109
2022-09-20,45.7478
2022-09-21,44.8775
2022-09-22,43.5906
2022-09-23,43.8387
2022-09-24,43.8387
2022-09-25,43.8387
2022-09-26,40.7813
2022-09-27,40.8923
2022-09-28,43.3675
2022-09-29,41.2881
2022-09-30,39.8314
2022-10-01,39.8314
2022-10-02,39.8314
2022-10-03,40.2451
2022-10-04,44.6908
2022-10-05,45.2555
2022-10-06,44.2368
2022-10-07,42.1821
2022-10-08,42.1821
2022-10-09,42.1821
2022-10-10,41.1502
2022-10-11,41.7816
2022-10-12,41.1988
2022-10-13,42.8606
2022-10-14,41.779
2022-10-15,41.779
2022-10-16,41.779
2022-10-17,44.5731
2022-10-18,45.7396
2022-10-19,43.0169
2022-10-20,42.1968
2022-10-21,43.3516
2022-10-22,43.3516
2022-10-23,43.3516
2022-10-24,43.3898
2022-10-25,45.7701
2022-10-26,46.142
2022-10-27,45.9789
2022-10-28,49.0934
2022-10-29,49.0934
2022-10-30,49.0934
2022-10-31,49.1658
2022-11-01,49.7456
2022-11-02,46.4026
2022-11-03,47.7443
2022-11-04,49.1482
2022-11-05,49.1482
2022-11-06,49.1482
2022-11-07,49.717
2022-11-08,49.9186
2022-11-09,48.0264
2022-11-10,53.6788
2022-11-11,56.2982
2022-11-12,56.2982
2022-11-13,56.2982
2022-11-14,55.9218
2022-11-15,57.287
2022-11-16,49.6013
2022-11-17,50.5648
2022-11-18,52.6437
2022-11-19,52.6437
2022-11-20,52.6437
2022-11-21,51.2959
2022-11-22,59.2935
2022-11-23,61.125
2022-11-24,61.125
2022-11-25,59.8378
2022-11-26,59.8378
2022-11-27,59.8378
2022-11-28,60.4762
2022-11-29,61.9807
2022-11-30,62.7878
2022-12-01,63.608
2022-12-02,63.6999
2022-12-03,63.6999
2022-12-04,63.6999
2022-12-05,60.9075
2022-12-06,59.6731
2022-12-07,57.4606
2022-12-08,59.1268
2022-12-09,57.3081
2022-12-10,57.3081
2022-12-11,57.3081
2022-12-12,58.598
2022-12-13,59.9001
2022-12-14,56.1868
2022-12-15,56.1425
2022-12-16,54.6923
2022-12-17,54.6923
2022-12-18,54.6923
2022-12-19,54.9883
2022-12-20,54.3454
2022-12-21,55.6761
2022-12-22,55.4715
2022-12-23,56.3402
2022-12-24,56.3402
2022-12-25,56.3402
2022-12-26,56.3402
2022-12-27,56.8394
2022-12-28,54.6958
2022-12-29,55.7879
2022-12-30,54.4801
2022-12-31,54.4801
2023-01-01,54.4801
2023-01-02,54.4801
2023-01-03,54.6934
2023-01-04,56.3138
2023-01-05,55.7342
2023-01-06,57.3498
2023-01-07,57.3498
2023-01-08,57.3498
2023-01-09,55.9956
2023-01-10,58.293
2023-01-11,59.8435
2023-01-12,60.374
2023-01-13,59.458
2023-01-14,59.458
2023-01-15,59.458
2023-01-16,59.458
2023-01-17,57.4792
2023-01-18,55.4304
2023-01-19,53.4853
2023-01-20,54.7958
2023-01-21,54.7958
2023-01-22,54.7958
2023-01-23,56.5256
2023-01-24,55.6694
2023-01-25,56.0868
2023-01-26,56.0131
2023-01-27,57.4368
2023-01-28,57.4368
2023-01-29,57.4368
2023-01-30,58.7833
2023-01-31,61.2558
2023-02-01,62.1883
2023-02-02,63.8991
2023-02-03,62.0929
2023-02-04,62.0929
2023-02-05,62.0929
2023-02-06,58.4422
2023-02-07,58.1712
2023-02-08,56.0933
2023-02-09,54.0251
2023-02-10,54.6971
2023-02-11,54.6971
2023-02-12,54.6971
2023-02-13,56.7299
2023-02-14,57.9089
2023-02-15,58.6199
2023-02-16,57.4436
2023-02-17,55.5079
2023-02-18,55.5079
2023-02-19,55.5079
2023-02-20,55.5079
2023-02-21,50.2148
2023-02-22,50.2791
2023-02-23,50.0382
2023-02-24,51.1415
2023-02-25,51.1415
2023-02-26,51.1415
2023-02-27,49.5004
2023-02-28,50.1677
2023-03-01,49.3664
2023-03-02,46.983
2023-03-03,50.4742
2023-03-04,50.4742
2023-03-05,50.4742
2023-03-06,49.1723
2023-03-07,49.1177
2023-03-08,47.6002
2023-03-09,44.8252
2023-03-10,44.3402
2023-03-11,44.3402
2023-03-12,44.3402
2023-03-13,40.9981
2023-03-14,39.9774
2023-03-15,41.1348
2023-03-16,43.5763
2023-03-17,43.1436
2023-03-18,43.1436
2023-03-19,43.1436
