,OGS US Equity
2020-05-17,44.8279
2020-05-18,48.8603
2020-05-19,46.4007
2020-05-20,47.5014
2020-05-21,47.3175
2020-05-22,47.6396
2020-05-23,47.6396
2020-05-24,47.6396
2020-05-25,47.6396
2020-05-26,48.5331
2020-05-27,50.4171
2020-05-28,51.8388
2020-05-29,51.63
2020-05-30,51.63
2020-05-31,51.63
2020-06-01,50.8143
2020-06-02,50.6154
2020-06-03,51.7331
2020-06-04,50.2202
2020-06-05,50.8026
2020-06-06,50.8026
2020-06-07,50.8026
2020-06-08,52.0205
2020-06-09,51.5397
2020-06-10,50.2557
2020-06-11,45.6387
2020-06-12,45.8349
2020-06-13,45.8349
2020-06-14,45.8349
2020-06-15,46.4621
2020-06-16,47.2225
2020-06-17,45.4291
2020-06-18,45.5538
2020-06-19,44.079
2020-06-20,44.079
2020-06-21,44.079
2020-06-22,45.3035
2020-06-23,45.0381
2020-06-24,44.6491
2020-06-25,43.8736
2020-06-26,43.4107
2020-06-27,43.4107
2020-06-28,43.4107
2020-06-29,44.9029
2020-06-30,47.2646
2020-07-01,47.217
2020-07-02,47.599
2020-07-03,47.599
2020-07-04,47.599
2020-07-05,47.599
2020-07-06,46.6412
2020-07-07,45.6319
2020-07-08,45.6915
2020-07-09,44.3341
2020-07-10,45.6578
2020-07-11,45.6578
2020-07-12,45.6578
2020-07-13,46.3363
2020-07-14,45.9157
2020-07-15,46.0974
2020-07-16,45.3544
2020-07-17,45.7246
2020-07-18,45.7246
2020-07-19,45.7246
2020-07-20,44.3881
2020-07-21,47.1306
2020-07-22,49.4874
2020-07-23,51.1461
2020-07-24,48.9259
2020-07-25,48.9259
2020-07-26,48.9259
2020-07-27,47.8927
2020-07-28,49.171
2020-07-29,49.5075
2020-07-30,48.1133
2020-07-31,47.0663
2020-08-01,47.0663
2020-08-02,47.0663
2020-08-03,45.659
2020-08-04,45.6736
2020-08-05,45.171
2020-08-06,46.3318
2020-08-07,49.3254
2020-08-08,49.3254
2020-08-09,49.3254
2020-08-10,49.3254
2020-08-11,49.0256
2020-08-12,50.0573
2020-08-13,48.2298
2020-08-14,47.9233
2020-08-15,47.9233
2020-08-16,47.9233
2020-08-17,47.5068
2020-08-18,46.8302
2020-08-19,46.2398
2020-08-20,47.4008
2020-08-21,47.6488
2020-08-22,47.6488
2020-08-23,47.6488
2020-08-24,47.903
2020-08-25,46.9101
2020-08-26,45.1857
2020-08-27,45.7554
2020-08-28,46.665
2020-08-29,46.665
2020-08-30,46.665
2020-08-31,46.1947
2020-09-01,43.4907
2020-09-02,47.241
2020-09-03,46.7317
2020-09-04,45.1702
2020-09-05,45.1702
2020-09-06,45.1702
2020-09-07,45.1702
2020-09-08,41.4849
2020-09-09,42.4402
2020-09-10,40.1191
2020-09-11,39.7282
2020-09-12,39.7282
2020-09-13,39.7282
2020-09-14,41.0025
2020-09-15,40.0677
2020-09-16,41.1733
2020-09-17,39.8608
2020-09-18,37.8199
2020-09-19,37.8199
2020-09-20,37.8199
2020-09-21,36.8574
2020-09-22,40.0159
2020-09-23,37.7203
2020-09-24,38.9993
2020-09-25,41.9266
2020-09-26,41.9266
2020-09-27,41.9266
2020-09-28,41.8524
2020-09-29,41.7759
2020-09-30,43.0043
2020-10-01,42.7913
2020-10-02,44.5612
2020-10-03,44.5612
2020-10-04,44.5612
2020-10-05,45.8451
2020-10-06,48.9437
2020-10-07,49.6108
2020-10-08,52.9061
2020-10-09,52.5225
2020-10-10,52.5225
2020-10-11,52.5225
2020-10-12,52.672
2020-10-13,52.4584
2020-10-14,51.7637
2020-10-15,51.7844
2020-10-16,51.1503
2020-10-17,51.1503
2020-10-18,51.1503
2020-10-19,49.6021
2020-10-20,49.3334
2020-10-21,50.8258
2020-10-22,53.0277
2020-10-23,52.9787
2020-10-24,52.9787
2020-10-25,52.9787
2020-10-26,52.6259
2020-10-27,49.4397
2020-10-28,43.0578
2020-10-29,42.0436
2020-10-30,42.5931
2020-10-31,42.5931
2020-11-01,42.5931
2020-11-02,48.2464
2020-11-03,52.5477
2020-11-04,50.2678
2020-11-05,48.7827
2020-11-06,47.4262
2020-11-07,47.4262
2020-11-08,47.4262
2020-11-09,52.1239
2020-11-10,58.408
2020-11-11,58.3107
2020-11-12,53.2639
2020-11-13,56.4223
2020-11-14,56.4223
2020-11-15,56.4223
2020-11-16,58.0671
2020-11-17,58.6015
2020-11-18,54.5492
2020-11-19,55.2559
2020-11-20,55.882
2020-11-21,55.882
2020-11-22,55.882
2020-11-23,57.7572
2020-11-24,62.266
2020-11-25,62.5527
2020-11-26,62.5527
2020-11-27,58.4204
2020-11-28,58.4204
2020-11-29,58.4204
2020-11-30,57.3979
2020-12-01,57.0591
2020-12-02,57.2419
2020-12-03,55.4631
2020-12-04,57.5501
2020-12-05,57.5501
2020-12-06,57.5501
2020-12-07,57.0537
2020-12-08,56.1941
2020-12-09,56.9215
2020-12-10,57.4139
2020-12-11,57.7847
2020-12-12,57.7847
2020-12-13,57.7847
2020-12-14,57.7446
2020-12-15,60.5294
2020-12-16,56.795
2020-12-17,58.6294
2020-12-18,53.0672
2020-12-19,53.0672
2020-12-20,53.0672
2020-12-21,49.1331
2020-12-22,49.4948
2020-12-23,49.6184
2020-12-24,50.4798
2020-12-25,50.4798
2020-12-26,50.4798
2020-12-27,50.4798
2020-12-28,50.6386
2020-12-29,49.2503
2020-12-30,49.419
2020-12-31,50.8889
2021-01-01,50.8889
2021-01-02,50.8889
2021-01-03,50.8889
2021-01-04,48.6852
2021-01-05,47.7383
2021-01-06,52.0771
2021-01-07,47.2848
2021-01-08,44.7928
2021-01-09,44.7928
2021-01-10,44.7928
2021-01-11,43.8758
2021-01-12,43.3964
2021-01-13,43.3012
2021-01-14,43.2591
2021-01-15,44.249
2021-01-16,44.249
2021-01-17,44.249
2021-01-18,44.249
2021-01-19,43.3052
2021-01-20,42.789
2021-01-21,42.2236
2021-01-22,42.5747
2021-01-23,42.5747
2021-01-24,42.5747
2021-01-25,45.9529
2021-01-26,45.6733
2021-01-27,49.9194
2021-01-28,47.3292
2021-01-29,47.4748
2021-01-30,47.4748
2021-01-31,47.4748
2021-02-01,48.7562
2021-02-02,48.1144
2021-02-03,45.5175
2021-02-04,46.4814
2021-02-05,47.4244
2021-02-06,47.4244
2021-02-07,47.4244
2021-02-08,46.8149
2021-02-09,46.7971
2021-02-10,49.1731
2021-02-11,48.4582
2021-02-12,47.2247
2021-02-13,47.2247
2021-02-14,47.2247
2021-02-15,47.2247
2021-02-16,46.3735
2021-02-17,47.9351
2021-02-18,50.3591
2021-02-19,51.3051
2021-02-20,51.3051
2021-02-21,51.3051
2021-02-22,44.0037
2021-02-23,43.9877
2021-02-24,43.7241
2021-02-25,42.3457
2021-02-26,39.2382
2021-02-27,39.2382
2021-02-28,39.2382
2021-03-01,44.5609
2021-03-02,43.3875
2021-03-03,43.3721
2021-03-04,43.4136
2021-03-05,52.1229
2021-03-06,52.1229
2021-03-07,52.1229
2021-03-08,54.2724
2021-03-09,51.5255
2021-03-10,53.1071
2021-03-11,51.9547
2021-03-12,54.019
2021-03-13,54.019
2021-03-14,54.019
2021-03-15,56.6705
2021-03-16,57.3402
2021-03-17,52.6899
2021-03-18,52.594
2021-03-19,52.6386
2021-03-20,52.6386
2021-03-21,52.6386
2021-03-22,49.995
2021-03-23,50.3117
2021-03-24,52.131
2021-03-25,53.2753
2021-03-26,52.8743
2021-03-27,52.8743
2021-03-28,52.8743
2021-03-29,54.8314
2021-03-30,54.4477
2021-03-31,55.7446
2021-04-01,55.5521
2021-04-02,55.5521
2021-04-03,55.5521
2021-04-04,55.5521
2021-04-05,56.3474
2021-04-06,56.3474
2021-04-07,56.4619
2021-04-08,57.2241
2021-04-09,57.4586
2021-04-10,57.4586
2021-04-11,57.4586
2021-04-12,58.1202
2021-04-13,56.785
2021-04-14,57.4939
2021-04-15,60.2589
2021-04-16,61.476
2021-04-17,61.476
2021-04-18,61.476
2021-04-19,61.2995
2021-04-20,62.6011
2021-04-21,61.2243
2021-04-22,61.7497
2021-04-23,61.9165
2021-04-24,61.9165
2021-04-25,61.9165
2021-04-26,58.7112
2021-04-27,55.5635
2021-04-28,55.9074
2021-04-29,58.0352
2021-04-30,58.7221
2021-05-01,58.7221
2021-05-02,58.7221
2021-05-03,58.9234
2021-05-04,56.8376
2021-05-05,52.0489
2021-05-06,52.7254
2021-05-07,53.324
2021-05-08,53.324
2021-05-09,53.324
2021-05-10,54.8732
2021-05-11,52.7751
2021-05-12,47.2529
2021-05-13,49.8224
2021-05-14,48.7753
2021-05-15,48.7753
2021-05-16,48.7753
2021-05-17,45.7172
2021-05-18,45.0776
2021-05-19,43.5994
2021-05-20,44.921
2021-05-21,45.8267
2021-05-22,45.8267
2021-05-23,45.8267
2021-05-24,46.4867
2021-05-25,46.4463
2021-05-26,47.9881
2021-05-27,47.5802
2021-05-28,46.6517
2021-05-29,46.6517
2021-05-30,46.6517
2021-05-31,46.6517
2021-06-01,47.0987
2021-06-02,47.951
2021-06-03,49.5102
2021-06-04,48.885
2021-06-05,48.885
2021-06-06,48.885
2021-06-07,49.9413
2021-06-08,49.8398
2021-06-09,52.5101
2021-06-10,54.746
2021-06-11,54.4696
2021-06-12,54.4696
2021-06-13,54.4696
2021-06-14,53.6295
2021-06-15,54.5007
2021-06-16,55.1544
2021-06-17,55.7391
2021-06-18,46.6867
2021-06-19,46.6867
2021-06-20,46.6867
2021-06-21,49.3505
2021-06-22,47.1395
2021-06-23,44.708
2021-06-24,45.3922
2021-06-25,49.3091
2021-06-26,49.3091
2021-06-27,49.3091
2021-06-28,50.3488
2021-06-29,48.2138
2021-06-30,46.3704
2021-07-01,47.7019
2021-07-02,47.3113
2021-07-03,47.3113
2021-07-04,47.3113
2021-07-05,47.3113
2021-07-06,45.5743
2021-07-07,46.3541
2021-07-08,44.3198
2021-07-09,44.1112
2021-07-10,44.1112
2021-07-11,44.1112
2021-07-12,46.0295
2021-07-13,45.1295
2021-07-14,45.8772
2021-07-15,47.6176
2021-07-16,48.7287
2021-07-17,48.7287
2021-07-18,48.7287
2021-07-19,45.0502
2021-07-20,46.6389
2021-07-21,46.0296
2021-07-22,43.898
2021-07-23,47.8394
2021-07-24,47.8394
2021-07-25,47.8394
2021-07-26,47.6808
2021-07-27,52.0274
2021-07-28,50.6395
2021-07-29,49.3919
2021-07-30,47.5948
2021-07-31,47.5948
2021-08-01,47.5948
2021-08-02,48.8698
2021-08-03,50.2172
2021-08-04,47.7942
2021-08-05,49.4601
2021-08-06,48.8383
2021-08-07,48.8383
2021-08-08,48.8383
2021-08-09,48.5343
2021-08-10,48.0112
2021-08-11,48.7642
2021-08-12,46.9784
2021-08-13,47.8712
2021-08-14,47.8712
2021-08-15,47.8712
2021-08-16,47.1985
2021-08-17,47.761
2021-08-18,45.2905
2021-08-19,45.0955
2021-08-20,46.5825
2021-08-21,46.5825
2021-08-22,46.5825
2021-08-23,45.8376
2021-08-24,46.9274
2021-08-25,45.7632
2021-08-26,42.354
2021-08-27,45.2001
2021-08-28,45.2001
2021-08-29,45.2001
2021-08-30,45.101
2021-08-31,45.4412
2021-09-01,48.3889
2021-09-02,50.1789
2021-09-03,46.4735
2021-09-04,46.4735
2021-09-05,46.4735
2021-09-06,46.4735
2021-09-07,42.4015
2021-09-08,46.4295
2021-09-09,44.1749
2021-09-10,39.8945
2021-09-11,39.8945
2021-09-12,39.8945
2021-09-13,39.1804
2021-09-14,36.9888
2021-09-15,34.7132
2021-09-16,33.8081
2021-09-17,33.0625
2021-09-18,33.0625
2021-09-19,33.0625
2021-09-20,32.6679
2021-09-21,33.2478
2021-09-22,34.3863
2021-09-23,34.7596
2021-09-24,33.4157
2021-09-25,33.4157
2021-09-26,33.4157
2021-09-27,33.3668
2021-09-28,32.5309
2021-09-29,36.3478
2021-09-30,34.4512
2021-10-01,39.2927
2021-10-02,39.2927
2021-10-03,39.2927
2021-10-04,45.3065
2021-10-05,45.1301
2021-10-06,45.3014
2021-10-07,45.6276
2021-10-08,46.2146
2021-10-09,46.2146
2021-10-10,46.2146
2021-10-11,47.6631
2021-10-12,48.3448
2021-10-13,48.6268
2021-10-14,49.4061
2021-10-15,46.7642
2021-10-16,46.7642
2021-10-17,46.7642
2021-10-18,43.3865
2021-10-19,45.1917
2021-10-20,48.0073
2021-10-21,46.633
2021-10-22,47.7243
2021-10-23,47.7243
2021-10-24,47.7243
2021-10-25,50.3616
2021-10-26,49.0577
2021-10-27,46.2642
2021-10-28,46.594
2021-10-29,46.4352
2021-10-30,46.4352
2021-10-31,46.4352
2021-11-01,51.5578
2021-11-02,49.7983
2021-11-03,50.612
2021-11-04,51.3117
2021-11-05,51.2366
2021-11-06,51.2366
2021-11-07,51.2366
2021-11-08,50.3973
2021-11-09,49.259
2021-11-10,49.9605
2021-11-11,47.2334
2021-11-12,46.7449
2021-11-13,46.7449
2021-11-14,46.7449
2021-11-15,52.0773
2021-11-16,49.8671
2021-11-17,50.1377
2021-11-18,47.762
2021-11-19,49.6265
2021-11-20,49.6265
2021-11-21,49.6265
2021-11-22,49.577
2021-11-23,49.6808
2021-11-24,51.2382
2021-11-25,51.2382
2021-11-26,45.1221
2021-11-27,45.1221
2021-11-28,45.1221
2021-11-29,46.8532
2021-11-30,42.9613
2021-12-01,42.2969
2021-12-02,46.6637
2021-12-03,47.4906
2021-12-04,47.4906
2021-12-05,47.4906
2021-12-06,53.8551
2021-12-07,53.9892
2021-12-08,55.6472
2021-12-09,55.9492
2021-12-10,59.2002
2021-12-11,59.2002
2021-12-12,59.2002
2021-12-13,60.3216
2021-12-14,58.7509
2021-12-15,61.729
2021-12-16,63.0043
2021-12-17,63.38
2021-12-18,63.38
2021-12-19,63.38
2021-12-20,63.2736
2021-12-21,60.6671
2021-12-22,61.4796
2021-12-23,62.7625
2021-12-24,62.7625
2021-12-25,62.7625
2021-12-26,62.7625
2021-12-27,63.6347
2021-12-28,62.2095
2021-12-29,63.9445
2021-12-30,64.9315
2021-12-31,65.1321
2022-01-01,65.1321
2022-01-02,65.1321
2022-01-03,63.7965
2022-01-04,64.5965
2022-01-05,65.6695
2022-01-06,66.5919
2022-01-07,66.733
2022-01-08,66.733
2022-01-09,66.733
2022-01-10,67.273
2022-01-11,67.0082
2022-01-12,63.8252
2022-01-13,65.6672
2022-01-14,67.4462
2022-01-15,67.4462
2022-01-16,67.4462
2022-01-17,67.4462
2022-01-18,66.7372
2022-01-19,64.9084
2022-01-20,59.8759
2022-01-21,58.1376
2022-01-22,58.1376
2022-01-23,58.1376
2022-01-24,52.5512
2022-01-25,54.2047
2022-01-26,54.9071
2022-01-27,55.9261
2022-01-28,57.372
2022-01-29,57.372
2022-01-30,57.372
2022-01-31,58.1211
2022-02-01,57.5843
2022-02-02,57.9459
2022-02-03,58.7939
2022-02-04,55.409
2022-02-05,55.409
2022-02-06,55.409
2022-02-07,54.2018
2022-02-08,54.4473
2022-02-09,53.187
2022-02-10,48.651
2022-02-11,50.7636
2022-02-12,50.7636
2022-02-13,50.7636
2022-02-14,49.9985
2022-02-15,48.4179
2022-02-16,50.5191
2022-02-17,54.4872
2022-02-18,54.437
2022-02-19,54.437
2022-02-20,54.437
2022-02-21,54.437
2022-02-22,55.2889
2022-02-23,52.0426
2022-02-24,56.5028
2022-02-25,62.5138
2022-02-26,62.5138
2022-02-27,62.5138
2022-02-28,65.1179
2022-03-01,63.3266
2022-03-02,65.6885
2022-03-03,67.6624
2022-03-04,69.416
2022-03-05,69.416
2022-03-06,69.416
2022-03-07,70.9722
2022-03-08,69.9962
2022-03-09,60.0996
2022-03-10,62.7254
2022-03-11,62.8163
2022-03-12,62.8163
2022-03-13,62.8163
2022-03-14,62.1893
2022-03-15,60.7582
2022-03-16,57.6559
2022-03-17,58.2177
2022-03-18,55.7231
2022-03-19,55.7231
2022-03-20,55.7231
2022-03-21,58.3888
2022-03-22,56.7466
2022-03-23,56.2309
2022-03-24,57.5119
2022-03-25,60.8745
2022-03-26,60.8745
2022-03-27,60.8745
2022-03-28,61.3065
2022-03-29,61.9226
2022-03-30,62.87
2022-03-31,62.3419
2022-04-01,63.8984
2022-04-02,63.8984
2022-04-03,63.8984
2022-04-04,61.5522
2022-04-05,62.4574
2022-04-06,65.0897
2022-04-07,63.2427
2022-04-08,64.8527
2022-04-09,64.8527
2022-04-10,64.8527
2022-04-11,62.2505
2022-04-12,62.6412
2022-04-13,59.92
2022-04-14,59.0108
2022-04-15,59.0108
2022-04-16,59.0108
2022-04-17,59.0108
2022-04-18,57.8937
2022-04-19,58.3362
2022-04-20,58.9636
2022-04-21,58.4176
2022-04-22,57.3195
2022-04-23,57.3195
2022-04-24,57.3195
2022-04-25,55.9888
2022-04-26,56.0528
2022-04-27,55.1816
2022-04-28,55.5559
2022-04-29,49.354
2022-04-30,49.354
2022-05-01,49.354
2022-05-02,46.438
2022-05-03,47.1069
2022-05-04,51.9831
2022-05-05,50.2393
2022-05-06,50.8029
2022-05-07,50.8029
2022-05-08,50.8029
2022-05-09,51.2896
2022-05-10,49.9842
2022-05-11,49.8246
2022-05-12,51.1684
2022-05-13,51.4933
2022-05-14,51.4933
2022-05-15,51.4933
2022-05-16,53.3828
2022-05-17,56.0399
2022-05-18,55.6683
2022-05-19,53.1758
2022-05-20,52.2896
2022-05-21,52.2896
2022-05-22,52.2896
2022-05-23,53.982
2022-05-24,57.2196
2022-05-25,56.2275
2022-05-26,56.3255
2022-05-27,55.8729
2022-05-28,55.8729
2022-05-29,55.8729
2022-05-30,55.8729
2022-05-31,53.7867
2022-06-01,53.2411
2022-06-02,53.1981
2022-06-03,53.9852
2022-06-04,53.9852
2022-06-05,53.9852
2022-06-06,54.5445
2022-06-07,55.9207
2022-06-08,52.2183
2022-06-09,49.0641
2022-06-10,49.2919
2022-06-11,49.2919
2022-06-12,49.2919
2022-06-13,40.7977
2022-06-14,38.9195
2022-06-15,39.3078
2022-06-16,38.0296
2022-06-17,37.1601
2022-06-18,37.1601
2022-06-19,37.1601
2022-06-20,37.1601
2022-06-21,39.3565
2022-06-22,39.2985
2022-06-23,39.016
2022-06-24,39.6538
2022-06-25,39.6538
2022-06-26,39.6538
2022-06-27,45.4268
2022-06-28,45.1392
2022-06-29,44.9314
2022-06-30,45.7494
2022-07-01,51.5487
2022-07-02,51.5487
2022-07-03,51.5487
2022-07-04,51.5487
2022-07-05,43.6411
2022-07-06,46.3614
2022-07-07,45.5687
2022-07-08,44.6331
2022-07-09,44.6331
2022-07-10,44.6331
2022-07-11,44.9074
2022-07-12,44.8614
2022-07-13,45.3055
2022-07-14,46.0482
2022-07-15,48.8111
2022-07-16,48.8111
2022-07-17,48.8111
2022-07-18,47.7541
2022-07-19,49.6227
2022-07-20,47.5833
2022-07-21,45.2955
2022-07-22,46.4453
2022-07-23,46.4453
2022-07-24,46.4453
2022-07-25,48.9784
2022-07-26,50.2575
2022-07-27,50.1491
2022-07-28,54.3733
2022-07-29,54.5653
2022-07-30,54.5653
2022-07-31,54.5653
2022-08-01,52.9522
2022-08-02,50.8598
2022-08-03,49.3773
2022-08-04,47.2816
2022-08-05,46.6935
2022-08-06,46.6935
2022-08-07,46.6935
2022-08-08,47.5611
2022-08-09,49.8682
2022-08-10,49.6112
2022-08-11,49.2362
2022-08-12,51.7454
2022-08-13,51.7454
2022-08-14,51.7454
2022-08-15,52.7162
2022-08-16,52.7718
2022-08-17,52.179
2022-08-18,53.2083
2022-08-19,53.7715
2022-08-20,53.7715
2022-08-21,53.7715
2022-08-22,50.2142
2022-08-23,49.214
2022-08-24,47.885
2022-08-25,49.1967
2022-08-26,47.6706
2022-08-27,47.6706
2022-08-28,47.6706
2022-08-29,47.8268
2022-08-30,44.235
2022-08-31,42.9123
2022-09-01,45.4105
2022-09-02,44.9769
2022-09-03,44.9769
2022-09-04,44.9769
2022-09-05,44.9769
2022-09-06,45.1183
2022-09-07,48.8577
2022-09-08,47.341
2022-09-09,48.7669
2022-09-10,48.7669
2022-09-11,48.7669
2022-09-12,51.2663
2022-09-13,46.6561
2022-09-14,48.645
2022-09-15,45.8038
2022-09-16,46.7119
2022-09-17,46.7119
2022-09-18,46.7119
2022-09-19,48.7899
2022-09-20,47.6697
2022-09-21,45.9771
2022-09-22,47.8315
2022-09-23,45.6005
2022-09-24,45.6005
2022-09-25,45.6005
2022-09-26,42.7868
2022-09-27,38.6155
2022-09-28,42.2026
2022-09-29,37.6044
2022-09-30,35.5131
2022-10-01,35.5131
2022-10-02,35.5131
2022-10-03,39.9175
2022-10-04,43.058
2022-10-05,41.0427
2022-10-06,39.0506
2022-10-07,38.11
2022-10-08,38.11
2022-10-09,38.11
2022-10-10,38.5325
2022-10-11,41.081
2022-10-12,38.8481
2022-10-13,42.0408
2022-10-14,40.434
2022-10-15,40.434
2022-10-16,40.434
2022-10-17,43.337
2022-10-18,45.387
2022-10-19,45.4615
2022-10-20,43.7217
2022-10-21,44.7913
2022-10-22,44.7913
2022-10-23,44.7913
2022-10-24,44.664
2022-10-25,45.8265
2022-10-26,46.9941
2022-10-27,48.7544
2022-10-28,51.1256
2022-10-29,51.1256
2022-10-30,51.1256
2022-10-31,51.5291
2022-11-01,55.0272
2022-11-02,53.9841
2022-11-03,54.7372
2022-11-04,56.0268
2022-11-05,56.0268
2022-11-06,56.0268
2022-11-07,51.161
2022-11-08,51.7838
2022-11-09,51.8825
2022-11-10,57.1015
2022-11-11,55.6266
2022-11-12,55.6266
2022-11-13,55.6266
2022-11-14,56.526
2022-11-15,57.0687
2022-11-16,56.4393
2022-11-17,57.1343
2022-11-18,60.5134
2022-11-19,60.5134
2022-11-20,60.5134
2022-11-21,61.5875
2022-11-22,63.0182
2022-11-23,63.4345
2022-11-24,63.4345
2022-11-25,64.2771
2022-11-26,64.2771
2022-11-27,64.2771
2022-11-28,61.0006
2022-11-29,58.5714
2022-11-30,60.6554
2022-12-01,42.0205
2022-12-02,43.4613
2022-12-03,43.4613
2022-12-04,43.4613
2022-12-05,44.0113
2022-12-06,47.3905
2022-12-07,47.2822
2022-12-08,48.2493
2022-12-09,48.3732
2022-12-10,48.3732
2022-12-11,48.3732
2022-12-12,50.1789
2022-12-13,49.6655
2022-12-14,50.2946
2022-12-15,47.3558
2022-12-16,45.3617
2022-12-17,45.3617
2022-12-18,45.3617
2022-12-19,45.8165
2022-12-20,46.2543
2022-12-21,46.8133
2022-12-22,46.181
2022-12-23,47.0008
2022-12-24,47.0008
2022-12-25,47.0008
2022-12-26,47.0008
2022-12-27,47.5079
2022-12-28,47.0302
2022-12-29,48.6862
2022-12-30,47.3941
2022-12-31,47.3941
2023-01-01,47.3941
2023-01-02,47.3941
2023-01-03,48.2027
2023-01-04,49.4094
2023-01-05,48.4432
2023-01-06,51.8268
2023-01-07,51.8268
2023-01-08,51.8268
2023-01-09,51.7145
2023-01-10,52.6827
2023-01-11,54.2808
2023-01-12,53.1633
2023-01-13,53.7359
2023-01-14,53.7359
2023-01-15,53.7359
2023-01-16,53.7359
2023-01-17,51.3355
2023-01-18,48.9729
2023-01-19,48.2942
2023-01-20,48.1954
2023-01-21,48.1954
2023-01-22,48.1954
2023-01-23,50.5979
2023-01-24,51.6497
2023-01-25,55.4159
2023-01-26,52.6147
2023-01-27,53.3401
2023-01-28,53.3401
2023-01-29,53.3401
2023-01-30,53.0499
2023-01-31,55.676
2023-02-01,55.8039
2023-02-02,57.6249
2023-02-03,55.8718
2023-02-04,55.8718
2023-02-05,55.8718
2023-02-06,57.0575
2023-02-07,54.9551
2023-02-08,51.9391
2023-02-09,50.6992
2023-02-10,53.164
2023-02-11,53.164
2023-02-12,53.164
2023-02-13,54.0274
2023-02-14,51.9397
2023-02-15,52.1491
2023-02-16,52.7035
2023-02-17,53.3909
2023-02-18,53.3909
2023-02-19,53.3909
2023-02-20,53.3909
2023-02-21,50.4065
2023-02-22,50.5125
2023-02-23,51.9507
2023-02-24,51.6041
2023-02-25,51.6041
2023-02-26,51.6041
2023-02-27,52.874
2023-02-28,51.6598
2023-03-01,50.3787
2023-03-02,49.5755
2023-03-03,52.924
2023-03-04,52.924
2023-03-05,52.924
2023-03-06,51.011
2023-03-07,47.8001
2023-03-08,47.5257
2023-03-09,45.0299
2023-03-10,42.7752
2023-03-11,42.7752
2023-03-12,42.7752
2023-03-13,43.7581
2023-03-14,46.1254
2023-03-15,47.618
2023-03-16,49.9394
2023-03-17,49.6705
2023-03-18,49.6705
2023-03-19,49.6705
2023-03-20,51.4517
