,SCHW US Equity
2020-07-29,47.4743
2020-07-30,46.5097
2020-07-31,45.6839
2020-08-01,45.6839
2020-08-02,45.6839
2020-08-03,46.1212
2020-08-04,47.5243
2020-08-05,48.0974
2020-08-06,46.2485
2020-08-07,48.3491
2020-08-08,48.3491
2020-08-09,48.3491
2020-08-10,47.8334
2020-08-11,50.4745
2020-08-12,50.2025
2020-08-13,49.6718
2020-08-14,50.7031
2020-08-15,50.7031
2020-08-16,50.7031
2020-08-17,49.674
2020-08-18,50.4721
2020-08-19,52.2752
2020-08-20,49.4336
2020-08-21,49.1951
2020-08-22,49.1951
2020-08-23,49.1951
2020-08-24,50.8389
2020-08-25,51.8728
2020-08-26,51.5339
2020-08-27,53.1419
2020-08-28,53.6242
2020-08-29,53.6242
2020-08-30,53.6242
2020-08-31,51.5651
2020-09-01,52.248
2020-09-02,52.6825
2020-09-03,51.0432
2020-09-04,53.1493
2020-09-05,53.1493
2020-09-06,53.1493
2020-09-07,53.1493
2020-09-08,49.0031
2020-09-09,49.9731
2020-09-10,49.0087
2020-09-11,50.5559
2020-09-12,50.5559
2020-09-13,50.5559
2020-09-14,51.8332
2020-09-15,49.2034
2020-09-16,51.7366
2020-09-17,51.939
2020-09-18,52.5056
2020-09-19,52.5056
2020-09-20,52.5056
2020-09-21,50.3026
2020-09-22,49.5673
2020-09-23,49.0454
2020-09-24,47.8923
2020-09-25,49.5856
2020-09-26,49.5856
2020-09-27,49.5856
2020-09-28,53.0167
2020-09-29,51.801
2020-09-30,52.9957
2020-10-01,56.6967
2020-10-02,56.5125
2020-10-03,56.5125
2020-10-04,56.5125
2020-10-05,54.2933
2020-10-06,53.7253
2020-10-07,56.2899
2020-10-08,56.1649
2020-10-09,57.3652
2020-10-10,57.3652
2020-10-11,57.3652
2020-10-12,57.9486
2020-10-13,55.151
2020-10-14,53.6251
2020-10-15,58.2797
2020-10-16,58.8611
2020-10-17,58.8611
2020-10-18,58.8611
2020-10-19,57.5839
2020-10-20,58.1476
2020-10-21,57.489
2020-10-22,60.2814
2020-10-23,60.7701
2020-10-24,60.7701
2020-10-25,60.7701
2020-10-26,56.8248
2020-10-27,54.7414
2020-10-28,53.7815
2020-10-29,58.8233
2020-10-30,60.4752
2020-10-31,60.4752
2020-11-01,60.4752
2020-11-02,60.7804
2020-11-03,63.3197
2020-11-04,58.1653
2020-11-05,59.3785
2020-11-06,58.4585
2020-11-07,58.4585
2020-11-08,58.4585
2020-11-09,65.1448
2020-11-10,67.2251
2020-11-11,66.6892
2020-11-12,63.0366
2020-11-13,64.948
2020-11-14,64.948
2020-11-15,64.948
2020-11-16,66.205
2020-11-17,68.8175
2020-11-18,65.6816
2020-11-19,64.12
2020-11-20,62.9463
2020-11-21,62.9463
2020-11-22,62.9463
2020-11-23,65.2297
2020-11-24,67.2169
2020-11-25,67.1145
2020-11-26,67.1145
2020-11-27,66.9826
2020-11-28,66.9826
2020-11-29,66.9826
2020-11-30,64.5662
2020-12-01,66.2631
2020-12-02,67.3586
2020-12-03,67.6304
2020-12-04,67.4092
2020-12-05,67.4092
2020-12-06,67.4092
2020-12-07,66.7597
2020-12-08,66.1576
2020-12-09,66.1576
2020-12-10,64.8172
2020-12-11,62.8556
2020-12-12,62.8556
2020-12-13,62.8556
2020-12-14,63.5538
2020-12-15,65.5319
2020-12-16,66.5109
2020-12-17,66.6664
2020-12-18,66.9835
2020-12-19,66.9835
2020-12-20,66.9835
2020-12-21,66.2339
2020-12-22,65.8692
2020-12-23,67.0795
2020-12-24,66.0893
2020-12-25,66.0893
2020-12-26,66.0893
2020-12-27,66.0893
2020-12-28,67.5911
2020-12-29,66.2122
2020-12-30,65.7612
2020-12-31,66.8919
2021-01-01,66.8919
2021-01-02,66.8919
2021-01-03,66.8919
2021-01-04,65.8914
2021-01-05,65.9103
2021-01-06,73.0534
2021-01-07,74.9819
2021-01-08,74.7137
2021-01-09,74.7137
2021-01-10,74.7137
2021-01-11,76.1165
2021-01-12,77.0997
2021-01-13,71.6704
2021-01-14,71.1186
2021-01-15,69.3391
2021-01-16,69.3391
2021-01-17,69.3391
2021-01-18,69.3391
2021-01-19,69.9821
2021-01-20,68.0744
2021-01-21,68.2046
2021-01-22,67.2591
2021-01-23,67.2591
2021-01-24,67.2591
2021-01-25,63.2669
2021-01-26,60.8061
2021-01-27,53.5715
2021-01-28,54.4357
2021-01-29,49.7519
2021-01-30,49.7519
2021-01-31,49.7519
2021-02-01,53.2158
2021-02-02,55.2559
2021-02-03,53.047
2021-02-04,55.9799
2021-02-05,56.8453
2021-02-06,56.8453
2021-02-07,56.8453
2021-02-08,57.0233
2021-02-09,57.7124
2021-02-10,56.4418
2021-02-11,57.1462
2021-02-12,60.7639
2021-02-13,60.7639
2021-02-14,60.7639
2021-02-15,60.7639
2021-02-16,64.5452
2021-02-17,64.9878
2021-02-18,65.7833
2021-02-19,65.7342
2021-02-20,65.7342
2021-02-21,65.7342
2021-02-22,67.0555
2021-02-23,66.343
2021-02-24,68.5297
2021-02-25,65.2116
2021-02-26,62.0128
2021-02-27,62.0128
2021-02-28,62.0128
2021-03-01,65.0697
2021-03-02,64.394
2021-03-03,65.814
2021-03-04,65.3723
2021-03-05,65.6858
2021-03-06,65.6858
2021-03-07,65.6858
2021-03-08,64.3361
2021-03-09,62.6477
2021-03-10,64.3905
2021-03-11,66.152
2021-03-12,67.6399
2021-03-13,67.6399
2021-03-14,67.6399
2021-03-15,64.5393
2021-03-16,62.5688
2021-03-17,62.8788
2021-03-18,63.3834
2021-03-19,63.3352
2021-03-20,63.3352
2021-03-21,63.3352
2021-03-22,60.3029
2021-03-23,57.183
2021-03-24,58.3836
2021-03-25,59.9282
2021-03-26,60.7927
2021-03-27,60.7927
2021-03-28,60.7927
2021-03-29,57.267
2021-03-30,58.2838
2021-03-31,58.9369
2021-04-01,60.8395
2021-04-02,60.8395
2021-04-03,60.8395
2021-04-04,60.8395
2021-04-05,63.2313
2021-04-06,61.3059
2021-04-07,60.7431
2021-04-08,60.2624
2021-04-09,61.362
2021-04-10,61.362
2021-04-11,61.362
2021-04-12,61.5729
2021-04-13,58.9338
2021-04-14,60.267
2021-04-15,55.9289
2021-04-16,54.3437
2021-04-17,54.3437
2021-04-18,54.3437
2021-04-19,56.2671
2021-04-20,51.9202
2021-04-21,54.7443
2021-04-22,53.6015
2021-04-23,57.2057
2021-04-24,57.2057
2021-04-25,57.2057
2021-04-26,58.1119
2021-04-27,60.6694
2021-04-28,60.9595
2021-04-29,63.3134
2021-04-30,60.6353
2021-05-01,60.6353
2021-05-02,60.6353
2021-05-03,61.3328
2021-05-04,59.6129
2021-05-05,60.8034
2021-05-06,61.5155
2021-05-07,61.8211
2021-05-08,61.8211
2021-05-09,61.8211
2021-05-10,60.4185
2021-05-11,59.4102
2021-05-12,56.2883
2021-05-13,58.5191
2021-05-14,62.2875
2021-05-15,62.2875
2021-05-16,62.2875
2021-05-17,61.7728
2021-05-18,57.6347
2021-05-19,58.0637
2021-05-20,57.156
2021-05-21,59.1653
2021-05-22,59.1653
2021-05-23,59.1653
2021-05-24,59.7659
2021-05-25,57.8069
2021-05-26,57.6076
2021-05-27,60.8476
2021-05-28,60.8476
2021-05-29,60.8476
2021-05-30,60.8476
2021-05-31,60.8476
2021-06-01,61.9086
2021-06-02,62.2965
2021-06-03,63.7201
2021-06-04,63.0588
2021-06-05,63.0588
2021-06-06,63.0588
2021-06-07,60.8291
2021-06-08,61.3855
2021-06-09,56.5488
2021-06-10,56.0856
2021-06-11,58.0927
2021-06-12,58.0927
2021-06-13,58.0927
2021-06-14,54.3194
2021-06-15,55.1555
2021-06-16,57.0138
2021-06-17,53.9373
2021-06-18,49.9378
2021-06-19,49.9378
2021-06-20,49.9378
2021-06-21,54.3492
2021-06-22,53.9436
2021-06-23,54.5142
2021-06-24,55.2494
2021-06-25,55.8256
2021-06-26,55.8256
2021-06-27,55.8256
2021-06-28,54.8883
2021-06-29,54.7742
2021-06-30,53.9805
2021-07-01,55.2246
2021-07-02,53.703
2021-07-03,53.703
2021-07-04,53.703
2021-07-05,53.703
2021-07-06,49.9496
2021-07-07,48.7346
2021-07-08,45.2683
2021-07-09,49.7947
2021-07-10,49.7947
2021-07-11,49.7947
2021-07-12,51.6338
2021-07-13,51.807
2021-07-14,49.1271
2021-07-15,49.7085
2021-07-16,47.0691
2021-07-17,47.0691
2021-07-18,47.0691
2021-07-19,43.8616
2021-07-20,46.0307
2021-07-21,48.6687
2021-07-22,45.3956
2021-07-23,46.4598
2021-07-24,46.4598
2021-07-25,46.4598
2021-07-26,46.6716
2021-07-27,45.7076
2021-07-28,46.5262
2021-07-29,47.7486
2021-07-30,46.7957
2021-07-31,46.7957
2021-08-01,46.7957
2021-08-02,46.4707
2021-08-03,45.952
2021-08-04,46.4393
2021-08-05,49.3981
2021-08-06,53.6701
2021-08-07,53.6701
2021-08-08,53.6701
2021-08-09,55.8543
2021-08-10,57.402
2021-08-11,57.7882
2021-08-12,58.8789
2021-08-13,56.1978
2021-08-14,56.1978
2021-08-15,56.1978
2021-08-16,54.8242
2021-08-17,53.4545
2021-08-18,52.5607
2021-08-19,50.9055
2021-08-20,52.4065
2021-08-21,52.4065
2021-08-22,52.4065
2021-08-23,52.9462
2021-08-24,55.8496
2021-08-25,56.4951
2021-08-26,54.7057
2021-08-27,57.9501
2021-08-28,57.9501
2021-08-29,57.9501
2021-08-30,53.5977
2021-08-31,52.5931
2021-09-01,53.1322
2021-09-02,52.6193
2021-09-03,51.1744
2021-09-04,51.1744
2021-09-05,51.1744
2021-09-06,51.1744
2021-09-07,51.1567
2021-09-08,50.2212
2021-09-09,51.5776
2021-09-10,49.9501
2021-09-11,49.9501
2021-09-12,49.9501
2021-09-13,50.7628
2021-09-14,46.9754
2021-09-15,49.5359
2021-09-16,48.8994
2021-09-17,48.2922
2021-09-18,48.2922
2021-09-19,48.2922
2021-09-20,45.5662
2021-09-21,44.986
2021-09-22,48.6673
2021-09-23,54.8817
2021-09-24,56.6764
2021-09-25,56.6764
2021-09-26,56.6764
2021-09-27,59.0165
2021-09-28,56.8856
2021-09-29,55.5035
2021-09-30,51.4017
2021-10-01,53.6079
2021-10-02,53.6079
2021-10-03,53.6079
2021-10-04,51.7765
2021-10-05,55.3194
2021-10-06,55.0218
2021-10-07,55.9001
2021-10-08,57.1104
2021-10-09,57.1104
2021-10-10,57.1104
2021-10-11,55.891
2021-10-12,56.7547
2021-10-13,55.0648
2021-10-14,57.4749
2021-10-15,60.7749
2021-10-16,60.7749
2021-10-17,60.7749
2021-10-18,60.1689
2021-10-19,61.298
2021-10-20,61.3553
2021-10-21,62.1088
2021-10-22,63.5891
2021-10-23,63.5891
2021-10-24,63.5891
2021-10-25,62.3202
2021-10-26,62.5195
2021-10-27,58.8988
2021-10-28,59.9539
2021-10-29,60.0045
2021-10-30,60.0045
2021-10-31,60.0045
2021-11-01,59.6925
2021-11-02,59.4926
2021-11-03,61.5703
2021-11-04,57.8698
2021-11-05,57.3013
2021-11-06,57.3013
2021-11-07,57.3013
2021-11-08,58.0544
2021-11-09,56.3097
2021-11-10,56.5354
2021-11-11,57.5192
2021-11-12,58.5786
2021-11-13,58.5786
2021-11-14,58.5786
2021-11-15,58.177
2021-11-16,57.939
2021-11-17,57.0828
2021-11-18,57.5816
2021-11-19,54.2138
2021-11-20,54.2138
2021-11-21,54.2138
2021-11-22,57.1415
2021-11-23,58.7326
2021-11-24,59.0411
2021-11-25,59.0411
2021-11-26,51.1511
2021-11-27,51.1511
2021-11-28,51.1511
2021-11-29,52.7077
2021-11-30,48.1773
2021-12-01,46.8551
2021-12-02,52.486
2021-12-03,49.9688
2021-12-04,49.9688
2021-12-05,49.9688
2021-12-06,52.6726
2021-12-07,53.9465
2021-12-08,53.7713
2021-12-09,52.8988
2021-12-10,53.1174
2021-12-11,53.1174
2021-12-12,53.1174
2021-12-13,50.7927
2021-12-14,52.8955
2021-12-15,54.0621
2021-12-16,57.1648
2021-12-17,55.571
2021-12-18,55.571
2021-12-19,55.571
2021-12-20,51.9525
2021-12-21,55.2831
2021-12-22,56.7534
2021-12-23,57.661
2021-12-24,57.661
2021-12-25,57.661
2021-12-26,57.661
2021-12-27,58.4901
2021-12-28,57.9457
2021-12-29,57.0193
2021-12-30,56.1931
2021-12-31,55.5341
2022-01-01,55.5341
2022-01-02,55.5341
2022-01-03,57.772
2022-01-04,62.687
2022-01-05,61.5403
2022-01-06,63.0775
2022-01-07,64.1151
2022-01-08,64.1151
2022-01-09,64.1151
2022-01-10,63.9477
2022-01-11,66.2365
2022-01-12,67.1064
2022-01-13,64.3908
2022-01-14,66.4855
2022-01-15,66.4855
2022-01-16,66.4855
2022-01-17,66.4855
2022-01-18,60.696
2022-01-19,59.6595
2022-01-20,59.53
2022-01-21,56.0248
2022-01-22,56.0248
2022-01-23,56.0248
2022-01-24,55.2849
2022-01-25,55.0088
2022-01-26,56.842
2022-01-27,56.3446
2022-01-28,55.0739
2022-01-29,55.0739
2022-01-30,55.0739
2022-01-31,53.1739
2022-02-01,56.2212
2022-02-02,56.5927
2022-02-03,54.2589
2022-02-04,57.9335
2022-02-05,57.9335
2022-02-06,57.9335
2022-02-07,59.326
2022-02-08,61.2725
2022-02-09,60.5478
2022-02-10,58.1653
2022-02-11,52.7066
2022-02-12,52.7066
2022-02-13,52.7066
2022-02-14,50.8966
2022-02-15,53.2023
2022-02-16,52.7839
2022-02-17,48.5659
2022-02-18,48.0736
2022-02-19,48.0736
2022-02-20,48.0736
2022-02-21,48.0736
2022-02-22,46.8281
2022-02-23,44.511
2022-02-24,44.1974
2022-02-25,48.8323
2022-02-26,48.8323
2022-02-27,48.8323
2022-02-28,47.325
2022-03-01,40.6791
2022-03-02,45.4241
2022-03-03,44.401
2022-03-04,43.0513
2022-03-05,43.0513
2022-03-06,43.0513
2022-03-07,40.5769
2022-03-08,40.0214
2022-03-09,44.372
2022-03-10,44.6638
2022-03-11,45.3369
2022-03-12,45.3369
2022-03-13,45.3369
2022-03-14,48.6445
2022-03-15,48.5539
2022-03-16,54.2087
2022-03-17,54.9543
2022-03-18,55.1522
2022-03-19,55.1522
2022-03-20,55.1522
2022-03-21,54.047
2022-03-22,56.9242
2022-03-23,54.2267
2022-03-24,55.2825
2022-03-25,55.668
2022-03-26,55.668
2022-03-27,55.668
2022-03-28,56.0689
2022-03-29,55.3859
2022-03-30,52.5761
2022-03-31,48.0175
2022-04-01,47.2837
2022-04-02,47.2837
2022-04-03,47.2837
2022-04-04,46.1097
2022-04-05,45.6933
2022-04-06,44.7525
2022-04-07,43.9581
2022-04-08,45.9206
2022-04-09,45.9206
2022-04-10,45.9206
2022-04-11,45.8106
2022-04-12,44.304
2022-04-13,48.6539
2022-04-14,47.5504
2022-04-15,47.5504
2022-04-16,47.5504
2022-04-17,47.5504
2022-04-18,40.6529
2022-04-19,42.8067
2022-04-20,42.4409
2022-04-21,39.9453
2022-04-22,37.8116
2022-04-23,37.8116
2022-04-24,37.8116
2022-04-25,37.8046
2022-04-26,36.5512
2022-04-27,36.6003
2022-04-28,37.2787
2022-04-29,35.262
2022-04-30,35.262
2022-05-01,35.262
2022-05-02,37.2263
2022-05-03,39.1485
2022-05-04,41.3952
2022-05-05,40.1757
2022-05-06,38.2975
2022-05-07,38.2975
2022-05-08,38.2975
2022-05-09,35.9439
2022-05-10,36.4961
2022-05-11,37.1685
2022-05-12,37.2068
2022-05-13,38.0666
2022-05-14,38.0666
2022-05-15,38.0666
2022-05-16,36.8257
2022-05-17,38.3615
2022-05-18,36.8209
2022-05-19,36.3436
2022-05-20,37.1995
2022-05-21,37.1995
2022-05-22,37.1995
2022-05-23,39.883
2022-05-24,38.7385
2022-05-25,41.1805
2022-05-26,44.8715
2022-05-27,46.892
2022-05-28,46.892
2022-05-29,46.892
2022-05-30,46.892
2022-05-31,46.4049
2022-06-01,45.8718
2022-06-02,48.3062
2022-06-03,46.6524
2022-06-04,46.6524
2022-06-05,46.6524
2022-06-06,44.6653
2022-06-07,44.114
2022-06-08,42.441
2022-06-09,41.0855
2022-06-10,39.3043
2022-06-11,39.3043
2022-06-12,39.3043
2022-06-13,37.657
2022-06-14,38.8224
2022-06-15,39.3616
2022-06-16,38.787
2022-06-17,38.0185
2022-06-18,38.0185
2022-06-19,38.0185
2022-06-20,38.0185
2022-06-21,41.3224
2022-06-22,41.4035
2022-06-23,41.0028
2022-06-24,44.2688
2022-06-25,44.2688
2022-06-26,44.2688
2022-06-27,43.975
2022-06-28,44.0025
2022-06-29,43.3973
2022-06-30,42.909
2022-07-01,44.0053
2022-07-02,44.0053
2022-07-03,44.0053
2022-07-04,44.0053
2022-07-05,43.388
2022-07-06,43.4654
2022-07-07,44.7164
2022-07-08,44.9056
2022-07-09,44.9056
2022-07-10,44.9056
2022-07-11,43.1001
2022-07-12,42.2463
2022-07-13,41.3859
2022-07-14,40.2002
2022-07-15,42.9768
2022-07-16,42.9768
2022-07-17,42.9768
2022-07-18,41.8044
2022-07-19,45.0384
2022-07-20,44.5549
2022-07-21,45.0497
2022-07-22,44.8565
2022-07-23,44.8565
2022-07-24,44.8565
2022-07-25,46.0032
2022-07-26,42.5974
2022-07-27,44.8697
2022-07-28,52.4164
2022-07-29,54.1069
2022-07-30,54.1069
2022-07-31,54.1069
2022-08-01,53.6252
2022-08-02,51.9293
2022-08-03,53.7775
2022-08-04,53.8032
2022-08-05,54.2114
2022-08-06,54.2114
2022-08-07,54.2114
2022-08-08,52.8707
2022-08-09,53.6836
2022-08-10,54.9108
2022-08-11,58.5225
2022-08-12,61.2595
2022-08-13,61.2595
2022-08-14,61.2595
2022-08-15,62.1733
2022-08-16,63.539
2022-08-17,60.5903
2022-08-18,60.9068
2022-08-19,57.779
2022-08-20,57.779
2022-08-21,57.779
2022-08-22,55.7271
2022-08-23,56.0231
2022-08-24,56.6846
2022-08-25,57.5326
2022-08-26,54.1311
2022-08-27,54.1311
2022-08-28,54.1311
2022-08-29,54.1975
2022-08-30,54.9529
2022-08-31,52.475
2022-09-01,53.5513
2022-09-02,51.3934
2022-09-03,51.3934
2022-09-04,51.3934
2022-09-05,51.3934
2022-09-06,51.5836
2022-09-07,53.4943
2022-09-08,55.3848
2022-09-09,57.1978
2022-09-10,57.1978
2022-09-11,57.1978
2022-09-12,57.6876
2022-09-13,54.352
2022-09-14,54.0239
2022-09-15,53.7387
2022-09-16,52.5403
2022-09-17,52.5403
2022-09-18,52.5403
2022-09-19,55.2177
2022-09-20,54.5943
2022-09-21,53.826
2022-09-22,52.3536
2022-09-23,50.3908
2022-09-24,50.3908
2022-09-25,50.3908
2022-09-26,50.3908
2022-09-27,51.6185
2022-09-28,54.1862
2022-09-29,53.0887
2022-09-30,51.7208
2022-10-01,51.7208
2022-10-02,51.7208
2022-10-03,53.8611
2022-10-04,58.1701
2022-10-05,57.6336
2022-10-06,57.7171
2022-10-07,54.6014
2022-10-08,54.6014
2022-10-09,54.6014
2022-10-10,53.2733
2022-10-11,50.1601
2022-10-12,50.4515
2022-10-13,53.8338
2022-10-14,46.2141
2022-10-15,46.2141
2022-10-16,46.2141
2022-10-17,44.2414
2022-10-18,46.0548
2022-10-19,46.2082
2022-10-20,45.263
2022-10-21,48.803
2022-10-22,48.803
2022-10-23,48.803
2022-10-24,49.358
2022-10-25,51.8582
2022-10-26,52.5331
2022-10-27,57.9806
2022-10-28,61.0036
2022-10-29,61.0036
2022-10-30,61.0036
2022-10-31,60.1892
2022-11-01,60.4205
2022-11-02,58.8765
2022-11-03,58.8991
2022-11-04,59.0158
2022-11-05,59.0158
2022-11-06,59.0158
2022-11-07,59.7255
2022-11-08,59.6898
2022-11-09,57.6555
2022-11-10,58.0319
2022-11-11,57.6662
2022-11-12,57.6662
2022-11-13,57.6662
2022-11-14,54.3197
2022-11-15,56.8291
2022-11-16,55.3007
2022-11-17,55.9751
2022-11-18,58.4997
2022-11-19,58.4997
2022-11-20,58.4997
2022-11-21,58.7432
2022-11-22,60.3394
2022-11-23,60.5275
2022-11-24,60.5275
2022-11-25,60.784
2022-11-26,60.784
2022-11-27,60.784
2022-11-28,57.3526
2022-11-29,58.122
2022-11-30,60.9221
2022-12-01,59.3749
2022-12-02,60.3145
2022-12-03,60.3145
2022-12-04,60.3145
2022-12-05,57.9953
2022-12-06,56.7918
2022-12-07,56.0512
2022-12-08,56.14
2022-12-09,55.3119
2022-12-10,55.3119
2022-12-11,55.3119
2022-12-12,56.045
2022-12-13,51.337
2022-12-14,50.5927
2022-12-15,50.138
2022-12-16,52.0745
2022-12-17,52.0745
2022-12-18,52.0745
2022-12-19,52.1935
2022-12-20,54.3699
2022-12-21,57.0023
2022-12-22,56.1106
2022-12-23,57.5899
2022-12-24,57.5899
2022-12-25,57.5899
2022-12-26,57.5899
2022-12-27,58.265
2022-12-28,58.4626
2022-12-29,58.9422
2022-12-30,59.8698
2022-12-31,59.8698
2023-01-01,59.8698
2023-01-02,59.8698
2023-01-03,56.9419
2023-01-04,59.1495
2023-01-05,58.6203
2023-01-06,60.7829
2023-01-07,60.7829
2023-01-08,60.7829
2023-01-09,62.0596
2023-01-10,62.3304
2023-01-11,57.4209
2023-01-12,57.5153
2023-01-13,56.4365
2023-01-14,56.4365
2023-01-15,56.4365
2023-01-16,56.4365
2023-01-17,57.2819
2023-01-18,52.8889
2023-01-19,44.4349
2023-01-20,45.6949
2023-01-21,45.6949
2023-01-22,45.6949
2023-01-23,46.9225
2023-01-24,49.4874
2023-01-25,49.4223
2023-01-26,47.5483
2023-01-27,42.6969
2023-01-28,42.6969
2023-01-29,42.6969
2023-01-30,44.1188
2023-01-31,47.3239
2023-02-01,48.6412
2023-02-02,46.2895
2023-02-03,49.9735
2023-02-04,49.9735
2023-02-05,49.9735
2023-02-06,51.1858
2023-02-07,53.0494
2023-02-08,52.1512
2023-02-09,50.9474
2023-02-10,52.2342
2023-02-11,52.2342
2023-02-12,52.2342
2023-02-13,52.1698
2023-02-14,52.6973
2023-02-15,52.2039
2023-02-16,51.9608
2023-02-17,51.9251
2023-02-18,51.9251
2023-02-19,51.9251
2023-02-20,51.9251
2023-02-21,51.1611
2023-02-22,51.3374
2023-02-23,49.4353
2023-02-24,52.327
2023-02-25,52.327
2023-02-26,52.327
2023-02-27,47.6253
2023-02-28,47.6968
2023-03-01,46.8532
2023-03-02,44.7348
2023-03-03,47.2042
2023-03-04,47.2042
2023-03-05,47.2042
2023-03-06,45.9022
2023-03-07,43.3808
2023-03-08,45.7176
2023-03-09,34.3137
2023-03-10,28.451
2023-03-11,28.451
2023-03-12,28.451
2023-03-13,24.6446
2023-03-14,31.3221
2023-03-15,34.912
2023-03-16,33.847
2023-03-17,32.9322
2023-03-18,32.9322
2023-03-19,32.9322
