,MXIM US Equity
2020-09-01,57.9298
2020-09-02,60.2795
2020-09-03,55.2299
2020-09-04,55.4622
2020-09-05,55.4622
2020-09-06,55.4622
2020-09-07,55.4622
2020-09-08,48.7762
2020-09-09,51.6802
2020-09-10,50.55
2020-09-11,49.9022
2020-09-12,49.9022
2020-09-13,49.9022
2020-09-14,50.5576
2020-09-15,51.9331
2020-09-16,51.8726
2020-09-17,51.6237
2020-09-18,49.9698
2020-09-19,49.9698
2020-09-20,49.9698
2020-09-21,48.0012
2020-09-22,49.4172
2020-09-23,47.0212
2020-09-24,47.7877
2020-09-25,48.9963
2020-09-26,48.9963
2020-09-27,48.9963
2020-09-28,53.8264
2020-09-29,53.4479
2020-09-30,52.9556
2020-10-01,55.9995
2020-10-02,50.1684
2020-10-03,50.1684
2020-10-04,50.1684
2020-10-05,53.4049
2020-10-06,52.1861
2020-10-07,56.1224
2020-10-08,58.1015
2020-10-09,60.2154
2020-10-10,60.2154
2020-10-11,60.2154
2020-10-12,62.3683
2020-10-13,59.6912
2020-10-14,58.946
2020-10-15,59.902
2020-10-16,58.7618
2020-10-17,58.7618
2020-10-18,58.7618
2020-10-19,57.2648
2020-10-20,57.9413
2020-10-21,58.9288
2020-10-22,59.0298
2020-10-23,57.6068
2020-10-24,57.6068
2020-10-25,57.6068
2020-10-26,54.3576
2020-10-27,53.3642
2020-10-28,49.8316
2020-10-29,52.2146
2020-10-30,51.2568
2020-10-31,51.2568
2020-11-01,51.2568
2020-11-02,51.5462
2020-11-03,53.2035
2020-11-04,58.9794
2020-11-05,62.8584
2020-11-06,64.5851
2020-11-07,64.5851
2020-11-08,64.5851
2020-11-09,66.2102
2020-11-10,64.3841
2020-11-11,66.0754
2020-11-12,63.5914
2020-11-13,64.3477
2020-11-14,64.3477
2020-11-15,64.3477
2020-11-16,65.2904
2020-11-17,62.7805
2020-11-18,60.0857
2020-11-19,62.2324
2020-11-20,60.9778
2020-11-21,60.9778
2020-11-22,60.9778
2020-11-23,62.3917
2020-11-24,62.3005
2020-11-25,61.7033
2020-11-26,61.7033
2020-11-27,62.8879
2020-11-28,62.8879
2020-11-29,62.8879
2020-11-30,63.6004
2020-12-01,64.9058
2020-12-02,64.9058
2020-12-03,64.4655
2020-12-04,67.1039
2020-12-05,67.1039
2020-12-06,67.1039
2020-12-07,66.8259
2020-12-08,68.2696
2020-12-09,62.7995
2020-12-10,61.8964
2020-12-11,61.295
2020-12-12,61.295
2020-12-13,61.295
2020-12-14,62.628
2020-12-15,63.7777
2020-12-16,61.9862
2020-12-17,62.5246
2020-12-18,63.2706
2020-12-19,63.2706
2020-12-20,63.2706
2020-12-21,60.7086
2020-12-22,62.2397
2020-12-23,61.0399
2020-12-24,62.0157
2020-12-25,62.0157
2020-12-26,62.0157
2020-12-27,62.0157
2020-12-28,61.9945
2020-12-29,60.8154
2020-12-30,62.811
2020-12-31,64.2307
2021-01-01,64.2307
2021-01-02,64.2307
2021-01-03,64.2307
2021-01-04,61.749
2021-01-05,64.0364
2021-01-06,64.5044
2021-01-07,68.9985
2021-01-08,69.4651
2021-01-09,69.4651
2021-01-10,69.4651
2021-01-11,70.3781
2021-01-12,70.7879
2021-01-13,69.9011
2021-01-14,70.5853
2021-01-15,68.3133
2021-01-16,68.3133
2021-01-17,68.3133
2021-01-18,68.3133
2021-01-19,70.0842
2021-01-20,68.4649
2021-01-21,68.1256
2021-01-22,62.9421
2021-01-23,62.9421
2021-01-24,62.9421
2021-01-25,60.6063
2021-01-26,61.5202
2021-01-27,52.3332
2021-01-28,53.8937
2021-01-29,51.9537
2021-01-30,51.9537
2021-01-31,51.9537
2021-02-01,55.6888
2021-02-02,55.3989
2021-02-03,51.6376
2021-02-04,53.688
2021-02-05,53.2697
2021-02-06,53.2697
2021-02-07,53.2697
2021-02-08,56.1686
2021-02-09,55.6286
2021-02-10,55.7387
2021-02-11,59.8893
2021-02-12,61.216
2021-02-13,61.216
2021-02-14,61.216
2021-02-15,61.216
2021-02-16,61.118
2021-02-17,60.2365
2021-02-18,58.5073
2021-02-19,62.3127
2021-02-20,62.3127
2021-02-21,62.3127
2021-02-22,57.954
2021-02-23,56.3266
2021-02-24,59.0233
2021-02-25,52.4066
2021-02-26,53.968
2021-02-27,53.968
2021-02-28,53.968
2021-03-01,55.9962
2021-03-02,52.9352
2021-03-03,49.5096
2021-03-04,46.3751
2021-03-05,48.6492
2021-03-06,48.6492
2021-03-07,48.6492
2021-03-08,45.413
2021-03-09,48.5639
2021-03-10,47.4507
2021-03-11,49.6887
2021-03-12,48.567
2021-03-13,48.567
2021-03-14,48.567
2021-03-15,49.4889
2021-03-16,50.7458
2021-03-17,51.6502
2021-03-18,48.5842
2021-03-19,49.8693
2021-03-20,49.8693
2021-03-21,49.8693
2021-03-22,51.1806
2021-03-23,49.3759
2021-03-24,49.9209
2021-03-25,48.9418
2021-03-26,53.5296
2021-03-27,53.5296
2021-03-28,53.5296
2021-03-29,51.4038
2021-03-30,50.3016
2021-03-31,51.6889
2021-04-01,55.3193
2021-04-02,55.3193
2021-04-03,55.3193
2021-04-04,55.3193
2021-04-05,56.8566
2021-04-06,56.204
2021-04-07,54.7443
2021-04-08,55.8356
2021-04-09,54.933
2021-04-10,54.933
2021-04-11,54.933
2021-04-12,54.1044
2021-04-13,53.8501
2021-04-14,53.209
2021-04-15,54.5161
2021-04-16,54.0347
2021-04-17,54.0347
2021-04-18,54.0347
2021-04-19,52.5822
2021-04-20,51.0814
2021-04-21,53.4823
2021-04-22,51.5618
2021-04-23,54.5751
2021-04-24,54.5751
2021-04-25,54.5751
2021-04-26,55.9728
2021-04-27,55.0843
2021-04-28,52.3994
2021-04-29,54.8279
2021-04-30,51.4794
2021-05-01,51.4794
2021-05-02,51.4794
2021-05-03,50.2407
2021-05-04,50.5484
2021-05-05,52.0019
2021-05-06,52.7705
2021-05-07,54.0719
2021-05-08,54.0719
2021-05-09,54.0719
2021-05-10,49.7821
2021-05-11,50.0947
2021-05-12,47.0445
2021-05-13,47.6127
2021-05-14,50.1656
2021-05-15,50.1656
2021-05-16,50.1656
2021-05-17,48.7126
2021-05-18,47.3053
2021-05-19,51.707
2021-05-20,55.54
2021-05-21,55.7432
2021-05-22,55.7432
2021-05-23,55.7432
2021-05-24,57.3001
2021-05-25,57.7489
2021-05-26,57.5519
2021-05-27,57.6311
2021-05-28,58.3892
2021-05-29,58.3892
2021-05-30,58.3892
2021-05-31,58.3892
2021-06-01,57.2913
2021-06-02,57.7026
2021-06-03,55.954
2021-06-04,58.0868
2021-06-05,58.0868
2021-06-06,58.0868
2021-06-07,56.9034
2021-06-08,57.4339
2021-06-09,58.3312
2021-06-10,58.9283
2021-06-11,58.9578
2021-06-12,58.9578
2021-06-13,58.9578
2021-06-14,59.4588
2021-06-15,58.7466
2021-06-16,57.1819
2021-06-17,57.1671
2021-06-18,53.3252
2021-06-19,53.3252
2021-06-20,53.3252
2021-06-21,54.0171
2021-06-22,53.8463
2021-06-23,53.7583
2021-06-24,56.4902
2021-06-25,56.6447
2021-06-26,56.6447
2021-06-27,56.6447
2021-06-28,58.8974
2021-06-29,59.3033
2021-06-30,59.7601
2021-07-01,56.2189
2021-07-02,57.2337
2021-07-03,57.2337
2021-07-04,57.2337
2021-07-05,57.2337
2021-07-06,54.9287
2021-07-07,51.2672
2021-07-08,49.0524
2021-07-09,51.2192
2021-07-10,51.2192
2021-07-11,51.2192
2021-07-12,52.1939
2021-07-13,51.9397
2021-07-14,51.1802
2021-07-15,49.3628
2021-07-16,47.0963
2021-07-17,47.0963
2021-07-18,47.0963
2021-07-19,45.8339
2021-07-20,47.8978
2021-07-21,51.388
2021-07-22,48.8019
2021-07-23,50.3399
2021-07-24,50.3399
2021-07-25,50.3399
2021-07-26,50.2591
2021-07-27,47.1173
2021-07-28,48.0101
2021-07-29,50.7136
2021-07-30,51.3001
2021-07-31,51.3001
2021-08-01,51.3001
2021-08-02,51.0209
2021-08-03,49.6786
2021-08-04,52.759
2021-08-05,51.9157
2021-08-06,52.2103
2021-08-07,52.2103
2021-08-08,52.2103
2021-08-09,51.8963
2021-08-10,51.3335
2021-08-11,51.0857
2021-08-12,48.83
2021-08-13,50.76
2021-08-14,50.76
2021-08-15,50.76
2021-08-16,51.18
2021-08-17,50.8436
2021-08-18,52.5937
2021-08-19,53.8898
2021-08-20,53.6109
2021-08-21,53.6109
2021-08-22,53.6109
2021-08-23,60.2359
2021-08-24,56.4511
2021-08-25,54.5223
2021-08-26,54.5223
2021-08-27,54.5223
2021-08-28,54.5223
2021-08-29,54.5223
2021-08-30,54.5223
2021-08-31,54.5223
2021-09-01,54.5223
2021-09-02,54.5223
2021-09-03,54.5223
2021-09-04,54.5223
2021-09-05,54.5223
2021-09-06,54.5223
2021-09-07,54.5223
2021-09-08,54.5223
2021-09-09,54.5223
2021-09-10,54.5223
2021-09-11,54.5223
2021-09-12,54.5223
2021-09-13,54.5223
2021-09-14,54.5223
2021-09-15,54.5223
2021-09-16,54.5223
2021-09-17,54.5223
2021-09-18,54.5223
2021-09-19,54.5223
2021-09-20,54.5223
2021-09-21,54.5223
2021-09-22,54.5223
2021-09-23,54.5223
2021-09-24,54.5223
2021-09-25,54.5223
2021-09-26,54.5223
2021-09-27,54.5223
2021-09-28,54.5223
2021-09-29,54.5223
2021-09-30,54.5223
2021-10-01,54.5223
2021-10-02,54.5223
2021-10-03,54.5223
2021-10-04,54.5223
2021-10-05,54.5223
2021-10-06,54.5223
2021-10-07,54.5223
2021-10-08,54.5223
2021-10-09,54.5223
2021-10-10,54.5223
2021-10-11,54.5223
2021-10-12,54.5223
2021-10-13,54.5223
2021-10-14,54.5223
2021-10-15,54.5223
2021-10-16,54.5223
2021-10-17,54.5223
2021-10-18,54.5223
2021-10-19,54.5223
2021-10-20,54.5223
2021-10-21,54.5223
2021-10-22,54.5223
2021-10-23,54.5223
2021-10-24,54.5223
2021-10-25,54.5223
2021-10-26,54.5223
2021-10-27,54.5223
2021-10-28,54.5223
2021-10-29,54.5223
2021-10-30,54.5223
2021-10-31,54.5223
2021-11-01,54.5223
2021-11-02,54.5223
2021-11-03,54.5223
2021-11-04,54.5223
2021-11-05,54.5223
2021-11-06,54.5223
2021-11-07,54.5223
2021-11-08,54.5223
2021-11-09,54.5223
2021-11-10,54.5223
2021-11-11,54.5223
2021-11-12,54.5223
2021-11-13,54.5223
2021-11-14,54.5223
2021-11-15,54.5223
2021-11-16,54.5223
2021-11-17,54.5223
2021-11-18,54.5223
2021-11-19,54.5223
2021-11-20,54.5223
2021-11-21,54.5223
2021-11-22,54.5223
2021-11-23,54.5223
2021-11-24,54.5223
2021-11-25,54.5223
2021-11-26,54.5223
2021-11-27,54.5223
2021-11-28,54.5223
2021-11-29,54.5223
2021-11-30,54.5223
2021-12-01,54.5223
2021-12-02,54.5223
2021-12-03,54.5223
2021-12-04,54.5223
2021-12-05,54.5223
2021-12-06,54.5223
2021-12-07,54.5223
2021-12-08,54.5223
2021-12-09,54.5223
2021-12-10,54.5223
2021-12-11,54.5223
2021-12-12,54.5223
2021-12-13,54.5223
2021-12-14,54.5223
2021-12-15,54.5223
2021-12-16,54.5223
2021-12-17,54.5223
2021-12-18,54.5223
2021-12-19,54.5223
2021-12-20,54.5223
2021-12-21,54.5223
2021-12-22,54.5223
2021-12-23,54.5223
2021-12-24,54.5223
2021-12-25,54.5223
2021-12-26,54.5223
2021-12-27,54.5223
2021-12-28,54.5223
2021-12-29,54.5223
2021-12-30,54.5223
2021-12-31,54.5223
2022-01-01,54.5223
2022-01-02,54.5223
2022-01-03,54.5223
2022-01-04,54.5223
2022-01-05,54.5223
2022-01-06,54.5223
2022-01-07,54.5223
2022-01-08,54.5223
2022-01-09,54.5223
2022-01-10,54.5223
2022-01-11,54.5223
2022-01-12,54.5223
2022-01-13,54.5223
2022-01-14,54.5223
2022-01-15,54.5223
2022-01-16,54.5223
2022-01-17,54.5223
2022-01-18,54.5223
2022-01-19,54.5223
2022-01-20,54.5223
2022-01-21,54.5223
2022-01-22,54.5223
2022-01-23,54.5223
2022-01-24,54.5223
2022-01-25,54.5223
2022-01-26,54.5223
2022-01-27,54.5223
2022-01-28,54.5223
2022-01-29,54.5223
2022-01-30,54.5223
2022-01-31,54.5223
2022-02-01,54.5223
2022-02-02,54.5223
2022-02-03,54.5223
2022-02-04,54.5223
2022-02-05,54.5223
2022-02-06,54.5223
2022-02-07,54.5223
2022-02-08,54.5223
2022-02-09,54.5223
2022-02-10,54.5223
2022-02-11,54.5223
2022-02-12,54.5223
2022-02-13,54.5223
2022-02-14,54.5223
2022-02-15,54.5223
2022-02-16,54.5223
2022-02-17,54.5223
2022-02-18,54.5223
2022-02-19,54.5223
2022-02-20,54.5223
2022-02-21,54.5223
2022-02-22,54.5223
2022-02-23,54.5223
2022-02-24,54.5223
2022-02-25,54.5223
2022-02-26,54.5223
2022-02-27,54.5223
2022-02-28,54.5223
2022-03-01,54.5223
2022-03-02,54.5223
2022-03-03,54.5223
2022-03-04,54.5223
2022-03-05,54.5223
2022-03-06,54.5223
2022-03-07,54.5223
2022-03-08,54.5223
2022-03-09,54.5223
2022-03-10,54.5223
2022-03-11,54.5223
2022-03-12,54.5223
2022-03-13,54.5223
2022-03-14,54.5223
2022-03-15,54.5223
2022-03-16,54.5223
2022-03-17,54.5223
2022-03-18,54.5223
2022-03-19,54.5223
2022-03-20,54.5223
2022-03-21,54.5223
2022-03-22,54.5223
2022-03-23,54.5223
2022-03-24,54.5223
2022-03-25,54.5223
2022-03-26,54.5223
2022-03-27,54.5223
2022-03-28,54.5223
2022-03-29,54.5223
2022-03-30,54.5223
2022-03-31,54.5223
2022-04-01,54.5223
2022-04-02,54.5223
2022-04-03,54.5223
2022-04-04,54.5223
2022-04-05,54.5223
2022-04-06,54.5223
2022-04-07,54.5223
2022-04-08,54.5223
2022-04-09,54.5223
2022-04-10,54.5223
2022-04-11,54.5223
2022-04-12,54.5223
2022-04-13,54.5223
2022-04-14,54.5223
2022-04-15,54.5223
2022-04-16,54.5223
2022-04-17,54.5223
2022-04-18,54.5223
2022-04-19,54.5223
2022-04-20,54.5223
2022-04-21,54.5223
2022-04-22,54.5223
2022-04-23,54.5223
2022-04-24,54.5223
2022-04-25,54.5223
2022-04-26,54.5223
2022-04-27,54.5223
2022-04-28,54.5223
2022-04-29,54.5223
2022-04-30,54.5223
2022-05-01,54.5223
2022-05-02,54.5223
2022-05-03,54.5223
2022-05-04,54.5223
2022-05-05,54.5223
2022-05-06,54.5223
2022-05-07,54.5223
2022-05-08,54.5223
2022-05-09,54.5223
2022-05-10,54.5223
2022-05-11,54.5223
2022-05-12,54.5223
2022-05-13,54.5223
2022-05-14,54.5223
2022-05-15,54.5223
2022-05-16,54.5223
2022-05-17,54.5223
2022-05-18,54.5223
2022-05-19,54.5223
2022-05-20,54.5223
2022-05-21,54.5223
2022-05-22,54.5223
2022-05-23,54.5223
2022-05-24,54.5223
2022-05-25,54.5223
2022-05-26,54.5223
2022-05-27,54.5223
2022-05-28,54.5223
2022-05-29,54.5223
2022-05-30,54.5223
2022-05-31,54.5223
2022-06-01,54.5223
2022-06-02,54.5223
2022-06-03,54.5223
2022-06-04,54.5223
2022-06-05,54.5223
2022-06-06,54.5223
2022-06-07,54.5223
2022-06-08,54.5223
2022-06-09,54.5223
2022-06-10,54.5223
2022-06-11,54.5223
2022-06-12,54.5223
2022-06-13,54.5223
2022-06-14,54.5223
2022-06-15,54.5223
2022-06-16,54.5223
2022-06-17,54.5223
2022-06-18,54.5223
2022-06-19,54.5223
2022-06-20,54.5223
2022-06-21,54.5223
2022-06-22,54.5223
2022-06-23,54.5223
2022-06-24,54.5223
2022-06-25,54.5223
2022-06-26,54.5223
2022-06-27,54.5223
2022-06-28,54.5223
2022-06-29,54.5223
2022-06-30,54.5223
2022-07-01,54.5223
2022-07-02,54.5223
2022-07-03,54.5223
2022-07-04,54.5223
2022-07-05,54.5223
2022-07-06,54.5223
2022-07-07,54.5223
2022-07-08,54.5223
2022-07-09,54.5223
2022-07-10,54.5223
2022-07-11,54.5223
2022-07-12,54.5223
2022-07-13,54.5223
2022-07-14,54.5223
2022-07-15,54.5223
2022-07-16,54.5223
2022-07-17,54.5223
2022-07-18,54.5223
2022-07-19,54.5223
2022-07-20,54.5223
2022-07-21,54.5223
2022-07-22,54.5223
2022-07-23,54.5223
2022-07-24,54.5223
2022-07-25,54.5223
2022-07-26,54.5223
2022-07-27,54.5223
2022-07-28,54.5223
2022-07-29,54.5223
2022-07-30,54.5223
2022-07-31,54.5223
2022-08-01,54.5223
2022-08-02,54.5223
2022-08-03,54.5223
2022-08-04,54.5223
2022-08-05,54.5223
2022-08-06,54.5223
2022-08-07,54.5223
2022-08-08,54.5223
2022-08-09,54.5223
2022-08-10,54.5223
2022-08-11,54.5223
2022-08-12,54.5223
2022-08-13,54.5223
2022-08-14,54.5223
2022-08-15,54.5223
2022-08-16,54.5223
2022-08-17,54.5223
2022-08-18,54.5223
2022-08-19,54.5223
2022-08-20,54.5223
2022-08-21,54.5223
2022-08-22,54.5223
2022-08-23,54.5223
2022-08-24,54.5223
2022-08-25,54.5223
2022-08-26,54.5223
2022-08-27,54.5223
2022-08-28,54.5223
2022-08-29,54.5223
2022-08-30,54.5223
2022-08-31,54.5223
2022-09-01,54.5223
2022-09-02,54.5223
2022-09-03,54.5223
2022-09-04,54.5223
2022-09-05,54.5223
2022-09-06,54.5223
2022-09-07,54.5223
2022-09-08,54.5223
2022-09-09,54.5223
2022-09-10,54.5223
2022-09-11,54.5223
2022-09-12,54.5223
2022-09-13,54.5223
2022-09-14,54.5223
2022-09-15,54.5223
2022-09-16,54.5223
2022-09-17,54.5223
2022-09-18,54.5223
2022-09-19,54.5223
2022-09-20,54.5223
2022-09-21,54.5223
2022-09-22,54.5223
2022-09-23,54.5223
2022-09-24,54.5223
2022-09-25,54.5223
2022-09-26,54.5223
2022-09-27,54.5223
2022-09-28,54.5223
2022-09-29,54.5223
2022-09-30,54.5223
2022-10-01,54.5223
2022-10-02,54.5223
2022-10-03,54.5223
2022-10-04,54.5223
2022-10-05,54.5223
2022-10-06,54.5223
2022-10-07,54.5223
2022-10-08,54.5223
2022-10-09,54.5223
2022-10-10,54.5223
2022-10-11,54.5223
2022-10-12,54.5223
2022-10-13,54.5223
2022-10-14,54.5223
2022-10-15,54.5223
2022-10-16,54.5223
2022-10-17,54.5223
2022-10-18,54.5223
2022-10-19,54.5223
2022-10-20,54.5223
2022-10-21,54.5223
2022-10-22,54.5223
2022-10-23,54.5223
2022-10-24,54.5223
2022-10-25,54.5223
2022-10-26,54.5223
2022-10-27,54.5223
2022-10-28,54.5223
2022-10-29,54.5223
2022-10-30,54.5223
2022-10-31,54.5223
2022-11-01,54.5223
2022-11-02,54.5223
2022-11-03,54.5223
2022-11-04,54.5223
2022-11-05,54.5223
2022-11-06,54.5223
2022-11-07,54.5223
2022-11-08,54.5223
2022-11-09,54.5223
2022-11-10,54.5223
2022-11-11,54.5223
2022-11-12,54.5223
2022-11-13,54.5223
2022-11-14,54.5223
2022-11-15,54.5223
2022-11-16,54.5223
2022-11-17,54.5223
2022-11-18,54.5223
2022-11-19,54.5223
2022-11-20,54.5223
2022-11-21,54.5223
2022-11-22,54.5223
2022-11-23,54.5223
2022-11-24,54.5223
2022-11-25,54.5223
2022-11-26,54.5223
2022-11-27,54.5223
2022-11-28,54.5223
2022-11-29,54.5223
2022-11-30,54.5223
2022-12-01,54.5223
2022-12-02,54.5223
2022-12-03,54.5223
2022-12-04,54.5223
2022-12-05,54.5223
2022-12-06,54.5223
2022-12-07,54.5223
2022-12-08,54.5223
2022-12-09,54.5223
2022-12-10,54.5223
2022-12-11,54.5223
2022-12-12,54.5223
2022-12-13,54.5223
2022-12-14,54.5223
2022-12-15,54.5223
2022-12-16,54.5223
2022-12-17,54.5223
2022-12-18,54.5223
2022-12-19,54.5223
2022-12-20,54.5223
2022-12-21,54.5223
2022-12-22,54.5223
2022-12-23,54.5223
2022-12-24,54.5223
2022-12-25,54.5223
2022-12-26,54.5223
2022-12-27,54.5223
2022-12-28,54.5223
2022-12-29,54.5223
2022-12-30,54.5223
2022-12-31,54.5223
2023-01-01,54.5223
2023-01-02,54.5223
2023-01-03,54.5223
2023-01-04,54.5223
2023-01-05,54.5223
2023-01-06,54.5223
2023-01-07,54.5223
2023-01-08,54.5223
2023-01-09,54.5223
2023-01-10,54.5223
2023-01-11,54.5223
2023-01-12,54.5223
2023-01-13,54.5223
2023-01-14,54.5223
2023-01-15,54.5223
2023-01-16,54.5223
2023-01-17,54.5223
2023-01-18,54.5223
2023-01-19,54.5223
2023-01-20,54.5223
2023-01-21,54.5223
2023-01-22,54.5223
2023-01-23,54.5223
2023-01-24,54.5223
2023-01-25,54.5223
2023-01-26,54.5223
2023-01-27,54.5223
2023-01-28,54.5223
2023-01-29,54.5223
2023-01-30,54.5223
2023-01-31,54.5223
2023-02-01,54.5223
2023-02-02,54.5223
2023-02-03,54.5223
2023-02-04,54.5223
2023-02-05,54.5223
2023-02-06,54.5223
2023-02-07,54.5223
2023-02-08,54.5223
2023-02-09,54.5223
2023-02-10,54.5223
2023-02-11,54.5223
2023-02-12,54.5223
2023-02-13,54.5223
2023-02-14,54.5223
2023-02-15,54.5223
2023-02-16,54.5223
2023-02-17,54.5223
2023-02-18,54.5223
2023-02-19,54.5223
2023-02-20,54.5223
2023-02-21,54.5223
2023-02-22,54.5223
2023-02-23,54.5223
2023-02-24,54.5223
2023-02-25,54.5223
2023-02-26,54.5223
2023-02-27,54.5223
2023-02-28,54.5223
2023-03-01,54.5223
2023-03-02,54.5223
2023-03-03,54.5223
2023-03-04,54.5223
2023-03-05,54.5223
2023-03-06,54.5223
2023-03-07,54.5223
2023-03-08,54.5223
2023-03-09,54.5223
2023-03-10,54.5223
2023-03-11,54.5223
2023-03-12,54.5223
2023-03-13,54.5223
2023-03-14,54.5223
