,HZNP US Equity
2020-03-26,43.2382
2020-03-27,41.8817
2020-03-28,41.8817
2020-03-29,41.8817
2020-03-30,45.5766
2020-03-31,46.1025
2020-04-01,47.2259
2020-04-02,50.3098
2020-04-03,49.443
2020-04-04,49.443
2020-04-05,49.443
2020-04-06,50.5269
2020-04-07,48.346
2020-04-08,49.2153
2020-04-09,48.8639
2020-04-10,48.8639
2020-04-11,48.8639
2020-04-12,48.8639
2020-04-13,47.9506
2020-04-14,49.9645
2020-04-15,50.7186
2020-04-16,52.3936
2020-04-17,54.1874
2020-04-18,54.1874
2020-04-19,54.1874
2020-04-20,54.549
2020-04-21,51.5602
2020-04-22,53.8797
2020-04-23,53.1897
2020-04-24,52.703
2020-04-25,52.703
2020-04-26,52.703
2020-04-27,55.2622
2020-04-28,53.1024
2020-04-29,55.8921
2020-04-30,57.2087
2020-05-01,56.2847
2020-05-02,56.2847
2020-05-03,56.2847
2020-05-04,57.4279
2020-05-05,59.2019
2020-05-06,66.21
2020-05-07,64.9497
2020-05-08,66.5777
2020-05-09,66.5777
2020-05-10,66.5777
2020-05-11,68.77
2020-05-12,69.4541
2020-05-13,67.4315
2020-05-14,66.3652
2020-05-15,68.7804
2020-05-16,68.7804
2020-05-17,68.7804
2020-05-18,66.8445
2020-05-19,66.8718
2020-05-20,68.2122
2020-05-21,68.719
2020-05-22,70.3782
2020-05-23,70.3782
2020-05-24,70.3782
2020-05-25,70.3782
2020-05-26,69.8142
2020-05-27,69.2876
2020-05-28,68.4381
2020-05-29,70.5511
2020-05-30,70.5511
2020-05-31,70.5511
2020-06-01,68.5374
2020-06-02,69.038
2020-06-03,65.4543
2020-06-04,62.7245
2020-06-05,63.4119
2020-06-06,63.4119
2020-06-07,63.4119
2020-06-08,64.5273
2020-06-09,62.6406
2020-06-10,63.2101
2020-06-11,57.7753
2020-06-12,57.8764
2020-06-13,57.8764
2020-06-14,57.8764
2020-06-15,59.3155
2020-06-16,60.366
2020-06-17,60.8265
2020-06-18,61.2219
2020-06-19,63.328
2020-06-20,63.328
2020-06-21,63.328
2020-06-22,66.4492
2020-06-23,67.4277
2020-06-24,69.1501
2020-06-25,71.0947
2020-06-26,66.9081
2020-06-27,66.9081
2020-06-28,66.9081
2020-06-29,67.1189
2020-06-30,67.4408
2020-07-01,66.6533
2020-07-02,66.6648
2020-07-03,66.6648
2020-07-04,66.6648
2020-07-05,66.6648
2020-07-06,69.7623
2020-07-07,67.8976
2020-07-08,69.4138
2020-07-09,67.7036
2020-07-10,65.9993
2020-07-11,65.9993
2020-07-12,65.9993
2020-07-13,63.0564
2020-07-14,63.4474
2020-07-15,64.3618
2020-07-16,64.5332
2020-07-17,65.5371
2020-07-18,65.5371
2020-07-19,65.5371
2020-07-20,66.6448
2020-07-21,65.3595
2020-07-22,67.4716
2020-07-23,64.538
2020-07-24,63.892
2020-07-25,63.892
2020-07-26,63.892
2020-07-27,64.438
2020-07-28,64.923
2020-07-29,66.3111
2020-07-30,68.2326
2020-07-31,66.231
2020-08-01,66.231
2020-08-02,66.231
2020-08-03,68.3786
2020-08-04,65.447
2020-08-05,77.0494
2020-08-06,70.1059
2020-08-07,72.4746
2020-08-08,72.4746
2020-08-09,72.4746
2020-08-10,72.1358
2020-08-11,66.0796
2020-08-12,66.7581
2020-08-13,66.4215
2020-08-14,66.7181
2020-08-15,66.7181
2020-08-16,66.7181
2020-08-17,68.0084
2020-08-18,65.8772
2020-08-19,66.6835
2020-08-20,67.314
2020-08-21,67.4842
2020-08-22,67.4842
2020-08-23,67.4842
2020-08-24,64.3778
2020-08-25,64.7284
2020-08-26,63.7473
2020-08-27,63.9732
2020-08-28,62.5918
2020-08-29,62.5918
2020-08-30,62.5918
2020-08-31,64.9496
2020-09-01,65.2455
2020-09-02,65.0993
2020-09-03,60.1706
2020-09-04,59.1938
2020-09-05,59.1938
2020-09-06,59.1938
2020-09-07,59.1938
2020-09-08,56.5978
2020-09-09,59.4245
2020-09-10,57.0709
2020-09-11,56.7331
2020-09-12,56.7331
2020-09-13,56.7331
2020-09-14,62.3257
2020-09-15,64.198
2020-09-16,62.5958
2020-09-17,62.7344
2020-09-18,64.3195
2020-09-19,64.3195
2020-09-20,64.3195
2020-09-21,62.7908
2020-09-22,61.8422
2020-09-23,63.2119
2020-09-24,57.361
2020-09-25,59.8817
2020-09-26,59.8817
2020-09-27,59.8817
2020-09-28,61.0403
2020-09-29,59.1608
2020-09-30,58.5677
2020-10-01,60.8832
2020-10-02,60.1221
2020-10-03,60.1221
2020-10-04,60.1221
2020-10-05,61.5636
2020-10-06,59.6907
2020-10-07,60.0694
2020-10-08,62.4812
2020-10-09,63.2234
2020-10-10,63.2234
2020-10-11,63.2234
2020-10-12,59.3107
2020-10-13,57.7845
2020-10-14,57.9635
2020-10-15,56.7437
2020-10-16,57.0301
2020-10-17,57.0301
2020-10-18,57.0301
2020-10-19,55.5464
2020-10-20,50.7061
2020-10-21,50.6621
2020-10-22,52.5682
2020-10-23,53.9861
2020-10-24,53.9861
2020-10-25,53.9861
2020-10-26,53.7812
2020-10-27,54.7017
2020-10-28,53.5851
2020-10-29,54.0862
2020-10-30,50.655
2020-10-31,50.655
2020-11-01,50.655
2020-11-02,49.1968
2020-11-03,48.9424
2020-11-04,56.7925
2020-11-05,54.3618
2020-11-06,50.7755
2020-11-07,50.7755
2020-11-08,50.7755
2020-11-09,46.8174
2020-11-10,47.8113
2020-11-11,51.5305
2020-11-12,49.1372
2020-11-13,47.9976
2020-11-14,47.9976
2020-11-15,47.9976
2020-11-16,46.7008
2020-11-17,47.2921
2020-11-18,46.0296
2020-11-19,47.0968
2020-11-20,46.2337
2020-11-21,46.2337
2020-11-22,46.2337
2020-11-23,46.1407
2020-11-24,45.1903
2020-11-25,45.0572
2020-11-26,45.0572
2020-11-27,46.9615
2020-11-28,46.9615
2020-11-29,46.9615
2020-11-30,46.8393
2020-12-01,44.9159
2020-12-02,46.1378
2020-12-03,48.0995
2020-12-04,48.675
2020-12-05,48.675
2020-12-06,48.675
2020-12-07,46.6932
2020-12-08,48.5667
2020-12-09,47.1004
2020-12-10,50.9577
2020-12-11,53.0321
2020-12-12,53.0321
2020-12-13,53.0321
2020-12-14,55.261
2020-12-15,54.3675
2020-12-16,53.8875
2020-12-17,46.2797
2020-12-18,46.6702
2020-12-19,46.6702
2020-12-20,46.6702
2020-12-21,44.2595
2020-12-22,45.4983
2020-12-23,45.0711
2020-12-24,46.4544
2020-12-25,46.4544
2020-12-26,46.4544
2020-12-27,46.4544
2020-12-28,47.9197
2020-12-29,47.5112
2020-12-30,50.1692
2020-12-31,51.0074
2021-01-01,51.0074
2021-01-02,51.0074
2021-01-03,51.0074
2021-01-04,50.3476
2021-01-05,51.1407
2021-01-06,53.1595
2021-01-07,57.3099
2021-01-08,57.2382
2021-01-09,57.2382
2021-01-10,57.2382
2021-01-11,56.2075
2021-01-12,56.2459
2021-01-13,54.2432
2021-01-14,56.0412
2021-01-15,55.8031
2021-01-16,55.8031
2021-01-17,55.8031
2021-01-18,55.8031
2021-01-19,58.2012
2021-01-20,57.2042
2021-01-21,53.51
2021-01-22,53.8185
2021-01-23,53.8185
2021-01-24,53.8185
2021-01-25,54.6284
2021-01-26,50.4728
2021-01-27,47.1797
2021-01-28,48.6156
2021-01-29,47.9415
2021-01-30,47.9415
2021-01-31,47.9415
2021-02-01,52.7012
2021-02-02,59.0318
2021-02-03,58.2096
2021-02-04,59.839
2021-02-05,59.1148
2021-02-06,59.1148
2021-02-07,59.1148
2021-02-08,61.5164
2021-02-09,59.855
2021-02-10,59.1074
2021-02-11,62.5984
2021-02-12,61.8981
2021-02-13,61.8981
2021-02-14,61.8981
2021-02-15,61.8981
2021-02-16,58.0313
2021-02-17,58.1903
2021-02-18,57.8664
2021-02-19,59.4238
2021-02-20,59.4238
2021-02-21,59.4238
2021-02-22,54.1349
2021-02-23,54.5606
2021-02-24,62.348
2021-02-25,57.8516
2021-02-26,58.0683
2021-02-27,58.0683
2021-02-28,58.0683
2021-03-01,58.7139
2021-03-02,60.3435
2021-03-03,57.1935
2021-03-04,53.2134
2021-03-05,54.8715
2021-03-06,54.8715
2021-03-07,54.8715
2021-03-08,53.376
2021-03-09,54.4552
2021-03-10,55.0613
2021-03-11,55.8468
2021-03-12,56.7911
2021-03-13,56.7911
2021-03-14,56.7911
2021-03-15,57.2739
2021-03-16,53.8543
2021-03-17,55.6388
2021-03-18,53.1445
2021-03-19,54.1645
2021-03-20,54.1645
2021-03-21,54.1645
2021-03-22,54.7348
2021-03-23,51.278
2021-03-24,48.218
2021-03-25,49.0525
2021-03-26,48.9091
2021-03-27,48.9091
2021-03-28,48.9091
2021-03-29,46.8001
2021-03-30,52.0527
2021-03-31,55.2796
2021-04-01,54.0982
2021-04-02,54.0982
2021-04-03,54.0982
2021-04-04,54.0982
2021-04-05,54.3081
2021-04-06,53.6499
2021-04-07,52.6166
2021-04-08,54.2368
2021-04-09,54.5707
2021-04-10,54.5707
2021-04-11,54.5707
2021-04-12,53.158
2021-04-13,54.4781
2021-04-14,54.3309
2021-04-15,55.8265
2021-04-16,55.6071
2021-04-17,55.6071
2021-04-18,55.6071
2021-04-19,52.9084
2021-04-20,53.5285
2021-04-21,55.4186
2021-04-22,55.8661
2021-04-23,56.2297
2021-04-24,56.2297
2021-04-25,56.2297
2021-04-26,56.8804
2021-04-27,56.7367
2021-04-28,56.3788
2021-04-29,56.056
2021-04-30,55.9677
2021-05-01,55.9677
2021-05-02,55.9677
2021-05-03,53.9651
2021-05-04,51.7851
2021-05-05,50.332
2021-05-06,50.9099
2021-05-07,48.9297
2021-05-08,48.9297
2021-05-09,48.9297
2021-05-10,47.2809
2021-05-11,48.5128
2021-05-12,47.6782
2021-05-13,48.9544
2021-05-14,53.3441
2021-05-15,53.3441
2021-05-16,53.3441
2021-05-17,54.8504
2021-05-18,53.8049
2021-05-19,52.7964
2021-05-20,55.5315
2021-05-21,54.5669
2021-05-22,54.5669
2021-05-23,54.5669
2021-05-24,55.7014
2021-05-25,56.1852
2021-05-26,53.8328
2021-05-27,52.0513
2021-05-28,51.5933
2021-05-29,51.5933
2021-05-30,51.5933
2021-05-31,51.5933
2021-06-01,49.8958
2021-06-02,48.1223
2021-06-03,47.9667
2021-06-04,49.113
2021-06-05,49.113
2021-06-06,49.113
2021-06-07,49.3643
2021-06-08,48.7976
2021-06-09,50.964
2021-06-10,54.3178
2021-06-11,53.5168
2021-06-12,53.5168
2021-06-13,53.5168
2021-06-14,52.6288
2021-06-15,51.1144
2021-06-16,50.6359
2021-06-17,52.0747
2021-06-18,54.7899
2021-06-19,54.7899
2021-06-20,54.7899
2021-06-21,53.857
2021-06-22,53.1897
2021-06-23,54.3927
2021-06-24,54.2444
2021-06-25,56.047
2021-06-26,56.047
2021-06-27,56.047
2021-06-28,55.9473
2021-06-29,54.5274
2021-06-30,52.8184
2021-07-01,56.2484
2021-07-02,55.2346
2021-07-03,55.2346
2021-07-04,55.2346
2021-07-05,55.2346
2021-07-06,55.1061
2021-07-07,52.204
2021-07-08,51.0148
2021-07-09,54.0218
2021-07-10,54.0218
2021-07-11,54.0218
2021-07-12,54.789
2021-07-13,54.0399
2021-07-14,53.5541
2021-07-15,52.3931
2021-07-16,51.2578
2021-07-17,51.2578
2021-07-18,51.2578
2021-07-19,49.1242
2021-07-20,52.2046
2021-07-21,54.5834
2021-07-22,58.8432
2021-07-23,59.8228
2021-07-24,59.8228
2021-07-25,59.8228
2021-07-26,57.7621
2021-07-27,58.4605
2021-07-28,60.6697
2021-07-29,60.7776
2021-07-30,56.9708
2021-07-31,56.9708
2021-08-01,56.9708
2021-08-02,56.6308
2021-08-03,56.6017
2021-08-04,64.0188
2021-08-05,62.3961
2021-08-06,61.8131
2021-08-07,61.8131
2021-08-08,61.8131
2021-08-09,60.557
2021-08-10,60.4415
2021-08-11,59.7633
2021-08-12,61.9339
2021-08-13,61.8118
2021-08-14,61.8118
2021-08-15,61.8118
2021-08-16,61.0492
2021-08-17,59.8641
2021-08-18,56.4626
2021-08-19,56.5075
2021-08-20,58.4977
2021-08-21,58.4977
2021-08-22,58.4977
2021-08-23,61.4858
2021-08-24,61.8613
2021-08-25,62.5205
2021-08-26,61.1223
2021-08-27,61.174
2021-08-28,61.174
2021-08-29,61.174
2021-08-30,61.6897
2021-08-31,60.6188
2021-09-01,62.7528
2021-09-02,62.9183
2021-09-03,62.4697
2021-09-04,62.4697
2021-09-05,62.4697
2021-09-06,62.4697
2021-09-07,60.7318
2021-09-08,59.4615
2021-09-09,57.8956
2021-09-10,58.2996
2021-09-11,58.2996
2021-09-12,58.2996
2021-09-13,54.0115
2021-09-14,55.326
2021-09-15,55.1613
2021-09-16,57.6159
2021-09-17,59.7499
2021-09-18,59.7499
2021-09-19,59.7499
2021-09-20,56.904
2021-09-21,58.9847
2021-09-22,59.2189
2021-09-23,58.4083
2021-09-24,59.4825
2021-09-25,59.4825
2021-09-26,59.4825
2021-09-27,58.7512
2021-09-28,54.0561
2021-09-29,57.4016
2021-09-30,56.95
2021-10-01,57.359
2021-10-02,57.359
2021-10-03,57.359
2021-10-04,59.4024
2021-10-05,61.9473
2021-10-06,60.6872
2021-10-07,61.2678
2021-10-08,61.4151
2021-10-09,61.4151
2021-10-10,61.4151
2021-10-11,60.4272
2021-10-12,60.5609
2021-10-13,62.3891
2021-10-14,58.9175
2021-10-15,57.3375
2021-10-16,57.3375
2021-10-17,57.3375
2021-10-18,58.4517
2021-10-19,58.3249
2021-10-20,59.3923
2021-10-21,62.7173
2021-10-22,62.6981
2021-10-23,62.6981
2021-10-24,62.6981
2021-10-25,61.9509
2021-10-26,61.8306
2021-10-27,59.3267
2021-10-28,63.1271
2021-10-29,65.3525
2021-10-30,65.3525
2021-10-31,65.3525
2021-11-01,62.2939
2021-11-02,60.6799
2021-11-03,58.8543
2021-11-04,50.6904
2021-11-05,50.1904
2021-11-06,50.1904
2021-11-07,50.1904
2021-11-08,46.9777
2021-11-09,46.2856
2021-11-10,47.0919
2021-11-11,47.0397
2021-11-12,49.5274
2021-11-13,49.5274
2021-11-14,49.5274
2021-11-15,49.0287
2021-11-16,46.4614
2021-11-17,47.1804
2021-11-18,45.9955
2021-11-19,45.9955
2021-11-20,45.9955
2021-11-21,45.9955
2021-11-22,43.9389
2021-11-23,42.8769
2021-11-24,42.9799
2021-11-25,42.9799
2021-11-26,42.4909
2021-11-27,42.4909
2021-11-28,42.4909
2021-11-29,39.4534
2021-11-30,42.4099
2021-12-01,45.1949
2021-12-02,43.0053
2021-12-03,38.627
2021-12-04,38.627
2021-12-05,38.627
2021-12-06,37.3332
2021-12-07,42.7284
2021-12-08,45.5303
2021-12-09,41.5448
2021-12-10,42.0407
2021-12-11,42.0407
2021-12-12,42.0407
2021-12-13,45.1939
2021-12-14,44.7457
2021-12-15,49.8755
2021-12-16,46.0736
2021-12-17,46.8995
2021-12-18,46.8995
2021-12-19,46.8995
2021-12-20,46.3207
2021-12-21,49.5091
2021-12-22,50.9137
2021-12-23,52.1624
2021-12-24,52.1624
2021-12-25,52.1624
2021-12-26,52.1624
2021-12-27,53.0908
2021-12-28,52.0226
2021-12-29,52.1774
2021-12-30,51.7211
2021-12-31,51.0963
2022-01-01,51.0963
2022-01-02,51.0963
2022-01-03,51.3395
2022-01-04,48.8393
2022-01-05,44.2163
2022-01-06,40.325
2022-01-07,40.8411
2022-01-08,40.8411
2022-01-09,40.8411
2022-01-10,37.9993
2022-01-11,39.4172
2022-01-12,37.429
2022-01-13,34.9896
2022-01-14,35.9403
2022-01-15,35.9403
2022-01-16,35.9403
2022-01-17,35.9403
2022-01-18,33.8206
2022-01-19,33.7072
2022-01-20,32.6656
2022-01-21,32.5594
2022-01-22,32.5594
2022-01-23,32.5594
2022-01-24,33.2034
2022-01-25,33.0138
2022-01-26,34.2719
2022-01-27,34.2226
2022-01-28,40.1406
2022-01-29,40.1406
2022-01-30,40.1406
2022-01-31,42.7959
2022-02-01,44.0853
2022-02-02,43.1004
2022-02-03,41.3922
2022-02-04,42.6683
2022-02-05,42.6683
2022-02-06,42.6683
2022-02-07,44.28
2022-02-08,45.8671
2022-02-09,48.8104
2022-02-10,48.4245
2022-02-11,47.9516
2022-02-12,47.9516
2022-02-13,47.9516
2022-02-14,47.7634
2022-02-15,49.9002
2022-02-16,49.3163
2022-02-17,45.4104
2022-02-18,44.3338
2022-02-19,44.3338
2022-02-20,44.3338
2022-02-21,44.3338
2022-02-22,43.6737
2022-02-23,42.2858
2022-02-24,44.2047
2022-02-25,45.8349
2022-02-26,45.8349
2022-02-27,45.8349
2022-02-28,42.7512
2022-03-01,49.983
2022-03-02,51.32
2022-03-03,50.9338
2022-03-04,52.4683
2022-03-05,52.4683
2022-03-06,52.4683
2022-03-07,51.5923
2022-03-08,53.1769
2022-03-09,54.2767
2022-03-10,54.2767
2022-03-11,53.804
2022-03-12,53.804
2022-03-13,53.804
2022-03-14,54.4874
2022-03-15,56.5911
2022-03-16,57.8225
2022-03-17,59.8245
2022-03-18,61.3746
2022-03-19,61.3746
2022-03-20,61.3746
2022-03-21,61.9964
2022-03-22,62.7944
2022-03-23,61.1992
2022-03-24,62.4754
2022-03-25,61.7905
2022-03-26,61.7905
2022-03-27,61.7905
2022-03-28,60.7334
2022-03-29,55.1573
2022-03-30,56.1083
2022-03-31,55.2624
2022-04-01,57.4099
2022-04-02,57.4099
2022-04-03,57.4099
2022-04-04,57.6053
2022-04-05,57.7833
2022-04-06,59.3931
2022-04-07,62.8461
2022-04-08,63.5727
2022-04-09,63.5727
2022-04-10,63.5727
2022-04-11,62.5347
2022-04-12,62.3537
2022-04-13,64.958
2022-04-14,66.0354
2022-04-15,66.0354
2022-04-16,66.0354
2022-04-17,66.0354
2022-04-18,64.2947
2022-04-19,63.3224
2022-04-20,63.983
2022-04-21,56.3548
2022-04-22,50.493
2022-04-23,50.493
2022-04-24,50.493
2022-04-25,51.459
2022-04-26,47.8327
2022-04-27,47.1516
2022-04-28,46.4988
2022-04-29,42.8191
2022-04-30,42.8191
2022-05-01,42.8191
2022-05-02,42.3455
2022-05-03,39.3389
2022-05-04,40.5803
2022-05-05,37.8163
2022-05-06,33.7491
2022-05-07,33.7491
2022-05-08,33.7491
2022-05-09,31.5468
2022-05-10,38.7055
2022-05-11,37.6358
2022-05-12,37.9021
2022-05-13,40.5711
2022-05-14,40.5711
2022-05-15,40.5711
2022-05-16,40.9904
2022-05-17,43.2018
2022-05-18,39.8726
2022-05-19,40.841
2022-05-20,41.9038
2022-05-21,41.9038
2022-05-22,41.9038
2022-05-23,39.7325
2022-05-24,40.4313
2022-05-25,40.857
2022-05-26,43.1934
2022-05-27,47.4032
2022-05-28,47.4032
2022-05-29,47.4032
2022-05-30,47.4032
2022-05-31,43.3739
2022-06-01,43.2263
2022-06-02,45.9837
2022-06-03,45.1237
2022-06-04,45.1237
2022-06-05,45.1237
2022-06-06,42.1095
2022-06-07,46.1676
2022-06-08,45.3892
2022-06-09,42.855
2022-06-10,41.7508
2022-06-11,41.7508
2022-06-12,41.7508
2022-06-13,39.2963
2022-06-14,39.0909
2022-06-15,40.2653
2022-06-16,38.3103
2022-06-17,41.3154
2022-06-18,41.3154
2022-06-19,41.3154
2022-06-20,41.3154
2022-06-21,41.5788
2022-06-22,41.7045
2022-06-23,41.6831
2022-06-24,43.8875
2022-06-25,43.8875
2022-06-26,43.8875
2022-06-27,44.2411
2022-06-28,41.3929
2022-06-29,42.2133
2022-06-30,40.2422
2022-07-01,41.3587
2022-07-02,41.3587
2022-07-03,41.3587
2022-07-04,41.3587
2022-07-05,43.3067
2022-07-06,43.0831
2022-07-07,44.2537
2022-07-08,44.2537
2022-07-09,44.2537
2022-07-10,44.2537
2022-07-11,43.4649
2022-07-12,42.5468
2022-07-13,42.412
2022-07-14,40.7749
2022-07-15,44.2717
2022-07-16,44.2717
2022-07-17,44.2717
2022-07-18,44.0707
2022-07-19,46.6527
2022-07-20,46.3352
2022-07-21,45.9736
2022-07-22,44.9982
2022-07-23,44.9982
2022-07-24,44.9982
2022-07-25,44.2836
2022-07-26,43.596
2022-07-27,44.292
2022-07-28,46.3582
2022-07-29,45.5922
2022-07-30,45.5922
2022-07-31,45.5922
2022-08-01,43.4925
2022-08-02,45.0581
2022-08-03,33.4304
2022-08-04,33.4772
2022-08-05,36.4815
2022-08-06,36.4815
2022-08-07,36.4815
2022-08-08,36.5386
2022-08-09,34.8987
2022-08-10,36.4042
2022-08-11,35.5408
2022-08-12,35.9844
2022-08-13,35.9844
2022-08-14,35.9844
2022-08-15,34.2888
2022-08-16,33.7637
2022-08-17,32.2973
2022-08-18,31.9794
2022-08-19,31.4801
2022-08-20,31.4801
2022-08-21,31.4801
2022-08-22,31.065
2022-08-23,32.9752
2022-08-24,33.2214
2022-08-25,35.2705
2022-08-26,33.9693
2022-08-27,33.9693
2022-08-28,33.9693
2022-08-29,32.9279
2022-08-30,32.5291
2022-08-31,32.9492
2022-09-01,35.2643
2022-09-02,34.6342
2022-09-03,34.6342
2022-09-04,34.6342
2022-09-05,34.6342
2022-09-06,34.3478
2022-09-07,37.2638
2022-09-08,37.8181
2022-09-09,43.2212
2022-09-10,43.2212
2022-09-11,43.2212
2022-09-12,43.9534
2022-09-13,41.7898
2022-09-14,41.2124
2022-09-15,41.0078
2022-09-16,40.1821
2022-09-17,40.1821
2022-09-18,40.1821
2022-09-19,40.6039
2022-09-20,41.3454
2022-09-21,40.3825
2022-09-22,40.5467
2022-09-23,41.0654
2022-09-24,41.0654
2022-09-25,41.0654
2022-09-26,39.818
2022-09-27,40.4209
2022-09-28,43.0163
2022-09-29,41.7216
2022-09-30,40.8371
2022-10-01,40.8371
2022-10-02,40.8371
2022-10-03,44.4465
2022-10-04,47.1219
2022-10-05,48.3277
2022-10-06,49.4532
2022-10-07,45.8954
2022-10-08,45.8954
2022-10-09,45.8954
2022-10-10,46.0066
2022-10-11,44.2876
2022-10-12,42.0183
2022-10-13,44.8418
2022-10-14,43.6802
2022-10-15,43.6802
2022-10-16,43.6802
2022-10-17,46.0437
2022-10-18,45.4403
2022-10-19,45.5113
2022-10-20,44.167
2022-10-21,45.737
2022-10-22,45.737
2022-10-23,45.737
2022-10-24,45.416
2022-10-25,49.2564
2022-10-26,47.9556
2022-10-27,45.6349
2022-10-28,46.4758
2022-10-29,46.4758
2022-10-30,46.4758
2022-10-31,44.6474
2022-11-01,45.9013
2022-11-02,54.7229
2022-11-03,57.3398
2022-11-04,61.1053
2022-11-05,61.1053
2022-11-06,61.1053
2022-11-07,61.5225
2022-11-08,60.7672
2022-11-09,57.9795
2022-11-10,59.4413
2022-11-11,56.4988
2022-11-12,56.4988
2022-11-13,56.4988
2022-11-14,57.2597
2022-11-15,58.1936
2022-11-16,57.698
2022-11-17,56.9715
2022-11-18,58.1026
2022-11-19,58.1026
2022-11-20,58.1026
2022-11-21,58.5476
2022-11-22,59.1067
2022-11-23,59.3699
2022-11-24,59.3699
2022-11-25,60.1355
2022-11-26,60.1355
2022-11-27,60.1355
2022-11-28,59.701
2022-11-29,60.5024
2022-11-30,75.0446
2022-12-01,75.3024
2022-12-02,76.9591
2022-12-03,76.9591
2022-12-04,76.9591
2022-12-05,69.2488
2022-12-06,67.4597
2022-12-07,66.8568
2022-12-08,67.1932
2022-12-09,67.4064
2022-12-10,67.4064
2022-12-11,67.4064
2022-12-12,74.267
2022-12-13,74.4663
2022-12-14,74.5531
2022-12-15,74.4052
2022-12-16,74.2645
2022-12-17,74.2645
2022-12-18,74.2645
2022-12-19,74.3022
2022-12-20,74.3281
2022-12-21,74.3281
2022-12-22,74.365
2022-12-23,74.2132
2022-12-24,74.2132
2022-12-25,74.2132
2022-12-26,74.2132
2022-12-27,74.3413
2022-12-28,74.4775
2022-12-29,74.4472
2022-12-30,74.602
2022-12-31,74.602
2023-01-01,74.602
2023-01-02,74.602
2023-01-03,74.1213
2023-01-04,74.0884
2023-01-05,73.6821
2023-01-06,73.2665
2023-01-07,73.2665
2023-01-08,73.2665
2023-01-09,73.3378
2023-01-10,73.2459
2023-01-11,73.2874
2023-01-12,73.3516
2023-01-13,73.3737
2023-01-14,73.3737
2023-01-15,73.3737
2023-01-16,73.3737
2023-01-17,73.1023
2023-01-18,72.7597
2023-01-19,72.8502
2023-01-20,72.7593
2023-01-21,72.7593
2023-01-22,72.7593
2023-01-23,72.2693
2023-01-24,72.2969
2023-01-25,72.448
2023-01-26,68.2364
2023-01-27,66.8129
2023-01-28,66.8129
2023-01-29,66.8129
2023-01-30,65.4908
2023-01-31,64.7368
2023-02-01,65.642
2023-02-02,64.1029
2023-02-03,63.8448
2023-02-04,63.8448
2023-02-05,63.8448
2023-02-06,64.6087
2023-02-07,63.5128
2023-02-08,63.0213
2023-02-09,61.9064
2023-02-10,62.3201
2023-02-11,62.3201
2023-02-12,62.3201
2023-02-13,62.4607
2023-02-14,62.525
2023-02-15,62.7396
2023-02-16,62.5686
2023-02-17,63.1061
2023-02-18,63.1061
2023-02-19,63.1061
2023-02-20,63.1061
2023-02-21,62.9553
2023-02-22,64.5003
2023-02-23,64.3112
2023-02-24,63.6672
2023-02-25,63.6672
2023-02-26,63.6672
2023-02-27,61.5628
2023-02-28,60.4664
2023-03-01,62.1595
2023-03-02,61.8693
2023-03-03,61.2122
2023-03-04,61.2122
2023-03-05,61.2122
2023-03-06,60.3831
2023-03-07,60.7352
2023-03-08,60.1818
2023-03-09,59.6547
2023-03-10,60.5833
2023-03-11,60.5833
2023-03-12,60.5833
2023-03-13,58.4769
2023-03-14,59.1002
2023-03-15,58.2677
2023-03-16,58.5566
2023-03-17,56.6396
2023-03-18,56.6396
2023-03-19,56.6396
